unit_id,ProductTiter,do_FeedWaterFlowRate
105,18.144010537186308,25.0
106,-1.549705445281372,25.0
107,40.984954663820574,25.0
108,11.916094811546746,25.0
109,15.423644372807674,25.0
110,15.94110361458043,25.0
111,5.129297948540727,25.0
112,37.0454296217385,25.0
113,31.032623466944905,25.0
114,3.2803028641059435,25.0
115,21.02564192446842,25.0
116,21.81751927418121,25.0
117,1.472677660772551,25.0
118,15.748440079162748,25.0
119,3.205727537570297,25.0
120,30.051845083759055,25.0
121,31.88882537453479,25.0
122,29.083470297213424,25.0
123,19.561407174313302,25.0
124,23.72798906358148,25.0
125,20.49472514592052,25.0
126,20.44939592075448,25.0
127,7.301324008596496,25.0
128,13.714522569048105,25.0
129,33.05729994219102,25.0
130,35.85523490694135,25.0
131,7.820903920338925,25.0
132,-1.9714884288236838,25.0
133,17.15102081664455,25.0
134,52.37570617966258,25.0
135,20.402588586233623,25.0
136,15.514173906472159,25.0
137,31.82541977963264,25.0
138,29.887384834709373,25.0
139,40.35207188889866,25.0
140,16.29854530441299,25.0
141,18.109035127075842,25.0
142,-0.042633712774433175,25.0
143,-2.517728473276272,25.0
144,47.52833621847391,25.0
145,25.52468116264674,25.0
146,0.9224539099685596,25.0
147,30.797056433374635,25.0
148,40.97557290155659,25.0
149,20.595742728360698,25.0
150,40.45216888222941,25.0
151,3.2960423929849014,25.0
152,11.500209870193705,25.0
153,27.06484145146125,25.0
154,6.847068092780532,25.0
155,7.693424510506945,25.0
156,46.74652058838479,25.0
157,5.318501548614103,25.0
158,10.711100338706776,25.0
159,31.727566230052105,25.0
160,20.72899518840367,25.0
161,23.64129219006536,25.0
162,19.029800047266974,25.0
163,7.05624963162552,25.0
164,24.7598003569792,25.0
165,18.969032932927043,25.0
166,24.741452293184125,25.0
167,9.563796734377958,25.0
168,31.037825763860482,25.0
169,21.203689894364047,25.0
170,17.087276254641985,25.0
171,13.065299055829117,25.0
172,31.038082315863527,25.0
173,3.7289606919099585,25.0
174,14.328446294479498,25.0
175,23.237668587590786,25.0
176,31.537286201803344,25.0
177,12.050467741319174,25.0
178,40.27641213366816,25.0
179,24.22412736231183,25.0
180,17.363891948513558,25.0
181,-2.6423808333222127,25.0
182,26.508369779465845,25.0
183,36.41658681732231,25.0
184,9.255804086460099,25.0
185,22.194311297465536,25.0
186,32.030527545151614,25.0
187,11.13208153642582,25.0
188,25.077115310039275,25.0
189,23.070293398637094,25.0
190,2.471230803665822,25.0
191,24.40368757900041,25.0
192,18.527922896478316,25.0
193,18.0363370913753,25.0
194,0.6061154220301841,25.0
195,23.920148718896538,25.0
196,31.180814478287157,25.0
197,9.847217744118305,25.0
198,7.290673091423863,25.0
199,6.266878036500497,25.0
200,7.839750864124622,25.0
201,-6.848280077350559,25.0
202,25.36419880237335,25.0
203,26.159551529129505,25.0
204,34.65523386953006,25.0
205,24.56534470174806,25.0
206,10.24404942077506,25.0
207,33.733806614391256,25.0
208,17.824075644202697,25.0
209,37.65838317447201,25.0
210,26.133849174190487,25.0
211,22.550825819201222,25.0
212,21.86634069248283,25.0
213,26.52474157517396,25.0
214,28.427685999016354,25.0
215,12.403578634127232,25.0
216,27.22813267364338,25.0
217,38.611925061347506,25.0
218,18.27544779040241,25.0
219,39.76395556972959,25.0
220,16.061291262941143,25.0
221,16.381718630388377,25.0
222,19.779802325329293,25.0
223,39.823765076054514,25.0
224,9.630018640338848,25.0
225,19.211283917098307,25.0
226,39.72737077930798,25.0
227,31.32468085150653,25.0
228,46.77339478775392,25.0
229,26.073032862779932,25.0
230,24.94353174062026,25.0
231,17.760011639758975,25.0
232,-3.404766961934843,25.0
233,13.631097085295808,25.0
234,19.123135177302952,25.0
235,18.792899013248586,25.0
236,4.483947193618656,25.0
237,4.2511447212654545,25.0
238,9.226673085696964,25.0
239,5.806866525642752,25.0
240,4.043748817300603,25.0
241,3.9181118098528502,25.0
242,36.44506552582827,25.0
243,8.421179144793967,25.0
244,14.009915792503321,25.0
245,23.025257042833008,25.0
246,6.6597875549553285,25.0
247,26.411174406918285,25.0
248,18.542037164612264,25.0
249,-3.8065465338951903,25.0
250,16.547220697067953,25.0
251,18.194087835603774,25.0
252,29.82540507844749,25.0
253,12.536224174144124,25.0
254,33.03808733688133,25.0
255,-0.2181446748721334,25.0
256,13.103419192936792,25.0
257,10.493382139355136,25.0
258,22.499899410927934,25.0
259,27.782473758852902,25.0
260,-9.959868304197432,25.0
261,2.991776017753602,25.0
262,31.69496179487212,25.0
263,18.712244930676974,25.0
264,6.772295339217715,25.0
265,16.563002824101567,25.0
266,28.52708130003492,25.0
267,27.39491029627868,25.0
268,50.94905488475844,25.0
269,5.653780303465666,25.0
270,36.787208027768166,25.0
271,4.1862570238821295,25.0
272,22.446601877775617,25.0
273,25.635494051098505,25.0
274,29.284927260682288,25.0
275,12.84617143120175,25.0
276,-3.988724694800871,25.0
277,1.792239484620644,25.0
278,3.563315378043869,25.0
279,13.193933095948402,25.0
280,13.431122138902564,25.0
281,24.455100567127314,25.0
282,4.36463033912014,25.0
283,13.863155802041994,25.0
284,8.186988255273477,25.0
285,29.506395259447896,25.0
286,27.212913128964928,25.0
287,13.409677467858232,25.0
288,25.747908887168133,25.0
289,31.122832128211183,25.0
290,1.0020394210394614,25.0
291,2.0409698019551,25.0
292,13.622390934619037,25.0
293,33.29528507685845,25.0
294,26.610962764277957,25.0
295,23.900104845469667,25.0
296,10.343728767770608,25.0
297,9.616720166148948,25.0
298,14.481115463527647,25.0
299,52.41143317249799,25.0
300,36.85160747727131,25.0
301,19.75242556041053,25.0
302,21.684111132639813,25.0
303,28.366034751670547,25.0
304,11.779140695663875,25.0
305,24.538628912648733,25.0
306,6.373256623035074,25.0
307,18.462937009590068,25.0
308,14.349799180094239,25.0
309,13.534369067381036,25.0
310,34.304210337229165,25.0
311,15.34600866661391,25.0
312,18.09546139366873,25.0
313,34.915392456647325,25.0
314,26.500514889814248,25.0
315,28.233618296355687,25.0
316,28.20835426837046,25.0
317,43.8109513721719,25.0
318,5.167589207782578,25.0
319,23.611857437107513,25.0
320,0.27352454087193223,25.0
321,24.536672481917492,25.0
322,6.979563961433205,25.0
323,3.3392776235535315,25.0
324,27.263827888952495,25.0
325,34.07722099292551,25.0
326,16.492581016400774,25.0
327,7.861233881948641,25.0
328,21.84685397953798,25.0
329,1.0789371938480299,25.0
330,36.797465031666924,25.0
331,-6.469273158880654,25.0
332,15.648078717699992,25.0
333,43.98263360685695,25.0
334,6.62575616500791,25.0
335,22.903328700528803,25.0
336,39.688726722131136,25.0
337,17.771091383755707,25.0
338,6.903008839736085,25.0
339,20.273787108582837,25.0
340,25.429344643527173,25.0
341,14.865549524828907,25.0
342,13.404674132763889,25.0
343,20.25593348388349,25.0
344,16.074278230247607,25.0
345,18.110514508866057,25.0
346,29.532393623142948,25.0
347,4.4313375973269515,25.0
348,21.632661709153766,25.0
349,33.9940518561253,25.0
350,20.56232055325854,25.0
351,9.8375616958975,25.0
352,15.473123649313496,25.0
353,23.830129047934843,25.0
354,11.946735577399911,25.0
355,4.544837278025548,25.0
356,17.160145770209823,25.0
357,-4.231380953956213,25.0
358,14.917825609849666,25.0
359,22.080592060854425,25.0
360,20.58545970201291,25.0
361,32.825032734129536,25.0
362,19.84812498410401,25.0
363,33.05066030027445,25.0
364,34.4315863504124,25.0
365,34.98168315345242,25.0
366,48.48199320356047,25.0
367,26.84931020466256,25.0
368,15.245953614202069,25.0
369,32.289671987810884,25.0
370,42.06784741129775,25.0
371,20.775721240292388,25.0
372,17.61420725100466,25.0
373,15.609663635300013,25.0
374,24.376223617133164,25.0
375,22.222078641264567,25.0
376,28.470886544009186,25.0
377,21.93894882968605,25.0
378,16.02190963056289,25.0
379,14.781979061471006,25.0
380,33.48111493859502,25.0
381,16.10687974189437,25.0
382,47.86440517546542,25.0
383,29.155103151193003,25.0
384,9.190171400586225,25.0
385,22.42854155140616,25.0
386,6.953051326560822,25.0
387,4.733009826480228,25.0
388,7.5164720044758955,25.0
389,16.164625023966686,25.0
390,17.772584535837005,25.0
391,7.755086847441567,25.0
392,34.643392436165485,25.0
393,33.78015353689458,25.0
394,1.8141034821235125,25.0
395,35.190593091509115,25.0
396,17.28566262594232,25.0
397,16.629649710131975,25.0
398,15.052363859210475,25.0
399,38.43528378596113,25.0
