unit_id,ProductTiter,DissolvedOxygen,pH,do_FeedWaterFlowRate
291,-21.161289033285314,47.778769463703725,40.84976818173003,60.0
292,5.5583155754947775,77.1915494727782,24.14745708122648,60.0
293,6.9747651064369816,71.22197634392145,32.85846870376337,60.0
294,13.409689515264592,99.00629033941046,45.722371943633064,60.0
295,5.288751047605739,61.8848070245288,68.17899262114243,60.0
296,5.878397844878725,83.24194260440348,46.02472909506738,60.0
297,-7.994366927028913,91.24433575848839,64.61959542908508,60.0
298,2.459795908791644,86.09607983510658,46.301473568559814,60.0
299,-12.962790682150054,78.10350046967284,41.44761425774553,60.0
300,-2.860366137554964,67.34538624127553,30.627950694022353,60.0
301,-4.213878739179779,67.06579611287648,60.87795811618126,60.0
302,2.243444635315507,86.21780498374655,38.211288151257044,60.0
303,22.951567000851092,91.38725102107146,62.9131210925099,60.0
304,-2.6670316307763082,79.82569945300891,59.67708512516817,60.0
305,-11.038595852722569,85.13688020366664,43.46056928632999,60.0
306,23.383496107563854,88.6946095054956,69.71012994534065,60.0
307,-12.446343523009867,70.43932545773207,33.65533224161434,60.0
308,7.798176801085461,76.6412594826904,37.436831375962356,60.0
309,6.821800520191257,90.45195700744685,61.288065409156104,60.0
310,35.584930000031,71.27768256371503,49.037866648623606,60.0
311,5.136523677414286,92.42644388216208,45.07853869703645,60.0
312,26.02930322484024,75.18741602319302,49.227363265282136,60.0
313,8.953220322462544,82.40420277430664,29.187209914052406,60.0
314,-4.002067665941071,75.99983327998802,55.782952280443595,60.0
315,-3.196854645150886,72.25460411853287,54.83033566026576,60.0
316,-0.43284194184545566,78.52896701668432,44.71945479621262,60.0
317,8.421641503715868,70.45225534770448,31.87017394403682,60.0
318,8.802608698148426,92.91749349582439,57.128850413096956,60.0
319,-20.655845630034264,71.74456342407478,63.64605021879225,60.0
320,9.593427980122257,79.07823777857253,56.511724064267625,60.0
321,12.723581126517846,75.1256500765113,52.51180965386346,60.0
322,29.20518926515909,97.14505309259759,60.59869039299766,60.0
323,19.66994967805938,88.75789682037127,50.32238046976521,60.0
324,-33.650934237003,81.85829525597312,58.26721531778398,60.0
325,0.30472342366236366,88.32980588290025,38.80253135949858,60.0
326,7.904301895000904,72.89462330754446,52.64143132584325,60.0
327,7.504249431528359,79.36700987506306,49.96782501104069,60.0
328,16.67991151900102,59.6986921921786,47.63989052067975,60.0
329,-2.159581967258374,75.30221697855171,60.83992671598833,60.0
330,-4.512861954525466,53.240032492727,79.43216494050706,60.0
331,-5.375525957160644,81.52846232376922,52.540982184543985,60.0
332,-8.822489725063342,70.93337600004627,46.4108545578199,60.0
333,17.856006599070163,67.23380421394424,18.442243371992333,60.0
334,-6.2983628422083155,78.64830434635304,44.57876160616654,60.0
335,-7.583914031620655,62.87418017493136,41.120826128517706,60.0
336,16.39532885695935,65.47549826513124,41.70770916697307,60.0
337,-6.068270922060489,77.08482422295667,32.5106411167187,60.0
338,8.283683284249054,55.20783734022231,49.52399197470634,60.0
339,3.93247649018003,81.68270462846897,63.467908724264,60.0
340,-3.32392576254428,57.198372852574536,63.913049493412714,60.0
341,14.64591646721778,67.40149828869819,19.01957946608003,60.0
342,15.711470584880642,75.29635829114237,37.82802758844092,60.0
343,-1.337569661138755,74.72919004555091,53.53619313331666,60.0
344,14.05066360363506,56.08692208434802,62.50950755611528,60.0
345,9.493080548062473,88.42596032496034,54.93872367674513,60.0
346,-5.9853033313598125,86.12642060060509,42.41169071259003,60.0
347,-1.4361459251837028,50.70761035186793,27.09402543911912,60.0
348,-10.641993368411105,73.12101169876709,42.87772759539192,60.0
349,4.08237643086157,74.44681122187146,58.31002097877269,60.0
350,-5.228775762494452,64.52505796822035,25.98928499724461,60.0
351,-6.9451342712891275,60.49027908927965,63.26222499916941,60.0
352,5.823362292133639,57.902590710610525,46.14423595961104,60.0
353,20.46537833273497,87.709556841729,46.049034571953456,60.0
354,10.239045542943458,61.36973556963064,47.27940769752193,60.0
355,17.922659043743288,86.43107437330059,55.582092507021045,60.0
356,-3.996334533010643,60.35670888303121,52.266120609834886,60.0
357,-3.776149061500368,70.01486689933155,49.569205542906914,60.0
358,-0.3764995104385525,78.98717944346932,47.61703455524358,60.0
359,-9.590724732691832,55.609975328459306,65.31552629853768,60.0
360,6.968658562288859,92.31467294563889,48.31091715162358,60.0
361,-5.092605644283058,80.2408977112757,51.121019552440046,60.0
362,25.066184267868717,63.26784814966932,60.78020195763944,60.0
363,5.271144293689806,71.30408060356389,61.65301858562749,60.0
364,-5.237222777997252,60.11334561002803,63.54864903416869,60.0
365,2.172127626061834,66.70873676215773,66.29963585790634,60.0
366,8.45901406726422,82.44225624930586,48.21181521939764,60.0
367,17.733114140969942,95.8412720959414,60.727036563007694,60.0
368,-13.333979280363769,73.11403321104912,43.59984288070079,60.0
369,4.974989889628418,73.70951665648053,78.82623566093073,60.0
370,-10.326325693465165,68.18322289145121,55.62452885163299,60.0
371,1.5790982776651,76.20909245927427,49.98524054582408,60.0
372,6.531993193652938,95.64379573056563,52.625453932457894,60.0
373,23.070227475446334,91.77855535411666,37.43252624941598,60.0
374,-11.299079579689243,68.45306944393882,59.45391670877189,60.0
375,-4.105551963301169,72.09971710717974,24.36016668811925,60.0
376,0.5824233749151944,82.44030802530501,46.474016525344894,60.0
377,-1.0489444975664002,67.94324438318812,51.90944297999294,60.0
378,-20.89755525924061,72.9960654630687,56.97171354522713,60.0
379,-17.397470493484107,56.604735845158835,40.28916827150395,60.0
380,-5.496730480847993,74.92847005111791,43.10714936920053,60.0
381,5.784650899242989,86.69379078339496,62.36093650989624,60.0
382,12.99491004669953,67.7031816617647,45.05313229283905,60.0
383,21.949763668313583,66.2459110793852,50.44594234232994,60.0
384,-2.764418738899785,54.105365071953536,32.20972971025107,60.0
385,18.887604456950623,82.88481864057815,68.52087468639111,60.0
386,-9.667813094487054,59.49516072202243,62.323908962760704,60.0
387,15.446341525830638,64.83565405807316,60.83325436445591,60.0
388,1.2025743867471554,70.35615563940159,50.57951086992398,60.0
389,-7.576654399905545,61.254763609283934,45.92830355721791,60.0
390,12.751763388690861,72.77707379946699,57.20595588098847,60.0
391,19.27422905966499,87.23682041476596,21.028638987164758,60.0
392,-4.7915008486426744,76.20353462796737,64.39369034477261,60.0
393,15.684718427020703,94.12187125187825,42.58156843532186,60.0
394,5.31719915279491,84.85421364771015,44.45260432378642,60.0
395,50.37331838856798,72.23898778564272,54.43152751235346,60.0
396,-9.992126507728074,71.001781942901,30.53121083958907,60.0
397,-13.710708490550735,77.79052788472707,39.23014383763843,60.0
398,12.12220422885952,51.47446529180872,50.57752352224888,60.0
399,4.8314722278042375,65.3859348420521,56.039425481037156,60.0
