unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_chelator_dosing
60,44.92852218759381,19.105722831378905,57.86316988475916,45.11084067296459,50.0
61,49.02770815260996,-25.75766991118667,39.78490626081362,49.330305200977755,50.0
62,64.68088128743435,36.187353538486235,73.48937395647184,40.518287679263025,50.0
63,50.0461757151943,21.18398921677647,48.94925317393122,32.33818625009354,50.0
64,56.2456288924141,27.81922820381201,52.93494554262234,34.626717207710556,50.0
65,59.704369315642836,15.974692929235427,55.6831335918761,41.31734954385687,50.0
66,59.357309396028484,12.753431380326695,53.922849030386324,30.70523534420447,50.0
67,49.96794056358793,20.743390451187516,68.5768914376644,50.46311344300517,50.0
68,50.26806554392104,-0.3577321544841041,55.361534300009765,34.10261472677091,50.0
69,49.66270940147685,-4.325889993295906,69.39460241608478,46.085568219592695,50.0
70,45.423030467300386,24.874301693149516,52.9238563888154,48.78955833690226,50.0
71,63.67659149800994,15.063032822725981,52.203344638257114,28.98886254224977,50.0
72,63.35266964611655,-0.7510256684988033,71.59575908892715,33.74418810221943,50.0
73,64.80426861699696,-0.5506547767229781,66.70118879066302,36.952392315451405,50.0
74,45.45836008821475,17.97497050767064,66.02272682087956,47.598033481890525,50.0
75,43.880189633625605,19.715505426995676,46.75337244782638,45.4443184310494,50.0
76,49.35622793264434,26.268457088443725,42.297575551045945,28.326882365981245,50.0
77,46.29141135939122,11.6032396533204,41.19629892847388,35.56500300756107,50.0
78,41.85625125475508,20.894531609780465,49.61433000407013,35.8715812354928,50.0
79,47.839231164310455,23.58285249931221,53.68065969372296,35.38422050774083,50.0
80,47.189519661325996,3.6612338851176087,48.4010626799424,37.52050292225987,50.0
81,54.45290824337159,19.99248026826997,41.81268259129714,42.56985102262319,50.0
82,52.30986453540179,2.0775083797481173,56.52079367630026,42.26618603592169,50.0
83,54.549457658434584,2.284967572588327,43.60375346811923,30.105635261033115,50.0
84,41.434363581102836,-5.689143297872164,33.9851403594609,47.90624963351203,50.0
85,52.49715602338868,43.26891670348466,64.47746763549465,46.91486342393446,50.0
86,52.40571333475617,5.218870029477584,57.8405002447754,45.63830705524211,50.0
87,33.85252405809906,28.808389147221213,52.208761287910455,42.74559076924885,50.0
88,59.65379031297878,20.053796069064475,55.70446046459219,34.92998661378532,50.0
89,55.67561852376225,31.7734038398502,56.651548122207046,39.21360577117431,50.0
90,55.40102884868171,4.163934278199882,37.78090894618923,34.354435785098296,50.0
91,36.73737310751519,40.61434158639081,60.616404657480736,55.019049549302586,50.0
92,32.8481837469505,11.880965026183006,29.910747880009,31.21461680911116,50.0
93,66.59842600694247,-5.698994988747888,71.49641966968348,46.63130505726986,50.0
94,49.92916130650326,16.93028666673232,59.224607248826096,45.935970747717455,50.0
95,33.59087207201364,22.216673567451085,68.3951474620083,52.539358882098,50.0
96,61.6869530670273,14.81108569987445,58.64761743162625,41.77547976138077,50.0
97,49.020680883780166,17.30422364600998,51.057782868701125,41.01685986893554,50.0
98,40.82522979335475,23.84555932752308,44.028175136448965,43.335464898697595,50.0
99,46.4608576523131,19.93951438042889,43.45232345112137,46.90047691707164,50.0
100,51.14947307754171,3.4512735494650357,68.84232569982954,52.645992755541556,50.0
101,35.000251312673974,35.30274157568679,58.85303400665856,45.57255725928317,50.0
102,49.13214200975402,5.136644840216135,36.94361339646866,24.276899812904684,50.0
103,63.8924607682584,2.454638881032146,80.26546633552884,43.0327801242865,50.0
104,59.19708019873372,-7.385376349808922,63.54169351371093,43.319795180769574,50.0
105,44.899306360079315,18.594874464488832,60.411310384255145,40.859039279907336,50.0
106,56.77204095817771,17.805254675603315,64.63026555721687,37.0294245611955,50.0
107,40.780668701031324,34.83193051134505,55.747031963360755,44.133744338575056,50.0
108,52.89306299880543,21.43676417817792,66.5412701175805,44.311094966555764,50.0
109,49.32684698917662,32.27013981032215,50.53845547374156,42.63700578492175,50.0
110,52.28744657052411,15.352297082093322,56.059567069317076,52.67974063396036,50.0
111,50.32859420405046,16.962326945146724,59.649442442154864,38.20778333814507,50.0
112,51.09054984014943,-4.161896323010868,43.19707161459279,40.19737951254703,50.0
113,64.77736634393023,16.993149230228745,80.82711367920314,33.90282409817389,50.0
114,47.52120176975936,17.630797336779523,48.15784133263279,38.94153282197405,50.0
115,50.72871158016457,5.696032573302096,61.98841495295383,37.065710111685846,50.0
116,43.68326330803721,17.673963533757945,54.84181152786131,39.335647052075544,50.0
117,56.41884693405605,-14.919761725893252,57.55579771607387,41.83757087019929,50.0
118,35.01803181343152,38.92670172683248,49.6528412079849,46.26156460327792,50.0
119,63.36857090901066,7.224812673230976,71.05221009562406,46.89046870414909,50.0
120,62.460281848650894,0.9198560630236203,61.982872124403215,26.79923121605199,50.0
121,53.93918171050999,-6.289430995440913,47.87783678870007,42.11374096333861,50.0
122,65.44779165006982,45.934606746726516,55.484467322622066,29.986328667028598,50.0
123,61.20095974466875,-3.427028017971538,48.273917618251474,29.21134627441335,50.0
124,48.5403482591274,24.901215982502972,52.75590073687344,39.2394736243072,50.0
125,51.120710460573825,29.759863364811523,59.503901835147644,42.18574888409612,50.0
126,53.442214990926956,9.740533970983257,62.95267610419767,40.495162940660755,50.0
127,62.86293009898981,33.89964112465164,62.27798898937622,35.64731090159208,50.0
128,55.893849594826655,41.01049289167305,51.27548319199562,30.57706463487079,50.0
129,64.78977387886944,15.745630273329525,58.91062515655061,35.57552315448445,50.0
130,48.860184692388735,16.25888418546721,49.39955405508322,38.30276386848555,50.0
131,55.43294197356009,31.079541442837737,56.95702897405212,28.78278495505547,50.0
132,55.58298390052233,-4.194392452367127,64.62859465676131,31.793315023951916,50.0
133,62.733223214856395,16.151484350433424,60.82406709595067,38.744242989236795,50.0
134,57.57438745463959,18.733230954050182,60.47570995501998,42.12829686885177,50.0
135,58.186087691345264,-4.817199660183984,54.34763226890043,37.16339170389584,50.0
136,49.994707965777785,18.02764546327065,65.86973220952216,39.94665108365681,50.0
137,44.06717868540449,19.95882448234571,58.02228334732896,45.76879591497463,50.0
138,48.634942744470415,27.832055202218342,69.53253201894933,44.65977243473553,50.0
139,37.77376294916759,31.60332580529729,47.07314087268715,42.69503027990004,50.0
140,53.28560666256332,21.10347553842771,57.21673560738413,32.984195478411785,50.0
141,50.35309786056548,0.7713869355609582,49.72013851822498,43.615453812630754,50.0
142,51.260652290802724,33.46369275219011,49.838159151929965,34.485397991983085,50.0
143,51.45381305921542,2.7221616756290903,64.99990404021277,42.186011696478815,50.0
144,43.82543304582116,16.89728753497543,40.35746433990446,52.821347885602385,50.0
145,51.887437487292395,27.936972734117074,57.32622084328124,37.56180421149856,50.0
146,34.72425344086895,38.775214446788226,45.27086062696995,46.59218856761512,50.0
147,69.62993087810179,2.785522146985879,65.16722192677854,36.90891407493593,50.0
148,54.353500330051126,14.959208040964823,50.24665766673132,39.636257796368035,50.0
149,46.96432211583003,28.480899846924153,59.87123540782254,35.17316275394339,50.0
150,54.97424551252393,5.228462696570374,54.564337642225155,24.998842012971725,50.0
151,49.66675728947641,26.666320881678292,54.98441397232239,35.48300711039345,50.0
152,35.30472414453162,47.63736250646561,49.41654379954213,43.93455295365089,50.0
153,61.30148315218368,23.787708614952223,59.66919747140392,45.772843064408,50.0
154,62.055158987385866,3.0958017900771146,67.12327586740392,38.98976449480791,50.0
155,50.46738126650519,20.16668698854342,39.37438978332636,35.86033859943505,50.0
156,48.04053775613238,-9.861114551574106,39.64249896604879,48.43770701468054,50.0
157,51.75188585747603,38.493930327961195,54.055348209777144,39.465347553134045,50.0
158,55.86305182094482,11.793742160616997,55.621336914634576,46.56624449506455,50.0
159,54.237641602807805,27.026127869760188,62.27162998709963,49.35182254196761,50.0
160,56.7383028084669,6.278718551705957,62.953444895010584,47.45260427007453,50.0
161,54.94677721822875,13.062478844666341,57.916011178512015,34.917624467447965,50.0
162,46.60775883119052,16.992431103429247,52.942571124377864,39.272913562771755,50.0
163,63.51287757572074,7.0871318397322405,67.77455651477749,34.12321665056056,50.0
164,47.05924954478054,24.282413268395423,70.86196393224306,46.31418915550615,50.0
165,52.179871499374855,2.0592079696270806,40.19133771026091,28.313280203157767,50.0
166,58.93090078662166,24.09523887367684,55.28140992354467,42.4139605502967,50.0
167,56.69865522642742,2.6305458521002496,41.60474343512305,33.9583501472075,50.0
168,63.045335225045825,9.2158051316237,52.77044135580551,28.237707594715538,50.0
169,55.32183011308239,1.3371381505431454,50.09487932939157,32.464592163024854,50.0
170,52.5327766212972,7.908741024876026,64.70673898208983,35.72857374916412,50.0
171,64.11668546378246,-5.758462911932574,70.96373419086352,39.1078230895191,50.0
172,70.8264802731789,12.70754179929598,62.116229079031086,34.99673953784755,50.0
173,43.97742172151283,11.695769814136407,52.58817044474329,46.700217276706745,50.0
174,50.98630783830208,11.641884820497125,50.941552736330884,47.48381045232466,50.0
175,49.46129613469507,0.44381314143735295,60.377441486935965,42.89148674881376,50.0
176,46.51834324769303,24.194207746779284,51.88286291661803,46.58422721943497,50.0
177,62.4267086808959,-0.20015613109800334,49.55100479148701,31.054883460265263,50.0
178,44.27655199239446,29.02277065305011,57.66043929615123,28.862178170716806,50.0
179,39.35027554729842,40.21411041039834,54.69094986986809,42.08307419236476,50.0
180,57.485058030915454,7.334795643779868,60.92445649834757,57.05261024394452,50.0
181,42.8115228321363,28.86870464316589,40.884766359675766,33.86064283142997,50.0
182,44.486295431042045,15.76623677773923,71.13540504170277,51.59710951322392,50.0
183,40.74823147706055,37.50821830736178,58.040531726436505,45.50664141596459,50.0
184,47.558266662107144,40.745709961357406,52.136683931722395,40.53453574868082,50.0
185,61.682394298555515,6.773496284137387,63.22856815206581,29.564331236431617,50.0
186,62.930700796523354,12.069450087629345,75.98692791038823,40.450813931923335,50.0
187,46.39406629581414,12.72918682508171,39.84780899323771,39.75493758690155,50.0
188,58.92369245328963,-10.953501135339936,49.10087036321813,37.291332287264595,50.0
189,32.02233062691701,33.2040161371106,38.49272502389042,51.141898174649306,50.0
190,57.28000078919365,16.792720879718427,66.1716362125392,30.909832516181133,50.0
191,48.05358250137708,20.594282265909378,51.24035333215728,53.03872206940659,50.0
192,66.1380023575932,-13.04461623833333,55.102896963929055,37.26689612517347,50.0
193,51.361957518940606,39.85220413661026,69.46987414440223,48.06944554535188,50.0
194,45.974386971141215,27.0506632308462,61.978654756737726,38.28055729687269,50.0
195,46.879490326157985,27.048713907217117,53.46305032879904,37.878074913202624,50.0
196,45.82988384391937,21.27384541343517,61.53604938492619,41.35999666458358,50.0
197,45.33132580909459,9.641088557203823,41.212290886235266,39.43029455639518,50.0
198,51.632132126429,26.05180145570114,46.87160440238505,28.141633874304638,50.0
199,61.503919492723696,20.085553145686333,60.75676404579768,32.4661294099128,50.0
200,34.49381399268932,42.90726506036841,50.21740378671854,60.27623033758785,50.0
201,56.775000881236025,18.235249461279157,57.42301663178002,43.91529324035868,50.0
202,59.611745440171255,20.089486602499846,74.65995337340948,42.904248779479566,50.0
203,63.52536625933836,13.397519271184375,57.21483344826342,45.59647175156956,50.0
204,61.54648797118403,7.231360974988672,52.90660622001511,54.546211949012495,50.0
205,58.80055451349671,15.142901607388504,70.56163131306661,38.491924577369474,50.0
206,57.18937336262826,10.933036813202644,61.41320447782228,38.90268425470069,50.0
207,54.91870074700662,16.847883845308992,69.42151450771142,36.43178559186581,50.0
208,55.35567994423363,17.484807077083698,57.44358572435671,40.54118027070742,50.0
209,44.340901942896345,17.246822440706005,56.663926483411004,49.91745474194724,50.0
210,52.230352889267415,21.017257371617717,50.697030746352475,39.64047090740429,50.0
211,61.027945211907074,14.28339606712585,48.523075059430155,43.80565564772306,50.0
212,50.2887328068317,-30.35914200020055,47.69815125781048,30.096216378608993,50.0
213,40.408294469554335,38.83361987619635,39.86187912071841,47.51124740703943,50.0
214,54.9742461706787,33.10892598316186,59.34088073089527,51.33938055306015,50.0
215,45.88630082335286,23.161700667942945,48.68821804813889,46.21946808609369,50.0
216,59.611395810812446,5.446184647577141,58.81632274308821,27.058623765667015,50.0
217,45.998984709062285,18.84006253905106,67.12273263752567,38.34864455733655,50.0
218,60.961662885888245,-5.999842389808716,43.67342128764288,26.583360820788545,50.0
219,63.94489052524561,-3.0367871218866096,63.78525557686145,31.414597271902487,50.0
220,62.99652424667833,-6.1618532809226085,68.11425186892976,45.488449591950335,50.0
221,60.97954903430924,17.843563304139106,63.13449308742514,46.00165412623644,50.0
222,51.02366323960727,29.05407427226705,51.698945936188466,27.302052372447577,50.0
223,49.000663685416995,12.915221314648484,56.35824019415543,35.670483333929695,50.0
224,57.179051102019166,23.566717272283917,64.21760206607156,39.231394116419345,50.0
225,35.93147684099448,13.873939660329453,39.18367418641646,32.674217483495674,50.0
226,53.85748834292427,25.259025997657705,49.6741705631345,32.576920802375945,50.0
227,59.11491427652138,18.82522416039846,74.63684538677865,43.71019148024753,50.0
228,44.81643740821045,26.904145239642066,52.843286265805894,30.62698779461294,50.0
229,31.566294079701482,17.58809974207768,34.45805608898772,49.75698341261445,50.0
230,36.474777687389825,44.57156733263058,41.79453493545187,34.970195927374114,50.0
231,49.98079864374455,-12.078332946671196,47.436175019623334,37.93142831701789,50.0
232,48.93415263502259,18.810772241738604,52.16433436258936,43.22742765785156,50.0
233,43.05352624569278,17.89607570432105,64.30397435983973,48.42151433835481,50.0
234,55.06758798295718,16.126509526156806,37.621489466860424,48.28080720118133,50.0
235,66.12113356491885,11.238931286387615,68.5141920394827,31.557336633146456,50.0
236,51.36690542625246,31.287402669325267,45.05251091185555,30.885321413217742,50.0
237,37.251307440240154,25.54343147209477,24.728072878367332,44.192165832046086,50.0
238,43.088405453745466,23.642902366162524,32.21497336120387,29.718400651108325,50.0
239,55.00752799968343,2.248376159126712,59.99553914972621,33.715061523192915,50.0
240,46.81733284773474,-2.234799726342189,51.385192896214356,46.03425082767493,50.0
241,44.925959754008865,16.145172934760268,46.02045117968214,39.24213229709408,50.0
242,39.888197182480866,8.213549864021397,47.30430107999158,46.145435875550696,50.0
243,30.698183687396924,31.252776692626952,43.91012902529371,46.86781779327672,50.0
244,52.69964096276575,27.265575115442616,78.22826388825665,36.42179875097098,50.0
245,48.720634205929876,25.580573916733094,65.16554438129388,47.104791445762224,50.0
246,53.61402671309712,-6.851778666695072,39.078710835626026,35.35132188328938,50.0
247,57.92588584666122,25.26304322439787,49.18923936952981,31.380601388314947,50.0
248,61.2058867363064,24.77677119032302,64.34545623238071,49.927816304091124,50.0
249,75.35759157966667,13.604659335833428,81.09580880007955,34.83179048698343,50.0
250,50.39140284518137,47.7478616171894,63.709694154723934,55.07680652985064,50.0
251,61.738917933160906,36.551672665509784,55.573249089319184,39.71461071313578,50.0
252,55.42493671466127,-12.91479517556579,58.555126607519874,34.6205946762773,50.0
253,28.67502623719568,35.12596304755746,56.034700621348804,53.342359123904096,50.0
254,73.16678876257843,10.178753789758945,71.27110271191722,37.76659724614951,50.0
255,44.05584673039964,17.68377271723138,54.99819754933036,43.41774702965378,50.0
256,60.74892025960052,13.387525039949088,56.81786346840861,46.04159352517144,50.0
257,32.61144081376655,25.70175805189847,30.758124198925405,44.52438977466779,50.0
258,57.62279629354371,-5.359256213960261,40.562422191670805,42.61723166867115,50.0
259,53.73170580251926,32.32107453695084,51.09224530315958,39.39908493989562,50.0
260,62.30328786322997,-3.343515164026586,52.337395959947116,41.46871535338246,50.0
261,70.47512834540896,-18.873924524274177,63.528317423192576,36.9892172645567,50.0
262,43.35464801066211,19.34944094672729,44.713490159388776,40.71966552897941,50.0
263,49.75756602029133,24.008935308216635,47.09773875125925,43.046960891126,50.0
264,47.36344840877326,26.290880791727567,61.14909224053997,33.80362511785011,50.0
265,59.196123953948316,-21.62099174668357,59.80880868641442,42.5183569145071,50.0
266,51.751526558102015,-15.867320596570273,35.99801390241409,31.862096510731764,50.0
267,51.19672656949724,18.87004748906554,51.3712711940709,40.50230547619505,50.0
268,60.115721540889,6.911808143695792,58.189996017720695,35.102916537581834,50.0
269,61.87778338063928,-3.0244067470816542,59.899413473494114,33.59226579438892,50.0
270,33.023811315887684,34.81290216121547,27.70024738895484,45.95078771640752,50.0
271,49.90051599971707,31.684561090337635,62.78970972639614,34.82351247591622,50.0
272,69.65463668029682,15.6340445918528,66.25079444288737,35.18411873652604,50.0
273,46.85853887313612,8.038786810632146,49.21077147271203,50.09956608510036,50.0
274,64.59397012991566,15.668779139823618,57.29639288920866,29.350318233828748,50.0
275,56.378783491980016,22.53961513080116,52.001287889383086,32.31124641068179,50.0
276,50.81817883997798,10.552484457802144,60.226790223892785,35.756172600414985,50.0
277,52.09162807780251,35.50146537546364,63.44431440448827,43.10526520578232,50.0
278,21.563285694668256,23.750498697279912,19.421423251991424,48.09299205655632,50.0
279,59.12979774489148,65.49761626376261,66.21593447821934,39.18396223811582,50.0
280,64.27573308084723,22.55744968071525,62.86668467040101,40.45061436815867,50.0
281,53.77801371890471,6.8224219345087675,50.77467276468956,47.01756968941263,50.0
282,31.521913148639374,20.013525705767673,40.566786087139405,44.88409225922011,50.0
283,65.13337382052707,10.789996225128208,52.88546498920495,32.464841649385626,50.0
284,43.88440813509196,12.518005267153626,42.95157091308984,27.273224946534178,50.0
285,65.06158770694448,17.37520980165859,67.64765019677056,41.393349375038525,50.0
286,47.60652818971837,-3.787601839208488,58.46108311068395,40.06064790112235,50.0
287,63.460845934706356,-4.993139687233047,56.177118226617786,16.61182688808319,50.0
288,57.08735557790887,-7.033861612805165,58.16124234835288,44.14573991661093,50.0
289,32.74051876203238,15.13085675461251,44.22954795697385,46.46641520005119,50.0
290,58.50403512866199,15.327478605496728,57.4086796685114,33.832765468842645,50.0
291,30.641507094619264,32.219821873386664,49.264633513098005,46.571369981773515,50.0
292,48.2360836699879,18.62029037564298,49.96999335265419,36.35291185695874,50.0
293,65.81467198132994,20.745328433967636,57.64836601299199,36.794215096007704,50.0
294,49.40523972216284,28.20327108283783,68.25522296368842,40.72542105152561,50.0
295,57.44571216405143,38.26781321713398,59.708105180718526,40.13820896516322,50.0
296,54.634231975080134,14.330691876578973,41.39485066387556,38.23546935591287,50.0
297,47.05318875561957,12.000121283680794,36.78803690887705,41.487313346216666,50.0
298,62.57383427557097,10.122669050350085,62.60792588872208,37.283107051741894,50.0
299,53.38360649693371,16.82175663698231,53.27732439735402,33.909989977714524,50.0
300,59.77723063860689,-10.770209170847387,59.65054722908079,45.53750494701081,50.0
301,42.83977724484431,18.72816028598343,49.78231570666533,40.197846690482955,50.0
302,42.84536641544641,28.90670789986735,42.856923036943655,40.62004229282448,50.0
303,67.14165043906678,-17.221685138469084,67.51800010314007,31.674884449415565,50.0
304,53.26583828359175,30.706342990060392,68.18475389627761,44.52209345465343,50.0
305,40.813725087278314,5.072787709550706,37.542209640504495,43.11267783948621,50.0
306,39.279310748220446,45.65803518772437,62.23166210420472,42.7909866702727,50.0
307,46.00580408539824,39.39748724457873,58.046407953867174,43.871198139082615,50.0
308,52.21689205326614,31.61971990261943,61.58335391091921,32.667559758466545,50.0
309,50.16364602117652,13.323263790503052,53.197227036995045,37.19394022272597,50.0
310,52.89243765464242,31.308681857417138,61.59103282946267,46.87110503873569,50.0
311,45.77375833437237,27.969262314541652,56.77001235663686,54.82570683367864,50.0
312,61.35757090621351,6.4168557243961,64.30784402144327,33.62317791877267,50.0
313,43.7138906626909,14.254869722576688,48.15469347349479,41.35412306374779,50.0
314,48.88221701257389,14.393559197977664,52.748547005825884,36.19116277355793,50.0
315,66.58777515212391,3.916299127960536,70.65121242249634,25.62776563189769,50.0
316,50.85290213448897,6.75715259103362,43.576712708345696,38.71645227055477,50.0
317,61.10030040137762,21.947590790503867,52.62109453781511,39.85770641475609,50.0
318,50.98017826036451,38.36367628643943,58.9306174159442,56.94650868548686,50.0
319,46.48296434118327,36.6291396989199,46.54096755498004,33.712194919501485,50.0
320,36.534289762363684,27.954476388260563,37.563549748699714,45.70926515049943,50.0
321,53.73349893930458,11.363424860001626,49.93099180686459,24.773893107733784,50.0
322,35.13732307034017,23.66711998407239,33.308387131987224,46.42002211774035,50.0
323,37.01994075832599,16.944632580940205,44.158446409234635,37.03801390197573,50.0
324,60.934716483758706,10.290465674482828,53.94595016832589,21.83900941436291,50.0
325,45.570213223148734,24.116558168942724,70.78096911479219,45.86354385095045,50.0
326,48.20267314637646,44.57747601917352,70.10420433249652,52.04943040711152,50.0
327,49.67631120399869,33.22672765639949,50.866716542984165,40.789676531158506,50.0
328,46.183021215718284,2.6271593474541817,40.533144617282524,34.44045758586503,50.0
329,57.27309255168188,45.39774889881182,70.29779230512965,49.12451459059461,50.0
330,67.68299595182344,7.836519901993288,59.94438226949643,35.599126858133566,50.0
331,57.53597605401046,-0.7360125299929692,64.24641465757573,36.07952846022857,50.0
332,52.979950061223576,6.97355214588441,59.32403099702871,40.3297024589744,50.0
333,55.55086166975188,30.727857126535525,57.63958645378262,26.877106887592905,50.0
334,68.80189250671177,12.22955394179283,75.4369379300944,27.777813741622033,50.0
335,69.25456558106441,-8.961255802254346,75.58098769428648,33.541602356988676,50.0
336,73.86135342181701,18.453524501694496,85.9146373306694,23.627525236953968,50.0
337,56.682526714344434,20.77932276016403,57.202718049626284,32.044308337400224,50.0
338,54.550978061854636,29.749802532961994,45.06128246793685,33.73139026177351,50.0
339,45.575851069021226,-1.0310886388155804,35.08932841600683,45.71910093751456,50.0
340,59.39123370540659,-5.430611462046951,57.655183718969894,25.285317918750575,50.0
341,56.24480963024483,34.64804478066882,72.08731389423414,36.59789153157398,50.0
342,33.3090285643486,3.0130593042428053,50.729528503686495,41.115763546310866,50.0
343,37.97350228139504,31.016536282790216,44.67760596954082,36.64278703219436,50.0
344,50.15088439968923,15.277201644735083,38.07436854938518,29.078670127945678,50.0
345,56.523097009334506,3.79894569583408,57.283137549706524,41.409965742494656,50.0
346,44.7709745782821,14.857585712733126,58.0547979307412,45.45936440753524,50.0
347,68.69187472982844,25.66911673281205,86.54798278579591,34.85134410700067,50.0
348,61.77083624651945,9.748969510948921,68.02989339341838,51.36669994537197,50.0
349,55.75224485962024,31.156613919641465,64.72567802105611,46.33712119605934,50.0
350,69.77008111241419,5.018718150543078,67.7715444496339,30.250624139706467,50.0
351,48.48253944347298,35.22926200246579,50.246458659971154,39.651566945827184,50.0
352,66.83172646532515,17.041469688264236,58.60364394869707,31.63780350946878,50.0
353,58.465107167494224,25.425684937110184,63.459715415537914,28.356235767204097,50.0
354,62.25650412580433,27.486938581604306,65.85330133688421,34.11227334355105,50.0
355,42.922243081401575,19.58357430587454,43.45152018609955,39.29217497580525,50.0
356,40.890794553373375,27.157044489479034,56.42866595388376,34.40481295731994,50.0
357,43.03217314636261,23.02903936780907,51.72160015647313,39.326591588216296,50.0
358,49.587294369157405,21.71474388030452,61.91610883883148,51.9238185114751,50.0
359,50.607902729429924,25.706181113028006,51.02424067534614,28.01369887173989,50.0
360,48.78517385478635,15.387507578996347,50.078231335319714,36.45606833102799,50.0
361,49.486495174384295,10.96695560961083,45.70235388018097,40.43486614343298,50.0
362,59.48386071226746,1.9583787719531287,81.79661681294283,54.9156903767707,50.0
