unit_id,CpuClock,FanSpeed,MemoryUtilization
64,44.44342498951474,53.98281886591363,63.616561131248176
65,53.97934804607457,74.46033694107554,48.210672427046056
66,39.29641555491969,53.830661434042554,17.566618738275455
67,44.205040704047256,50.77434311286437,24.636516014983048
68,64.3960394221102,41.371733589583826,54.50169749842678
69,45.94603936331852,65.37948004936759,68.22336959072547
70,46.73709758504819,67.35260329302041,45.069114803176255
71,50.79731375360358,64.52884641337553,33.163826996140465
72,48.88470243647387,68.13011815109648,43.02077317799955
73,70.5327613289482,54.736549631377926,46.156521572464435
74,71.696792923785,38.551685663863665,54.20726569669914
75,51.31049400206393,66.33249061602955,63.01092688622256
76,52.42535186671026,57.512211046600896,26.545080702507796
77,46.810649652367594,64.37746126927004,42.09306379630949
78,53.24387387457481,61.32047407685269,68.89252235224944
79,43.2697929703546,66.71930847700598,50.806017089616134
80,54.08348733481176,75.79744180354294,25.10440139173778
81,51.41270058130331,48.43613243459105,35.787537890185504
82,63.591765228477,69.0246837555923,36.12853321495793
83,46.5730327591833,49.490195060869006,45.7235958968862
84,58.042929919206685,63.31657797751069,42.46861165761475
85,40.425128243535255,73.79688387592395,47.48626279572788
86,46.2284579203791,60.56037235568576,49.64436158047131
87,58.91693995359835,56.46213044406235,43.82780574935774
88,52.68773956454688,65.01387207668823,51.814875175629176
89,69.0104494050564,73.4194555113998,72.97014205280979
90,33.97839602575384,63.22185895819826,59.00584612753905
91,46.98369968604126,67.56385835259762,41.7238786772123
92,56.36053389293683,45.11884388769358,40.412819174023916
93,34.30203072549069,55.636669962329506,37.03686033535413
94,48.234828328906055,67.23963406862734,54.87753834898705
95,30.73039867649217,52.03167222377385,50.521796957441474
96,42.146397258070714,57.80833406647086,41.04836082086256
97,47.37130752739406,55.20322230634948,46.604842957307284
98,38.875268966339924,61.03024039539113,61.497636200849456
99,56.80766643401029,43.79271498105142,54.56409299932987
100,49.604370471149544,44.71963905545969,34.19214882322099
101,53.52465160663068,61.947044844833634,70.71981381506932
102,54.375175067450094,63.19110627200139,48.67630776633679
103,61.13890360563552,75.40043550277835,61.90612862655624
104,47.72135478503381,79.53301484615365,62.115004956732015
105,56.08542550374655,58.64158616869782,52.51976620489759
106,33.870282042498516,35.60881820410705,70.97557125563914
107,52.91791747558173,60.69482190928678,61.65206171667484
108,50.84657211443995,43.4887432976485,64.20374740985136
109,47.25126768555734,47.563376477087076,53.633849962790855
110,52.9341902174327,69.88480118636008,61.774664043915955
111,65.15020700271168,66.07217922386214,61.70392196802391
112,57.52706926866662,49.598864273213515,57.82252277958083
113,37.31341236110368,51.94990255093426,46.749563171112925
114,49.934194102006686,70.20014247746707,37.99627026712146
115,33.908674193720785,51.128465466985006,34.90040111374489
116,40.399468819210306,61.29131186083994,39.400587326337195
117,43.2737818232786,73.52385775933875,47.519257219311214
118,57.12730883704914,75.88316447302414,36.68284315545366
119,50.2544716672952,57.52001895028247,67.80342570860077
120,47.14632201690848,65.46395628143402,43.04652962150157
121,53.75714590001162,70.98005279438013,50.253481571564365
122,45.20341668119339,64.28764234733899,55.812487623650604
123,54.93205183377714,55.356668101460116,53.145624917794514
124,49.490416891140626,54.329640172836726,24.1369501676006
125,69.233657411366,51.23550724798607,51.06474673172497
126,55.724398155427075,59.93209147227395,51.22189184298483
127,55.4679072681438,62.578291948328015,42.932875993051816
128,38.46351809689137,43.34527611879659,41.8434492002159
129,49.63473849654738,60.03962693857726,30.71262472019989
130,39.822679182445576,60.82253635701791,49.89539634295338
131,60.016479731445,56.48297171184037,39.121651017193045
132,40.57869909060704,31.59281726460486,51.38716192350135
133,44.533811321674484,59.81882419710064,40.33098741548618
134,45.307762833001036,73.95364634842282,57.1245132645081
135,50.10717101734497,60.70307635111795,22.690410328132874
136,50.49319904619301,45.4336559865201,40.07662185236798
137,38.589341817288165,62.297257807448375,50.329227880539065
138,48.613335497026334,61.15038947617287,39.29205634395841
139,59.30182452188399,56.763453490319364,52.19393456103666
140,48.91178291103673,35.334728885929984,36.497559542263296
141,40.79916187012267,56.58037081154437,59.21517396374048
142,49.51603673766479,48.67816550775431,59.54007680994086
143,43.62894614728717,42.551275442300714,50.55246869530339
144,53.004048870570536,58.168203822657865,59.42404046257739
145,44.39876512446484,41.17460372058964,42.07513160606586
146,49.06336520594968,54.62243570800396,53.73204549801696
147,49.655800476185355,46.00954274813506,29.893668289891636
148,57.138094165377694,58.5890219771472,38.85473440582629
149,49.147084365953596,59.246678230122214,38.44458143395039
150,74.8811082784432,54.29255153015041,45.857846593872615
151,42.745636389885846,63.64627346471775,40.427907937794075
152,55.06609604549444,52.164764671675876,31.669463066741464
153,46.94903255695709,77.35727545502967,78.49291291745722
154,53.70136959789531,54.09965131824416,32.89700452198891
155,50.330182390846225,68.39382514543185,53.272518062107586
156,62.768020171132,61.968769049374345,42.38291317342975
157,49.57165438166997,39.31118596378757,41.548186837043836
158,47.03052575316463,68.18347344885942,39.449305744102546
159,52.82771374849604,65.05092882087547,65.77581310165746
160,58.73515694351442,74.97904987717199,59.171747009247085
161,55.443206319320524,52.163168151376624,48.21736406331842
162,45.96578594536523,75.07725330879443,65.91397267919587
163,48.873036615270195,53.26457454787624,35.74390283531249
164,57.14972627640485,60.24859124001077,51.8379532753802
165,48.10691352409739,56.621845758576356,66.73134035625684
166,44.6721619803238,62.88002539754527,42.16050104912034
167,62.08041949199603,54.160414410769185,27.85325462223799
168,57.06979847273499,63.15309046315711,74.09535098067802
169,53.19004269731825,71.11129840623516,35.43696898895972
170,53.04766301291148,82.20643376416396,40.57444660636564
171,64.03417970378226,68.23225284856454,91.21169450694399
172,62.85894507722227,71.07474831816077,44.727164674103186
173,56.32246069986487,40.899069481830594,55.629145915119686
174,33.120616723746814,48.138486920381354,35.611088135908325
175,47.264691867165055,68.80787951485837,48.13094574611384
176,48.5397825827108,51.63770116071305,48.94087454817876
177,28.95111883037494,41.24586437107288,55.244723443513635
178,39.87592772401384,65.24973367873322,45.05628733987845
179,69.12212893060163,76.83191718630778,60.48841033018873
180,45.23668613321654,66.92147396295623,47.269908756975695
181,59.40553930119323,53.530794177362516,40.694243791704295
182,40.92704166928328,55.49436264925561,68.33364565734072
183,47.84598483219,60.626091043906285,42.31100971019271
184,32.91542279651464,68.1763885010069,61.21701859444155
185,48.31560072075982,67.93576364743363,63.354832607875785
186,63.858936205382925,49.39978608390263,34.16917718242922
187,41.75671493637774,68.67916275535485,40.23121336530765
188,56.49772006978105,47.05761459556809,72.33919487195465
189,54.40036135342536,48.84939830599769,32.44883720084802
190,45.83711724451169,53.64379139755836,53.98873677005718
191,58.91680807820038,73.93150688934148,53.568082251396916
192,42.588361761465926,49.67595872847225,55.11681861008252
193,52.395759928944,60.567766117360854,37.61336698771018
194,53.416266749463006,56.54135636102795,41.92745118070035
195,37.28543892209902,79.49781300777555,71.24499211315586
196,37.60043990615921,51.72740372690386,69.30583253012978
197,44.79084991300312,50.43983049285676,46.78030444924021
198,36.25859129928121,55.63478984359558,37.49909203461255
199,49.61430265399375,57.08541706053764,39.46870040561704
200,44.038732973470005,63.11140112985614,44.97259065704756
201,53.0287239307231,59.069528262357466,51.05946279291443
202,59.58404246025205,35.56145086549158,52.56241742644459
203,72.75056163193146,48.54190136644765,42.719139145591086
204,66.21821435774075,68.62006487488661,33.79233094014861
205,46.508212271070335,56.142557627550836,83.70647627651327
206,53.60590797042683,57.60485693036848,47.91698622155882
207,51.06633901997094,56.62507629737436,67.65918843222902
208,55.30168876264951,57.191930215922916,60.09236956952397
209,41.65827073666288,65.82821122206254,32.17882578752642
210,48.50984891302605,51.469388797593055,52.71187991702455
211,52.56550632252815,57.915438841258855,47.76726441257131
212,36.68151049035738,53.25991485088272,49.59788217489902
213,50.41553160496817,57.82183012472337,82.30809491139073
214,63.000304587725225,61.78628651935247,48.11943950827207
215,56.431372637811194,78.23007251468042,59.44145407468851
216,64.35701956066819,69.02104836732262,26.735605559525496
217,31.671768290280692,46.28513213499675,56.811732392603936
218,42.88723574922313,37.69079228541422,40.56822014718571
219,35.285342800220064,47.488325865518,52.63427073178822
220,53.769804552628884,74.62173836895681,64.19014701636087
221,41.1183058110282,54.229555790825785,51.95339415293236
222,46.31495713257163,78.08554206282099,29.568819925650203
223,61.320673127265344,55.221647317482415,60.82119582959019
224,51.22309964502588,68.40054762393379,46.167833330567916
225,49.401947412521636,61.03418058249432,25.38745282223959
226,52.679296509955044,53.234945793028956,29.104782348862706
227,49.45321845256496,46.37959824124853,62.5559242249433
228,64.77855593905183,60.30786391563613,43.86564123397411
229,43.32551183645511,51.571819147409116,72.91568782847531
230,53.52453526431012,61.672165972427294,61.61933636059396
231,56.936735249696255,43.10223841460831,52.3819466796778
232,52.740504019309135,55.513977244512034,33.662063258744325
233,52.259539781934606,69.8173626577306,60.969427837096106
234,51.084984820985476,69.60782363864612,71.99224579924878
235,54.6497240093196,50.41523822719582,71.0654028566234
236,46.91788735405705,54.65845639362591,38.085590096201905
237,47.98107958795118,58.08652037204121,35.02997192314215
238,29.995580066544566,44.65464291323756,68.41450815914958
239,46.58065550160787,73.5649852982663,48.949742556015
240,53.30566916023355,74.23685952438719,49.1050470259137
241,57.88754549831087,52.05702977396983,54.54482118415178
242,52.23749242652257,47.574455167293685,40.703396842944564
243,71.20628568086642,54.66771974676504,37.39280791264719
244,49.021374330184535,70.36040818958908,48.37362304761432
245,47.09611075061852,77.07607099217117,55.43751148570966
246,32.450178587107125,55.728831806486625,63.007011215927314
247,53.45447847772939,53.48593388821965,34.6735315348936
248,59.81254370744277,51.67374155784493,60.01312069535855
249,45.54529164434148,67.54699558624034,48.325473098218296
250,36.40520364355079,59.17030626370381,45.14481859319449
251,61.304632957774274,65.23226405225473,33.358531683724735
252,47.99668834858451,61.616448409586546,51.55686489022162
253,60.13987747587303,66.79707371150565,65.52625616755412
254,53.55663310774599,64.30363148291976,32.13653608177006
255,33.297884395520995,68.26042443444574,65.47249408122535
256,76.19333431635413,58.95027411434572,55.61813802545669
257,42.06614437222308,72.55175009734843,51.304944181277264
258,51.59972243073135,58.21717643325181,45.95802871730348
259,50.685721092123146,52.82614968913074,34.971731409127
260,44.92591940324456,51.18033747002806,71.71836492277794
261,39.97241738079853,50.207845046117825,55.730686666744326
262,53.4958660594543,64.5473723649958,30.600773239805285
263,66.35529653753906,47.73874325101602,37.574000652838954
264,56.47049951922737,60.351747659093476,37.073972302735314
265,42.284424045863005,60.54879210641121,38.113166464350336
266,44.48932577249433,48.81665643055316,21.4958852207623
267,38.62445721152191,51.964359463969025,20.4776870904656
268,52.65015271489545,50.20554790442107,63.7728355794002
269,56.48289423449927,60.055698426508826,34.10646338845322
270,57.36313769829262,79.36797416854697,56.49088940796675
271,63.07900013945769,61.56472141587943,59.97433381933465
272,51.311886593892474,43.50968874852173,51.506052868963465
273,59.33842863929009,60.48799721620532,41.108040176415635
274,33.975806016294925,62.655642541101095,49.071680245197456
275,37.110495855596774,58.75850673844795,46.60933048650735
276,49.76281814356993,67.98793343718864,54.45649045971428
277,37.150864262976,57.97060485395016,34.81245637080582
278,49.74379203347486,49.20486593019759,58.72005643185512
279,54.47512678529589,79.62788619549218,33.74301892445109
280,38.63791630744789,58.81506073031059,47.57070145149282
281,50.029714025811366,70.54923200182775,44.87337340479911
282,55.7235054618501,59.217123521889675,52.18343830882884
283,54.1822479232917,67.45811366749325,51.63113051120551
284,67.08239599682145,62.81978699548576,52.96940212605617
285,42.35109459048172,74.39561978224765,67.26893601778997
286,42.16100466273323,40.35928617713386,50.40005527318046
287,46.77250200898052,57.49139617309102,52.48202203363175
288,52.329618048591705,58.727375367514185,41.375579577999794
289,49.3143043290477,66.70545145726908,54.013658789574976
290,58.22015662858191,62.71704231768327,34.06296254731111
291,53.372238669875,65.17133211178087,53.02298126999111
292,46.8209987276211,52.52606481396764,57.24839857534405
293,43.34068359768832,63.929513471564235,67.55568912303006
294,41.83640701489962,63.18430620616335,74.42658754566247
295,53.72351094530776,66.8287796229619,38.10243887473468
296,54.57992676587284,51.56198180807208,52.396972721854794
297,45.09665659764895,54.053114401686614,53.155608754209986
298,55.42861093509611,68.0750853035366,41.10974443747099
299,60.71249249260254,89.70581749411582,54.115121463459914
300,46.888559988871684,56.979139415326955,53.49247910980759
301,36.45865501563183,61.740634593601605,47.20409371351456
302,51.63377640061878,51.12681266804666,45.75849365838817
303,45.26918295284889,60.81794881014756,35.06200787824496
304,49.36127745471286,59.71102067107539,63.917770052380156
305,50.92298848115008,65.9649179761665,36.59049412414068
306,27.900340264853178,74.833971706508,46.65100530206084
307,44.37484924127153,78.38352079670625,57.934639689543204
308,40.03216855411663,65.9265157346837,70.5669924400112
309,52.55935867622414,53.30487197734832,47.54768098293853
310,51.81110306654016,58.87326260399755,47.66046470740101
311,42.22213676446725,60.08912928105969,58.25618706967446
312,54.948786388088344,64.84963200535373,75.72370922997446
313,61.53682329749944,63.610092063018136,52.74967678482657
314,47.09034654402002,65.04890015490517,43.0709561414841
315,31.70021594286261,47.37594698159542,43.01121577855272
316,33.24098174364636,82.34130055417536,50.267461796516606
317,40.33435704819531,54.67699139737235,64.72238838007576
318,61.05975984559178,60.2653202543942,40.155748498785485
319,55.51397134475805,43.65339716376315,55.53160563175556
320,65.74898579023585,53.789713979152324,54.47383905745144
321,47.7817920384447,61.12652976009071,52.01185862945327
322,41.57831869270815,46.356872241591596,48.288276673512755
323,42.09302105179864,60.559613321408165,41.792770089767615
324,44.39902157132211,51.53122613298366,53.863760584919284
325,52.18651578752713,69.05773301873629,43.16144018643641
326,46.838963196028274,52.80015543134843,38.265099100129284
327,51.63651781002302,55.905464465630786,35.08274395619501
328,41.16589670507179,66.9051220044388,34.36095318000165
329,46.92885331637545,69.87272694591071,53.66378360777268
330,44.116768528482844,56.80347111536309,50.065057721839224
331,55.4463055868714,54.735284980374125,48.286610485165596
332,49.874037840833225,78.19257157784808,54.505957157149034
333,52.81614890346917,55.52551105852831,48.13254879695723
334,55.05701314160413,70.49133406495245,63.491069036174245
335,31.769086683522595,59.510832027254786,68.6249658196163
336,62.21869988446282,69.0131832781979,46.64942711988576
337,52.020602636896726,40.85197593397613,31.109709117630473
338,46.46870212933796,64.90702503264183,46.90887893210502
339,44.16891184461811,65.5062085072318,75.20693328626473
340,49.12523543475553,51.49532235609033,56.8273013535945
341,46.28398112154171,74.54461495822943,41.44821372442557
342,48.53057175168237,56.727360009833134,72.21031770745432
343,32.844910370608325,68.06458714715694,23.90395145072906
344,52.91772814334847,64.03962131354935,51.71829790507505
345,48.89330846079972,67.97826030676508,33.23644380336728
346,36.32483728360979,69.91259655670667,24.867966109669517
347,54.21756910658907,72.83233256749942,85.77973004519069
348,45.26904151211516,48.659576092054316,55.59816092686198
349,22.225122000524824,70.80738550248202,52.989734712648485
350,62.371412778497366,70.46671762414074,57.45855120556873
351,42.31208762127243,83.47814570037717,38.08928914362991
352,56.51175311794109,65.76001849369095,66.6228301135432
353,45.77333991249163,55.54497993203899,36.73652349254655
354,60.200360289426776,70.59971133028112,40.93317629735299
355,38.897107613150666,58.2531675689843,44.11383739044822
356,53.15973413229959,59.693043630767534,67.73238785850778
357,43.42279013433662,51.976999890395504,44.83295223193931
358,46.15650805514501,76.25386668095719,24.885723277833783
359,66.10608693746391,48.44873779593559,63.81462862648771
360,50.64133793704601,80.69226465754292,45.719250602830535
361,55.75481162020668,53.822048039726006,59.47442026166964
362,57.12761806737025,58.14509266647674,45.25449240680696
363,37.0894795534959,58.55355753590223,69.21125948473082
364,49.748575455621705,58.18356717385675,43.431981497327605
365,45.52020395155034,53.61440724154585,36.11050316926663
366,52.44834551031973,68.27893272268435,27.683255291004567
367,43.5996617561194,65.0126724836269,42.686043010643694
368,60.93084445783079,53.68726858820889,49.944888142725546
369,74.15367611544688,58.208435412772744,31.152586252069646
370,45.93848588027139,62.76528344071126,45.19563971922168
371,45.80755981779437,61.76019670077383,45.665429385498314
372,47.79853335323836,56.499810898396824,33.79147878622163
373,60.464503326465255,62.37285449997234,51.57685408519994
374,37.84545009551392,59.564643662296135,47.15128507805189
375,41.222772498082854,78.02507183318446,81.36993198498689
376,51.45257039521974,73.64020733656719,46.16128761233024
377,58.710375581153706,58.16408625919971,45.26588572354482
378,47.59980283573595,72.85508951636454,34.224101554352515
379,52.98613167551847,52.97629318028504,48.35436711002695
380,61.53341048123646,56.53913394684136,44.541070085311944
381,37.03627994347678,53.11852131351045,71.6614684050523
382,38.76717166875362,58.10802580623231,39.244938492679914
383,47.808215412867135,68.3463745761212,57.20354377392461
384,64.82764087401193,57.25833276916067,67.01134207190138
385,43.53355110595523,55.81221765703405,43.81234378720858
386,53.6421721551944,43.51888332814673,59.419606195801045
387,47.09759255789442,29.699123162766224,54.08999870979423
388,39.10275978137223,66.08733975201733,36.597421616584946
389,43.36844973692209,72.84335334118956,69.17490543735873
390,50.17165618815928,63.88909085502456,58.64102536465538
391,58.08557412373622,61.367214473834416,56.354763283716906
392,29.60744708547543,74.50253405539908,47.03293436507177
393,42.60452459602835,78.86887022608376,74.496983098452
394,57.33243491753096,67.77124833718162,59.05066194609157
395,65.52323258094863,65.01158945815314,59.20500172645322
396,43.607558635741995,57.571719890830934,53.49859260459911
397,54.36978563897411,55.173210427766286,50.86894665197074
398,42.13854726291335,66.0971987199785,54.67289522232905
399,47.0549834380393,45.242263552720566,43.54005570172424
