unit_id,CpuClock,DiskIoWait,JobQueueDepth
71,62.17873366398087,42.23853727793396,43.344269100411424
72,57.07744314000089,48.3637836405978,65.32477980844111
73,50.49542487107099,66.4164300679136,53.16523789560131
74,55.2952487784074,68.8124177848627,61.85906922192924
75,44.956128579087284,48.343227997734814,31.045375725900314
76,61.33579493488019,60.215361582006615,53.780054336598326
77,25.65903833959481,28.413926149462142,65.3660935142145
78,46.7464524695762,47.22413083138494,39.492643417987516
79,40.878900408688764,53.02076680291169,62.703432409483945
80,68.987233498656,72.81643396789786,54.57850925003315
81,47.490990751625596,66.06979112203888,39.87169468712907
82,42.8088958771385,24.87123171016687,41.50611833873516
83,35.09833749523245,25.649549874655097,48.26770675019849
84,51.07329294815875,50.646073925254,52.96831554112066
85,47.210830727355365,64.22400948496376,42.39793768251912
86,37.58967437489302,44.149946926454234,49.52838184530552
87,39.648478889841286,35.60933233670872,45.409486633035556
88,46.980480070389405,38.0799772935358,61.17607936945642
89,51.195813084825765,44.47882855848415,59.54691102854624
90,39.555659705771944,56.12729310646472,38.712196606099404
91,43.160203766820764,55.26985111695161,68.18459311739593
92,40.99368196770441,64.50322530025728,37.429611222567196
93,51.218337465228174,74.88852085129473,61.328075391788474
94,69.54844727310955,51.241612014049075,46.54527261112376
95,52.897586725383505,55.03139117000164,43.98671909711034
96,54.210596882518516,56.1076081472915,34.982686754042255
97,56.222403739325095,25.857071520291754,58.48753284493703
98,54.32250547644653,66.91455827418784,54.862004682416156
99,44.69037069075813,39.802650760988634,45.589676231282624
100,57.73181246736431,55.58476075413601,52.37926668579634
101,59.93582434550228,57.34101584210689,45.557429866666006
102,55.18432625278738,37.723673427241295,41.102878829497264
103,52.13819039575202,60.34037874230336,56.73144184283092
104,66.42506628285632,64.12312118251562,42.00579322007168
105,49.242767491993085,40.183704279818315,66.9873750396256
106,64.84930555139498,47.903431087670036,44.84724104312937
107,41.54486527039984,29.54706726465842,56.28680971683763
108,55.38661017988418,39.06620667491104,66.51494667373291
109,56.632508305567086,69.66055055710501,53.59768333585777
110,54.26528987931817,57.804912715568136,56.27669144067165
111,48.55936245757603,42.99075022990715,58.49351024137005
112,49.58799901933489,54.36878133446988,53.85289052391938
113,34.13672928605656,56.586745653646396,66.44366347124037
114,39.20943749294206,78.2896030546712,34.89689159927794
115,47.36939792044935,62.716025162074416,36.366646367220746
116,43.793069763887694,53.35891282509654,65.86564483017041
117,56.3235385277201,71.56277117081954,39.20936724650215
118,51.66954803980604,52.82733409734772,51.18687864263608
119,37.35204468321711,53.6138766372233,41.00974790098549
120,39.65420351396028,61.53406354188167,48.57246694235636
121,49.81458336677661,58.00386196456178,56.06802328604526
122,55.13895743123846,73.79613370816313,46.90759360718373
123,51.726182299924005,33.54977470807627,59.722639398317575
124,40.68834642715222,39.26299067194254,56.147865183878615
125,59.22087057065917,53.04634816414692,45.906367582674754
126,38.546852996436854,56.093412783238996,60.34715921677062
127,43.551370714100436,53.99229462640202,71.7083665561226
128,61.4997468654087,38.01349103995216,58.941922447646434
129,49.590209160364346,64.32909171300523,53.965296951010224
130,48.1045634711252,27.83357052783563,38.79282163978061
131,53.48968426135689,39.18926794827349,62.306926871446784
132,50.33145986167971,42.68519774521291,40.78608699760772
133,50.701457714289724,56.65083800077666,66.43556258794412
134,50.348685389646235,48.87160104852356,38.18525959840075
135,57.32854461274611,60.514629200696774,59.18191422620397
136,57.60436650886046,46.949652962165544,56.0972194737667
137,42.23978405251598,38.02443975167228,53.44643072324137
138,69.11998799060447,35.71153637581793,33.93537470924826
139,56.438111541553106,52.326672255832825,53.23455636694806
140,34.15809591847125,22.940717526655398,42.96566364592758
141,49.38726274543142,49.48939807356942,44.394998869743425
142,56.21698277742421,47.242285355397314,45.5484476597238
143,59.06092620266123,57.63316784514473,74.85600913067093
144,38.052906683838394,46.231159612304985,69.70260037062314
145,56.944601802751116,46.96498487382426,44.715652157051544
146,35.51509478469827,52.36354338433785,59.56391289940479
147,41.17044210018857,42.632999573563424,37.0299710032248
148,55.961335592313276,53.051884869469255,50.048178250282966
149,39.19712654181195,49.201718082833494,60.88105088015456
150,52.89815600298051,61.94238400101481,53.5762346010612
151,43.03728207832291,49.431882209627396,38.41461562758324
152,44.478497824460916,35.85795116890532,37.575435591987926
153,34.834358429036875,58.963650983799035,55.30034742698798
154,52.88252519136021,34.1382099068512,55.2251217417183
155,55.38264138192584,45.95084252058143,59.91652799359493
156,57.99900671810808,32.36507376064495,34.513934322110444
157,52.07556722442885,65.0203411752044,51.312308953331836
158,37.51259946562345,46.93379429907162,60.099451321554
159,43.43536176834341,53.88906436258432,50.93708002069252
160,50.55278147453934,63.987565215867264,66.34904720489283
161,60.99500582467266,67.16724281942965,55.63552338832039
162,39.89595791317209,64.35818855597763,49.745595977360416
163,46.27820908140309,54.150504243511214,65.62649485209297
164,54.24172023209896,42.359628926505884,30.820410651236973
165,63.74793261278041,53.32138435930733,55.05941744308094
166,54.29271968532062,58.541356203489244,81.53951564825174
167,55.12959559747672,29.405035091476556,37.088814915015924
168,40.31843643170808,29.096622350124274,69.40397718835933
169,51.414860492427216,62.366765960028765,48.3210586093785
170,42.649602556731956,19.185655261751904,71.1253255136522
171,31.856276118905715,42.48550356195945,41.620588095040084
172,22.488722897548485,32.453245780865274,61.78262794701349
173,42.009216090582385,72.2047642303775,45.336338418774574
174,43.8906058251866,62.14336479143017,57.515642671465194
175,47.53749261421144,54.659906625269066,57.64471368638793
176,37.37175311675735,49.11665551052477,36.818035423736426
177,53.106946602042576,51.90439382425469,54.45464473882816
178,57.44365943517691,32.605789828645875,42.94378049321831
179,51.48921250053524,55.96257179359829,50.86463747392978
180,41.1052120421471,50.5890088129506,81.11279983875495
181,38.92497601732677,30.090275703741227,43.01910584753885
182,49.10175104878416,62.35001163414398,45.934319026192846
183,55.48055830892975,28.099268843016983,46.66317872943736
184,54.4565116868255,36.65240565864046,32.128633781715486
185,45.51175907994922,53.16497336587752,52.68071819312597
186,68.53598002161002,45.499590842548656,64.07793038764079
187,50.05329885599215,60.50730910726671,52.04410385051231
188,53.00249995526873,42.33993439870321,56.88921467562934
189,53.27000251201342,50.74128699591767,41.11100207186691
190,44.97375509102077,48.91567673658779,54.31062099555784
191,59.78666048320035,29.95563764691832,52.29422842158622
192,52.64287130445001,53.38612779803676,55.01620737240659
193,51.840081592584724,36.66357552600627,63.76073865155149
194,56.27557252440999,59.77085623133483,69.32142607519945
195,44.090938924719374,28.64894672823709,43.89647356134824
196,57.26745089671032,59.9080971977147,51.99683497928876
197,45.353380320196415,53.029363228891164,50.84203060845861
198,44.10968609306037,46.75455222087975,44.999210883763304
199,31.096427993992517,59.775883410496185,43.52266841438679
200,48.94017188771719,49.18207323421307,41.32307162361837
201,43.20144520982496,49.66458441062105,70.29230197628488
202,52.70707807024918,46.03068356391418,61.79634932956507
203,41.28829211023466,52.02607512388812,71.69547617973129
204,43.307965584751564,40.411237988609976,50.73057307077303
205,44.26054342251497,31.30944560691371,37.97504159737546
206,47.08377895927329,53.66865323695244,33.056673833611534
207,53.83092958863207,49.17284144111157,26.74315227302217
208,46.95232863051025,71.19109940205784,51.72247162377135
209,44.088697313390114,64.84377617415475,48.58430819896609
210,46.76132807160224,52.1971862381815,55.77600219066204
211,28.481384036463357,64.46425169046543,37.900280977891654
212,40.18710787082311,54.43576161730393,56.79326242923118
213,46.780984365754605,71.04970524411623,42.618862992091806
214,50.67490358894928,66.17457828836808,51.881871975817894
215,53.17854769484142,52.37930558450658,75.33471561284173
216,55.36625581414002,73.69139932342799,63.372692972276205
217,53.342845877041114,41.42954168740474,42.042189209605475
218,51.88101403803205,44.87922131801203,45.837217983059595
219,55.71309659491849,66.02771524235253,68.15838120167817
220,49.25507660680332,47.009780428854434,70.19848608769061
221,61.134503091743014,41.33369218317455,32.07599335647137
222,45.25947992458105,34.731050530188675,52.72178916170405
223,56.47960142371474,48.196579375613275,48.675030836507375
224,53.38647642347496,40.35466131198122,43.635579564831616
225,40.35938758027883,62.749969067639896,82.98949250382496
226,50.266651529147886,52.742883125022665,39.942930689369504
227,40.795247816139835,43.358497423791654,48.334332073721555
228,50.00761639943446,25.501873064809693,55.317893383004744
229,53.02401247672895,29.050435639389498,52.241099087746456
230,45.981824212492796,41.59513790404482,47.33437304829378
231,49.90062924168265,33.406975597382996,38.494017832821044
232,47.79389478076042,52.947923973804535,50.27662919231215
233,51.90166995548454,56.35449009512545,62.642442682529044
234,46.18240537041286,40.109673398742295,39.575266213456786
235,46.446374614596195,40.08110877532514,65.23802523567613
236,61.63395165677676,71.78772531963338,50.52581415342551
237,44.988336840836226,46.267925490984524,47.46533325003351
238,46.07018100123123,57.17410139271165,54.36162756548888
239,63.37366422985766,34.015213706432746,55.17265396163381
240,54.149401671807496,43.28458915056452,50.424599825898305
241,56.53106217171433,55.12484406498336,69.38289422890368
242,47.62704437419421,31.889682721819,33.199190317470766
243,28.119598307374453,36.439314046979995,51.73953832500212
244,58.167297677077016,67.83527475891115,30.34478274201889
245,64.55593148910935,40.27292868080098,42.98902571731394
246,30.8922653466368,56.94767155985595,20.97065594229937
247,46.299553456921025,52.792678817264964,54.46149921703456
248,47.220053275056785,44.614773709228785,29.211024344203157
249,43.18948028930601,53.482438424009416,29.701643736084044
250,57.31387010449358,46.976619041037175,57.74637397342599
251,49.930973220173726,71.27688179281357,45.214959401776404
252,65.95132055412746,20.199073662032447,39.695151745531966
253,40.49971965964345,42.771457556944924,42.6928394491522
254,51.052467472819394,42.4153392692423,51.1531919705232
255,42.36468349805443,66.08435831922074,48.18861762607239
256,68.54107586116397,50.96435922469133,49.43876895358354
257,50.954152055649594,37.63518687850676,67.86647791140419
258,44.08937384568938,35.7264215381913,49.25218229222325
259,34.48174937096729,29.292329100691763,37.712416556141875
260,54.29393378239051,68.46605589449055,55.30034864552634
261,35.99951364990064,44.37476765793791,59.18341249460624
262,60.033859668032434,42.371281574614244,50.017142086312525
263,41.061001950904824,56.127722461207455,45.60133999519757
264,44.31914720526027,41.36086673152966,50.59092752201485
265,52.498094133309344,30.687656312533683,42.15162590427577
266,57.48193919795411,57.318835344094005,49.20182793844188
267,56.01956591113149,25.688754750144504,50.454638387572835
268,51.34432482331545,42.034967782790154,75.07835456666469
269,51.87050689265601,77.74744349790794,67.43215311719865
270,59.88041619029688,67.13703390265441,40.27046620005701
271,45.00298697033305,30.468623607326407,63.885451336963236
272,59.76071838022162,55.56377608642996,39.51195918473546
273,41.90474849024294,52.32993291849057,38.88748074651913
274,57.560594268828936,39.566828075323016,48.86447385021957
275,41.53211872703272,61.86737077055313,34.5391182420773
276,53.59506769308207,58.05998424265498,55.9438401138999
277,59.23179346623823,48.07768002973786,54.456596510140265
278,52.98205059881271,43.03864996009919,60.233624766242016
279,39.95846730359631,40.44356254505344,47.462593637644886
280,62.080499883911635,37.15134002476916,39.65439640847507
281,53.817050555941066,68.75027199328453,53.1785446919906
282,43.611561886305644,45.953583710261334,71.79888162225232
283,58.62071688916,25.259885320987593,59.09666340049918
284,46.162210082396975,44.350794960990484,29.998127946935153
285,46.16549122233576,43.94581053263455,38.02492917460362
286,52.863399044033535,61.44314863061783,40.727124041078085
287,56.27084157422091,42.54183186366678,41.155581415936936
288,45.57570442218437,66.04338441594348,54.88948319570197
289,44.46553788709047,43.79449040710019,64.41981343082756
290,42.73213018097903,63.73865359437012,32.663734618581806
291,47.14972592421018,53.411616866037505,66.94620839681518
292,51.95191441411836,46.30959662972087,39.87113661296879
293,46.75100618851007,57.81122454099773,47.00800568109577
294,56.582126632216486,39.4425671959269,63.36331812119523
295,50.63066312294669,35.23188854034716,53.8476262167809
296,37.80906808725345,51.4455554566714,45.193948153439855
297,57.16743313265098,48.299647981086785,54.226947997118394
298,39.12051274159591,61.380602802528905,28.91008746981909
299,59.90807701974751,60.28198838747259,55.065205597368035
300,52.06929169855195,67.6889898141798,52.500748244928864
301,59.30008612417495,54.100910645302605,32.30172914796515
302,49.943940575324326,35.30148565154681,59.0635231882053
303,54.55325893029269,41.96965687730009,43.99459333395209
304,57.17285707571866,34.59713633089787,41.71110211636216
305,50.388628588737404,64.97549603202147,65.73949768356607
306,47.92296564641468,81.36459982964475,52.08813724061993
307,57.40930405982609,41.81975067222558,44.447039088371746
308,44.80176839530878,69.2399405863161,60.51990102636286
309,49.5099736631877,50.152798605850904,56.76020596292538
310,47.61890250628212,50.52960872335083,38.496398177775795
311,36.126253450114454,28.72227785838317,40.27632758330976
312,55.69791498124842,79.88611014775466,40.21941405248787
313,44.95916205705804,63.75749127826392,35.14684816041258
314,64.1537836458536,48.32696332030778,43.0292247301587
315,58.14858977401996,49.966330508029046,53.71683674497396
316,51.205415423565704,39.59218410406819,45.79833425297178
317,41.2586947635838,37.352077943969,57.7773651479006
318,63.06395816959004,61.47790936081397,56.56622630140181
319,52.987679870446996,58.79534000175878,52.485577167963065
320,28.876898977575895,50.441800892340865,47.00926377686805
321,50.81374431400348,52.413634869671334,57.12541729158146
322,56.11906771103595,64.09632583208855,49.42461756734336
323,55.623331216117066,62.58245887964141,63.661764577596145
324,60.70132771446133,69.84363568701269,61.90408291864928
325,61.39248745553265,51.394321119722456,40.794799720995286
326,41.89017045017419,64.50826498557582,24.06676708309744
327,35.649776682142544,61.360308227510636,61.772574192308596
328,40.28103157514708,53.62676024916563,57.11872062383286
329,61.40517900014475,26.17678403912257,46.45911599797644
330,60.3518656683602,59.083232150674654,47.24145866231371
331,62.527265910749875,58.11168027275314,48.722603499503506
332,47.92024675710294,48.77779274036654,54.24890476019642
333,55.83081660108077,61.08580134633307,54.40280332373176
334,56.40222735610816,52.06956738417325,39.76494001964151
335,33.23878039707014,70.37895817927873,63.60752187018961
336,50.820540592895256,65.70714929508627,47.33555007101747
337,46.75005683810325,43.59945653630798,49.08125972901036
338,50.663031069284365,67.57057820878686,61.84818167917103
339,39.62942988558854,38.390845089456036,52.14248718687724
340,54.9751316277293,51.469153316000046,64.27525516817546
341,45.64595323544961,40.62210845464396,43.51548800813525
342,50.479294579964574,59.517216543586315,60.13834924426913
343,50.43708537752217,56.22839681965779,71.06726377866413
344,56.48771125434912,48.922093571434466,47.074103819686826
345,56.20642593341901,53.9929128652021,55.56187441038506
346,60.05570603071197,64.63329639409947,31.51116892859797
347,57.28409379281964,27.724091002326556,63.47221750115395
348,42.589279825656554,57.24068517954469,47.863548679587595
349,43.815821031453424,54.161547562150055,54.45861108958335
350,57.244398926463305,41.59025522445172,59.92375808810156
351,55.33432711492555,62.26325231045429,77.71174492394732
352,50.91081149018663,59.43048079085068,45.01438234017685
353,52.89086911457149,43.65307103695081,61.54403319544611
354,45.8513177124393,34.02017195989808,42.840343328636955
355,44.176199892703195,41.90443136104767,65.62234716113785
356,59.72703590278061,40.346837117292374,49.05259527587984
357,56.928395208934774,54.62846937807268,41.384336198935806
358,60.25636280232056,66.02673573654722,51.01254448258148
359,43.36500079899239,62.65477365139895,49.791919332693176
360,44.86502826730257,30.995100824004997,52.05200945651421
361,44.879433451532066,40.78784938878276,53.178249235006824
362,39.26133431393268,55.380017525842305,61.89527658068699
363,57.067430578098744,50.73440092434348,54.87722219856804
364,49.55610133483577,50.929024968764374,63.39813219322802
365,59.47099559500429,53.882193698182135,61.74350098474264
366,60.11853263009856,48.83580616906331,64.54160840431778
367,31.15719691369339,61.753920719665146,40.7112788750306
368,54.09845960039127,5.305853206213747,39.317740607758104
369,65.38405601731053,62.878946733900165,51.05172319908712
370,51.164974697652085,60.899736643804644,65.23840119085578
371,51.640247494876505,48.08788268171721,48.19495175876054
372,43.21835782265657,27.52596765441855,46.261728396208085
373,39.33141603886463,64.85315005478053,65.87612847489112
374,46.03921848640867,42.56462225526219,27.46296925524164
375,39.128187244110705,52.05340838891165,31.451609565893367
376,74.45385628521414,33.27159612976591,68.04194728959027
377,34.91383958608992,49.8877710102785,37.484367184575426
378,40.12085988991485,60.93270514474425,55.09974135538267
379,52.8613232828463,65.31864256251897,61.145111210291915
380,40.879078381247275,45.27968735271768,49.84829212078673
381,54.42460517928771,41.99473225511623,64.37873806339023
382,56.7653116383537,44.72791396908554,45.61158494969778
383,63.73863666234004,46.938114600823404,49.13483610012051
384,44.59757243988656,38.50498450894157,36.033279923080045
385,46.47018867836277,81.98339802990478,45.23618286825033
386,52.13940220849962,46.59895593176048,47.91214187492882
387,36.437797108768194,64.46522689877814,52.7946845370902
388,49.449680615819666,26.773690659888352,38.06642755193725
389,40.91414989777149,57.21458288173265,24.66962713117556
390,45.76849816319531,71.37457418769635,55.45967826436889
391,40.926533893021606,44.77142310016549,73.40355606589742
392,47.26822653088873,72.89420300065133,60.47371241621978
393,54.85672042794489,49.19133822511663,50.245017227536735
394,65.67320829931705,64.92539839143713,49.452700283813215
395,40.682244096541034,53.704439136773004,50.645095255934145
396,65.04562587293597,60.65103576421574,36.149312812316204
397,45.576357868989554,46.80010642402636,42.751783470720596
398,56.86575274747071,55.435469371555314,52.610744902626315
399,50.91273842631939,58.11611358027173,62.460702741790215
