unit_id,HarvestBiomass,SurfaceActivity,TankTurbidity,StockingDensity,do_set_WaterpH
41,14.058172615618194,92.65764144488304,98.3808137589324,33.75170629929661,75.0
42,13.309569138906465,80.94398608872285,81.5565247278241,49.62159400328272,75.0
43,11.082302287394512,85.26826192852293,88.63812527182331,17.013219553709703,75.0
44,-3.6724371516566467,77.59815136293929,73.64057543607188,63.997046409959864,75.0
45,14.745753715089187,75.91487992263663,71.06676104390674,18.759904153150273,75.0
46,13.69718125678681,73.73466890504764,71.29515773086104,43.68341915921866,75.0
47,8.27976373489497,69.744378882895,79.85727219937337,26.730282631648265,75.0
48,8.966751702758597,84.34307198265024,81.63852721202066,50.53189208443247,75.0
49,7.585831039623113,78.14323711876894,73.2141134279159,58.736237088689876,75.0
50,9.592014078790687,63.493726900744605,63.16318544628678,29.232751275601768,75.0
51,7.393136831118767,88.15290466007035,91.85357934111997,5.442066962362006,75.0
52,24.1046377487544,105.17221109993861,102.24636387474027,40.504678451742706,75.0
53,3.134199243773306,72.40154061264202,69.72444608384535,36.426215864527556,75.0
54,-0.20936027698706283,76.88562358192891,69.18447227969973,53.17908742233994,75.0
55,10.034403820923483,69.39734514136575,69.13799077813322,39.229196860183535,75.0
56,14.174576294640495,72.64266556965786,75.43447548667152,29.152581629137398,75.0
57,11.711763238700334,77.0420543551857,74.34583471945592,23.155577837401104,75.0
58,6.578686409681506,84.00153570114865,73.34479613812799,27.222728048911094,75.0
59,-1.6409914327719655,67.39602317159812,69.59431552812069,58.5879303711112,75.0
60,9.556203694543068,78.95211321980759,82.37201550506353,38.585985565852425,75.0
61,16.652951283236327,69.62442183421916,75.99372328538858,22.471867538957646,75.0
62,-18.701963075146153,56.39402718980504,50.37805847488931,59.037049559495266,75.0
63,16.008240792346122,86.37752066052101,82.98379881985733,30.487026816385963,75.0
64,13.050330836763457,83.02009860421695,81.75662786339228,30.973454972856572,75.0
65,10.672404122669084,66.64871679418934,72.51942561084968,52.08271847345001,75.0
66,6.725399582872093,86.50703806560036,81.88575013437693,48.98473838936738,75.0
67,5.383272805109331,51.64898335281646,59.164633125195174,34.711006749904435,75.0
68,-1.5950004609531145,89.44702968219336,91.2123723317827,49.913652499982284,75.0
69,13.1034091531392,75.58264135367577,69.25637489507044,34.752240828132244,75.0
70,8.449761668301996,71.53929432606341,70.87350304926363,55.652350400767,75.0
71,1.3854526850403415,82.61895576651396,90.01828160831938,62.459022114966174,75.0
72,3.5159536854663638,50.37350547931876,54.15102955740839,41.443710410506355,75.0
73,14.556551035723176,78.68480733121906,79.22370400196922,31.955877182224263,75.0
74,-0.4332178223599561,90.28288489301063,82.48203395939429,48.634035468687856,75.0
75,8.434229122405117,72.01534550800429,71.3527526052221,50.51822441324425,75.0
76,-8.497043939786547,68.89964604799654,71.81162608473083,61.8014756818708,75.0
77,12.320318738771086,79.4816207296236,77.68496943863943,29.436055386160845,75.0
78,4.42976228962394,74.24713868953435,70.71566622647035,43.06395366069019,75.0
79,11.26485920412988,87.72281125345103,83.84938323235185,47.70546930027938,75.0
80,14.574892545233961,83.34090903309084,79.5483891194874,38.53379502230482,75.0
81,13.001923616361415,84.10596201874144,80.81664201372116,34.25089090019891,75.0
82,10.543619549775809,76.89378538267634,79.76082097755518,40.69491458707732,75.0
83,12.532957983892546,68.02595749390943,71.74192597369859,53.221945656259514,75.0
84,7.89151748882536,82.21284087624967,76.66028259236597,12.834520772438168,75.0
85,9.252873538937791,87.0169921829051,86.82862581362924,35.392034529544965,75.0
86,12.22811609078524,79.79234756003987,72.54480259582365,45.21873997654211,75.0
87,17.11393101731439,86.25727354934432,88.33779762894507,29.51677271599064,75.0
88,11.228933670717847,79.35677075261867,78.31799291813019,36.407645577016844,75.0
89,6.003426588183803,84.25750571085482,88.10186668987221,34.0267533410654,75.0
90,2.0815825515185487,82.11122816950142,79.77617640702822,54.09126906364959,75.0
91,1.8197611930473734,63.820965198879854,65.0578634459705,36.20699488846959,75.0
92,12.08841136213979,65.95863534197173,65.08261800635735,35.86515298191103,75.0
93,4.21665815788254,65.25960501861081,75.82282970425149,24.502812242126595,75.0
94,13.275500548274522,89.39196127525534,84.19406609743066,46.280952601682394,75.0
95,1.5151031173743226,50.57940536623853,51.59572696948717,43.37420210354823,75.0
96,16.055441567450476,73.07707702237319,86.38687614700244,31.046015011331686,75.0
97,13.763826770270612,93.82970569098981,95.91002821678275,36.55074940772851,75.0
98,8.967321132811854,79.45104497029214,83.17696270891469,44.722012595437306,75.0
99,5.281624875147513,62.86484899505723,64.15041657881181,31.961622813302807,75.0
100,8.725711321570293,79.07441175807305,73.76347111575042,33.98934571559524,75.0
101,2.166903781519187,71.09722958878226,79.14236757938433,43.904547473599386,75.0
102,12.415542739915766,78.20975319742438,84.05384950579273,35.592959529628104,75.0
103,14.208583767718936,86.01105451089536,85.17492190139792,22.918195914490546,75.0
104,-9.482072977892997,87.0398563570324,90.30899540767923,65.94734536470196,75.0
105,14.370561277401315,84.97115105070188,90.02831154651405,54.752199855905005,75.0
106,13.51664714310736,80.72033028254297,83.21241765905613,39.262406588024135,75.0
107,17.753593260724873,92.60373913894577,96.97980773281412,12.953263903232646,75.0
108,9.414092373162841,70.82106825364012,68.70880912628675,44.70450050733268,75.0
109,12.684339699490572,84.6180969399191,84.89163027299452,42.13880834711926,75.0
110,9.36740382208609,72.71290794217961,71.69498896266528,38.014513502106226,75.0
111,13.508218585938497,74.96629681717862,68.75717824768056,41.32853285121457,75.0
112,10.665768508224208,74.83614093258264,68.09195835777902,44.69076143502712,75.0
113,5.029148644541253,60.50394716362697,64.79746366414935,34.64607499229454,75.0
114,0.11101468665433956,63.444688654069594,68.33109798447263,61.06689887736365,75.0
115,10.021031488805356,78.84767096552036,80.9643541558623,27.549012907971807,75.0
116,5.546699698953316,46.59482228965169,52.19734287675996,32.62741015983016,75.0
117,10.875243659929508,72.0600305468995,73.7362671228039,0.019288699431215584,75.0
118,0.06788942290826472,71.21704567286378,75.74899245078521,55.11856716651213,75.0
119,7.8049495032423835,60.41796432238114,71.63204945592311,31.765558781084138,75.0
120,8.617491892318741,91.67068357268361,90.90341229030153,40.09221027570722,75.0
121,-13.504057421705626,55.501846736416255,59.15520009641151,57.906633550275686,75.0
122,12.460073412813006,77.65787628483824,68.28599131100917,18.788556298772022,75.0
123,5.182309555917918,76.74455150618927,81.05934187714888,49.44651679956496,75.0
124,6.275717611474192,70.52427525705622,64.85650347284177,30.787282359910435,75.0
125,4.762830399468594,63.016684767442996,66.60316531522477,22.18530006913709,75.0
126,13.584462805118655,78.98634812335101,76.68877906261339,34.13424125545324,75.0
127,-9.419554229370725,79.26184471068596,81.1851119748693,46.090726397157226,75.0
128,1.6844351931572379,75.50375843812913,76.62048375638442,44.00117024895283,75.0
129,10.382028750944496,76.73823114502531,81.47021657925313,48.3080665050733,75.0
130,8.481053174495578,64.73988907726024,65.66952217922703,32.080332648121455,75.0
131,12.670040018669031,83.67134385011106,89.42712971351371,60.00059743923774,75.0
132,-15.134325599493089,68.1293813372013,76.56185385604743,63.61353543480233,75.0
133,10.257796608191061,88.86653561252847,87.14490955901287,36.92673417962731,75.0
134,7.800992868078094,85.76660458022766,82.5155628988752,19.026865769306617,75.0
135,10.239171763370384,70.47625407845894,74.51430598117416,40.29568979023161,75.0
136,12.859472434304987,103.42666754419955,96.63123745917834,55.513926767752736,75.0
137,11.056488821637256,66.57989246842004,76.24701013439092,39.60381316651332,75.0
138,18.620271481090803,73.5084822085288,73.51749655705582,34.51138053917523,75.0
139,0.06906661499784317,58.249373466653275,56.494519719951604,50.26514957681961,75.0
140,4.133009591830476,67.18824300924939,67.09078431639773,41.85754669200711,75.0
141,10.012116866040907,82.08672988599511,79.98591209531247,19.431395217746886,75.0
142,16.53032892364151,101.09596772750287,103.11878775531822,26.506177295972723,75.0
143,6.936125314247586,66.11065777375357,64.66715157361367,36.85471077401435,75.0
144,3.190360963697356,72.31012550230746,61.95912200295083,34.182709716138916,75.0
145,1.4579343059929302,78.67881327459065,72.72242167929548,54.69580737279414,75.0
146,-9.966641885826917,79.35963480057046,92.86304499170801,59.33663476343989,75.0
147,24.095587042181805,103.69708400959998,96.48989526191714,46.198872818519284,75.0
148,9.001046651358203,109.95331450235922,116.1345425687445,52.15436886097922,75.0
149,18.819261348323266,80.76556974401858,80.4275569284816,44.739595129981595,75.0
150,12.507401918122227,67.09403277344111,67.00461688916253,40.677885608769444,75.0
151,10.842019297188989,74.92669322687209,79.55215776405828,29.531946909594797,75.0
152,4.650322254614679,80.75017065084505,81.72312979290749,36.53237420467028,75.0
153,8.744266079937054,71.79240876439428,69.79011675482599,20.89604356928825,75.0
154,11.738027283484792,88.97688949612726,87.49163133981764,37.60467880508782,75.0
155,7.222586073595243,61.244293396748915,69.03375846300979,51.69174636019305,75.0
156,12.90165622940976,76.86010021204557,75.54510880178145,37.41365417786739,75.0
157,2.8449147793186595,55.26637779343296,55.12958402046697,14.090872270666686,75.0
158,2.8585708974369033,55.45166125400684,43.18486224139649,31.259808658337505,75.0
159,15.305275187444881,87.2704851557912,87.32097175664929,32.15599725867434,75.0
160,5.331203858418654,84.02063535339467,80.3941456523219,58.88496683836417,75.0
161,4.9904870464926425,66.9725727844165,69.64168762113557,47.218621101779,75.0
162,4.1225841901666245,80.68351544485614,77.90198622764343,55.35760165753414,75.0
163,14.849630043097058,94.28701542448759,88.45658904427573,23.687512970089113,75.0
164,3.040140773894213,69.54253287299449,66.7761475243949,32.764558494632695,75.0
165,12.613810266002215,68.89888693256643,77.75612052145011,49.79698444950789,75.0
166,9.61798459349065,79.00527466983917,75.64916268048142,42.4209652992197,75.0
167,3.5659571403001755,63.2356564285782,80.97072082678122,40.40937104254314,75.0
168,11.128949569783716,72.65086898973773,69.3808729021263,34.459370703201806,75.0
169,9.433402972048405,63.82119174215432,66.87341487361721,31.35834790249773,75.0
170,2.001566424018642,67.73957484463159,64.54130624501971,36.5037663692318,75.0
171,13.702101245583464,73.09084680768684,68.34342625379341,18.365332544352782,75.0
172,1.9854316496030775,85.61080435504712,84.90304122217142,54.501256019967556,75.0
173,-5.007676040296706,113.56004714066616,111.42459357354078,69.93470306582326,75.0
174,7.555010993561962,79.60728232961202,80.36392117732905,40.182831808971116,75.0
175,8.767161582331056,78.31414181159715,81.9160149968231,39.32295513279813,75.0
176,18.363742900849203,92.94340701014626,87.94318910654181,29.727876642664942,75.0
177,-1.9151108115357038,62.40912137570144,56.702531854063785,64.67409938151938,75.0
178,10.94719439963642,89.97928491548596,85.68866296770149,38.38614690048601,75.0
179,7.77102521774266,53.93155564982154,65.1739902972852,38.74498330295213,75.0
180,13.46177655601651,70.42515439502012,60.33492464293655,41.41917676238112,75.0
181,9.690656730279523,63.55144339897075,71.40961027520261,36.06716026363138,75.0
182,7.2041556705003735,77.31792896677437,71.52290384916877,21.272619327314846,75.0
183,11.709847244228442,81.50023874482626,82.50685797719731,22.325069119779997,75.0
184,0.668069368006508,54.03543810470949,61.09564838024465,19.72503602935135,75.0
185,7.764328443180152,70.4375594663986,70.68023528766014,26.883838321290014,75.0
186,11.133998434475693,74.13519371357653,68.3969713861526,52.52255196220405,75.0
187,7.532824431245555,73.31963818862839,70.03441844720041,19.072210905470477,75.0
188,15.35486359600133,72.67574723633736,83.79607897181425,14.860131046185352,75.0
189,8.679924497098927,75.65372208827985,78.31650720296277,49.01176861450455,75.0
190,-15.210112293409559,63.72452189138612,59.67019291505621,48.96154641461355,75.0
191,6.9358288836217,74.71642151767792,69.55642583362261,50.93337631612366,75.0
192,10.539388501102103,68.85372181686155,72.44043133698024,44.61267671259933,75.0
193,-21.824616729357132,56.84357031826683,57.41083121103968,55.930937403801536,75.0
194,10.160805049180432,86.27218790250514,82.66767772545481,49.361373512466365,75.0
195,13.84057987823371,94.69144984369046,81.76116158044195,15.164424844686671,75.0
196,12.920529186844593,62.0963775571189,56.73830660819881,26.768192951992596,75.0
197,5.467934253941647,77.98685680370745,80.10911641955295,40.29311918807045,75.0
198,12.194799547729609,70.38583780290858,74.37468342190724,19.62742483779457,75.0
199,3.8718271463409364,57.87310929196829,50.399862345786964,39.77027443571725,75.0
200,8.465243991234486,79.11087448593882,73.82643898514368,33.91168849428947,75.0
201,8.990979941756143,72.92111702798181,71.08971520010076,27.61766120512968,75.0
202,2.405224176493853,68.39922130795267,74.20666522500628,37.43259412908675,75.0
203,15.786789316502865,104.33437813152747,110.00140546570634,53.753509950076136,75.0
204,7.538199702139473,70.81977973096392,67.20245037405176,31.150851906077996,75.0
205,10.201890474194547,105.68973658689617,105.7844282502709,50.96512246961031,75.0
206,11.672283122741106,82.06863753859488,79.00719769682881,51.573612425597396,75.0
207,5.553204994452794,94.72594934275999,78.68583727810345,49.17188388278006,75.0
208,12.039296766578904,71.62507318048925,65.15439419699902,44.432887766871126,75.0
209,12.180447052952271,74.67286356050772,71.51156068076067,25.0746134244564,75.0
210,9.153115560720849,63.84320921651829,62.41644030307764,23.228254028769534,75.0
211,2.6311057547793184,73.14427175426141,72.79328626655423,54.56043644613448,75.0
212,1.447239969036843,63.3928941858818,63.92119052330531,37.66230103520931,75.0
213,2.5278417090505645,72.19577398025251,75.35020745760117,37.317838260796584,75.0
214,15.09279429161769,92.77000334606446,89.7421039519862,33.77936484979403,75.0
215,11.030870500185362,87.98480928953353,88.99312380217246,27.907709480747336,75.0
216,14.928239102585158,65.63219361485365,69.30108441457047,37.03991671703538,75.0
217,9.083389690250126,71.32195575897823,69.44577881761579,21.54281743697594,75.0
218,9.79387668201441,77.82462111440525,86.76801982761125,43.336935334014804,75.0
219,-12.005595827627644,55.78008908603933,55.69657419786703,71.88609238088323,75.0
220,8.332289768882724,83.39639279961614,79.23634474545611,47.514887928929774,75.0
221,3.261726796244613,67.71179168321221,67.61279823951752,53.90730972206659,75.0
222,13.201093448901158,79.68347731021142,74.22745239301639,35.037593030850616,75.0
223,13.26380807147588,67.44956708049436,65.42525465083497,38.94456136079603,75.0
224,3.9383976682348116,79.48602410506555,72.51755842374543,54.112932577050195,75.0
225,8.828646399649424,92.5721743972662,90.00043937794226,33.516114412530726,75.0
226,-5.058436927944942,85.00097156109759,86.84626547015243,69.39147612782665,75.0
227,7.929774577704596,61.522347705503165,69.20969989273335,27.904706925575187,75.0
228,-5.5850813068515395,76.76634563460296,76.18010694207814,59.732479061620474,75.0
229,7.3103966510724385,75.85168565414193,72.8630005902877,62.9632843437493,75.0
230,9.371105852277669,68.50444945973103,69.88225112551264,44.152920599591134,75.0
231,4.119561711673434,61.8173689263082,58.58098350390215,47.74412981803563,75.0
232,13.938208394945876,82.74445267554167,87.76794662266579,43.30251759366789,75.0
233,7.032858626133706,67.41051755125537,57.95216196459207,44.904480300250256,75.0
234,6.564467812325293,85.65497752914692,74.8387173995347,47.04891030198067,75.0
235,12.335052624472606,73.72430955346613,75.97185758229057,32.22836043027516,75.0
236,-5.882831680153787,48.11864580451551,58.65371137806272,48.5151315877729,75.0
237,10.388203944872899,84.50279642705736,78.82117593197363,43.42189585611123,75.0
238,11.838649163074168,87.49108335978676,81.52353769823864,38.01388392345771,75.0
239,11.469230649626457,94.21023781781139,93.15918398091316,43.88537996726026,75.0
240,-11.583698076729714,51.82153880635232,58.07885690031894,65.30052462935623,75.0
241,8.178119275825907,87.78489924548686,87.49389670583288,36.04295146952816,75.0
242,7.918089765821234,90.23713630044892,73.33298101196004,51.13705738051357,75.0
243,6.276170869680674,69.2595051704686,66.08570950415549,36.232299095402006,75.0
244,13.06233695931169,89.85899014046905,83.70234613343113,22.60510978801563,75.0
245,10.881848856574797,70.66697726811569,71.62065272848604,41.35463291537012,75.0
246,11.487904726364171,84.9790658564705,87.75888242353767,39.31806454715185,75.0
247,17.784269617706958,96.57515858502929,88.56181369181066,10.394437069150094,75.0
248,-10.28798619605662,63.08521692000802,56.40222245109605,52.46004445609588,75.0
249,7.639557712710571,67.79904498420545,64.11851738623612,29.75266382034625,75.0
250,5.53042049072568,75.72423285680685,69.79199531147586,54.18661382864511,75.0
251,12.920690047610268,91.4647003926,92.45611271937982,6.983438930282787,75.0
252,11.471505315527775,87.36305912681208,80.19819799822955,9.07268885251855,75.0
253,12.501230850734148,74.48024340445187,74.44149168588301,39.991249523735156,75.0
254,8.217818882202716,68.13912265733639,75.58733274889819,36.133503927492576,75.0
255,16.294227322816013,84.88950378916785,88.60588380426346,30.118238462585396,75.0
256,15.919947308755276,86.82092404095297,82.47758899109726,32.942365130779606,75.0
257,15.991801912635303,73.7605193514207,75.37829048513326,20.13028388133251,75.0
258,7.916117384757457,54.093847423110965,62.584330594890545,44.747940052581306,75.0
259,8.533200993539511,63.60695265877807,78.2799815346475,31.060488493694745,75.0
260,11.680360313052176,77.54315665853501,76.77747290155298,38.19606132938391,75.0
261,10.653307863644294,84.7341703485752,74.83988511297424,15.135039320780578,75.0
262,-19.458717455579556,56.3257274303284,54.57979099281153,68.56523763501089,75.0
263,8.616603692870616,70.80956569774858,63.151275753979434,42.02885062837121,75.0
264,10.197146358418218,69.38004700866595,64.22010592571164,35.19340196069655,75.0
265,18.664638291566916,99.823662736443,101.33711736281612,18.49458018300549,75.0
266,12.697460839207375,78.52355344259732,85.6604136444993,9.64405198224312,75.0
267,-16.935393957335616,49.79313227369154,67.68636723565527,59.01244640147968,75.0
268,10.96698806613142,77.13587739284125,82.28151165073542,49.25507450567294,75.0
269,14.878801741267358,79.22576812193098,85.35654457335296,22.64734866197153,75.0
270,1.5616377312535183,53.218105266100224,47.40891504129578,45.21865340283624,75.0
271,15.753936865418712,92.564727974563,93.94875285298374,25.689171801831744,75.0
272,1.1107546112380966,67.07411585344549,69.26978817553582,43.15198620149717,75.0
273,4.8263877561540305,73.00866893335818,73.54565036790393,37.55008142541133,75.0
274,10.043447249645412,92.33712404909109,81.71074981174807,52.70966309443825,75.0
275,21.85334459996402,90.82938246713624,96.9512609712526,18.06566689884759,75.0
276,5.927178083359102,63.15534823149923,62.333660498487134,43.809498333811256,75.0
277,-1.6375313823134583,70.79195257537769,63.206189593511894,51.33622391005757,75.0
278,18.98554534806544,94.92482680445738,104.26198836954781,30.300770307213746,75.0
279,-0.32123480386988,62.359036862937536,52.95323579478047,57.38303419047671,75.0
280,19.52901276394682,98.48169380016657,93.17037954806659,15.80664814530807,75.0
281,-4.079832168513056,72.16820676098035,74.86926030470303,58.03877211359893,75.0
282,12.197687785671013,55.071844618643674,59.94446729342482,22.42107197812891,75.0
283,5.987428620801726,79.70108692067006,80.24282710254468,32.82744919418165,75.0
284,12.611272753475768,71.97705149573389,72.16698025679307,43.067208894806726,75.0
285,3.1882950063540765,59.43232714934362,61.09158201258989,47.44651680675506,75.0
286,8.31128944891616,79.54865843293788,76.91747350273911,42.29044830806097,75.0
287,5.101880205811259,76.21296764572715,71.44806071734217,36.94053637347448,75.0
288,14.148526108950605,79.67861745319387,88.2080866406663,38.33437450451829,75.0
289,11.492052006632171,71.9612739020636,81.53301451856359,53.79334400280369,75.0
290,6.391592363028075,79.04057873015795,84.6791469509435,38.83033011334592,75.0
291,6.559174722193317,47.778769463703725,54.38088726286527,13.60569192996632,75.0
292,15.76160155226838,77.1915494727782,79.04304636438727,36.23356119447488,75.0
293,9.172245294174292,71.22197634392145,73.27839949668835,36.39283034419594,75.0
294,13.713445807376772,99.00629033941046,94.29328739907143,47.515111100854504,75.0
295,-8.340310222064229,61.8848070245288,68.69047571571545,49.13553646232141,75.0
296,4.351718028160738,83.24194260440348,88.33841992845232,52.40455597383329,75.0
297,7.024285968282444,91.24433575848839,87.18783424535452,29.564634937665836,75.0
298,11.7199491637654,86.09607983510658,79.5025872940537,21.835428543534245,75.0
299,7.477563056044132,78.10350046967284,82.57835004024516,25.306450870468034,75.0
300,10.193373461385534,67.34538624127553,67.93159072645773,31.77199362827569,75.0
301,4.728754949357248,67.06579611287648,61.32685292020241,37.96898845635816,75.0
302,11.98904986774488,86.21780498374655,85.03502378044524,37.58598797352797,75.0
303,7.283971056620059,91.38725102107146,89.43043092484902,55.1168094756467,75.0
304,9.142836158412111,79.82569945300891,76.80111309707509,36.57002829935072,75.0
305,8.157977548044727,85.13688020366664,86.22269705702044,27.398855333006967,75.0
306,14.106545517954093,88.6946095054956,87.64332760372197,25.758731605555635,75.0
307,14.749171302420258,70.43932545773207,76.33854827902884,12.371146802644674,75.0
308,1.508059648455966,76.6412594826904,73.42746961131773,49.77152300060874,75.0
309,15.703793424723415,90.45195700744685,96.05076215320082,31.770017561408327,75.0
310,10.344912980456733,71.27768256371503,85.90303844169108,41.206937085350376,75.0
311,11.87070348958154,92.42644388216208,82.71332305753799,46.104134885204495,75.0
312,-12.038519582813954,75.18741602319302,80.98550474145921,68.52508994737886,75.0
313,3.11752825881557,82.40420277430664,77.50410981706773,55.53188542377911,75.0
314,11.985312665151373,75.99983327998802,81.08844695194944,33.871781736639555,75.0
315,10.684655953333131,72.25460411853287,73.90051765467763,32.902719323889,75.0
316,2.8024308337980175,78.52896701668432,82.5477271066551,43.99836824537769,75.0
317,3.4118544304964624,70.45225534770448,65.47426565512004,49.35659557175416,75.0
318,15.323318615029747,92.91749349582439,92.24121343920557,46.59305966823996,75.0
319,5.1316392672339965,71.74456342407478,73.68786560524356,23.363005639145744,75.0
320,15.415975409904283,79.07823777857253,73.03142035086947,44.86916944467562,75.0
321,11.425204889500586,75.1256500765113,78.71814468547403,40.972841921920875,75.0
322,16.815932129872753,97.14505309259759,97.99981968951096,54.14134716358255,75.0
323,17.488475201305093,88.75789682037127,96.57261763868227,50.52790507837838,75.0
324,5.931053698632375,81.85829525597312,72.3468533244785,1.56974626710397,75.0
325,10.97288800296153,88.32980588290025,84.9968180293489,27.748788589925212,75.0
326,-3.7150151419307065,72.89462330754446,84.39839255625628,52.352777554446426,75.0
327,5.448548935026141,79.36700987506306,81.02797724458986,45.905610947853816,75.0
328,-1.4992585549631312,59.6986921921786,63.02574442383795,58.18182324150525,75.0
329,5.423481566158497,75.30221697855171,78.23723377683211,40.81069609919593,75.0
330,6.353159186642414,53.240032492727,65.03373411212702,35.697955166554244,75.0
331,9.42082493010826,81.52846232376922,85.17556407533469,35.97667268977219,75.0
332,9.424278943176587,70.93337600004627,69.40597137448182,30.669322186812824,75.0
333,1.822707561572436,67.23380421394424,66.00605882170464,51.46315841182172,75.0
334,8.014767781538396,78.64830434635304,80.6293105203327,34.192896541277634,75.0
335,7.257884384264248,62.87418017493136,60.87735906082415,34.73847962677675,75.0
336,16.115684685579026,65.47549826513124,66.27808460662547,36.72296106206388,75.0
337,8.652619414742597,77.08482422295667,67.05333592387612,33.91930313643481,75.0
338,1.153464127131902,55.20783734022231,64.5944651016778,42.727707009670056,75.0
339,15.562814643337237,81.68270462846897,79.81173801778559,35.54654896884803,75.0
340,11.560139348617827,57.198372852574536,65.95625682257514,26.33159127894536,75.0
341,-8.344982849254063,67.40149828869819,61.117771952242435,59.34757279963539,75.0
342,8.683295454319122,75.29635829114237,82.516021864229,53.86471040049259,75.0
343,13.256283465185206,74.72919004555091,75.40488396737096,33.855018141607516,75.0
344,-10.263379960549878,56.08692208434802,57.62868151064007,63.27265577764116,75.0
345,13.493439215152616,88.42596032496034,94.31575680064854,49.26501462757678,75.0
346,14.313848803032323,86.12642060060509,84.75273630046397,25.313264710255932,75.0
347,7.5099595613887695,50.70761035186793,49.057718131873806,37.37074922885897,75.0
348,8.519811615954483,73.12101169876709,66.65337110300973,29.24312468338923,75.0
349,8.993320128921514,74.44681122187146,66.71178337963057,32.48952895973625,75.0
350,6.075758542595897,64.52505796822035,60.63548117629435,38.67896807136703,75.0
351,2.457921058835709,60.49027908927965,58.79084366688151,33.02720015925302,75.0
352,4.614525294852157,57.902590710610525,67.0412204807335,41.4052912571328,75.0
353,12.496754150648536,87.709556841729,95.002333905186,44.294030694013635,75.0
354,8.625754344336116,61.36973556963064,63.739116777471104,38.01747164975478,75.0
355,10.79129222092043,86.43107437330059,88.79728532600372,48.28859750023625,75.0
356,5.211321351401398,60.35670888303121,61.320175659710756,37.20396839583684,75.0
357,7.060478699335359,70.01486689933155,67.211128618223,34.217632791086125,75.0
358,10.00660610983997,78.98717944346932,76.60871631643342,35.984905258692585,75.0
359,6.096078945530407,55.609975328459306,54.406654129662975,29.826924692852412,75.0
360,11.964346700501494,92.31467294563889,92.87597706537292,41.890119676810656,75.0
361,17.397250202938952,80.2408977112757,74.31306585455759,19.59291886567102,75.0
362,-0.5460728232747334,63.26784814966932,68.24891413393215,64.03341507428917,75.0
