unit_id,HarvestBiomass,StockingDensity
151,-12.699594585466702,69.54125280109513
152,2.471370642780495,45.66999169667544
153,13.736801078699925,48.09223017385446
154,4.083071823384559,33.11196315059904
155,10.539165578075904,40.319597759327735
156,18.16954574756523,33.841782329644346
157,8.8369544153113,43.66851138035389
158,3.4162726398065946,33.259920672315744
159,14.302052164484735,39.71769297797105
160,11.718080194149334,18.80013955900121
161,9.343132510986065,24.752367637583358
162,14.226996631153241,35.35080479224663
163,11.014073992350454,37.81959490150319
164,12.42754726662222,19.688491307726697
165,9.677609257086065,28.134805534184487
166,7.929555111702028,24.39206595699524
167,11.158520814257564,40.06343454797396
168,3.6549181922159293,41.11869717981046
169,13.53121775156394,31.41950619452476
170,0.1557163500660188,34.00967568169697
171,9.465836029795048,27.84092163758513
172,15.743773402677432,42.998453195483435
173,9.938007859944177,31.414927452293572
174,-0.2072178566435241,39.25855907496839
175,6.554101279905304,42.26633900176181
176,6.180516539554988,43.51228596418037
177,5.281268409247046,50.801607028260406
178,-4.888510254457392,59.093421407357866
179,11.900231630763496,32.9070559103294
180,10.547958560207249,33.69758874425582
181,10.070078293500819,36.98415874917485
182,12.638801352441764,44.03553590507777
183,12.250066230185265,28.6190620351167
184,7.4175972311037786,30.59393510569956
185,14.51718232095848,43.34375820336319
186,11.008966771712517,24.23730854235839
187,8.002181125620137,36.63883788192577
188,8.338387432644144,32.51791679152967
189,5.35188892994897,35.64231628845322
190,11.52159323533883,40.497340217440446
191,11.019420664386582,27.393856009675353
192,15.9382733849261,34.585579124647495
193,18.672507737699444,29.379607399111844
194,11.773715782707544,42.548693718877445
195,12.805498973978661,32.65619391819106
196,15.081510568504738,39.488075172702864
197,-2.784223675823255,53.35445395519516
198,8.617013924069875,15.651629612417302
199,0.908227080912936,51.00945591403906
200,12.378198557548485,50.810837807861795
201,12.290250431416371,22.455178409030133
202,-5.186477628856352,58.052310911988044
203,8.523187197156759,48.29313303749889
204,14.644017290301171,34.801974035602264
205,6.406322806987069,35.69399549978862
206,12.006612720400314,44.71819095563015
207,-19.612514929566327,75.25802317208868
208,9.4410485248304,42.60783818829974
209,8.81662833376377,41.57986113880321
210,8.362147648688119,33.073305674105
211,7.972345932512809,50.06223440166329
212,16.60537418090062,29.004544646725403
213,9.933439922885045,48.271214828851996
214,2.5774371981355078,46.1419128218235
215,12.478610634642639,35.58501581943158
216,4.858837182648385,46.82777095091339
217,10.966051348273664,49.38053168532822
218,3.5704179852784854,35.4602839011754
219,9.946715771402683,25.54288236766125
220,1.9616738146014523,49.49978438315179
221,15.768717480548801,29.254892802083393
222,9.34529173236382,42.9387542368646
223,-5.008568086623841,49.69491008719106
224,7.191841817765269,49.89094718934752
225,5.165060173598583,45.81834895160774
226,4.620822894936864,32.21217476379607
227,4.310798754643606,35.10753220732142
228,14.281976687639034,24.592310808076732
229,10.54609407405149,41.81830392056411
230,5.165409737679241,44.9929420959847
231,8.106547354451527,5.201805201918295
232,6.423745105890082,42.975518374904624
233,8.883396543577028,47.27373928720589
234,12.791316793590005,36.11405378753954
235,9.98162202386353,33.73696849408538
236,4.969794964875165,36.06180882255801
237,5.3151995613570815,28.590374189102267
238,13.361616869237748,30.751248775247362
239,11.731332613923689,44.23827316068088
240,5.62459035540118,12.507551178326862
241,-1.1489869332149762,56.54186698277035
242,9.841115415842184,41.5340243879409
243,14.339198705100166,40.361802625418186
244,14.873364671168902,39.28914213925175
245,3.3260509756310586,43.58359457765951
246,5.1343657278421135,46.4416628282921
247,12.740253781844794,34.23256301357759
248,12.103112638309183,31.301368909294226
249,12.44456302269541,39.13170548713898
250,11.311827066148824,32.39405684849571
251,4.368816947793254,25.728320523059164
252,19.253817845977764,32.7464219008102
253,9.950193480053187,21.46087527089032
254,13.829087294283681,39.14173994957435
255,8.208676694615232,17.170621207459856
256,4.030047822050813,49.26734289461905
257,5.817460899703841,36.13499829285607
258,6.4914572062493825,49.66228317761888
259,12.773519259374329,45.42520992028747
260,6.415706626016683,42.00669746278784
261,1.9842838064009691,41.75396309745056
262,7.083553486361276,48.15478751480556
263,2.317989241139977,51.13618690259724
264,13.649187777666034,42.7098137164446
265,-2.3141333234119843,33.41618985011802
266,11.662093629563156,33.98735714529747
267,23.528537752914445,19.21502839914925
268,15.453920112461063,19.428879802526147
269,5.119829615709653,34.52653752834865
270,7.381611444769187,28.338799544467477
271,12.31797526120911,44.84678920348928
272,2.6693841761828376,61.1067476092655
273,-8.914713742618808,54.04794381185465
274,14.372783337451327,28.49257353263211
275,6.562806222089488,33.596419242264815
276,-23.778269264474524,60.33535223196298
277,-7.1809706998308585,63.74662867824154
278,6.563148260819456,66.8300515897823
279,7.676858686803593,47.52306849630977
280,-7.579559838292996,68.3729999585871
281,5.951932174283077,36.21500379155121
282,7.010033057138691,37.23381433917286
283,11.878756011088289,34.47333722561693
284,7.69953797602198,36.579571079978095
285,3.808289973513416,37.55258008219751
286,6.342129038920433,37.38674168132363
287,11.878602582395484,16.921022889615017
288,5.119348049853384,44.67023811088625
289,3.695107654934451,46.52718746724486
290,12.094875874067842,52.70562563506052
291,17.30960353536287,46.84583779578851
292,14.619048710166748,47.534361308538536
293,10.22453197743017,40.84196095030124
294,-1.652349537120073,48.68389267847529
295,9.92997644215604,50.36312087962872
296,6.951921473326879,54.63477600600992
297,9.938621139784777,14.957636422473758
298,1.1387209027921088,47.197178787881946
299,-8.977090393235299,61.70879842013698
300,7.0546090236333425,41.23972519833798
301,12.293297780901637,39.261496108860996
302,2.3160067654513585,56.79181736337636
303,12.133755750665424,40.86307503837899
304,12.793565721034335,37.06697601360547
305,-9.929449210973448,62.45467491026001
306,7.921126725996718,35.124683053990005
307,10.686736585366582,29.468971610198476
308,5.419534463545499,38.02552945454238
309,6.758279681918323,46.857692017320595
310,10.19259619337592,35.320705947528715
311,8.173197251805702,38.407253669750865
312,15.65672500408423,33.814850649958494
313,-1.2701607403693393,60.464400042276374
314,4.737489283024922,56.8079824068219
315,5.379511350490429,41.967661981238095
316,-17.787974482895407,71.2336833584916
317,5.699259777730678,19.811986679953407
318,10.937453305007974,54.355195071737455
319,4.264154197001602,37.58814344940947
320,17.203400174967935,28.5192938198596
321,11.819751475428571,34.67651839260363
322,18.185877715448587,36.60211560407343
323,9.175222846765736,49.62584389249176
324,5.846432295588228,36.33755726885677
325,21.717459625886697,41.91270928619536
326,-6.6426614757833615,52.11612575391496
327,7.679482475712666,46.62160568995966
328,8.154379400306768,52.83222965512335
329,18.573929208942054,33.62037147135556
330,7.708626257875563,42.60270682633837
331,4.002123907406547,50.84777803944888
332,4.057722312847903,39.660599726949826
333,7.1035810111524595,32.5368608192988
334,8.410722174318346,20.81361146823602
335,9.348367233318452,44.32659833599157
336,14.809752509744577,43.147778544044904
337,10.132305837051273,31.49507296864911
338,-15.293546025696115,72.13692451010277
339,6.63405188167223,27.582098300913398
340,8.057406496789113,35.21638959051263
341,8.640093549085627,42.20673714340387
342,4.767507670314184,42.952363408352205
343,9.069988492291825,33.3128756125112
344,2.280955303542124,48.51138859266057
345,6.272193603611748,35.25125730678415
346,3.0639565884964295,29.20860841004524
347,9.411985483778636,37.13797678105287
348,3.5680412006933424,46.979327044632335
349,-0.5025039754308391,55.30129351324493
350,9.311768838623696,43.14871707674198
351,10.32466953273649,29.473608231313893
352,1.2696121065118122,54.82503761598019
353,4.386648798416187,56.726595513292395
354,10.238649458846321,38.68024647399847
355,0.5452399373035632,35.009156333449745
356,-0.8518202717147627,50.7690214633512
357,4.391438622272537,31.970954434508428
358,13.319640563902606,36.72277240969171
359,14.377649738716682,41.967936977936105
360,6.62758179545598,43.08005403135046
361,0.6424893846178606,56.798874114201254
362,5.5081014659916985,40.1654934329851
363,8.968146814047937,31.804045611303593
364,12.334178491922794,27.117960908245447
365,11.516993294921466,36.88525956462954
366,7.255501348905712,19.40713504041745
367,4.50392484445616,46.63881208563353
368,-1.6948302851438157,46.05534643042775
369,17.28170095790401,19.570701906618996
370,11.22850676972288,26.26189521293859
371,0.2786404052086784,33.55634674396567
372,7.516928178548854,47.940608455080366
373,-3.397469585121539,59.05968753446619
374,8.282273332653759,40.88242060499888
375,-11.998877844756795,84.19739592795118
376,-6.797224896908845,71.0762013380854
377,8.506991853670597,28.66056461367802
378,18.114430960021725,39.52733111916896
379,11.747293814288035,25.642382353175854
380,-31.235726096907744,57.163294527642044
381,6.4911987357083785,51.82100653686577
382,2.8623159195283137,53.931045145927115
383,8.745542101489171,34.377639384110516
384,3.377748424455039,38.23792124684942
385,5.730366559049537,30.900613137625943
386,-15.541381294955304,63.98085912152172
387,11.228760698705699,50.001033997358746
388,5.922718064712312,39.933729185423516
389,9.482238144706184,37.96642932022773
390,3.994618838217836,40.778957814455424
391,-15.773882338403306,63.36986144666495
392,5.037981168932292,35.208510206101096
393,11.837919482920125,29.685390973282406
394,6.688096890347683,47.42303884966727
395,15.327140981584163,45.22326903948643
396,4.894913397166665,41.419310318782706
397,9.529219184099553,29.143193908678278
398,14.502540238475401,36.94432190709127
399,9.035801433847578,44.49811785943444
