unit_id,HarvestBiomass,do_StockingDensity
185,15.792185579660543,25.0
186,11.061455826790235,25.0
187,15.380429841062941,25.0
188,13.812466643760807,25.0
189,8.23295960672384,25.0
190,15.586932405761715,25.0
191,13.505366357481218,25.0
192,13.074078356994207,25.0
193,8.677803898064763,25.0
194,8.842077688696504,25.0
195,12.70136983447617,25.0
196,13.64820744114563,25.0
197,10.993260768098407,25.0
198,8.956772211025953,25.0
199,9.821515197649466,25.0
200,14.869346225921126,25.0
201,11.97233147841128,25.0
202,19.775319741948394,25.0
203,8.540578284516597,25.0
204,12.139156457190785,25.0
205,9.672090617951902,25.0
206,5.200625371654739,25.0
207,4.24131479272745,25.0
208,10.129733028728467,25.0
209,15.260927306298255,25.0
210,11.697905144894184,25.0
211,8.012294763000778,25.0
212,9.963689654893304,25.0
213,10.180730838744193,25.0
214,6.470556822777354,25.0
215,4.755405237491566,25.0
216,10.225849981100609,25.0
217,21.589338640183996,25.0
218,18.09021602472302,25.0
219,7.687459977172394,25.0
220,10.998853310017479,25.0
221,16.52227693137124,25.0
222,2.1482601836041972,25.0
223,12.188907917074127,25.0
224,7.885285916649375,25.0
225,7.687713325604957,25.0
226,17.200003242180493,25.0
227,6.845408334269082,25.0
228,3.377242170151966,25.0
229,9.064243930564997,25.0
230,7.432660276849038,25.0
231,18.428921801703062,25.0
232,12.79558638296193,25.0
233,7.8120220065458845,25.0
234,12.78922035582319,25.0
235,11.46756748039741,25.0
236,18.27920879586147,25.0
237,6.8126664251875075,25.0
238,13.924063035439413,25.0
239,17.176742431119568,25.0
240,11.788627452468916,25.0
241,3.7326364058321295,25.0
242,17.351091832995728,25.0
243,6.110550988695388,25.0
244,10.23612272431542,25.0
245,13.090275066307726,25.0
246,9.324669019335342,25.0
247,13.289836725728605,25.0
248,10.622956658537067,25.0
249,10.30832770376964,25.0
250,9.013850430252678,25.0
251,9.52101318491765,25.0
252,14.631134322218788,25.0
253,10.128637356469117,25.0
254,11.099402424580445,25.0
255,10.741693545658347,25.0
256,16.16600003753258,25.0
257,1.6201313405122812,25.0
258,16.10347633846742,25.0
259,5.877854694034806,25.0
260,5.393539214467688,25.0
261,8.14614196015173,25.0
262,10.598842299559134,25.0
263,12.60621816435924,25.0
264,13.219074177783662,25.0
265,16.09468811069547,25.0
266,7.312082475144312,25.0
267,9.76753818237646,25.0
268,6.718497045108933,25.0
269,5.221789075144858,25.0
270,13.610083273305069,25.0
271,3.895729883248097,25.0
272,9.895734715498765,25.0
273,12.322345488255541,25.0
274,12.841956608627736,25.0
275,15.971814138844216,25.0
276,7.0803410945963225,25.0
277,13.041516582273662,25.0
278,16.74485011115145,25.0
279,4.276093119469071,25.0
280,11.72369713903126,25.0
281,10.140511642450189,25.0
282,8.39335723061499,25.0
283,11.853782973959849,25.0
284,8.272484274650154,25.0
285,6.232053623111787,25.0
286,10.285370438237166,25.0
287,9.432157348403724,25.0
288,7.216256006635582,25.0
289,6.715963721360666,25.0
290,16.91749774891455,25.0
291,11.941231225373224,25.0
292,16.131426921514922,25.0
293,6.256359802375203,25.0
294,14.52917843586264,25.0
295,8.882114423399637,25.0
296,7.60159067843485,25.0
297,15.224701930479451,25.0
298,4.560662306042901,25.0
299,8.043133807597679,25.0
300,14.100324326149998,25.0
301,5.852355769876616,25.0
302,13.675154342990169,25.0
303,7.301107346938174,25.0
304,9.560337746865343,25.0
305,4.480956564683801,25.0
306,9.193582602852413,25.0
307,5.499958294775679,25.0
308,9.738240966296788,25.0
309,13.836122957146847,25.0
310,10.808182217164852,25.0
311,3.17350547913533,25.0
312,9.531565177039608,25.0
313,17.147710668147056,25.0
314,12.074326713671903,25.0
315,10.935933426512424,25.0
316,9.277198212458714,25.0
317,12.724537589957306,25.0
318,11.306123179912849,25.0
319,9.585622133147552,25.0
320,12.002793771847957,25.0
321,14.965584816388343,25.0
322,11.377917935580284,25.0
323,11.164262781753703,25.0
324,10.980843138747543,25.0
325,11.054748409511678,25.0
326,8.044323833088235,25.0
327,7.923287551076871,25.0
328,9.383832263120462,25.0
329,2.792960025168405,25.0
330,12.539797323181999,25.0
331,13.367743237897786,25.0
332,8.739856842775628,25.0
333,14.532994008484387,25.0
334,7.072285893379582,25.0
335,5.288278941078807,25.0
336,10.465983755211647,25.0
337,8.368436855651261,25.0
338,8.290869809343008,25.0
339,3.1866817174887734,25.0
340,12.907588135612805,25.0
341,11.89036332821803,25.0
342,8.822649220652792,25.0
343,13.907851258716843,25.0
344,3.471508741935342,25.0
345,8.377389168886195,25.0
346,12.775173641111067,25.0
347,9.310228058593484,25.0
348,10.668855642497748,25.0
349,13.303622837727968,25.0
350,1.9803539088851592,25.0
351,16.530100280191146,25.0
352,6.37117056497238,25.0
353,18.066100905537624,25.0
354,9.540440776109053,25.0
355,5.8940268704120165,25.0
356,11.756078512082864,25.0
357,17.67248350801558,25.0
358,8.299847636433023,25.0
359,8.862267469240122,25.0
360,6.0257661592880805,25.0
361,7.482815744209582,25.0
362,9.127887657796947,25.0
363,9.97701718443244,25.0
364,12.153368079634474,25.0
365,9.339921713252917,25.0
366,5.362344486375696,25.0
367,7.284012602031137,25.0
368,10.970461980505092,25.0
369,7.783352786992939,25.0
370,15.892491477674923,25.0
371,10.91938821901247,25.0
372,11.66680450401915,25.0
373,10.402639203811068,25.0
374,4.98970281899769,25.0
375,8.911786697440853,25.0
376,13.005520195675174,25.0
377,11.95540159831465,25.0
378,-0.7279360098858669,25.0
379,10.66040676479986,25.0
380,14.624977941757384,25.0
381,10.201806104535585,25.0
382,4.774564557853082,25.0
383,16.45019115438019,25.0
384,9.99892306158441,25.0
385,4.105552453177964,25.0
386,11.447822576185079,25.0
387,19.097362747897876,25.0
388,13.648063552813717,25.0
389,3.085979174633593,25.0
390,6.379409204039028,25.0
391,8.748256363957434,25.0
392,9.998322321217985,25.0
393,12.328594225566356,25.0
394,11.028729011971997,25.0
395,13.036301564793764,25.0
396,2.0051764528106437,25.0
397,13.097918891373979,25.0
398,12.966808464944961,25.0
399,4.687350283345104,25.0
