unit_id,ElectrolyteFillVolume
176,52.9329326587981
177,45.081067021470304
178,58.30774042468877
179,60.548900768681
180,62.63813526398522
181,33.27677561779922
182,65.48334168453972
183,43.081971126026524
184,53.359469982211685
185,52.61343638400804
186,58.92445713095884
187,40.03856262218591
188,44.790935163358164
189,38.66935191148397
190,45.2971056555764
191,36.858846986878625
192,47.26522013865287
193,49.666732372399004
194,67.04307004637607
195,41.01449391423398
196,65.71324128296098
197,63.00159709090039
198,46.09369501095446
199,39.63933168451031
200,35.01360787541299
201,39.80203034954478
202,54.76527194037008
203,89.63100542388541
204,33.69972363977984
205,75.01737197536559
206,55.43117412115279
207,55.92839898092312
208,45.66200044377452
209,53.82664546740682
210,65.56192454440834
211,62.52692383590911
212,31.460521374119875
213,57.891824934209616
214,45.695109634448
215,47.838653500231246
216,47.76513769731347
217,41.641870549697835
218,46.47750568164432
219,41.818551417496394
220,48.217884655135954
221,49.04314095497485
222,71.95083778825027
223,43.834402830415236
224,51.30053576022658
225,59.61645155197175
226,49.01649406172847
227,42.54694705272132
228,35.296240789950744
229,41.91453501704249
230,36.303203704556815
231,46.4029702253154
232,51.19102340665853
233,55.40431044860206
234,70.81449907369424
235,61.247313144920604
236,39.338521771182585
237,58.45982790790429
238,72.07785424959178
239,52.20657117356398
240,61.3136688022391
241,59.9613819935729
242,70.50039198040861
243,59.84809548266518
244,60.539496664305496
245,60.83260612695677
246,39.76576959108744
247,69.05669328129416
248,51.58065292728424
249,32.566328272980805
250,48.52809728856156
251,59.68255128112946
252,40.37932516688663
253,40.177868794473156
254,62.1955862386596
255,68.58151434315329
256,63.19246687040311
257,37.2563719139839
258,57.706474218737526
259,18.61816213053598
260,61.356742421077755
261,51.799483000888706
262,57.028537575346
263,28.661195690557623
264,22.68354184711394
265,60.308640641497455
266,25.26066071496848
267,21.04324093677436
268,42.55402542856212
269,21.567670775044537
270,53.528644416055506
271,48.545790307045756
272,48.298656768951545
273,39.050982095706956
274,58.7500879221287
275,59.17100745655007
276,50.99690102109661
277,58.05492244796646
278,47.687346061687556
279,59.07920174376862
280,55.360705222552426
281,61.91048367582935
282,24.22716437515974
283,55.31316562223749
284,47.55893378267434
285,48.25031039948751
286,62.55909197056187
287,52.85819864376485
288,53.12670794579327
289,47.631684913091874
290,48.520014838594875
291,45.24648309896253
292,29.662325069110132
293,48.393294428681585
294,55.10752989577305
295,59.249907685702944
296,37.74392475155984
297,52.55156435878961
298,53.244157121098596
299,42.16572766299625
300,52.835623398253006
301,50.112459756762156
302,28.42505912721806
303,82.13125159615268
304,41.780024486374096
305,39.80443434967195
306,40.55603492546617
307,49.34228191821163
308,56.21168142447501
309,52.0375595341341
310,48.60620816894201
311,62.02039337924415
312,65.4371266988735
313,42.55481311111489
314,52.37229329479739
315,61.5385344819615
316,55.90110731317081
317,51.96440891960186
318,58.600153412910316
319,64.9997799011984
320,44.55384461015879
321,47.02214730959737
322,53.09064706094623
323,61.31238266382549
324,47.48778385940773
325,42.11395116678459
326,46.042294804699274
327,72.57936764785993
328,44.43333390182533
329,52.14624622757427
330,48.1007405957779
331,66.91220236301344
332,64.78764215217042
333,61.84379834585335
334,26.88188606754684
335,42.71329586399657
336,22.061385574769595
337,66.79827162898006
338,50.21158664739163
339,66.6471565165555
340,38.51735086996686
341,25.78087833277682
342,57.45675279104702
343,23.72719458193598
344,51.956858460966195
345,54.370234817937764
346,70.71096434512496
347,62.34953521101182
348,47.18484718551005
349,54.7695413245486
350,48.14435475817439
351,66.77870844174548
352,43.0440503478173
353,44.473200307969876
354,57.889288398984235
355,42.20149828302095
356,35.21931248337049
357,47.70109251322393
358,43.75571551224307
359,35.93514323247987
360,64.2436573795474
361,57.44063903551133
362,52.97239070935232
363,66.63531687383481
364,68.2219312464618
365,65.54087668061784
366,36.835539747007864
367,45.72189876857496
368,73.83090035891951
369,47.74523925511877
370,45.93704478425727
371,33.028017965243265
372,40.906256258062015
373,43.270135957711716
374,48.15885229863989
375,59.088595480252565
376,38.2637467194158
377,64.88759105504788
378,42.38213586510551
379,36.9482694188106
380,58.44185485543913
381,73.7812596657756
382,52.95752031622312
383,29.02344676554326
384,61.884113708885806
385,46.24409018501035
386,59.27319753008998
387,37.763456819000325
388,36.17051338437514
389,45.36393330547086
390,65.07716871763539
391,50.34182637806041
392,47.884656890521455
393,32.851158025667054
394,41.86282284267047
395,47.7003359433252
396,65.12996703742989
397,47.33439461815923
398,51.14829853134213
399,49.3859055002946
