unit_id,CapacityRetention,do_ChargeRate
178,16.647678193385527,20.0
179,25.262357296183453,20.0
180,23.360696530341087,20.0
181,23.736832013027403,20.0
182,24.680642390188424,20.0
183,16.97504211830912,20.0
184,18.70267606860458,20.0
185,18.318366825009385,20.0
186,14.615571117371694,20.0
187,24.36919973834012,20.0
188,18.8536064466879,20.0
189,21.693462006451714,20.0
190,10.450249506782047,20.0
191,15.782128214269184,20.0
192,21.31041662086043,20.0
193,25.284405087366338,20.0
194,17.037860901486123,20.0
195,20.797946798379055,20.0
196,21.718596789888217,20.0
197,10.85079408398578,20.0
198,20.793709251608437,20.0
199,15.522032974720284,20.0
200,17.284990727014826,20.0
201,13.187929063208527,20.0
202,26.399036544538212,20.0
203,20.080423280804368,20.0
204,15.669859602130243,20.0
205,17.72969552289869,20.0
206,16.781539051412338,20.0
207,21.58990811521716,20.0
208,20.88229915014297,20.0
209,23.51925993166906,20.0
210,19.47584573309951,20.0
211,9.571249987954912,20.0
212,17.07012921262053,20.0
213,14.188821499080406,20.0
214,8.431282141314936,20.0
215,25.008034076326876,20.0
216,23.622228179093334,20.0
217,17.278432338073245,20.0
218,20.51010013584792,20.0
219,9.708943119424347,20.0
220,15.27381279002282,20.0
221,12.345634391674121,20.0
222,22.002396098978796,20.0
223,9.34789926092135,20.0
224,20.19171503993707,20.0
225,18.755813707545396,20.0
226,14.45415046125227,20.0
227,17.273355547161838,20.0
228,24.53749324639408,20.0
229,17.68799069470652,20.0
230,16.796457782022713,20.0
231,15.282693294001993,20.0
232,20.24356144286766,20.0
233,19.04961139025739,20.0
234,22.091133303503057,20.0
235,10.324668620632735,20.0
236,19.687319116085764,20.0
237,21.573571305064952,20.0
238,23.1207114903192,20.0
239,13.946636955296734,20.0
240,25.211239230156135,20.0
241,13.735779103664115,20.0
242,16.285537667278103,20.0
243,9.406817764670192,20.0
244,17.533269043034103,20.0
245,21.576696472247757,20.0
246,23.682422266430788,20.0
247,24.849849779982343,20.0
248,26.708701912998116,20.0
249,16.50823514115476,20.0
250,16.67519409736433,20.0
251,14.995820744968947,20.0
252,19.383662210001088,20.0
253,26.156046391534407,20.0
254,18.582941692229976,20.0
255,21.981946366206547,20.0
256,19.631661597017406,20.0
257,21.090056804360525,20.0
258,15.149523783490205,20.0
259,22.58186661435031,20.0
260,8.569769868095552,20.0
261,16.16221183326704,20.0
262,15.44788855437342,20.0
263,21.146078480958256,20.0
264,17.98626867624789,20.0
265,19.530386441758743,20.0
266,17.469759734183018,20.0
267,17.750070552111623,20.0
268,15.291906169485571,20.0
269,17.690219315327646,20.0
270,10.617366373972859,20.0
271,11.630745789140096,20.0
272,10.064483526014264,20.0
273,16.827500362394687,20.0
274,20.623212907693425,20.0
275,24.46587153373707,20.0
276,13.920847482197374,20.0
277,23.08689903714869,20.0
278,7.5963748951796415,20.0
279,15.28759266825324,20.0
280,14.81125038202837,20.0
281,27.46206659014279,20.0
282,19.644944709477997,20.0
283,10.485762018378997,20.0
284,22.963262772818325,20.0
285,16.135962683208067,20.0
286,20.60805645715129,20.0
287,17.984004640203164,20.0
288,15.002812032594397,20.0
289,7.330193330288832,20.0
290,16.123113660695694,20.0
291,11.886778912103136,20.0
292,18.29935450941026,20.0
293,19.544482339268278,20.0
294,14.993552374977728,20.0
295,12.660305382833675,20.0
296,10.776847138278669,20.0
297,13.316795841805442,20.0
298,13.176654749979564,20.0
299,16.93978692926076,20.0
300,14.60131496181796,20.0
301,12.684971137136568,20.0
302,20.30163407573992,20.0
303,16.646271511085118,20.0
304,10.568334670385484,20.0
305,19.454754895182532,20.0
306,15.111685391753127,20.0
307,12.979550527339745,20.0
308,20.483467477618127,20.0
309,18.39792758654289,20.0
310,23.850925110732806,20.0
311,16.78207786986319,20.0
312,19.505226317858074,20.0
313,19.460244969030747,20.0
314,11.660982065901132,20.0
315,19.342338916999225,20.0
316,13.46904936895343,20.0
317,18.297291445616317,20.0
318,13.98015148213495,20.0
319,17.305090145857914,20.0
320,12.691693237095492,20.0
321,19.030811008777206,20.0
322,24.446688724251523,20.0
323,18.110739060429538,20.0
324,14.265783585353605,20.0
325,23.190556421516998,20.0
326,16.106133994434153,20.0
327,21.87323095519389,20.0
328,15.10872892756814,20.0
329,20.136528217392403,20.0
330,19.070728892388942,20.0
331,21.35109092700872,20.0
332,14.5170395271488,20.0
333,14.404012152744853,20.0
334,8.514030056722564,20.0
335,15.488704896632107,20.0
336,14.830726113137185,20.0
337,19.25454008115059,20.0
338,14.129369315059705,20.0
339,24.46474685395321,20.0
340,13.926480031471202,20.0
341,20.498481854392224,20.0
342,8.882814034606707,20.0
343,15.68254003785535,20.0
344,19.492210272780447,20.0
345,20.280697110203715,20.0
346,20.46471898422804,20.0
347,17.414641437549353,20.0
348,20.2563943114633,20.0
349,22.723839248448545,20.0
350,21.066959798520504,20.0
351,17.455926931104646,20.0
352,24.97387114074715,20.0
353,18.307350996818556,20.0
354,19.12555511373332,20.0
355,24.94224676882875,20.0
356,18.46193356209133,20.0
357,15.067931628906509,20.0
358,19.806664332504564,20.0
359,22.707493724031423,20.0
360,20.81250085913018,20.0
361,16.267946954734697,20.0
362,22.752404565897713,20.0
363,20.01945317494096,20.0
364,28.43952792717493,20.0
365,11.983021635261027,20.0
366,22.21097045873134,20.0
367,10.098688185244733,20.0
368,22.22648757347352,20.0
369,14.200649710344614,20.0
370,19.842449844881145,20.0
371,18.369506156988255,20.0
372,20.00269760803512,20.0
373,21.246716218936996,20.0
374,25.100359790122347,20.0
375,17.393952823755804,20.0
376,23.5797088187215,20.0
377,22.62028059563646,20.0
378,10.946922347931203,20.0
379,18.36753160744288,20.0
380,20.674129668967876,20.0
381,18.71162774505984,20.0
382,14.936709322146909,20.0
383,18.567068534819256,20.0
384,14.022382588923868,20.0
385,17.96199880628068,20.0
386,29.018395724655544,20.0
387,18.848911240841897,20.0
388,12.600520461858943,20.0
389,19.030836983138236,20.0
390,15.519614437510196,20.0
391,20.980778504734946,20.0
392,22.474877538987066,20.0
393,20.296510816636168,20.0
394,16.130024626769902,20.0
395,12.42407672230641,20.0
396,23.581375880135628,20.0
397,19.257513913237432,20.0
398,13.690667617550165,20.0
399,21.388046778654175,20.0
