unit_id,ElectrolyteFillVolume,CapacityRetention
112,41.90657472835847,3.6735828328019076
113,59.24987493698106,18.95283463355297
114,61.504599586853544,11.934372411947603
115,47.06892760602385,20.9676332536063
116,41.69833640307,14.070036130084425
117,65.03485383362128,21.26991467026945
118,63.955037214230885,10.709837358465471
119,68.11609112863178,10.416267368428256
120,48.650806547131424,17.828298470685855
121,20.210143221379933,11.919633047487416
122,46.99536768109589,34.700057833278635
123,51.2982004382133,17.561205253558285
124,39.41633734811766,9.851182802692877
125,21.971078884039652,25.656907085531067
126,61.162672664564624,15.389861431441092
127,39.249913242212365,12.945105848312426
128,64.59794465461488,12.303145978114792
129,22.239793552232907,12.200696910138188
130,64.93147576116768,5.012170091248668
131,63.147102556905374,15.89625442165421
132,46.619045776601865,21.718499990318783
133,47.14235935957557,22.359054535345354
134,37.349191584623696,23.83437629139378
135,65.11983152394005,25.316612682257023
136,39.55557366503115,16.240509558740353
137,49.8828519513008,11.7302784131321
138,33.699953078677595,17.936817324565563
139,77.7548176890452,14.642867956413085
140,62.15322776900234,13.226750552405623
141,72.87565107312302,15.758151598197161
142,55.11690755591705,10.222262386244681
143,36.45350681264649,-2.517171225787702
144,30.559069463317016,-18.97686981042686
145,65.45434948461828,13.605061222504519
146,68.66824009407405,-0.7694330894737522
147,49.55463690306924,26.130901680269762
148,40.581274763118046,10.941075778327189
149,64.9161167731865,18.063526196241323
150,26.80390675029679,18.199370090901876
151,32.65638338603686,22.558586275555246
152,32.04378936756691,10.863106872845336
153,47.52956954340377,13.671548305113667
154,61.2526320904295,12.951515568994834
155,47.34818851991998,16.01486071091931
156,61.41305944478639,20.548518166656542
157,69.39476513757182,23.731119801522293
158,63.46142769282806,12.644979425406303
159,35.75863026838905,14.267770471731914
160,64.08557611454158,12.308856280488033
161,45.62793823055696,2.9440197494035596
162,35.94522611387919,23.61738778073959
163,49.467242212439636,17.270092218593845
164,42.9252429769395,19.026991882224365
165,66.1631576058624,-6.3967099749262495
166,37.879257565641204,9.90490235396609
167,58.04365787295982,18.024925557735937
168,41.83297410211873,12.387912584690527
169,24.757710690288512,19.21663214823809
170,69.57755296206514,27.42936969190512
171,44.68394128319833,8.549280111556365
172,52.568053233751996,7.954195186244235
173,47.46491968992338,13.150338741830234
174,49.19464717637276,20.22693289171305
175,35.742536030144066,1.2725670499388135
176,49.61581456449234,19.711015173288484
177,54.017200048807496,14.304715815315763
178,46.48062173357996,11.515713498613533
179,15.278700162247972,21.04391481445965
180,41.21609859900128,8.698838304289382
181,52.38609671849205,15.864586940377318
182,48.91584194624397,14.945044417441842
183,54.08531300206973,20.25599653782814
184,34.08781908232346,13.503539524035101
185,54.706077635078586,10.821162872911788
186,45.92652868429737,12.012276236249907
187,68.62972438099754,-7.953716049071666
188,69.01833797995369,7.473914479935088
189,40.74622198012198,18.663801797917802
190,44.7279816108742,17.628468813933534
191,47.044967020810795,20.56093432376016
192,46.512121134942724,21.524914304975987
193,58.06693833875573,11.847936760220563
194,37.50731821036781,22.108956220912365
195,63.695170573153135,12.838029510951062
196,56.54431604377689,0.7932995491031483
197,62.4090636441443,15.4917843807181
198,64.18037828715944,8.097893450631608
199,35.2155735114775,17.509395436579908
200,46.80116213932246,24.878765951981052
201,40.887949746524434,5.125550818376916
202,58.97496581839878,-9.941668386716318
203,40.4933663570491,11.431003683152818
204,46.17563979843083,7.045895343683824
205,37.583777096996,-2.9209257572781864
206,69.52173319939347,-0.14616146158069354
207,46.60385817663749,7.273234631598673
208,33.884352896401616,15.212843459598282
209,56.30427640364702,16.646381773724613
210,46.246289811388536,15.76255302038875
211,61.92480906616107,-2.018607805201237
212,67.67081393037033,16.119858605946455
213,60.233904728292686,8.671110455608053
214,51.36062568896797,5.278843076223239
215,64.93562214888843,19.76486115578902
216,40.52249238335491,14.589366301998275
217,72.4604628799185,19.46357699911705
218,67.53652317623188,11.61844405555529
219,57.1190625748709,10.187899121253917
220,79.0194750286543,7.386631227073651
221,29.463539957432744,9.196793262013752
222,41.913962846756,15.155898218760539
223,63.0338945444308,24.835532631183625
224,31.877469600312196,13.495842562862611
225,32.16256299650272,9.885713063657095
226,65.14717532500185,22.120444696622034
227,70.33384360796701,10.021691819392654
228,44.35593920107949,26.043179035677515
229,58.99367550523086,10.668405914265266
230,35.12592807482228,28.481131176239607
231,67.35480531330198,10.508118542717467
232,38.51583508776675,21.934825797684635
233,57.2061224329321,18.15185645245266
234,55.37436336164092,9.92407209316171
235,62.94708244536874,25.310334077557183
236,47.38538467587468,14.50430152237161
237,58.60500586578002,17.134553931398393
238,75.1181447367512,11.823413741220456
239,48.56221595252292,27.432997290050366
240,56.56985623060924,20.675394243670667
241,39.30206737660717,15.73694271055312
242,39.81296148044363,1.1266601722074263
243,36.358880610966715,13.383292732025014
244,44.373526960789576,10.37578007562157
245,42.903214567111434,9.719592520259495
246,70.29280026174955,23.34114686100062
247,71.71282978494466,15.351685082723083
248,37.95560779055704,10.76470294221258
249,41.873923350956424,22.106724734343445
250,45.014721072325635,13.407208560685461
251,46.30955318980389,2.2828284563331422
252,44.185344724758835,12.517916354872186
253,60.27084469337119,24.688195074856694
254,41.74351121176284,25.350425408558248
255,39.79339143821942,16.40789044720523
256,48.87016985697554,23.09777942192812
257,59.02232656286077,17.099761346150974
258,54.695783026312796,26.427025047287106
259,73.65843186824576,22.340024812719943
260,50.912671233271396,16.173681797955116
261,46.01607992589209,6.421457049747966
262,46.97586173227074,18.09886898152446
263,43.35655798731774,8.983532661464269
264,55.14085402627173,26.950611602244308
265,69.05151533937922,18.192918067053117
266,47.132143873114394,10.57870310713357
267,57.321903712868796,11.561336992906138
268,45.02582145949194,12.22213605103534
269,33.07129819831552,28.769957218856447
270,47.25017228197817,-15.373538951534625
271,50.472486076485445,15.752251635373497
272,33.11936698059047,20.118003825122784
273,39.41287690924042,22.58461636666534
274,49.61350348907011,15.373306615587545
275,45.23257303555634,11.291932748931059
276,42.11076207442462,-20.09031163483847
277,57.68637644446018,10.863317885846222
278,40.23391263772114,13.707674148086824
279,48.053134987487134,22.61377175343038
280,51.3458634055007,19.901624401719662
281,64.07472955623625,18.069011237672232
282,52.846934748750904,12.316858561919585
283,37.5857397416748,-1.655145604352207
284,43.82182547787749,13.137990287588988
285,51.25786500296448,16.096345023318527
286,27.274500125674166,19.99909744785494
287,61.4694925529393,10.32605511138598
288,41.648679031702336,9.902819507289731
289,19.427987434331623,12.222831388341595
290,54.60020071604668,20.27071462200816
291,32.25794090032294,24.090907721320875
292,41.243424094976575,20.082002204427678
293,59.43672281975211,10.829529011363277
294,42.0615623894712,-8.457101067985672
295,37.20595675096823,9.450558203361744
296,53.339468909296706,5.974903884116463
297,80.20541084745656,17.3347742342178
298,38.51176329000796,17.540558350029023
299,57.64045989595569,17.554646059246444
300,54.96590311233961,21.267590874729184
301,50.995047922603085,10.202123607039436
302,54.606806457398974,12.857188054805764
303,64.13604733871185,15.11141092956386
304,54.32728212490784,1.1490595987472831
305,62.78071760877383,19.78354493033706
306,70.80175655120895,16.354991720006357
307,63.025777545535256,18.71537366764722
308,46.654986017469035,17.01845796461092
309,49.889562876674866,15.155355241242667
310,41.71367169418461,24.426205155433095
311,62.486181732770085,13.321430621612476
312,50.29228244022745,26.984356265215418
313,25.663968179544693,14.787971452635345
314,47.76935216745378,15.217071192243267
315,58.75600859538075,18.416166745503954
316,57.87016586585031,17.247008624541927
317,31.79400946130229,14.53661911888313
318,54.12544103387907,15.656432220161223
319,49.23259548877007,12.682880435542213
320,52.973982882296326,21.701318444266562
321,67.23926827335215,19.293614426517323
322,60.997601562904585,14.070313754383722
323,57.69736456107024,20.84477881231852
324,54.67704112008569,8.777566523497235
325,39.5192125478213,11.501857799313001
326,50.85282664910942,15.246371167794605
327,34.2867440723432,21.88759928860957
328,54.28243994456444,15.112755417580189
329,53.5754487689894,15.666670711244096
330,57.7488832532773,13.494013344151533
331,30.957119102143164,9.680395866428597
332,42.53685520471521,14.041862930243157
333,40.98557041510436,13.2004234642002
334,63.873569034835135,18.489571456013522
335,53.17456537887243,12.25258908307956
336,62.06384735794284,23.953180978953963
337,34.02729041185419,13.741232890806652
338,32.55395632653665,14.721941267726042
339,49.17052721576997,11.927680214066795
340,51.26153389743101,21.767736367765913
341,43.43964439652675,22.82357824443222
342,53.642277274092855,11.856041685208274
343,63.07418090619965,17.727683326874377
344,64.07852011497256,7.846691315118248
345,48.57319523479627,16.441903176499608
346,40.04886036297599,7.746872036155548
347,52.07466029254937,11.219884930925751
348,44.39134810506184,16.89596108657598
349,45.01253495877697,12.345903341905405
350,39.96388031935063,22.850969893023215
351,42.03300430542338,20.856700031827323
352,38.002686312349766,15.127808270214857
353,40.085262090899974,19.804023923591604
354,61.46911003366611,18.588973996916557
355,56.241069656847024,22.75508819433182
356,55.3817995050797,12.895512232092186
357,67.63759201065352,16.655300715279253
358,53.40035282138052,22.085506295907678
359,39.102646081878135,12.465589919359736
360,52.35048796959575,8.219091026609698
361,56.17923916743375,16.373657442623596
362,59.35311731174889,19.395290632709905
363,67.43067027493075,7.2714036974517855
364,42.843587114295616,15.924961195899124
365,54.755728156946404,14.093996050507748
366,39.98746905509341,4.581838397311978
367,43.210230497664696,18.26878217259697
368,38.518955017106116,14.366535513883854
369,61.934912915161526,14.602616439228898
370,64.62246221072353,20.591938844271404
371,47.60029512549162,16.326930042905712
372,66.67902288724602,20.849909563439667
373,59.91381547467157,0.0876713086260581
374,52.941477920713126,14.35723139217225
375,42.48044734957776,11.792434522316897
376,58.81259241087346,13.87259298611618
377,53.51360735297108,19.071815446299652
378,40.56479998576785,10.85477415414109
379,70.22862755763381,10.398377658452684
380,53.64679791438844,22.564534234943462
381,38.498258541274225,11.528318661811076
382,48.32341049165089,12.126135375490266
383,56.96645430427189,21.85863389846225
384,29.827788588670256,22.023117627687398
385,40.476836349900125,5.003135483376571
386,55.47394252931739,20.4544111754849
387,29.657114551210476,22.757680455432283
388,29.313802827472276,-0.5270792854505659
389,43.03583459074826,14.341531923110193
390,51.23920917234698,13.727359647536318
391,50.67524053447427,18.746988198674156
392,28.928868998240908,10.848884827787078
393,50.9963561487078,18.737463276747526
394,38.625437534044494,20.82979794964226
395,40.626750389732905,21.31348502472622
396,52.44653166453694,-12.833162903908443
397,52.36681926073724,18.9267466472061
398,33.14994351370478,23.55381190256488
399,54.10571669247214,16.412640951716238
