unit_id,CapacityRetention,ImpedanceSpectrum,do_DryRoomControl
127,34.02401635282695,28.922326962074035,100.0
128,15.754616238716181,46.32187278481373,100.0
129,28.125316747280586,15.554116394051999,100.0
130,29.20596807460426,5.430179609056519,100.0
131,37.989980331146,25.22497681558614,100.0
132,27.25055818357467,-13.652660109518138,100.0
133,28.170212263294392,12.219761938912121,100.0
134,19.51645326047539,15.883005764387395,100.0
135,31.681239836385366,-15.426483368197466,100.0
136,27.530774368270993,6.239836310569085,100.0
137,31.483176431127468,1.767271650983921,100.0
138,35.795229087190805,10.872902482373203,100.0
139,34.52136392089393,16.597935160872446,100.0
140,33.59548664994409,12.857123136913383,100.0
141,28.792664356433203,-12.368808806755379,100.0
142,22.895823177924857,34.236326241985,100.0
143,26.74602992437449,-10.34030116556606,100.0
144,28.821237696732027,3.7865404655762243,100.0
145,28.426255984474533,20.953695174498776,100.0
146,36.38617125102877,22.30464578762809,100.0
147,20.138411057530185,1.4821146073590254,100.0
148,27.199714949086605,10.15546492343756,100.0
149,39.29261945556858,12.0861604072852,100.0
150,28.758831760857426,2.1168505656053433,100.0
151,33.95095700433966,15.54223670901265,100.0
152,34.27662066397587,33.195962739991714,100.0
153,17.570319555045916,24.31346421141452,100.0
154,28.804067051524655,-6.876969650298848,100.0
155,21.703735371509687,19.554390969979327,100.0
156,11.51353402946495,-12.777736207504478,100.0
157,25.904080582776068,36.06453687478785,100.0
158,22.296667403613988,4.17951206774134,100.0
159,31.3790868683604,13.217200921901432,100.0
160,35.953823045513346,-11.684391764454826,100.0
161,22.978877819502777,8.73215441947261,100.0
162,27.930279396193274,6.482548050936169,100.0
163,31.17592674972128,-2.332310617360468,100.0
164,28.948170711803265,7.062843756598878,100.0
165,21.660806795933564,-0.006113350396130812,100.0
166,15.393781310291946,27.230721261356766,100.0
167,23.204799467265108,-0.6492573969907713,100.0
168,25.031360247104306,6.995962248250461,100.0
169,20.306113809567012,-1.8702552146579663,100.0
170,38.799845541780826,-10.389438567759768,100.0
171,26.746947865561552,-15.872479305743727,100.0
172,22.702477243175707,15.191999672066554,100.0
173,27.176440836063026,-3.940120122034873,100.0
174,29.760630174429103,-1.1384754634465803,100.0
175,27.390569637078322,-14.842711904969402,100.0
176,28.477377167873605,12.884243127256115,100.0
177,15.92288168984882,0.7922881715602728,100.0
178,31.942880253723033,19.90891709263873,100.0
179,41.41127460607419,19.528703619416866,100.0
180,16.97022888901507,-0.5841568490417242,100.0
181,31.916276739500123,20.397742720064898,100.0
182,27.065511288484185,-1.6367977051994806,100.0
183,26.561478835641594,26.621526017962065,100.0
184,31.792279516328016,32.653492121288,100.0
185,22.214086872042095,4.2033354407452554,100.0
186,32.5864374819759,-1.898171707752013,100.0
187,21.997227488756696,7.379936748842182,100.0
188,23.12803533978502,-15.432544770541515,100.0
189,28.446870852092605,20.420860026118305,100.0
190,22.794590375810184,13.200094963792447,100.0
191,33.391670257294976,6.275106479366409,100.0
192,10.422949359655572,-12.983316704425807,100.0
193,27.307092933319908,28.550521703590675,100.0
194,43.72984614249856,8.785037395056213,100.0
195,20.155572164577094,22.706735478088042,100.0
196,38.06663773088017,1.5280192883000092,100.0
197,19.495993034668363,3.957097065017768,100.0
198,18.572432865820257,30.676479783435823,100.0
199,22.48921037337619,20.70631699811696,100.0
200,30.489200727491067,23.291551280784198,100.0
201,22.957067811033976,12.874689215329035,100.0
202,27.00345731713594,11.748291146581474,100.0
203,15.225069777751653,15.851606325454458,100.0
204,28.01244194531778,0.5065461882548785,100.0
205,38.83062742717275,-0.8674150264044478,100.0
206,30.505238386778828,0.038832269906997396,100.0
207,18.452373053071906,14.460617121014412,100.0
208,22.76845492336962,15.170305914981748,100.0
209,20.15198432140646,5.487886654766037,100.0
210,22.392860785140737,16.715675700620395,100.0
211,19.647295099402044,14.93084918960525,100.0
212,27.239951020734107,-43.82333024024874,100.0
213,29.898461873215453,29.901419788780615,100.0
214,25.67596903009412,27.79678086581502,100.0
215,19.355624291702387,16.928895620257755,100.0
216,30.55284604362875,-1.7331666574475832,100.0
217,45.2062418225873,-4.965573605696376,100.0
218,27.024128431816738,-9.880273272326654,100.0
219,19.03999710932519,-6.249620002544676,100.0
220,20.32114122686669,-13.034181909692578,100.0
221,28.049086844406325,9.925240606957619,100.0
222,40.02312530864541,19.420997726576175,100.0
223,32.30294456274595,-0.3878142803495219,100.0
224,17.13520431296972,22.144146368399113,100.0
225,30.354376731707358,0.7754515446282575,100.0
226,27.976783459322533,21.06063551247518,100.0
227,20.676884685138198,13.418918403844375,100.0
228,34.72326843500922,16.822115229766847,100.0
229,33.28976793374021,-2.9361606908948783,100.0
230,36.84721230629297,33.1382639396689,100.0
231,19.100644054914543,-19.050279813212086,100.0
232,24.203988742949562,11.665123037780262,100.0
233,32.808841291123564,-4.015389201381705,100.0
234,9.826167659916033,21.8922043350835,100.0
235,22.090956785798895,10.518611444344986,100.0
236,28.631217328075763,30.743004175957672,100.0
237,23.880674430254274,19.558773595659865,100.0
238,28.900296826695165,20.137952359905483,100.0
239,20.84680387324918,-2.113513829466209,100.0
240,22.83657500610107,-15.43254401166078,100.0
241,19.73998424712657,13.67638455742468,100.0
242,18.239234504153007,-2.1927154951080645,100.0
243,36.235986730431215,9.627927579092589,100.0
244,35.34915886618287,12.931096383588491,100.0
245,30.31799070973747,10.871827099913226,100.0
246,22.19264580829961,-11.760413433250594,100.0
247,23.050747318759896,26.221854336640547,100.0
248,22.36212881392209,21.62239112973144,100.0
249,20.146662713844048,13.977287756811581,100.0
250,33.32420356008022,33.81999870657481,100.0
251,21.713344886254227,39.31492754340354,100.0
252,24.49423590878008,-22.490781881051284,100.0
253,36.764874517465046,8.070612091976875,100.0
254,21.091756704374895,11.180841005566235,100.0
255,35.70374148609193,0.1487062308528877,100.0
256,29.93609188762641,5.784830775803126,100.0
257,28.177820467491436,12.84396857420175,100.0
258,18.374796132678497,-6.522560574875392,100.0
259,21.89559651505598,33.151662844687564,100.0
260,15.053547261465148,-4.377735485718306,100.0
261,11.555501135165681,-20.590202212097633,100.0
262,24.19794627509119,10.82629592037373,100.0
263,26.381752561601022,18.309569978267398,100.0
264,33.796779717053155,11.908701630083401,100.0
265,18.893524353954614,-30.10940534753462,100.0
266,27.01652190316054,-24.224789570328568,100.0
267,25.700482384424276,11.062324945572175,100.0
268,23.645282403971752,1.951313826875099,100.0
269,28.15088696134236,-10.888797835466956,100.0
270,29.21589296063613,24.070555229244746,100.0
271,30.35604237886214,24.327528734504938,100.0
272,15.899977017127089,19.286928288391252,100.0
273,25.876385071871184,-4.437075662587773,100.0
274,28.35103645241556,15.874503313663798,100.0
275,24.711243262790575,22.228183471553862,100.0
276,32.5062343121829,-1.7447501431344126,100.0
277,29.569811000570066,26.752657698662972,100.0
278,32.50351190903946,4.777526662316715,100.0
279,39.42247686257262,60.64340089091209,100.0
280,19.430618356406974,24.441302052015434,100.0
281,20.21948797179367,2.119324012403747,100.0
282,38.28588628703283,-0.9623627309042959,100.0
283,27.10569863571739,8.790718754282336,100.0
284,36.943225992642056,3.249635518122883,100.0
285,23.541840647595865,16.364415581108776,100.0
286,27.81989517360747,-19.45304973523128,100.0
287,24.009608166993928,-5.8296927570279955,100.0
288,16.530271697142304,-12.6747153964053,100.0
289,38.53672954701483,-7.9228124905020785,100.0
290,29.914283789171765,7.632340542410271,100.0
291,44.36437723915817,4.934341026336531,100.0
292,20.777032230497273,15.861730721859473,100.0
293,21.82645700665787,22.62289899229763,100.0
294,18.996616206731975,23.74807607808293,100.0
295,30.56686269559013,34.84407159931172,100.0
296,23.530035557601103,12.403752417049365,100.0
297,19.131846757619087,8.975546125703508,100.0
298,21.265669338129527,7.738871595600511,100.0
299,22.635772572179157,12.354765004997244,100.0
300,12.490093650826097,-13.88215546228276,100.0
301,25.335482164159853,7.879419322625239,100.0
302,35.986807215827056,17.010559590894395,100.0
303,21.639882218465473,-22.27798451289463,100.0
304,32.525925379807944,19.826210842525114,100.0
305,30.30835520611537,-10.717997676828293,100.0
306,37.98450875540968,26.512282856572448,100.0
307,23.7541894701585,32.930374007397475,100.0
308,25.90045166706057,30.045277890838882,100.0
309,30.812711825337708,4.227369734445433,100.0
310,27.078382473198523,22.707834561854916,100.0
311,20.101555581856406,18.083684486399896,100.0
312,14.332566452942295,7.873794228940225,100.0
313,31.087506297987968,-2.7517461058975794,100.0
314,21.588391848650517,10.669219491016994,100.0
315,24.835921919127426,0.6590817350098934,100.0
316,26.661904266865562,0.8327022103786863,100.0
317,8.576662412680369,29.483799400357018,100.0
318,25.650985006248806,33.09923248683732,100.0
319,30.08116211476196,31.671486683638925,100.0
320,23.064156792857286,20.43388194033392,100.0
321,25.899674059460665,9.035925656022634,100.0
322,22.290845838206206,17.84973413889044,100.0
323,34.917125716392874,0.5442674625859691,100.0
324,17.83647722853932,13.885239024514455,100.0
325,22.476367807935297,11.778804419283997,100.0
326,33.973095377076554,26.841775744392493,100.0
327,32.89559811941741,25.312998418246018,100.0
328,22.026153068071874,-3.248470381091824,100.0
329,25.674006230576374,38.31511272904284,100.0
330,10.521350114138983,10.751537178534864,100.0
331,11.647968543789688,-1.3831448248067346,100.0
332,24.868646304559995,-1.567391709056439,100.0
333,35.09748697085075,27.408590605372467,100.0
334,19.9923288384102,13.143529729386735,100.0
335,9.492665367759495,-9.45510588306972,100.0
336,20.18651158387915,22.23446798519646,100.0
337,23.480315140223986,18.14406086096313,100.0
338,13.079496595607644,36.23692275346879,100.0
339,17.873502295111575,-6.364740284354427,100.0
340,33.58134911593783,-14.951770751016294,100.0
341,28.69561511610206,29.162336261296495,100.0
342,29.28670125340085,-19.039778364223878,100.0
343,29.153795411397695,21.667525141740406,100.0
344,28.73033687654385,13.59300841410288,100.0
345,25.01501119738797,-2.6311595820132485,100.0
346,30.932340001403418,-2.446608124689627,100.0
347,25.29610201064325,23.869344248868824,100.0
348,23.599594423517292,2.1861608561212194,100.0
349,24.877021518223966,24.32034639112417,100.0
350,14.227712898683993,6.503405824388144,100.0
351,32.58652886990835,26.645088695988218,100.0
352,30.235861454985777,15.125215532901958,100.0
353,24.13141990660197,23.23399553403222,100.0
354,27.433360526802204,23.393870458186694,100.0
355,32.006249301765905,6.407529411737155,100.0
356,37.26464926687091,12.916072765847828,100.0
357,24.27664569534855,16.701957551608935,100.0
358,26.055239520361578,9.500782414692484,100.0
359,30.666965726983683,21.427060698555998,100.0
360,30.26412273313748,6.003506466129016,100.0
361,28.470057095301726,1.0722369101035216,100.0
362,24.73268460851153,-16.874391899121374,100.0
363,20.92585910092439,-3.9022945614199553,100.0
364,32.01567481365973,-33.19344419236897,100.0
365,21.62285524472974,17.047264286959596,100.0
366,29.426766604241053,22.210746592894747,100.0
367,31.399018929381697,13.63140768739658,100.0
368,33.790434479327274,-0.6353423354616368,100.0
369,29.58568984068231,-10.471963940438357,100.0
370,19.053962913198305,10.409355258448942,100.0
371,27.185315220004888,-12.874916612910553,100.0
372,22.090966034951308,21.987338371560043,100.0
373,22.74954420061171,20.461677615330487,100.0
374,30.838184542340684,33.57902681596792,100.0
375,33.05188845213695,-0.8371596261348575,100.0
376,28.764845092129985,17.21568330845291,100.0
377,39.27339758336555,-5.357381704008114,100.0
378,37.75660123841811,-16.230956147855558,100.0
379,27.761356608780414,27.459284551791782,100.0
380,24.35924391900083,8.877580223672418,100.0
381,29.06345927529492,15.94781367944999,100.0
382,30.493294291780437,-5.80734085463159,100.0
383,32.32426606620659,0.8230887540926428,100.0
384,23.705156694915736,5.168808177765857,100.0
385,20.602845330156605,-11.389339090323197,100.0
386,26.524137546706562,0.4030579032349344,100.0
387,26.098169610378257,25.72453168037928,100.0
388,40.76756533799808,33.32726262046866,100.0
389,24.569067431561034,-12.388245564397153,100.0
390,26.320635575129543,5.258851587515837,100.0
391,38.8988591039719,21.69741116869035,100.0
392,25.09206025482537,28.132611458206537,100.0
393,35.90676825591857,5.9446629362916195,100.0
394,23.071658634741258,-14.134359732255255,100.0
395,30.09785979980632,7.940869853594854,100.0
396,31.9913862262161,8.60532554476183,100.0
397,22.94284497610699,20.81119198471135,100.0
398,21.875265275915805,4.719695921851678,100.0
399,20.926091962092972,-10.345784741610643,100.0
