unit_id,CapacityRetention,CoulombicEfficiency,do_SlowFormation
67,26.91263533132385,27.617915284924774,75.0
68,26.84074378142149,-5.75647302899994,75.0
69,29.48162982858299,3.9165596386970583,75.0
70,38.659767030991254,-16.61325862230155,75.0
71,34.02160355019828,-2.521009733740433,75.0
72,36.637385999168025,12.973197782740225,75.0
73,32.748365247469025,-3.1664112003006064,75.0
74,30.3195650701172,-9.811872846820982,75.0
75,26.966273885362778,36.6116067196008,75.0
76,25.5411870389716,3.5458709622193343,75.0
77,27.130090943737876,1.950911729429106,75.0
78,29.655845053107697,-6.035405157809645,75.0
79,29.97112041725324,-30.87152147933479,75.0
80,23.536737963414822,16.695584110012174,75.0
81,27.982945104003377,2.8766000616279843,75.0
82,32.31898067721046,24.557901566706725,75.0
83,30.011014121306616,5.787092471012531,75.0
84,21.128964630109348,22.271101120186437,75.0
85,23.303995053203703,15.349000788744593,75.0
86,47.205179090841675,17.486746899376186,75.0
87,34.87738937140809,-3.6185529803011267,75.0
88,38.650035164177986,16.283900196735573,75.0
89,31.462244410794302,24.3716720920611,75.0
90,37.53028896073569,19.799356613384894,75.0
91,35.00923394774718,5.45655617287739,75.0
92,21.702558689548816,20.160953912840178,75.0
93,31.005405269168484,20.65662011367302,75.0
94,36.92212998812091,6.82129402800153,75.0
95,30.410486437238962,1.5410670869054632,75.0
96,29.45806471298066,12.448217039596871,75.0
97,29.68234826192125,4.648805283586737,75.0
98,39.10564553983108,-6.758608518110652,75.0
99,31.714037605414088,-8.2984208419043,75.0
100,46.831973801632586,36.00935142008707,75.0
101,33.622508354279866,18.55166869018339,75.0
102,29.5618064341937,12.915155819487236,75.0
103,28.665542894909596,13.08609639639668,75.0
104,42.01408727280207,-1.3749403726756828,75.0
105,33.76275507997638,6.502270059288367,75.0
106,34.92331141629159,11.654104578183485,75.0
107,18.266193729329284,-4.437265955062088,75.0
108,41.60157012362141,14.78913124773489,75.0
109,19.941121859719818,-5.447015065334041,75.0
110,35.174918866427404,-1.3470495541010603,75.0
111,31.462932007829842,-11.603958882411053,75.0
112,36.31195930929398,-0.5947061452919247,75.0
113,37.02258253231815,-6.348236671303416,75.0
114,41.230848731083405,7.450374854707036,75.0
115,29.729499031939213,5.950980731947823,75.0
116,41.606823153434256,9.106967211408328,75.0
117,34.90229795788915,4.299693649379284,75.0
118,25.09965555631247,25.493570937515237,75.0
119,34.405787628153746,8.138718973171137,75.0
120,30.7436304022545,32.48593023740729,75.0
121,26.987744958854844,16.276689377410563,75.0
122,30.68266086254311,5.743643738919144,75.0
123,32.762503760171434,-13.071643393239327,75.0
124,37.79801918227108,-3.014131456394754,75.0
125,22.582234298023504,1.4995236338563762,75.0
126,25.876148967125626,10.810013457962608,75.0
127,29.71060338023883,4.00520300606331,75.0
128,34.57776228009585,14.511924571028338,75.0
129,31.753004498788815,24.958000848516875,75.0
130,37.861190324878436,15.371159537173792,75.0
131,21.513247376940225,15.370448447285433,75.0
132,35.09034507231458,28.903574644139926,75.0
133,28.065030668012668,6.274130107852923,75.0
134,31.750495045756807,17.157527051669035,75.0
135,35.23434714212072,-0.26127997457093777,75.0
136,30.19981621112999,25.789113871384302,75.0
137,22.809473811153005,-13.651955024129386,75.0
138,34.825858759116834,-14.255071640247348,75.0
139,24.208216995339953,17.97041424734254,75.0
140,40.89417868693736,20.352439361210077,75.0
141,31.980160522440933,23.910100818454588,75.0
142,32.22289674076196,-7.653786177291888,75.0
143,24.351295288556013,29.033198272935007,75.0
144,26.06887107989204,-10.386194751732187,75.0
145,29.020734594798263,-0.8683747234523693,75.0
146,31.716830712804846,13.051126035330746,75.0
147,33.235747694676306,5.296826222816563,75.0
148,20.47956829796519,26.166877709025666,75.0
149,39.19310015217614,24.139181118378648,75.0
150,27.54674768888829,27.957553133656525,75.0
151,29.09656438888247,17.96991055006672,75.0
152,31.003955023147814,32.506944633500765,75.0
153,37.25884982152936,21.711120790746868,75.0
154,35.79495125538392,9.237667252779863,75.0
155,51.11132873826403,15.580797867185534,75.0
156,18.074875516346967,1.1734881520755387,75.0
157,24.877142450052062,1.1091917003885703,75.0
158,24.07208981415469,27.750444370073833,75.0
159,31.976743109561788,8.73081833250558,75.0
160,36.54117598642885,23.18752757344371,75.0
161,27.86519504277587,-10.657322198315619,75.0
162,44.89809018486253,-9.335547745064979,75.0
163,36.76318076547776,-8.281827251781603,75.0
164,55.463078905646604,12.278288247352558,75.0
165,29.368271268214055,20.574364795556487,75.0
166,44.15959944292938,-1.6731564708770552,75.0
167,28.69891536809884,1.0274327958844518,75.0
168,38.94848498415867,12.034566599530903,75.0
169,19.103224784562407,0.36755386358653297,75.0
170,43.96908932452082,22.650360066906345,75.0
171,33.46790205251019,25.731104071102454,75.0
172,26.205364498861375,5.676387372344411,75.0
173,25.190762045686732,15.381201539295933,75.0
174,39.443329869354855,2.993517615795131,75.0
175,37.69696760669463,15.812343941256938,75.0
176,31.8561952763854,21.35890044527971,75.0
177,28.127652220745055,6.8624076846936966,75.0
178,34.77788899689484,-13.414220018967374,75.0
179,43.95601173592196,4.320301170306518,75.0
180,38.961898408156614,17.658794983268397,75.0
181,39.3711294585508,22.03754584893354,75.0
182,42.510068595403744,-8.836224777015541,75.0
183,28.650856923429487,17.57067056776892,75.0
184,35.638231907974784,9.815054175977107,75.0
185,34.14902756819465,5.106723166101677,75.0
186,27.040414420598808,13.148708100451799,75.0
187,39.99200437637084,-21.368350190780404,75.0
188,33.4025003106175,2.9423243700695485,75.0
189,35.30009344382372,5.097544841031912,75.0
190,21.40369482188539,20.187397252564487,75.0
191,28.797361055307746,24.082132731841916,75.0
192,34.881731365518874,-0.3397244547928153,75.0
193,45.47454790974699,10.4517250823765,75.0
194,27.949775477012683,-16.39258432077529,75.0
195,30.30165778886093,9.475142215809454,75.0
196,38.7381180969121,0.5025435250143566,75.0
197,21.06402255378169,0.9923694139109198,75.0
198,37.1809924794789,-6.976686161254445,75.0
199,42.31090000640548,6.663251457574275,75.0
200,29.151999089046534,9.589291889250067,75.0
201,26.061614296940363,-1.0369670790114025,75.0
202,46.14788889493064,1.259333459816638,75.0
203,38.42671707057166,8.455589298068883,75.0
204,25.986061153907308,0.10536383663530202,75.0
205,32.09551727581972,-5.0932106880843175,75.0
206,32.514071182895584,9.391179647523922,75.0
207,36.416062046774286,-3.442500167353666,75.0
208,37.25930835670339,8.198943444036892,75.0
209,44.99453137771088,1.2078887389629225,75.0
210,33.7904122181091,29.54365852209032,75.0
211,22.028740160349308,0.15398744508048523,75.0
212,30.107936329452716,20.157482860088663,75.0
213,27.227432536202066,5.360268323670697,75.0
214,14.202574384426315,-2.959031485856185,75.0
215,43.32300316106562,28.083944461600804,75.0
216,42.126213838905386,6.937615504546646,75.0
217,33.375986571250074,18.99256614183185,75.0
218,33.90542739392685,3.2421434842175527,75.0
219,19.40329889728112,1.9607442623562,75.0
220,32.353826273718795,18.371029498670968,75.0
221,21.20109727824618,-7.711016529604361,75.0
222,42.84867763530274,0.2829844441988314,75.0
223,15.844013270307816,4.838958948347518,75.0
224,37.054656274609926,3.4574516119664125,75.0
225,31.288441201368894,14.416634636929345,75.0
226,30.30693708811406,5.983216359709785,75.0
227,33.485393805406844,8.587466765595527,75.0
228,37.990799667724154,3.04320323091002,75.0
229,36.07367394806898,-6.4760228760730065,75.0
230,34.882178318589034,7.156687551922653,75.0
231,32.883231222989544,33.529823139546416,75.0
232,36.02059459036015,1.990191287411994,75.0
233,33.109797556361855,18.491138566247187,75.0
234,38.12952869138753,20.753408718627583,75.0
235,17.834947112446724,-1.9368389237122692,75.0
236,35.2992029101907,2.8158337697562805,75.0
237,35.2433260825624,21.33113845683851,75.0
238,39.99405777190883,-15.883535522885833,75.0
239,26.730224024327967,19.678852472308797,75.0
240,40.9119135136533,8.482015820899596,75.0
241,24.731609557223056,7.71508800717382,75.0
242,28.939554466677336,16.258168398723967,75.0
243,22.353936550888065,9.019697456473875,75.0
244,31.697117143514173,18.600031229342825,75.0
245,37.89977000694846,4.814853730473974,75.0
246,44.08937741506013,13.885829888245247,75.0
247,39.77446262428761,4.184011383773729,75.0
248,50.269432344053676,1.8925391349772083,75.0
249,31.239681250617156,20.648213603282464,75.0
250,34.676190259067475,11.348158538732026,75.0
251,27.063799726781387,20.793133256117166,75.0
252,37.599747128900724,11.730165074247438,75.0
253,46.979246835440215,14.72774055581409,75.0
254,33.05103244531528,14.843547647577193,75.0
255,38.88116250306609,14.987562881132417,75.0
256,34.492098509604375,-0.20077188060959195,75.0
257,33.31343609275838,-4.405584113304732,75.0
258,25.47520953077659,23.85701587122118,75.0
259,40.05003952822978,20.715516043927455,75.0
260,21.350312692695802,4.934721676902486,75.0
261,29.828957486315907,16.862049792400132,75.0
262,30.421422712362414,3.615543172391792,75.0
263,40.093869860346885,-13.655215311800529,75.0
264,28.600623934617257,11.718021368887255,75.0
265,35.47307615102097,9.006734947888834,75.0
266,35.94233297226445,-7.053312275032727,75.0
267,33.36416565177624,27.651085542365962,75.0
268,33.66262140434382,21.053049994049154,75.0
269,38.99481372685055,12.858140985944422,75.0
270,21.587485041789236,17.988074366780232,75.0
271,26.77594436113993,25.393702075092385,75.0
272,23.03350808388678,14.194460518149487,75.0
273,31.744733159658065,12.398986391282715,75.0
274,37.48869110784019,25.374738741523544,75.0
275,41.90602731410429,12.587116313579369,75.0
276,25.839759050447306,8.47849121492017,75.0
277,39.20314761010728,11.663181601980966,75.0
278,19.143790334058373,-5.799528075834342,75.0
279,26.94198603983648,18.942998194935697,75.0
280,22.751089925309138,28.506956519646437,75.0
281,44.90297248528598,9.961929350737698,75.0
282,37.18076045548224,5.651950283819674,75.0
283,26.667569608334162,-0.607853435368316,75.0
284,37.71048742903573,33.78903228153361,75.0
285,29.19145870241666,18.360057114367258,75.0
286,37.060091856209496,1.7343922762570285,75.0
287,29.21293607896934,29.44727926353675,75.0
288,29.544046570101017,7.5022317755022545,75.0
289,20.672522646106174,18.050743339611767,75.0
290,30.860543977116198,19.417537998598846,75.0
291,20.8874156251225,5.466174817839328,75.0
292,30.784108540270427,24.957929811825522,75.0
293,37.3312150354242,3.535306286971731,75.0
294,28.823778707959402,2.0514625983449557,75.0
295,27.621287283472242,0.08809852325819811,75.0
296,23.436317508612593,5.740698393970982,75.0
297,22.233996326091958,5.582155760680283,75.0
298,20.642422025672232,-4.098268983755814,75.0
299,35.845528970101874,-6.056849959293521,75.0
300,25.993356049485996,7.9107045349627985,75.0
301,22.27130997499103,10.370815846736956,75.0
302,35.43292268388148,6.366926782558741,75.0
303,32.456406439505535,23.440315801115634,75.0
304,21.76389151781777,5.319162747351367,75.0
305,31.550852109025573,8.736142236241493,75.0
306,26.562053881331458,13.152538258936904,75.0
307,28.326306461814994,0.823837429378651,75.0
308,32.148895873412364,-1.0617691503490825,75.0
309,28.23357039739564,37.267752837289756,75.0
310,39.89940964929471,14.184336331228687,75.0
311,33.94807325221546,11.726651990371582,75.0
312,33.395730757845854,41.57061537072772,75.0
313,33.36149095537359,-13.056091097976449,75.0
314,26.92433173554023,1.7231951468740387,75.0
315,33.15062077621824,-16.207819496230144,75.0
316,25.510749729157435,12.140102667238711,75.0
317,32.544118286091674,2.244393787658143,75.0
318,32.188764743642565,1.8506864054984469,75.0
319,36.00308803438757,6.638498037239775,75.0
320,19.61439174563994,-4.68026489838098,75.0
321,38.44395757543788,-0.8015915919323877,75.0
322,38.636112199295326,17.965337173321814,75.0
323,33.406950089173314,-21.54630244715106,75.0
324,35.69504964549386,13.29488216497238,75.0
325,38.46947144612213,-13.807253964496951,75.0
326,30.845754766169808,23.765583811226314,75.0
327,43.44196740355917,23.18564725374783,75.0
328,30.947632719677266,8.353552167808415,75.0
329,41.39992882872316,16.685105296813,75.0
330,33.70080148836388,39.194782772761755,75.0
331,39.888072468666394,23.10160413849957,75.0
332,28.24148554669444,13.885495673148768,75.0
333,26.18484686748291,0.7501275021547009,75.0
334,18.51363620477177,6.821031903970154,75.0
335,27.3920464825263,1.7933046881469226,75.0
336,34.112727185658095,-10.228029217158081,75.0
337,35.799046432301914,18.423280645376423,75.0
338,28.376567569801388,10.124360239568295,75.0
339,45.270217820986886,21.878195989552303,75.0
340,27.999786834996527,17.23728718771071,75.0
341,41.867611704557795,-8.635659660340135,75.0
342,15.195482361492346,6.513538868530584,75.0
343,35.30019824198869,28.361891236498344,75.0
344,34.47205097738327,11.238424863985825,75.0
345,33.45276555802285,6.822790666268302,75.0
346,38.28021893255658,15.598274488646204,75.0
347,34.4172086067798,18.618854143031868,75.0
348,36.48442309402274,16.412725356964735,75.0
349,42.502237140679014,1.2746942700495305,75.0
350,42.879183457911296,2.8299675561163857,75.0
351,26.812605215522062,-0.15245284653207847,75.0
352,45.455215093575525,21.21882985530933,75.0
353,36.73769334968876,6.7958391532500375,75.0
354,28.902198703009844,23.9859987742502,75.0
355,40.47875210084746,4.11601940366432,75.0
356,34.36386266710936,6.962430207301832,75.0
357,25.461258347764417,-0.8021136368076753,75.0
358,37.36984272382013,-11.04505019253877,75.0
359,42.7043522836425,-4.270647299774581,75.0
360,33.43576922740479,-2.0978130118979763,75.0
361,36.68823052862868,5.61833266095788,75.0
362,39.07298651445816,1.7307000223214368,75.0
363,32.93167961234463,10.79736879276689,75.0
364,47.17757130747749,3.17546600603045,75.0
365,20.499184646607585,30.73944454092974,75.0
366,33.86619100715835,18.60196853635572,75.0
367,18.260325563943457,-1.335083239648105,75.0
368,34.47253139191022,-0.5187946882753955,75.0
369,32.02642970937839,18.99389784692815,75.0
370,37.29945572647564,10.445653536883286,75.0
371,32.55565077288717,12.044258261915216,75.0
372,38.48361281493411,26.760423533789123,75.0
373,38.4510656985484,7.1146022031281815,75.0
374,43.48397044265497,16.88397321477477,75.0
375,28.180684526431598,5.6989445113597315,75.0
376,41.67552992085652,-7.458622912472347,75.0
377,36.386830638931485,1.8369467235826473,75.0
378,26.660703624235296,16.480316711717855,75.0
379,32.670470803334815,19.925687423942023,75.0
380,40.04502876289403,20.62016917392129,75.0
381,35.7120202847358,32.86292469301216,75.0
382,29.923114601653424,9.234557479522643,75.0
383,34.79813653620696,26.513590404325548,75.0
384,27.94829286563047,19.790713716544957,75.0
385,24.387774645069367,6.335638104584881,75.0
386,51.54812479016191,28.56632184862502,75.0
387,33.33576589414699,1.587356515938632,75.0
388,28.72211785963365,-0.9428656052310913,75.0
389,28.99711531169637,-14.838332557090101,75.0
390,32.550106186607344,5.511514096468387,75.0
391,40.092073893673145,-5.842270264948317,75.0
392,38.643970892182764,23.06094046747893,75.0
393,33.97864092971837,17.27438833813022,75.0
394,27.22091374893055,27.78981396334333,75.0
395,24.01207797224297,0.8232786474686673,75.0
396,38.80507333914881,1.9486476632881384,75.0
397,36.13935428664139,3.9927181310530893,75.0
398,28.682239361384465,1.801600679702946,75.0
399,36.77814732471126,10.3768660093813,75.0
