unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,do_do_controller
186,5.65310999645064,90.10661724374668,39.11688847431088,80.0
187,16.920033855440593,79.02248714831946,46.79045967801775,80.0
188,13.34721683355961,75.72200259076686,23.047759354371205,80.0
189,26.132321976879012,79.35301920167835,77.65471558578082,80.0
190,17.374803066801515,83.22224537531584,37.80153303605559,80.0
191,22.57725642378187,81.67515696370008,36.19263834770744,80.0
192,1.4950637020392517,75.97753719877747,53.999913612321876,80.0
193,27.01076372055616,83.70927246780077,12.022700448062878,80.0
194,20.890723694889836,74.51597276267863,46.340397799459964,80.0
195,16.657564912261954,75.83415249804183,45.27943337850336,80.0
196,29.457768154284786,80.07488160833044,32.008450101278356,80.0
197,7.1832722537235885,77.11421504647578,76.15128551540609,80.0
198,15.18276189263705,72.4756443465127,78.13883180824507,80.0
199,20.49910659228502,78.9501770644929,34.67617413169013,80.0
200,47.577229093870386,81.28038573158024,29.764689950602165,80.0
201,7.987860747736715,79.39966727493683,58.491060822188146,80.0
202,-4.6819505092606395,76.97138636319028,50.11933158215217,80.0
203,21.840313271932466,77.8951833102072,41.823620016813166,80.0
204,5.950192724528153,76.35224848730077,31.681044389277055,80.0
205,48.22008224425459,82.10116368463115,26.900697706905802,80.0
206,10.27873451514851,76.61266326818885,64.31363825416771,80.0
207,16.572725082251083,77.22712744605487,49.28145905450352,80.0
208,37.21354480184177,87.37246487213054,8.635129049825295,80.0
209,26.140968898828135,77.33316535973277,71.46320009329297,80.0
210,37.542794250385555,82.72000785316162,11.980253273165907,80.0
211,9.334539887906544,71.51633929605306,47.72313371516899,80.0
212,10.156009261932127,85.8279424623305,54.699852904585384,80.0
213,39.741686661131055,79.91129388996202,37.887973724983674,80.0
214,16.608326912172632,78.93877967183059,51.24330814727805,80.0
215,18.585590634006333,77.49742455079398,20.414754353162373,80.0
216,3.3065864131385325,81.55593491066307,46.83182498270612,80.0
217,40.88353602716902,80.5351894742173,48.0768541392767,80.0
218,29.103779635099535,84.68333193415003,45.397511764705854,80.0
219,40.136549759068004,83.05959746514462,23.2856172775896,80.0
220,20.73080704231547,80.01406092788837,66.79913987377962,80.0
221,19.205114865223074,77.30535395433773,48.3410132953466,80.0
222,-1.2319824991315445,74.66796071287952,45.23152616631339,80.0
223,32.94205449008799,84.26516514424446,24.36795118513463,80.0
224,26.4036050060365,83.57185242954077,34.932564408527426,80.0
225,27.945606958233068,80.86183493822658,23.162411147605027,80.0
226,19.55307377581817,78.75907341106208,38.663901807875384,80.0
227,23.38453167938615,75.76523621827818,65.87890040060026,80.0
228,35.82565810445234,81.33519011679063,20.877125635427106,80.0
229,30.139986168848303,83.9131746588215,52.81203925487268,80.0
230,26.6070732039478,75.44745921327362,50.05797877143547,80.0
231,2.602078159299035,79.05285173423744,57.34270170974971,80.0
232,-8.983608395599942,74.82079550873,59.45862710692651,80.0
233,24.171300693030886,76.64832140395463,40.590417767494664,80.0
234,17.102074992841956,79.56963171532885,48.340151756283284,80.0
235,42.76074534147305,73.71990221565555,37.41418047196296,80.0
236,15.485587209018071,77.8002572113998,13.644742513239251,80.0
237,23.6463762954883,81.30233175363772,28.2625670003041,80.0
238,17.435513875489235,73.47856148261872,43.25293925638275,80.0
239,31.666815900069544,80.62344788088113,31.623472798815264,80.0
240,2.9165380042951004,76.88727327341648,55.7138962394011,80.0
241,-9.089854411416495,84.84678292952674,39.98624623161968,80.0
242,17.163896651362812,76.84605306201212,62.52420473682633,80.0
243,10.310649318229775,87.91669036887099,62.2427760086664,80.0
244,21.4099407454573,82.96602821693983,29.798183438981273,80.0
245,-6.04330239283761,82.32374161921992,73.6220024509558,80.0
246,2.4814215882682755,76.04815798803848,42.372831505384454,80.0
247,34.85660431117256,78.6436060365629,17.73009763214586,80.0
248,9.199626243377459,76.07609629226233,45.99158880091612,80.0
249,25.533949529101008,89.14857509399344,38.05610279253689,80.0
250,6.01383972703936,72.9074866840122,60.53356420568765,80.0
251,68.19318635794232,83.29036197898596,15.490899401504866,80.0
252,6.111041945928811,81.89258042360768,45.753013961235375,80.0
253,3.8203861827693437,78.54131303963388,74.72307069843913,80.0
254,6.463969889314757,78.37700172077245,68.03547645015425,80.0
255,44.62333728694371,76.83721583861198,6.768036158504803,80.0
256,27.66054854622927,85.53717248698123,25.331556432233956,80.0
257,36.65267787047426,80.03193191229636,26.338474669066343,80.0
258,42.275763263957614,77.04159984691991,18.003519453447854,80.0
259,5.420218196517789,77.29747513993348,70.80880771914377,80.0
260,36.275034541156906,79.74342114469309,19.802861953342497,80.0
261,34.182466509166616,81.117845676581,54.81235286047601,80.0
262,44.42068398590019,77.61142179826203,16.77958661828488,80.0
263,8.622947188638367,83.51854916801231,46.58642626084014,80.0
264,7.916698727584773,83.02769366903703,54.92635983598586,80.0
265,3.216180545058439,75.28591722099276,42.753554490016214,80.0
266,-3.9626584835825778,78.00072736460315,30.52784556534551,80.0
267,15.865024871309672,80.28338129562196,66.21200952396656,80.0
268,12.699982777748613,74.71485427719513,52.459527921239484,80.0
269,25.984082821601923,81.84895209866883,50.62972345649324,80.0
270,13.905143645332599,78.81543346849591,58.267609984948216,80.0
271,17.051681880219114,80.36757413145007,37.338041657852266,80.0
272,4.392234831259391,74.30958072481965,38.37895545561398,80.0
273,15.061239744415326,80.03262099598216,67.77603798224739,80.0
274,13.44960081870592,74.84028626020293,62.175715497479786,80.0
275,48.081728352835086,78.66196876876721,26.757176574172185,80.0
276,13.978843494743955,81.95134430881221,64.14097751003919,80.0
277,12.801893834969626,75.29740548764016,72.73240036662162,80.0
278,26.507564995416004,81.29019811920845,28.135993883249032,80.0
279,21.749452710024578,72.24162181127724,32.2574194254597,80.0
280,8.467380644114682,82.21814374858934,32.64056487556711,80.0
281,12.346973127515854,81.7266674264854,73.53584829849497,80.0
282,23.75660712632994,75.34109070713025,47.255399689978674,80.0
283,7.971664537703332,73.05199487533092,68.65443989641622,80.0
284,23.830319037129524,78.42038182581922,39.524049949723356,80.0
285,8.397978742866105,83.63222349280812,39.273070211148934,80.0
286,23.622004745347596,73.33202502137914,54.51069591327585,80.0
287,35.29524685418666,79.41110188202356,50.86063734252053,80.0
288,6.510259221270596,86.57243888929861,41.12865426021583,80.0
289,26.710535841707966,85.08293712262476,10.709374218168193,80.0
290,7.171253922899576,80.9178536464522,63.97694032613782,80.0
291,44.750031983572654,74.23844012221149,39.518711044016484,80.0
292,8.108980478969846,83.28515230693165,37.3201439488768,80.0
293,22.828323030591626,74.00503426278175,30.774825335764305,80.0
294,16.67941282320938,86.16754425052142,38.96678717450115,80.0
295,8.215305294290447,85.86317638207733,85.63801213026801,80.0
296,37.88522345636405,80.77276135417414,42.77293383083697,80.0
297,18.396591373750873,78.27734390453087,77.56386083268147,80.0
298,4.762591535799302,77.32059580430017,47.337519926229525,80.0
299,-7.2082616629142455,81.52778486518412,82.18451558601947,80.0
300,21.128762202501136,80.60695028956852,45.9225225701299,80.0
301,52.268960981978495,82.19958247648691,37.41533810828088,80.0
302,18.503376403480495,81.26307226794057,37.935027055318905,80.0
303,8.972844934639502,80.57847025446776,77.2277238570394,80.0
304,11.43634736147261,72.48911170210023,39.086142316878494,80.0
305,5.3627070222401345,74.71068726151485,44.40904325049775,80.0
306,6.571667445757596,82.87949140852044,35.98753358125063,80.0
307,4.079707297230342,77.22148394804482,49.693614022181194,80.0
308,2.024743955078562,86.29680691010287,68.91466652313575,80.0
309,6.012456944904041,84.123003933628,69.39000632717234,80.0
310,23.47890944693507,79.99587266962787,25.192666850009072,80.0
311,27.052786020658427,80.0512502705322,75.26530715051052,80.0
312,12.514492731678057,85.08616721655835,61.34353299285195,80.0
313,7.047252211879977,75.78420211052865,54.3208439459786,80.0
314,11.989689933634716,81.59348824028983,28.266337323973737,80.0
315,30.1816470698428,79.5942897722645,58.298936260573086,80.0
316,2.8317679267392983,84.00667715628644,47.40340153939166,80.0
317,15.937239818903484,79.09945212579841,32.03970140348674,80.0
318,30.343114332886994,73.1262264502501,37.73600758584952,80.0
319,23.878320257355412,82.15440804313916,-0.10498948762453253,80.0
320,11.377757529174946,85.09662213586957,32.38148319115886,80.0
321,28.658808781748178,73.63027659639418,60.33967076440977,80.0
322,27.780305066295455,77.03047356890939,22.93141223635398,80.0
323,5.1726742015897145,78.87104779769706,69.67582751387579,80.0
324,23.798538424099533,73.24903255943775,33.58617942777575,80.0
325,5.8719150131612015,86.08495093594195,47.86715615013135,80.0
326,30.679036953718562,81.24340568813481,32.70388246944151,80.0
327,12.288007937165894,78.94461767952578,38.55402796312739,80.0
328,39.95743050169481,78.48077382931845,36.51541632869799,80.0
329,21.81935557918512,81.81563812777874,54.860718418430814,80.0
330,9.810427593735545,73.39451425401766,50.68772792646712,80.0
331,29.140397633335773,76.28140356008743,57.38234462470968,80.0
332,29.521670499413343,75.93442117242685,15.551060089727105,80.0
333,14.794402658879445,85.31492722032407,46.00358334043612,80.0
334,17.383369051073814,74.01120096339558,58.92223970764906,80.0
335,7.5105456828717525,80.14691275665244,76.61417541670322,80.0
336,11.095741053070586,83.724854487475,39.25476022606405,80.0
337,24.59187370683579,86.30272172858864,63.547532032287975,80.0
338,21.374727308959557,85.3680739520329,52.154629118961836,80.0
339,16.61217769027272,79.00951411621438,67.2212719746482,80.0
340,21.08547495253118,79.49408433147188,86.38175812882429,80.0
341,12.012324598040061,82.43981951908322,23.600062199822894,80.0
342,9.217129766317113,76.10731456837007,74.53906890284752,80.0
343,22.55865847830849,82.13088760846624,39.876564333160196,80.0
344,39.017049126026535,81.64453970508946,42.93569523790468,80.0
345,9.304760404390546,80.19709039450667,48.107132382897724,80.0
346,3.5595580038298302,69.07958586982308,62.385658359325454,80.0
347,30.407198761019362,83.70912308804198,58.13033257928318,80.0
348,14.40671770432806,77.92545459500487,42.7627935815126,80.0
349,70.4256057652402,77.48640369658472,22.30944903383603,80.0
350,-4.861138905213629,82.43610707908636,34.12945793485662,80.0
351,26.01979705590598,80.17083962852436,56.570404413966195,80.0
352,10.439439388354183,70.4562161950396,68.124617875168,80.0
353,-0.19404820621937469,74.69016367803242,50.443603776899714,80.0
354,18.505740462878034,85.75143841564528,41.13289973872704,80.0
355,7.104787253402331,78.43952508639619,29.676218226728036,80.0
356,18.87882059823523,84.82671290700668,51.66509740306966,80.0
357,-0.08069321128379148,82.82141566326116,68.53746253414266,80.0
358,16.88520755391,71.28669220275967,46.98866380613785,80.0
359,1.8828331320240679,84.44649733761293,67.06686715561935,80.0
360,47.84724442889497,80.55179661124967,27.374158720870415,80.0
361,21.37527971149778,82.10865211001587,42.876558015475155,80.0
362,14.431914214006405,75.9412913352304,40.18005947777377,80.0
363,38.71509756745266,79.61437065680981,17.808582869770838,80.0
364,27.0554017803791,79.53790713328213,56.66854392243624,80.0
365,33.739715510115246,71.54406203933132,47.74555323989537,80.0
366,55.63825309063681,76.26292625695304,17.1840761819014,80.0
367,27.011000400001443,82.49086550505169,67.97119779716297,80.0
368,26.904409284498033,76.22019541451385,60.59075600224955,80.0
369,19.222489755027745,80.09770355906846,84.38348994046413,80.0
370,25.030525562546153,81.01649777225545,40.27856885922186,80.0
371,12.599170702590042,82.70796728719338,35.529108446701265,80.0
372,9.491187739742777,86.22075794565482,49.472985616362166,80.0
373,-6.71609047321153,78.85184346074597,54.73691209748126,80.0
374,9.271369416036338,81.90134826510204,46.447734265910626,80.0
375,29.858154970090187,75.16791657921891,23.531067379752947,80.0
376,21.454311526590455,82.5570770257878,33.77998677704328,80.0
377,17.28322963994019,73.0590298554555,75.97145897416335,80.0
378,23.881839603988805,84.14095510689069,17.840417272315833,80.0
379,15.84069744561867,83.44591401355085,82.65137197053386,80.0
380,30.384257027758206,79.18023343016498,52.61034706183513,80.0
381,8.089527130818917,81.67631767223831,29.41461967666247,80.0
382,28.001278591714055,85.17823191987476,30.839178503032088,80.0
383,10.601605570463617,80.15105027701681,53.77908008663937,80.0
384,26.663751446058797,81.65006595490009,70.57989072558955,80.0
385,-1.6023464661316176,81.62288226638852,57.61090746027715,80.0
386,9.365865599399207,77.34297027023335,61.58941178175428,80.0
387,22.920047181981904,78.0936927131432,33.599536891888086,80.0
388,10.748737940515763,77.42408454423274,45.587805588520666,80.0
389,9.308284949952483,76.13496260204849,55.56920825061378,80.0
390,22.896676681689208,73.05367525070659,71.93370139550962,80.0
391,5.097860038432121,80.70482045856164,45.72983617027138,80.0
392,11.572463408510265,77.30514254369282,57.962004918490344,80.0
393,33.85938041507397,73.99036745121983,80.20846714639968,80.0
394,11.10319497361861,78.542668730687,44.813347539792005,80.0
395,23.472771433433493,80.18755477329883,39.610955380579426,80.0
396,61.77847191126323,78.83431814936957,-2.0644028990523706,80.0
397,15.313699382362845,74.23101520555842,50.587045671315614,80.0
398,25.008939229743806,82.13242743616112,27.64500109491361,80.0
399,11.497805522199435,77.70643144496651,36.33886676675207,80.0
