unit_id,ProductTiter,DissolvedOxygen,BrothTurbidity,ViableCellDensity,Temperature
53,50.96312165712319,61.05971498796482,12.364541263058882,54.49360333533859,39.78662966609658
54,-2.6398389975692966,51.814346753486454,46.70204384248457,30.452664132226147,34.71032742416503
55,43.29030266941933,58.38286377006239,20.276544983455008,32.37489801812127,39.09179146171884
56,29.09174862076996,42.050423769049615,52.252451902293785,41.15401192408331,37.2872487817945
57,17.295325786436578,60.703348482588595,74.73213457420701,47.97688124670036,41.960586782597574
58,6.128848114686644,42.32710298439629,39.654488631632304,38.53373335625169,27.889324927781633
59,26.832839779298265,75.7290098422491,70.75463094987876,34.988334422977594,40.49408475294537
60,23.063966668682976,57.542666485535186,44.18982353055197,47.92572146231688,38.588779865669466
61,35.40252762626477,37.73767028032543,-3.6603264975275813,55.20508891220616,36.32920886921698
62,27.552666626070987,55.09947651334303,41.078246949151314,59.50724013092386,51.15399145894284
63,19.610792339204792,63.40881677082601,72.17482196957457,35.17979767554567,37.45440201319475
64,15.369549436555191,37.0010693579719,25.281079724315035,62.837433835638556,35.940759141839635
65,2.6577258157251284,54.49116200797034,67.31846913681608,58.87513556446014,38.0904985607283
66,20.153501869122106,56.77759455036241,85.22714415507056,54.53077484366083,35.59627376792961
67,0.03883893605106481,55.7244180653852,56.07829092713781,64.70747217298,39.8004458928488
68,25.530608185794765,50.53554101416921,33.26613689032411,26.218652318698375,34.115630890846575
69,6.652617610036699,40.822002681427364,37.44387616717154,44.91001714607871,40.76887777544216
70,18.99868016608275,52.32463037105312,63.04735944574479,56.96262937643368,41.597615286970544
71,27.239163195588105,63.83565273529176,37.0019523197392,48.30978368892331,30.734018224512855
72,14.07007794189926,61.961585481579526,25.10161465382855,43.409358887043055,39.33682917833707
73,10.977661623602234,40.643286095312966,75.20698970176174,65.15264230635599,37.88950991801982
74,10.895338810547965,59.88475291773065,32.770151846341804,39.98066365147728,37.45311383409367
75,7.855426647170365,62.443041467688346,25.066844204022637,53.37900341020445,32.467788705623974
76,11.940390728854583,61.30285853304665,79.4256305741343,50.27519310246856,49.127030365539554
77,3.9444088027049435,54.754429347852856,61.49268862841235,61.57581419862357,43.45113703670717
78,15.424450786141591,50.1569990791814,67.18018918443558,47.94574567007406,29.91733059270459
79,29.96891449872747,52.125123451355066,38.13712366975206,35.14105776417094,30.10926142155549
80,49.54070452222848,45.71437116423711,-10.055788356879148,56.301008757082684,49.398894050424296
81,31.275337980449713,74.914915963687,42.0918384266923,59.22082077254805,37.96067365005013
82,9.805641385501296,57.11204290401345,51.682938024084535,52.879881499137326,36.20974759572181
83,48.762056187340484,44.39036158844695,-4.288043672569801,23.97634197984,39.71512370688767
84,11.422800995732448,52.169099544957454,45.32088320959417,35.08549463645973,34.648069058757486
85,7.802398324600504,59.36316587858548,67.95875007327422,55.154024191801646,35.38263491573018
86,8.740601358164609,54.24424884901158,37.91023990433094,44.639050677490005,54.50112621035688
87,20.337657154955767,57.16223873936613,47.860738418464216,41.809615748277146,38.27583772851741
88,3.11219548196732,52.17168348386473,44.76152018973497,52.74653081033085,27.344393977871114
89,-0.9111012030774963,38.237120769503186,80.08919275967621,71.68720428882446,24.74021123884007
90,45.31944699976677,59.05346954777916,23.122559825970196,53.06073050966043,39.782655089755295
91,19.89971771336604,46.69313773788259,-1.1933779796055646,40.940301926847816,56.78037996898617
92,17.165227078605604,62.684934650284575,32.08739301453977,58.16000924171749,34.61174748944378
93,12.088206249090087,58.54588514650041,63.72518301776922,57.28017594896811,27.819801030290286
94,48.70836917988137,58.49865506748162,30.77352364604581,51.328835709194095,40.005005111368014
95,44.41839413595139,53.65481349098949,26.177793750865874,44.86835622603053,29.25667828218406
96,15.411441825625907,61.51850143397567,42.00531732077683,39.91733085516388,33.507669399093
97,31.292099628492295,50.10054496435438,33.79820136999964,46.39297808325795,24.632324607359617
98,25.700133509333746,45.94844484410378,36.79977050184631,35.23177834739475,33.693304208685646
99,48.500073419414434,66.10736488232972,9.460283352769574,51.591652635623404,41.2957666363942
100,23.33253314872218,67.04381650593803,29.940713914385583,61.92794433191312,44.19129826601391
101,12.087615779657144,68.93440243832143,66.0820455832197,50.76599478569235,35.881265069365256
102,12.468692383446646,54.898478819577925,48.45767635211563,47.57926113175506,33.66212660799315
103,-1.5847205199043986,48.82236904940674,47.577068027358436,34.096108403180914,35.60503229599536
104,9.745100317906834,41.89978809110884,30.776139163007556,43.483868741421524,32.1141008684984
105,19.812214898492,48.82414914017072,53.24925948603855,52.647773781079366,32.53518769726985
106,0.8218208641236577,44.56080610923591,57.07456159240868,44.513333171719964,28.36702090571286
107,24.100639337187594,69.11126983481815,36.96375513983938,39.09718383765675,40.07715300289839
108,23.774298650570387,50.76531260449048,47.41284368162976,40.58266616722526,25.187320077361576
109,3.1873635731652485,37.07668754257507,49.22340049274829,49.29560030427656,35.41255125730376
110,7.916800312534546,49.14181521595861,50.475917622486854,56.494134334943496,39.07627476258443
111,16.98417314328634,23.40075201585563,50.51665389757537,54.25606406593773,46.94045183302678
112,25.07506113834438,39.47749033947461,43.44034508362974,57.76437685325195,39.41701045964392
113,40.7344555489939,59.755445091387514,3.691920684332313,50.92480616346765,34.44939369808802
114,23.355355763421763,64.49722973788514,35.59171977972561,75.90029577794014,38.874733416172845
115,34.59226684988618,51.6014748781325,50.49177892805737,49.70357116320161,43.59024531494498
116,42.259550780176184,76.735114278352,50.553380720346354,30.897802611310123,37.38218906481738
117,27.736508086780617,68.22076792175767,49.6935308784958,59.58351450565559,37.10541432781009
118,18.61336415197952,62.7281998056578,58.24972664754219,42.03768578720664,22.818970743238317
119,3.943618984785754,49.6233026578309,58.37513353432681,34.09955253932469,42.796244081815075
120,23.74400145994999,73.14941632454972,64.56451643288202,31.059253280290875,41.655327271816
121,30.02623404627205,61.66539443418961,14.779901817795896,53.5186623027845,36.91648852105347
122,1.8743040886747582,42.33051432080946,46.39705293418802,37.75801994707388,38.8789952079355
123,23.288691878384817,64.55451189683018,59.92078832269753,42.63325400786911,33.38257143211763
124,13.348461403153747,48.27052195766829,57.10787948860023,64.44544039082872,34.20827637514613
125,1.5946299428312551,42.16742937012637,42.78745797998742,34.96945337392947,34.360339280660476
126,15.421555164782513,46.017037440223774,38.427400421132276,46.15575534644829,23.75892975864545
127,13.611120376511582,71.1826930624022,45.06874318749941,51.96103623711141,43.484134570313174
128,16.86750713775875,53.41152823903751,45.06397529803983,35.8765227291472,35.25922200104962
129,35.84600516856253,48.687433923101224,3.420939994037468,61.67804690938108,43.559808877303446
130,40.79404067935926,73.4008141110443,33.201473069290834,58.89843805179483,38.541661653119576
131,27.136505743043266,81.02011790855722,43.91467717354397,46.606098922064525,36.86582892243464
132,22.003568537979554,41.08992926637856,17.051959392996004,40.065126460589696,36.32272223197913
133,66.7886949839905,60.22002710892432,-23.40755723885558,56.40566144603776,34.036114325966075
134,42.36401909216337,50.53733766555135,29.697601045878976,48.789084959045226,33.32214662421165
135,40.154849151697974,68.39798292366277,24.551677762442203,37.19263500272254,51.10187844156265
136,25.664716400104904,52.65474131145736,69.75627607904237,39.28166876898992,34.645038373415936
137,53.4708278072356,45.320981698166186,36.602095298647356,38.15473568430774,46.30118837968596
138,18.347877365327932,52.86553907486155,42.27626148359606,37.32863516227467,29.716941264841562
139,15.55673202215703,53.999615295292465,82.3447044886279,61.80404645013667,39.099001525079466
140,30.48732653242298,60.09474051734277,59.55798887480384,53.44496786234952,29.814696310820793
141,-0.5877581254092314,36.19917577318552,30.125202062935397,62.55195666488716,36.77422102682482
142,28.66578983029976,54.65048040612782,74.62434424335365,52.154786150714415,41.653756340810986
143,66.34778075315857,84.08560881732338,-10.51380255344261,46.7497816707405,41.552760456298955
144,8.387323746810567,38.98028811422332,65.36347388301748,63.833147002980496,36.01312124032119
145,54.91185346681908,72.72221892745992,18.66773585164134,58.63516712350307,21.453386915374708
146,36.697474991477485,53.35744386674952,40.86678838469099,56.35094564697093,33.69475859935584
147,25.132059551276786,64.13122543334427,38.636735962509945,48.73398605947027,40.78384444937221
148,33.133055660167656,64.82674454569552,58.45908080829356,39.23553038280397,42.19561246335802
149,2.9615318358436604,53.81505662841802,43.835521330141205,43.89341460092996,28.97210311349975
150,33.131687647740556,60.616563422346495,54.45608488054322,37.95172827722018,37.794231782780905
151,3.2997392259054172,52.53526265854387,66.35883456838367,54.69158615880699,44.93142158770214
152,7.28667310133032,45.37747928937627,39.81466234854169,58.874645538043126,40.097105427420615
153,5.69709102403576,53.530501327410924,42.88052959875936,69.6667326843649,32.864761068945676
154,18.570110588144814,50.47894553209055,23.612951699916408,48.62542890351,36.09281633408223
155,54.205420718144254,66.20385862284054,29.068813554189003,34.83829098915827,38.339727123350094
156,3.3679422073179532,46.07490669563922,64.3440249288823,47.32115452716143,24.709968972369968
157,34.75001889978168,65.73848537686003,29.902299310877158,39.98031358591092,49.90093542765705
158,11.981860017295485,40.52959200490165,19.81650829516554,41.64101253508353,50.038620628852335
159,2.3125951083225402,51.79952314557006,30.1257958876694,61.94112612391211,29.18211043377085
160,18.231983085504222,29.40241917218343,20.526018680428216,29.339935842150403,34.200729261295784
161,27.91695235538007,56.036452732847664,68.17063245212752,47.81088336353874,34.07912646962663
162,29.84480008243974,57.95478432895687,19.59020267722171,83.86361887145907,23.89415904023631
163,2.8466826165737222,53.195727787126565,66.8175892493961,62.42635709774621,27.567732223483436
164,12.014895452636834,43.4969839111807,49.612531895574946,42.27993296271653,27.578279288204506
165,16.730119395658036,32.47787114040852,41.73918056408814,29.426421351461315,38.60327309092481
166,40.44003986399476,53.82570073591031,57.677749789734065,59.3139400508467,35.25911646379058
167,23.044999694482296,50.430592623883356,44.52105189210416,58.4663545140895,34.7936001977078
168,50.52455586474172,50.91569599685112,-3.2963019597279715,39.290143319586655,45.981399284128216
169,27.69098138202572,63.34357413437379,49.92185387425985,23.222334136225925,53.64106869099991
170,35.913974161793014,53.789985328965955,34.483921530755815,40.95960781790223,36.99314324873177
171,37.10787352541044,72.05239913178114,40.837086010513914,67.48733124927146,33.09216132106901
172,10.384324016955432,63.65581811568332,56.923535883323076,49.23624891495028,40.15003929269805
173,26.89350258663913,56.28013506329876,30.14455454793437,59.17040046704564,32.64309362322812
174,43.487599987162504,45.707438796507155,-5.912290727831927,55.556261885701915,35.77732141862359
175,8.48631005023865,46.54397901657868,32.36314351332274,24.35504017169141,33.95263513307491
176,6.646985041622234,39.937413274930066,68.83099860422953,57.14894317365205,38.37758616731816
177,14.398238338830403,58.926988209725195,67.2175608565893,48.55502029401516,39.69695411188186
178,3.474332465236534,50.9398166468934,65.24310761674079,64.96514862516477,25.097371310689248
179,29.701657171666334,70.6410288886908,56.25241901784625,22.484918554546656,27.920196010790555
180,52.75043611818893,49.32453589722279,11.895314797702145,63.66884610988873,42.785816590792635
181,23.779875410017837,58.99011370492591,32.03822063436199,51.09909529114299,29.214065512655882
182,3.6521019459458977,53.75593971144001,71.48883168858355,56.04277166717097,36.56359537669663
183,6.151923024584381,52.57232082307671,84.53369552917711,58.116959322534534,46.642434939715876
184,23.75457330650798,67.10007404989838,64.32984939457619,55.25326463668266,38.513177792658745
185,14.96389089246966,63.383835242195325,29.708755015757372,59.895058508403125,36.78253983680942
186,63.594162463202444,48.11391459976088,-19.07467461634625,37.02209604659281,34.952035141859604
187,12.883294934068918,56.71972233395861,55.79519553000722,45.65599769167212,34.97424872986708
188,15.066364613294137,48.72368221637861,56.998659943553946,68.04434232017904,25.68611873866722
189,43.88139435185896,70.44125718075583,33.52648774690042,37.41055401956765,27.035071457374436
190,8.85966727723772,53.76385057349768,32.08424882669135,64.85978745310545,41.77274285922179
191,43.79386077931411,51.94744288441228,20.802160945666383,47.74243391333507,45.48030350270319
192,21.351438232305746,67.81759559853568,41.71557094219607,63.29048692129147,41.69565423452177
193,10.620619422572844,45.11724360561597,75.85436339249753,39.83308083186472,29.35682714219111
194,10.125310247288867,53.697580040571054,31.931329053993636,62.46757459815835,39.68458573143406
195,28.90060152545509,66.17515437511094,45.11916774692134,63.669460124287276,42.35264109855353
196,18.258659797074408,57.191378920534476,59.51647439656858,61.50280754789437,38.68554873583564
197,20.392056405715596,46.85781772650302,51.54172555430092,75.92025658385164,45.05678255094548
198,39.99858965068974,28.157762296205185,56.70172032987956,51.039630137181135,39.94894447162987
199,4.446093375690961,53.32046762028068,71.6594193433385,40.094168888333385,28.10322548395602
200,9.86694801812753,62.05224743147545,46.23648962575945,55.07055868338194,30.850097554464956
201,19.9554888529594,46.398265012313814,40.35505506500868,43.66014086270301,45.81459009829132
202,24.655626047473337,56.20054425359211,44.479696624994574,51.39045238451075,43.44973111757879
203,7.687491442418849,53.04104626945245,67.4585023195624,36.28873799596539,35.06796029192904
204,24.336016188379322,54.823762959408526,53.04582715635927,37.2364625158891,38.06385215944647
205,22.01135519236886,48.115032004383316,48.14969701152472,38.31319137444288,29.939909477523095
206,22.808520246567333,72.64042110257634,65.77045566941267,38.12241946958811,36.10669153092577
207,9.903118606799573,51.97545200766588,27.180644324800316,46.21952818349879,44.78050264014014
208,24.608481935953062,60.25886976061577,67.92253266581113,58.40850784330607,25.072144268325843
209,31.03081310293456,72.1309692540521,56.99929958945316,56.18378651199792,24.546244394625862
210,11.57893511530682,57.22497134521921,41.66684410649151,49.94680097779241,41.12423411744759
211,10.789417584450096,55.2708230276448,59.83417036880004,74.88049598025907,37.96925728632897
212,18.083295529954366,56.97120209676875,45.01326159420158,45.202043724906495,40.339593476423886
213,25.257631604976606,50.42117713445606,72.72103132808404,32.129557521638034,31.81417713298416
214,27.20189284992528,61.634902677360984,43.79257341828138,44.305727536940935,27.910479506469766
215,14.878584682922305,50.81998687173804,51.37240233149494,55.667545319008745,38.263431191380846
216,37.200915799932304,62.835465441774915,28.459748121138425,65.90578131120175,48.90543729949811
217,16.341487781273354,57.01424355049048,10.968847878082123,57.95913936090328,50.499104514992474
218,45.5423195694941,40.02833083691478,27.623489374877522,49.65580197878882,42.054989194621214
219,10.062326329769828,39.52674483683064,58.12469127435013,45.054654703439965,31.844886290101133
220,13.413286195790274,48.23142554702678,46.89915719420337,54.973624696054436,40.06804468282895
221,23.542020469476213,64.5623758135668,48.945476673711305,64.67179417852488,26.317674925372994
222,7.113347629577012,49.97346125779381,32.55957636395466,64.56404442895075,40.435748214227225
223,29.4836352308849,38.90763161799166,18.778792884262934,44.879528198531084,29.254064471404995
224,13.06043393591706,45.392721764973004,37.3176169062416,32.18013260714274,41.62292718814298
225,47.088913967540975,66.83761703930286,42.53177716075484,29.70078147169705,31.836174383711477
226,34.419594693236895,65.27913634170287,33.08916236641306,47.4261026469507,35.14228122496183
227,30.2973684191993,48.97401680389776,17.390077119633155,43.210085012476576,43.393341727775265
228,17.82889986375734,45.45575160914363,43.48570737276262,44.78807787372376,48.36007739879087
229,36.665682149418785,65.43229093122895,12.194671935187944,47.23146477621448,36.04698355280146
230,55.94858927972634,52.832842662500695,9.778396238705577,52.89608448634671,40.89783382400361
231,34.22516051262298,46.285018897172264,26.325442839831695,57.81612653651369,37.09966466658159
232,19.260859691845212,37.52756153839303,72.21353369522095,42.54722407659034,52.72339068764511
233,18.66665108212714,53.50266536432202,39.79521962992919,47.044094993496294,28.764554196366554
234,5.702886501093417,45.563096225994634,51.148802729634575,59.70808533485656,33.14918413589947
235,21.0014535375516,51.564376936809715,20.315366532740004,63.02220021444577,42.73719124255595
236,30.75087659794314,56.43221541026338,26.689109490572434,30.214214312767368,44.30544645550723
237,29.45734585340066,66.82779936677915,32.82125098204955,55.62302753289043,31.0135242544507
238,17.58142509307826,58.26955818435621,54.455216637027355,28.66916958277096,49.11202260999474
239,-2.1179841829198107,48.26901471828943,63.39419697540196,34.40564863123666,37.85723866964369
240,25.895884422447725,57.88714073188693,33.98228116106975,41.82908216434831,41.18350739699164
241,23.282042538149863,54.519488185360245,32.196385585447736,86.16256874439087,38.34916378452933
242,27.06020173095649,65.00695682161764,43.38286284612587,36.4297259132271,32.96017990654737
243,33.143410441492755,72.19454218170875,80.95049670172074,42.23085331197513,45.65276529112466
244,23.712494992016076,63.658613548848486,42.58592932271498,36.624120221309674,32.14314177472294
245,10.41022847795178,36.028254081687635,56.437718124395374,71.749807192378,37.64843707837954
246,37.56679644075619,50.09742399955994,12.862136570491819,36.59054212104975,44.81549238277402
247,13.433272976094088,63.42264145227626,58.87740042136337,39.50670660077858,30.231374213453137
248,29.0979595513432,69.15843744710605,25.64995433175139,83.18877088039606,30.044585445605648
249,2.245653975797814,36.66731385246138,51.95915392914105,70.6309440552393,35.950989863603624
250,11.119667365601606,50.079205166175,41.722666901784436,50.107396957092874,32.71988058073392
251,41.914789691939994,61.068470954752556,22.973281885714385,57.42276499985115,28.468953486717552
252,21.703154501253916,67.5711895079891,51.287827099404176,61.52829490807188,36.03666731385181
253,22.13647624726698,42.86651805670227,37.12779380883196,57.61816935248632,26.56258255016126
254,7.985545261229035,60.78329570749747,34.555769202391296,53.82534849694453,24.98774697146146
255,24.968245503923878,51.50668974928357,42.27974025144501,30.50119553700952,36.90858791960834
256,33.724300429041406,74.1211017064564,60.69147055265359,40.896326373959816,38.64750607426613
257,16.023076093789687,52.45073360106221,34.71841040583719,55.993494251093296,42.535795141028814
258,4.137076038322853,56.03107701371744,53.05608706295197,45.75913826348144,24.95824672511054
259,12.899039852367826,65.67898379917771,52.46808358804558,61.45504597956621,53.53408126722325
260,31.772137158967087,63.87034779581359,22.448188024221807,60.17937698484308,47.27977313468218
261,52.087974792779704,70.42780266674605,26.59722817085443,58.49296291703695,34.79281133667242
262,33.72317245107698,64.71542823936424,49.108197359870836,52.800246251441116,34.47947193308759
263,15.108860659695777,48.98251778485998,31.006164768356015,49.224988792091594,33.95346342698544
264,44.204307249547135,68.89508614391583,34.59855206963015,54.38474210756971,45.374067986228084
265,61.55009533032098,51.160489502808545,4.018577264246265,54.17698637758496,43.31835054864293
266,41.03826993171174,46.56960594476909,21.30929522510482,45.18001161696665,36.64261797313016
267,21.36769434726557,51.134846518374125,24.838117396033905,54.72469943225254,41.58678247206192
268,23.862187258122745,68.34171985003563,61.72246230589653,41.66887310144854,45.113746987810885
269,10.387775455216442,56.78535380630346,42.51772680142003,57.63293366660552,39.7325107823612
270,53.53909194103241,49.70100177191841,26.309559565940354,56.24173757178696,26.934817038837807
271,38.75664115905047,65.17580746085508,27.138704229805377,46.60164981482983,36.61185599138287
272,16.843367439783005,61.100334051235095,54.422314439219804,70.21297663698891,38.65304944394119
273,11.869859407188017,38.68623489893834,16.004118038287395,56.84026417067899,48.18502531062579
274,6.395908394834676,46.8921757845489,29.799040339320502,39.411737723483164,44.48831297499856
275,15.577136419723223,49.522507094798875,5.574727491055967,39.8552318340523,34.08178426708326
276,-2.6794143123817387,25.784107402352884,28.1240158838437,26.187564605416576,29.686218542303354
277,6.312479650238858,56.823592474430015,30.075113700007833,37.184003170717865,45.37673933727141
278,27.98450459670313,76.013936891575,36.34396161959113,37.9241534000838,37.10467319664868
279,18.75872117153012,47.80692815816599,47.54133632503536,40.73660689937901,29.99802375293846
280,14.793031936592905,64.08086335397358,52.48560714569401,58.451511148792136,48.556762436492505
281,20.013617702713834,59.13477762264133,39.05763698924327,68.55462635948956,31.831892944040245
282,21.262385348870744,61.97847363892495,51.22635999221957,70.76722871958452,21.83227166879789
283,28.502343409335037,69.38866350258016,59.98381806597092,45.90155077227344,40.07843732239019
284,17.993770787009964,48.015510354965635,43.33149047667667,46.061629228802985,40.02523132568815
285,36.948127933193575,52.107967769465475,51.5372519190547,45.07192534440725,28.345512766919956
286,29.339110852976273,59.469302512585195,37.335670411984516,67.13350549206463,38.61318462613509
287,9.737077939937441,35.960077290873336,68.93920833882059,46.932906719021254,37.759610358930814
288,18.59551269770396,51.15728735800121,38.738937717120706,50.88429494920205,39.27530633117695
289,-1.8658873643136902,42.84190084865428,50.67525228918988,29.239857882112215,37.79184372642308
290,24.023438049732192,66.41187597895612,75.92423021385746,26.048437270090016,34.395547738422934
291,12.302565451890684,63.956678028515604,57.016236704603536,45.755362434726344,52.56452620667048
292,23.718631982168652,65.8040852102719,41.66860127087986,41.30681465039726,40.484288007796856
293,5.857816365011825,43.83731510277345,37.45186588424305,35.69550281877961,29.29474297727197
294,18.696030846405932,43.54117630198364,38.83997152269998,59.192296187197805,38.12335103777732
295,9.324130513696176,51.85529950494854,55.20318772626112,54.43690731575554,39.93937505131432
296,4.97133524891766,50.17497950245425,66.85673998926399,70.05327823476127,31.411616620861036
297,33.015462158583794,36.23530887906519,23.81072328019859,43.0222409649696,34.33852626395558
298,25.672007422153442,57.41055330799674,53.38802253309049,62.00792702259907,29.519387997795068
299,14.939444301873039,51.70943934680014,42.570873001400884,49.755147909751074,37.663211952988185
300,42.393826800509736,63.94645818135852,49.13823198175136,68.23846325736828,38.498842414407356
301,16.662830177788535,69.00361048254415,62.11940999789728,36.96889954135011,34.08353753661415
302,-2.3679959171648766,55.01560777530776,43.52039876747299,50.12736714906873,45.09213583595753
303,35.46548845863359,79.9219187573004,30.814628875652957,49.04470243921334,27.639475737959863
304,-0.19278566913107476,43.67951684514005,40.95177911451017,54.88914855368351,33.3603097732435
305,-0.8914124157125727,47.11468891252578,27.61738384007944,38.656114163216344,36.205042747083425
306,27.897652801394443,50.07220933797996,47.9913179590094,42.90557485542371,42.82344826893471
307,21.264937112939847,52.66159670785873,56.02340662065883,44.66290239501732,44.2713502002069
308,60.62315920510349,71.74663788884676,7.229301152140909,69.38813266022777,44.839393632572374
309,32.60067211514206,81.7012630123594,44.45190144492272,37.928584266741915,31.345331112931312
310,14.175617401266763,61.86272510699371,39.877447228033816,30.617285508490866,28.90988839502684
311,7.700803241177045,43.96910391075724,31.843766015701075,58.390604041954084,39.44179872136266
312,22.729968664695335,57.70706533411982,40.30656542873903,51.70634247551226,36.5491167912781
313,3.522333405858586,58.96604820527526,35.3619445224412,84.0491576854287,48.36611483228733
314,35.17371771016178,74.6120241760574,30.278134370862176,66.98857252959037,30.137692805807827
315,9.302298431592916,36.06463715899076,49.19129646497815,42.001101479378036,37.83190297575297
316,6.001376118736994,45.43824903459869,73.46147947101389,49.45762291834701,34.45677798789618
317,53.19797197575059,48.662150184488794,-8.379621649564221,17.657242132261292,41.040188514677986
318,12.940165182326531,60.52958848275178,48.91131059052233,41.879319990800546,36.31335597674452
319,25.65052539698874,53.530703017432444,31.92859580784868,36.21576329672807,47.05594559471277
320,14.743222319915636,54.448696703479946,55.27952418966263,64.03749720099877,37.10462349661628
321,31.765227494267236,70.57649017410635,50.68009565567967,42.64486431736756,39.03001165346172
322,16.219921290290866,63.57569889443842,40.70060584025138,52.75457265413374,38.41858182246101
323,27.923218322861757,59.886086790367365,55.31977909542418,52.50239099200874,41.33487383911452
324,15.874079505893272,47.59469642210509,31.01029540053073,63.31406389934494,33.06874464028244
325,17.34731579221026,63.36265157006885,65.15278199802643,65.20079546619434,28.814567355706128
326,17.311687794714896,44.786306609715915,52.3679333079719,37.29704163145547,40.60793520629221
327,6.081508400557089,43.418002931290744,36.36552160520512,72.20810424051307,33.350595647753394
328,5.1808058348313395,57.117065255522434,59.75233073400579,23.307398116218817,30.929035283828565
329,29.103193510124008,66.817510036764,31.7307611195859,57.11118631173336,36.09072088956703
