unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature
85,13.74480700216205,81.4304950066418,53.41328908570952,35.448373649566555
86,14.734500832587733,40.27769376558817,52.59366337572285,53.52986167448309
87,24.893714640868755,45.91610047868968,56.35398693953703,37.302717373065825
88,9.560278519074117,52.45817545070589,48.740799897610394,27.60862007116186
89,5.539752819956778,49.620115148423196,44.44321294682392,24.101695048258133
90,47.609144321383894,18.389187012537356,59.87884637145462,40.49716530329421
91,24.058246397078957,49.537291092022514,32.58813791764359,56.474497535306135
92,23.556988549137543,35.43027291051492,60.97286018800058,33.2230763490895
93,18.25924325928506,42.42271483253637,62.72573333408395,27.12871153287825
94,50.18613819246191,43.12426641532297,54.13834601416984,40.38748974597674
95,46.08302943049901,17.86372598139017,55.374170370811164,31.43488833638949
96,21.855401872452603,46.97865173347092,58.97073616307922,33.86095963068961
97,34.859978244225736,20.84110158287951,52.965627760188006,25.236275526989402
98,28.94982264760499,48.571380134327434,41.59063248822628,32.41756174560493
99,50.533469929863685,28.72477979340742,60.566899048614964,40.71063179506588
100,28.33265564229958,46.946571713136244,61.47675525941394,46.31803839595132
101,18.177328374676815,74.16730037420318,64.6008543876228,37.280720350049855
102,18.303701759638685,59.42594071846601,50.388317932779955,34.65942723203569
103,5.229857422941481,57.60755280761419,44.6189438345206,34.55173033949326
104,15.1993977944083,24.49689699980567,42.99357305657812,29.956606581285303
105,25.28842244692789,54.26525301820082,46.99093964677464,32.41707667349828
106,6.8659007883532,51.74657509982167,44.40516163481469,30.019773057215108
107,28.908357854014,69.901292969611,58.72511271326076,40.61077085746129
108,27.559945001701273,36.304490499444455,52.581378454641886,26.0550031355379
109,8.427613824956529,51.200783806264695,35.111213395261835,35.1266485490836
110,14.310958409156987,51.953629844476346,47.28101058062268,40.906389496317445
111,20.625631981086627,15.859367247171495,31.87506466071907,47.07642572088282
112,28.601488236533342,8.390416742114304,48.30616080307996,40.14598877395518
113,43.27732615859252,23.357477591224853,54.34149355719566,34.48859691448644
114,29.403363186176016,56.97048285086201,57.482329211790756,37.752052741379
115,37.775264514343405,23.063078984433805,57.973355393509664,42.76639687467025
116,46.121539316697906,64.02926032310955,71.38069307734695,39.06147312387587
117,32.90237296893604,30.331287652030067,72.35875009196552,38.537596629702406
118,24.707018329348767,25.26834930109696,70.45834700029694,22.959175992444163
119,9.889949347693285,46.79304729230727,51.21843735426489,43.199373044988434
120,29.428678438024978,53.00325753665115,74.50454238831526,39.44786618275502
121,33.69070784112331,56.656587433297375,49.503094830683544,36.61174059156533
122,7.481608586186351,56.24474452471179,38.220232929071436,39.66997386099016
123,28.763499465395032,39.46208630505757,68.62067859529677,34.810529872501036
124,18.503701549894732,42.36487285195325,50.80703836692912,33.738333221797745
125,7.448836883163836,53.88485030054291,37.83124088663675,33.72286338886359
126,20.644447928676033,29.370021429950043,47.61937090810062,23.20965643243234
127,20.00761841741438,63.03437715592509,64.79682429310202,42.96847652256028
128,22.70995875302853,19.294748713301193,59.5653858991591,36.132778717362555
129,38.74156828272534,25.84719945471696,42.5147442997595,44.93444405217339
130,44.618197739330284,50.60861841567145,67.56781018066403,39.17419716613048
131,32.49856314096136,58.29829460175155,75.69536109964197,38.240518747869224
132,25.183103320997503,55.87536864507892,29.69137304089496,36.907117867938794
133,67.06090843537875,5.809478683525894,52.93959596031857,33.63328598330742
134,44.12279043811359,21.987463729603444,51.9569937810885,34.031149401411106
135,43.87256219418276,29.628987377705933,66.42377300919114,52.575834059626985
136,29.84273198807509,20.51104473461951,64.59434092136593,34.09441525419485
137,53.86345898633119,16.680034274428014,49.90930986329283,45.28654573602658
138,23.388002181651093,56.99648488353692,47.49850108454879,28.40360827076192
139,21.517060944907158,41.69898372257302,63.03761689445318,37.734988852158104
140,35.35025890830819,27.017921849463747,67.64605133503713,29.786455743779687
141,5.757282541726645,56.73364264767366,27.885344125831637,36.418198320228946
142,33.03068351628079,33.708561134907804,64.03589557184156,41.23978034657421
143,67.32260824592156,42.85438114446186,69.43780880196161,40.52850664865953
144,13.561317542381774,25.01669611217022,48.5548173121713,35.05170859846566
145,57.03799252808229,24.873925629531364,70.5974935551154,22.542305538547854
146,39.32259003526964,13.310563334228034,60.10434337815372,32.658950639793005
147,29.757343226718408,70.08823162215623,54.093427253393926,40.58103859651975
148,37.32663389359914,34.37431507144055,69.97174315780072,41.765682395795814
149,10.013458586740272,56.80015668934211,48.91011617524348,29.315607822359244
150,37.039418960798336,35.752445349857766,64.36223862965299,36.2252268777828
151,9.881120407313892,61.048784306031976,52.032383942955875,46.513128838457405
152,12.625128153222537,41.65468163937371,43.802695844345095,40.17897208171558
153,12.184015262728803,61.364434795237614,47.076602989971434,33.08739568661678
154,22.882861820428843,28.509525499007523,48.6064577772151,35.70392281157193
155,56.01960091040132,38.92579040729186,62.60738855209626,39.07781524900581
156,9.812790597692121,58.61151292279013,45.7694912832974,24.730666247343137
157,38.41347284900097,46.52292398244417,60.25287564424485,50.30426781951581
158,16.102357966598223,47.97682795406941,32.124133475391915,49.327825732397976
159,8.968361018428624,43.60678332312891,47.25160011384374,29.47242143332831
160,22.22823496378985,20.02310208806531,29.187549721356117,34.59650473436188
161,31.89380574790187,32.046336327109124,64.27021371314694,32.83546461383584
162,34.3666341779526,41.10468922866247,51.47923388184514,24.828042447833354
163,9.114972154889138,58.61987243651396,53.50459843375409,26.975128277295106
164,17.219810275262468,27.97484492365652,48.284978090735464,26.80589154942861
165,21.349572364675574,13.786189759182093,39.36960485363781,37.94495710981977
166,42.872202366554035,26.584736013855263,60.95028942398339,35.240985339758176
167,27.481493427262247,47.45666190091972,48.35210397592362,33.632212304854484
168,51.669405060813325,22.56760988182258,43.913903632347356,46.498610041112045
169,32.57190502322059,38.666119759635734,65.14419140972002,52.10692283913321
170,38.05491371609865,34.09468231441309,52.964744416531666,37.06774201915077
171,40.942494993655444,42.151913035531734,70.57079573870496,31.6081843352061
172,16.93652241766552,56.43508544938622,62.1219716077113,42.85680232574028
173,31.15867155241834,32.83520182599798,54.7992979926493,33.29599681640213
174,44.54210781117717,32.26989887624103,35.26261298195629,35.13850922773692
175,14.789165788221212,21.609352084374866,48.86685366589133,33.38609827461631
176,12.328724849911058,33.66791500572349,47.901712420963335,39.12282043100168
177,19.816743982785496,53.704224766816424,60.735679849987,40.49026848570012
178,9.629478708698722,64.11063148263672,49.27829487401815,25.73027683177773
179,34.40471739505139,45.352866259900125,72.09721414408266,27.31248325661218
180,54.40243462427516,10.481654674732344,49.60913870473887,42.68768470525319
181,28.685281664684574,35.7249730195018,57.17120832835698,28.38067941047735
182,10.168816633789337,68.63627827172851,52.363112403608596,36.55389697889665
183,12.565870322499382,22.993658170438035,67.52055350082017,45.501515706778356
184,28.671278564214326,31.57414813246605,74.52961321191223,39.02984461570209
185,21.31864464495767,36.67626634119952,60.71832844138715,37.942592013639036
186,64.05720711896765,10.232067454045275,40.65371061899341,36.85475594380346
187,18.651712904989704,33.697270266173206,61.423616615691124,35.35191007493557
188,20.162393259739236,29.446820881077237,54.93626016564026,26.945836927051566
189,46.95168054528343,16.46543594737181,74.47430738875624,27.177359774331908
190,14.821822165846223,55.541273993245326,46.28214622604818,41.998835824847475
191,46.36869293101332,13.804736400479495,53.53475651055722,43.505462998946385
192,27.05391200875679,49.32833753299401,64.51543832691678,41.901712530638186
193,16.370556261057416,53.413875974418076,49.16905866550288,28.955799205818785
194,15.877132692538177,60.04300218735933,44.88287496498827,40.10035865194889
195,33.721817769676406,35.822429649201766,67.58635680374704,44.09080814720099
196,24.203765711471014,29.00513183291096,64.1672602517804,37.25218497106991
197,25.591494426509836,17.27424896244452,55.196402293778405,45.7794684510615
198,41.53220058509787,4.293424162861998,41.3886127254578,39.57267281569251
199,10.755484731423895,43.4720427668392,59.18174384467358,27.061545989587295
200,16.63376700770564,48.78801206249702,60.04309196631072,31.451234589748097
201,24.554476902443316,31.86983257526468,47.75147483173329,43.441558573551504
202,28.882212373829635,51.27394532787096,53.017678820519535,42.63241700363499
203,13.47926573504215,61.51528749860106,52.676888113694545,35.61550607692209
204,29.710174636754996,18.99543866169245,63.05231778060454,38.3968269410366
205,26.099594996876895,33.096029936057484,51.05252613402344,30.567022073080178
206,28.959043385678136,18.22609277181072,84.26818402248915,34.9513290402223
207,15.929660754854034,49.32884034013339,45.05145257908275,42.829195004095695
208,29.794727499089408,19.440483735545374,72.06839985969077,25.91809650831608
209,35.46182829410423,48.66188976300503,72.82399294878857,24.266425977585826
210,17.528114987067944,25.875940563539544,60.64330474504496,42.087530044472146
211,17.15076353389922,39.24499767143813,59.39115060063823,39.54107513318906
212,23.718385477869585,39.32578247864927,57.360221454973214,40.91819142539652
213,29.847804007160686,38.19084952596578,58.03706258480494,31.702947251543247
214,31.505336621177847,25.668075269169627,65.62301520794816,28.181933689571718
215,20.469378187455536,36.97666240777758,53.475328410735244,39.094005067304685
216,40.32022304769524,37.71445010677384,59.51285142489144,49.629557344451875
217,21.72496919353102,60.62207430081475,42.79543532504723,52.0033833538859
218,47.029429801008206,-4.196557695818306,48.43937338145012,43.091672297667905
219,15.216946731635456,26.838228298599923,46.76607539883943,32.51888843576693
220,17.58801269361346,61.104080590067426,42.820115864748935,38.83123003197777
221,29.155348671757437,31.258891550569068,68.2491070374522,26.519244696759188
222,13.458418045519478,26.72434183579053,50.87349936788213,42.27318991234283
223,32.90294099885981,8.225353155305008,41.61383754186313,27.1954645105047
224,19.0390943293176,34.2760667365009,45.31112152303186,40.80727672650253
225,49.830975608206685,13.838223284356843,73.86051275780768,29.909556900262412
226,38.18717683137143,6.870776349414861,71.95556115083808,34.76658626993939
227,33.42141184730386,27.947025113877825,45.685622514201185,43.93451212456208
228,22.35048473397767,53.0431530460949,41.51265500489682,48.17169895781257
229,40.51813930255423,36.08091227048359,58.5311221246875,35.967642015682145
230,57.02148941441552,9.535311886320248,52.819683616457475,39.870132907687896
231,37.06845351080604,1.2881878387659391,52.85409735157079,36.16858015742879
232,23.183645662368008,33.65935201035714,46.30299477848581,51.120198814604244
233,24.12440286416571,35.276550673858,53.75053598016292,30.312274535327447
234,11.817758283344574,55.40311892294596,42.88568071316695,34.10187271109029
235,25.43253105359747,45.46301486215432,44.00934750547142,42.190374824634006
236,34.141321794213475,32.22490432947195,54.24066793721698,43.93618819965027
237,33.48544820740405,35.54024206125041,65.24114222923623,29.616984764236378
238,23.095416517792827,39.03211897288585,61.100508403788446,47.76989323635431
239,4.348237935410092,68.16136721089735,44.98685401987501,36.67016104603695
240,29.44995784703858,35.467880422730964,56.59274486991462,41.618785192075855
241,27.632380728987368,49.49435839028035,48.76777269326187,38.169764013951635
242,31.89964932333085,35.345381915291995,66.12531379749336,33.1217953465041
243,38.15680457246604,31.919834108189768,83.67239197925133,45.87443536144664
244,29.327006444282794,38.777670313989624,63.60539843662488,31.024759055454776
245,15.35374301277022,26.117994221902542,43.05047666054528,37.06645916268095
246,40.300067170031255,24.810061880867686,46.55297361449777,45.3962392750344
247,19.520936028504572,48.72589369093942,64.58706801945485,30.134852075325806
248,33.95929478209207,34.42824508006185,66.10668440996255,29.92945967425059
249,8.145081170135306,45.27140605836972,37.087216008672826,37.456095242905015
250,17.062708402593877,27.491610258944764,53.04867539921973,33.203559587053576
251,44.005672927149085,42.26217027669274,55.02784036230878,28.48551131025588
252,27.660655895678747,49.85221027986874,66.51342332370787,36.03644321337762
253,26.02102394842164,33.39360977933485,42.9610108616611,23.066247114240138
254,14.24101402208786,63.41882456270268,51.65900556548855,24.25281838855759
255,29.397838637835147,6.8631643044810495,60.51713139383335,36.313675838943034
256,37.83222762119179,43.745283170763855,77.15011975137193,37.844182583191404
257,20.805495366504417,44.146718267095466,48.88367843997741,43.082273547687635
258,10.464440335085158,59.66785341544263,52.6043613406374,25.22617655891611
259,19.206863417293437,51.880821237534306,64.33773935761606,53.073669888368386
260,35.35097126923484,52.290739525337074,54.87478260594733,47.17980842537307
261,53.76936334867497,25.69671334947073,70.02195531754023,35.74842479640498
262,37.71905074441187,32.29234159386956,68.1151572455383,32.86706173640489
263,19.485857442780954,61.50739035500324,39.50032395645159,33.12546331840605
264,47.76708126398207,31.58787570428502,68.85918484622819,46.97094745490507
265,61.64237327287099,-5.6122468364433375,53.99088947416602,43.558444882710894
266,43.84219198938718,18.620250232100503,46.92580603238758,36.661294898657076
267,26.509040053896243,60.46878249238743,40.42216843042979,42.2219488437038
268,29.04083199635089,50.08810119382385,69.81582316511665,42.65688411503322
269,15.468923789429027,55.25592770765286,51.97559389616775,39.13369620636342
270,54.74980666847277,2.346623786393799,55.87026464694073,25.413398353165714
271,42.48911805613703,36.60807577606944,61.84102551838604,37.001699139671075
272,22.46166004860881,60.82986555925926,57.66607023987092,38.117640028067015
273,17.27120535055179,24.383719425147163,36.11598670135177,47.86590954131327
274,12.50681459940595,37.24930631339148,44.08399844181457,44.84027940665199
275,20.33681813905341,37.4585846533906,40.592286908418814,33.09280366618093
276,2.5486968162845534,46.927227933976496,19.774426894468686,29.61873870556361
277,13.063030938942449,53.35993999316339,49.47122567562195,44.44580225958802
278,33.31782136790834,57.32859959819331,69.0714967415351,34.68906138253569
279,23.76416823883978,43.34103838519074,47.67683580776441,29.39939211200157
280,20.594582995332008,75.50999595232906,55.9689389295879,47.297851779393405
281,24.788199713333324,29.26527307395677,60.90660414949574,33.68877136028115
282,26.074374793222823,48.889686659204656,61.176709875782926,23.12633673031217
283,33.17352774119199,53.40322376380877,69.47008390725355,40.74706137099843
284,22.810962343672415,18.426039755297403,53.96415679386998,38.686372437525044
285,39.98830064068825,-5.152132853063627,66.82919817321903,27.959252089799346
286,33.39536295688225,23.549539679647964,62.44394944848119,38.015880802320176
287,14.796489943567016,28.894930378826984,45.31365906353692,37.578335075838446
288,22.918845532256952,50.95316395499673,46.63057478980549,39.47348855775114
289,4.383968496444662,48.42414762333309,42.044823369331766,36.8016160461616
290,29.579625396797553,55.48550515987382,69.88784001806016,36.3610589158841
291,19.00815914636457,52.72930555882875,63.50910751957572,49.8870829755755
292,29.537058591581392,39.48044279027164,65.31768963510756,41.6153704813782
293,11.740032009932701,28.94640415097883,45.31311060890914,29.201012260365474
294,23.21681369493936,23.55491426162202,46.89351568391705,36.63798663661098
295,15.94132877640022,50.257012360742145,51.66590453808325,40.14026466428512
296,11.80157294453292,56.25015914978971,51.17514335250526,31.725473075478277
297,35.79127228621814,7.707819217347723,40.33840025094996,35.07094035096212
298,29.678736109340953,31.36843061106417,62.150511370265704,29.700589084522395
299,20.320006079291616,52.67616298033893,47.663409716205614,37.2677266559056
300,45.270764764966735,27.620152605982685,68.66427111195156,38.19952102391421
301,22.72684255338374,46.31380398992786,71.66708655076603,34.46235888797794
302,4.850962044663241,55.42555242132406,50.426026360169516,45.71023477587775
303,40.498811751495914,31.482872921220192,79.01283115397099,26.614100240249183
304,6.473162841624161,34.72757255043971,44.38303994117336,34.68191109527794
305,6.037464034504232,49.26949769771965,40.31961115238937,35.692449892178935
306,31.395933571524722,46.57223254849747,49.09434505176207,42.11186761235006
307,26.066263090141028,33.54796929648739,57.45294863406901,41.403356039753284
308,61.93148006297193,17.742925075293073,68.76179351681935,43.56759601522212
309,37.14658888413379,60.14605155009305,75.98046583358058,32.12839732127149
310,19.961176112380592,44.28823421879691,59.55263342428674,30.495624538682574
311,13.127560843396434,48.82844964875764,38.348281128464336,39.45661491340482
312,27.75846606794758,55.849080801898445,52.179908229297084,36.797129541616805
313,10.192119333734372,70.57212763805147,47.9960412242482,47.91458431575638
314,39.42125102636673,35.74558992964183,72.32942763228671,30.645554929050075
315,14.104871042232475,36.173494002611534,38.39152670423744,37.482616817737316
316,12.143363335626022,57.69800787188246,47.67063217087206,34.43219311879944
317,54.55833195518841,-19.86255885419675,52.55725603229965,40.88013966602004
318,19.680923319252308,44.525542885729514,60.41050490804779,37.0679436036708
319,29.294045475660276,46.160855864156204,48.66963843122252,47.732813788560875
320,20.60309320232145,47.18517361989164,55.15420860873816,36.06898416676878
321,36.13348773090038,55.835659759490056,67.63400899216086,38.744886911373825
322,22.483195552440403,45.13618406766189,61.22733507259215,37.98853231424167
323,32.85879237044381,31.035421718436552,65.21788319500737,40.85851049867243
324,20.267165070079276,54.64440022822123,40.085834399566636,34.1618960366316
325,23.934767451494757,42.9433233719158,67.75122666008005,29.808152705782103
326,22.566468151595924,23.678614957576496,51.50967565361216,40.319862388998985
327,11.933621368667003,44.08654905911644,40.28535914212547,34.707229886130015
328,11.764365470434065,57.67015189964207,55.93344641476198,30.31421014529526
329,34.20658412778044,52.47777072168665,60.112504190227256,38.67155180182886
330,31.022876788184917,31.08149791384042,67.0073260122359,45.892490242328456
331,8.049587782715518,51.488940111802904,47.928817852975676,35.544214576408734
332,24.591602033944607,26.259193111686564,74.76622118139638,45.572585851252
333,41.88318507526067,39.69376241041567,42.72555424044717,51.095346701238235
334,8.531589047973958,45.22180079681604,33.1177953470087,33.47253833836787
335,17.96021953045104,60.44126134155958,74.03283363660992,43.2689814718907
336,39.08501693231851,30.700400267298257,77.09621725015685,27.659178774379225
337,19.64801177459311,55.14146497334824,53.89454691088512,37.83093371309287
338,9.496492065523116,40.39263584448709,49.17245513829732,50.09092064892158
339,37.09338627215445,-5.152652949768651,44.221583672308604,45.14837082088218
340,15.63801812816429,55.915921463509555,64.55764322296629,34.192869303892
341,13.953919696038712,51.64323365723488,53.722104663683005,37.57880133944494
342,18.102684055532446,50.798981772290915,52.05489161422521,38.424147544371316
343,37.318683647293525,25.32798201274062,77.91234125287832,32.10771728711358
344,3.2587119241252887,50.82210508099729,25.439851372126473,41.75320896996397
345,36.31794733371593,21.037233405725036,53.03881381586514,36.00106122252593
346,55.92663619825842,1.1170142239371437,65.44671252946843,50.73621651698653
347,32.226950806592036,26.32598084242004,68.99670419703615,40.58895217012517
348,26.573604078334558,37.00230156688797,57.72071559376197,40.58387158096112
349,15.26349576448446,52.749560184080224,44.906540230915965,29.309211114337494
350,16.413496806152587,51.60159053575883,50.3522042000098,38.454326943762446
351,33.046977262610845,27.839595873233936,38.98158534899329,44.56897558723396
352,29.04578818483006,47.930454000138916,77.89969118021038,39.06842444645748
353,20.424309422632252,38.482204925363455,63.55803944446817,32.74344468313389
354,31.59976091600315,52.56692806794214,56.03006769181229,41.58939758902818
355,25.505785548019876,33.928581458429676,57.0919016465577,28.001673991285656
356,31.155544576587996,39.4353230691132,54.25105576281709,35.753167003548036
357,40.572951764054665,23.76991342815608,68.15744389806797,42.308848771681575
358,24.937324106302007,60.48206321529288,58.63063061594007,41.61792561197882
359,17.521318905064053,30.999383675006182,67.31444589404381,44.341619308804944
360,24.801186103996276,33.06957117766503,61.55578904336191,38.18235777483012
361,22.583586184759213,44.991074523897744,69.22417869068151,34.15499811124869
362,42.88750634208567,8.015071532898256,48.73489951497206,33.16612550558336
363,29.1242216510653,21.734402352481474,66.59407368738127,38.16748078359184
364,25.186538764499723,25.60590897310288,59.22451877276763,23.873029901599065
365,25.64835358726699,46.07891316189205,67.96387198019048,29.746172767871563
366,66.8277194916796,-14.947882010937928,59.22920569429538,39.418670586834196
367,16.934659761000447,74.02163444091782,54.90732509825958,41.56155350583529
368,30.090269579729117,17.795484518550424,48.16706135420475,36.412871488059906
369,33.549695268736,42.13302753675075,71.7746477168715,33.45075770983587
370,19.084161200155375,34.90482405740213,57.95137084032822,30.65822045396289
371,31.93919146053893,37.38861058813909,40.76420130952499,35.76430341044418
372,19.07794965324241,57.37314104424405,62.44515302937079,36.41555140979541
373,25.405388469525427,43.81004116088913,56.17314717298305,39.00072971317526
374,27.939106536660866,57.237406960055935,45.85769871572556,37.7745813698108
375,14.260246281147763,82.04846280202779,71.83245702506433,28.964726346885456
376,24.28909145437183,56.905596717061016,72.6327361404381,38.7790460279485
377,37.8600956649032,47.90019211540165,58.36403506527348,35.07752643064491
378,21.183050971998306,38.83877788475489,64.26141204850174,26.032762579412847
379,17.011106896032672,37.37376826260926,38.96759310375966,33.41439883680738
380,16.71873318024917,1.2604263028084475,31.03750276565571,37.618687436789564
381,19.62300066773471,35.27975979511727,59.039607887710034,34.579782809698735
382,15.355055521712375,60.7053679625273,50.2987307079007,39.912690583868695
383,19.17772989721565,56.37434282494807,56.220674486116856,28.565250852736376
384,56.9301735131214,16.71339538730245,46.63038883885701,29.6311965290264
385,37.65765667593111,20.119344058863494,56.35841464512936,37.0117583440804
386,47.88173149975784,27.887769541186458,47.60171610056935,23.282779743858498
387,24.998579069827162,58.71679768888953,62.74908640299731,40.04632798367138
388,32.304634430810815,40.33390589860342,51.93277161129759,36.58228303233345
389,16.347300677860517,36.08609836092859,59.31693349740301,38.661332730770454
390,47.44274607594174,35.21168958777585,66.53616487296468,27.0830254986598
391,53.363313745264065,31.520092245747108,41.71971893615277,43.69668724632039
392,24.48804099675587,35.34318746048411,71.8221153540523,51.04905544144638
393,45.997635653755175,29.66776707788958,55.9378727893877,33.83307699744707
394,26.17048974140554,30.35908655824776,58.30856484537048,39.92441982357549
395,18.846599758906567,56.05735524820906,60.56711772913221,42.30190225942421
396,39.07035846928145,7.794210393142855,65.54967125486223,38.47311816733182
397,35.49684551506354,28.275603018952186,63.11273397529,34.96918785408296
398,34.63216929732168,62.20973530873951,60.45381750047876,34.73818122679894
399,44.99747421848342,46.38527807533649,75.0774959894758,32.04219476765437
