unit_id,ProductTiter,DissolvedOxygen,pH,do_AntioxidantDosing
32,-24.990051886908283,59.988710120117226,51.82454418156828,50.0
33,-33.1309353204993,72.77036955933043,34.54256596550271,50.0
34,5.260058174615336,86.30864609288061,39.792198483845205,50.0
35,-10.177284012198614,55.94077396380664,56.80364874202764,50.0
36,-18.278584512579958,86.02651718973901,76.0316238270258,50.0
37,-1.4425942926715551,79.13075915663352,42.88928374012594,50.0
38,-23.171510286822524,54.08267512283494,54.07097407579156,50.0
39,-32.52111870727748,69.04095498304338,57.34990560340793,50.0
40,-12.84197677134873,68.5375162831769,33.32656880196061,50.0
41,-10.575880599526476,77.61905140104025,39.49158018336846,50.0
42,2.153140351315734,83.04727038941498,45.35771496802308,50.0
43,-18.779958141375978,74.11538621204387,54.515049010425535,50.0
44,-5.009576932589251,75.43897407421402,55.12112111056974,50.0
45,-17.168531163482136,65.91008792435035,45.87379587037466,50.0
46,1.9490911722723547,91.40575573874484,42.97912299715337,50.0
47,-20.25210125456702,79.55741067759236,51.208990871696074,50.0
48,-16.01991155387012,81.88400741990613,31.88412586316374,50.0
49,-24.994095817203323,76.8088712285214,42.80245215227175,50.0
50,-19.63076726688045,67.18775244351545,48.283652834093765,50.0
51,-13.288116277524427,91.92132431712552,55.581835519364404,50.0
52,4.9827925485827,79.75725053343221,57.638424719818794,50.0
53,-25.546627640950877,83.10080508952059,69.5505213219017,50.0
54,-6.405497296628944,59.942448917980734,39.939033216173485,50.0
55,-21.095591677461268,68.78153247712554,69.07671537054152,50.0
56,-12.35099252050445,75.91542202817355,53.86078209848727,50.0
57,-16.842147861507975,71.47447110292663,41.08011588851511,50.0
58,-8.576812155314485,71.52548951772818,45.061119830446955,50.0
59,-19.366857714304818,75.10626875078486,37.63640516348056,50.0
60,-6.232725071309322,73.45024042847058,58.92456602727871,50.0
61,-8.714888975106682,75.28198605965791,69.03728211182327,50.0
62,3.152257323865003,82.0590426176131,63.84344844502792,50.0
63,-20.07203589965225,74.85994923188365,64.92371366050284,50.0
64,-8.529472537775792,78.0412367672388,56.39688254305937,50.0
65,-9.929375705968749,68.39973867654233,42.858325635901174,50.0
66,-13.267927371187657,79.02014603962694,46.441054357493094,50.0
67,-14.70149342452063,65.52360192826663,54.37595586631701,50.0
68,-23.01275654167512,58.2557730376362,51.555388790525484,50.0
69,6.28963983383867,82.87175447343074,48.85863043096037,50.0
70,-7.121256688473916,74.1262557402589,63.13512854218789,50.0
71,-8.263249400918934,73.17557790632752,27.426425822866175,50.0
72,-9.571796821836067,52.977449500916606,60.18131236810085,50.0
73,-25.106318644226707,89.79974575802309,43.435360147855256,50.0
74,-12.290639408399427,79.20138160186258,48.75156962110678,50.0
75,-19.49607127439716,59.36557771559465,50.29342587520196,50.0
76,-12.323221805825462,93.213392230376,51.42182671184701,50.0
77,-18.20210212867468,92.70936339426417,34.98311627676922,50.0
78,-21.071691321383867,75.17123836210513,67.65780406259915,50.0
79,-12.182802961516092,88.53757422251597,28.58628130700932,50.0
80,-3.077303527819889,73.26148278324418,72.21961247301118,50.0
81,-16.707036113595105,71.41487514551076,51.800901611358526,50.0
82,-8.357265094170781,71.41841724613445,45.969317156502676,50.0
83,-4.851444779992938,63.846604964930805,55.749551387887415,50.0
84,-16.161306122334402,73.97483596700516,58.89942984382823,50.0
85,-20.191804518339872,66.86536043292814,52.117178281764026,50.0
86,-3.444056221557209,80.54185573800991,44.39583281597932,50.0
87,-17.094091729886305,57.42200319719128,60.06214723040502,50.0
88,-23.02913215513486,72.6011377539705,61.52868182560536,50.0
89,-19.803355313777896,63.89797474370069,53.924874141870944,50.0
90,-6.772816827875621,73.28133748595187,18.788433739283963,50.0
91,-26.721534770343283,69.43134777292371,49.919171119817165,50.0
92,-7.367066203699082,77.65043166772679,45.47972605128047,50.0
93,-30.301807605176386,78.492733171387,34.11744397306477,50.0
94,-14.243333146890476,72.25525072303662,42.1901756504676,50.0
95,-20.143880121485978,88.91752535779801,65.89220609299998,50.0
96,-12.52006607605543,88.01442453660422,50.58670970766681,50.0
97,-30.462908054444707,81.60247393026307,68.26183562713986,50.0
98,-14.465012583613326,84.81727117785535,47.169577261097274,50.0
99,-16.188899058849014,87.84595264286224,71.25836080146706,50.0
100,-11.11762879582798,88.06709510319534,58.827917325372226,50.0
101,-20.416103508827828,54.96549544326663,80.17510005350906,50.0
102,-12.817950895421935,58.39619212053662,53.06740341746864,50.0
103,-2.28643766648811,70.65421288093943,36.180432549679246,50.0
104,-5.3730802328957505,74.36424077258069,56.89986001589212,50.0
105,-11.441054373323439,67.1349326339436,79.44774955223652,50.0
106,-3.152986886379921,71.46448154937218,36.84877218358872,50.0
107,-26.393814893046763,71.1702191516859,62.87212144298513,50.0
108,-23.868111375076424,63.16498432505758,59.03441226558373,50.0
109,-14.939873039248688,70.01959426990881,74.03471075249061,50.0
110,-15.327922720001139,82.50040628738792,39.56692794801156,50.0
111,-24.924293939201156,83.12552425602578,47.24542224054323,50.0
112,-33.225858815970454,58.77677695331776,52.66351782093425,50.0
113,-21.055746717933935,84.87608765910817,56.97193110744532,50.0
114,-10.461183762952832,75.89194334814468,54.324128274618566,50.0
115,-9.066921481053875,80.52045416741035,47.90709166473349,50.0
116,-10.801617041189472,80.10054000663473,41.15061937924388,50.0
117,-18.468582532723442,87.5633437954599,70.22200756775818,50.0
118,-22.36857152575049,60.80860645037551,63.52706225987026,50.0
119,-17.388049798935103,67.53495026681297,60.650559456217536,50.0
120,-10.835743834005857,66.61413382383992,45.23009450048897,50.0
121,-22.718695288153338,59.936964379071874,18.147014257678617,50.0
122,-2.0615334688664877,109.01023067931908,42.18504564434279,50.0
123,7.984364862295198,76.30424730246037,49.24559102404042,50.0
124,-21.745244669092646,66.85421436830963,33.205488737929535,50.0
125,-10.591576318136292,105.44563279550384,23.835333754218517,50.0
126,-10.12911561949964,63.80307065509881,54.52285903151946,50.0
127,-28.966948321247514,76.83762684185956,34.61348110729312,50.0
128,0.19541077860344824,65.05801516673353,65.3268589947555,50.0
129,-7.243856536243523,63.23652605347231,31.56394755938339,50.0
130,-11.936978387629013,84.12892520139833,63.527134276386796,50.0
131,-3.5406660609573537,82.1762231098393,58.84735352805298,50.0
132,-13.448572638014987,76.82548653492174,43.33059466135614,50.0
133,8.150448743347397,89.34215608545087,34.253607373840396,50.0
134,-9.047249227498463,80.57893441023329,33.525691213358925,50.0
135,-2.824049487483635,91.36360699131437,67.303558073909,50.0
136,-4.525703030845291,78.97155871918126,35.89870918853666,50.0
137,-16.24776277069347,75.38704767312286,53.14461414148024,50.0
138,-24.06689890421663,69.690647671194,37.82643220402261,50.0
139,-25.572493494593438,67.40300785378996,76.22759295165345,50.0
140,-11.096107800449058,74.77088780608166,59.67058250467782,50.0
141,-3.4460408259465356,78.76180194950163,70.28038782824184,50.0
142,-9.415880368943734,56.90838800960191,53.84049400645443,50.0
143,-24.755869267418557,76.65437451174115,34.14049491490109,50.0
144,-33.881300192122424,67.82198789204858,37.03082647921722,50.0
145,-28.596814274646952,72.08834930991034,63.901675289120895,50.0
146,-24.323140530152006,70.52645096933432,66.66261770587805,50.0
147,4.706878480029992,102.26866444021739,46.81717483273015,50.0
148,-6.3443031411709985,77.04190516740434,37.22079671499855,50.0
149,-6.430247324464013,71.44712438375177,70.66820893129938,50.0
150,-11.959356610537359,75.95795849864382,30.494786399367285,50.0
151,-1.8162043595643333,91.89824288362651,33.94543271800486,50.0
152,-24.672120868038654,78.20964733940332,30.258787640363785,50.0
153,-15.175817476168206,78.29238354368103,53.44586890327967,50.0
154,-21.28345836344148,61.95478673412058,55.763704144863425,50.0
155,-15.986887627338918,64.2514500756174,46.69321601431366,50.0
156,-4.7683358387310655,91.55335755206616,57.50049441925655,50.0
157,-3.834063086532736,87.29892202934452,67.1125247593091,50.0
158,-15.750224854908975,68.7419925127139,62.31884221975374,50.0
159,-13.245080557309018,71.23609488893855,36.53538127764976,50.0
160,-13.829440660163268,71.62273930478742,68.31861829383713,50.0
161,-12.008159300892595,86.89446583127038,43.53612359130135,50.0
162,-14.322168765544633,84.0675123085357,31.467153241928486,50.0
163,-15.351099152346029,72.11909154628205,48.47664200814841,50.0
164,-1.7070242011194807,82.38511400867797,45.163435807617674,50.0
165,-32.346915551719015,69.08731842206898,69.42605266612416,50.0
166,-2.574779174377768,57.45123219907178,39.69908955616032,50.0
167,-16.281963169477876,74.97997019906504,63.86476532560524,50.0
168,-10.709005608746768,58.61176188837716,46.940016077763076,50.0
169,-6.29624339863218,86.69828545149402,29.37940682458499,50.0
170,-3.4374319385231926,94.86353711634312,70.28176917000307,50.0
171,-10.875764032999511,81.95847056850609,46.28927104809992,50.0
172,-10.622174532976912,88.45679726698748,49.77542735987827,50.0
173,-5.6420709241756635,76.01823669230718,50.880554515667036,50.0
174,-2.2088545179880392,72.5160823609689,45.26992195981875,50.0
175,-18.86668938814312,53.444005209328,26.68517762517204,50.0
176,0.5869128675891222,82.07785554883408,51.10370928476602,50.0
177,-14.193835220536219,91.95575384166753,48.634940185322165,50.0
178,-27.437187982363923,64.13221140206535,45.5915648718901,50.0
179,-5.351900497086739,79.81711551492539,23.978082944207085,50.0
180,-26.23674580488211,55.277509833796884,42.527881602273595,50.0
181,-26.74595632361193,68.44602946202012,53.09225048426171,50.0
182,-7.262382002444252,64.97830095206014,57.312143871516724,50.0
183,-22.663194047600374,77.67016564132571,55.33893663429533,50.0
184,-7.056769093577615,69.09866442337285,30.264927950746177,50.0
185,-11.658162274245635,56.52047284349394,54.88247381081323,50.0
186,-18.623607888297204,67.83878886429446,51.852140563291954,50.0
187,-17.088804982496242,87.91228988227381,73.41490916429682,50.0
188,-30.207554335092823,63.344453541398366,74.54471071389858,50.0
189,-4.529440019715221,74.90564879496605,41.060715178143845,50.0
190,-9.009246787436151,97.67325476548733,39.519829264044155,50.0
191,-4.01450633656331,76.7945282658089,46.315422936553944,50.0
192,-14.981571127203503,86.6619918900995,45.55214025819881,50.0
193,-3.691532731706215,63.68052227940181,50.46857064319294,50.0
194,-24.03077140256476,86.85325935068988,47.00409220150465,50.0
195,-20.902771612734906,65.02879365445722,64.68567815796578,50.0
196,-29.420665707414994,87.06765059274824,55.682931293722135,50.0
197,-11.79246716281899,71.7080773461893,63.15129129885966,50.0
198,-19.579090093781968,52.27520664400379,59.21309126010037,50.0
199,-12.355276141376011,79.3901690099891,26.512723844064865,50.0
200,4.608205050494354,91.04014391429361,46.44253383053138,50.0
201,-5.116870477483165,63.768007816337516,44.71463371739675,50.0
202,-29.547388096541624,66.59955629876798,62.17983328272053,50.0
203,-9.182073395847656,72.67240555194705,41.700119633910234,50.0
204,-15.698094245429271,48.85636569913785,49.145715020577555,50.0
205,-22.6374198933587,79.0198671580227,42.575803383555034,50.0
206,-17.762225964396983,72.36506550786008,71.15890398168438,50.0
207,-16.77362667790632,54.22570307301104,48.57414831882824,50.0
208,-9.890674306654155,65.39127218056112,38.102403552063706,50.0
209,-24.373762114155646,77.85858410353222,56.308291548731916,50.0
210,-14.86819333753619,71.46442327542155,47.78056458153966,50.0
211,-6.028214091344899,98.90851901648239,56.30142181548552,50.0
212,4.17433890694468,74.08039417484578,70.95624131430097,50.0
213,-8.784408592655787,58.82058436662956,58.28311500746891,50.0
214,-21.205118093881776,67.1570979107125,52.86606500934543,50.0
215,-26.326908966069173,88.31123396682923,66.21949954661913,50.0
216,-19.06231642303515,71.71556475876095,45.874686302683386,50.0
217,7.537260415828433,88.26014089244308,66.97833513824105,50.0
218,-14.593543962541636,76.68176373327404,62.31684439006587,50.0
219,6.23075151123122,64.6292181135296,48.12123886602188,50.0
220,-30.94348285858426,51.739329296108366,78.39416115402003,50.0
221,-29.17597953471224,84.14054679903084,34.912664648054786,50.0
222,-14.567948209484125,68.32320080550167,44.13402732865481,50.0
223,-11.953457873715218,93.48106441689046,65.08700740061559,50.0
224,-8.456602999015052,65.18737723643952,26.89975708324787,50.0
225,-29.509356525531096,59.635470173453996,30.717335255543887,50.0
226,-15.429066865674232,83.6757329162371,65.88313973982349,50.0
227,-6.229216617175064,53.58735214090164,68.2200878160542,50.0
228,-6.597470364641994,100.23235294872919,43.16053683614486,50.0
229,-15.129441324949921,57.14340875444475,59.387311095573054,50.0
230,-10.385062994495879,106.71560936375474,32.548474831011745,50.0
231,-10.028748864525586,68.67099257928889,71.69319578565508,50.0
232,6.32132776379041,94.42866493337434,33.578687780084294,50.0
233,4.141774516462381,83.02490080514256,58.64113879192315,50.0
234,-20.116745798868287,67.31899241639721,55.91238123540532,50.0
235,-18.873272833947482,99.1263157616792,63.73232518580073,50.0
236,-37.49486427695232,69.62759749229282,56.17276760227107,50.0
237,-21.422153650221148,65.64698596306422,61.280659952171995,50.0
238,-14.276231326148734,64.56012747145652,77.0861844532028,50.0
239,7.707834417760546,98.41963976539954,50.77699217022654,50.0
240,-16.45854142862275,85.86793566110791,59.59745956325927,50.0
241,-17.255368292983263,62.62995275573416,37.68908209341009,50.0
242,-30.656923463986928,68.57483685174759,44.57959228979282,50.0
243,-32.893640034117105,66.0148997248902,37.70136649751474,50.0
244,-16.071620297264268,65.02364782821398,45.71626599137188,50.0
245,-19.9856567412405,63.58405498595419,44.14639976074172,50.0
246,-2.922306217000204,90.73988940214633,61.22549056107028,50.0
247,10.942337217062683,86.61344318974963,64.3295734270533,50.0
248,-7.293101459172101,81.42204354361336,39.98525878509722,50.0
249,-8.970531844384494,84.34468571629073,39.60399785500771,50.0
250,-14.72936813897198,57.73826491848567,47.43171371674269,50.0
251,-16.55193650750536,101.93850764569777,45.734461038826176,50.0
252,-4.45661671137753,67.10709796941572,48.5709835636094,50.0
253,-10.327337372265642,95.53701476397462,51.58875244372559,50.0
254,-5.787266887649089,97.04056190964954,36.97808069483213,50.0
255,-6.32984644379972,75.51883690630305,39.79948675077302,50.0
256,-28.981243782100606,85.33747865707552,56.49802832115336,50.0
257,-4.36151987051315,76.70994384829001,52.739440455956,50.0
258,-12.693056082489912,98.4613882415805,53.97722956073554,50.0
259,-6.119543437871814,75.6388133498036,64.93065222175443,50.0
260,-10.745492341692675,95.01795506484535,48.6513548932728,50.0
261,-28.944476086923025,79.37800881659786,47.11458743761375,50.0
262,-2.673523703892359,79.97670488315542,35.813425345772174,50.0
263,-16.27580100262446,88.81235446233616,42.31437841372474,50.0
264,-10.253923520918011,91.10939603842341,51.98983244612893,50.0
265,-16.372370950817555,68.22443400695445,73.46041784391174,50.0
266,-24.797307736744003,60.56203199453772,45.804874868052906,50.0
267,-11.795776285548573,57.0469818154279,46.04119290107973,50.0
268,-15.347853083694403,71.91028180176848,42.63578593521491,50.0
269,-14.882330945186379,99.9842951897251,48.6032761705125,50.0
270,-34.118513845635526,64.99321780445221,48.91147945304366,50.0
271,-6.711720027817769,63.008175428569224,42.36524328444401,50.0
272,-22.896747704514016,82.45137823630364,32.55407763163414,50.0
273,4.357495741007599,85.89024298123738,29.376145181463556,50.0
274,-2.3476123804755487,64.66413825092623,48.208627819532616,50.0
275,-9.88292152985738,77.09471703334115,41.629470381135874,50.0
276,-19.18634055969097,81.07551494664176,43.19494583471915,50.0
277,-14.312742514419732,79.93966458038301,56.259665627037506,50.0
278,-18.947663870571194,70.11816699359427,36.628502243471495,50.0
279,-9.207384032382727,84.05969272025399,49.34766162901582,50.0
280,-12.792629883287182,81.81099494904961,52.571823553858174,50.0
281,-4.251221792056864,82.34578969550041,62.47093223583126,50.0
282,-24.802114170967286,65.81146104486963,55.41755667233559,50.0
283,-10.529111440001383,61.89249992704597,42.32165135425365,50.0
284,-24.599838110719745,63.91095344361612,44.03251596068807,50.0
285,-14.746007029363422,66.45749772857293,48.30081073645162,50.0
286,-6.518761178145352,79.63199418906808,25.79396045710666,50.0
287,-33.89858244370645,73.53057394015076,63.31123233818684,50.0
288,-11.507004982172313,59.64324919168538,37.50379948580918,50.0
289,-23.98274338130693,68.23886086538279,20.13994423953774,50.0
290,0.2058473378155239,88.9887277636243,49.80438031082093,50.0
291,-16.528740636781777,82.79039001488006,36.05780740825273,50.0
292,-17.258469908830442,76.84566625747995,45.965457705883836,50.0
293,-15.623433023184884,75.99857981514381,56.79179287658137,50.0
294,-32.33683688801283,43.03327340035967,47.43421443753093,50.0
295,-23.50084145903548,62.80977281676923,35.89800965027774,50.0
296,-28.676223999275724,65.31239512597247,54.39921675028071,50.0
297,-4.689736267177158,101.72475811236643,77.65142766936863,50.0
298,-4.860846504834447,74.4370762732204,43.38207165850003,50.0
299,2.3412698846666915,71.8405617009149,58.64997212663096,50.0
300,-8.99325298943335,82.52640464541263,55.658902644437354,50.0
301,-16.705526591083334,62.67789033459603,46.68890825223996,50.0
302,-0.6244192141466867,64.73146508341776,58.58098946243241,50.0
303,-8.221516244337405,71.88018458087762,55.654169592740246,50.0
304,-18.89366531662859,68.20813078517794,52.5465372448926,50.0
305,-6.595643194565302,72.14605848632988,58.953609809243794,50.0
306,3.9844521194717233,74.34498752375643,70.19337724699689,50.0
307,-14.925582525323781,89.37238953963794,64.88541182869284,50.0
308,-6.356795458349064,64.89565138882969,49.4095268062424,50.0
309,-10.242144160958054,74.90973528712095,47.36103450055021,50.0
310,-7.174276070873033,83.35288912206904,43.937942243536746,50.0
311,-16.36066702604685,61.206439360857296,66.61356361064425,50.0
312,-10.968054403152474,103.31878093559222,52.27750809709082,50.0
313,-10.187927977030418,56.782792423374765,28.71259698474913,50.0
314,-14.253143050866212,64.52742619182268,46.168516609850116,50.0
315,5.135775410679045,92.6897162781561,56.69391285711826,50.0
316,-5.3543985954577344,78.5848847306775,58.49149804764546,50.0
317,-14.400834906767678,62.07653121751357,28.991077344653544,50.0
318,-25.908005174498374,65.40344853398418,59.26868118727038,50.0
319,-22.093317391892306,63.55982193448383,54.96774338757075,50.0
320,-11.866826946478715,83.31805166299404,50.976335011250725,50.0
321,1.6844223775342064,92.14586590889836,64.14109494220175,50.0
322,-4.754688903625315,73.25767685512982,52.31145144078915,50.0
323,-0.5926800456724204,77.82606462719619,59.97450201059893,50.0
324,-26.17160628303243,60.363820380733145,57.52870438506598,50.0
325,-5.708842253702137,55.017052867706425,43.96502414984955,50.0
326,-16.5892191256401,61.97526525844304,44.83096555593714,50.0
327,-9.13536543712004,76.78848829023225,35.23648363003508,50.0
328,-23.30910162006402,70.24651747540221,58.92503133989068,50.0
329,-19.234765597901138,71.1930657837395,46.99738576455361,50.0
330,-3.9185840244324046,69.17976147641863,54.269142782295376,50.0
331,-24.8648158051202,52.81604545398587,29.767389266303915,50.0
332,-1.561098029209484,64.10943276817864,44.60241762211629,50.0
333,-30.162385520479372,60.30471250680179,46.61965161963429,50.0
334,-16.616426235146676,80.10534602081367,63.42312805561788,50.0
335,-26.874299362622217,79.58309270661329,49.76384287439055,50.0
336,-15.693647224936534,92.93753298368044,58.42796451914875,50.0
337,-15.244376855622892,74.4930406253045,37.66830078979676,50.0
338,-26.350913270397616,71.25177580590476,31.279564486944075,50.0
339,-24.502589243875263,60.64371655631862,51.004037982304155,50.0
340,4.8373751473689595,83.74584945283127,57.20818490282714,50.0
341,-11.779547753515129,80.68108160702556,40.351055849809114,50.0
342,-13.323355238491475,78.24884138484965,54.69846507120261,50.0
343,-15.24363587601397,83.22787467840487,71.74804417951484,50.0
344,-11.46521907507887,53.668411732033434,69.88122781179021,50.0
345,-7.069551964555787,65.25312609285955,45.83549344807106,50.0
346,-30.603881153164725,88.56026465986169,39.91993822093209,50.0
347,-21.023829598382196,79.9474596894978,48.75530213859244,50.0
348,-8.260499083200097,85.86698368715786,41.179732012527126,50.0
349,-22.111107930515235,69.19493033130782,50.09327175147221,50.0
350,-15.830427186580781,81.98734678907398,35.7770337743004,50.0
351,-1.7658277461833558,88.92014248796572,40.14530934801827,50.0
352,-25.47639991729439,90.8455465205584,42.39670877178202,50.0
353,-10.243517524026721,82.03400574179231,40.6559986248617,50.0
354,-6.926736774101901,80.1746325593182,57.63768981281027,50.0
355,-7.876496263957686,88.06940151593831,59.012865969849614,50.0
356,-19.485437199664307,84.43063377122643,52.34754066835107,50.0
357,-5.264580015459093,68.73652610845784,59.33857619613169,50.0
358,-12.832832242128845,86.63671879113977,62.43311758959349,50.0
359,-13.44357919974981,73.29436239976182,36.17103296995539,50.0
360,-27.061090386652214,72.2493863851837,51.977721773644376,50.0
361,-17.067016369649266,74.36955113306954,59.577323463127584,50.0
362,-13.761265209009405,80.96363973454646,64.40549747997254,50.0
363,-37.26185032902197,64.46434248189993,68.0273979947618,50.0
364,-9.395412225725272,72.5201223913659,38.591975765857725,50.0
365,-27.065224442172145,65.11531645189758,63.03844601294115,50.0
366,-25.046827271863542,64.98576855483643,43.67272988663664,50.0
367,-16.261587128748637,75.97026404685676,42.11534957562681,50.0
368,-7.497692511676559,58.61475535217752,35.41368693225392,50.0
369,-20.26464975220367,82.38402986874429,60.34021881166247,50.0
370,-7.1867508617230556,73.61971949383837,70.09458164973219,50.0
371,-6.12033082503325,68.07631619784564,44.52301925740051,50.0
372,-10.309875244008623,78.06158289284053,73.66906547378312,50.0
373,-13.56937844087508,70.44003231527194,66.34120547686372,50.0
374,-14.292064845111836,83.38559504809226,53.96893701241405,50.0
375,-34.47486021062584,59.35153358866158,41.68145208041331,50.0
376,-22.168233879423987,68.72290434426857,67.24185895149037,50.0
377,-7.926322999071013,73.03071925068436,54.7701062677323,50.0
378,-17.007827023007884,71.68994375244351,35.91257672631323,50.0
379,-20.18349202790505,57.012776237879336,76.39994619569566,50.0
380,-13.546897020348904,88.48287196567382,56.4017319807982,50.0
381,-7.737350134631923,82.72044544948702,28.791010918212578,50.0
382,-23.226221461065336,61.5894405768537,44.78066029316796,50.0
383,5.8953297405202125,81.27165557182467,59.59510482531857,50.0
384,-5.583881791276006,105.20480933216542,21.642142188016518,50.0
385,-32.96471713280145,40.960394635282796,36.891926647993216,50.0
386,-2.062707466579364,84.54726485036126,52.80822597327247,50.0
387,-2.2679682890911472,80.71484800291736,39.06554883046586,50.0
388,-14.01818571932333,63.98905898750578,27.85784141456721,50.0
389,1.664197315525414,74.92370678449873,41.72838180135108,50.0
390,-17.08751115046457,87.92804742164458,54.622038046741864,50.0
391,-21.132522876473978,75.57504139083208,54.098155540639816,50.0
392,-30.02904231354394,65.60604182567849,33.53350518564334,50.0
393,-22.28094122573948,76.64373493856363,50.71219155112665,50.0
394,-3.7183545606031165,90.69039196206894,40.47462764311807,50.0
395,-5.255922414636092,74.90977852495618,40.79267781497034,50.0
396,-26.595677957766014,70.66027924015815,48.40259878223343,50.0
397,-11.407338361479978,75.0557153952523,55.49454192939805,50.0
398,6.725142207379694,85.02493512457652,39.22104526431014,50.0
399,-18.753871253724633,74.22773461992118,50.460018596690034,50.0
