unit_id,ProductTiter,do_AntioxidantDosing
111,-1.9843439966838154,80.0
112,-3.9354419723227747,80.0
113,-20.565222443666734,80.0
114,-11.74464963701488,80.0
115,-28.12402112828823,80.0
116,-3.0091352077476516,80.0
117,5.750237982908245,80.0
118,-14.849247836999682,80.0
119,-15.285441248032974,80.0
120,-23.837617970327322,80.0
121,2.000465928226872,80.0
122,2.8419395769414995,80.0
123,1.1409470150147976,80.0
124,-7.664964613846061,80.0
125,-2.3699373171719387,80.0
126,-5.620807713887437,80.0
127,15.59171819010334,80.0
128,-8.885913027888954,80.0
129,-2.6130718760689273,80.0
130,-18.79013592322111,80.0
131,-8.40741868831917,80.0
132,-5.824827344869952,80.0
133,11.331745164213228,80.0
134,-18.176674131438393,80.0
135,-4.398527406510641,80.0
136,-0.743672134204183,80.0
137,5.743100112718386,80.0
138,-13.102354356562392,80.0
139,-2.437472010084401,80.0
140,-8.520867392176534,80.0
141,-0.5652992851968084,80.0
142,-7.73683791795381,80.0
143,-1.3346229126263287,80.0
144,0.47080640779643,80.0
145,-6.10005190713842,80.0
146,-9.682728174001728,80.0
147,-3.121244420893195,80.0
148,-9.995934774148823,80.0
149,0.19237900503794236,80.0
150,-2.9814567727187447,80.0
151,-22.325556573039336,80.0
152,-17.58134386395573,80.0
153,-0.46444991322608264,80.0
154,-4.937707955436011,80.0
155,-4.574650698350997,80.0
156,6.680730162901234,80.0
157,-9.586986045691477,80.0
158,-16.828452724887928,80.0
159,-9.016113396561348,80.0
160,-8.096451133933224,80.0
161,-16.734022384336427,80.0
162,-2.4766253111959786,80.0
163,-16.132067463268072,80.0
164,-12.833534893980449,80.0
165,-0.6525365591800818,80.0
166,-15.442925226582979,80.0
167,-5.150593914228345,80.0
168,-10.622727782942402,80.0
169,-1.3477780014019543,80.0
170,-1.4045975128572117,80.0
171,3.8630543094472913,80.0
172,-14.132477933630899,80.0
173,-9.473430073272725,80.0
174,-4.903312560165368,80.0
175,-6.146929834362041,80.0
176,9.268368917885372,80.0
177,0.16495840202740286,80.0
178,-15.927170191234708,80.0
179,-11.303178246226695,80.0
180,2.0115163536865386,80.0
181,-9.789527203376107,80.0
182,-12.98421853431871,80.0
183,-8.659347984075499,80.0
184,-7.415069560560225,80.0
185,-3.910046998223646,80.0
186,-8.54155860103617,80.0
187,-4.58901029360538,80.0
188,-6.580978197728265,80.0
189,-8.615310422369845,80.0
190,-14.029217447334815,80.0
191,-1.5050980891600831,80.0
192,-16.562741063029314,80.0
193,-17.934294749538896,80.0
194,-5.682705991165703,80.0
195,-19.973105406614895,80.0
196,-10.283403617163643,80.0
197,0.2227917204087675,80.0
198,5.568616475324065,80.0
199,3.536826513924162,80.0
200,-18.01555583713198,80.0
201,-6.85406869674188,80.0
202,-12.436143366215529,80.0
203,-9.691200478977514,80.0
204,-2.4591806940146133,80.0
205,-4.554126531243108,80.0
206,0.010650879302301908,80.0
207,-17.622837967088014,80.0
208,7.890532016518997,80.0
209,-9.113254629751708,80.0
210,-6.014639428161155,80.0
211,-17.09965830975935,80.0
212,-5.972564875431889,80.0
213,-11.766427481403337,80.0
214,-16.874708660801534,80.0
215,5.4609799520152045,80.0
216,-0.17899447954078518,80.0
217,-20.614718759823955,80.0
218,-2.0296337787771943,80.0
219,-15.066364529549949,80.0
220,-14.157546624426683,80.0
221,-9.303856299284112,80.0
222,-9.576098884060084,80.0
223,-2.3825789679411282,80.0
224,-7.730644626231881,80.0
225,1.7329921556648131,80.0
226,-3.9995066482528827,80.0
227,-22.233402843159542,80.0
228,2.881759535856368,80.0
229,-8.979451817911922,80.0
230,-5.0336712161764385,80.0
231,-5.665211994577692,80.0
232,-6.659441502264931,80.0
233,-3.061779234580149,80.0
234,-17.795840977124737,80.0
235,-5.5088949640200955,80.0
236,-8.26797599388648,80.0
237,2.7706350719435378,80.0
238,3.5324599775909657,80.0
239,-17.646557729092958,80.0
240,-23.098023191088487,80.0
241,-6.906958950363334,80.0
242,-17.929030982488893,80.0
243,11.119505955357866,80.0
244,-2.872701565150385,80.0
245,-11.347310889930444,80.0
246,-1.6350422391897226,80.0
247,0.2790805625252175,80.0
248,-12.81931117788703,80.0
249,-14.87855309822849,80.0
250,-13.604274222638319,80.0
251,-5.443589090711454,80.0
252,-6.107662659486314,80.0
253,0.15317906581412988,80.0
254,-4.9171678813799256,80.0
255,-9.384483162296469,80.0
256,-18.5857078549624,80.0
257,-14.772324614152375,80.0
258,-16.321873378413628,80.0
259,-4.395726437565221,80.0
260,-5.876101347323651,80.0
261,-5.174107777232679,80.0
262,2.9497838832994416,80.0
263,-17.674556196275457,80.0
264,-32.98011882041215,80.0
265,-9.37611463938804,80.0
266,3.6315923617705383,80.0
267,-2.408658172261337,80.0
268,-2.18533600058713,80.0
269,6.478905487255877,80.0
270,3.4459921194811995,80.0
271,-16.01666136104665,80.0
272,-4.408411290313776,80.0
273,-12.043252219023255,80.0
274,2.4522158085438064,80.0
275,1.1500487741233427,80.0
276,-9.052330238503492,80.0
277,-2.555767522580032,80.0
278,-0.9389336095264937,80.0
279,-15.576121022540745,80.0
280,-1.4024729262968112,80.0
281,-1.8293369381204503,80.0
282,-5.617985345685073,80.0
283,9.701609318912707,80.0
284,-3.934111147855871,80.0
285,-4.173284646084277,80.0
286,0.9118711672114266,80.0
287,5.7102415847287205,80.0
288,-7.397739747284357,80.0
289,4.14127050139968,80.0
290,4.02365622944109,80.0
291,-23.28346860415062,80.0
292,-2.177399344341132,80.0
293,-3.6471581633710612,80.0
294,-11.668141530043808,80.0
295,-6.135585875491142,80.0
296,-19.882750324178684,80.0
297,2.69525776668913,80.0
298,-4.766108758898758,80.0
299,-21.964524963345404,80.0
300,4.307486057136929,80.0
301,2.7246281494913145,80.0
302,-6.109554900099934,80.0
303,7.645355764924068,80.0
304,-3.05339174029705,80.0
305,-18.767156802427788,80.0
306,0.035454483644683954,80.0
307,4.553002359896463,80.0
308,3.325161748933338,80.0
309,-22.748131258281937,80.0
310,-3.9504970080561033,80.0
311,-7.106408071701731,80.0
312,-15.520419871388238,80.0
313,-11.45725697951439,80.0
314,6.888276463997702,80.0
315,-19.233617692574263,80.0
316,1.8451079861928221,80.0
317,-13.45681378541469,80.0
318,-0.19472110420494815,80.0
319,-0.864901341677633,80.0
320,-1.9630550320719116,80.0
321,-13.96035095189649,80.0
322,-6.157595766299913,80.0
323,-3.830694876291937,80.0
324,-20.330998855105367,80.0
325,1.0693204565298147,80.0
326,-3.1789309758096342,80.0
327,-17.007287702754816,80.0
328,9.726056090311044,80.0
329,-2.3948810271890317,80.0
330,-4.856197949507095,80.0
331,7.666785289861648,80.0
332,-10.355845164269793,80.0
333,-4.744471623150846,80.0
334,2.6233956043174396,80.0
335,-16.5299576700261,80.0
336,-1.3155751238217075,80.0
337,-11.49705096303212,80.0
338,-9.56804301444943,80.0
339,5.001236610772128,80.0
340,11.323920990365638,80.0
341,-8.822283728024995,80.0
342,-16.554959048732638,80.0
343,-8.007200395769035,80.0
344,-21.471643053808638,80.0
345,-0.8688265602426918,80.0
346,-7.35717264190157,80.0
347,-11.571202772285645,80.0
348,-3.944858885176023,80.0
349,-3.4987618549051445,80.0
350,-21.28843748287073,80.0
351,-12.130368128175501,80.0
352,-4.193128662472371,80.0
353,-5.422993801977918,80.0
354,5.788581397295492,80.0
355,4.947644183280491,80.0
356,4.952487706740104,80.0
357,-7.448402910106775,80.0
358,1.2546848734518274,80.0
359,-22.189641066641418,80.0
360,3.505538743906625,80.0
361,-5.0047366194829515,80.0
362,-6.626257403494679,80.0
363,4.5651091670735555,80.0
364,0.20802290624872072,80.0
365,6.578602948993142,80.0
366,-2.2545334787537037,80.0
367,0.46831140278564165,80.0
368,-1.0167587670501819,80.0
369,-8.182011300775473,80.0
370,-2.716046213278659,80.0
371,-1.0074003663413518,80.0
372,-20.713432836635914,80.0
373,-19.448895494035273,80.0
374,-9.244477319932965,80.0
375,-10.202149187899844,80.0
376,-8.5205578480822,80.0
377,0.6174135106065144,80.0
378,-4.820867841224886,80.0
379,-19.868732841436113,80.0
380,-0.5555927174524187,80.0
381,-26.841852020401067,80.0
382,-5.601408777117905,80.0
383,-12.940378452309401,80.0
384,5.930401294954131,80.0
385,-3.828637280947296,80.0
386,-6.971807556937799,80.0
387,-8.743846641242419,80.0
388,-5.441009808702984,80.0
389,-4.051375252524651,80.0
390,-9.362637672467603,80.0
391,-8.992005878337071,80.0
392,-5.701235121607069,80.0
393,-12.885564554301933,80.0
394,3.7389696577817633,80.0
395,3.405848445497788,80.0
396,-15.698095126467932,80.0
397,-8.552569930573092,80.0
398,-10.49218540002514,80.0
399,-15.723568844199955,80.0
