unit_id,ProductTiter,DissolvedOxygen,pH,CoolingWaterTemp,do_AntioxidantDosing
32,-23.333715944847107,84.204610643385,50.74903411377302,64.87174175137278,50.0
33,-6.368755981568359,62.73428228824444,28.52436687506061,42.5632397692294,50.0
34,-21.85892840010913,66.96056332463856,40.0379671947227,58.465941278909916,50.0
35,-1.6759156092672747,95.02094967971676,40.4593951601627,56.295552529462945,50.0
36,-11.711033977825068,69.98176587065386,48.41434743987547,39.28675863225919,50.0
37,-20.86575912512785,68.82150981520115,62.61222638750885,36.658197176053186,50.0
38,-6.045312211027513,75.17626096575864,68.07943180118802,40.93829145785904,50.0
39,-4.07838765160442,68.60472839415169,69.6179394105122,53.48613007866825,50.0
40,-22.95872395414921,68.98799952309952,55.3258551864621,61.03202111070164,50.0
41,-11.83755997851831,92.65764144488304,54.967213881747654,29.53874660210662,50.0
42,-10.027277867693313,80.94398608872285,58.56907087835918,34.27351176408532,50.0
43,-3.030947315563519,85.26826192852293,51.296325282657584,46.03976526717376,50.0
44,-12.925244939443854,77.59815136293929,75.68740765809225,45.51146749904974,50.0
45,-2.2813529725091692,75.91487992263663,43.79112230900354,35.24868468164066,50.0
46,-25.51930393275351,73.73466890504764,70.41597160220901,47.064845622725684,50.0
47,-12.430293682569499,69.744378882895,35.88112458462091,57.22822237032417,50.0
48,-5.441148157177041,84.34307198265024,43.64012838170266,50.75987861754196,50.0
49,-7.01006164342175,78.14323711876894,47.46346817502803,60.58781028394722,50.0
50,-16.55025545151133,63.493726900744605,45.390619921401644,46.233274781983326,50.0
51,-10.52617877437003,88.15290466007035,72.0304207375322,28.26040111385764,50.0
52,-3.1505753992552865,105.17221109993861,46.46079775166678,50.95696352396003,50.0
53,-22.873263548298652,72.40154061264202,48.079189720226516,59.09720148387511,50.0
54,-39.734832164441244,76.88562358192891,54.71684347570207,51.174029417151175,50.0
55,-4.306121938800924,69.39734514136575,31.569927815107718,53.40225829387803,50.0
56,1.1831051621578608,72.64266556965786,41.37604591511664,52.658611925139226,50.0
57,-10.857750606650654,77.0420543551857,52.655592126490646,39.247401818786216,50.0
58,-13.794710501723493,84.00153570114865,59.48265928221981,55.63550077776056,50.0
59,-27.292456202795165,67.39602317159812,45.53662825462218,45.38635000042818,50.0
60,-11.70207671910093,78.95211321980759,47.57462001741689,16.656328124798026,50.0
61,1.7910563340333674,69.62442183421916,58.553288779045516,38.01617050234082,50.0
62,-42.103689383701344,56.39402718980504,33.58242099233986,26.788141378009726,50.0
63,-3.464774634433895,86.37752066052101,46.62459206030163,53.022039905919584,50.0
64,-15.228672783016119,83.02009860421695,72.81870736998039,63.39781671647532,50.0
65,-12.28988363154578,66.64871679418934,43.219867330479566,48.01137700207505,50.0
66,-9.296810773713753,86.50703806560036,27.793497320321045,43.53068052816027,50.0
67,-1.8016702194630347,51.64898335281646,44.00506064466312,54.71470324803024,50.0
68,-30.82825224172351,89.44702968219336,61.26794338066603,33.220061346495044,50.0
69,-14.633127279473467,75.58264135367577,63.75956818705754,62.5361730898284,50.0
70,-9.910055670238883,71.53929432606341,43.003040792388994,61.25174191432001,50.0
71,-13.437128782726216,82.61895576651396,76.15092285710801,53.247524403463295,50.0
72,-31.466679538773402,50.37350547931876,68.07969562952704,59.79323347190934,50.0
73,-12.538193013971261,78.68480733121906,74.11471147324022,32.6863850421976,50.0
74,-22.364573547875548,90.28288489301063,62.990781340325455,49.59526157339999,50.0
75,-13.709243624897528,72.01534550800429,50.07581158495351,49.69693456428854,50.0
76,-28.482841123793154,68.89964604799654,45.387100626730266,30.28704087791707,50.0
77,-7.297334176868554,79.4816207296236,43.00656436888651,58.75952934352056,50.0
78,-27.311112679458585,74.24713868953435,36.86680955060661,63.72928376334973,50.0
79,-9.387053400788986,87.72281125345103,41.16866917081249,42.166817031356224,50.0
80,-4.16358964241279,83.34090903309084,27.435980613562155,71.82808163956115,50.0
81,-11.527130939233933,84.10596201874144,45.853277742266386,57.36808798370649,50.0
82,-2.9141495370575976,76.89378538267634,40.44931064512181,43.20858688768699,50.0
83,2.489716115443331,68.02595749390943,44.178819400613826,74.50644388375167,50.0
84,-6.335187192587095,82.21284087624967,56.419177937685276,25.915115027321605,50.0
85,-12.799103615510518,87.0169921829051,60.653589143758715,40.81777769075907,50.0
86,-14.63942313393098,79.79234756003987,63.01921174583681,64.18768319860199,50.0
87,-10.776799027980147,86.25727354934432,38.92339617721123,59.54629212106194,50.0
88,2.679981469412351,79.35677075261867,45.114548163147155,37.5619860568168,50.0
89,-21.46084377980038,84.25750571085482,45.53476338167042,53.55635867255358,50.0
90,-20.94979897143566,82.11122816950142,42.940524161446724,30.938428430215,50.0
91,-26.64986746775895,63.820965198879854,65.59776608390156,43.34427292987549,50.0
92,-13.940271153596637,65.95863534197173,60.00531887875792,71.99082991191126,50.0
93,-22.49247696452424,65.25960501861081,48.061323958488515,50.912455654026125,50.0
94,-5.47679785150941,89.39196127525534,62.369281186888486,58.06847223238355,50.0
95,-23.948591984204686,50.57940536623853,65.97742941942965,45.543160077570896,50.0
96,4.243833835864911,73.07707702237319,51.834942310880336,46.83251013753086,50.0
97,-24.33655717951782,93.82970569098981,69.26119448406101,61.63279092179141,50.0
98,-17.129806489293085,79.45104497029214,55.40549678819577,48.8793634813505,50.0
99,-34.709206809751024,62.86484899505723,64.81664100933425,55.11041332129564,50.0
100,-9.601122985792571,79.07441175807305,64.22670026021844,45.711174290133464,50.0
101,-17.059687931485744,71.09722958878226,62.347352704300576,43.773375151662634,50.0
102,-0.5906327694914898,78.20975319742438,58.74415090824143,41.36888175564355,50.0
103,-21.153743663414488,86.01105451089536,37.69148364430141,59.36814149038476,50.0
104,-24.60855883072005,87.0398563570324,45.56956936912168,33.258081575233504,50.0
105,-16.109741094373412,84.97115105070188,40.954832668075646,64.48628054316232,50.0
106,0.9865847302363596,80.72033028254297,40.75106023749749,50.81659390554992,50.0
107,-10.165286326643063,92.60373913894577,64.33080186387012,29.498525347996853,50.0
108,-24.933830128977153,70.82106825364012,39.36000277787317,55.298427965353106,50.0
109,-11.501602902863205,84.6180969399191,34.72271022273742,53.27393239309244,50.0
110,-22.764764841655797,72.71290794217961,51.24342815683926,43.17577669369571,50.0
111,-7.87163683289172,74.96629681717862,58.39850067395285,52.32419842966338,50.0
112,-27.902288132024267,74.83614093258264,49.19307665062319,49.56162316659828,50.0
113,-28.748850950365192,60.50394716362697,65.07830661731339,30.06867558826728,50.0
114,-21.88358761812779,63.444688654069594,60.00988427255595,43.518585309953856,50.0
115,-6.624089509748746,78.84767096552036,39.02875221876546,38.91930705807018,50.0
116,-33.785846725136075,46.59482228965169,53.26322379352285,51.19799022854375,50.0
117,-11.519117505997226,72.0600305468995,31.25228879667747,44.631287683169184,50.0
118,-30.27609556785078,71.21704567286378,60.74038101121357,55.75305856622331,50.0
119,-5.999382168921702,60.41796432238114,48.49975264839731,41.37135878359752,50.0
120,-26.770524944940032,91.67068357268361,41.597885997308715,38.53976593588677,50.0
121,-26.766923808698568,55.501846736416255,64.36727428130243,62.77086755864134,50.0
122,-17.84082487558543,77.65787628483824,52.036039771266054,32.62702584608131,50.0
123,-26.930960236178294,76.74455150618927,67.6589151241101,40.64049468711137,50.0
124,-29.623060760696887,70.52427525705622,46.40977925967188,57.808074695861784,50.0
125,-24.34779519279343,63.016684767442996,61.595090757358264,66.33222985315906,50.0
126,-5.469121140222425,78.98634812335101,63.03206690146026,44.963073105821344,50.0
127,-26.73329430824911,79.26184471068596,54.568381295140334,44.59738825380277,50.0
128,-22.101067974588002,75.50375843812913,74.23039886793805,44.54077926361314,50.0
129,-4.507987747553044,76.73823114502531,66.86203709014389,71.23272542708611,50.0
130,-6.541693651279495,64.73988907726024,62.982277433915776,66.65213765341048,50.0
131,0.9463240647958786,83.67134385011106,57.28963118639198,66.89967083148163,50.0
132,-26.429433783745317,68.1293813372013,58.24706670849332,32.95069683161539,50.0
133,-19.128494507747806,88.86653561252847,58.3656993517998,46.011813101217,50.0
134,-5.3817688897785825,85.76660458022766,60.33895184063784,37.51713978650514,50.0
135,-3.1466252278034927,70.47625407845894,59.72418240744064,56.455164690647415,50.0
136,-3.797565720184714,103.42666754419955,73.62970206607979,54.849355221639186,50.0
137,-11.150016764878718,66.57989246842004,34.33576223918789,60.378318746456806,50.0
138,-10.365609499981508,73.5084822085288,70.81882485128166,54.627840616445454,50.0
139,-29.525244193828307,58.249373466653275,33.21789712545598,78.15865532465807,50.0
140,-21.70401107730738,67.18824300924939,62.20901904298606,41.299426106852835,50.0
141,1.9877712156301561,82.08672988599511,65.52015004374724,55.54338210843645,50.0
142,4.364937474400058,101.09596772750287,67.57849106102412,28.644026202931535,50.0
143,-14.25733728362118,66.11065777375357,38.129217158241616,38.90495580482817,50.0
144,-20.904186604140566,72.31012550230746,57.25184018973469,67.0539972701145,50.0
145,-2.708760651673863,78.67881327459065,39.47583943575565,53.017593980677596,50.0
146,-22.363520297351712,79.35963480057046,53.62943805151056,66.34805851837352,50.0
147,0.7616717242975852,103.69708400959998,42.02650845700796,74.70321312522896,50.0
148,-20.017514824140207,109.95331450235922,56.98389012036082,46.49536715947516,50.0
149,3.587453169202859,80.76556974401858,51.78561219377508,56.97779917654887,50.0
150,2.7684434538060967,67.09403277344111,47.290050448949295,60.90314711799114,50.0
151,-21.31821849738389,74.92669322687209,46.52890054059184,58.24349569448716,50.0
152,-19.85653895552336,80.75017065084505,59.184636785028054,47.05748702979831,50.0
153,-15.31760095200348,71.79240876439428,28.945985383752458,33.29914519731393,50.0
154,-6.804469665893333,88.97688949612726,44.55547516725262,57.56408200786512,50.0
155,-19.6240777973878,61.244293396748915,46.20248467302062,48.366585124369564,50.0
156,-13.448886158843987,76.86010021204557,49.49878091389779,31.400596474306184,50.0
157,-8.893463861506287,55.26637779343296,37.71248628271399,71.88128702678813,50.0
158,-8.206331550787477,55.45166125400684,54.12888842481477,61.54515349736323,50.0
159,-7.730116823056769,87.2704851557912,51.21471131875669,55.77703404095622,50.0
160,1.9217366804182086,84.02063535339467,60.24666484597515,62.84288766223504,50.0
161,-20.34648426066453,66.9725727844165,42.729744267475056,85.79843286918216,50.0
162,-12.113979976165567,80.68351544485614,36.55872163124213,51.330767953208415,50.0
163,12.343122531845353,94.28701542448759,54.31547376939588,45.616623109101695,50.0
164,-21.813858953120217,69.54253287299449,53.404401770191726,39.641819089899556,50.0
165,-8.706874855208673,68.89888693256643,62.739577072438905,59.952699014726356,50.0
166,-0.9818018847552075,79.00527466983917,37.91742312387833,48.58263081329067,50.0
167,-22.839807414835867,63.2356564285782,80.64898069575543,59.858391637799244,50.0
168,-19.19889131254824,72.65086898973773,55.60944418012627,39.02427566005545,50.0
169,-2.4974010036324588,63.82119174215432,70.3115656388932,23.911905321451275,50.0
170,-9.363226932368985,67.73957484463159,49.640303174412914,40.09176186984688,50.0
171,-14.191808739705564,73.09084680768684,57.17871973808155,30.339832405417337,50.0
172,-12.47835352530988,85.61080435504712,53.57856244591816,41.4673975365112,50.0
173,-16.03292220165445,113.56004714066616,46.898362408840924,47.2445064712451,50.0
174,-12.150786352040317,79.60728232961202,49.313273606389025,21.192160260390153,50.0
175,-21.320498345969867,78.31414181159715,45.3294911161866,59.46132788025042,50.0
176,1.647045523365687,92.94340701014626,49.18276923109476,27.78196097819743,50.0
177,1.9585673439266262,62.40912137570144,40.80112488024206,40.15160418790627,50.0
178,-33.27250212141686,89.97928491548596,55.089773963850405,46.10172930560888,50.0
179,-5.238716889752204,53.93155564982154,68.98072675427875,59.15063813481777,50.0
180,-3.6391963247920547,70.42515439502012,55.07046294992254,60.967792698881134,50.0
181,-15.26892310765886,63.55144339897075,39.17040077497312,47.29345655119093,50.0
182,1.737764104761462,77.31792896677437,61.13707284633551,33.21687592923456,50.0
183,6.448492968185073,81.50023874482626,43.83693555030481,39.38031341191956,50.0
184,-28.125109674452553,54.03543810470949,58.65462768886305,52.4521615106484,50.0
185,-13.613091475291188,70.4375594663986,52.7954432499542,66.94737441422751,50.0
186,-19.93443541758459,74.13519371357653,54.6207903853909,62.83553891397278,50.0
187,-16.945348037546236,73.31963818862839,37.574647816114926,33.47253961782308,50.0
188,-3.0067038593483857,72.67574723633736,53.13118396496583,30.784047419207944,50.0
189,-10.274627924760853,75.65372208827985,40.66644074749616,46.62423833375231,50.0
190,-30.389589388877138,63.72452189138612,42.25635892332897,28.204894888508644,50.0
191,-19.591556863023953,74.71642151767792,32.98885022383715,51.056631815836234,50.0
192,-10.269601550234938,68.85372181686155,49.95525227874189,28.280548689543867,50.0
193,-43.40215528916665,56.84357031826683,50.09217804197865,21.965118825621868,50.0
194,-9.863743334311046,86.27218790250514,64.33968741358832,53.42877218709712,50.0
195,10.801009582746069,94.69144984369046,31.3167777167976,56.18269908929483,50.0
196,-8.084240866011122,62.0963775571189,61.69468807127092,56.47470380387842,50.0
197,-21.202786100610403,77.98685680370745,64.5932918027845,54.015146969060716,50.0
198,-17.700143095812948,70.38583780290858,49.08532922520346,41.107793367072624,50.0
199,-13.25889445825039,57.87310929196829,34.03439647487432,76.11274865716494,50.0
200,-10.783586907622349,79.11087448593882,31.05028124981664,43.326279448155226,50.0
201,-8.28871667723603,72.92111702798181,38.42847897863399,35.098260078034805,50.0
202,-23.283220521376336,68.39922130795267,59.12085487816028,55.85972898871929,50.0
203,2.729115977667352,104.33437813152747,93.88127592451956,53.43987882410878,50.0
204,-7.200695413774507,70.81977973096392,30.98672662209572,81.34256547768625,50.0
205,-6.95449788687976,105.68973658689617,75.08839072289663,56.575190932283505,50.0
206,-22.43118775293384,82.06863753859488,53.13509423982824,45.039211829873764,50.0
207,-13.580222541800534,94.72594934275999,43.898314932430715,38.477178880784,50.0
208,-7.677292196489357,71.62507318048925,40.80899120615684,42.240079789922895,50.0
209,-10.855178908147638,74.67286356050772,51.45566830759653,30.80839530251348,50.0
210,-16.672621019861825,63.84320921651829,64.49184785932785,39.38537110918578,50.0
211,-14.111651312163623,73.14427175426141,62.26368472012873,33.33736088481735,50.0
212,-21.437623367048197,63.3928941858818,31.85674362718751,26.448582347384697,50.0
213,-16.415227326555176,72.19577398025251,60.257650042221115,48.19006073141539,50.0
214,-8.410969012776977,92.77000334606446,43.42418508888931,38.60650861177567,50.0
215,-5.950902361143496,87.98480928953353,48.59488938471045,55.61368818245112,50.0
216,-5.177442622797567,65.63219361485365,50.51680579710108,67.14792781071506,50.0
217,-2.866949019701463,71.32195575897823,40.234737843676,37.644592098900006,50.0
218,-9.978682287798833,77.82462111440525,53.185054716548834,27.042972499333874,50.0
219,-8.896762301148208,55.78008908603933,41.75591525136717,44.29034157320044,50.0
220,-3.2254613171637905,83.39639279961614,45.09784861451593,49.46691799283615,50.0
221,-28.97265984946837,67.71179168321221,48.96889587220383,71.11056391430891,50.0
222,-5.912230995946423,79.68347731021142,67.858819100354,53.332354023684985,50.0
223,-3.5547985976309775,67.44956708049436,42.3161685081707,53.223551776071844,50.0
224,-12.841773951861272,79.48602410506555,46.07418649923648,36.209956672909925,50.0
225,-17.4016999350277,92.5721743972662,57.687650287478796,44.03717149763841,50.0
226,-33.9475928495639,85.00097156109759,50.40046449351961,47.79619199616635,50.0
227,-8.488059328967484,61.522347705503165,48.31246119314396,29.431215151211337,50.0
228,-20.718287858306645,76.76634563460296,34.85656177055713,70.53096509978667,50.0
229,-13.877774066547147,75.85168565414193,39.67302121915181,37.37294466624122,50.0
230,-15.212346714480509,68.50444945973103,37.33655495389302,57.87108919090054,50.0
231,-10.532441928694507,61.8173689263082,43.97568115851086,30.86672191107133,50.0
232,-12.070330927413018,82.74445267554167,54.958643867001626,42.67675541364285,50.0
233,-5.289991807768884,67.41051755125537,48.310543758604595,64.78138259933733,50.0
234,-22.202355252355222,85.65497752914692,62.702303976485084,54.909236624928624,50.0
235,-5.995587285927875,73.72430955346613,62.93297416653893,42.39843499290492,50.0
236,-28.436544152458183,48.11864580451551,47.23982095134299,36.65127620430333,50.0
237,-9.700928402744378,84.50279642705736,54.19861253659148,53.52166348462043,50.0
238,-12.358155214445974,87.49108335978676,67.6021950034307,56.12193988982375,50.0
239,-1.6258053735368785,94.21023781781139,51.418280795890304,69.67408811968161,50.0
240,-17.733038045809973,51.82153880635232,66.00665737271406,46.62064297568797,50.0
241,-14.01151523283976,87.78489924548686,59.74313008883241,48.99346699152871,50.0
242,-21.950146292922916,90.23713630044892,57.822275514041955,63.84680151198345,50.0
243,-5.943012063565542,69.2595051704686,57.467748732930346,78.4769276636245,50.0
244,-17.039946847368594,89.85899014046905,55.922013659027066,62.789647097051045,50.0
245,-11.185478940406176,70.66697726811569,61.54786272223453,67.63647487787766,50.0
246,-6.096924530891258,84.9790658564705,41.850632016387834,27.842412563379945,50.0
247,8.325578741536752,96.57515858502929,63.04668461138018,45.88854611573689,50.0
248,-28.067512584951892,63.08521692000802,46.56840707560027,71.30152862186708,50.0
249,-18.195728732289265,67.79904498420545,29.80593257450381,51.159831347563,50.0
250,-16.33765560106102,75.72423285680685,44.07891912956332,40.86296422112173,50.0
251,-4.750818311371396,91.4647003926,60.42611052621434,49.204055992788454,50.0
252,6.049568197035624,87.36305912681208,35.00567932044974,54.67713524860193,50.0
253,-15.557918631314225,74.48024340445187,40.148805005546514,41.66734932450434,50.0
254,-10.183395914465532,68.13912265733639,67.78174380733094,46.902236663598444,50.0
255,-2.1809296233828053,84.88950378916785,71.368799354475,58.622816735615196,50.0
256,-2.706470055138995,86.82092404095297,59.93496558301133,51.22971646024753,50.0
257,-4.744152628712705,73.7605193514207,38.469700264268326,43.28893091851345,50.0
258,-18.962916971007754,54.093847423110965,64.07433659757221,60.04585538761394,50.0
259,-16.235189057077687,63.60695265877807,29.622933787438058,55.94059161564479,50.0
260,-12.657137720520339,77.54315665853501,60.78247960334122,63.36031555612368,50.0
261,-15.147256200464284,84.7341703485752,44.378769074187986,76.14897837520762,50.0
262,-26.912155450763326,56.3257274303284,55.71908524720835,49.59474885490971,50.0
263,-14.203163837346867,70.80956569774858,22.917478232730765,75.50598748232747,50.0
264,-14.149824939584434,69.38004700866595,18.813586034898197,49.841416218519726,50.0
265,-3.6179972402919267,99.823662736443,61.44373161127729,39.626819270536345,50.0
266,-15.219489320687787,78.52355344259732,30.613305866394967,61.347602734986395,50.0
267,-47.369195985896006,49.79313227369154,34.46316715824715,66.613551706518,50.0
268,-6.433517206952509,77.13587739284125,46.41325112198275,54.08995251292302,50.0
269,-14.541107394066165,79.22576812193098,26.16575311361103,32.840203412243454,50.0
270,-21.196714678725243,53.218105266100224,49.17175174745217,56.14767367082136,50.0
271,-10.510007518388758,92.564727974563,49.583808965861316,47.52299246295845,50.0
272,-26.75625876750569,67.07411585344549,49.94541101051929,50.348153313723174,50.0
273,-26.91947508347581,73.00866893335818,39.45371817161627,46.13595285128921,50.0
274,-20.450008283288987,92.33712404909109,50.78030724412143,58.694231371727014,50.0
275,-1.049888511404272,90.82938246713624,63.76241633463734,51.73253587584631,50.0
276,-14.812843576335322,63.15534823149923,50.38063522133754,56.11268439804275,50.0
277,-34.41797582665631,70.79195257537769,52.365600211567106,34.39643586087082,50.0
278,2.7232868738155513,94.92482680445738,54.69021723550537,61.152670555525624,50.0
279,-11.481288948323778,62.359036862937536,52.02485094265082,54.68483386822383,50.0
280,-10.71198247089864,98.48169380016657,51.377219533477444,24.60170696500622,50.0
281,-19.566800468673637,72.16820676098035,63.93627383362136,81.63160614151604,50.0
282,-13.4396797593717,55.071844618643674,27.881631381245608,30.133629109855793,50.0
283,-22.101198130064418,79.70108692067006,55.71947075864346,53.39889093403938,50.0
284,-16.786325166280573,71.97705149573389,47.70138035346872,48.27770011621935,50.0
285,-4.346140425005972,59.43232714934362,49.49475154692222,68.73175402798306,50.0
286,-25.11952785914034,79.54865843293788,60.585703272912795,46.310402557107,50.0
287,-17.724564128528044,76.21296764572715,49.28451844747611,53.74260678788069,50.0
288,-3.553887631554165,79.67861745319387,59.52380983639759,56.07469427803819,50.0
289,-4.5798125572811195,71.9612739020636,54.81049037546686,38.803125498792085,50.0
290,-16.886385431734656,79.04057873015795,52.74894100418405,43.76312608274621,50.0
291,-3.613741447849166,47.778769463703725,50.19807144833369,35.037959662942036,50.0
292,7.280848947975591,77.1915494727782,31.05094773781693,56.90275590362173,50.0
293,1.4162067486314958,71.22197634392145,49.935611793256754,30.24528000191986,50.0
294,-6.983202994676682,99.00629033941046,51.57277769051878,43.049509280902576,50.0
295,-35.92007485841787,61.8848070245288,64.35415920409294,65.19859011037987,50.0
296,-18.27086507066639,83.24194260440348,41.56628274459648,59.09325585607241,50.0
297,-25.61444070411628,91.24433575848839,49.50918822393921,51.004742448319654,50.0
298,-6.403539773701658,86.09607983510658,48.29903771530893,49.08613654839991,50.0
299,-10.203244432151866,78.10350046967284,45.52186484092548,57.543885639127865,50.0
300,0.6976412590158834,67.34538624127553,53.27527676213965,38.166819595488086,50.0
301,-27.129891289236962,67.06579611287648,45.8082523622566,55.10375486564064,50.0
302,-7.849331299967618,86.21780498374655,27.53797322474209,58.64332894473295,50.0
303,-16.075287595085875,91.38725102107146,80.66363652398586,41.0162274091585,50.0
304,-19.59749066554366,79.82569945300891,39.51158471942373,56.603162022618385,50.0
305,-9.210255187258612,85.13688020366664,40.618796989687304,48.508616705225386,50.0
306,-13.993192166293262,88.6946095054956,39.76757349913594,46.615590363040056,50.0
307,5.75490837053527,70.43932545773207,53.766699034184214,50.1799329259171,50.0
308,-16.057415266695614,76.6412594826904,53.801339020945505,58.41802179716484,50.0
309,-8.388426734990059,90.45195700744685,56.23666339344958,56.00839426945238,50.0
310,-1.8723806237455498,71.27768256371503,59.57522507742405,75.35336865351805,50.0
311,-15.400430375974551,92.42644388216208,54.73555276077607,56.18232476416098,50.0
312,-22.67201997134253,75.18741602319302,69.78569323757313,42.36748351919519,50.0
313,-6.632807971271172,82.40420277430664,38.879743393185706,45.768825409328514,50.0
314,-10.902331095679703,75.99983327998802,56.18875354876844,46.56475087742976,50.0
315,-14.375397857713459,72.25460411853287,62.77296963407008,64.81065037058212,50.0
316,-20.416455542544504,78.52896701668432,58.915177380648906,46.5020253407645,50.0
317,-5.732387363064109,70.45225534770448,48.23091665016352,75.03482853956257,50.0
318,-17.09018777750191,92.91749349582439,58.09294337044621,62.73466630094994,50.0
319,-23.353809780077633,71.74456342407478,66.45725653707498,57.31137251093876,50.0
320,-16.18965493580037,79.07823777857253,40.0187315393815,53.937676997655274,50.0
321,-9.92414630744034,75.1256500765113,49.71651826631942,59.123682751826465,50.0
322,-10.300324815523602,97.14505309259759,53.731722008631266,52.26313647213646,50.0
323,-0.5282762198504187,88.75789682037127,67.17342327755874,31.041203908410182,50.0
324,-15.2907248371045,81.85829525597312,40.35420241078676,45.65005485640101,50.0
325,-0.3585990937095869,88.32980588290025,39.61421027662108,46.42473070543964,50.0
326,-21.31667487012242,72.89462330754446,54.67012174123314,51.71234693520768,50.0
327,-17.263518004942153,79.36700987506306,73.82509317500502,36.41096510558404,50.0
328,-16.770395649254084,59.6986921921786,46.92862307556984,49.51800639877615,50.0
329,-23.634241988828826,75.30221697855171,54.34750882628456,50.21288579820097,50.0
330,-33.31606709026852,53.240032492727,56.94601681032792,62.24548281436641,50.0
331,-13.873820159903138,81.52846232376922,69.64752867668753,55.852806320528416,50.0
332,-12.549790276476925,70.93337600004627,63.6420886829971,45.93111137400808,50.0
333,-1.0795255905772239,67.23380421394424,60.92298930167365,63.578515981372504,50.0
334,-10.649146470263393,78.64830434635304,28.36764069803158,48.181320887894586,50.0
335,-10.757467984572749,62.87418017493136,41.21568002841616,55.17180746487541,50.0
336,-0.7151309151152017,65.47549826513124,22.663325330890274,43.8871095535198,50.0
337,-5.467752658973416,77.08482422295667,59.274655404669645,37.60346120135571,50.0
338,-14.842300050628236,55.20783734022231,57.25155746848324,49.12853166156485,50.0
339,-14.636676246694975,81.68270462846897,65.24393155854297,38.43971358532865,50.0
340,-16.274779368907918,57.198372852574536,45.085763847467305,29.76607833320952,50.0
341,-8.335256516896301,67.40149828869819,21.068083580435,53.04594427061006,50.0
342,-2.7679443264545003,75.29635829114237,62.871500470862,64.85879471313534,50.0
343,-10.730476471671327,74.72919004555091,24.23396502330102,48.2906080104713,50.0
344,-34.37172730729803,56.08692208434802,53.11317803068523,49.75808844125932,50.0
345,-10.29028131369711,88.42596032496034,58.78758217470391,55.800111607924485,50.0
346,-1.6821265606990397,86.12642060060509,69.68070112001912,46.012075527784035,50.0
347,-2.1674118898327768,50.70761035186793,61.112116046016226,56.953125072867806,50.0
348,-6.793874631439435,73.12101169876709,42.33411673869203,44.81076724963104,50.0
349,-18.418119162622446,74.44681122187146,48.96827044286794,35.4291380713345,50.0
350,-11.049455611128435,64.52505796822035,45.22717216422988,31.155791570185464,50.0
351,-27.477941179428285,60.49027908927965,65.50413187494688,36.118073032949255,50.0
352,-11.97047616135605,57.902590710610525,49.898022675409536,77.38102233401733,50.0
353,-1.5486080838510539,87.709556841729,49.94278310556263,41.41855649624912,50.0
354,-8.72706818070743,61.36973556963064,59.666324304864574,48.66433189523145,50.0
355,-14.481268444652155,86.43107437330059,43.97615649754829,47.41467780329815,50.0
