unit_id,TissueNutrientAssay
264,56.52864402031712
265,27.396912731382084
266,57.623497761357875
267,34.75776618239318
268,53.81219832033167
269,40.706028948110756
270,26.838794694734585
271,49.97674804194684
272,52.04974910776333
273,22.384741003024082
274,48.50583986219668
275,48.14828388059941
276,58.31646532539693
277,55.61272939033072
278,49.8998837313771
279,55.63323539583701
280,56.57874880518034
281,42.021925510894654
282,54.16682944770762
283,56.128633928902424
284,51.23164733967092
285,56.36722938052519
286,51.85181648488695
287,46.00250174452631
288,44.13598463640967
289,36.38881446730311
290,57.17716593842873
291,49.789189854752394
292,51.41504992775281
293,52.846230960639225
294,56.42469834147574
295,51.01224416101116
296,52.64786202698252
297,53.89812631046771
298,54.89842848742083
299,40.28149847222934
300,56.81415825097947
301,8.01978608026803
302,53.12366514714854
303,54.63400940803625
304,52.42346714780561
305,43.0943039352597
306,39.85884705462676
307,54.34980591446449
308,54.87465752215921
309,29.64378868532669
310,54.64416509958159
311,55.8617632015532
312,52.73221290914912
313,48.6604363762029
314,54.84406364296779
315,15.534892645746906
316,45.99199647704209
317,44.90435901898605
318,47.76787911080733
319,54.24597459219153
320,47.79241405296759
321,54.51419056413974
322,45.270822532361535
323,56.319940844619495
324,43.865150290336025
325,55.24291388151379
326,53.327566159403446
327,47.43344685909328
328,54.86611109854525
329,50.804612611355125
330,53.1070936787266
331,56.70007469975084
332,54.40717797161905
333,38.91640235436382
334,53.63496144775094
335,55.785643923758975
336,52.852489045365026
337,48.31207199283088
338,14.898306866714258
339,47.62432151032248
340,55.93718378050205
341,24.74064284970838
342,44.276943906884256
343,47.28368323732463
344,48.62423996411824
345,56.85828427990905
346,53.16379352941428
347,50.64346210470151
348,44.32288198500197
349,55.283963748368855
350,52.69300609288109
351,55.35110973262322
352,8.698189338983221
353,34.21298724421099
354,48.22036454434613
355,50.37349601562591
356,52.81460458467103
357,59.261995673794566
358,38.20839608029164
359,50.23341427287472
360,49.98055780036567
361,52.714969315203724
362,52.30587721508723
363,53.131896595564946
364,47.41208387948612
365,53.393406943129605
366,56.282702671879036
367,54.5089438348104
368,57.13631809168064
369,27.7524026182053
370,53.133840482959
371,39.664972267006725
372,54.48057492124636
373,55.168870923573934
374,52.440537931650454
375,54.886234672301605
376,50.02468749970142
377,52.948305945798744
378,37.95803734425535
379,54.971079875213256
380,50.93350431911699
381,55.126631241313454
382,56.11791637587238
383,52.69835028723132
384,55.93125409270557
385,50.80046527978173
386,49.92156536478348
387,51.378361791452335
388,41.31093465784921
389,49.401397599271434
390,53.74217493753879
391,52.92759936062409
392,56.811717505856
393,52.568051699957756
394,41.874650377520645
395,47.977576477039634
396,55.48936604150328
397,53.82511105894436
398,57.128642036176444
399,38.46590078959345
