unit_id,CropYield,do_FertigationRate
231,44.5342279591705,0.0
232,62.06575729912457,0.0
233,31.441289382812936,0.0
234,50.82214183468976,0.0
235,58.42412038102338,0.0
236,47.27126837508271,0.0
237,53.15465719678521,0.0
238,33.73826918580575,0.0
239,61.10348468151995,0.0
240,36.56140190485031,0.0
241,64.27790696533626,0.0
242,37.030848104609106,0.0
243,66.00002775184531,0.0
244,50.09009771956485,0.0
245,45.21047347954259,0.0
246,44.52583213682368,0.0
247,63.48657264485243,0.0
248,37.85466470695192,0.0
249,58.21211845898779,0.0
250,41.835875070053866,0.0
251,31.728997451402,0.0
252,50.14058076826174,0.0
253,30.718903227009115,0.0
254,56.51539917359078,0.0
255,45.38672106829607,0.0
256,52.73061539853601,0.0
257,32.46996728572471,0.0
258,61.74816119473382,0.0
259,51.165472130020994,0.0
260,60.91327393265304,0.0
261,49.13947690098867,0.0
262,51.9986548562921,0.0
263,34.322571057197706,0.0
264,49.752223541417735,0.0
265,29.959583892486076,0.0
266,39.62931541449254,0.0
267,60.942059556041954,0.0
268,37.986086944046015,0.0
269,43.44756306282341,0.0
270,47.346130350345284,0.0
271,61.27707526652481,0.0
272,29.443782483048327,0.0
273,52.32763378684254,0.0
274,54.21276727967756,0.0
275,50.1560902795893,0.0
276,39.5033462555044,0.0
277,54.54570302982899,0.0
278,58.974527009100065,0.0
279,37.046783393938334,0.0
280,64.41626199017857,0.0
281,69.90453193415313,0.0
282,54.72478035397507,0.0
283,73.70446985593374,0.0
284,54.09375739872219,0.0
285,53.331395359972866,0.0
286,63.536716746915005,0.0
287,72.2495177295713,0.0
288,56.032731634870295,0.0
289,64.78960657058445,0.0
290,66.5648037029085,0.0
291,39.152006441985215,0.0
292,64.39335133588185,0.0
293,50.20943959662289,0.0
294,61.1372705709249,0.0
295,63.57223129392802,0.0
296,32.45513007355138,0.0
297,50.07020926558519,0.0
298,34.50330667185245,0.0
299,44.491091884016946,0.0
300,53.65128503181999,0.0
301,55.06784701119463,0.0
302,51.914363400646174,0.0
303,67.10370307858807,0.0
304,39.07897572424633,0.0
305,62.88780026081381,0.0
306,47.09429580178707,0.0
307,71.43396544799218,0.0
308,68.34051651138303,0.0
309,43.98164824428075,0.0
310,49.33677398844738,0.0
311,54.75196397737207,0.0
312,36.69434490233282,0.0
313,35.48414180060479,0.0
314,39.97910428959741,0.0
315,47.32399543084488,0.0
316,61.71344447363708,0.0
317,59.52548508494701,0.0
318,33.43847382711416,0.0
319,47.93711772198077,0.0
320,51.31544417613071,0.0
321,53.868832754057905,0.0
322,47.49088287189794,0.0
323,54.33461769435314,0.0
324,50.6659748678951,0.0
325,58.93913704442449,0.0
326,41.97133165273988,0.0
327,53.48031703575634,0.0
328,70.07037052857915,0.0
329,48.57468765331946,0.0
330,38.62303283325332,0.0
331,50.7111729236745,0.0
332,46.60742667208979,0.0
333,44.86951053484068,0.0
334,48.03393752238335,0.0
335,50.40288548687686,0.0
336,37.577082213096304,0.0
337,69.31810330957858,0.0
338,53.955268597605695,0.0
339,38.00584681933487,0.0
340,54.888440911976225,0.0
341,55.68927247350522,0.0
342,46.37449130033337,0.0
343,56.57524956931248,0.0
344,50.971651696211595,0.0
345,40.76107141946691,0.0
346,32.20587773083652,0.0
347,48.17898429454519,0.0
348,52.59594084196981,0.0
349,29.557101154025247,0.0
350,45.345534100693044,0.0
351,52.64936802102784,0.0
352,51.116848156779675,0.0
353,43.77421212217541,0.0
354,52.01018733096162,0.0
355,65.30851251324853,0.0
356,45.589073543773,0.0
357,46.841203296641176,0.0
358,53.61059768909571,0.0
359,37.82713877378807,0.0
360,36.60676456764674,0.0
361,44.252435051822914,0.0
362,54.544342638918785,0.0
363,31.765275765208987,0.0
364,45.78318869488264,0.0
365,58.84748052409678,0.0
366,60.94256713106866,0.0
367,58.36303758329886,0.0
368,50.86720943170035,0.0
369,47.231208836112756,0.0
370,46.338834766463414,0.0
371,48.44376664871098,0.0
372,41.20067232862982,0.0
373,46.81385251996025,0.0
374,55.6052658279106,0.0
375,58.27087051722418,0.0
376,46.75110279382224,0.0
377,58.260074269968584,0.0
378,85.58805063814053,0.0
379,57.13708864475107,0.0
380,44.19904557349331,0.0
381,45.84204867747574,0.0
382,33.589855128321965,0.0
383,48.732520944079106,0.0
384,40.132811225514835,0.0
385,51.24737627044628,0.0
386,62.636466683023585,0.0
387,53.22114490882507,0.0
388,51.98472355633612,0.0
389,47.52531512784867,0.0
390,65.13447726075471,0.0
391,56.08296726707901,0.0
392,42.59139710907475,0.0
393,45.329910102454946,0.0
394,65.24221743372394,0.0
395,48.81522058637931,0.0
396,57.420669520715684,0.0
397,42.90590584616294,0.0
398,50.88690393159687,0.0
399,52.728487747007044,0.0
