unit_id,CropYield,do_FertigationRate
334,-3.3548939389915535,20.0
335,9.438982764565552,20.0
336,6.7048081059886115,20.0
337,36.64684167410565,20.0
338,10.384443264897165,20.0
339,21.853692308801367,20.0
340,25.478007779983265,20.0
341,35.418624351519874,20.0
342,14.909614274562482,20.0
343,27.884912736572492,20.0
344,50.018542750494895,20.0
345,15.385029906921329,20.0
346,4.495244251330545,20.0
347,14.522050396525934,20.0
348,17.852329004816422,20.0
349,31.155569946840107,20.0
350,34.385649762539536,20.0
351,-0.34221390067012614,20.0
352,39.84015811417668,20.0
353,34.37139766220128,20.0
354,24.222923504561663,20.0
355,48.14319732113458,20.0
356,1.282532049379708,20.0
357,19.94170835406253,20.0
358,40.63028471133645,20.0
359,50.6802646681539,20.0
360,21.068146345004177,20.0
361,1.027001365737846,20.0
362,27.787537348765397,20.0
363,48.646700670221506,20.0
364,41.65222936526811,20.0
365,28.81288235047331,20.0
366,29.666210141814567,20.0
367,8.242964317107116,20.0
368,29.885838730323158,20.0
369,25.038732099115553,20.0
370,22.1061398176317,20.0
371,23.99364074622851,20.0
372,33.99480590262174,20.0
373,30.50365628918793,20.0
374,31.30292197625939,20.0
375,16.414790382447276,20.0
376,37.94726321014029,20.0
377,52.503547160848555,20.0
378,21.04822572698006,20.0
379,21.02732032964057,20.0
380,-6.529884873739398,20.0
381,7.677209993916942,20.0
382,21.324061860197943,20.0
383,34.2933454739742,20.0
384,29.481952362843636,20.0
385,36.82585319276734,20.0
386,59.23064215404487,20.0
387,54.20980187776189,20.0
388,19.799767164088344,20.0
389,8.568552617645311,20.0
390,13.45763734196034,20.0
391,17.9242912024404,20.0
392,53.6615999839733,20.0
393,35.97013978106817,20.0
394,-1.6585852264311387,20.0
395,16.5127870944875,20.0
396,39.28697026944506,20.0
397,12.572325384632578,20.0
398,16.09495120729048,20.0
399,47.68572872649901,20.0
