unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,do_chelator_dosing
31,56.480804896739166,2.478994551816811,39.945915431430684,39.20505494450164,60.0
32,61.03313478996718,8.45486639409949,52.91004411951922,65.82766700169194,60.0
33,63.4929068257081,54.85295539181659,57.39069604272107,25.689024080659458,60.0
34,59.43892361783028,8.846507547957062,57.298791742952034,55.9350709758358,60.0
35,61.97619639736518,23.43652177576473,55.43011053211574,52.888325459039415,60.0
36,64.36976779343141,-1.8810533301187728,44.43938816088195,46.23779962808074,60.0
37,51.36882077286947,14.806985266586024,46.85598977773721,64.02230497277431,60.0
38,50.542779363753255,6.712807906961692,38.390086819735615,66.8757020766576,60.0
39,72.061750998543,3.4772564841726012,75.53624925034329,52.88535469788358,60.0
40,61.68141698000935,-14.07328529547041,54.36532102029439,47.27453552967626,60.0
41,80.78525215365784,15.852281323739112,64.83888290022126,49.48081949174502,60.0
42,62.69931951651454,6.515853511102545,61.10287176576628,53.884153687893786,60.0
43,62.55800018097494,13.724984856268104,52.73114169173314,30.37001746690619,60.0
44,67.74724122491334,6.766848876003725,57.73483735987276,57.21515723640017,60.0
45,69.59162408771338,-15.269308263690778,63.14120385486889,48.731024022386215,60.0
46,56.14383790583718,13.949890743734038,48.12924983175666,66.90284359869614,60.0
47,57.0205345004585,4.743804342805145,43.42531117654192,72.1178678551648,60.0
48,62.14779390654009,10.07853613672713,55.72854779623637,43.92344875348173,60.0
49,57.88220536448685,-18.221051166587667,44.13384795523936,49.41600139934569,60.0
50,72.88917411795285,6.282076561234376,65.91811599099222,51.43476452861984,60.0
51,63.19290042506,-7.3298604040858715,66.97331452696135,60.4791094061097,60.0
52,55.71250198622387,16.605290521320548,46.22889534816494,54.092043594453116,60.0
53,60.125230642971474,10.848588380639528,48.68088054134194,33.90923892988135,60.0
54,63.494958509695145,-4.598320135062549,53.60403991379492,44.61970381582982,60.0
55,57.14500947474409,30.957625956964886,40.91052670071689,46.284005653898355,60.0
56,58.63347443782476,27.63770383442286,66.44162315555403,55.346826973266865,60.0
57,61.1043962203633,-1.222233050935646,61.40642969091836,35.863650718294366,60.0
58,55.3443888871799,11.368333826511506,37.66330173365525,62.016709998292015,60.0
59,64.07401300153441,0.5437770461471665,62.80675451725628,53.42146208191996,60.0
60,67.24636764548016,12.863653015303136,61.66928775805981,25.893909114321755,60.0
61,68.48143491137817,11.498327060386853,56.92538497782515,49.89946105055565,60.0
62,62.544977613136766,21.23818489067451,52.81663258950913,59.862512589652276,60.0
63,58.055636595577084,17.856241050204066,53.04252684325442,52.72384005146768,60.0
64,61.78823628895894,1.454451712354878,47.1963513423391,49.919991974910744,60.0
65,61.99515543284442,-6.000044645528458,43.44290260767668,45.595716128296736,60.0
66,59.16436358298313,1.763301939730666,43.465369773640504,29.772134072894634,60.0
67,66.66481512659198,14.840255050710173,61.784460520279964,49.702711126562555,60.0
68,64.10533952000962,-2.1992823224545948,54.54090055708699,37.86686509733507,60.0
69,69.64146237259096,8.445892984347097,62.359500263590725,65.99119025698289,60.0
70,62.77128465944413,27.23806335503162,45.26637780636011,57.77486230977333,60.0
71,67.50733982060864,-7.113168848934377,68.65154554391304,60.66130132793617,60.0
72,58.453603526679196,-11.613576250146536,57.436829462290476,44.612756982187186,60.0
73,59.51076659609355,19.256809015404805,54.50845888005857,45.252544640881716,60.0
74,65.36543580622478,8.463647180843981,54.38241088259204,33.06114690994022,60.0
75,85.39029558801138,11.016870172501925,90.59002917075577,40.67338906982319,60.0
76,73.04597614386905,23.320188055724913,62.3257855839963,53.089409818366484,60.0
77,49.93727208660637,-12.095391559643533,37.92322516428528,42.60558687287236,60.0
78,52.92096658194956,48.68325981923522,45.4596676095999,47.598888573637325,60.0
79,67.9911115196099,-11.60813182913837,64.69106349798821,55.020164611509045,60.0
80,67.83074141940516,10.680296533865608,65.03397556420781,68.04692933009497,60.0
81,68.8388143355093,17.567648275296918,66.39334410957517,59.02504141738636,60.0
82,72.60954803743466,3.7388874659679585,82.94451102860778,49.24798162121347,60.0
83,62.03166733651737,10.501846649026863,48.33823709687663,65.49654228770882,60.0
84,64.99686020954438,18.52198009938811,52.941209461655184,51.84103650719497,60.0
85,62.12049577741407,21.18496509231165,47.3979916681391,54.29268666543146,60.0
86,67.58134377652222,6.701155886395401,53.340033134419954,55.48928274448893,60.0
87,66.80383310962452,8.306183972751281,60.69239713630996,65.62691953133115,60.0
88,66.98643038235473,4.745046530467663,57.54930242318287,52.27370466031574,60.0
89,65.16311063059077,0.8416380205106897,49.779218811623416,41.78371862389815,60.0
90,68.99310571116811,21.18801498151417,68.4391038696544,56.230963028500746,60.0
91,59.79715545397684,8.390703508516376,49.17945968096246,39.105124392293945,60.0
92,72.78002639904287,20.70316994923743,80.03475695620158,61.611436209641624,60.0
93,69.86946253114236,-4.310831901417682,64.82986234408801,64.35393850787113,60.0
94,61.33881874729653,-4.826927309464603,45.998854277297625,59.120786507161476,60.0
95,65.65822155242039,-6.006998331216337,61.86565970333204,59.52561039964729,60.0
96,58.25914830214068,17.979192026467484,48.02773443961109,68.14371213799973,60.0
97,55.99171113799952,12.289184581309758,60.72952348484946,62.348921931270326,60.0
98,55.51723053322887,-2.216251839900119,47.96810782680491,23.447022785606627,60.0
99,62.604480267692146,13.466946595429103,53.68001179003241,64.8052973762747,60.0
100,64.07565187845952,17.40022304180102,47.731424212715375,48.13445783331072,60.0
101,52.38788941371476,29.31772949151714,45.95057125221637,42.69712662467543,60.0
102,61.7019189606788,9.647616952373347,50.05704752906446,47.75635171723031,60.0
103,68.0211032685686,-9.178455394169873,56.78455313384863,61.339770095153796,60.0
104,61.235730090692755,51.86585996825491,43.96973181745624,45.375046856164985,60.0
105,61.39649390220063,7.317671009690379,51.517953137079466,30.57752890875425,60.0
106,70.50842418771342,17.64362303043125,58.33438815105053,56.99365789537198,60.0
107,57.75690059240077,13.562867913534948,47.26310395921442,42.6166481035041,60.0
108,65.90719366230779,0.02912833212043786,66.25947590069131,49.56557247449926,60.0
109,57.32701401950056,17.770161394634833,40.91136245211944,59.431313574895746,60.0
110,57.036919000736226,-2.672785523095307,39.08197558026299,55.20619727648294,60.0
111,59.52993593476147,9.484137122453845,48.377708046011094,46.33487549384268,60.0
112,67.87811603384866,20.04358235347403,66.9248985776663,33.7163387593137,60.0
113,67.19155807588334,15.45882307338124,60.66696436971021,54.20354784710091,60.0
114,64.45456250643278,4.222103589497436,54.536645995574304,53.97980253669551,60.0
115,56.42561941576892,-14.234099745121318,37.26073255542956,44.815728516923045,60.0
116,69.45832052285519,9.308706448629716,62.9475391196138,62.381300971673376,60.0
117,72.06379310246439,10.181315764126815,73.94136950499751,60.76107812906973,60.0
118,53.15794644588199,22.31461984492129,39.32289135222216,41.485317437868915,60.0
119,61.470530005437304,10.839192924997516,50.101191131381384,46.835363152471125,60.0
120,76.43377595856184,14.106083343207299,78.67033257744633,36.768773209886206,60.0
121,61.333133540963004,-1.5239286744173715,44.91654618941727,68.35739367854222,60.0
122,63.61865320819896,15.549654428459505,61.266067183612805,39.962721011758966,60.0
123,55.296520769852336,16.29707085367945,35.56463495897976,59.442864183221985,60.0
124,67.47792045598894,-0.1329581040397212,64.29690383621721,55.45885729252103,60.0
125,60.990596942522075,26.442984107724506,58.46229024560415,27.05900314331196,60.0
126,61.46158581364301,24.136109571226992,58.90383924478636,48.94391268003688,60.0
127,62.86552987537867,20.522660648430232,59.099547472934034,73.84066178386738,60.0
128,67.80149170498878,7.193449994505625,77.58654882691141,10.953459299947028,60.0
129,47.90191281213133,-2.9886778276953985,46.966425862110164,45.75472854517197,60.0
130,62.77866222238632,-0.30629704519480505,63.86076002490995,49.52222228401128,60.0
131,61.727018042253185,-2.6819295325035872,42.92997037637934,55.74987461610473,60.0
132,57.16641622972834,16.800560111293322,56.65879277596651,53.509419753843105,60.0
133,62.72080536015034,29.712857115798506,50.53262816785044,72.24579440223943,60.0
134,52.57435801720541,15.306634901084548,29.15298762409133,51.058700236273324,60.0
135,81.90769435675372,7.74840524038604,71.11269414667171,28.09095571558726,60.0
136,60.935414455857654,-10.191690617449014,58.409512970050294,42.547205339108025,60.0
137,70.33365329266128,35.08414402735854,63.381282021147896,50.93544834742472,60.0
138,64.3584176802549,-11.615648443751073,49.09072619583372,32.566490253323465,60.0
139,69.16366068047017,3.4289780728190764,69.2437116561181,69.13594591077364,60.0
140,62.892557079299586,-2.6980906633360595,50.11003197173864,47.9642660440616,60.0
141,54.76820014221249,26.595885065100727,43.30677623622382,65.67689434168172,60.0
142,67.82605142264394,6.908022925878533,69.85608273798142,43.221633766432625,60.0
143,72.48276647034352,5.12943382595326,66.5913881898362,71.22336544081344,60.0
144,62.68625004491685,7.989903253404426,58.33741251993821,46.83625372457139,60.0
145,58.94278816147208,11.528605601404601,53.686585492401655,55.63741114720354,60.0
146,71.24048371375527,21.9747740793901,72.81910036218025,30.79961592915595,60.0
147,59.28127121310117,-16.706988878108962,40.97171397741099,48.999996225858816,60.0
148,62.73923468230519,9.961944060195123,68.70401487721124,49.32521192671585,60.0
149,58.745200804732804,-8.207952339397481,44.298768852953174,36.35762290055825,60.0
150,74.54173964599424,-21.153698435800084,70.39121347761585,48.00256323689612,60.0
151,80.66532969184433,-1.6751819968364643,69.03538059828409,41.243987494821305,60.0
152,65.46918010101888,-11.996328132593053,47.46749416019046,54.598330140363814,60.0
153,67.96349690238738,12.699466540608952,59.607697251293715,48.02207674731806,60.0
154,62.83508549773113,-3.581933561589903,49.88893663589732,51.18305283261567,60.0
155,52.14354563662142,7.532915907048732,28.992052329715563,61.10439214422266,60.0
156,70.5081801217688,10.882350612900389,72.51295404959667,37.653802593931616,60.0
157,64.35741703461734,1.4795931810059182,49.64282449082783,60.18095647202665,60.0
158,61.29275074644075,18.83025756319263,38.65365830742314,62.268040753027215,60.0
159,71.74292869594554,-1.9482899782033822,69.29517304770943,69.11705384083997,60.0
160,58.03510398073493,5.854216618502307,54.15057441832294,31.924824310323054,60.0
161,75.5585617321509,-0.6085573607647738,71.37294865366917,66.40009263863422,60.0
162,62.243783300043084,4.527841395346298,51.21600699764976,47.66275680686381,60.0
163,59.239215042014266,-1.131970700726118,41.30685856429605,51.79237179369183,60.0
164,64.10895879196762,0.7537983803020758,63.34663591622287,42.30044126985608,60.0
165,74.66093927024626,3.186821100698714,72.28590026771475,55.486280049864426,60.0
166,62.34678212527043,6.778833583473936,58.29951117806232,78.03346395230899,60.0
167,62.160308736393944,21.057468536247953,55.01624189757923,46.17817697996386,60.0
168,64.12367025910311,7.659183300188415,53.86669384675098,28.644818637194827,60.0
169,56.68547305520524,-8.178449067700887,53.98590160580771,42.685995708632596,60.0
170,63.86747410463003,33.517839799453796,51.70206233264462,60.54648631080266,60.0
171,79.88708777430332,6.778311252077801,79.94235102202573,56.052159997206786,60.0
172,65.29582264346577,7.288949134075125,63.088942132423625,31.278153327484866,60.0
173,62.534303670988336,-3.9154264052908827,46.44238052645878,47.412646076795625,60.0
174,54.63918262544661,13.391842554277208,44.58738711829987,28.722736083390764,60.0
175,56.167111791965816,13.895133440566728,43.402996785090124,16.837480962355592,60.0
176,71.80173330930026,15.912941649994767,61.42692177777739,25.16995659719872,60.0
177,68.34982713674991,18.38077808334512,66.76528050583681,53.57041732158787,60.0
178,54.47862076445962,-30.962955435852304,36.40372206809462,47.4753254027493,60.0
179,62.494700950301734,28.67741570136571,41.34163460916382,50.72854843077616,60.0
180,45.03193232013532,-17.400375929868385,30.87569931750899,41.01986139431571,60.0
181,66.53894944434742,-19.819697494416765,67.19248969545228,52.503893233363144,60.0
182,61.01141370657943,14.380360114860746,46.045998880773205,45.41593068457315,60.0
183,60.750332055476015,-0.3293309234833597,49.52591451543778,35.74376040727487,60.0
184,63.42383910078837,-4.809299158882434,53.58560206698358,58.3726807663498,60.0
185,49.361587929089545,22.80651912135297,23.146945501026302,46.379567850140226,60.0
186,76.35234866274799,1.423141216684229,79.92909441908914,41.75740959169888,60.0
187,62.64135153092633,10.230901548625239,66.27989622273887,48.856359072970555,60.0
188,61.24725105311584,15.653092098715845,50.60066898500613,47.119281390690546,60.0
189,76.94512422318016,20.908905789482596,76.14619187062546,59.14550142504914,60.0
190,61.55338081196824,7.2178856051039695,60.1112528351909,69.25363185731948,60.0
191,81.29250854191079,13.360491256251493,78.94335412795691,54.77023527360756,60.0
192,56.61461059712036,19.192371408514433,50.78375532911182,51.362312241204265,60.0
193,65.1520780487504,14.031728139482126,57.655686041283985,66.3215090097377,60.0
194,60.229626686788514,-20.12673378983502,44.226629767874755,51.194796327536025,60.0
195,50.502183595257975,5.7885011767311925,43.251654822998916,45.3368851252867,60.0
196,49.73528335197576,-10.136305607271307,36.25125165428635,37.66337292178886,60.0
197,69.81485119018407,18.113986768131642,77.94629552532766,41.255799775772594,60.0
198,64.2848932498058,16.952153605715836,61.93763663699095,49.86450838141705,60.0
199,63.004516562410764,28.245410785415956,62.02448655291509,48.69482740094729,60.0
200,65.21795232483518,-0.1902157326056768,53.86189058049236,51.41753017357518,60.0
201,70.43602542495806,18.32934421064116,62.017418258273146,40.21888839927109,60.0
202,66.08089028299408,-22.80094578493435,56.00775329411289,58.364899608405324,60.0
203,75.01284670918207,10.727259750027384,81.72518169926543,51.65605970115644,60.0
204,66.9249299231482,7.499416819224599,58.8585047028088,52.40052001966217,60.0
205,43.60125240660357,27.523810002484392,35.145841904443216,51.978208401719925,60.0
206,82.6171584347619,7.387235516861684,77.71758200265114,33.82549864728868,60.0
207,55.55920440885111,-18.752724924258324,47.342690909863904,50.353263663275186,60.0
208,65.3869664681118,-6.557271145071863,55.470164867946764,44.44246192818727,60.0
209,49.68452489898831,23.86666283898967,42.660447594410755,47.737352070351776,60.0
210,60.837618713752185,9.090187791991244,62.41924579174276,58.68447302004396,60.0
211,68.74646240817421,9.070228701575662,57.181398619929844,55.2043895059248,60.0
212,60.45445434002149,-6.18271597035409,47.02328010563332,64.24945950661292,60.0
213,63.23510658244185,8.460668622606004,67.21833754165839,50.56146580928069,60.0
214,68.30958669969415,11.15205098012807,63.94396170031881,37.529461843046434,60.0
215,58.4683739099605,8.3941581294137,50.75533027487852,62.94389783360701,60.0
216,58.486545612818134,3.6150162078531447,47.697430276852785,51.718549508779105,60.0
217,72.21671806976255,14.353038801726473,60.40766233104227,60.829237627568794,60.0
218,60.20812525049766,-1.1786478698882998,51.14111171358277,63.3335692134111,60.0
219,62.09083704833754,4.372598033458646,53.43659211071906,71.59322005328244,60.0
220,68.66838170125338,10.798322063475766,67.69955553430853,39.37595099310954,60.0
221,53.435026230608884,18.474731751086978,37.20550667463457,59.25014610462725,60.0
222,65.31038305044711,10.993723761675025,41.86244671790614,56.03940508565299,60.0
223,68.10878947044073,5.450217343363225,64.90943142454861,26.35236324521152,60.0
224,69.35633128165315,-4.350994497193183,72.05405427806777,32.89549815351786,60.0
225,71.62501955595978,43.72195694605751,71.61304047029589,53.83066233293078,60.0
226,49.56791986972138,-4.987428108299056,46.33125154265327,50.66467771730566,60.0
227,66.79702821265965,30.050402435444937,66.83595710664892,61.14247892715538,60.0
228,58.847977460219035,30.11296101246449,57.7131702137872,45.97284480693876,60.0
229,50.17028411806706,0.01068137400756708,38.45639768576885,66.95735407455035,60.0
230,61.89526295413312,-13.56604166273267,54.80673701804981,74.56156817721248,60.0
231,60.93610061061691,17.476767437523954,49.20021952139176,59.53838208233636,60.0
232,49.823998708917635,1.465850512176229,40.7520361413214,29.79201372318131,60.0
233,66.20262844862495,2.659411483400359,52.04932882870833,37.2949034186233,60.0
234,67.29474633391507,6.702987718732774,60.60668288043472,28.624452042136102,60.0
235,59.37846134485619,-13.737150453079114,45.457676558261916,20.7816245173664,60.0
236,69.4345349520515,14.55479362446764,63.21352633576527,47.19399413343897,60.0
237,67.57556641739227,15.66696985018638,75.18808656939035,38.36018487448675,60.0
238,51.13849463457742,-8.646605214025803,46.237257661970986,34.82004552820946,60.0
239,66.1385781529861,11.31523834202941,53.39721447236985,45.1158861784108,60.0
240,62.85461198886664,15.607806338359117,51.27710612537481,48.35432708300436,60.0
241,66.82258004661479,-19.48490530417731,74.45735183141767,52.42550472674845,60.0
242,70.2698549387365,5.657781346341954,60.5456559054241,39.15620996435935,60.0
243,61.249466998341774,-9.283115387577038,52.926439150442654,54.54461734059998,60.0
244,62.71398923664714,7.751581811640218,47.98734774404828,74.30300321185365,60.0
245,57.08184407496765,-11.750004946155311,37.67085594605521,54.77809979443605,60.0
246,61.07169497275514,2.107420828414785,51.56598182535301,58.22720728017588,60.0
247,73.7164597960901,-13.296958829852235,59.01800565053707,36.924321015782,60.0
248,56.57298969409598,3.0646727088398302,43.28319818462675,69.13120908826805,60.0
249,60.19555350949515,11.525100247053203,56.69823543610232,70.2494610417424,60.0
250,55.62124382346833,5.59782379200459,50.3402574214387,51.2706017882954,60.0
251,68.60362935289753,26.714107703519637,54.22502667681465,56.903242536656784,60.0
252,50.277217387010474,7.980202534744245,36.2077118053197,48.14389435270513,60.0
253,60.74222273533065,16.92899068327089,54.33485798650115,60.56878933706285,60.0
254,58.867293494084905,9.659057431784671,56.822339566887514,48.77183865608582,60.0
255,63.34113263978422,28.871506530545776,50.42053215374266,56.77244212289691,60.0
256,55.153201822764466,43.8558491713485,37.4119377654363,46.50036804811229,60.0
257,59.48604285225592,19.43469130333949,61.16905874471306,63.69250673979003,60.0
258,56.96263398699175,13.322751232841117,48.150246147944536,46.22994625242016,60.0
259,60.397066586525405,7.454754300548813,47.938747556330696,65.1592256420584,60.0
260,67.91200077622013,-1.2503509556222037,63.208041539667136,67.92946082199552,60.0
261,55.423646709052754,0.8703082539690259,33.319845662730614,51.643635980885584,60.0
262,64.71090784383364,-12.943820297821308,50.76604237773078,72.95379054216768,60.0
263,64.15501543032812,4.330978982284744,47.473167048459246,54.9804459746204,60.0
264,66.76778247364449,-3.4229505648840464,64.10940803976013,35.281215158812934,60.0
265,59.93669532144887,-10.100693556430812,50.93606914166252,69.68498116113855,60.0
266,70.5425858330623,-0.9984744402985051,66.46014037657208,35.899138523903375,60.0
267,74.15666176958634,10.597626128533362,78.82861900332298,36.50474237007866,60.0
268,71.07199465515679,15.113029035459338,63.76057787278274,54.00593448264136,60.0
269,75.71090375495908,38.10243906544984,78.00845654343294,57.032219602366986,60.0
270,68.05178418376609,-11.865238072252428,70.26452644221538,17.292378682124532,60.0
271,67.18581853908658,2.302340760060111,71.68285071603074,42.678162470954106,60.0
272,67.74240312204408,9.985683812957387,69.26080029088506,54.071519660872525,60.0
273,61.586501138288526,2.296863024881829,58.156840492672245,39.58704796888048,60.0
274,71.30581884360518,2.549617445083088,60.60952092834501,70.08688344891289,60.0
275,67.9357789204991,-4.305979297207955,58.96931604261243,55.895312703875675,60.0
276,65.74775394243404,2.252914010060147,56.705160585986555,49.15235357879188,60.0
277,59.5064904777755,-2.95114239136198,38.07096756139856,80.5217976306863,60.0
278,53.78723949747007,11.072716149692594,53.42556891181261,19.197734926539184,60.0
279,69.77323078609189,1.873158481046464,69.73395420888335,49.26855120322846,60.0
280,64.98093873775122,8.771500597730661,58.31127707453903,36.75444166476489,60.0
281,50.71520568280139,11.91095661291854,47.742440257633405,51.54143799007727,60.0
282,66.28137553865909,-8.28526284849217,44.622167984045504,35.5502090193881,60.0
283,61.123918165592535,0.010834513077394803,43.445522082816545,35.93769301417712,60.0
284,56.97255658850926,5.31133497403558,43.70026082957228,62.22388738348302,60.0
285,63.39535121367802,-2.0769163996392788,55.30131293718552,32.40405085587017,60.0
286,62.91804171698169,-17.06576288851608,51.670395201749756,48.242924183372715,60.0
287,55.21740440444838,20.23454315749084,55.587911641861766,45.08834228977727,60.0
288,58.64752367620689,-10.400010958250194,52.820103234199195,30.32918110161348,60.0
289,65.75657507526194,-21.71580882196047,49.58311512365701,60.789846414766,60.0
290,68.7961600480618,-1.2954218820456624,59.4217232327612,29.996643354963133,60.0
291,47.75376963206638,17.180581807857358,29.81484203765804,32.90041656376164,60.0
292,66.44676227781648,12.613880467075564,59.71356094024884,45.655870851244956,60.0
293,61.1498914470101,23.645218946176495,58.54171078946645,66.98055665720726,60.0
294,52.084342411301634,2.295285824730064,40.86922144306449,79.32495004012455,60.0
295,77.67079973448296,13.64053648973379,83.3536606685176,39.05373345127733,60.0
296,53.47664317041943,-5.356945890438514,40.28811730225374,60.03011440347021,60.0
297,59.32620584472373,10.119926451678337,57.65519972813433,46.18143413449273,60.0
298,66.58507583964197,24.333316623652284,65.50911275792961,50.27974122299418,60.0
299,64.69783314451104,19.937783215392372,47.304060541461325,57.33484492617826,60.0
300,58.48138802782087,2.5967271282898228,66.28415748484994,36.22268877647698,60.0
301,57.67707061732629,13.427646557798102,48.0523212601484,59.059949879751734,60.0
302,70.72200773843214,15.210078780872163,62.07007566320075,47.63153157660703,60.0
303,64.38272736721693,13.929017585065864,49.65478739360702,43.25137052498194,60.0
304,57.0929434675459,-7.292617320523787,43.70045994962544,16.26504248796769,60.0
305,51.52812070797525,-9.64082551098334,42.08233034047731,38.890674836263116,60.0
306,55.61020675209541,5.8249877029632895,48.68876020363689,44.259126639985176,60.0
307,67.55491016315659,12.80156561791448,67.45381999318356,51.77351673167572,60.0
308,73.24600281175782,35.429127145357555,59.05272386856822,48.55894682674561,60.0
309,64.07342921191263,-20.205808738230736,50.63958747275878,49.06711082466977,60.0
310,66.50626770025889,17.395147051129374,54.70100765089091,41.97152740599055,60.0
311,64.47814610960475,5.227875963044648,59.9317376451249,46.56527765467221,60.0
312,64.98116255503439,27.55382410510761,68.58250867025595,67.7491439697167,60.0
313,69.88039587600763,28.023811241213785,61.75560704747567,31.6533516913621,60.0
314,70.18389455662526,9.673023134089293,82.82374257486468,43.04869632491935,60.0
315,78.47432150409375,-39.51143957185896,78.832002697015,40.29592799310332,60.0
316,67.4041401379094,-9.96076224901079,62.83888141729713,44.297400810618505,60.0
317,69.08947259823391,11.548149532039666,69.52642193861918,72.66003749217889,60.0
318,66.46648455683565,10.180991601800818,68.73748807194306,60.44947721241764,60.0
319,64.4348144460435,-27.055403925711783,59.758689059561526,31.51048574673565,60.0
320,55.26633777413256,25.653122215425853,40.99753129516011,61.48105775621887,60.0
321,63.150465122968846,6.219274385967195,60.260036990351786,35.242001305892074,60.0
322,57.126246323545345,22.450052867448363,57.20088604589064,53.76129073830713,60.0
323,69.98310279372203,23.650273040931175,58.63741925772897,49.744470811599335,60.0
324,58.92357251487671,5.969340311552851,52.55421027187175,59.37686901351413,60.0
325,63.326239648598346,0.2853049426724983,68.93047642301097,55.46863566894917,60.0
326,56.50380844205041,-22.64560156817581,46.444375377669786,43.67811391043157,60.0
327,67.52744895727695,26.310032636267792,57.47349617935346,56.211332048561104,60.0
328,64.02370756238105,-41.06161917341633,53.48060572408171,64.16566140616611,60.0
329,65.40062766524662,34.76146915769567,56.40202850144379,34.17722118220812,60.0
330,63.2586159308769,-4.69160536553042,50.197298700680165,38.728086388451175,60.0
331,52.71689053626142,2.2086254951228943,41.44082453217863,44.62572674836053,60.0
332,65.65985959816591,-5.286323298148995,61.97203502815931,50.862832738070345,60.0
333,66.27364462738294,8.311061587933029,56.86016611864159,56.709452824710866,60.0
334,64.43548017599863,-5.2340201228054895,39.10700078737278,44.60802264776948,60.0
335,71.5001683953423,-19.773474805377532,76.22315415837568,59.44060743346494,60.0
336,49.46153274752227,-1.7952765494616285,27.09942395130981,72.20110594386418,60.0
337,56.8240213484557,3.9270162284056296,37.156477865866236,46.32595235982753,60.0
338,60.21911474169972,15.806569929163675,56.79315768492885,50.22521379054388,60.0
339,62.379736640858745,36.679244944922175,59.751371462058,44.49872518324353,60.0
340,66.86337027676258,22.50203564665227,68.55841394334112,51.30456224297913,60.0
341,60.89995132820904,1.699987072683868,56.53515931405682,65.70534154619551,60.0
342,73.95850919789906,-10.488230594284513,66.28591393441465,38.50486210283628,60.0
343,50.69490100955275,-22.561424423166933,37.16747492084317,55.62999705947189,60.0
344,60.24095828796712,-4.062706812146503,46.972285881297964,41.93969304754,60.0
345,59.36421942009978,41.416400323702085,41.74013449113156,62.00796057521333,60.0
346,52.032597886776294,4.580304399970476,45.05787310500548,34.84219928483741,60.0
347,69.81141289486973,34.1882399911445,64.094641196347,55.78908919124714,60.0
348,61.63135390816158,8.244013914181265,49.91612061907522,27.00274125691894,60.0
349,57.914944409371145,-11.239989041637585,49.92173134152565,57.3432625130137,60.0
350,65.60780913812245,-0.2143638461925681,55.67587292442101,68.38388487056665,60.0
351,64.13631717668096,-3.5457109119573476,53.08033266114549,37.4950465736132,60.0
352,72.5719237106887,8.071306189786954,64.10622925983017,40.7289222587789,60.0
353,65.74611660082614,21.20878165579264,60.213490686466386,59.437321382478345,60.0
354,58.61588317232478,-3.9102482987950022,45.80749635131415,61.04128826563389,60.0
355,67.9455970239122,-20.73040003910068,58.39957581456167,49.479378826545286,60.0
356,52.83455847430346,7.843401038441814,45.69211561386121,69.5215352583455,60.0
357,72.83622552379511,8.885953454824076,71.51751613561133,47.37307201043723,60.0
358,56.54371546877454,4.923482451838544,53.8522730152112,38.32971937279465,60.0
359,59.57202608157529,-0.11259591037453465,53.43397620097699,52.73532767359983,60.0
360,51.124957885675386,27.947818062476117,32.39776808469336,47.388604830477426,60.0
