unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,do_feed_flow_controller
59,19.55202184052772,59.354908247821385,48.15206309846124,40.55266599304361,25.0
60,45.1613158192405,39.55288856133714,64.71543400399027,30.647806395530047,25.0
61,40.729551683848136,14.980141678472602,47.453325189280264,42.59528040373119,25.0
62,23.819850243727625,33.69638233097528,56.85869755559358,39.521400088517794,25.0
63,41.85054837317188,-1.2744170633423089,43.41115210364676,28.427470000321165,25.0
64,28.558063096730933,27.455111274264205,62.194513700912935,23.873884856152706,25.0
65,20.06585516991358,48.36331546021118,27.929533420242095,52.02047192094969,25.0
66,17.982229292042902,31.799288931650263,55.8358266617405,59.06683736885637,25.0
67,27.617219395771194,26.30796316317305,56.023258783916354,50.0664858790665,25.0
68,22.517794439338815,41.02178765764379,57.526722913005734,61.389428640280194,25.0
69,21.923301615897486,43.55565988914111,50.143811802367786,45.689522367741134,25.0
70,9.301759835344233,53.96651984564896,41.25147530974198,41.51387108874002,25.0
71,20.62649967299108,54.18525386618561,56.371187741212296,60.14306201898258,25.0
72,53.02741281246524,10.88134206941072,64.86368799446623,41.16100001965936,25.0
73,35.71317993412764,44.38862013871874,48.52155980529469,61.43787820682486,25.0
74,40.96712264701651,7.765120069093818,59.990705586836846,32.227702529834524,25.0
75,32.110729405620674,43.29439474435339,58.14596520952575,55.37009725580971,25.0
76,28.20804704825235,27.299184101702842,69.7059426250805,40.447251261297005,25.0
77,3.9345120039442936,23.80695864393472,58.40168229108191,69.38489198451772,25.0
78,20.74276350837106,50.36288982834418,66.13728966207202,57.17793026683739,25.0
79,31.846223543393094,28.61538920165524,58.941107663691206,32.20042469423954,25.0
80,39.551261977296,35.436768890527325,61.76315207118999,57.38060547596782,25.0
81,28.1250279249591,41.4947641608439,48.83507973309568,46.62248078126077,25.0
82,34.93391570893992,41.62254011583536,58.61563195460647,58.82857457406339,25.0
83,37.166042897049195,57.47245354214991,56.88523820882024,69.04793805603457,25.0
84,18.166245007199418,51.55854373348058,69.60209834288658,60.172223525120884,25.0
85,40.95018616633498,4.218985780099477,58.69231424014156,32.4676503325334,25.0
86,21.39708317687945,27.863528275265875,34.25859137255823,65.38794472318288,25.0
87,24.850770590997143,44.1155116860274,55.91718173012364,71.7863156430155,25.0
88,44.64210434554803,44.65130038589051,66.07259998599997,37.37158674244031,25.0
89,26.332217338029935,52.63382854889877,48.86409177262145,75.96881204163039,25.0
90,42.16509809125291,35.96852638906031,61.368233429671875,45.48643596061166,25.0
91,27.60380284546784,30.605788423940076,59.64296900089684,56.21022842441392,25.0
92,18.598688814211975,29.156668491139182,54.99964196277376,45.729780726988196,25.0
93,57.03034721661523,24.265317255513416,53.75299597354459,51.39575380543433,25.0
94,11.914705284693174,49.89186087485241,36.31335489541006,45.07001771139648,25.0
95,27.895747023736405,33.64464514299368,41.83474763521992,62.02804982142687,25.0
96,12.955140001153747,63.42347136669397,56.65403291473757,49.50819667280255,25.0
97,43.1545958803935,48.75713752947472,51.48659123311525,55.89449997259454,25.0
98,45.55094080771662,42.03363558397149,69.54458539012056,25.132900320325994,25.0
99,39.0766803324505,30.3579244965122,74.58380724249247,76.73972532560848,25.0
100,24.418322737155695,19.587319582701443,40.572148282329785,38.14765764154941,25.0
101,11.976296213702092,41.873410038550645,43.61059944318212,43.34835177399747,25.0
102,41.79897762505192,32.940117852897075,32.15551783358043,69.4234723370948,25.0
103,26.271310321913116,36.35169568213433,39.19306557615995,49.96849078046004,25.0
104,31.48825587272268,44.82442850462639,68.6117078985789,39.267450608792416,25.0
105,21.18682529244778,53.36965787093146,46.30572699500747,39.26495990945317,25.0
106,23.383070840812344,52.34659071791839,62.93329802861694,60.10864180545443,25.0
107,25.473878977609477,25.86228280579059,64.55584063855657,38.73176642829892,25.0
108,14.566365170893453,69.92952274151317,41.91082069469907,55.943042046828026,25.0
109,38.367796981571615,68.3557867495636,89.88351077994412,54.162758322619396,25.0
110,23.43654692990375,69.86412053925562,53.16661077629149,33.678079117510826,25.0
111,28.67939900594868,49.57480980527199,59.30710529286817,44.00619471993714,25.0
112,23.831805747330197,15.219519773733182,48.93444119534533,67.8975919399078,25.0
113,29.138172012382185,37.045001248463194,59.31810674834653,64.43383677880955,25.0
114,10.350327907727003,38.02445056351763,62.994440150143994,62.417988593701885,25.0
115,40.55831883284311,67.44475142937344,79.69246089418749,36.01943795241742,25.0
116,59.59937993736524,33.85643826201612,87.46239815690035,49.810247085371856,25.0
117,35.80302461072491,55.47644249407284,62.14537826534517,38.745219659576804,25.0
118,38.595886098103065,1.5376618494311707,66.4114924591191,35.718129991586906,25.0
119,46.788540255232114,15.666635863257339,63.699631618626256,52.63478661616129,25.0
120,27.194996520775632,34.05627746748239,50.87261981316714,51.47047729401465,25.0
121,45.2780745228217,39.80690844693323,52.15254267041446,41.83663978834358,25.0
122,23.35252031203474,44.317320750757105,55.208162971432515,52.6150195751342,25.0
123,34.92415365807073,52.27310111585449,56.697325760167935,57.73684763513245,25.0
124,8.610790666481597,42.90369850618803,52.150569584011166,59.193926782030466,25.0
125,39.74891478868324,32.945221470468304,67.37430440196083,49.59545673616045,25.0
126,38.96799020230287,27.884212746713875,66.28086806738067,61.37978284695673,25.0
127,22.604697455506848,53.389665568468864,68.45311793381754,50.05920332774014,25.0
128,29.695626018709806,42.85719597901347,69.4672137483342,42.075571284105884,25.0
129,13.840321534705524,43.26338637669908,53.36780545728749,68.3877180051224,25.0
130,28.860377565269403,32.70664010015841,77.49764339069482,57.42409612529501,25.0
131,30.589455570721736,22.768404904797105,40.90513992800967,51.83155392945282,25.0
132,36.90985206245805,17.856283012447584,36.37572038064084,69.75992959554642,25.0
133,17.565860885139298,34.50788814635468,27.922052409188808,53.54493882760141,25.0
134,17.161498485074784,53.16394415125586,47.07571101703493,46.405126409302525,25.0
135,33.384038584890874,42.48710034452465,58.61381033617438,31.24465244932449,25.0
136,31.170195121798553,21.530180021988127,70.2346717977642,50.80223088723239,25.0
137,22.047139157841492,47.265287700076186,75.17880631103102,49.59874983816374,25.0
138,51.70103256382447,6.935037122757219,46.26963909925734,61.899384810451494,25.0
139,24.626283013912033,32.33626639227832,55.42623531797662,41.065772667910906,25.0
140,13.057918119027251,60.63873911653137,51.33025137812409,55.40813088003638,25.0
141,33.607405790220554,46.8445902386742,64.12459183664414,41.59634399479407,25.0
142,8.512574676767791,52.232911221837654,45.034194239633436,32.65826789316045,25.0
143,51.62847470471774,26.599405971021664,61.45795591475028,46.33254732857485,25.0
144,41.525773992942256,12.166760778901853,73.76813266590241,51.66305846356846,25.0
145,41.30690342119499,33.3577994904457,77.52013987804884,32.50402370540704,25.0
146,18.13807457901255,66.95799569550289,61.99755384177903,39.112274189472124,25.0
147,35.43212168519563,38.666077229569844,60.40730834030852,70.91747002675152,25.0
148,20.789353614796344,41.21484815552669,52.42026756458682,53.30506671245181,25.0
149,30.367032241033932,51.069910925776654,59.92450235281846,68.65867236098215,25.0
150,37.8958336936657,15.178309375992251,46.1457516527982,49.51177910856213,25.0
151,20.875052915825922,39.75981714921487,52.08744890218578,53.520114276973956,25.0
152,12.932476391727905,71.78500586013627,47.86608817398203,54.64496563295107,25.0
153,43.43254741836681,9.77090808525433,54.89421411062894,61.088879146110074,25.0
154,36.212188827149554,59.981042130405314,55.89930494945491,34.01899698102634,25.0
155,34.22306144234746,73.20408811959734,55.725122468880755,55.796990166221214,25.0
156,12.08619753646685,64.90393362294147,41.98386331425124,63.83755372239131,25.0
157,23.93603559541848,18.965317216545664,49.788790481891695,43.52295585374433,25.0
158,29.87165625637595,47.80886270151468,65.02752674593337,20.733175129934477,25.0
159,6.702883892166531,33.60727954674948,36.579578586769244,62.80854862203462,25.0
160,23.175978179753884,28.727723370305558,64.6597686012893,57.59530606589294,25.0
161,36.334206901825134,22.46209447245273,50.604491768021106,57.70187943144079,25.0
162,27.536313837832136,43.36769385407785,59.2908783484669,57.153017815303485,25.0
163,28.29352192214876,38.06230655755008,56.70158938342267,55.65365778430645,25.0
164,31.314403375327878,78.84684525962075,38.922378172526244,64.24543047944248,25.0
165,42.70989624191809,32.342984035736016,67.51409079444348,64.66851104056758,25.0
166,25.853290338615725,9.789014208540419,58.883009823994556,70.14320597296515,25.0
167,33.98456617008833,31.447196767640722,53.51907608047025,70.88948843807117,25.0
168,34.074430325079,42.691539479467124,58.68455838488096,38.710208117455984,25.0
169,16.982291070314364,47.235270589512915,58.5640777230046,43.13838187233136,25.0
170,30.428747300274708,34.549756978921586,59.8506303925527,52.759439113702996,25.0
171,17.24773975120826,44.16059818237344,67.2535651680264,67.3632215856936,25.0
172,21.488483317625978,17.387060209623783,54.46906972910508,80.83129794537948,25.0
173,28.424725464390125,15.01109560396021,52.886519475199485,37.28874049300701,25.0
174,37.87660111939804,48.82508597059125,81.5775736513658,66.06622325897726,25.0
175,8.215605905112586,72.52812720936868,34.4342419549875,57.51003537539858,25.0
176,23.22671197642798,49.780298404395104,59.80132553223315,44.0101263883555,25.0
177,36.841195167700704,32.63735793822923,59.58801054230918,63.34787729176334,25.0
178,37.5330867589322,43.57150866298627,68.50934078509667,38.34249858484865,25.0
179,23.975585953958813,45.89664926067369,68.64851217839416,45.92987017795946,25.0
180,5.96374167851668,31.681560647311212,37.84745299461287,36.86191569141469,25.0
181,34.40908324124584,16.67907131132479,64.88058722652364,40.003223090518865,25.0
182,23.79617711760357,37.39972367149938,56.97450622935458,44.53499498784843,25.0
183,15.932082169178925,48.41267109993819,54.7092240180491,38.53103257688983,25.0
184,50.34236186470649,33.16989364076877,82.26042149064612,43.953070497224545,25.0
185,34.206913622105404,33.50695284314169,40.22234673135827,63.01506095971983,25.0
186,13.772467698087334,88.47583762936019,44.35759238357943,51.14820020465979,25.0
187,25.36340858899309,31.684844844369493,52.84062057526277,52.22446099382377,25.0
188,17.950000733779593,25.892062205688998,49.303277401889886,36.31485183451751,25.0
189,33.88807687779546,45.28586541931646,84.83560935008514,50.6158336615255,25.0
190,16.295001806271078,58.44532364047897,48.34576116231134,45.309613316234355,25.0
191,25.58969704828519,51.54062385954648,57.15103215235818,29.28181913260375,25.0
192,10.589743151406116,30.438089574229743,43.790813452451715,49.5138265661017,25.0
193,32.10588895907275,53.95301196940354,58.70416601790395,47.2056611698662,25.0
194,35.22515699062195,16.443229585970187,68.99574864342442,58.28011889446495,25.0
195,18.780754455074074,24.782368612194645,47.973477388676244,40.88509554112681,25.0
196,36.70716871260817,25.550100184394925,48.348231485959055,43.41572230680506,25.0
197,19.06658861974295,31.70018815835676,64.80556022463361,58.74348041688133,25.0
198,23.8861542589289,18.950737392560022,72.07467579717904,45.7040890934638,25.0
199,25.58503701627546,30.922658161021467,41.31953177123333,57.83016997114163,25.0
200,55.19238553782445,20.046559687997416,67.98855465747393,58.58641708236321,25.0
201,14.323498629288796,41.183727870137474,44.40979558135113,50.52063072536905,25.0
202,9.992911599231894,28.31838511985859,33.51750697359192,57.749117485837175,25.0
203,9.65304517187925,39.95619861522835,48.76621329885616,42.28956464020488,25.0
204,17.219457654987433,29.626292263966196,41.08818728412477,54.20232248566019,25.0
205,54.96171790795664,33.48197036140551,72.6463549838599,58.48020759088583,25.0
206,18.877535550527053,30.173517611460934,61.37623961485652,58.03395880694342,25.0
207,25.049662737922304,23.475588248073905,40.95351062090817,36.27603049737415,25.0
208,47.295040775203795,46.82047533643551,51.827564561501156,51.80987163718732,25.0
209,31.3875226341139,25.381823762933372,64.78547909248904,42.25519817645293,25.0
210,47.87417950140125,31.45842505216857,56.66853904316902,58.499485786016336,25.0
211,20.354516762996603,13.348824991185111,53.23088249745667,65.48121446704134,25.0
212,23.021148260743935,62.73255820978169,47.63340689224244,78.282863547161,25.0
213,42.046232884305425,36.59300677769445,79.70009991209646,19.80407993821123,25.0
214,27.9235971474592,34.59368748689627,65.26639362232504,31.40627879809401,25.0
215,30.82606148528436,30.926551969409196,60.65734750367455,53.012518760525055,25.0
216,8.327105539590207,46.093979983094286,40.528619981859634,35.63171615112815,25.0
217,46.59415458243905,28.892154545504717,67.45550858255366,48.31085089650222,25.0
218,36.357750247578196,49.72005370582062,63.62913343314309,51.68864696202255,25.0
219,41.38407847668904,41.43079366220776,62.009501168249336,38.362656334284914,25.0
220,30.218839753302518,44.40905035943285,69.05384880614717,45.420277758433485,25.0
221,35.15169158572828,29.699389108140387,60.86167032758377,49.85129712847046,25.0
222,14.68568943950267,23.04527215081569,37.96497404509034,50.89853898655941,25.0
223,40.66260623107333,35.47119903887671,43.02077412568187,58.964417404023195,25.0
224,43.79350667035117,36.01101331287498,48.61354360808269,43.784840033877124,25.0
225,37.87845522549985,45.599385114781384,69.61221449891659,52.15370799559883,25.0
226,21.137558560918542,36.55071998120071,53.35611123174937,47.91315422055483,25.0
227,36.744386001916524,18.916548423301805,65.83137189899877,65.26525024530177,25.0
228,41.16712255468257,31.683420647602603,50.09841759560548,39.22904783052215,25.0
229,33.57297242651532,47.29700258922092,56.35908298766147,51.36467841735789,25.0
230,35.84738389810515,17.630197414528514,61.52084977534403,48.81564200512145,25.0
231,4.782812302967651,46.319533844682795,48.5313774240578,71.45352076493148,25.0
232,-0.8341149959291825,28.96104895521212,29.175969482762913,56.228971883752656,25.0
233,36.73059731606686,12.255672704388017,48.73669393131949,32.99747026784391,25.0
234,18.61533167522797,49.79979979425962,62.911425316939045,40.25591278617128,25.0
235,34.94967616713886,10.159095491769918,55.42829833918798,53.11824574342987,25.0
236,17.159840936846948,37.25834152468615,40.634960394592,43.64994831416739,25.0
237,17.182909372861598,52.40165255829876,57.53405647980279,38.56477902544042,25.0
238,31.721588756173567,16.708486781428263,67.16992561155051,68.19272679608308,25.0
239,36.01208646934639,33.17866526674005,59.411772924335935,63.611817798031666,25.0
240,13.18475689766239,32.48166489058845,45.484704498551714,35.46393065868221,25.0
241,-1.6459557556601876,69.01037991848169,32.37800079043556,76.00101785947105,25.0
242,27.450850361613618,30.884126393099606,69.06343043643955,40.78290026725558,25.0
243,23.10043611535826,67.57244199171903,49.141543695167755,61.95480433783982,25.0
244,26.995786943402493,48.34895322474124,56.62037334443943,50.34766898616298,25.0
245,2.485301588382754,56.29705032808141,40.335730784404355,49.14578282643202,25.0
246,10.544682139398425,35.54791580107211,49.61371324118655,40.10434443075783,25.0
247,38.72797210018171,26.643778984943996,60.685662963457276,43.21182900319063,25.0
248,18.530366697889896,26.771647644560062,41.4843702478559,56.54160509265736,25.0
249,36.20321255268696,55.062146919601815,47.07656755964805,60.94338718799429,25.0
250,12.446727223905057,24.709590576828603,49.34043693831669,42.388552494573354,25.0
251,66.76571719078818,19.975230311062624,61.57121969399955,59.03847162539384,25.0
252,16.433357836479765,42.96749292897578,40.17184624524039,60.40087955099117,25.0
253,14.444873601620888,43.546714178705564,48.259948127846584,54.719440959398206,25.0
254,16.71351615735087,39.80604376355066,57.282287904694655,42.22762076342929,25.0
255,41.74704495409371,23.395116635802605,70.47606339912045,77.17977048966836,25.0
256,37.25579008165798,54.31236055879726,51.4551558679799,51.33936128784538,25.0
257,46.96378062404752,16.97895263515155,49.475046544538955,89.31518518899716,25.0
258,38.85316088079307,17.160429999262874,63.59476653693647,55.372860377477,25.0
259,15.298873751813518,33.753376781020684,44.16190182303847,74.88705982883295,25.0
260,36.63217610759737,33.580572821410804,63.187622621449094,33.200926051681044,25.0
261,29.222555464188712,42.231784230960756,57.68734338772197,56.78186119681025,25.0
262,52.01829143761969,11.074741047574681,55.53087172364102,70.24906215060557,25.0
263,13.893151776656172,63.67354739766496,51.10512421508346,48.35499445048499,25.0
264,14.110543219346958,57.74635050925173,48.45251689886355,52.684500126797,25.0
265,12.374289633005528,27.505654079371876,44.746902399887986,38.84767082714776,25.0
266,10.728134304683623,32.01145826501386,25.363431761447586,35.73968456901723,25.0
267,28.943417948588582,32.54704943898552,48.83719220842444,84.93079722339776,25.0
268,27.900062967314664,17.6945401530159,51.10873912773385,36.321238028018925,25.0
269,37.68555956437107,41.15157977074757,63.41183178854637,43.49114743506077,25.0
270,21.970000262998038,40.58792157526216,57.211652772303545,46.779690061213344,25.0
271,30.887914712208286,40.28762078370484,48.84021477177209,21.448626001561795,25.0
272,14.952337435928523,17.543075074549666,32.3112145179191,33.04150829104084,25.0
273,15.600962151087112,36.62350399498939,37.29330130863456,54.32051947211631,25.0
274,24.086261055682407,26.83573146697501,57.194186614047744,57.79755352078261,25.0
275,53.74298736891416,10.640928476389123,61.01811218954365,62.87593668133375,25.0
276,25.994287461515214,43.71186598253508,56.577164878524776,49.79519270146379,25.0
277,19.857696339782134,34.22727275283236,67.94164554032317,62.84533070445302,25.0
278,27.45777907108222,47.11169584663586,53.48090227636562,51.648104029801935,25.0
279,34.74792187977057,4.129429622069168,58.627052090849155,27.556431779824774,25.0
280,18.02306619627645,54.2103895570766,46.32902412330101,44.120148619221695,25.0
281,25.722295158287796,49.86403299624993,67.35540669406109,47.230582221164646,25.0
282,42.016499630592115,2.2004656090024817,41.03285749844256,55.75871453175304,25.0
283,11.621032520252285,24.761979986683524,53.58829285963757,68.74466827992273,25.0
284,29.395235391361584,27.22755634528241,52.05305614963185,72.1686043722792,25.0
285,17.458159794463302,53.8641054704004,39.36048903936406,28.514333747018775,25.0
286,33.92385024322228,23.990785700041876,81.40185844801624,44.79669504157614,25.0
287,39.34184156748264,32.648494259798305,66.05122899458276,51.05032946947436,25.0
288,9.454376367699796,77.41371778576709,45.79522974624691,48.879721714873725,25.0
289,24.957140761403267,57.56395429719544,42.3044078576922,39.171783413898936,25.0
290,17.32023421292637,47.94168574367912,46.685874549087906,62.42964996149979,25.0
291,48.02405985408991,-14.56007107722332,43.83458763747096,36.70462776176257,25.0
292,21.52065892510216,51.969043973803224,42.34572298039596,54.45889839540135,25.0
293,24.442729909304113,17.140754200142027,51.05819752896687,42.590384427369415,25.0
294,31.743810620981286,50.62887166733036,52.81904569602135,55.00257192272471,25.0
295,19.367650599570908,71.69653409110173,69.50385757879381,68.82692877347043,25.0
296,48.12376015224773,17.54689624999775,49.23720517104293,32.53386155136124,25.0
297,34.70687202790889,22.672028043622525,55.42649741018754,58.51562351475838,25.0
298,16.84301888035929,34.872682756659486,50.80371746686708,46.587072855894434,25.0
299,1.8073663127763178,58.418372181541876,37.18951369706017,63.98794194817761,25.0
300,22.001883051258353,45.60683371020703,51.73164566739849,53.452089597513,25.0
301,56.263302758730845,24.417379795214895,67.91478012987895,55.75153378493652,25.0
302,22.582301838105558,41.883041387699706,44.385743216031,59.17678068314143,25.0
303,16.180857776586166,53.07493438409478,68.65055370287287,48.22737865275072,25.0
304,27.946563903797145,6.0402691226960705,44.63281902192949,23.971656249540395,25.0
305,14.8766499155541,28.69697556429133,60.153222747914214,64.658814214909,25.0
306,18.02242021176341,48.09969284315711,45.87674458895832,66.15096591104793,25.0
307,11.336000925578501,39.69992574327168,48.50498590990833,48.34841275818431,25.0
308,13.56868824707645,70.2174916629335,52.42781806774711,29.45658817218847,25.0
309,20.606696052561023,56.09058770381473,55.90176664889797,53.968896296805745,25.0
310,31.979251723146106,36.68861269024106,54.41263931082968,61.22130289925377,25.0
311,35.8974805284548,36.253189787998885,70.85101712722731,38.854489694037326,25.0
312,14.227536600244864,68.456084139363,56.78903532605572,45.1961561525126,25.0
313,9.408032227635962,32.586683541849254,46.95933929632219,50.36650938823978,25.0
314,17.764718063456133,44.31290729376709,33.08602570522569,67.94173519750028,25.0
315,41.35739585702777,32.24573513785234,74.26529458886618,42.017439805068115,25.0
316,14.970259188206933,55.804202683795495,42.079839542235696,42.51703967320288,25.0
317,23.134859027802364,40.6323583312408,52.88705069291741,35.077682346037165,25.0
318,35.02121956105054,6.690014965645492,60.70505287013548,48.42531129826539,25.0
319,34.04692850759241,27.324531203238394,25.867830442334203,49.96724611214661,25.0
320,17.13546315320779,56.852604798347,34.10897882330677,41.15481192760275,25.0
321,36.74887719560275,17.32216826826952,69.70411797788402,63.36957204017291,25.0
322,39.06318342717794,22.535325303162566,56.689739982295265,47.59310612074109,25.0
323,18.19678981336839,36.10034898675867,54.64340419305572,53.200153047140645,25.0
324,36.431483913343946,11.277362677334406,60.599538283747584,36.34805901477041,25.0
325,12.61175304914172,71.33694509567415,51.58924360443675,42.763271765141965,25.0
326,37.05789757836702,31.1283572955177,54.09215104920077,47.381374113847755,25.0
327,22.54732057916953,26.2002257064401,37.69873124906753,62.607327165911876,25.0
328,38.824910116360435,32.079613785582794,63.026905866966615,57.476085118807525,25.0
329,26.279127775465597,39.41056394229778,49.81731335614796,34.638734938246884,25.0
330,17.996593326682692,27.702414215248535,64.10350412073629,49.855525175795954,25.0
331,24.119091369740303,30.8250426371411,61.07862981097443,51.389130552415395,25.0
332,37.04780119275963,10.483467618785784,41.239551358467885,65.12410986642203,25.0
333,22.29650869939898,64.17873793805666,52.62074597109061,58.51410704250602,25.0
334,27.916040369565586,16.633521548401514,56.42921045375861,60.314096036130934,25.0
335,7.0028622919268475,51.17959817343276,57.00258886499772,66.25033961364278,25.0
336,14.401890317151402,59.41219874173942,46.40388152498956,71.60116881941426,25.0
337,37.00087460101014,60.32304354839624,65.41651286365192,47.762985980420375,25.0
338,38.813422056539714,57.251359670198966,63.64880166829991,40.95153012816846,25.0
339,32.14273057727454,35.41143424391781,78.56477138198154,58.0268552607632,25.0
340,31.936418445150174,32.915355322502975,63.937023669170195,46.40836187014134,25.0
341,21.76215662871895,43.47821525572238,38.08883573607147,66.4625380055035,25.0
342,19.753289568504744,28.599688792389408,55.956744232707294,57.32821322821241,25.0
343,37.24161477969263,49.93625962092908,71.97031748366156,44.476275067906506,25.0
344,48.700787427990704,35.261061504550675,61.628172765461194,49.964889909641826,25.0
345,24.553235640745253,37.32253060276994,37.65585700565084,53.3860040181771,25.0
346,9.95467767048502,10.284646670462145,55.3239746469648,63.57414306517029,25.0
347,38.615216815989186,41.526792483361604,61.649956156659115,47.60208717899161,25.0
348,20.401412580936388,32.01182999186469,52.750266796010635,42.59637876433279,25.0
349,70.4256057652402,-4.413418156290243,74.34578341871484,68.74809017539494,25.0
350,2.3385764727922194,60.47297022699704,36.15846350731243,49.88432549694758,25.0
351,30.56923694636086,39.29835579488582,68.0398760733705,36.6286227065601,25.0
352,22.220347169749445,9.978540124434886,62.757220062303595,57.373029540136244,25.0
353,14.976721302819914,19.396326686218288,32.43386952567259,40.63419740744261,25.0
354,33.71393916000257,49.19322912186965,45.63625882399176,55.34220708551306,25.0
355,15.486652561093539,38.96738868455028,42.92283043280574,23.908733103837495,25.0
356,22.97981880271751,66.74924284942924,62.253624522900246,60.11796248246747,25.0
357,7.684172101008033,60.78046589385986,42.6173801266919,41.20059335774029,25.0
358,16.520687741781543,12.369482833090757,54.73933611108858,53.10201052656301,25.0
359,17.912849270557658,57.88713980592006,48.01392202141706,30.905289871227872,25.0
360,48.309283737458415,24.33392915144536,60.83953323462989,28.31527925472002,25.0
361,31.202759211086235,41.3501328105703,57.92706989490843,31.213982357590016,25.0
362,22.227192631989425,34.15554640177085,52.273077398737044,49.3702808670207,25.0
363,51.237301093623685,11.666660048804118,48.19129428069327,58.60422928056076,25.0
364,39.54179695989266,33.38826509751661,73.79449868133484,37.80543767990909,25.0
