unit_id,ProductTiter,DissolvedOxygen,Temperature,BrothTurbidity,ViableCellDensity
119,1.248219744962828,49.6233026578309,43.58731604243832,52.54933444555724,32.465245931865134
120,20.587239922169207,73.14941632454972,40.71882948378978,40.746697303155926,40.0084198575651
121,24.729568390857402,61.66539443418961,35.03495972492451,52.77276074473487,54.75412688179046
122,-1.3904159283768363,42.33051432080946,38.99839498472411,63.143840125358864,34.551349731987415
123,19.685070087327922,64.55451189683018,35.264899584121515,53.21695678633578,36.84423330361207
124,9.409041370928831,48.27052195766829,34.02174795065514,54.211942854009486,66.35061533683567
125,-1.321676511250529,42.16742937012637,32.914914529840125,62.32741994820354,37.55381509743036
126,11.610003088914874,46.017037440223774,22.825173701650584,50.188123445911316,48.382539101366305
127,11.663745076499342,71.1826930624022,42.25607319686715,61.91477860585675,54.05154183610964
128,13.97657695728797,53.41152823903751,35.688351543850395,57.075298788817776,32.33507658193258
129,30.563892284863947,48.687433923101224,42.9918141871168,49.18608797366619,56.105201605854276
130,35.49166049818369,73.4008141110443,39.0179430493725,41.3108076973069,56.33410489093978
131,23.46866494744514,81.02011790855722,37.61507727206355,60.127245168197646,41.033032062194586
132,16.486566210728682,41.08992926637856,35.49948858955096,51.40412472125669,37.69595496345591
133,65.68521086207463,60.22002710892432,31.965246058559313,13.383932668492314,58.03874932168097
134,37.74533070508806,50.53733766555135,34.69438759097984,19.776254434712627,45.91474937580417
135,34.853328076914885,68.39798292366277,50.48640066439554,72.31310824481793,31.21713925381304
136,20.65373803497899,52.65474131145736,36.08089516182639,32.042238892622244,41.513924657724054
137,51.966758879610744,45.320981698166186,47.078326734629115,-0.12666989913614124,42.2681518072512
138,14.22194612635031,52.86553907486155,28.21282840975172,50.048319886734575,42.6529581112462
139,12.847716662168269,53.999615295292465,39.27977642821877,51.5581520038792,67.33382755657462
140,26.26196865650653,60.09474051734277,31.213988735694457,33.47028642167301,53.55945664765129
141,-2.67502848846435,36.19917577318552,35.4068980529286,54.08740510773951,63.99529196189747
142,23.919124279707628,54.65048040612782,42.20529812582031,57.13587341957039,53.83306720843108
143,63.186264595382035,84.08560881732338,39.44481121753616,15.81680137071182,50.9021619719814
144,4.497401698797271,38.98028811422332,36.83661064557927,31.505033233743664,67.73076582131372
145,49.97149240847402,72.72221892745992,22.656712212155483,21.08791876981271,54.220632164693
146,31.387545984695482,53.35744386674952,33.47406542859347,28.235580316360814,60.550167104658115
147,20.516293357626868,64.13122543334427,39.73847535911371,60.07521378185466,49.556171949412686
148,28.143720692690135,64.82674454569552,43.454615565694205,27.49175043723914,40.97849011616427
149,2.3240037553974937,53.81505662841802,28.336293691617428,65.29536231416814,42.500827943391464
150,27.967275706107205,60.616563422346495,37.34894040091869,35.21030349807374,44.31255897315843
151,1.6648635520098884,52.53526265854387,44.510454399400224,107.74288990935429,48.27925946655591
152,3.6052817552370273,45.37747928937627,38.85758563285095,70.38542593084107,58.5427536963068
153,3.9090293727138636,53.530501327410924,32.573322986233975,55.75166920952637,68.76415991002256
154,13.666326065727953,50.47894553209055,35.220642637405305,38.860257695727455,50.20202426503825
155,49.49305416808126,66.20385862284054,39.002697591748074,34.239062828927956,31.84604183109455
156,1.5012177352545217,46.07490669563922,24.540824339172612,69.30932255976147,47.23724665564859
157,29.40897828527512,65.73848537686003,49.93131855855844,42.57437754089771,38.34518226756463
158,6.9390091093184445,40.52959200490165,49.447710667563356,23.132716732950286,44.52261346665526
159,0.8292378214319598,51.79952314557006,27.33310997911666,76.5276508417648,60.764189639219715
160,13.11291608585547,29.40241917218343,34.140896594507026,35.45481733641944,27.73544068107166
161,22.788709279241225,56.036452732847664,34.896481852669815,29.06100282490288,52.8527557518798
162,25.22496585387877,57.95478432895687,23.552982314460657,50.990407247268976,80.07760505687646
163,0.6498170641812271,53.195727787126565,27.91518652217908,48.9624312968368,64.82880552823944
164,8.095235666431156,43.4969839111807,27.206581857418758,44.82816344197692,45.411234606402594
165,12.230015913592814,32.47787114040852,38.888200265793756,26.73948174692666,32.09526992350878
166,35.193537298607815,53.82570073591031,36.60897996715451,32.59675042886446,59.38744460773485
167,18.291278497225417,50.430592623883356,35.397817019904885,12.81933886476802,63.17468380944079
168,47.00655613920021,50.91569599685112,45.62380925984625,18.776965065679097,37.19334295343599
169,23.429634776498624,63.34357413437379,52.362868504157774,48.20826606914861,29.44184434649634
170,30.927617098277025,53.789985328965955,38.31721457969267,12.937462001244477,40.657180370257606
171,31.99707011961882,72.05239913178114,32.2958500830689,31.236509402062268,73.5034541649319
172,8.722173978425104,63.65581811568332,42.077717070430644,74.16540026480509,38.26288526748174
173,21.972201372814588,56.28013506329876,32.34568949471588,54.41827377434988,56.523495629853684
174,40.16049263161836,45.707438796507155,34.267746978312324,16.0252953003882,58.146041037945196
175,6.412776928252185,46.54397901657868,32.74954949812322,48.574107011055844,26.65181121949654
176,3.482090635877821,39.937413274930066,39.59615294912807,60.88823000405704,54.12772318574588
177,10.774832894071658,58.926988209725195,41.07904813796697,57.31924800089911,45.33888094069786
178,1.0436215515930964,50.9398166468934,25.587613142116403,69.56030279961031,62.39931543156282
179,25.185375863768932,70.6410288886908,27.770520025868787,50.17047438245453,24.94861890932386
180,48.34194828630561,49.32453589722279,41.58186887213945,38.72546697797179,64.0666780782919
181,19.57163831389621,58.99011370492591,27.646336923146585,51.50030509710364,54.47768759727217
182,1.9624940425810316,53.75593971144001,37.2212068927368,58.5188553794345,56.082089496089814
183,4.2219976229123795,52.57232082307671,47.589246859159196,42.124386929325354,62.7423075641731
184,19.50482028717473,67.10007404989838,39.38140703453092,59.74727696743751,53.15866940812854
185,12.909029517565127,63.383835242195325,35.61502264254467,80.32098445505483,55.19214427801278
186,61.861051612813405,48.11391459976088,34.693664332038225,28.072748812048186,29.308363065739336
187,9.884041573540802,56.71972233395861,35.080528955751355,63.67066065576927,44.12493818463769
188,11.050203945012303,48.72368221637861,26.699809748810928,64.8678588738287,62.93737669159386
189,38.52998241778243,70.44125718075583,27.671078628259497,28.154860470834347,36.83370949136169
190,6.1381241789511405,53.76385057349768,40.916271324262645,57.756587449426604,63.943194349217585
191,38.46790771563369,51.94744288441228,44.394480337833684,7.955280673400029,55.7485440637005
192,18.144603550424613,67.81759559853568,40.97434513403049,63.92450866340478,62.45511545054922
193,7.501701737360869,45.11724360561597,31.106709497584315,33.47824432828912,41.45886976310387
194,7.026681621190797,53.697580040571054,38.94079573125376,59.40653786734686,60.78200870417931
195,24.516517266372656,66.17515437511094,43.19421623641344,67.12102110246484,56.6228369540949
196,15.49880267201516,57.191378920534476,37.808539717391156,50.25587726408164,67.31374172937704
197,16.473416907223953,46.85781772650302,44.6879034991665,76.83794079699067,72.99044888067858
198,35.73755648730612,28.157762296205185,40.32581735538383,42.780127685191374,52.565055769359624
199,2.3216360558118625,53.32046762028068,28.907785150042212,35.09987966808447,44.317193865503874
200,8.62718801314395,62.05224743147545,31.189425764485943,53.42189674654722,52.633516648450296
201,15.354074682056389,46.398265012313814,44.66207023148174,19.899907674232534,53.28053893597253
202,19.770757287742658,56.20054425359211,42.238707063033736,56.515927691611004,54.703887981580216
203,4.674690576367683,53.04104626945245,36.75444315424765,46.043293095571514,34.06895778653412
204,20.729819173814274,54.823762959408526,38.594388595379506,51.962518111663265,35.88656475268585
205,16.96870686637891,48.115032004383316,31.55331075232239,32.075948192936806,35.770843014076334
206,20.380193437950588,72.64042110257634,36.0481619573681,44.95912427113486,42.80632145892652
207,7.295447537912893,51.97545200766588,42.863860366447014,30.48378230715139,54.13023481611143
208,20.698331869077595,60.25886976061577,27.03234684314793,47.49253403789915,54.978971735237536
209,26.288420028270387,72.1309692540521,24.425527142965414,56.998344769120614,57.31818549999808
210,8.852469066526696,57.22497134521921,41.48308518190772,57.03906769796297,46.04154721958477
211,8.75243375421044,55.2708230276448,38.47580086609241,82.92556375946266,68.5082614659614
212,14.77524651568287,56.97120209676875,40.32003227788019,60.40316624916297,42.856376364206625
213,20.58090833023979,50.42117713445606,33.63982201825756,35.715282388457425,32.580489473425516
214,22.367579883572056,61.634902677360984,28.29786495162468,45.54663593600704,43.20523760544652
215,11.570725233177217,50.81998687173804,38.7467445607672,61.25917960324011,52.30035393012833
216,31.85542127188988,62.835465441774915,49.51482244505477,35.754869193839106,62.97015950733513
217,12.681852366270727,57.01424355049048,48.802230896201564,81.4605058308783,51.860711635659676
218,41.38439700676783,40.02833083691478,43.3117222142324,26.279753147976287,45.453032642113044
219,6.084458758669665,39.52674483683064,32.85470496566596,54.13033111951412,42.32221357236241
220,8.358353414654996,48.23142554702678,39.406653161026725,39.26361530302574,59.98773814545111
221,20.2387100305856,64.5623758135668,25.729035443199738,67.95879601428967,63.85461942966193
222,5.042945126753343,49.97346125779381,40.030021641255175,81.28790099073156,57.114956463617226
223,24.020526294007055,38.90763161799166,27.677789646202935,14.837629788148774,53.22520371569445
224,10.310228717973756,45.392721764973004,40.32059967229851,50.6130851431589,35.48682366784729
225,41.78494142372074,66.83761703930286,31.93817148245535,5.294512093893832,37.51139289108514
226,29.067425455237863,65.27913634170287,33.89411672855601,55.71656445194318,48.94919030244707
227,24.93104513828431,48.97401680389776,43.405695930107214,33.802403594989414,41.01615097144893
228,13.092605382800091,45.45575160914363,47.901125630708464,53.08514749048564,45.55177425606818
229,31.478051038588962,65.43229093122895,34.727891540471276,43.53171316000344,47.55311965642792
230,52.57115375320836,52.832842662500695,39.47774509156184,21.057724985974556,57.06243955249151
231,28.82763960999541,46.285018897172264,36.7099729103085,20.364548488872536,61.59079346551154
232,14.061261527640674,37.52756153839303,52.765639249495045,41.284099023607745,49.04665058891816
233,15.123221270727315,53.50266536432202,28.798273969207315,74.1946656967219,40.769553078789976
234,3.2922349259035,45.563096225994634,32.99091645494529,75.95794834038514,55.845834354353244
235,16.197856028095185,51.564376936809715,41.40497682616091,41.859957145127275,65.23902353034555
236,25.362144764052385,56.43221541026338,43.93479347740886,31.962767708084964,31.71120724191721
237,24.426679796534145,66.82779936677915,29.803222089558272,33.90778692098702,61.28467411484039
238,14.1074955328818,58.26955818435621,49.172473091658915,28.824405083736785,34.110234611042955
239,-3.963119918445569,48.26901471828943,37.18906199000803,54.062023227141275,39.21812548369641
240,20.563793736598093,57.88714073188693,41.01812674621332,50.94679277384021,40.064442454547425
241,18.347540014281922,54.519488185360245,37.648216015643506,47.69602028985684,86.88986511159774
242,22.738096159813626,65.00695682161764,32.4797179226057,60.30512143759242,35.77452818367278
243,28.96484331797704,72.19454218170875,47.491786927773695,49.640702867027116,41.33219086472384
244,20.460260397352833,63.658613548848486,30.790279174433977,50.72426065430467,41.158104218342785
245,6.17360258971323,36.028254081687635,37.99592878715063,40.66691698799954,74.10917712088578
246,32.17812539852309,50.09742399955994,44.41590015392844,38.510294079578614,34.23616282810228
247,10.943114442546026,63.42264145227626,30.456277714793654,54.24287990091131,39.89801256615965
248,24.735572721809646,69.15843744710605,28.233034511710223,65.10295672242184,83.65549698048412
249,-0.6499771838063149,36.66731385246138,35.84920959802474,87.07197310729055,64.52916549050394
250,8.389692579915161,50.079205166175,32.90229628511652,50.95509460514732,48.146536120661835
251,36.98887518589745,61.068470954752556,28.294998664677802,31.249037474211754,57.35563868820927
252,18.944541183860142,67.5711895079891,35.86507630721005,57.2948529914368,61.52920342350778
253,16.955600493141336,42.86651805670227,24.10115748366739,20.807336461702384,71.79250220081519
254,5.742550315436581,60.78329570749747,23.712601351411163,48.792828714267074,56.804788697906154
255,20.304151700020203,51.50668974928357,37.92206222806543,13.838888769017252,32.91300126943643
256,28.827493957603412,74.1211017064564,38.80158870375875,44.291087769581324,44.15304322966819
257,11.665541037353213,52.45073360106221,41.683500644491644,67.53008953113775,53.77804125112509
258,2.0582975041178746,56.03107701371744,25.522501964012474,49.04870199944051,44.672936234539954
259,10.777900335021092,65.67898379917771,53.0097785745359,55.81878564676516,63.32157859654534
260,26.464845649489728,63.87034779581359,46.436780524573464,43.036916520768834,60.58463931988004
261,47.637455696714234,70.42780266674605,36.22029800610761,20.588347145232614,54.618854296499514
262,28.56534935207048,64.71542823936424,34.16250931403886,26.76176452143618,59.33704434610072
263,10.310316862007374,48.98251778485998,33.247544899315734,33.46477412405493,52.58174598903504
264,38.80340066225035,68.89508614391583,45.74909871353133,64.1491281971825,47.91090642374408
265,61.101768175550355,51.160489502808545,42.11397158506218,33.81980324272057,53.20363096920132
266,35.72623303264605,46.56960594476909,36.76486863966546,24.459751907342586,45.10429435131699
267,17.403384649031416,51.134846518374125,41.24604182224674,49.54447471825902,52.149700628298994
268,19.949161708885804,68.34171985003563,43.997662263085125,37.1093503688574,51.629127991087714
269,6.282128580413705,56.78535380630346,39.39133863975297,41.19320320616601,60.060560326055985
270,49.839276671002835,49.70100177191841,26.288339897985363,11.197596759436376,62.4096511623495
271,33.409380679244784,65.17580746085508,35.72618715258942,58.29365732375485,45.021204619066815
272,13.428464156635846,61.100334051235095,38.41200772263708,51.209734286634145,72.38355534999232
273,8.23805640457472,38.68623489893834,46.69665730291771,45.020559572913506,58.13397674897296
274,3.9059194767300687,46.8921757845489,43.39280002760587,62.86583358182145,37.984846784347624
275,11.152260619869471,49.522507094798875,31.418134124005306,45.90597068841958,43.864612648521216
276,-6.545914206757076,25.784107402352884,29.605546327171535,33.079810294353045,26.461131511118236
277,5.084149879725496,56.823592474430015,43.208658932928365,58.041526012068054,40.95807240456946
278,24.213944844637698,76.013936891575,36.07228127535695,12.45517157416053,47.71717426810943
279,14.67493400138391,47.80692815816599,28.996962661413868,59.21499779121741,43.16349193020425
280,11.842020809593253,64.08086335397358,47.48776844629495,51.20942887168177,63.555203001896615
281,15.51736593415156,59.13477762264133,31.344475789264642,90.82745174730093,61.02674088824266
282,16.97226290550163,61.97847363892495,21.876245937896915,79.91587747154107,65.52101901074285
283,23.979318937804965,69.38866350258016,41.17656539913031,54.232311456669244,43.19091273737515
284,13.555942820008504,48.015510354965635,39.623707203723995,28.363027323648502,51.48943553216693
285,31.548235620027754,52.107967769465475,29.35006862192125,26.852766792795315,46.63784700840972
286,24.280814458294333,59.469302512585195,37.574711877078094,50.85984509045093,69.55500748050345
287,5.696040385350626,35.960077290873336,39.26164334841024,36.98535108436983,47.66780651534167
288,13.74477861318392,51.15728735800121,37.73821305124937,78.31409770495391,50.080853490117505
289,-4.0800227901456525,42.84190084865428,37.698668144119445,34.747653319861996,33.254294423712835
290,20.635972479720678,66.41187597895612,37.0162443400732,63.97534104063556,18.08014871281501
291,10.943677343892523,63.956678028515604,50.59679335601562,43.91391680667638,56.60986202024652
292,20.73262347713088,65.8040852102719,40.53571174375938,66.825471190971,36.72134516290532
293,2.8985872229803147,43.83731510277345,28.5183845537804,54.84041304417295,36.07549221164379
294,13.959245234564683,43.54117630198364,36.446178297557,47.14664631929858,65.21404375949376
295,7.821585948472758,51.85529950494854,40.324031053771165,52.957051910626845,53.622489965873925
296,3.8642030599654027,50.17497950245425,30.682826451050325,88.42128378019943,68.78088720252921
297,27.670996782492224,36.23530887906519,34.275220790830254,45.00793877041431,40.05299466629444
298,20.58397952617348,57.41055330799674,30.467018046946897,41.42732461652463,61.27332802235314
299,11.322203705199016,51.70943934680014,36.94943604096003,52.62005190648795,51.358466681707526
300,37.00215445375783,63.94645818135852,38.585076080716576,44.866173939151025,69.45192835396212
301,14.105477966160365,69.00361048254415,34.037410386289444,72.42897683618774,35.43313730609151
302,-2.6468238954277585,55.01560777530776,44.45390925402425,70.36386280232938,47.6215606358786
303,31.379773797701553,79.9219187573004,26.774153948251207,32.197065148724334,53.20163013263501
304,-1.6233178852407146,43.67951684514005,33.785427038248834,61.45362142678563,49.5313053562466
305,-1.7864267357189192,47.11468891252578,34.73637816409574,49.83352086568813,40.734193304721025
306,22.584860270483915,50.07220933797996,43.278696704119426,28.22933886334095,45.79036130103715
307,16.922333001831987,52.66159670785873,43.244360847264666,21.863097190349094,56.28990574820766
308,56.77176503757407,71.74663788884676,43.99575859730755,2.621889082188556,74.54406894678283
309,28.07613232077582,81.7012630123594,32.235410844336194,46.19873374236774,34.75399153022766
310,11.16728758646773,61.86272510699371,29.36693374010784,66.15202719692117,24.188625466643288
311,4.148019658902246,43.96910391075724,38.710307881469554,51.21772314277163,58.33053839853994
312,18.622963546083625,57.70706533411982,36.432379068668176,51.710912988034856,50.700885379544545
313,2.102020301870344,58.96604820527526,47.00104440506031,56.5649057644861,85.87968680650012
314,30.235865271534752,74.6120241760574,29.417494591685934,60.17160109687902,64.92967202995963
315,4.8958775776458126,36.06463715899076,37.977765391613204,42.76626013809541,43.417126444306355
316,3.590767464078988,45.43824903459869,36.46665354773789,33.15483646642866,49.55729130657706
317,49.228215375029876,48.662150184488794,40.73178368027371,-0.18451989039200356,18.30608881600968
318,11.648507102245752,60.52958848275178,36.56060249245361,60.9279134165068,38.82018096272102
319,20.439795085848736,53.530703017432444,47.500396614222765,41.525475555420265,33.4717030513979
320,11.855705023268746,54.448696703479946,36.45275090164179,49.86394420669321,68.23603502470486
321,26.972039283572542,70.57649017410635,39.59237087111932,37.17020777002098,43.8007754339401
322,13.980995972776096,63.57569889443842,37.97538452569048,43.86780197059008,54.498016606374335
323,23.663699490121374,59.886086790367365,41.56505950896379,44.14875810389381,54.43359372353073
324,11.133350230692232,47.59469642210509,33.42783629343401,50.763249141597534,58.882369049280754
325,15.738986948634933,63.36265157006885,29.843054247696227,65.34895871721729,61.17274674967012
326,13.640274899692823,44.786306609715915,40.12829158900853,59.222720882141125,38.46490440426583
327,3.128961783755299,43.418002931290744,33.39240995011422,66.6099581182418,66.70823570655381
328,3.550644715172289,57.117065255522434,31.59214926521449,35.151867393819686,25.7999324616241
