unit_id,JobThroughput,RackInletTemp,PduLoad,DiskIoWait,do_set_DiskIoWait
60,-29.039115340087175,86.32518980563297,83.33677305291778,27.051396271498362,25.0
61,-12.312276161247642,72.16657895864034,79.78244496311932,20.528592707010333,25.0
62,-43.60685349452824,63.74771389441974,56.909132080836336,25.075373793077873,25.0
63,-38.68258088127589,74.45435409869839,72.4995312629613,22.576812778142408,25.0
64,-50.49283234987171,58.39343854196346,62.751638672741905,29.116466655787114,25.0
65,-50.712199812522634,72.79956339383965,77.11500151822814,24.899345788147272,25.0
66,-42.18234328646765,81.29286371081164,74.0677732030613,18.072485296299092,25.0
67,-20.966771499503874,82.62431169172564,73.26623735627726,29.83939281507404,25.0
68,-52.06261518486441,43.15391795082231,44.22052008223052,22.254297551872867,25.0
69,-31.99934010258297,80.97315093383975,76.2071001881743,26.9722472119064,25.0
70,-35.37373827104823,60.75149241047502,56.23561832594786,24.85506690490963,25.0
71,-27.437479452421737,72.4539543378327,72.55458471968275,26.92498172581196,25.0
72,-29.950105243511526,57.669325291026425,57.10508036164337,29.597859807877366,25.0
73,-32.74229306206456,81.8216485752064,77.38242548707383,19.742170960712617,25.0
74,-38.81899713511498,54.574622975835915,41.41488136418661,21.07348259245912,25.0
75,-31.202378561410136,80.29159247505865,74.45761644575664,28.215623707926078,25.0
76,-40.233781169925685,64.63241460983616,64.35813882870778,21.562134687093977,25.0
77,-51.84348192975945,62.15278290250208,59.654361368184176,29.14040356586372,25.0
78,-30.46513234070351,81.70336357963369,76.75299678216979,25.818825425274362,25.0
79,-21.25249084634281,91.32671291647921,83.63219716427218,23.615116364963356,25.0
80,-33.019177255988595,74.61332865282542,79.05216634747583,28.10089687372908,25.0
81,-43.366031801524926,74.65383080643872,84.60732453392313,22.31325223453494,25.0
82,-15.955751559165126,99.4203670920867,94.07900278241867,21.700988005258193,25.0
83,-32.85325963880978,68.8643901214948,71.6457107036307,25.832985819096965,25.0
84,-50.5013927752408,74.44508304955912,75.0479453525466,23.99610896061107,25.0
85,-47.7473139532542,85.29469385042574,75.46442005458324,25.39171305800863,25.0
86,-32.124541885731176,70.31384572582495,65.22571898738954,24.87543418338265,25.0
87,-45.3669946667774,79.82578633166085,79.47382538948715,22.885243458311344,25.0
88,-31.4751936684357,83.63033703453442,86.88064031407686,27.307689516622577,25.0
89,-31.512601343656616,86.72452264741761,90.68593012850712,25.932761831925106,25.0
90,-59.53636258379111,53.71010861496574,57.740472842389536,22.351580381272566,25.0
91,0.9173879120279671,77.43737859253972,74.42761591363806,23.09565092519676,25.0
92,18.09796720264816,102.08473949096506,99.11612990844726,23.085212704739007,25.0
93,-42.933103670788306,88.1042754309528,86.18686842925229,29.994925898483658,25.0
94,-37.513640951985096,87.81966706065229,89.72436683811219,22.330642284059543,25.0
95,-42.54885697391556,79.92443267523976,81.37570617360606,21.316101715533666,25.0
96,-8.169268567218223,92.30391680568184,90.04999618646339,25.267969294046665,25.0
97,-42.690264452133974,80.52383209234645,73.8197383233403,23.84146437146919,25.0
98,-41.814911319824944,87.59650437659103,83.95140902697304,26.32364893404712,25.0
99,-8.511602734635417,91.3345644238726,88.1104585425235,21.080802350148726,25.0
100,-27.533551045285666,68.13969980119178,64.74270931250906,24.449873099973654,25.0
101,-29.763091877771707,89.03712570319209,85.14502814596462,21.02817320196521,25.0
102,-22.18878039179683,86.19288743575581,85.05506337806654,21.697404899362354,25.0
103,12.088820740398761,76.06535364676175,79.68029026306543,23.647375997575402,25.0
104,3.99692398844099,67.63939143971638,64.58242012498151,20.251560922138335,25.0
105,-24.70133309324524,92.3261697520323,93.90541416086495,20.32320558747569,25.0
106,-30.13000417089112,61.68138181077087,67.81299353182887,24.844289836846542,25.0
107,-23.773184561662543,88.60989041633647,88.0959995421697,20.330042969157667,25.0
108,-21.446288964253363,77.87283552439393,75.36718747033702,31.36114552036213,25.0
109,-42.1061375273316,76.5389170403978,76.59259286831029,22.436637304078534,25.0
110,-11.451360899200422,80.90412295172426,73.56286050374476,25.67508961744397,25.0
111,-27.288069544355672,91.18090086916942,91.80102987102049,25.500436227481313,25.0
112,-40.44554756164832,84.84424198345233,90.36833476157346,25.2375175113836,25.0
113,-24.204942943119427,65.70583016582135,64.6663158634402,26.19030491709487,25.0
114,-23.312213605273993,87.2304098173439,84.17656177504806,30.032325792721007,25.0
115,9.369802620495953,80.11782223731254,76.68920183912347,28.035180605599717,25.0
116,-26.956728103554003,85.53172497391213,81.3716316732731,24.42229925942538,25.0
117,-32.385718410204184,96.49276341036423,89.80909400058266,26.260878257429294,25.0
118,-43.50975844290244,63.04253098730144,63.37081064888442,22.449271155881203,25.0
119,-24.632335554613025,77.64671709570646,76.51647438852223,28.814274048546636,25.0
120,5.8636830999972425,84.09989612064187,81.75382094484067,24.002708033738156,25.0
121,-30.62518280950074,72.06675134361898,74.4018870379722,25.219639816270863,25.0
122,-21.512424361848687,72.29358894644176,51.86402630992904,25.694119689909492,25.0
123,-21.833137927766202,73.77839143901522,75.2975792929764,26.46369407764004,25.0
124,-34.86790175847292,69.25053787430916,76.23783962371226,27.88121056917586,25.0
125,-30.64585245965118,65.71260997900127,65.75361553971312,28.145387259476976,25.0
126,-30.20482113896357,60.36731396914165,57.168797291313496,20.119910350494163,25.0
127,-71.521152917761,69.58244359259221,65.68766156417779,22.331279740047243,25.0
128,-36.21536993894415,64.53729057297991,71.60485960079802,22.215560586793607,25.0
129,-48.67216302578511,56.767289891995325,65.02799381463433,20.857695062664906,25.0
130,-22.027826592659597,94.43338542049783,90.64207931970978,28.382714426683588,25.0
131,-60.2342581061934,61.46068634493727,62.243001308230326,23.75957899137357,25.0
132,-21.723739991893943,76.58152640955615,73.23383821775573,26.05935733535059,25.0
133,-13.576270118249782,76.16980676876308,67.48148021597795,22.027553468896166,25.0
134,-41.02209834757363,81.78013040758468,70.32856470513279,27.802485003376756,25.0
135,-18.335284706139635,69.0525571458441,72.23223666149795,24.196981206269378,25.0
136,-33.95260897557804,59.139005456123584,67.08591506262233,26.46705747470159,25.0
137,-36.64020055437696,84.91770876111501,87.23257484983874,24.52589847087234,25.0
138,-34.691784434826104,77.79127190823736,75.3589209217245,28.356884261401493,25.0
139,-46.35672115349714,81.90857283201014,74.00321698543405,24.873685803273784,25.0
140,-9.819471106480584,82.7259652823843,83.08525160148086,22.878024443534137,25.0
141,-40.34133552501693,58.15942316207028,62.066390775564805,21.16059449446262,25.0
142,-29.876641041030318,79.32982146897092,83.68816483970839,25.725279403006628,25.0
143,-32.266401304134995,91.87599246438707,87.62151226772107,22.492384030211127,25.0
144,-36.365941878845256,95.9520426404564,101.52214860764839,18.82978557445045,25.0
145,-46.75087182061498,77.01615718834391,74.718753889735,25.678195688125427,25.0
146,-48.041718655866624,80.03409004317885,83.29076335468818,22.709437971988947,25.0
147,-16.366450063710772,73.60626081992531,76.70304571665689,24.479907816736155,25.0
148,-2.9423540422341947,83.89492714207927,88.67392180611343,25.911635908583616,25.0
149,-29.107712454057165,74.42304347530717,75.44301373629956,23.40849999297727,25.0
150,-33.881021082065715,68.36514031217557,72.87478210535996,31.66587989880656,25.0
151,-34.08779077877329,71.67366648797986,69.21296301944209,23.015205276751892,25.0
152,-28.514878364702717,78.18648243963408,78.18849095960053,26.95897965860744,25.0
153,-58.999984609566084,62.41973049868946,70.05388175517844,27.209811008332544,25.0
154,-22.510284544572777,76.6713501061723,74.7689761086021,28.064971214957797,25.0
155,-27.556376345848257,70.22237578153656,67.02859938429985,28.519049637382608,25.0
156,-42.76964817739422,59.703966928769454,63.7484633468963,31.26092250852099,25.0
157,-37.41094663209349,64.25913094211012,64.10987708340382,23.443925315409214,25.0
158,-49.46590531376718,59.566468681195396,57.14275017945054,26.374772474208825,25.0
159,-49.11201855681591,67.46799168361036,66.57663760156909,28.798299841414245,25.0
160,-62.17541126685509,76.56286311196237,83.52896198329337,24.342593074354404,25.0
161,-43.384701995063224,92.70536961845887,85.83943262551335,20.082952984803068,25.0
162,-29.872540520285472,75.96031842570048,63.52742419333246,25.66702457838886,25.0
163,-54.52875174461639,73.89568359985476,71.5526111600062,24.744890567773716,25.0
164,-32.19520469720597,74.96343638164046,75.71946713598594,27.195291846459035,25.0
165,-26.3954083505909,87.84914049777562,87.43892475637176,22.061371125819072,25.0
166,-34.05682901440037,60.07221770651681,62.83495112898284,24.74209912442201,25.0
167,-1.7223449006467657,80.03830404362965,84.01546546542588,29.19540839639031,25.0
168,-36.682400383198534,78.65113040579458,80.8609051907698,28.134105862740206,25.0
169,-54.20214680690755,81.55077544014279,81.37400182948976,23.925527962752,25.0
170,-25.68273821725846,71.54260441508157,69.59257651695938,23.551992514158687,25.0
171,-5.236416465274166,91.18756356661422,95.89263621129,25.289361289357448,25.0
172,-28.724648909840454,89.34804433802593,89.19016204143865,28.754957855173338,25.0
173,-26.186007485621882,81.10359414083543,84.01248696985776,23.80588696531273,25.0
174,-17.829168998984443,60.816074690430504,54.00849038105598,27.786642432389975,25.0
175,-31.109114645904672,85.73079932674179,81.61901083466157,32.4618291363658,25.0
176,-53.270323791414945,72.92701014699946,68.17355833441746,29.20763822737264,25.0
177,-27.714840610822495,88.97809800791231,84.3146490446756,25.719014782280492,25.0
178,-54.5494978140225,60.854806740797926,57.34365320835166,29.141653170233496,25.0
179,-7.46338952945601,62.7961023473318,67.20845918963131,29.19436200637852,25.0
180,-61.18424500014212,72.23793156894119,73.93547463378623,23.926637415968848,25.0
181,-30.70308530264327,82.21279344383996,75.85298963558226,21.763706773146247,25.0
182,-51.92484380518947,83.46107994982712,85.67632104250654,20.4840339888906,25.0
183,-21.79729732320047,67.89901612360971,69.07179300044744,25.92072744476636,25.0
184,-22.609861377420795,90.66228524350937,76.02682401646167,20.251934360713975,25.0
185,-27.81030215297733,70.58128690157126,71.23064586646365,27.241673246337566,25.0
186,-38.65545817935593,89.44652753674548,94.05078400052868,27.724611458010116,25.0
187,-11.350917524724036,102.65019181040348,102.29741181758256,28.212701310226905,25.0
188,-34.78583624371348,80.90954241866451,87.39224724003456,19.63477865884869,25.0
189,-49.762701428765226,70.82082835826202,72.61959271463564,18.22119266662348,25.0
190,-31.97606064033906,79.80315103457528,81.90351454641613,26.292131639972467,25.0
191,-4.105656291642111,65.58507521019058,65.33913484272036,18.478829910577282,25.0
192,-2.24008083385001,88.43088079595546,85.4382713490306,22.686302242920718,25.0
193,-47.749106522518574,50.06948735310665,53.777815535990776,25.288286015794515,25.0
194,-51.573629754889474,61.85904873539832,60.72350412518135,23.707253110865395,25.0
195,-51.44900984781415,66.5968992441664,64.89843958968255,23.896630730616806,25.0
196,-36.37815442081124,93.88168371959478,88.50039062678144,24.12933063300782,25.0
197,-28.02579632255665,79.05154901668823,84.21081775294303,23.91295722887812,25.0
198,-36.76565343331032,73.40532391287321,71.13754172620726,22.875958303511496,25.0
199,-30.999507404222157,61.87728352599151,64.71603360258929,22.187676358139587,25.0
200,-19.737703199159878,85.63984598341919,78.26252272967092,19.881770682534068,25.0
201,-15.108156504389903,85.59372401105999,93.18846807207858,19.93182363783963,25.0
202,-6.977670379544358,91.72929374887946,93.57737669884024,20.04870837775021,25.0
203,-18.113852041519696,77.81504497460776,82.65905309268086,25.694430445914172,25.0
204,-30.503097245510023,69.48353069084064,79.13208058692553,25.803126417617282,25.0
205,-19.117049332246488,96.44802537060647,99.65258277281863,24.854114415606343,25.0
206,-6.8844431523315945,91.3465805504669,97.77316872565594,22.72163023473672,25.0
207,-58.56945847492857,80.8034551809946,85.32070309938537,25.836939328865263,25.0
208,-48.59170631494231,66.38731041948293,66.43520973127967,23.037365365091947,25.0
209,-22.935931125786066,74.12437995456631,73.7785105596614,24.487725351291648,25.0
210,-39.87162674468322,69.49684270514571,70.60253336509813,27.124694174285125,25.0
211,-19.443391651970117,93.23527559385306,91.23486572157445,22.692217121818,25.0
212,-37.74975197389329,59.087266849790836,67.93763116856073,21.393803069824397,25.0
213,-45.00759557504084,66.89836792014268,73.6952106109574,21.88195227692226,25.0
214,-33.498755653973404,86.62685356195145,88.06223559874034,26.533975308137105,25.0
215,-31.59073338778936,78.50911872724967,83.27931521908631,24.45872543617764,25.0
216,-29.702421759040675,70.25317136223437,79.5917521663203,20.443527297406426,25.0
217,-20.540713071854377,57.407492832848284,60.16653511245109,26.053485357030233,25.0
218,-20.806340679935253,78.6259505780273,80.34733111606937,27.728064843602716,25.0
219,-5.012674380969207,86.72191340634181,83.72698095773814,28.06082428950772,25.0
220,-43.62327200562,78.24073569146448,81.61487785090392,26.780259546608967,25.0
221,-37.49457499796146,93.2875259909112,93.68546506103061,25.56303819934674,25.0
222,-5.168709079557497,77.05023872228185,81.74408031634746,23.512889018111935,25.0
223,-31.82792244504257,70.13449784420257,67.581220122461,19.91635781198919,25.0
224,-25.9947286508503,69.11778328428052,67.7210287978838,26.156121384836876,25.0
225,-39.85729339726193,78.7633190902916,73.36310490306929,24.82560562278918,25.0
226,-39.06559900623809,81.15541789856532,70.43942398046657,22.596327947324657,25.0
227,-29.670363553899538,67.59056531635439,69.3540145962057,25.0575558271123,25.0
228,-35.55820342237225,77.67091540751314,74.27475569813753,22.07123169444797,25.0
229,-49.85078375055806,57.63555757219889,59.967862781188984,23.32162825447591,25.0
230,-14.58597186320955,75.47943275626511,70.18497527172076,22.23549907612758,25.0
231,-26.63699210584186,85.14859494784395,88.92932358047211,29.23943770943015,25.0
232,-25.081006201807373,77.88643214224658,75.03055681768495,21.22963378184734,25.0
233,-43.472182796476375,57.118961441324885,60.6357871598534,20.320087815863573,25.0
234,-18.018945493539647,68.14910567855337,78.14229654407805,17.581098239052345,25.0
235,-26.36416669578203,79.39536558631465,79.09614169778891,25.241374371792823,25.0
236,-51.58154718884645,74.92424837274481,75.09781294738133,22.36156701492203,25.0
237,-20.590821296112008,79.9122096695004,77.90985255397398,26.43330976269406,25.0
238,-28.872000632598905,67.81010054761735,73.97222681967965,25.24928670496663,25.0
239,-32.938596642206925,61.36129188127437,57.2168000263825,28.864330255888333,25.0
240,-50.06338697928734,78.29740645573985,81.13552447242716,28.451598550370335,25.0
241,-32.457542048042185,73.56361087934215,67.79430754382187,24.42333932494522,25.0
242,-32.45651553959896,77.00436752892911,86.8414342538558,25.70776464938769,25.0
243,-63.309014777637344,53.66288357883236,55.34645134180362,25.073567550707473,25.0
244,-30.722889629279244,52.78874219996338,61.77453596850026,21.316682226098855,25.0
245,-45.45691911610283,65.64360720219801,67.94035564133561,20.983281808413906,25.0
246,-20.720847002060946,65.95499367527296,55.62834134087111,28.768188169105187,25.0
247,-9.33281048327422,86.72371823492722,87.75266138382662,23.429011227923553,25.0
248,-39.156085627561666,85.28278189330283,83.43263679162393,29.44463775544577,25.0
249,-14.6328692259227,77.833453083181,71.50941118749695,27.769967748510016,25.0
250,-22.823255015639585,65.02928585636793,68.7584165883443,25.693249511143772,25.0
251,-35.11217585265253,96.43671501992873,85.50688201875103,24.683335401944984,25.0
252,-41.11348862591801,77.80136899450184,79.2394902705651,26.4269383298352,25.0
253,-16.451931021856126,85.1886181350052,77.15641155335067,24.8984044007347,25.0
254,-6.817856001494828,92.63172675337813,82.49353621847061,20.883120092912133,25.0
255,-5.679542432985844,74.96739818533477,77.51648200826347,25.74414712371953,25.0
256,-28.745765043415382,67.936002739105,66.66538876097803,24.26051285514824,25.0
257,-19.479283026289977,76.7812234764487,70.94688426515127,23.958084410509603,25.0
258,-26.98684412548252,79.85306394672804,77.01496484263173,24.36167928386917,25.0
259,5.8024996043337875,84.10343100050922,76.91972545589846,25.99316482040479,25.0
260,-6.231101350922204,87.02967931267821,84.92670354193609,24.558898167841946,25.0
261,-42.218569875371315,83.24169169375567,79.68805558359009,23.274345692604804,25.0
262,-42.52407121566219,60.1552764904492,59.98137279539677,24.800203445997276,25.0
263,-40.81547510771889,92.06421527627221,91.27650224437303,25.338852659135103,25.0
264,-32.32273750841735,77.3449744309054,62.78967775823711,27.656434692450084,25.0
265,-43.180250446911685,54.67581644874832,53.1253149332017,27.389333780370166,25.0
266,-58.811751178227475,67.81947539597223,65.05200535987153,24.394686074352645,25.0
267,-4.090823859217438,78.13963309975324,72.2121818090818,25.851960082606492,25.0
268,-51.26853771213488,68.73516850991571,71.29790870315523,26.6233151127031,25.0
269,-52.78241172587886,79.72799464173144,78.25717576600954,28.551038495966427,25.0
270,-41.56737465028821,88.11525275638401,93.46517759873768,18.53937277701069,25.0
271,11.619883184566575,81.98818008722576,81.7753026279198,25.58347234847828,25.0
272,-34.69730190356473,89.8960635927871,80.2938312538583,25.01106343437537,25.0
273,9.988322487568592,82.585715819993,72.93582370540778,23.09882320645525,25.0
274,1.3110991697602836,78.93607481721055,83.24277054635363,21.64682775567711,25.0
275,-18.718889968828673,88.51454777314783,84.5158597602743,25.405771616487627,25.0
276,10.272432844706021,118.23700276316168,117.7074440685508,24.896610149393133,25.0
277,-16.908371018604804,86.30674340498047,84.99946418843416,25.55063378169778,25.0
278,-29.062886727667188,67.70004818745385,65.3730374981325,26.59912989401558,25.0
279,-44.61901825821248,67.72011633338896,63.945357992204144,24.02433074456789,25.0
280,-65.06642632689774,63.858795304424795,62.69153512737029,22.41328394126873,25.0
281,-49.66514807351748,72.00905617533917,71.36093858385522,23.04733943129336,25.0
282,-26.636820750291193,76.10752200749522,79.0447937987942,27.059712339236146,25.0
283,-28.78112435814573,82.78161682727502,91.90920478735403,20.400639545179978,25.0
284,-46.52140562160555,69.23729954821714,66.74068190058442,23.72465845960237,25.0
285,-24.62407471617375,76.51357477075193,71.30433463597511,23.754150218611823,25.0
286,-37.43222391242987,59.66591070152527,53.807154403019204,24.28270480969734,25.0
287,-26.910759789735412,83.96248199375214,83.02450745802992,27.373202219608334,25.0
288,-53.55062149237433,54.354863347663624,54.2751723844372,22.930105025630922,25.0
289,-40.81252093196931,73.18815045383133,67.2718480877431,19.40718719294967,25.0
290,-13.32965666564784,69.65350186740272,67.40167641227612,21.94624187402625,25.0
291,-51.05803243271906,73.31786385449881,71.68796761103486,25.31686914334509,25.0
292,-25.496366032607078,66.49746672626644,67.11608617345732,25.41195149744595,25.0
293,-28.121777587691074,86.03924864086162,84.63716932516945,24.655740231385707,25.0
294,-30.85070574247801,85.9831365418602,97.64156526570892,25.79797931627317,25.0
295,-45.227526927153335,69.34350134868424,76.47396353855454,26.46418094824806,25.0
296,-12.902655919762896,93.02276009537844,97.26778103692061,26.515180576713433,25.0
297,-36.71391484731175,94.43556393933248,88.39499141460584,26.63708568921074,25.0
298,-32.104202067024026,64.2613872191069,71.19248243178873,25.437269691888776,25.0
299,-21.466572844829127,66.60670332804636,68.87105731490983,22.024936504731443,25.0
300,-0.87081402749387,66.43755571793851,71.09762083768946,27.55820342623855,25.0
301,-57.015586820855454,64.06588978227897,57.81680201154932,24.430688414244624,25.0
302,-38.769252621082906,57.787096847928034,69.92598161482452,30.363318438091387,25.0
303,-24.71941861082664,73.58562805867939,71.38661132825516,26.570886086410113,25.0
304,-44.30040554763622,72.87553828312247,83.37947811118863,22.882075805313875,25.0
305,-8.26094455124144,69.44072150560015,66.27438661297252,29.10423880953926,25.0
306,-26.252395078870684,66.80023722075352,73.15339833227158,24.629062559084616,25.0
307,-39.037754089826166,79.75923123496845,80.61178439765709,27.7156588245473,25.0
308,-0.29158344754897825,77.04382848704763,82.10407951238629,25.25986654013159,25.0
309,-39.795515940682264,71.8136928247493,71.36749407923901,26.342379381719518,25.0
310,-17.105359091314913,83.67952129738215,79.600013728916,29.86709220205428,25.0
311,-28.000290313060013,74.64579521183383,79.09105208987286,24.85652420246204,25.0
312,-20.586165671767308,80.5124792766647,76.47525712429618,27.759001624222773,25.0
313,-26.839327716200415,66.77303288236813,65.21598729025742,21.241716332571755,25.0
314,-25.068178937397683,74.61946872767935,71.68802800492699,26.796073264902148,25.0
315,-55.75644157796141,67.0604185871813,68.21644870681793,20.87045644399795,25.0
316,-31.440568735427334,44.991450948640704,51.2600385227944,23.220357442346582,25.0
317,-46.04815941512753,67.02177872938731,65.02793898462745,18.341458998839343,25.0
318,-57.413543112142776,78.63749121474049,79.09490214858698,27.93960955004357,25.0
319,-66.67589951393522,62.75273584040229,66.49237381124895,25.457420529758625,25.0
320,-16.45562079352501,85.438478573309,83.23093198757142,26.638166420276573,25.0
321,-25.820399844105577,85.19414071625565,76.91846974289119,19.7553857463129,25.0
322,-36.04888788995787,60.227848794515516,64.5626722611794,24.631951898287635,25.0
323,-7.50654755939429,66.75885675378156,66.5933456752251,26.77466568005302,25.0
324,-53.5648665053096,65.74093350939894,73.12985316970675,23.699078020264448,25.0
325,-50.60007876352074,50.23931608077498,55.00781650326826,19.0668093288893,25.0
326,-55.581977893328265,72.66844624824373,58.7017635008466,18.007262088097466,25.0
327,-19.72371543917024,77.36270850752463,72.57578976564147,23.18880586732416,25.0
328,-48.07492153982185,71.39046818309667,73.7114154562418,20.382437093792962,25.0
329,-13.290512052015025,80.17335182486943,71.19999630662969,22.443309400396785,25.0
330,-1.2076769234760851,86.21378697795882,87.5688617905525,26.310986312389733,25.0
331,-47.748278354413934,71.06859442728374,72.98192694419005,24.488040004999192,25.0
332,-41.45397240714527,68.24793247190969,75.27050581692095,24.79651899838238,25.0
333,-46.884493544639014,69.00038684163685,74.11154375132978,24.46088660693793,25.0
334,-20.608678256211824,81.74473164516135,82.2549900977253,23.144004566370175,25.0
335,-49.26230771215513,67.42935711254493,62.03090306813239,27.922953438889962,25.0
336,-33.476110955515814,68.87905382758676,69.14500902412404,18.808702407952357,25.0
337,-27.261236840893208,76.13500950679352,85.76630203216747,23.233127525325227,25.0
338,-47.54105834433582,72.8868350947708,69.79805371574261,23.512458371804012,25.0
339,-37.21482787637767,76.83349658062059,74.40027702891895,26.15501200814764,25.0
340,-58.56321140079674,55.166436680139405,57.61310699839888,24.476390884278747,25.0
341,-18.136424496960718,79.52059834262379,68.27479711496606,26.89117393177475,25.0
342,-15.036538119275994,86.57908783780934,85.95285573235496,24.200074312220448,25.0
343,-48.73159142984408,74.44358411345144,81.70785706509196,19.8519519892947,25.0
344,-50.652367721153425,74.71650107191427,78.82854802423424,23.40310432956041,25.0
345,-28.55325824945696,78.76383870630164,76.63695959587606,25.28741012873234,25.0
346,-15.287035705229211,88.57662491149709,83.91957488761396,25.11250382571965,25.0
347,-11.954050392467302,84.92228127907703,79.31429508666872,25.882667663628908,25.0
348,-27.171533723278003,71.34938308942309,75.71823637410962,22.363825269462097,25.0
349,-42.20609863980218,80.87599524936657,82.64545318496488,28.32332044151325,25.0
350,-19.784878731230204,77.35880169505059,68.35767988375883,25.12797637794135,25.0
351,-34.70463705323777,45.7775891197953,46.60835073346531,26.724806765202977,25.0
352,-41.747649815968245,84.50758875223073,81.04052729582601,27.093851288366036,25.0
353,-17.394711231818807,71.69718579391987,78.05436664979153,29.15264895969145,25.0
354,-31.10564841656115,84.51814215544009,77.27031099863883,28.099703377961028,25.0
355,-15.232181452845506,79.61369681471476,82.01410252458687,26.84177019234802,25.0
356,-30.35751672945796,92.2200351458981,84.31049844783531,25.1349618750896,25.0
