unit_id,CpuClock
335,22.46452873598583
336,61.04453029439391
337,46.30055406507444
338,28.535931624213223
339,51.7632510212242
340,53.19432245720995
341,52.111967435287724
342,48.92542999449901
343,55.75219134585932
344,62.16028061329435
345,47.15337549453497
346,53.28683575669951
347,52.67301516926689
348,63.020553007502826
349,50.126819140295865
350,36.84390721715983
351,45.277616594623495
352,41.89644842215892
353,62.44888006623294
354,55.084699912319216
355,67.84154189795915
356,31.401430908288187
357,49.822176707242214
358,51.206311677185454
359,24.16644904936696
360,44.29475273021438
361,57.595128197673134
362,59.45672937185212
363,49.10734111846418
364,75.39136351153957
365,47.184802266304004
366,38.6042351225682
367,40.56576885885348
368,43.2322046191417
369,44.11772964024245
370,36.298233099684445
371,57.97872709859007
372,37.76760122658867
373,54.9094117518316
374,67.60289405276588
375,54.30205637125123
376,59.751576422493315
377,57.49216618259186
378,60.11757536944389
379,48.196437824278135
380,54.26515046576621
381,28.97722574884887
382,47.728012195255594
383,57.15453105031463
384,35.33831274900491
385,54.24536437284293
386,46.11735677281196
387,42.31132331221554
388,53.808002247307776
389,65.15255264722269
390,30.851969528954797
391,44.30281610292324
392,56.352298188108165
393,31.359151975729763
394,28.373006378378683
395,46.34695270669703
396,44.78914895002994
397,58.90496954922162
398,46.968671732071535
399,58.60846893735847
