unit_id,DiskIoWait,JobThroughput,FanSpeed
121,50.89801482746415,-31.976584693435502,61.77841301505261
122,32.571690207517086,-39.63128994405608,37.23389670057439
123,43.99076409651124,-24.633446169834837,42.82634695286916
124,63.06218320603751,-37.76303500412876,60.55048286834061
125,31.27909970856326,-28.401371003963035,45.08805474754144
126,47.46242640855697,-26.163770798375072,31.37670021015783
127,49.660646054474505,-19.658525978083976,38.99386653049908
128,36.42194721484892,-41.01957960909481,70.15275362085495
129,61.441213782403764,-66.02131932592282,35.66715596298991
130,62.8021471387353,-28.278025087445087,44.76396605719747
131,43.40824438830878,-3.5563030879849906,40.163233906401864
132,36.55526598912032,-52.78523844745416,61.51664249548764
133,57.477285416098596,-43.398548993444486,64.46135395522973
134,47.5422759368593,-32.85387267751209,67.34726690118957
135,32.8937729341512,-56.076142928316926,59.74385597775023
136,40.13845529636019,-45.36717909888298,69.41205496068562
137,40.02528229285753,-71.8331547819214,48.99133525970821
138,40.495455645769006,-17.96832700068638,57.15048031643846
139,66.39726250972849,-42.723347178135455,51.854811573807
140,61.833535892667435,-39.02922052690853,66.39586111141092
141,66.07803825597529,-43.09582211741626,49.931274054408284
142,53.93863140800634,-59.46170029922561,75.07927201560422
143,46.51797398662034,-20.35726522541377,44.95617286097232
144,64.71834985324264,-45.681001633078466,37.73546109313578
145,61.68457830619777,-5.922576950263022,46.40286479387922
146,53.46217651476431,-46.26690244830739,40.11896108415013
147,48.84264268516324,-25.526289809146164,39.88597281164046
148,43.951645107151556,-28.71440285021132,45.119084391759
149,44.307690880326405,-23.85146761082826,61.74815925705902
150,41.31193874165289,-33.02872667552129,57.446125239694126
151,44.61072315055418,-52.620452971652675,47.573694164549714
152,51.26499795704659,-50.69785150716952,31.59396897689668
153,71.1916727405077,-28.47756219675898,44.62605426454157
154,44.74126681036016,-40.73968173820208,55.93493211485831
155,36.75618686965583,-38.86533738834384,70.78327077512594
156,47.280883280908,-8.539124809803663,41.28945733669678
157,39.983979959400564,-54.21870741660915,55.748434409812255
158,41.55934890079199,-61.306145338750035,52.999862111560624
159,55.28452480448202,-17.36547730477003,42.57882968968865
160,33.75980053058345,-39.174873113029086,38.86228667151274
161,49.786489306029175,-24.174181820226703,52.03410662523029
162,88.67101650146293,-19.983610701393726,69.93779126026337
163,60.46503799367429,-15.224465264958264,82.37872465368217
164,42.11266039884377,-14.417561274031279,59.49254604029941
165,36.94643455910657,-54.159019481419016,44.712359644660985
166,59.1947235874902,-31.646803706470973,69.60077858738109
167,68.58400469584622,-41.26894969110877,54.025153235742856
168,40.562073786426666,-67.40245300330005,32.28201093356256
169,25.921108704185215,-46.59741649354167,48.95296039184603
170,38.92316465239841,-45.33118381781724,58.517706501275136
171,69.78586163044488,-9.110455651400017,62.999544178447884
172,45.68362531411462,-29.256101058020413,27.763474573204796
173,57.53898592287796,-29.724098105046806,33.87157727027509
174,53.893658132279434,-51.07106582595437,32.424411790799326
175,26.249060468704513,-40.84542324388711,49.38012797999564
176,55.425919598984805,-51.134746269939285,40.4072376398113
177,45.43251108382606,-45.04572741876076,35.77996546835873
178,60.7269263388374,-25.705624435145925,47.189935344185244
179,22.08250338204608,-2.4125311371657086,48.36306736652493
180,67.25401314701206,-59.15171529878284,58.49747304256372
181,51.50023160571445,-24.92111482143811,55.12219061674295
182,56.35136859684275,-29.270854747144412,38.32633391278811
183,56.5011348232855,-37.62670980407829,48.752901246181096
184,48.61871657521984,-20.618520921630306,49.399920125060454
185,55.00590925348119,-24.911932232081167,52.04724572181925
186,41.46774863924338,-45.31187902444419,70.33677891257305
187,40.793375603694265,-32.285870691334196,32.941368120930434
188,63.377247276174955,-25.999554615597567,63.352466434597616
189,36.84406556926133,-11.589073805964048,39.432266851701286
190,63.898003519837914,-40.886609067294486,51.520110459357525
191,56.24144122745941,-52.37191995466439,27.42788552538722
192,62.29829745588301,-20.669917300714832,43.96406207179322
193,48.263171556868436,-18.959150772492528,52.01115840103969
194,61.44709325270883,-39.35818149316148,36.718433030920046
195,61.06566821346515,-30.417390562245387,57.100257760895786
196,64.97745140150506,-35.568884933437616,52.821469286843055
197,74.02065524056813,-65.47112335834656,46.55946157368948
198,50.65851272135074,-48.954617116858515,51.35436280845124
199,40.27655884655238,-28.771586589784008,58.8325855596411
200,56.50174286083135,-21.013607230558172,58.77266380410011
201,50.395492030190184,-42.88406119935343,59.21542087931351
202,50.02778795218638,-57.01219521604533,42.06723998884194
203,36.49557000556097,-38.10004723886137,39.49308795237465
204,41.607442608573024,-40.84151256625072,27.812702320871715
205,39.48501081635838,-37.65465117447588,42.987046625553425
206,38.21228169321725,-1.1443359552070955,53.8603303304342
207,52.293573766721885,-61.2660397970609,32.705464574780684
208,59.25326905710444,-23.011486472577822,67.89009978356918
209,53.23515565410992,-6.108773638331099,50.03740809462952
210,44.94217127243007,-37.05105590448993,51.686915950376
211,70.41629501646209,-40.94637040277562,55.82432149814843
212,45.66532994262696,-28.456466752291174,48.51393918197258
213,39.48277219280614,-42.45904801102061,67.86798066692417
214,41.01275783046901,-30.89864106221308,41.78492510734183
215,55.679186918809904,-40.80921288362529,58.78256112543677
216,65.43591667648198,-62.25606632904827,58.8589744898644
217,53.91624039360513,-58.63369965453495,56.36080019212834
218,49.74854524100839,-69.08260436887075,28.99747362466354
219,42.75687730595819,-32.66522590954185,67.694782374956
220,51.16150763253306,-49.0624332375813,48.146461092637786
221,63.33092291083806,-1.119826190499695,70.96338154074824
222,57.591247266054076,-45.810504506672224,26.713767732896784
223,51.88268583025821,-49.29448557680191,26.630338929934705
224,38.15804410608696,-52.831915357888484,45.57733762660175
225,35.49427910077752,-31.16292773817368,58.61426453743655
226,38.97292936101303,-18.812941781485716,40.217120852530954
227,42.511587070433414,-57.90790887549748,41.58334062676695
228,45.94025577159038,-42.35363522182743,58.90503274811996
229,49.30002602698776,-34.36820236048099,54.217474585953184
230,54.89220626590053,-60.53375195101134,45.68255124565163
231,58.07209822756587,-16.212588437934645,55.23708577414767
232,43.66706343710702,-72.71764764248421,50.864118807958754
233,45.26729599147495,-34.43503157566857,37.222788781441295
234,57.935579664950026,-29.208515217244415,62.80019163939499
235,64.13499414940735,-45.229478028013304,51.92721266811384
236,28.998871650844315,-51.82117678369587,51.670162543691255
237,53.21627224591934,-12.730846299407045,68.43162346450478
238,33.214874024843056,-42.26168999256613,46.98021230767647
239,32.374017008905064,-30.796327937209156,48.18010517254131
240,33.166657551407525,-12.881249594246954,59.23332110731959
241,86.4969717026279,-50.40286783628862,37.11068366415528
242,34.19947868848381,-26.814993869506438,66.16078633841015
243,44.84889912163482,-27.165849234120515,65.21274177844367
244,40.77571603535305,-21.797550929720252,43.5092082707891
245,72.63044713315212,-54.37307881264125,79.91427380197086
246,37.104835593591645,-65.24975863260995,36.17670986094296
247,38.22794618171655,-11.246916438747798,54.947321434918294
248,79.52897670300177,-3.84195184892388,61.40050871137453
249,64.61354965210727,-40.02425464752426,61.53991674005158
250,50.175453055758716,-31.436954985533532,55.66878416776046
251,54.50017393342846,-15.948305539498417,54.161989007803214
252,64.57906924167406,-10.518880864474257,53.24725925123042
253,62.41052803575795,-16.56738628860576,32.602702318341144
254,53.337052692419846,-5.515805829855739,67.38289434317376
255,35.27693642181716,-31.69795644766837,64.78041725252103
256,38.77784631757848,-30.85019196318548,78.10723547367851
257,49.491232216840906,-47.117265799440915,41.40702870405413
258,44.113065201514736,-20.10455333688897,36.36241463686957
259,60.25737553834088,-47.55683523339658,58.615602762835685
260,58.590544130291214,-51.18626449326043,62.947527938847905
261,55.77241510880046,-33.426088059097474,52.59905757159834
262,56.1632938667331,-35.304997843962305,31.573299900865717
263,49.91555014436101,-42.50545888203539,54.52758600013316
264,54.295298896045146,-42.26885368060882,56.93789699121445
265,47.26025111643567,-66.22835709153131,51.547684301729696
266,54.06409766671633,-51.54443244713544,41.228870585018804
267,63.493176192823114,-16.829824309096352,38.89103212099807
268,44.204048976935916,-8.779481551413062,61.50574464686969
269,52.352335889176594,-33.44160944868654,40.297581403844084
270,59.39013562914064,-32.450376092470165,65.94886262105474
271,46.65756259290413,-35.95441931096514,46.79557259188297
272,72.1180235844077,-42.943094624929316,47.16049585878876
273,60.31147066381369,-71.29084746639236,60.15571311262135
274,37.03343493684812,-39.49443019914693,55.12402245341174
275,37.514013732476535,-35.339589318661496,34.497041498727974
276,27.151573080296238,-45.43650046308651,44.743922857700866
277,37.8332543619512,-51.127924695798306,42.72598200877127
278,47.437926264474065,-28.366149711660448,37.63876788528579
279,43.05458700431774,-37.7191480554674,61.91744282133736
280,60.89536032405127,-56.44352613610092,50.69556482703704
281,54.71511751345247,-26.71247184371706,37.920341221061534
282,62.69314739375662,-12.299386997080788,60.6102154253846
283,45.3223837928858,-24.896752767451254,44.02877764852604
284,47.678173454268446,-49.931558958436256,48.02711071142636
285,44.29636624283793,-40.07832722354248,53.71539678737169
286,63.55959097962892,-40.485410404855635,28.48638776007393
287,49.47224559881977,-32.0250780482332,55.0310397577777
288,42.63019159880349,-46.79955956701988,82.32187303642417
289,29.545978939770716,-43.43261497531494,54.00746679092691
290,28.439014427703725,-33.635984519181314,55.69535087640741
291,50.61111476643545,-42.48718747954768,29.792907819263235
292,42.658468157434406,-35.73055921516368,44.689930592481474
293,32.75619389037778,-33.111440851162996,53.75266418626405
294,58.65717928892089,-54.37801834550742,45.82556671876419
295,60.38139370552446,-42.67622833419496,44.27187741379998
296,68.0934278675904,-26.591740734274648,46.83107472095291
297,43.45282915217357,-36.60973562040461,46.8314114136213
298,58.6911015927895,-37.76771352802589,42.58241940616329
299,51.90125154630449,-49.93487592900724,45.58147501160067
300,66.34649837518558,-40.859292350897384,59.55017199533503
301,31.44763924241114,-12.09268104394369,44.1615743387877
302,44.57733534062405,-38.386411908443016,57.82107586447919
303,53.32741582320425,10.563682065025835,56.236824859527125
304,52.07726498624004,-31.19547614113774,37.88726336448397
305,39.953811944911955,-39.72822130931827,42.89458650455664
306,46.706550665736664,-50.50088371398698,59.16205018256622
307,50.833985517044226,-43.69809641884829,52.30612075939715
308,72.85890490201697,-40.018680007304894,45.00730658751045
309,36.39965102991507,-7.804909717118759,48.409893266776436
310,25.403531977040792,-16.189004948020077,24.576360709201754
311,57.746775147968776,-45.2595358975483,50.63316211514963
312,55.95391938308097,-29.587849679176273,47.94427118807269
313,83.10486411110406,-50.08743419455143,32.34023965526214
314,62.32756583816065,-16.554851949418858,30.867214055682084
315,41.779430858267716,-51.92035312189031,44.62083670320721
316,57.117843046469694,-47.338639013784224,54.61270788717438
317,21.562407407900565,-51.46677726149217,45.80158310423134
318,44.849049947807174,-33.04567675493003,46.101934211184016
319,34.52463437872745,-57.97792300140418,38.217346851582455
320,67.96501302234,-23.1669355635205,35.26310629016661
321,45.94242820487028,-23.52778429259421,71.69179950248368
322,56.93655368597673,-20.521706529861163,68.18224496140614
323,57.27089936923143,-49.25414264464642,55.44494339437524
324,61.233150994287804,-37.030543806502855,54.333965516697454
325,68.58185051897786,-10.672285603845683,46.2225866069027
326,38.95017219599694,-59.96462890160934,55.59323246303907
327,69.73719510645121,-41.012012920361514,40.215186087540694
328,26.491575481568308,-26.11874680906548,36.32398213609763
329,55.3311254449375,-18.92838586028023,61.18841537649325
330,50.30902507491818,-50.72116985464669,36.202874735388455
331,40.903271886624424,-36.18633635510271,52.24543037430416
332,51.86844500576908,-32.77312347161576,45.012529681019515
333,44.325574657412986,-62.118669215199674,37.475922611941925
334,67.46591013453299,-23.695156979402547,58.05836841867588
335,35.90364495429083,-17.71818033650655,72.08273160109727
336,79.39246256027536,1.8635605351903868,51.16073715690599
337,57.22092035178023,-24.850404212108398,32.64111134790952
338,51.22157885691812,-61.28696257841195,49.92095069988327
339,56.693665627395475,-70.67307909426646,59.59024264185771
340,22.39426601732631,-9.898023719824419,59.96466341184158
341,37.51255359090308,-36.091718099050695,48.812986512319206
342,57.892119107493535,-39.894417977455724,44.33201079988661
343,43.46295376305911,-2.5045666856201443,51.107948364036346
344,56.763947744814146,-51.80465923028349,57.72934361635219
345,54.40455280468787,-50.39020578833356,43.97231539451555
346,49.5461849832923,-49.588111455489134,45.48963496479281
347,47.82560405650063,-31.008585879468846,39.50821267118859
348,60.253108094716424,-54.86739003716011,57.23145212336787
349,52.218727925117875,-36.17451498264893,59.31730817154091
350,59.59444346379009,-40.66389370211606,32.94692872225722
351,67.61202225216958,-57.84250969854593,65.39002362455653
352,61.24831603746742,-30.951241889572533,35.76333443692644
353,56.19567169071506,-36.110943251998336,38.054524821100784
354,41.43210072366178,-45.22912152711085,45.01689253525505
355,20.555220980221364,-29.213170659778662,47.98253308841891
356,25.267991093182776,-41.431991918112885,48.245419801423736
357,24.734725298158775,-22.769766403943407,63.268691561873865
358,56.76863556540046,-22.21585416417017,70.25508388156163
359,62.83861039293244,-45.53019379671569,59.92183703388269
360,59.92034572459587,-45.3316051490548,48.84266754640682
361,51.78476097411013,-35.342125987945714,43.349899167633694
362,40.59857299583179,-55.468956166086045,37.203998982692625
363,57.12821199691821,-36.04692502352821,43.197329801071994
364,61.488387546082706,-17.590419179648748,46.499028279392974
365,43.92082233253932,-5.762061502890176,49.85724347828859
366,61.105664743184974,-43.9009305330416,47.148800126387094
367,33.772774441091116,-37.68673049348868,57.87828976446546
368,60.97138084552101,-58.28009713540908,41.542471348138235
369,51.956131452824756,4.617024008135494,30.7968119402131
370,54.75710263525429,-17.143137943412945,72.76898520240128
371,33.25369269949504,-48.928538718086784,42.071425838042245
372,23.783764490639534,-25.155903270335145,37.385270537435126
373,29.081923285102487,-49.560098875038065,49.195760561886736
374,58.48119602162767,-39.86863887171839,54.620591299021136
375,41.52021923212014,-26.333251732748476,51.90026533846412
376,53.49673492966403,-42.609522071135885,50.06935472755629
377,65.14699554831608,-20.713338596710926,53.104461736814315
378,54.49066283844776,-17.341083571489364,63.19809661589286
379,61.66107980121177,-31.117939299636344,31.19443087484308
380,55.652455736034796,-68.45688933491768,57.95766571253301
381,65.5454775511945,-37.57788252853776,32.19863745665742
382,38.34126043480047,-45.358678385546874,63.01949905903659
383,44.51481479637762,-14.86305016191276,63.973371221770925
384,48.49846516294975,-39.74437127943431,61.18434657623387
385,56.81784859291828,-50.00290006723178,47.061922067829876
386,56.283019928321075,-40.10233397660057,71.79711778538288
387,58.38218194991191,-30.673039655574087,40.40463070271662
388,59.56851151031839,-44.88267153402141,35.8587611243417
389,25.383285341812112,-35.72962765377598,36.52687138936744
390,38.25980069152477,-24.335206787456396,70.63221589467925
391,54.29846527219681,-69.61744727571713,65.16125038330378
392,70.3262756252339,-42.02722034486075,44.524661917886974
393,63.548304442478454,-32.56748006473475,67.15041853018376
394,55.613721957508,-51.31541632279601,64.40381261113886
395,46.07478085532066,-35.51240739659216,39.38900090791415
396,46.46606170190121,-47.98052936737751,39.469028706394205
397,67.03323317517984,-24.7905322760391,35.706646902741966
398,55.797290591637555,-27.542795564195732,36.2126845448207
399,58.22633063395871,-20.24348763762972,37.906254208207216
