unit_id,DiskIoWait,GpuTemp,CacheHitRate
105,50.43796848618246,38.47905264931903,66.15494316444025
106,53.06703252977681,42.98729522286777,49.241293573271655
107,48.7227807996507,56.543646617357105,32.701736602296386
108,57.80571458579549,50.6458661528366,58.379343415166375
109,43.074011759758314,60.75212209090511,55.91141982436042
110,39.30498795133688,46.3714919828511,36.287265970044
111,51.36518134310655,52.47869829134778,47.85221735072913
112,52.091697238328855,28.80928318775737,59.164179984921226
113,41.562772567401794,42.2476504880481,59.85528075237994
114,36.61701817489279,47.31936508497709,45.112353389867565
115,66.7241424671252,42.14168234087166,38.68628761014611
116,55.905179426720395,41.46179461606828,43.947747687021625
117,77.4255017085521,45.15257871567856,25.129098423324937
118,49.64924295098241,44.747704550614294,55.85498949102474
119,47.25442093888611,53.499215289004084,47.54764217957502
120,50.74346021549878,50.57002083688252,66.90490276946446
121,60.77564609026292,50.44107963113945,45.543161607683615
122,37.593535909174214,74.77227788882298,27.36808894120484
123,48.657727457184066,37.98123979034358,47.08926401720551
124,59.56240546951902,56.93549841213164,51.90031518817046
125,35.14840327657743,56.74207713939247,56.34694445807784
126,32.83324616050392,61.11109481869542,47.25871481663418
127,27.32207154398384,45.718270085694066,48.67979235612328
128,50.31223043475106,44.81265239697737,45.2425040913231
129,48.015169227158054,57.68090865045092,62.94984757030019
130,54.2161911580892,36.05274816654585,48.250183441180916
131,40.94189083222519,63.12371983298732,40.33216027406126
132,39.63471303008538,51.09523877731769,76.33521887817305
133,53.21138521603862,44.034812774900914,55.68747046875546
134,31.07462362048526,52.255322168482955,30.129644777384577
135,45.979424743070844,50.30774423686987,68.45731684268681
136,52.53248874770757,23.471612963052785,41.90064000301408
137,37.780571534110756,57.31616035179204,45.064183220143974
138,59.671340893653884,56.88279601980595,67.68097991685512
139,65.99428059021346,61.597337645359914,40.52440297905739
140,47.790027566550485,58.29880763748828,57.31597406857443
141,52.95985776538855,41.40555795519138,31.279341261858193
142,55.899110532601185,62.71632346116019,38.66548070960813
143,70.79614017798993,49.55312319724592,42.81425606119838
144,39.781105591445794,22.981908885030663,47.69665257917709
145,38.257018554552836,59.46303943498362,38.653723458266555
146,52.4264946951375,40.10632624648614,60.742244025156495
147,92.57146397203589,40.02381671912776,47.28627646501865
148,68.0784436819788,48.87957883656916,47.63669523004962
149,30.57590284524869,35.549636599616385,25.24110803033028
150,51.27717488432527,52.23067651224172,53.1662058673801
151,47.528353261819426,50.11615039583527,57.27691635706694
152,41.81737440809852,51.32568457684832,60.18137062895918
153,69.9253786083773,67.40861276823452,57.7931141384544
154,54.229280798343034,40.455124151189466,30.96225429517167
155,38.16888444976521,60.73322197032739,70.4039912799968
156,54.85630335605754,26.546881594935897,48.075472024208935
157,48.55751748481367,44.87999907704912,52.17830878157913
158,50.09841117790972,35.94030970344245,55.774674829305866
159,29.25274721807137,67.0470324215839,52.17058415099179
160,47.65097168451486,48.73497072959082,50.02789594787674
161,51.811488392318076,38.91941920428082,47.27765919692295
162,51.83208655918855,64.29920778899829,50.434580649618404
163,40.5659902389556,43.039948492509744,76.79739968342909
164,39.08861857536122,43.5417397677201,46.365431217234644
165,58.31220820604565,52.56979075379793,57.65975430264594
166,68.28783060858065,51.747862265078446,34.74883119476697
167,40.37452168574568,37.13712551284802,48.72757831720657
168,49.5817582365098,38.52992853169669,55.57406220540112
169,40.96073985564761,40.187867995030366,53.62915211205883
170,55.46244518564571,75.52618109269174,34.688759262440456
171,58.471550245264524,42.20440595758816,42.469232633074625
172,69.91148734126406,64.34597793766416,38.13986337104444
173,46.70108280231876,57.19433056338845,54.63435939983273
174,58.164609624312384,69.93548821000944,51.23210665273865
175,31.40996185109046,38.632836734070864,50.34630673572872
176,68.06429203780924,48.83670710073102,66.3750748585923
177,54.52354769908229,31.330943607673948,36.56608891903505
178,21.70779365412172,61.72924177963951,61.64133435629338
179,46.719472756442244,37.94988524202968,43.23355551304622
180,37.103941454786636,43.96866881946276,34.40612534011924
181,60.26790657630016,48.115420901009166,52.89821166356087
182,55.82335397855881,22.020151968714828,60.91056754099502
183,61.292097254358126,66.19569022685101,41.30278662448835
184,64.32124336240975,72.07806382115949,37.18493725987012
185,43.003337053538985,40.26534413582678,65.50626475605166
186,37.41244572215263,56.88145039477472,43.17407075134659
187,64.99070839743345,70.6127582334898,45.409977599498724
188,47.796841197360855,31.65837705090951,54.1325121060859
189,42.10086797277618,71.26511412947858,75.10107301988445
190,53.51608946065568,66.43549829998204,58.25294516728137
191,67.81424292866218,49.671419133444715,54.798645551023625
192,55.86296459547008,46.82322232628236,62.61182519864633
193,22.846805097294933,45.0924868150149,47.83643056422107
194,49.9378484126547,43.2866026872091,52.81795398962361
195,80.83789502670845,59.66547418964567,52.00524554588683
196,50.23674911355996,44.954231193219854,47.215569967458045
197,49.39858053257119,38.81409623815623,46.56930878672044
198,70.03864205752416,50.15269064250638,52.35129036244534
199,63.876829695382035,51.63370380413054,39.90368172026953
200,52.67506190263273,45.063578420955764,52.86411513840249
201,39.41073809888087,28.491766618638113,43.2388699798784
202,29.65986288323611,68.25653945605026,69.72255174196482
203,52.87013906410481,42.723420194961875,33.085297044109616
204,51.17578095725397,46.811870890297975,36.6858010704189
205,65.24092364421166,49.92591432697497,56.915724479962186
206,42.13609246979659,26.556257513176803,30.841044224437695
207,64.64194005120116,71.78953579363147,61.63394930878074
208,55.46985483601938,53.90642659681721,60.89190896182092
209,58.113139266345506,53.05612061972712,35.521021109864975
210,40.659610120189505,44.04860750833919,61.30756832661091
211,42.414705715226034,38.92579028539707,48.280784769902226
212,53.84400704420855,44.70636360394366,61.538793285138524
213,66.16177178605776,43.63993504808264,56.97860366317588
214,37.417470798211795,57.67224232364056,75.8389458937239
215,51.800328033276216,54.19010562196712,53.74805542630606
216,49.55103244435137,43.99011454376427,38.20987956529168
217,38.65932426163483,66.03800150070765,40.412285090622596
218,53.37273889229461,39.117052286815714,58.7803729421854
219,39.319856948286905,46.62033082760266,35.62581240952291
220,51.212920220224234,58.45295616850657,67.56126228389279
221,54.51887500737482,39.177894422003035,62.951068602521566
222,54.91490350916488,58.865136447182145,54.88370161004223
223,53.76832120691019,56.043166711934475,39.35718150862298
224,27.646403907528242,41.65859117608215,42.073560247374296
225,36.63220356755212,54.166858487491524,56.41083907990274
226,29.192992908706103,55.06202165010588,35.2012126777366
227,43.808209566768525,72.14763089745634,35.89077468201694
228,60.93316812134582,49.893843275045676,51.068911493504324
229,37.3891208674809,41.03224106501385,52.31735879972759
230,49.90023197113056,42.8561961732255,58.62680331257204
231,54.44026603457721,28.501564437059155,43.89378578903418
232,24.487798443416366,41.96276487049195,40.33994010221076
233,57.21863707633781,35.224740860787826,52.8338527264886
234,24.484019109921768,46.803007276342186,44.15771139264327
235,57.82789944241788,38.73604435567356,58.97317615510451
236,29.359099786460092,75.85823424152632,42.97250245578769
237,56.46578991272391,50.984843955430776,51.9856963161868
238,36.114943456234094,45.139395388051305,54.97186753827915
239,65.03864659794341,47.92960104517293,53.97670750052154
240,59.360641724235506,49.57736729450559,46.058802128296534
241,41.93775279944973,63.73404337684843,45.494105111562654
242,54.81057223860001,20.789530451547286,47.168986730762434
243,54.7318352592939,24.49940793118405,30.101767720824146
244,54.24419139621095,51.18171549790983,50.227607546580906
245,35.10971084263863,64.92981938652429,43.356463434359426
246,40.37373418511663,28.824546905537055,52.54376818581987
247,44.87759352302176,57.4967341318804,40.96980740775284
248,50.90411083233283,38.55617919639724,75.1632884337079
249,44.119832692649396,49.542993033118194,42.77169894288796
250,51.69462905197837,63.65908619884001,25.9108547178979
251,50.251372462931876,50.616510089770514,37.70880033627353
252,35.49920425647275,43.05985478519362,62.73870215007665
253,58.038330898145325,72.27116068722039,38.30058946627579
254,55.43969693877739,51.412058315865835,54.95225378093049
255,56.648746415931285,41.38120402646065,42.40915585941231
256,40.21912645996085,49.234203245904816,73.7835541167036
257,61.40457374680127,55.790963003159575,39.703217015446
258,55.92634437234932,50.209699875178416,61.73154558415116
259,19.381741895517813,44.24112314375921,59.07835870980832
260,51.82043386699308,48.975392207831575,58.96214613433182
261,49.3110059972535,39.15598664530901,52.13902451679665
262,54.19283745326562,55.88744780492952,35.99487374881285
263,48.70017063948212,53.34950642642779,48.996896766782235
264,57.52240299991975,45.20032755166611,70.09147326670968
265,67.63887314271774,58.47999011584051,40.73957050990767
266,37.25741814955539,51.54844550539861,43.117404879607584
267,53.96909373710793,44.70508614468884,52.329008935950824
268,64.71504861535009,45.88946591132359,62.99601413145496
269,34.04756483174299,35.49835632732346,57.691406977181956
270,62.71205316832584,22.120460753376058,49.47765305379923
271,29.985858617859524,49.793587965170055,35.34084904524911
272,34.58032965035538,70.28297523655465,53.542729079353755
273,48.5402228825397,45.75823519184334,50.76232408948904
274,66.25508266416375,51.88404345186149,50.52727902381071
275,63.171162474964966,52.38691426458339,66.90894759379707
276,58.146919007173565,48.82886408234759,51.33749051189228
277,52.96409267768672,44.83673361576802,35.490621345573274
278,49.3865127931476,43.87381657827028,42.13839525381692
279,36.11301571897982,47.760804947816965,49.539996904061
280,67.16147261381299,38.85606424007152,29.577562778825158
281,53.3568175584343,33.773734594214815,32.77790110469032
282,74.8256773470129,48.085935431329176,45.948347681763934
283,40.78050604670298,32.82380856192055,51.635904054226536
284,57.62932241800943,62.39249240335367,37.013085280501485
285,47.05778263174067,37.379524310987556,55.65703564657449
286,46.17570194682085,21.677550231335626,63.09483113072803
287,56.03895946293862,54.0512831139675,46.62674848717468
288,33.357930913432035,70.30196920220072,50.47956088001355
289,49.97211735170006,44.828723937298484,61.16495979519958
290,51.17237206111515,38.432757793625434,36.58365962904702
291,48.52226514327073,45.69557128193146,63.30783766711084
292,31.74296817291648,63.78809281216779,39.97553097524191
293,43.40537659068164,63.33664013518616,24.61455831408189
294,58.93499320395654,43.68472008089414,77.53316827371367
295,38.86839733410346,38.39902703092898,42.24637903289934
296,62.908357369146046,45.824929617446756,44.45053138088234
297,61.86800151271429,50.51442468035787,43.1024895989209
298,68.22732825407645,35.42262365127735,62.641475791656624
299,54.664712273023135,53.090164958806625,45.08983898364431
300,38.54532795969967,56.94029278633042,55.780487736232914
301,43.64215278130856,45.14819374259206,43.73315027399381
302,65.17023561144143,63.91262145693361,51.09043561850521
303,63.308699389745996,64.32234458282639,57.99927537326404
304,48.7009864888662,62.47746634631384,42.42348085021412
305,47.0972046716815,47.04571800129682,37.94269984997846
306,49.172008253877635,33.918150824162396,38.30214048397999
307,41.79733223990452,58.06229303415944,26.95632495226221
308,62.55592035356933,65.600863416584,70.50879863373558
309,57.70243238238441,62.191001848159274,43.242109004375735
310,36.521752798466046,45.24772060834348,68.22835070017356
311,50.79295778665931,41.447377917218766,51.172061321686115
312,47.05644396355717,62.953748391517884,51.1717884056129
313,45.14623482186723,60.44883220603463,39.42865303787919
314,50.82085460526211,47.773665532489204,44.87511399214507
315,44.73288577357845,43.202175655580824,43.52666910711762
316,31.417989481450412,60.35028609161464,36.068721964376316
317,53.020195674151445,77.87307653598263,58.72606460367393
318,56.01304163029328,54.765738790240164,32.06320501901148
319,52.9473292125056,33.48684739060393,54.40564350292397
320,52.695219271255574,52.616769844093,63.28750966548119
321,61.73451816439831,50.30585286181817,48.24149628919362
322,57.7981355864601,32.79768176725466,52.70120267024506
323,40.318306494239195,43.192715045218385,51.27493518737087
324,38.04898383745499,59.72615641764123,77.76014808971647
325,62.98730378468909,56.98435330296026,65.03254803876364
326,47.89233273883311,31.525474062050982,26.64524550018517
327,45.383465368960344,55.516640173410934,65.0397813189372
328,44.219827952258186,38.54050160603527,40.83683856550092
329,58.21521382148829,29.248015261698306,52.67738744764883
330,38.18339433660131,65.79370777548395,35.88427632677846
331,51.50853507011074,45.525068258709744,63.51466177462278
332,61.05084390673426,56.68895275050589,62.60232776402179
333,69.45840795124094,53.14299734317703,50.459297678205196
334,72.63683083809768,47.316104700894755,67.52552054383102
335,36.24525371078483,30.624516186232857,53.57176616688857
336,60.86499974956835,56.29585752533177,54.43692717517695
337,30.249143683787715,57.6457499036736,74.89273942300964
338,47.078053039028795,44.06117936554915,35.76135018383428
339,37.13700429861596,34.18904173955596,52.95418563691877
340,55.70528047283112,28.69232499314188,64.38287307688371
341,51.76120759790445,44.773376448605624,36.49346408927244
342,42.268599103340385,50.12307892265309,44.377147918236986
343,65.49963519033086,28.79176994516267,57.34824209698473
344,57.63426142325974,47.34317420968115,37.910192008874134
345,41.23499108306773,47.87574273537075,55.53992485689326
346,56.69288550266593,42.45722546454298,43.815923484332764
347,45.355162686217525,44.09435009108032,65.81089905589373
348,61.719618781240825,45.71043935076345,41.03043160152872
349,43.09178102679206,45.77615397373405,58.02845956429468
350,48.1479833995572,44.630806381435626,14.30792580493849
351,50.74286689420936,55.20114243815022,44.83742458611319
352,34.06625722800346,71.96219544475467,48.94746591163636
353,43.57920541769018,46.59751903223743,38.42610639639254
354,57.73922654505825,43.82525643406289,49.09901850287962
355,51.9552642401607,73.78802139109249,48.41789392823667
356,52.028013906666565,56.17094264649415,69.93379105374345
357,51.91641944320166,60.09218032482232,67.43690079649741
358,42.52984401479951,46.59877412925259,52.37380988776226
359,47.975315365466614,33.874753570181014,57.419701151388985
360,45.16554077429847,60.60686870456464,39.56214501468386
361,70.61362486742374,39.18681210172467,60.19365090332673
362,27.33450184784408,49.80672410609285,37.14631900918181
363,41.97055517108161,65.51911442683185,57.03384185985073
364,65.23702254017923,47.83804340950107,43.00711082956903
365,62.215253014290965,54.13590254602135,37.92510001759118
366,32.19402887840888,64.63423806778508,42.95232970528134
367,68.62612283007915,57.912944941875324,71.52769612172474
368,41.74825032623784,47.49557447593645,65.20539162193838
369,43.034637168734186,55.381569241257935,62.01849497290839
370,43.96711195419999,61.590595736690126,47.45179479934117
371,47.89902791557267,61.72907087199792,62.13345834828724
372,54.55603643489092,35.623163158503424,48.89858787176162
373,60.482768441596384,40.20022274785373,55.48445449474945
374,54.3805136261981,67.80842979700803,41.543303114081276
375,40.11675220575957,44.266064738542845,55.49779311153762
376,43.166349988995606,46.80005170396417,66.42374351714557
377,43.92337706590018,51.88967815234446,56.164036475037825
378,29.549361045237635,51.250839511325054,72.4572357763344
379,39.569326231878605,41.07134728407292,51.96629400890361
380,63.02767442809671,59.40386865250559,45.31903658663023
381,57.94183094165833,42.59271101843776,50.25256310199818
382,43.19338251488439,40.41816343733423,63.51748630000913
383,35.033980591414824,37.880727487137094,41.03266953995789
384,64.35488959224784,50.37471784535141,40.569020750099206
385,45.10066207368663,52.73181528641355,46.91941255957354
386,48.58711066975005,70.94790568237913,47.11181568958931
387,62.23658699731449,59.41760168141573,49.27156404491816
388,28.479244370948184,41.77597619411117,33.370377095201476
389,61.36748198769892,51.52948855071243,58.517510918952496
390,50.743709345816406,36.48714502112938,49.17310893568041
391,79.946781933583,39.21826567181222,59.3420816616706
392,56.78849450200917,44.43858833370574,60.83772592516381
393,47.2855192417691,64.30992854148505,28.199381494716423
394,57.64908416780882,30.130255874036923,48.62051127352115
395,37.380623611316,48.424879988354554,30.22965538155663
396,51.8108242929992,55.17596869899711,66.12757337737294
397,41.56712883880034,59.670199162537955,53.29657624389612
398,46.56622177523902,51.848026218461044,61.994580278193496
399,53.74133966608524,43.11960398282967,55.45304892553616
