unit_id,JobThroughput,PduLoad,FanSpeed,do_set_FanSpeed
103,-40.31604335085391,86.01105451089536,24.809073659739518,25.0
104,-43.588691425328086,87.0398563570324,23.804156339347987,25.0
105,-43.041285036914665,84.97115105070188,28.41786440734969,25.0
106,-17.017362772360457,80.72033028254297,27.873330253298136,25.0
107,-32.50643769083468,92.60373913894577,30.182441831322876,25.0
108,-54.047926182071386,70.82106825364012,23.377720246209627,25.0
109,-35.77308997272843,84.6180969399191,27.912282467587527,25.0
110,-52.73868134447757,72.71290794217961,25.98834462043185,25.0
111,-34.433413839221934,74.96629681717862,23.647022530460116,25.0
112,-57.27398639098748,74.83614093258264,19.092877096010568,25.0
113,-60.11711292320809,60.50394716362697,23.913086451727395,25.0
114,-52.11809485173353,63.444688654069594,24.052803078889283,25.0
115,-30.72350999997029,78.84767096552036,25.998098761704625,25.0
116,-71.45642844887522,46.59482228965169,26.57884938053554,25.0
117,-6.448827896269585,72.0600305468995,26.169400645949622,25.0
118,-59.067505710567,71.21704567286378,26.669556661207427,25.0
119,-7.480484253683397,60.41796432238114,29.305048304203773,25.0
120,-51.11191949537161,91.67068357268361,26.21317035390719,25.0
121,-55.71329945720164,55.501846736416255,22.160131855967883,25.0
122,-40.5912721492727,77.65787628483824,24.805376909087574,25.0
123,-52.34673921184872,76.74455150618927,26.159717834651605,25.0
124,-59.37341901266275,70.52427525705622,20.1038675599475,25.0
125,-52.98076921140153,63.016684767442996,28.201069067297894,25.0
126,-0.561160829559077,78.98634812335101,23.441965621710416,25.0
127,-39.34390148663595,79.26184471068596,26.31066461559124,25.0
128,-49.8498261879647,75.50375843812913,28.841426428993415,25.0
129,-29.214402284447953,76.73823114502531,29.857725597255957,25.0
130,-28.65252815267135,64.73988907726024,27.842028009590337,25.0
131,-16.66869773726297,83.67134385011106,31.15568150449014,25.0
132,-50.821502590608276,68.1293813372013,28.38065131089865,25.0
133,-43.86504281020661,88.86653561252847,24.491776940160758,25.0
134,-26.290391682810206,85.76660458022766,24.805022293176766,25.0
135,-26.043009357944058,70.47625407845894,24.33750130639092,25.0
136,-20.538615990154675,103.42666754419955,21.803395395023088,25.0
137,-35.31340559683203,66.57989246842004,28.255379590228145,25.0
138,-36.16096531844995,73.5084822085288,24.422437114871556,25.0
139,-62.00233636077434,58.249373466653275,25.116492329169603,25.0
140,-50.028134989430555,67.18824300924939,23.582362676539326,25.0
141,-13.888297248970197,82.08672988599511,25.510460201155464,25.0
142,10.829470351016608,101.09596772750287,27.555202405496487,25.0
143,-38.88988508926973,66.11065777375357,22.069227682464913,25.0
144,-50.51970168495793,72.31012550230746,22.42461734352949,25.0
145,-27.146890274886637,78.67881327459065,24.88645038906935,25.0
146,-41.440622771687835,79.35963480057046,33.16591410685823,25.0
147,-8.263641458566944,103.69708400959998,24.003499622733003,25.0
148,-38.65835975478471,109.95331450235922,29.949730493830742,25.0
149,-7.533304688956094,80.76556974401858,24.108095289064966,25.0
150,-21.087782067942783,67.09403277344111,21.3483096629652,25.0
151,-41.497495876305585,74.92669322687209,26.019169980379615,25.0
152,-44.456323584649994,80.75017065084505,24.509525491323227,25.0
153,-34.910760214246075,71.79240876439428,23.596744408389696,25.0
154,-22.74997077135393,88.97688949612726,22.963798491082883,25.0
155,-50.23452030136207,61.244293396748915,27.275805104143995,25.0
156,-40.61580242324489,76.86010021204557,25.152164727503628,25.0
157,-9.702015061597805,55.26637779343296,24.98539346364688,25.0
158,-33.2417340331689,55.45166125400684,15.792678567812088,25.0
159,-30.708929118787985,87.2704851557912,27.91528711166006,25.0
160,-15.056861887793556,84.02063535339467,22.800845074456618,25.0
161,-49.007559037091774,66.9725727844165,26.124682683657127,25.0
162,-37.44246022796275,80.68351544485614,26.950100106406694,25.0
163,9.244245881786007,94.28701542448759,22.637124923751163,25.0
164,-50.428299902810224,69.54253287299449,24.65399272636715,25.0
165,-35.371442976121585,68.89888693256643,28.64669341427306,25.0
166,-19.375949678237163,79.00527466983917,23.430058834529568,25.0
167,-48.32272581656909,63.2356564285782,31.849855688245434,25.0
168,-43.669305905691886,72.65086898973773,22.652448462733147,25.0
169,-15.730663520167859,63.82119174215432,28.691170960687906,25.0
170,-36.28574037349275,67.73957484463159,28.595891232138804,25.0
171,-28.18284664816414,73.09084680768684,23.364730361210384,25.0
172,-37.0432033725569,85.61080435504712,27.38745361700003,25.0
173,-33.41878014683118,113.56004714066616,28.420894869169746,25.0
174,-34.294208820127984,79.60728232961202,26.811674296119744,25.0
175,-45.73626578234185,78.31414181159715,21.847268388379863,25.0
176,-12.72651410247503,92.94340701014626,21.918090100405134,25.0
177,-23.305009081511873,62.40912137570144,20.997925081169793,25.0
178,-61.90504134367837,89.97928491548596,25.27978686483818,25.0
179,-20.53847733606708,53.93155564982154,25.580533572958736,25.0
180,-31.073849592762492,70.42515439502012,20.988556921096457,25.0
181,-42.410976706560675,63.55144339897075,25.98764115488505,25.0
182,-19.92607173817777,77.31792896677437,22.762113759209765,25.0
183,10.793903040550173,81.50023874482626,23.037670249539527,25.0
184,-49.921750166204234,54.03543810470949,26.537087675680212,25.0
185,-42.42180379764,70.4375594663986,27.71855368365299,25.0
186,-49.60806985157642,74.13519371357653,20.809062365677615,25.0
187,-39.44454478871449,73.31963818862839,23.31951989461901,25.0
188,-17.399758373736432,72.67574723633736,25.518860773442075,25.0
189,-32.364401573802354,75.65372208827985,25.706059054530293,25.0
190,-49.38237869255706,63.72452189138612,21.267368344143797,25.0
191,-49.556096513582624,74.71642151767792,25.929777378904248,25.0
192,-32.99715691770132,68.85372181686155,26.557913968234434,25.0
193,-71.7882004173986,56.84357031826683,25.938546988874908,25.0
194,-35.36113758379021,86.27218790250514,27.827942312852105,25.0
195,16.41366042618726,94.69144984369046,19.59521749782675,25.0
196,-19.839668140215647,62.0963775571189,23.890391746781777,25.0
197,-47.96098834444093,77.98685680370745,27.45329145552459,25.0
198,-32.647470717144536,70.38583780290858,27.96861900892661,25.0
199,-42.13349054449018,57.87310929196829,18.66783472960887,25.0
200,-30.248688896351588,79.11087448593882,20.57213569963839,25.0
201,-33.94282910673827,72.92111702798181,23.42848839714527,25.0
202,-48.89451512318854,68.39922130795267,25.77174747000759,25.0
203,-8.539903533775814,104.33437813152747,24.706723336045417,25.0
204,-26.91021561372944,70.81977973096392,21.812105805357877,25.0
205,-26.773805435713054,105.68973658689617,30.178192951010793,25.0
206,-47.13425365595745,82.06863753859488,25.119245600046586,25.0
207,-30.727171796813938,94.72594934275999,18.145197241343986,25.0
208,-35.068446549175476,71.62507318048925,22.565046366789787,25.0
209,-24.222167184202714,74.67286356050772,21.203207798972617,25.0
210,-44.788385673429715,63.84320921651829,21.22566386326584,25.0
211,-40.48740229638871,73.14427175426141,24.89024270345236,25.0
212,-51.91296743895558,63.3928941858818,26.723664533587428,25.0
213,-43.267512443443216,72.19577398025251,28.504388592492667,25.0
214,-17.043200873035236,92.77000334606446,24.038951811858812,25.0
215,-27.74971023835727,87.98480928953353,26.802960675462153,25.0
216,0.527667129125593,65.63219361485365,23.828476552908008,25.0
217,-9.554844872986923,71.32195575897823,25.914459777656347,25.0
218,-34.25746080355382,77.82462111440525,31.37498261803961,25.0
219,-38.28451889625644,55.78008908603933,24.601338511092475,25.0
220,-22.12902516450106,83.39639279961614,21.82781032938267,25.0
221,-60.22056117975858,67.71179168321221,23.80811268607533,25.0
222,-27.827573130288673,79.68347731021142,21.295335153359016,25.0
223,-26.07484561271199,67.44956708049436,21.308152921687192,25.0
224,-38.43504068325189,79.48602410506555,20.728679825449458,25.0
225,-41.33618845545546,92.5721743972662,27.363230572946936,25.0
226,-62.718990688515255,85.00097156109759,25.696966845444074,25.0
227,-11.584657178480597,61.522347705503165,28.206975656132403,25.0
228,-47.69236710258173,76.76634563460296,24.826383330611357,25.0
229,-39.9459962128943,75.85168565414193,19.653750038760737,25.0
230,-41.898058945410725,68.50444945973103,23.650009005393876,25.0
231,-38.371051562902835,61.8173689263082,21.944590115850325,25.0
232,-35.1694135524381,82.74445267554167,24.24029203533056,25.0
233,-11.338037253830418,67.41051755125537,22.48546665799091,25.0
234,-47.07775129391145,85.65497752914692,21.801480914989295,25.0
235,-20.892823617094354,73.72430955346613,24.41901402474425,25.0
236,-60.58296654698165,48.11864580451551,27.720905940012955,25.0
237,-31.94114555610412,84.50279642705736,24.211861521163456,25.0
238,-36.290547572614436,87.49108335978676,23.497994959420712,25.0
239,-14.870783398008253,94.21023781781139,29.22032139356919,25.0
240,-46.25261578532492,51.82153880635232,24.03901496151095,25.0
241,-37.49070137395774,87.78489924548686,27.007458784287316,25.0
242,-49.102250956977436,90.23713630044892,18.843138480239624,25.0
243,-27.571897780740258,69.2595051704686,26.177261558834335,25.0
244,-33.731189190774316,89.85899014046905,24.37554685038242,25.0
245,-33.34667015939411,70.66697726811569,30.16625031323307,25.0
246,-23.781457447816805,84.9790658564705,25.184408523805498,25.0
247,10.790663820924363,96.57515858502929,24.6847923423081,25.0
248,-56.18546792490299,63.08521692000802,22.548799484734392,25.0
249,-47.68539309558037,67.79904498420545,21.531708576494136,25.0
250,-42.02022748997398,75.72423285680685,22.493595759729732,25.0
251,1.7916614943643383,91.4647003926,23.34899133913594,25.0
252,13.516908723308196,87.36305912681208,21.863281594879748,25.0
253,-42.99112033705404,74.48024340445187,26.171828846505193,25.0
254,-35.35949015073404,68.13912265733639,29.592606714610106,25.0
255,-4.007352160395811,84.88950378916785,22.177397058623633,25.0
256,-18.977097886248497,86.82092404095297,25.713718967308104,25.0
257,-14.718442329721123,73.7605193514207,25.067339198385113,25.0
258,-49.915281731830326,54.093847423110965,25.628464935447816,25.0
259,-41.680375698768756,63.60695265877807,25.958508255428548,25.0
260,-29.69237905927949,77.54315665853501,28.54290270247649,25.0
261,-14.755073167502768,84.7341703485752,19.16007144084261,25.0
262,-53.533995540126654,56.3257274303284,24.64106921576751,25.0
263,-43.01351419458126,70.80956569774858,24.56407496721068,25.0
264,-41.41094898303323,69.38004700866595,22.368833825045726,25.0
265,-10.554815687721122,99.823662736443,29.255342973930993,25.0
266,-17.872158164074776,78.52355344259732,28.577760017707597,25.0
267,-72.08420427485328,49.79313227369154,28.80514332507139,25.0
268,-25.444409701894912,77.13587739284125,27.691826608476877,25.0
269,-39.68698842820242,79.22576812193098,27.122245156519625,25.0
270,-53.4749374535374,53.218105266100224,20.050452597735756,25.0
271,-18.438109183487338,92.564727974563,28.243123910863318,25.0
272,-55.88391945945553,67.07411585344549,26.684875893522584,25.0
273,-55.12685543750209,73.00866893335818,24.2566287512314,25.0
274,-45.858387358579435,92.33712404909109,20.66960448882109,25.0
275,-13.25771713465867,90.82938246713624,27.44221472832048,25.0
276,-42.357555891304145,63.15534823149923,21.376502170188274,25.0
277,-61.26976737705819,70.79195257537769,17.454228944292062,25.0
278,-14.821408391396977,94.92482680445738,30.466876374268026,25.0
279,-41.75702609665545,62.359036862937536,21.37496378009886,25.0
280,-16.880405105092137,98.48169380016657,23.22571036889278,25.0
281,-44.99141636566592,72.16820676098035,28.92791915080815,25.0
282,-44.989741060581814,55.071844618643674,28.456930268602672,25.0
283,-48.80562625480424,79.70108692067006,25.750923181111975,25.0
284,-46.1080396541832,71.97705149573389,27.24339325143811,25.0
285,-27.777873520111555,59.43232714934362,21.29597532466421,25.0
286,-51.63825440428057,79.54865843293788,25.52199177254232,25.0
287,-35.01249308872795,76.21296764572715,26.63534436735911,25.0
288,-20.414825866669254,79.67861745319387,28.018634739832493,25.0
289,-23.391691598560218,71.9612739020636,26.771339330552323,25.0
290,-40.79680072328818,79.04057873015795,28.333541969898032,25.0
291,-12.461181919056248,47.778769463703725,27.458935118267814,25.0
292,-13.725918484249277,77.1915494727782,23.519583200548308,25.0
293,-9.798935749477408,71.22197634392145,26.99568303010593,25.0
294,-27.804488256125442,99.00629033941046,24.90129391320046,25.0
295,-68.30561870878554,61.8848070245288,28.18277561753377,25.0
296,-39.93333468161149,83.24194260440348,29.255014824631335,25.0
297,-52.693996150270245,91.24433575848839,30.928068060309418,25.0
298,-9.410494942088713,86.09607983510658,21.965721312259735,25.0
299,-33.118696018042726,78.10350046967284,25.375403057695102,25.0
300,-19.08774468876851,67.34538624127553,24.276748400220495,25.0
301,-53.91305663219451,67.06579611287648,17.98784789363779,25.0
302,-30.048369521911347,86.21780498374655,23.634429644786103,25.0
303,-40.77204706968597,91.38725102107146,26.795248954760606,25.0
304,-47.51392301952078,79.82569945300891,25.44854476607987,25.0
305,-29.369150960173528,85.13688020366664,24.229291886632204,25.0
306,-8.43256756042502,88.6946095054956,28.0047583741051,25.0
307,10.858524887590086,70.43932545773207,23.736638096249887,25.0
308,-39.60462578840283,76.6412594826904,22.338833453484593,25.0
309,-19.72984040526717,90.45195700744685,28.474268217774256,25.0
310,6.653334936470009,71.27768256371503,34.23692692867331,25.0
311,-38.478202638664634,92.42644388216208,20.184062418207493,25.0
312,-41.87574644839458,75.18741602319302,27.08697121083407,25.0
313,-29.601351884536136,82.40420277430664,23.751454428271177,25.0
314,-35.31886857453647,75.99983327998802,28.124698066790643,25.0
315,-40.33242601291059,72.25460411853287,25.979096967331078,25.0
316,-43.89480940022862,78.52896701668432,28.36819927872398,25.0
317,-31.06819300338025,70.45225534770448,26.23322001764654,25.0
318,-39.19141953462693,92.91749349582439,26.638419569681535,25.0
319,-52.40608618877861,71.74456342407478,28.55817638783176,25.0
320,-44.28468996756791,79.07823777857253,22.350227596913737,25.0
321,-19.716292652361084,75.1256500765113,22.655610692028283,25.0
322,-24.98413526333671,97.14505309259759,22.508648294786973,25.0
323,-22.068624197663212,88.75789682037127,31.05787495453737,25.0
324,-12.807106820800852,81.85829525597312,24.059819421438167,25.0
325,-19.579024491648124,88.32980588290025,29.029435861714745,25.0
326,-46.77351715939668,72.89462330754446,30.568551841434562,25.0
327,-42.99877382453022,79.36700987506306,26.33184782287636,25.0
328,-46.82210547376721,59.6986921921786,24.274888678755946,25.0
329,-52.192596020604796,75.30221697855171,28.269085484652933,25.0
330,-68.81278108175661,53.240032492727,29.64210710520093,25.0
331,-38.501198315664446,81.52846232376922,28.635590563767753,25.0
332,-37.281143251396,70.93337600004627,20.774444181332996,25.0
333,-23.917360823148712,67.23380421394424,18.33405349828709,25.0
334,-34.36876996174519,78.64830434635304,25.86755377896844,25.0
335,-39.386219883053,62.87418017493136,23.49949473303838,25.0
336,-19.28975831899175,65.47549826513124,21.798571704330982,25.0
337,-28.403276243024514,77.08482422295667,18.533442435313177,25.0
338,-38.53442080055044,55.20783734022231,30.808484314751915,25.0
339,-39.68575588725596,81.68270462846897,25.175130119459492,25.0
340,-40.566445913198315,57.198372852574536,27.265888384768463,25.0
341,-31.777368772256214,67.40149828869819,20.334389303426093,25.0
342,-26.108754889983945,75.29635829114237,26.61673599211314,25.0
343,-32.01177481698754,74.72919004555091,24.351597435599018,25.0
344,-67.41656299011774,56.08692208434802,21.10249779398684,25.0
345,-31.288705967947813,88.42596032496034,27.60648137752908,25.0
346,-21.74881818762318,86.12642060060509,25.422023414084773,25.0
347,-30.043403741908126,50.70761035186793,22.39074434859761,25.0
348,-30.527198357693052,73.12101169876709,27.17187973731568,25.0
349,-38.96077747808694,74.44681122187146,19.9309345099063,25.0
350,-36.47581101175349,64.52505796822035,21.23265323412341,25.0
351,-58.20741614280764,60.49027908927965,24.247106330804492,25.0
352,-31.432814229572116,57.902590710610525,26.480978665006155,25.0
353,-15.837916357508636,87.709556841729,29.53480917918295,25.0
354,-31.735413559130986,61.36973556963064,24.903729794264596,25.0
355,-35.229581518308166,86.43107437330059,22.593840972672684,25.0
356,-54.17888275686023,60.35670888303121,21.863285404138832,25.0
357,-47.74571379245368,70.01486689933155,19.35366903248958,25.0
358,-40.87331222679084,78.98717944346932,24.544684837809683,25.0
359,-60.686428827398416,55.609975328459306,24.988296573598245,25.0
360,-33.54005706529235,92.31467294563889,30.83260577692772,25.0
361,-13.275193645854829,80.2408977112757,23.02420726801464,25.0
362,-46.71116810251298,63.26784814966932,28.26845899835252,25.0
363,-46.860968822946994,71.30408060356389,25.37412466905161,25.0
364,-52.32116443416189,60.11334561002803,30.14633948209267,25.0
365,-64.8920509834568,66.70873676215773,26.719912142607292,25.0
366,-42.471100738945786,82.44225624930586,24.252260672595874,25.0
367,-49.444140739151145,95.8412720959414,23.976347648065026,25.0
368,-39.04696133069195,73.11403321104912,25.895273596694516,25.0
369,-59.01694877182271,73.70951665648053,22.355810883777032,25.0
370,-46.32194068644669,68.18322289145121,25.88557962222781,25.0
371,-34.99922944823701,76.20909245927427,26.788425682056825,25.0
372,-9.896198597215914,95.64379573056563,28.637273054454027,25.0
373,4.081184539105133,91.77855535411666,19.80213832429097,25.0
374,-30.16959689686005,68.45306944393882,26.735039128867605,25.0
375,-24.80668101885941,72.09971710717974,26.942066234295474,25.0
376,-5.38522587905571,82.44030802530501,30.491900470694624,25.0
377,-51.31344276760265,67.94324438318812,23.04411235122968,25.0
378,-36.63455654593377,72.9960654630687,27.745244716815485,25.0
379,-27.722924600535976,56.604735845158835,23.39655123107728,25.0
380,-23.426043181820884,74.92847005111791,25.694781535435588,25.0
381,-53.273509428832256,86.69379078339496,21.802921834854452,25.0
382,-46.35677775540775,67.7031816617647,21.992262904468816,25.0
383,-48.74760336957762,66.2459110793852,28.02178947175586,25.0
384,-21.219328487498597,54.105365071953536,18.352160898116367,25.0
385,-43.01232286561368,82.88481864057815,29.26203825203412,25.0
386,-67.01717877388752,59.49516072202243,22.98242395883108,25.0
387,-51.97777717601622,64.83565405807316,27.32518310070816,25.0
388,-29.172801394790966,70.35615563940159,30.98196011705295,25.0
389,-46.32413430043301,61.254763609283934,26.754127615177985,25.0
390,-50.12525926039811,72.77707379946699,29.287517713636422,25.0
391,-3.3380416055000435,87.23682041476596,17.8212910083282,25.0
392,-32.490870313993966,76.20353462796737,27.00718972396966,25.0
393,-30.035672012622545,94.12187125187825,23.93078708557747,25.0
394,-18.94272864056291,84.85421364771015,29.70025609690703,25.0
395,-17.304055902444333,72.23898778564272,25.243344970199676,25.0
396,-25.77793654894329,71.001781942901,25.811005731782423,25.0
397,-3.4991396051417887,77.79052788472707,24.26419228145387,25.0
398,-58.381767574543865,51.47446529180872,23.396068305342123,25.0
399,-21.600972122259805,65.3859348420521,31.46835749189341,25.0
