unit_id,JobThroughput,GpuTemp,PduLoad,DiskIoWait,AmbientRoomHumidity
80,-41.37920607991096,46.26197118700349,59.1484080180106,49.920947806545975,47.31014131548627
81,-27.834502301776652,67.86500592522292,71.26369383595136,39.6272181890039,50.18497752037736
82,-52.888492463090536,62.22133457101121,72.87027546419206,70.66916284342753,65.9189126536086
83,-22.38719914733133,68.5653723705459,73.91962433781251,75.78353705057712,39.34592444617568
84,-18.035463717989316,47.581635576615795,55.74203354370247,52.99469848583972,48.725115224979874
85,-55.58463011923384,52.36110041718478,78.66490693979999,31.0513938773737,60.282812217957854
86,-42.47573549140036,47.937392130418026,83.04343624500224,56.71773253574273,57.15384609910701
87,-31.179504874775517,44.2780835333897,78.19612394765723,48.96310898573381,51.12791778904277
88,-14.196775576724004,33.79708918397035,114.71094939004776,66.58793127881904,56.38487021539697
89,-56.550593082195846,40.15888332314646,62.75080365130481,58.770722762843775,46.665241883189346
90,-50.782216385560055,41.80654084710903,70.23488167958769,18.62076642707764,56.70933870526179
91,-30.70315832266092,46.796842772002414,89.89634072713093,41.54325385344061,47.75851026059727
92,-58.41121901458709,64.35311102054418,79.95101871987279,66.61740936619236,28.002658145754907
93,-60.88329909918645,21.977500698218183,64.76593547040467,55.26049133021584,39.632610731964775
94,-42.02955018219252,47.09340807840149,68.8562847091252,37.88912103574398,71.58836405792259
95,-18.19513301947231,52.38710731723103,87.8055775867963,33.14196632251616,37.149429307085256
96,-23.09479050424066,59.32374820697832,84.22953267030366,49.582787678156706,71.57315016473586
97,-35.952450285946384,41.193045486151206,89.4620330751308,63.5497351619562,59.646964631595
98,3.6318158761951,64.1556677709504,79.03450163001936,39.28313405728957,51.140746349068436
99,-32.706295084536535,50.54623560257153,76.72109352327028,45.425373496452686,40.35750028776184
100,-37.96438967718184,60.57156986357699,72.69748277868166,58.972118123176884,67.47656639201192
101,-51.75519164099327,63.4729634223808,73.18905685255501,37.830517082797094,29.59663511806105
102,13.778602589826571,67.75506777546886,81.35415344189481,33.092987558620436,62.76567326757505
103,-14.079253701665394,55.95671696973072,75.51655865587992,77.556370890232,90.33675183981254
104,-26.73864177097484,57.32575470437558,74.23120875985899,51.079337265930086,75.89625090977874
105,-2.828577964255518,48.93286271552529,94.63230124555112,50.376701954515276,69.26760145862454
106,-35.87387838568321,33.14868610591046,56.31428788272711,66.22802686075285,44.42260938340181
107,-21.972605845783885,50.718840513480615,71.69250263233504,68.38825663042941,58.84555476730834
108,-47.2085369778532,15.32905126991471,84.56413908026225,54.22493234692543,26.715987250073347
109,-37.03036280400582,31.645090834601568,63.50253814332184,66.17768148083715,43.9018845885785
110,-34.86192633867229,75.69304183916476,66.09421495670301,41.2848378573099,47.30609882382662
111,-28.711858422475196,62.88901215050797,82.21032086499136,60.72419726500901,64.38279131295542
112,-51.98159878711397,47.314549274889075,64.07494541275872,66.38058757775653,30.601582751645527
113,-62.57917812709056,63.001312221558365,71.38556705477659,51.72563474616499,74.04968933223687
114,-57.235314429119825,40.72346028530001,77.53525330777738,55.69967120257468,46.217773738896675
115,-30.383677673262945,45.23799916154463,75.90954611597202,60.767650061158676,38.633871285576134
116,-16.98355289204906,58.67339320166773,104.630746426396,60.53698502155409,37.32466615815455
117,-54.766672104225734,64.84641930142139,94.1687770406856,53.78674826995587,43.47432585705867
118,-44.27979985098992,52.53069397771202,79.66952625094248,51.98350697440357,37.84887806823902
119,-55.42917332995026,40.22486698634678,66.86477641173636,61.772404801593645,55.52475655039917
120,-58.79359791274386,35.66026506327547,74.69151575364626,36.882096253590404,55.13027648346662
121,-33.81254588601937,40.42624740719952,75.7194727618417,40.70706229755051,31.58238653204495
122,-42.366281833699546,39.159035158907834,60.17764604092135,26.587911539935913,56.91715804005761
123,-55.707047219570214,58.073375694978324,65.98429331409322,52.536505640122925,41.86839945018741
124,-48.88316105142162,74.51386060273623,64.87040267271392,44.58466004271275,44.942952229868936
125,-16.683266528122232,60.62823404612655,82.92413545614684,70.81202456578343,53.937428613640186
126,-14.277600960706597,43.53986310727268,85.65332208547721,63.01314556229531,73.42949872730557
127,-52.87125770683066,70.69988946445034,75.34783374510367,38.889672393442986,45.955896345433985
128,-41.53096304980473,53.24357983690908,68.4962175078268,39.155724247018945,54.86241581719962
129,-34.317759498011526,51.98248487277949,83.05932457538549,42.14968037951828,37.2115018190192
130,-12.148269291529129,77.2244724575832,81.0256424096031,51.85318386977885,45.614896864831564
131,-41.914240307185814,73.82401047592751,72.00046814356318,57.22475532276943,45.12731859189565
132,-75.80691633012259,63.625635441135515,60.194886763687414,41.78428017014965,18.818695829200333
133,-37.97163485954664,47.492415756446846,70.43933586129911,54.22984379730313,38.944849697850714
134,-37.63739232147149,55.94293467929349,82.55402255240078,31.118296801449272,47.230146960715885
135,-71.09668787034865,40.037897497963755,57.83156833232838,45.402201772684435,50.444420428900145
136,-32.61575718379819,62.117287653354275,84.64078680258436,39.221132585835974,75.12874564347938
137,-48.949583407665266,39.563838150112645,79.70684601006477,43.950900586151704,48.21371543273193
138,-22.78762455883096,35.53085374790158,87.78279722912166,49.53017511394792,40.758644818050776
139,-34.93426374843985,53.84272297446745,77.54744753473256,15.96018081314754,41.30560176736055
140,-23.076905339404476,56.747428365230846,88.72799124648368,53.20616474882399,61.67023878750825
141,-19.601137906359575,66.07793277548613,91.47396329949774,45.262745544789446,66.65599014881737
142,-46.37237837518385,38.23614653324017,74.25977994164829,50.929082157270955,39.25572788647578
143,-18.55788966258491,37.429677888018844,96.18226928141449,53.84737033028829,49.00883385372376
144,-45.553843540614736,73.12208941474763,71.55531003942815,35.48699316409839,47.33029496086612
145,-9.380874429082148,44.32725289544069,58.783206608194405,46.79361280081945,62.871054491382154
146,-10.47813336696563,60.4777505114941,88.46796481677951,67.66125980343914,75.6083314988727
147,-36.667620258463195,64.66433284601838,72.33190145119615,55.79608323822975,44.06218230079136
148,-25.654652500843145,42.21520012152732,72.48515321898144,63.57564466017753,37.11517073606623
149,-41.90676794081292,51.10186955516825,66.96980402623372,62.32996945313389,49.05260014385831
150,-18.476530747758094,27.05287135804907,101.22872324028747,64.61905034833319,23.603654957518987
151,-23.202093760255096,63.95942945096665,89.08613928793348,62.485260088937125,52.076478220749095
152,-16.970127017831242,56.90193211487236,67.13481757140451,67.65141778759451,53.12446694431744
153,-26.83290623998043,50.0011961332951,75.96626220115364,46.25107934549421,50.151094754858796
154,-31.79685890328366,47.52261244401178,79.64418163370738,63.040540199325086,47.14686325703197
155,-15.07666631115296,55.59926777236282,68.53520934513264,26.970094802514605,77.63840534618937
156,-23.282244203732876,73.99712833065489,83.70633357308851,59.25090233624361,59.98950265827678
157,-48.5077091754697,70.96951891245995,70.46246692825868,63.63421733613736,60.69101797110848
158,-46.31089213284254,62.502957547718225,57.7827520152345,44.74211294061641,59.28554741150093
159,-50.79707142665731,43.79809602916908,80.04376085128003,61.587476016525855,54.62412785424635
160,-19.109478307070372,57.565849211292885,87.85585274111264,39.670703852818185,45.39423013617197
161,-24.903469777644517,69.48935648595422,78.78932000189327,69.88812128407938,62.671680190865615
162,-50.08728892704067,62.32807486504762,80.88537749350272,49.29348581955077,35.474296338263244
163,-34.651849962868155,59.32437001789979,68.5815212230635,19.32650818693202,50.88774938595945
164,-37.72177155702404,57.196337708380966,67.33220945565455,41.50133044976006,42.88135146980546
165,-3.5717546861827665,39.177761487975665,72.59873961842173,59.19943838614553,48.79146927565368
166,-36.10798911519346,54.563786156467984,77.12379987632521,67.10641546983491,51.4561089929679
167,-49.427915468711205,55.49104083234479,65.88757170746092,63.947513641991776,44.2587612722766
168,19.234254045424077,38.9053032861808,87.62651576074275,55.420627122640326,39.600974707442425
169,-39.2001952195792,59.42514568690972,85.63433451643945,45.90320196262999,67.23374762991855
170,-40.43475738348872,45.84355284873416,86.12139415170999,40.116932370989566,45.30519843334339
171,-45.16264850393451,42.69289074969391,43.6938800230523,58.85292171867516,70.94587480979095
172,-26.831714233259085,25.267647976191288,88.71499121445645,52.998041464072124,50.66338870829858
173,-37.930248659254225,52.949000818376824,66.16302467709116,55.415282672270266,49.50181141412033
174,-5.373441863663531,61.30373340947627,75.70520373525702,39.90334439676237,51.03932166347463
175,-39.448747577544104,45.12601123084232,90.15331317731489,41.06585485958881,49.63232692131957
176,-48.28304027044953,42.358610038425525,74.47631183797742,45.072946548801134,47.18062122319825
177,-3.161593424456183,42.95478726606781,92.48096655137357,44.68509967526431,17.34724151847145
178,-25.48195364639463,68.62016414095682,82.28623881138253,55.66791468988229,57.587394469802085
179,-47.02185520648979,73.90758314431055,75.83962007463032,39.54146270730691,43.74627350484945
180,-61.50482044574073,42.37745961799535,63.01989421896967,55.10744281341052,40.00970122735207
181,-39.8521044947652,40.8490337746871,80.20049509551656,46.29619402501802,60.714079375694
182,-38.45491392309806,43.999933293705695,82.48373523360628,26.340190309102418,40.56697599025505
183,-42.43169473177968,11.070538935188207,64.1099398326864,46.414577481190854,46.37091961446838
184,-51.869972718677325,43.053599045461056,71.9332461658502,61.277986296919394,49.56357835230014
185,-31.376901534001444,31.31013707217532,72.41533541208295,60.215817447889975,56.22153289429698
186,-38.03080606525635,61.389408317750735,84.24044561574408,49.635963361779254,56.41789980856292
187,-56.06943477257551,40.648707541453696,79.27783538075388,50.07034260080926,58.2051866962721
188,-30.42000548330419,45.75678296413768,76.26865145830536,47.214461050662585,30.307164386407695
189,-14.52746639212457,38.96069095248061,89.79517308391581,40.483915371690216,63.77669397503746
190,-32.449991169519315,58.00115575614971,64.37784509832899,54.84378273605088,39.39148694832099
191,-64.32822600893024,37.963479313167745,74.08570774177818,34.38491940267886,28.870889775964848
192,3.87179635016212,56.27949622176451,85.90495106619723,62.22609789815806,63.21231551465594
193,-45.24095100663021,44.118847523024186,63.298566722834245,23.545042841284083,38.482856872185714
194,-49.36891174094331,43.389209526901794,66.13806759866372,28.403187917407998,52.92263302413618
195,-42.65867135217506,79.3366823758351,91.28455789168665,60.21635617439662,55.259166841392684
196,-44.50932133623558,45.345645846926445,94.57042968587115,51.40597362177285,33.44693365559182
197,-29.00225937977917,56.53646494426551,62.73314770545299,42.50293606177587,39.15429397836518
198,-40.65817197021045,54.90361563650949,74.08225665074656,46.73608108550466,36.23645391146158
199,-3.288061161776118,45.228242066655255,57.93838426834512,48.72204494764045,69.74128599165037
200,-36.08005763055135,45.16309133339941,70.88049361857527,45.27951331737604,57.10000777993673
201,-17.52327789068727,34.767914932627704,75.84796458000308,43.76755526704885,43.397748939922515
202,-57.07532215871828,34.807032149907556,76.69397225717024,56.38570548350144,78.04610811323325
203,-57.240809517680695,51.7720771013007,72.47612767993311,55.93126312996079,58.003058061089895
204,1.2253974376365546,28.91580069964725,72.77780373836649,63.11139448610031,39.246337740740636
205,-37.70668286646422,34.95044011958456,82.4400643745559,47.34923239255252,34.96994592400307
206,-18.29414460382404,34.35673281414649,85.47462928013465,26.844315629402303,40.679123984483496
207,-31.927677044557424,57.51983873543904,76.90557563084894,68.07712568472046,63.9319831084385
208,-48.29937781918329,35.31610373343297,86.44906145165118,40.07172739576009,43.123804500690134
209,-26.484126162472496,46.81006188623607,65.30990227119085,57.857270597474496,41.32913747424119
210,-32.00794023158725,38.440168123823625,66.75533116399667,44.57800159320503,44.407063651125675
211,-51.88330281429655,50.760457435132494,62.22872309917609,48.05931909093055,61.44358256068895
212,-14.610734560747492,61.85254705287991,76.51210108979713,39.15747890632992,46.90060282712711
213,-31.095372480118762,42.77986015765411,58.03291730401746,56.049631351895435,42.239927233673704
214,-14.07990115962513,49.411106107914215,70.36478318962112,39.718358154637414,46.27072066287391
215,-33.83247497759385,50.44836240583639,74.13737804156106,56.20225450697726,77.8417242829452
216,-53.9409346769787,44.044524903096075,73.50387299873101,37.973758427223444,36.675954543156244
217,-53.06014058535466,48.2365721068719,60.58612960021101,50.81346854842687,50.36442063785715
218,-6.236340048195509,63.06426685864852,88.04676379385616,46.85681532024413,69.6936021768085
219,-43.337446742320964,57.255782019592125,84.55361146363829,44.4108518914659,46.90740133883085
220,-35.05806313410552,53.148775041090644,67.76777441007167,39.18283079455476,38.30867334861344
221,-38.57836598405838,48.47699957880289,102.3376075428509,61.90433551987519,30.878999655456624
222,-42.40488546295363,50.652871872306434,79.94259852114739,51.12193450196022,60.97501119502906
223,-8.196639032437536,21.3808449766178,92.3803027044437,55.21519767134099,62.04513974069637
224,-30.778832241134996,58.953215076728675,73.21261557901332,59.08264366807978,42.18812561664525
225,-33.30912103738836,46.90402189073666,75.22191078723148,46.430160507857266,48.73986166919994
226,-35.96519542605617,46.69127365399384,90.80307593041118,47.4222598822338,59.31808869662347
227,-3.1164712433092774,50.023493069578336,65.46500195156065,56.458151437684116,61.5627217883051
228,-62.3054144237587,56.34463397729364,65.13432977127698,31.35484046690767,64.89775295339105
229,-46.16728565544891,34.79380425892754,79.59936574676416,41.81929823445046,46.284805007156486
230,-47.418378707135474,60.47185331370638,71.04832159523856,39.68215054018542,56.23977257571846
231,-31.190651738930093,52.22735104112662,63.04079715420769,44.10298704901842,44.53178826617887
232,-35.01794411855256,50.32863475885245,74.95141913961214,39.8861041649718,55.44069005567716
233,-17.47091792450059,48.10540747984828,61.63982527446596,82.74390894097677,59.70313319843713
234,-41.54393893170521,60.67197636682705,72.69432131109227,44.39592142665655,50.89195406562885
235,-49.98659342435503,46.92140359201326,67.95756543093954,45.419626869277295,37.85548199258575
236,-42.042136991175035,59.17648861861946,96.19653632179457,50.194471386276334,48.8239594867906
237,-27.91152263822496,56.48336313906949,97.2127794051389,49.31727234548144,60.43753590855415
238,-39.41801132157738,61.92643908891179,69.80156340997505,55.024970063776024,33.31639908588366
239,-31.830878508217165,57.447885141824145,86.77471967211206,48.92485058309272,30.321027445707937
240,-48.065849311251924,59.113500754817025,51.93953541454577,59.42213064294291,46.319281895083435
241,-18.446400954865066,40.90908416139286,79.22113138281468,59.94983945397239,54.27659899281399
242,-22.20212895195863,56.64258076727228,94.4090009358223,52.013751285942114,61.50655714260199
243,-6.897119851080408,62.97444592270865,61.933503470564084,42.891798648664036,66.33989946572069
244,-55.175778342002424,67.48640955004163,83.67713415580486,64.88522911282789,53.11738739847223
245,-19.418799519833012,60.4197376493358,75.47644957549642,24.345497759219683,30.204625453649815
246,-55.234349757665875,74.08857341217984,61.469724293123846,48.146461506863446,34.72286873672801
247,-41.682395991926136,27.44755567338413,79.842283519885,58.27509079789195,49.166874887452174
248,-48.201662150436974,58.05242762735929,61.02736253516698,29.832893521272183,36.85405707474776
249,-5.355611640219401,63.45599512924436,74.51872964481751,52.15253707838447,46.8453656693222
250,-46.49531494175922,45.73149207644712,64.23231674433406,57.52409102651123,54.15546032917008
251,-40.566407526079374,45.89018342068357,76.12615493050166,62.31190305609576,54.12167792486652
252,-19.46086600214923,65.42523646712486,72.04677543466258,59.234390845019,63.066983217603735
253,-38.085344261322945,59.01177774336287,86.05791020541679,65.81181454491168,58.91288172729591
254,-20.75221809224785,55.814528816179006,94.74493437046608,56.41075875060499,59.635463392231046
255,-31.972255280347216,53.57516351438511,82.14843297417924,51.135486969488475,50.84979696689882
256,-9.97782466068023,61.86766367463059,69.05328478710632,44.77255190137442,49.05320231994781
257,-39.875480692171564,77.0077704973411,69.18183022778838,61.401708224399556,54.53265596578929
258,-40.82381105005831,32.86853459194238,84.12731114839177,52.765917702532875,56.1366939183343
259,-21.202427894996585,31.66335881073739,77.84045255463796,57.262512500590354,43.85339421715283
260,-44.8915394174286,52.55046502144822,75.02633403102342,56.47244231667702,60.24819212329322
261,-37.5671157547192,32.893511759156866,60.12599073067972,33.84591387246214,28.18914415643354
262,-35.339124774879856,66.5264572640904,88.9092681741373,54.61733296954343,28.99325431591197
263,-29.87518188307769,46.96480635905868,83.05899021417886,68.06160458369988,61.565723609591444
264,-48.1636547678606,56.55393690919143,62.88148134555177,50.9066466919951,44.27202332178069
265,-9.580583155933429,41.92722377284891,77.41715107732463,18.239427757651022,57.58799103782719
266,-27.18507110730348,44.333563493571376,79.73533129937263,72.79725334245538,44.35911140111762
267,-26.600835397742003,51.46145170844221,68.94386823381602,44.505054600229215,44.95535399438065
268,-31.70528896755599,50.66764435826052,82.30634608337576,36.96606638366085,65.7810400290755
269,-59.75306508460854,64.746242038143,74.6634209864165,25.457063434640666,43.69495377365509
270,-40.96201583852508,71.09480455705084,79.98006795952844,62.49498110242712,42.852530105260485
271,-43.54760484867067,42.52291513937775,81.97325537381612,40.68296804680334,61.33269505120894
272,-49.73160774178968,57.529341784554234,80.58884801828873,53.31555868552416,38.649365862521186
273,-41.169618359682076,42.96692454400965,83.41313413716436,60.40053699981457,73.50914956311526
274,-53.570026573525475,47.20783321453556,61.91379677455342,63.21636422892003,52.8325712533601
275,-40.21592119042671,68.9991089199229,64.63015234273443,67.4173497726272,55.405724789389744
276,-7.0057803575547295,36.111593012500215,87.0158953255422,26.838162713061916,33.68968786465994
277,-48.316047834434045,67.2344875758544,78.70478814266639,84.76319902361004,53.327825387487984
278,-63.45189206554737,77.67542203364307,64.7938373788309,54.217769370937894,61.67017011877206
279,-27.908403911901885,54.07952599260456,85.01854439300949,94.13737024260438,56.46402042841385
280,-27.93558873909155,50.27378294017967,81.4942884056644,61.62286495330542,36.55081456526398
281,-35.306949937628495,50.82854446329209,73.96163141132135,34.68691413534415,42.67275259002541
282,-42.72740948718234,42.26569570975676,85.09331331131904,49.894712308735,31.308453462210462
283,-13.05631147261014,52.11369496591798,74.4209922422613,60.18206778774938,42.113887496368484
284,-18.07265414101629,47.420744939725125,90.84664313920828,35.46769419146827,54.28547670264
285,-18.747904520145102,41.78084242602048,81.6669715617901,59.4663226194719,51.10010588433842
286,-38.201069611641245,36.81189013691373,76.80827009612831,46.8134758889949,56.14748450455681
287,-28.105941691874396,64.79919898998291,86.92515537017218,67.57015015659016,32.95131530287039
288,-28.406532773013584,71.03980312522195,86.86805049091174,47.81126194736246,52.07968657617001
289,-7.1240879074033,60.349199874757026,67.54975790913352,62.66912425151665,56.008988148415405
290,-33.00785397786768,46.37238688712949,92.4986419194258,54.79624290577385,58.0083529954566
291,-49.07812207895571,36.99504448057952,83.49459998120801,52.70581311811039,40.230344530778346
292,-20.456794158137683,54.44953799484968,58.53967209770881,42.53933512375588,72.51569912767853
293,-49.48484676079856,46.25799524767797,66.58002283796216,47.443351595792166,59.50059847649515
294,-30.644544436160096,54.37292600659226,75.7171695807881,40.01217290187403,70.0326202264312
295,-39.04004568014328,61.092449686196474,81.90370186284886,48.59889391652979,43.098431444183404
296,-45.47183678600041,61.28567525624263,61.96913542837229,74.36951020915754,41.28518018034606
297,-17.865627033644223,54.93663488440251,86.46028641431906,39.23109281823199,44.03215352457721
298,-22.430474941599993,58.23394739470295,91.76086438423798,42.023218219614805,44.15683677796526
299,-10.007949914522815,57.63713396278482,71.17919122394348,26.273613514142955,60.969746433929835
300,-29.61800213129315,64.47757574269289,68.12502804541482,45.43811308883115,49.7902574186692
301,-20.702272960854856,53.33623494616272,91.71092809759259,52.894149555650486,45.533165656228675
302,-46.270842929911915,65.26390481279005,57.72921394685545,54.12427181386696,72.22372548045668
303,-39.66306880383199,34.6318196125943,71.71069506486371,61.21206076084277,44.12442046629055
304,-50.505085054354986,67.65145209927203,77.1598268041768,51.96854336337406,46.96658887066598
305,-13.318559091175318,43.442570758248976,72.30243962225146,57.09842288284273,56.86154862856718
306,-49.29377084057947,58.80893442444293,73.41921150468032,66.67778786136118,45.548081231524534
307,-39.42366034517635,60.083298228282864,69.0332492113484,33.771519696765154,64.0887208004285
308,-42.106330902185896,76.51923469607016,75.33969424548305,60.576350759208104,67.61138942223874
309,-2.6499582202176466,31.657884733621593,70.92895046930516,53.813844954059114,21.841556928012988
310,-28.605987328154455,38.49973048551462,63.06303619152321,72.22714089606197,67.1721672871221
311,-55.618770578681215,59.40187675948103,67.6598021237662,35.95192671804974,35.21754688954004
312,-20.709871891926262,21.812813352495255,59.977226572838596,57.6454185119339,22.827140258720906
313,-45.4927060506302,53.97495435216527,60.424208087660105,46.22181268002162,45.22041187611412
314,-36.86636756923377,83.1719547124815,83.25723942099636,49.30011866041436,38.97217220017278
315,-32.28124661883635,30.217201668278772,66.93464340686062,39.73197526235365,75.64789923382477
316,-59.92305558039484,75.5228011250484,63.12722906566083,55.075102735039025,49.64580210807219
317,-28.87109107702119,60.86882435440628,93.82390217434882,46.20165707929725,50.268522451850274
318,-35.02837764579379,54.951329298413356,69.6788798538709,89.47709501367346,61.36517472578222
319,-43.98510886822387,33.84485174141871,61.09619769002768,39.03168850507007,50.75887334979978
320,-43.84016354117469,50.017881696807365,69.09641341250827,55.551983650932584,48.85322813366794
321,-42.397910137366054,41.12357129516806,70.21215043920446,49.37854116518778,60.88852324926204
322,-40.83768708650268,65.48019633503178,65.42877314924793,53.49002727902624,46.358731565406536
