unit_id,GpuTemp,CacheHitRate,JobThroughput
76,42.645043431017626,67.93653788210983,-42.57158233802191
77,54.250703057187444,41.647103358611446,-60.90337238497714
78,49.79790104425426,61.60035976920466,-36.03816040035427
79,70.85167614676217,40.91425569109185,-12.357588102800918
80,49.18898437162843,73.39322732035563,-31.32201817451287
81,75.07236131103107,46.66702010617843,-31.319613420338243
82,42.41719008804337,48.66709620159932,-41.76382142193148
83,40.63354489890684,49.82238812675183,-37.857125398062195
84,54.626572900591384,35.659978790726555,-29.820685960770646
85,53.900697117126,68.37964253229251,-29.400100516729562
86,53.063301585101456,53.46571596717352,-36.66648849530317
87,68.17043477440045,44.998278964938564,-44.0164431742389
88,69.15966024081105,54.394037972560156,-18.575731225099528
89,69.6262237168043,27.225327297893138,-28.898497270053035
90,29.320800034378408,54.537909572029086,-33.535734448078564
91,53.43241169127665,53.072742763361276,-50.123598508955986
92,52.08757641598011,58.66617251356655,-32.2948973643877
93,48.93031844374818,35.4274320261891,-21.945083757817052
94,38.589624154936395,71.75035457134615,-17.31215753840257
95,43.37298795615605,32.19279286235697,-4.939014521690025
96,46.23049201136537,48.526304722510694,-16.228747863833664
97,61.24649345183224,58.72488683278296,-9.712855222411559
98,41.74208421895401,63.42538566271936,-46.11612158584546
99,41.51325612011833,53.575742168717184,-37.75312721570574
100,58.17690451708591,55.731241895357186,-25.06643081721564
101,35.756888500723136,33.31785176824247,-21.744312558907883
102,37.881997149069655,14.427358623108258,-3.5265296227188303
103,40.418203123527654,39.927065636365754,-43.96175584516141
104,40.01016526248885,53.732772503422765,-10.39835387043438
105,45.20630862328543,34.44143564130342,-13.087169713435385
106,54.89367285771474,61.387261600668694,-37.59254461002486
107,57.252744011203774,43.384780977867216,-50.724057289714736
108,43.489640542475556,47.95162878686985,-21.653784078232118
109,65.5816070267641,39.20794125750362,-52.00155742779871
110,34.62666791976869,55.384398680735536,-16.18550843536315
111,43.82681160941568,39.775085912823414,-45.467893161892476
112,47.8852722083149,47.935010258486535,-32.9328158640985
113,59.69317733016248,51.30056485467835,-31.995301312982196
114,53.86043014257058,42.65198049223169,-28.096421631563707
115,55.208994581643694,43.0731698293299,-49.18001662912745
116,67.47477486882562,50.528569553861026,-46.2318918306317
117,43.23164229542949,51.5336806635129,-20.938047651345233
118,61.86612112314786,45.185491277044946,-13.748142051163088
119,43.37466934883556,52.35249997633482,-18.098173566724604
120,48.82544422454542,43.47153877244867,-52.097840274100534
121,49.72496139802408,46.818636211581484,-7.969030060041205
122,72.3789486965427,34.27298588013247,-50.77965843194755
123,41.79611414860293,47.08096876066792,-36.02938105904307
124,45.055616117273,56.71446968356324,-54.072285916906026
125,51.51935675348281,44.66665276013858,-59.02861734845529
126,69.66534997659868,36.16618479026869,-48.44523351902048
127,61.4554234066665,48.573466527047565,-36.89342113322856
128,38.845862859941604,29.515313678481427,-26.73834122765765
129,34.28737729230523,55.15485607908263,-57.251195281621165
130,52.44567420484511,58.36854825121402,-45.291131483054706
131,44.74307256318762,53.611742198428495,-24.085109611974676
132,44.002674610694186,71.95673254234985,-7.797409412456599
133,50.59630909739204,36.91208131064065,-39.659903153932625
134,56.33992153468732,44.30766292763234,-31.142829581834473
135,38.00711701782836,61.823201743268775,-41.280628769744176
136,58.451940591955186,72.69598995028481,-51.720219604069555
137,47.75960343726695,38.13073195068374,-31.33146662649336
138,55.94288460933083,66.9032290952053,-32.39776851934218
139,35.23545959975583,59.156394196582674,-47.126801369174714
140,47.634748800016276,36.936961177967696,-8.661638182723179
141,47.875590857617844,52.49451903373399,-34.958633592959494
142,57.5543586913905,51.6557097522928,-38.19555183919385
143,62.69421781729909,56.4497353969771,-19.046880902453513
144,67.72669369944418,67.67437849139392,-28.574929494589167
145,46.45051273741305,59.70486302343786,-37.23119966408273
146,47.47876479619986,52.06386620193983,-23.495886617064834
147,50.14901923816277,58.70734675369417,-1.8330399148012777
148,48.47740752932011,64.90330292284563,-37.92445562759748
149,38.95074314511933,31.073496988549543,-51.52008932948996
150,47.48350322398887,42.647776772019256,-45.88485644936362
151,50.517258403726146,47.4186655125931,-38.47281623235275
152,32.20857081220517,24.990264540977243,-41.0645776268466
153,33.01964662878115,44.12235003686898,-61.89918746267466
154,39.39010652614312,55.636951436893874,-48.81064744255329
155,40.29515395546917,41.75257612202133,-11.229141418658124
156,49.186417013790546,51.4591757499374,-50.16188281593397
157,30.235455707710226,39.34727682330905,-45.950145017521365
158,43.03864841772504,54.78571787578721,-36.531106728386895
159,40.97791695203573,43.65593183305119,-46.35952936222408
160,48.576559716443036,68.27275315738439,-33.40207548693281
161,79.19776185401695,51.50699024535572,-40.0878862390713
162,52.08079524059095,39.04973250742281,0.937415975679323
163,32.7705664075605,52.12315469100333,-7.66927080534841
164,45.377720442263865,25.19755186899792,-34.96324957464254
165,57.058102123075045,53.3689195866116,-20.52493551911715
166,59.291288687159614,40.98194212524987,-25.914504432401667
167,50.98671416236881,38.7678536157326,-31.991120376848514
168,41.440180111527376,67.7722363716835,-32.333377160797355
169,48.62389812749378,42.62189704466006,-29.697723646823505
170,54.78193628984882,61.22549281101931,-41.14377267263049
171,48.09715475768584,55.98144205748019,-33.24050169232606
172,52.846416133488475,60.502464985974676,-19.832908577817555
173,37.6525755741773,71.21295531106111,3.0273146511792497
174,57.04384754412477,55.98924988192553,-30.782434750366892
175,66.13628754524876,74.41468395610782,-18.21932964249965
176,53.4568982037047,47.2868716544385,-51.239295700850995
177,31.906921461900414,43.2777919008631,-22.172042965964984
178,69.5707741240222,48.499480200162616,-14.267893348297463
179,33.77619855140402,42.688742159335945,-33.742951189341426
180,71.416339784452,47.12945015302841,-47.68494923388663
181,60.325801422471045,48.5831104744414,-26.3831117955792
182,44.955509984956,70.21522846365623,-51.43472254829904
183,46.416891994725056,60.054134826539865,-54.52310855613851
184,46.818619443621756,51.13164669584816,-57.438349196259246
185,36.44816335680944,63.69778181311985,-37.02785980858606
186,57.16828521689924,39.501183379820745,-14.519117531020456
187,59.28336176457896,48.0600584722564,-58.69994579150659
188,33.53296261343535,64.22863860887479,-4.80956602243444
189,53.47366989848254,42.33926153168006,-13.577792085391577
190,59.759395807896205,58.045906596775474,-39.39658572456844
191,51.74027067790265,45.71927118955283,-39.386262164766364
192,37.79104669078308,60.663720639237944,-19.705715958531577
193,69.98634129018411,39.997616066731155,-52.34648984739661
194,67.72164379812828,50.38974826479386,-38.72270761269588
195,63.89641536896947,46.151294084311175,-26.733163225374067
196,31.45023544850835,48.86060939612818,-24.692820201687027
197,48.74995637319999,29.848784003684184,-39.70742690030578
198,38.7084120926703,49.426077463045836,-44.64333568580171
199,56.816661982149505,60.234871909636134,-45.201965920556475
200,59.950281745233525,51.000841618418654,-31.996727659648784
201,49.990526967407575,40.62357875668405,-19.21173139168126
202,60.640434599786815,37.483240617607706,-49.842628266766624
203,48.947146177693604,51.196746208455764,-23.91450368196612
204,72.70803222736026,67.9628244089091,-18.334038633098967
205,37.045041201000515,59.579844327523865,-35.67571861356938
206,55.05904372138603,53.12078542277002,-37.70964211780734
207,54.00278116775604,63.61329962888701,-51.028097463788846
208,56.6630304314467,56.58392183510549,-35.18244256352843
209,47.72357115102208,43.805917708163946,2.726800235607521
210,59.61487880612565,63.894040139125394,-40.23274837153595
211,55.639412403842215,33.354971585947396,-34.39728021059366
212,28.696560305441565,15.207261176668771,-48.48532240241944
213,37.63038338244297,16.968169423995036,-37.542136587691964
214,35.879375120084724,57.11624035025817,-43.94424178304352
215,53.70937502922651,25.402424505466414,-16.58156705495237
216,21.756225639599048,46.528245847599884,-27.328978434710045
217,44.0504881664058,50.57460589117863,-36.24529360927362
218,56.00285301988305,39.61952324395995,-61.39241454936489
219,50.09134369304498,33.09070458904788,-14.10074663734115
220,33.362009625092625,39.873910348310986,21.7526326867176
221,68.26045145354038,48.98226821328161,-9.802089891216134
222,58.89531133141072,35.28031463662676,-10.4545045359033
223,56.716599072057946,51.0502811542667,-48.11998104139656
224,45.78275351288373,46.204580577820124,-7.594768428952778
225,52.75192904246951,30.592901251817356,-29.929761940069497
226,43.15016345511941,38.01468761415735,-30.363130877359254
227,50.27250645670281,37.8891641534063,-46.25277939018413
228,53.893127569390145,37.92918287197065,-48.210287508743086
229,49.512544842912135,64.96806467748455,-55.84183644569638
230,73.03669707451168,68.08516361880791,-22.598149458272374
231,42.867747142165896,41.33066669388617,-39.435110516025375
232,51.40180085173484,65.75953593096203,-13.682426074649776
233,40.566381849212945,71.23915568555755,-36.37475199709379
234,58.05220840156848,32.23555306016549,-45.303802353095904
235,51.75106900381408,56.91329385320658,-42.359785557000876
236,47.94417296652916,55.19812602916027,-49.830399035303934
237,23.42712181830378,32.78434402984156,-35.55569932447893
238,42.6317121820343,67.29923915916062,-48.06287181903986
239,83.88242898620068,68.75330684250137,-22.962324645491304
240,56.82661666065073,37.6255410602247,-20.694405996380215
241,36.201461149798725,55.68638576091883,-51.749668300437406
242,55.306400543161985,51.74965815750258,-27.355626740872086
243,39.196042503365796,43.86440212133358,-23.726043113570874
244,17.618334233367804,37.7879685749612,-11.142827438459285
245,60.290250765603346,59.52852197090529,-58.15186690374757
246,61.36314111810233,35.78452811743456,-27.337030895864128
247,28.14675654785274,55.93598677540855,-42.329078826197026
248,35.76287776640247,24.818958779892615,-56.5627516362157
249,36.160309513856006,53.29283899430833,-24.518023444660837
250,39.27132750008246,53.45570946126261,-33.37015887501098
251,32.61883106451367,63.19726020148272,-47.34700589305076
252,22.714846188335756,35.890572986508204,-28.43210664649002
253,76.9907656481659,48.92318527083253,-38.19976656126533
254,43.55879486269925,60.4920778823408,-51.46997091149274
255,50.69615509602156,89.32396302361302,-23.527972653204394
256,26.028314641846798,48.391325206487586,-31.392155628090904
257,61.8407091851608,59.134836469978886,-61.19197765656718
258,60.31886394161141,51.94813273876207,-27.660859025919386
259,44.22803308420797,52.33418553678258,-23.818851958258588
260,64.1429219976689,43.48796223249147,-36.61243627361422
261,49.564147352908726,57.7705958877283,-73.26922023483573
262,49.58143545447458,59.185322248235956,-11.642739279215812
263,37.84938765106271,48.67594180433012,12.203031340802015
264,66.71141280370188,37.071594352095694,-36.466780648888616
265,76.06568909399846,64.54438925614566,-34.19404613679585
266,54.41866535638111,73.04332774536627,-36.74494980851427
267,36.56083756194148,65.66771003004953,-42.156567204294255
268,63.00989737153549,73.35361305003208,-25.473238775522788
269,38.75180252605986,47.65751557943958,-29.05117929809213
270,68.5245125092637,48.15596598773932,-50.785264498851376
271,53.093488198252885,36.5275633407769,-44.2465601199819
272,42.317061396696744,41.563811465716334,-20.933114669706804
273,56.41305005740551,46.22948562054935,3.133584896316207
274,56.38761756260103,50.69131940461275,-59.95734664562466
275,65.44679122192888,49.68519444028135,-43.11921006479737
276,54.369701803527576,67.35595924296352,-28.343613219982025
277,46.92261079523609,35.61204797346828,-26.628939368921532
278,58.91537263008512,38.56416968815941,12.765446560803586
279,63.761043425913826,48.245971146964806,-25.1974725932661
280,72.11757104900268,40.941781870754355,-57.018957317172095
281,49.47544050514985,44.48793262873578,-12.561795965624551
282,38.197270395632465,63.594651331336834,-47.57705635775151
283,45.12613784262719,60.24291519764939,-50.46789821429886
284,38.35658495785376,80.75892738228981,-2.9688679917750456
285,61.39474013786409,52.61564574762722,-45.41692129857762
286,50.9196092845537,59.880856870665,-62.46746288691908
287,48.29124224720201,52.72413890512659,-34.487995060218566
288,56.104988906141394,44.08305650086112,-24.548896778415468
289,57.2425127852457,42.616373355012065,-28.221578317871817
290,41.20240801186692,58.496482621283164,-61.50614297585221
291,45.428387927911714,65.1132938823891,-33.85844314134437
292,44.77401635034604,49.13254717094619,-19.2460980161263
293,69.42246834404565,72.01837641720094,-40.27488956508179
294,41.494077610395195,40.94582240951135,-35.531108653854204
295,54.360258156779075,57.6491603145201,-35.828353414890735
296,41.25791303489529,43.1618382444219,-36.553794123865025
297,57.750348203817886,58.52313123074157,-15.78524981401526
298,61.45132262988008,37.22998915704115,-46.60431677637208
299,43.53790922465021,61.079790144590774,-42.63051767302005
300,67.40764031403104,43.976502028165314,-25.927363289578146
301,63.993760284379306,54.06585282829327,-15.55825495022816
302,49.897661236887856,36.159893167842405,-62.514187003742045
303,57.65026883212305,36.8441095621078,-40.7260096618672
304,27.103310929528373,53.67248335630462,-31.956591875409273
305,47.490908330287056,50.0267453836607,-14.021610710092848
306,40.077304071992955,68.81210113456045,-38.352031322825916
307,42.38408245750557,59.531872483056304,-34.36569015181794
308,55.85832077188911,66.24397607128607,-6.61206200513527
309,37.322912243338344,58.73224885071752,-20.655668219959196
310,70.22646420901864,57.55652415299114,-19.28692333717264
311,48.902497098263204,40.7459705745598,-40.648598065599515
312,75.38791350195294,59.978832858816986,-39.50169293651204
313,71.41016462429774,33.22089622243792,-15.543212675684941
314,67.33787452836829,53.64055900880809,-45.52246032813369
315,38.986328015763675,55.13675110838398,-24.854587286066035
316,40.73402282560906,25.848887295839607,-40.72679518359464
317,55.65441032728547,46.24690080495047,-34.07709985295837
318,51.72656490798333,60.15670822243891,-32.54169296534141
319,38.876789196145715,44.654993435857605,-35.511978679384136
320,47.363385008169594,40.71725313789623,-41.58781072562626
321,65.88842443794738,56.54321080113914,-39.010504043011004
322,36.166182711228984,50.3345281460549,-60.888440454040314
323,66.23332963380801,48.84163749099791,-14.9200425869566
324,59.763703214023714,41.29329413680268,-28.451732789671553
325,59.46417680034139,42.842629021811995,-58.905414587045804
326,29.81209630022841,57.87024969119088,-47.3031922182313
327,63.57044000211737,69.5715910429228,-23.306579211077754
328,56.88016187941525,54.27834659245701,-34.712420208196136
329,32.67776310722423,73.28151641268902,-33.97976627936016
330,58.46042088258038,63.99898612254644,-10.193293199084017
331,42.83563703175315,61.8899146985945,-31.68399183014573
332,42.27312947028234,62.574327890367194,-27.89159529289633
333,57.64149464933118,39.11536514300285,-5.9561380172413525
334,49.14345325629986,51.86873237772219,-22.429071021972685
335,59.368767477982956,49.378826253914674,-50.66613995305139
336,56.84821546608843,52.8522191860241,-58.616297625103634
337,54.40297128430062,33.10140969118163,-38.665175905589685
338,32.215131854949526,62.16864584080927,-7.008054843955685
339,48.780806987946846,54.80569761336855,-30.407811138440668
340,47.78544544105731,50.181507143928535,-41.35326325876676
341,35.448794174281495,56.160497740166534,-47.305716372525154
342,59.42685520408385,47.917280492285606,-29.119412895687926
343,48.65730495859833,35.3751749658648,-48.03900383182359
344,59.490854235818546,66.94569091970659,-40.92760451702254
345,46.05788487983462,64.94754225897292,-3.117997114407518
346,45.09000378453332,50.94384406566913,-53.03073842329737
347,28.4217569001848,78.52150396694877,-12.56850692311106
348,54.565680348607046,54.74445441986146,-21.86533973847599
349,37.08648081929025,48.88017173831308,-45.18390631090137
350,48.73243300884183,51.53356757088778,-39.59769092807962
351,75.68256766990702,59.25623494369662,-38.037828236058076
352,45.17163877443947,84.9101579863518,-18.689457028827913
353,66.0805658717148,63.85271030130708,-18.685651990052918
354,49.71489214508021,33.30390867307057,-20.129487246657547
355,42.62270178779601,50.403435590518875,-47.367057063340155
356,68.06956073689396,49.552436037070976,-49.677917728436576
357,52.77419267284614,59.727081788724924,-64.10759283773054
358,48.680793010143475,70.76430375107292,-37.16424544696798
359,73.06425381482678,50.59146291034295,-34.315999544901814
360,42.53910641535079,59.09871719770089,-55.597690671410106
361,55.45667972447598,37.73175200672504,-22.562749525108657
362,41.9672982488806,49.25533638528022,-33.488020297934405
363,63.897674922443436,38.28237013760333,-47.034923056287035
364,52.15719033825411,43.00700195872992,-28.881657787499353
365,60.02438165304636,46.66675464997485,-14.20482775072394
366,45.47389469856066,67.21517663044787,-40.43612286465533
367,61.904034311288385,27.10608003588475,-9.078131359576432
368,60.398630145027944,39.39887411442082,-50.89982150599381
369,44.43835661615881,38.49812548716276,-28.939519756559264
370,58.15959283679336,36.42501082182293,-51.89887631160738
371,65.69821531501803,44.23341081067127,-64.17358197598128
372,26.010616275556327,40.32027740428981,-12.90358162974965
373,45.211605981495794,47.72919242266476,-26.207360732232953
374,33.21144476229586,65.85737921810744,-16.648979558194238
375,53.60945237819173,41.4255034553452,-39.96910288773842
376,46.137685396399476,45.22350191343539,-27.662407812633354
377,51.89468700882673,62.07872194025703,-44.21617623373476
378,27.03913575970945,59.068899156032494,-43.14134433075039
379,60.06960893460231,70.4175061859046,-45.93742243916575
380,51.040633243213925,55.41798763592554,-35.49104830449152
381,23.188677220472396,57.15582318389303,-36.34534466931089
382,41.89067216219497,69.26175363500282,-31.210998370936625
383,62.660767683486256,32.97948046111727,-5.628332452976934
384,41.79156880003419,49.949001745257675,-11.245430660439723
385,55.06638489276281,61.688418740629444,-41.35912950369448
386,61.38882353441843,64.70797964838721,-49.938208966760364
387,63.12594713865237,66.10365319031453,3.4872942872633312
388,51.6337588471519,64.67973828557368,-45.923556550891426
389,41.77606769382632,44.86480571189408,-8.103307138130708
390,59.21934726454646,37.70650414850616,-28.492458686605108
391,51.24942724284092,42.52196878408061,-29.061412878332547
392,65.93729972558089,66.25246648503716,-41.986469560085716
393,48.66723057346002,43.95286861132023,-66.94019338710639
394,50.42514679483037,52.73625609503794,-49.051140695172776
395,62.09579795765335,56.766108481105405,-50.038158096492054
396,53.964282983721546,63.44622293315502,-44.276763218496455
397,51.22843006111778,73.07031970422148,-55.069665666167275
398,36.16786789845238,47.721919399641465,-46.282393154636274
399,39.99584121024946,62.36192230212101,-37.12357166505505
