unit_id,CapacityRetention,do_FormationCurrent
202,21.2020766742491,12.0
203,29.13492034288724,12.0
204,16.883091842521743,12.0
205,28.31297250084792,12.0
206,29.839939966345653,12.0
207,17.61383412922805,12.0
208,18.43194127256585,12.0
209,28.85584172986531,12.0
210,25.763330493740057,12.0
211,45.7885202557702,12.0
212,30.881078370847288,12.0
213,24.663881063890358,12.0
214,23.088500118866975,12.0
215,37.16709747975094,12.0
216,28.045822026421337,12.0
217,42.731999460045344,12.0
218,35.47232182347272,12.0
219,29.953634581181262,12.0
220,18.29011883724509,12.0
221,29.153428922307334,12.0
222,25.79157466502758,12.0
223,35.589132976192424,12.0
224,26.561776670450563,12.0
225,16.02839482954704,12.0
226,24.73128465726493,12.0
227,18.786543326103384,12.0
228,41.78750718225964,12.0
229,18.615092625583227,12.0
230,45.86956438214,12.0
231,23.68371750181443,12.0
232,42.52678648220763,12.0
233,33.593040755869566,12.0
234,29.544983359526324,12.0
235,42.00932547803036,12.0
236,16.502006392798314,12.0
237,20.375575102020594,12.0
238,24.55772132741511,12.0
239,37.86031614220354,12.0
240,33.734190000604805,12.0
241,19.502653907434357,12.0
242,24.803234346699245,12.0
243,22.56197813437121,12.0
244,26.592864176630243,12.0
245,20.7444257993934,12.0
246,38.95426650281053,12.0
247,43.71931124579558,12.0
248,28.587131566636067,12.0
249,31.85891374704558,12.0
250,19.09259222584551,12.0
251,36.190480141658824,12.0
252,19.879659891177,12.0
253,43.516423817129485,12.0
254,39.88504723921359,12.0
255,30.14689741812901,12.0
256,25.726349858480013,12.0
257,30.702226753230512,12.0
258,40.53289965343309,12.0
259,34.385155971442934,12.0
260,40.945704468626765,12.0
261,26.11510059193421,12.0
262,42.489789179399295,12.0
263,37.35416178838988,12.0
264,31.46171105156662,12.0
265,20.12468775423886,12.0
266,18.588427683074702,12.0
267,24.943628560788017,12.0
268,29.688588322027414,12.0
269,27.526059816906326,12.0
270,23.47962863364873,12.0
271,30.560784754695042,12.0
272,27.52733252837877,12.0
273,38.52952378855488,12.0
274,27.994732305005122,12.0
275,31.04997671718161,12.0
276,30.663531339572067,12.0
277,31.39565792813773,12.0
278,25.99531657081136,12.0
279,31.28586527281163,12.0
280,31.216828788241177,12.0
281,32.71776561797996,12.0
282,21.097811826277464,12.0
283,22.250923476479972,12.0
284,19.33224950426775,12.0
285,21.808830619050276,12.0
286,28.743006810269083,12.0
287,24.087129235217258,12.0
288,22.44354120208995,12.0
289,18.65694536577519,12.0
290,39.09965570637642,12.0
291,29.542986959083127,12.0
292,26.135647286752622,12.0
293,30.753371677629953,12.0
294,12.602625331729259,12.0
295,26.892950109911837,12.0
296,25.976968762558727,12.0
297,42.982085779366926,12.0
298,28.605935349194908,12.0
299,27.622615547662512,12.0
300,36.82544328260745,12.0
301,20.10133999736191,12.0
302,26.83015775246325,12.0
303,32.67743347478184,12.0
304,31.236186952188614,12.0
305,29.856148164512227,12.0
306,33.30846059761094,12.0
307,34.583057399275404,12.0
308,24.957883441627526,12.0
309,29.672180709402614,12.0
310,29.857319795711092,12.0
311,19.641619036941716,12.0
312,39.70102071822669,12.0
313,15.493811259918942,12.0
314,22.234755769570263,12.0
315,40.79586503412117,12.0
316,34.85687379748232,12.0
317,22.980077181735023,12.0
318,18.15746975663331,12.0
319,18.507455411332664,12.0
320,34.83192977297093,12.0
321,35.69338364152426,12.0
322,37.8342248181982,12.0
323,29.14144217892187,12.0
324,20.975287116714924,12.0
325,15.83779163211533,12.0
326,16.416055975749014,12.0
327,26.683135182479802,12.0
328,22.24242546866951,12.0
329,26.086265805108294,12.0
330,30.498566591190258,12.0
331,18.25748612190096,12.0
332,26.116442620277002,12.0
333,18.19662147559572,12.0
334,32.823605185850006,12.0
335,28.308491476223125,12.0
336,42.62910476100996,12.0
337,31.249634980155204,12.0
338,25.101561476462,12.0
339,16.245193945705857,12.0
340,29.26930436417654,12.0
341,28.456279202444435,12.0
342,28.843399211336582,12.0
343,29.19419013274831,12.0
344,12.848586753442412,12.0
345,24.47398336384257,12.0
346,32.56035045661704,12.0
347,30.18951897564669,12.0
348,38.63735343911681,12.0
349,20.562469201205648,12.0
350,31.1993290357756,12.0
351,38.09406515225326,12.0
352,30.00447057230473,12.0
353,36.421783795385714,12.0
354,30.75302252538168,12.0
355,35.43200919845754,12.0
356,31.818967148139347,12.0
357,26.544035276321246,12.0
358,29.594723308575208,12.0
359,30.36330388050283,12.0
360,31.21650361474263,12.0
361,31.66681477779121,12.0
362,26.891876194571097,12.0
363,18.026513463763656,12.0
364,30.99053380264366,12.0
365,15.336630830939862,12.0
366,18.57211181400589,12.0
367,24.03849115885941,12.0
368,20.908142514541304,12.0
369,34.929390089369974,12.0
370,27.70149721701815,12.0
371,25.243853233854523,12.0
372,23.9469555176757,12.0
373,21.82454287327834,12.0
374,33.58125932277191,12.0
375,19.108083704873252,12.0
376,15.65523989863651,12.0
377,24.66713326219447,12.0
378,34.299951781378454,12.0
379,18.617602166453494,12.0
380,30.81958315007783,12.0
381,38.406364952602246,12.0
382,23.43495634139453,12.0
383,29.786292374317387,12.0
384,50.84777401312399,12.0
385,13.58134648246031,12.0
386,34.458886042386645,12.0
387,24.77280230150196,12.0
388,23.445845595913877,12.0
389,29.002613998744224,12.0
390,39.01925100499635,12.0
391,25.88014457973863,12.0
392,17.334099850508238,12.0
393,22.541933574721096,12.0
394,39.93239018730949,12.0
395,25.461388251244653,12.0
396,26.331818038209214,12.0
397,28.538238290203694,12.0
398,30.17987100112527,12.0
399,29.506782596879177,12.0
