unit_id,CapacityRetention,FormationCurrent,AmbientHumidityBatt,do_set_AmbientHumidityBatt
153,25.37003372159644,35.995282677935556,27.616089141241627,25.0
154,33.819134058691716,26.789679144318498,23.020482974427434,25.0
155,26.39558021126192,37.589123855815096,19.612171085742364,25.0
156,24.94164674363475,39.76159512898228,28.210200133896567,25.0
157,12.56647283560234,53.40113638167333,25.245240353085098,25.0
158,24.809610895803164,31.571862142043713,20.558664420336033,25.0
159,45.16719154432528,30.554951588245192,25.36074193935232,25.0
160,17.204072774470067,25.02637353304159,25.133640236206503,25.0
161,27.404494207674624,44.65562744455834,25.46318416083643,25.0
162,22.25614488805602,26.108605636837094,25.045026874918445,25.0
163,12.81244365889544,48.88899201738864,25.977676840777377,25.0
164,39.20886207085667,26.154398464133877,28.223394260739344,25.0
165,28.784162847941552,18.707611886989483,28.108934382459964,25.0
166,25.937983501283576,37.063714796867544,25.31195896231071,25.0
167,34.47962314693078,47.72224773804548,22.599165323967622,25.0
168,31.449796763735996,25.741292100289197,23.16923026236971,25.0
169,20.99117029981234,43.96141905994294,28.307300218216366,25.0
170,26.486430110662763,41.81494275035079,20.120910896451303,25.0
171,27.256852825468023,23.437603711598115,24.49935797602505,25.0
172,34.05567869307674,24.009306733996915,25.807674706646424,25.0
173,25.226412591084333,24.81972996844259,25.567249218964058,25.0
174,2.154432479500568,56.02840912326607,25.232696825529974,25.0
175,29.865742645969945,53.42825040543097,24.37134966936321,25.0
176,16.95288995083865,49.17307314460131,23.05372825360228,25.0
177,34.34188976049714,47.50473173392231,25.511325917427147,25.0
178,29.345596510210783,24.310138218496725,22.47604314751954,25.0
179,28.76533876391486,36.20624886572518,20.007197756827836,25.0
180,31.981942635302545,30.117030132602178,18.83915084632784,25.0
181,38.14849610806319,35.751048205152095,29.34964490070003,25.0
182,21.886491790750213,54.94584037882334,21.009366827046627,25.0
183,23.126748929488848,42.250547781139474,27.61458412061657,25.0
184,21.409802648508464,32.01897820769634,28.99983825515622,25.0
185,25.690526125070413,37.2648179804128,19.95754056138235,25.0
186,22.88126004471908,38.24457867030425,30.45366113546409,25.0
187,39.24433473626615,31.133990482397884,31.37758263445104,25.0
188,41.52264581919047,23.70563776893259,27.746338442262,25.0
189,20.884450864184632,27.32118115710902,25.531192110634652,25.0
190,31.690690960322037,41.78514151150876,28.50695629135478,25.0
191,40.70461170498627,48.32071287767464,27.624827974894338,25.0
192,41.720019949261435,29.308000540698096,28.010516482353324,25.0
193,31.11524460544505,38.98988062173694,27.473944605720874,25.0
194,15.498671172769496,38.71160008673373,21.805996455304456,25.0
195,-21.79871447035931,67.18881508263641,28.700662214979946,25.0
196,15.010403243970808,32.674243116358625,22.810645587463775,25.0
197,41.57853322913766,49.93343236171579,30.114391065831057,25.0
198,29.584447185878417,43.04574499333259,24.932466228492967,25.0
199,25.555477388470038,45.035746001676415,25.287029891692733,25.0
200,30.043419223415942,29.511558837642927,23.011115889003094,25.0
201,26.472619854483213,20.00210868872719,26.45777924923095,25.0
202,26.120212400910827,24.53092660379218,23.66525361960266,25.0
203,24.687930950741396,37.56937744032007,28.554183821608028,25.0
204,18.874791653258093,39.54323676420799,22.539530894393142,25.0
205,34.6967260198364,46.10260700407847,27.36798869427327,25.0
206,41.28865752930181,35.83578534702937,23.473072789306823,25.0
207,8.571570416551033,52.81794160181418,24.42339471382654,25.0
208,22.84291317694768,38.828448513865574,28.284265124296617,25.0
209,20.60219235081481,38.332162968642805,32.71675268532998,25.0
210,20.272465754831572,25.093826499761924,30.357944714729,25.0
211,29.599858942388813,43.76400205524439,22.81652859234224,25.0
212,18.711300141401487,25.85533474990177,20.364348886371417,25.0
213,32.4575452645607,49.307704615804674,26.002693555875492,25.0
214,27.697091180779765,45.905684685458915,24.902971743258913,25.0
215,19.11876369267607,38.60002018295521,30.557895663495593,25.0
216,4.887279710500914,51.69615960906904,27.855310593586232,25.0
217,40.3842586388874,36.87252259701236,22.464504868303532,25.0
218,12.810189490962653,53.19148017520512,25.89406616748232,25.0
219,36.84825621075948,37.467928120738755,23.507256412482107,25.0
220,23.70880121429548,36.723905935329974,27.132162039741907,25.0
221,12.14928359171439,42.19652483330026,23.394101498926275,25.0
222,33.41943708474231,47.59521897279548,19.828509268424153,25.0
223,20.825058228998362,47.518453833383916,24.891878658471693,25.0
224,28.983552869871225,36.011678701078644,24.39367094974194,25.0
225,39.27019503238396,61.29687906294062,28.665911005501172,25.0
226,0.5274777126889898,63.43573856588038,27.77245582753616,25.0
227,27.835767328104932,42.91665226315736,26.262080152225504,25.0
228,25.54982123004571,55.63545449485771,21.77562806754105,25.0
229,13.864833772028776,46.12764909207836,29.558667309577547,25.0
230,12.41155152557658,57.39211758857117,20.767776684718292,25.0
231,36.6095319161408,36.542458944241545,24.865340443593748,25.0
232,16.00334444557223,41.20949197854388,29.648151921942386,25.0
233,27.905493643906652,26.451243319137408,25.89267009601361,25.0
234,21.267285480661286,27.575320202906745,27.338186648631375,25.0
235,39.73099222665304,23.633349716320343,26.851334377448797,25.0
236,31.137588374998998,40.59482794868486,26.410301240868453,25.0
237,29.17970568597279,59.508119520267016,29.66433704322322,25.0
238,37.26431098282278,35.01876817045839,25.3860355615438,25.0
239,34.80921553009711,34.96111661039334,25.292797152654583,25.0
240,35.19755759163127,45.65520983801697,25.381547248019718,25.0
241,20.320643907034423,38.25025131303745,28.83336073905982,25.0
242,34.45480691823294,43.03524248164045,22.943903078184384,25.0
243,34.52110585744195,32.86501619866514,25.605182859841808,25.0
244,24.289717293251957,31.153555086017512,25.433428405619814,25.0
245,27.81125808030028,29.501125605081445,24.830929337457725,25.0
246,38.0569884058706,45.50177565102486,22.28367627867837,25.0
247,34.37556778136564,37.33652201454835,21.15960542123389,25.0
248,18.899038187951874,46.54364481750952,22.67090531198651,25.0
249,8.55808764190557,53.559107157113445,26.607721024850736,25.0
250,29.84887960269433,45.06247998588951,25.29661432764459,25.0
251,24.8998873370983,24.26891595767674,23.255097563588894,25.0
252,20.883143895020613,27.105164049156514,26.71332961590704,25.0
253,29.316021425753263,24.31118187650612,25.76789017780414,25.0
254,7.187068510127895,62.733653041679595,28.631849696811695,25.0
255,40.40621672868076,35.60180602278902,24.92412583211219,25.0
256,3.198827332526416,68.15560299893384,23.620038960208166,25.0
257,19.26182132909069,64.35394055643172,27.60365855010267,25.0
258,1.5979275165122933,66.94385398206686,21.56971307445144,25.0
259,19.620971799794514,43.6955133393771,23.715130724076687,25.0
260,28.42539564864939,20.21813543547972,23.13534936358733,25.0
261,30.511655549210257,41.95837214811558,20.330044725460073,25.0
262,19.938917140007028,32.8125597587589,20.800043307706133,25.0
263,19.518553152479704,29.06489097040623,20.795641144535537,25.0
264,34.431996044010866,11.48641567089639,27.44505789679561,25.0
265,20.3940060053512,44.888739951878385,26.185404261131737,25.0
266,30.11935864990218,36.190017972024734,28.172686463015395,25.0
267,25.494062999875492,35.52367260661423,30.8424970353903,25.0
268,33.47124661707794,26.415136528758232,26.98849954021951,25.0
269,30.798265949879724,43.22841460904687,29.192269758214326,25.0
270,22.002346197931683,35.563231978177356,27.95350401367913,25.0
271,12.748352248022536,50.01812109529543,32.904375776740345,25.0
272,19.896160074010613,51.47307820400207,29.97134536133875,25.0
273,29.7782123568703,44.90960012846159,25.470351825160662,25.0
274,41.464677842354845,31.888545610563636,25.23148464056334,25.0
275,12.451707003120601,47.57005926292642,25.224386471665085,25.0
276,19.200765795552172,51.21546817638325,19.112157836288148,25.0
277,17.767983125624696,51.07507714325015,23.35700464736094,25.0
278,-16.47114712651944,79.95941423498832,27.62325846117822,25.0
279,30.699604819229055,40.97109645908695,24.74859600802297,25.0
280,17.90278376535065,56.398369906709085,23.981211205446407,25.0
281,22.03180647218047,42.54358293979952,31.22728715056887,25.0
282,27.814285581377888,26.01401708633273,23.599485681283824,25.0
283,37.904137820626936,31.985890405289737,20.72648774340424,25.0
284,19.979828960616643,48.90087061490592,25.039020893482416,25.0
285,30.095224669945786,35.43228179684056,26.447064020358383,25.0
286,5.210784790317624,41.38528739072504,26.958311896251278,25.0
287,-1.148913202403096,70.3970685382808,31.136086577017988,25.0
288,-3.1085016804195806,62.56794388074618,23.549069951703174,25.0
289,14.912682395820273,48.05202003314351,23.88870976330865,25.0
290,42.65929714407106,42.65342245554132,22.28164532835781,25.0
291,31.221214767286515,38.75245561112887,25.141124814808357,25.0
292,34.53304504493793,34.02041117248317,26.599268845780106,25.0
293,8.480574360684493,66.06162347175119,26.862908893625843,25.0
294,13.509185175906595,38.248883076050134,25.84480490113762,25.0
295,29.45252431085268,32.44940659800704,29.46047657559619,25.0
296,13.91280332698071,44.04096152846095,27.156838464178986,25.0
297,40.3348620490866,38.63492931582877,22.958328878627,25.0
298,31.33170068159382,57.46095407573002,26.00267926214476,25.0
299,13.991525498886833,38.21996423080931,23.38447461914154,25.0
300,18.963954446387287,47.92145160100746,30.463551975942757,25.0
301,28.10114882689113,42.45978022402324,18.142500527323698,25.0
302,18.773167890566928,58.60454594216205,22.49231150907386,25.0
303,12.799586567703319,51.205803226104244,19.884173909438154,25.0
304,14.926037076765976,19.933633874609992,22.957635610556967,25.0
305,22.623744426797334,46.023635395924146,24.485063227554026,25.0
306,24.685166528811042,25.772453237159585,28.758703416871654,25.0
307,26.08380368844729,51.8648227478538,28.172345939000316,25.0
308,31.847514989351623,40.885192285373854,20.068987380849908,25.0
309,11.684822796754698,49.63354413029991,22.078447623977265,25.0
310,28.088776693179575,41.54177944304434,27.32961258472634,25.0
311,23.330549831877967,35.762173376356756,25.848379585512415,25.0
312,30.22804895782141,46.632158170088935,26.758871727299574,25.0
313,33.49559124287115,50.74933155216777,24.76787272170196,25.0
314,20.43144051953851,16.849943025396875,27.685446166264523,25.0
315,25.14696861955677,28.125754542432226,23.016255024436116,25.0
316,28.47022890778249,39.90458611038964,22.513058399444464,25.0
317,40.35997545935301,37.307297690381006,27.323217067888535,25.0
318,21.19681356886828,37.30961757712643,25.574494328130367,25.0
319,26.56576312335477,27.78610727649939,28.857843602416064,25.0
320,25.282135646300084,47.92730306104868,25.323207236929886,25.0
321,32.331289469646954,23.037002419593517,27.927543366186118,25.0
322,24.858766295043353,49.61186142216364,26.068131789007154,25.0
323,30.18283800698363,39.83230599205348,27.556682325370254,25.0
324,33.16118631131172,34.68010133457583,29.843191712365552,25.0
325,35.4012674520561,28.721724018961655,29.54614684235647,25.0
326,19.900591032254344,29.087610011919125,22.31667699474939,25.0
327,38.64540293056475,50.52279703757514,25.05932727283075,25.0
328,18.561662211925263,37.218913523692606,26.984739266368802,25.0
329,14.455486495056746,52.50164601903708,20.142094990037975,25.0
330,8.521849479044004,46.172393593406916,21.826005497088723,25.0
331,28.30513989903379,44.91729204406184,23.171627596226557,25.0
332,31.72998508592581,36.591649930005396,28.10113198239943,25.0
333,15.190347181894332,34.84149775801318,25.39351153205957,25.0
334,43.511628237268674,23.972139023149982,17.31788552658783,25.0
335,16.76299802635817,44.29701002167451,25.717235543644158,25.0
336,18.40596193091241,36.9780347748692,23.158012742274973,25.0
337,19.56192532023385,46.36496224188555,24.9468137430001,25.0
338,34.94411626904736,29.57528497168276,31.45532219559525,25.0
339,34.68496554724303,48.8258515701074,26.058005295813732,25.0
340,17.96335653941932,47.84171603429989,24.164427521992685,25.0
341,31.492991739596615,36.54128447828102,22.9936553675414,25.0
342,28.276033726427606,24.925086457244987,30.017961960638505,25.0
343,-9.23380056795093,61.247082137049205,21.20793715047411,25.0
344,11.90507655518273,49.668698942843065,23.114020551968828,25.0
345,30.53985976020308,26.950100765711177,22.23078959668346,25.0
346,13.678516410744647,42.422251584825986,26.14068229216513,25.0
347,11.191803465579722,63.12178489096226,24.915853273607645,25.0
348,30.779091474736987,47.01909813650884,25.301858945960852,25.0
349,18.938097028788462,38.76461424151907,26.383329191564982,25.0
350,10.693106854591509,38.957310001976495,22.381754672910365,25.0
351,27.908195594504285,24.971974881070807,24.550851317584577,25.0
352,20.825209157592532,44.40529517829928,21.29874292312328,25.0
353,23.041231177165052,54.29408999744497,26.49698467515411,25.0
354,29.979455404274944,22.0839489963006,24.457079342369433,25.0
355,18.14141503089642,36.37715560957995,21.908150653058698,25.0
356,18.989346058956308,50.955982795205394,24.373339330201723,25.0
357,35.43346864443966,19.4506778581579,27.30345603254528,25.0
358,43.72672055335654,26.990780792913696,28.533545308578198,25.0
359,27.04195811872812,40.01874403710126,25.253281934942713,25.0
360,39.19134750414757,23.445872377176734,24.271834794925724,25.0
361,6.541211763375226,36.077582130161474,23.118157442036008,25.0
362,3.738190879838654,48.40009614003029,23.941400589479827,25.0
363,31.18970732782246,32.06116096793828,26.859109746302497,25.0
364,22.357398929659226,31.16575206394351,20.934185817452306,25.0
365,16.168002454031658,35.28213383719322,26.047433186251265,25.0
366,27.28840658294225,57.42426869614133,21.165063244635533,25.0
367,30.298860270897322,28.796715290495868,25.62542925312198,25.0
368,33.58989168785432,44.87088542949117,29.941613950871957,25.0
369,35.943369530208166,44.34731569492257,29.311003438576083,25.0
370,24.423583441273276,47.77300261774021,22.96986167942723,25.0
371,-14.106702717843675,53.259975976083496,26.9134167398775,25.0
372,22.55611830616447,54.10557193218896,23.72707993440588,25.0
373,9.748028130766423,34.15879099738029,23.8212055244585,25.0
374,28.523327822614085,44.17493999042752,22.886160190444244,25.0
375,30.697973365515026,25.505557166845445,24.050015414680583,25.0
376,22.829679215618434,45.374567214286586,22.84484814322873,25.0
377,2.1546110543713,64.04076320440358,29.312727501309723,25.0
378,26.620382055218766,39.12970588309688,22.81992268711563,25.0
379,26.724742998842217,21.71516388898568,24.900099612553223,25.0
380,29.305329670568806,60.75788923077444,29.38638308331823,25.0
381,30.448511387853145,32.01305646750451,27.887749903963964,25.0
382,36.63127724003872,40.02381442736467,24.223344609816305,25.0
383,33.00169963017445,30.153107388889683,25.259176404723384,25.0
384,36.200879646359425,37.09088982765014,20.77318326391837,25.0
385,39.899276965569555,41.3447572164413,23.502452529047545,25.0
386,24.567601945243183,47.06825513139919,30.93060102917428,25.0
387,23.878141182639183,38.256734754507605,20.087891749153673,25.0
388,26.94818515997086,52.0672728213939,28.25714544040993,25.0
389,6.842382141160238,65.3088234372832,27.258177625506278,25.0
390,15.259058207536977,44.76066972341255,23.273091630440057,25.0
391,23.19316587708653,40.62656958481581,25.540700219782558,25.0
392,25.271900157726815,36.94691007060233,26.554835902821882,25.0
393,25.944566102281794,49.94021550658135,22.130913911678128,25.0
394,24.457806005834794,39.62067984443448,31.093163373184094,25.0
395,5.13000236081058,48.28684657600626,30.227383282101822,25.0
396,24.337190592559068,59.52814740911041,26.747466081485424,25.0
397,25.466102321879546,43.5427051002046,29.72419588908019,25.0
398,14.736663793737694,37.083557145638686,26.17285569491706,25.0
399,16.987689355108778,39.97212781613038,22.411551758343943,25.0
