unit_id,CapacityRetention,ElectrolyteFillVolume,FormationCurrent
243,28.703227987117316,66.80793629400911,44.76651254218511
244,20.103365909860763,37.470072937108476,48.09236880448475
245,-7.102107242695563,44.190562095208236,74.46837005145252
246,19.911158531897268,68.96665498149027,53.04886190633773
247,23.224648760750487,33.22268512236379,57.380582189713415
248,4.338994077321841,45.751586892595746,55.595612300018054
249,17.207307998763756,39.97889006960521,46.41073670552025
250,-8.362901654036351,53.48394198469346,65.37593082270398
251,27.588895603023843,60.104540657654425,45.461650046847105
252,32.625430638426955,49.690784706806426,27.321981652572532
253,23.130342071165778,47.83113832228703,51.67986069407209
254,19.203968904230607,55.163257636799706,27.723052486027402
255,20.81039748824201,23.68320474594443,53.62129033610205
256,29.882004669379896,74.91413026719125,19.386567526159745
257,27.779357770748305,54.44919521085787,46.464770176825205
258,17.81032321559693,61.80954418917865,40.10377254423855
259,26.45167271971631,38.48852385860136,43.174985144919845
260,18.09188490063408,46.228717976679576,70.08725042108844
261,1.468893799463459,78.95071920221012,63.51335192965347
262,32.9981000209371,35.049774452182696,36.574402026635624
263,19.074570906770226,63.04635006154443,52.67837575719364
264,28.1463473506748,34.2879795076332,51.783296765865316
265,0.6833909245857335,49.15132525926144,51.151076153919576
266,19.86999473928205,59.33481295862194,53.082301658107156
267,24.792145077625463,45.786992628345814,32.834701319636025
268,6.115061887535528,47.742839510618055,70.67108752045692
269,13.523898688993505,36.70453578005376,29.55504678969038
270,13.603321396518066,35.71102075223975,58.53297778622551
271,23.51622859486962,47.482115039764125,26.036608791143394
272,17.362622134849012,54.02764973474322,57.72803892555214
273,26.5549830471407,42.525573848214094,21.28238735352368
274,16.447678539740924,51.79273436939904,31.957479293660466
275,29.55924159602234,41.7113934919139,44.937422802610676
276,28.512354713478825,76.54338060670617,23.07799549346403
277,-2.021892928992694,52.40462654873357,52.90579530314211
278,33.14952537339047,37.276385995689395,31.160035248036607
279,17.05813073157856,66.16844066625886,43.66570999818718
280,16.047281302796332,34.29492727594284,51.22152113069041
281,17.029138539718907,44.35500919656724,47.923967123078526
282,23.278200731836264,42.03644027273989,46.31046783847694
283,4.178972539318328,49.819506953979314,61.9992365328609
284,15.034467876270618,39.32069901977911,46.03454158392395
285,24.08586427110467,33.669305829748005,52.81173005793397
286,15.96440295719416,63.50571252046335,45.13099391657862
287,26.606698723006144,55.9850744975268,38.41076575526368
288,31.55308543747099,56.019540106477976,44.936260527566176
289,32.44167806603657,31.28914768278165,31.28226642549988
290,24.90210720931421,53.75093763701891,56.2289371010108
291,22.250568297750103,61.22512360564098,48.36316170500133
292,7.388896854362119,55.23365031386492,65.970931511963
293,14.813750227634724,28.381516503291856,36.32542669316452
294,31.138809119328172,50.6293003818249,18.483127839221787
295,23.637334692654193,44.66005897131067,26.653872002438106
296,-3.553801811237126,63.07946250801425,64.54464226196788
297,34.39227984089483,42.86958234354608,30.933689378200395
298,-7.779366299783761,29.75499367510203,67.22352044114929
299,19.619929859361452,53.01633159803073,37.87268964958798
300,25.02687791510049,52.21584129465881,37.25615889568012
301,32.29211512656761,43.51503321499784,32.035118592230695
302,17.77309248866072,60.99801591756626,55.63271426865346
303,2.2364608878201784,62.32183134356756,61.47389951206203
304,-2.3522205937439065,36.337047400286416,55.94231782980374
305,29.53831324664527,46.57798163050843,30.623906946876584
306,8.971471321083461,42.73672764001955,65.32588911608192
307,-14.189254628351645,42.893280868151734,71.35121188924086
308,17.664361029023752,41.48308079631224,51.85707350082632
309,14.530200284636305,62.097308357454686,49.90754698828453
310,29.14349614915868,61.97906416642961,42.947687296338074
311,27.255697497421266,44.55067780002315,48.771364333035244
312,30.0692481671151,55.002158293046,38.824084000127066
313,-3.357052914935799,46.46910884910266,64.1157579873535
314,17.807560464684723,54.230144591483544,27.91739160291599
315,-9.906615183048944,55.25462029250517,61.422388417338254
316,0.23883963973638167,69.01002216780398,58.68738149536984
317,13.534170816589866,45.460666297484735,47.77369720148318
318,29.136951259672713,66.07772216253775,29.65260695452256
319,29.01703098840838,23.77973559107344,27.60146791197778
320,33.91539296614898,57.74536355366337,42.09545546843836
321,22.654961257093262,41.53791925810749,49.79968287417092
322,31.075948030361435,69.10748308344,24.061000282784693
323,27.062345624873352,37.67762855142,51.72191224348334
324,13.900431124828232,32.88533994846987,53.744733561743296
325,17.637922717782622,48.37183277877967,58.26816683774317
326,18.944175883910052,62.21764198368036,52.97069459110449
327,21.26291325740075,43.55387083894147,46.13418628724109
328,25.765815619838957,33.39035218985169,37.80627463143793
329,-2.7514873486631712,65.50779105544217,63.81927573815128
330,17.89726854920834,61.39618701490895,53.347132668401315
331,29.55103658753255,35.42341177459007,25.626670243420904
332,24.52648904741444,51.22393450247801,42.39053384332506
333,38.998728658594615,61.11818639609639,28.628547757967272
334,11.252395272584584,37.14440184875984,60.6534012549743
335,26.143555900751366,24.030979112173743,44.62507453371687
336,21.189761737342867,43.02579139143781,50.256030714425634
337,19.395482181931072,54.56340009151736,52.69940984852692
338,8.389786792763294,55.444325030194534,48.33480113484309
339,31.243186546447856,60.30894503909363,26.63883890333238
340,32.491941357681576,39.979462343811285,48.16990473379422
341,39.2633672801932,63.635419207529615,43.28016875499759
342,16.78355027020664,45.572824656643405,33.05523588213891
343,23.477307352464305,41.17890066362661,38.56318343116448
344,18.51747691669378,20.51056009713013,58.753484429384805
345,9.247534653120566,52.579182632862505,60.42722367045388
346,22.27099936646239,41.28912882106079,35.84968338258451
347,18.513649061348644,60.37752385093324,48.291074600866345
348,-1.9073592530795884,57.992002043565805,64.02617140562192
349,21.07658243992207,48.096751125983694,52.92577025567647
350,29.298831777769205,41.60570453909569,40.16404701405253
351,34.74947396755555,24.313554744589965,33.88198292320788
352,22.446664413956377,58.283750475916335,50.03786571569409
353,9.262430065150024,69.40349571061196,59.4085749364951
354,28.665242707874825,44.421111277889224,48.545855809586826
355,21.121630215130434,42.214311720751226,40.7885762942707
356,19.26739465627788,50.129855434776125,33.477572844423534
357,18.073633047564474,65.61703603786958,41.86715295368007
358,15.017851870471576,45.6996074152944,44.478897352284676
359,21.436028090687707,48.815761641203245,22.82726835877274
360,24.139378406422406,52.98661423186736,53.678580696538646
361,16.987202609458272,49.82886178079918,54.2604953022618
362,22.341338484756747,52.18904990667327,47.555917596163304
363,32.350753668044135,58.69077125816387,37.80987943159109
364,25.24521530849895,51.99222003336888,51.22036697880998
365,26.254475310536,52.513921399604484,37.888862534366616
366,-20.633750064806737,42.05912355230256,64.8218715747907
367,22.922501169448232,86.30996037812116,26.056875122794377
368,14.437573547983547,47.712753946625575,54.817794006658076
369,38.21625767324477,55.71624881305891,39.144295608405756
370,30.638176187470727,52.40537065120556,45.127068811912686
371,-17.64283681199188,33.96002664376959,65.91359019952499
372,6.92086703907005,28.949733161112682,52.80187301252829
373,16.299472236228734,58.11822296169018,51.2947570952959
374,3.962002563236252,55.45557695244103,59.320384131982316
375,15.82510554461592,38.35324182963046,61.44205135519371
376,32.93550403605775,39.9586071559908,46.82540583889213
377,21.13638254804884,61.87579142339118,37.15883859858353
378,22.559664537723293,31.58254758113749,60.03598373056914
379,20.837704468209342,56.100881921178605,59.83409252205212
380,-7.234253593968099,49.36412110753738,68.91524255366802
381,30.131305674817504,69.6272514928596,36.664852373909845
382,23.182419460297325,42.538435418611314,22.300335346107374
383,21.41228958745216,71.34473023314128,47.45823111453161
384,25.860890439862686,70.0724702049638,31.01966179282241
385,-10.509328450572491,26.72736132314565,74.01614480847289
386,27.28655469031333,59.03384755437873,49.259782237209166
387,31.389765256205177,39.34758499538515,24.888016391501555
388,18.977928672004634,48.03963920012662,39.711473089816245
389,30.36405008208639,62.16926382390972,26.532581773894833
390,26.627685238119064,46.897211712490055,41.53293260285594
391,35.3060302982602,56.8577640108903,32.916109485710386
392,17.47920782939312,67.48614724489393,45.01024844560087
393,27.776872450158404,32.05781792927776,51.088116437721624
394,27.25823932065073,78.6226517861352,44.68769424933081
395,28.698241186423008,34.87547682507587,25.84776492313712
396,20.99291478423989,45.4704412687096,38.10831693911667
397,29.778161907423716,47.84675118663002,24.264132299394532
398,37.74660406895675,69.6610351547451,51.1580130582886
399,28.75841226823183,69.196442903197,31.664513405837184
