unit_id,CapacityRetention,do_FormationCurrent
330,21.4353429047411,6.0
331,28.441062068227076,6.0
332,27.589029000189477,6.0
333,32.02042472154399,6.0
334,27.900760037732223,6.0
335,22.7237463524084,6.0
336,33.022308409974684,6.0
337,28.18991183907915,6.0
338,14.707139344148285,6.0
339,34.63900226973663,6.0
340,25.154845629925678,6.0
341,24.568256588871552,6.0
342,33.99846694982302,6.0
343,30.56579513048904,6.0
344,18.114945421457893,6.0
345,36.48314608886525,6.0
346,35.292437742409284,6.0
347,19.43452900666795,6.0
348,22.89061119721294,6.0
349,27.15501242578071,6.0
350,22.53495605001964,6.0
351,16.63402227784141,6.0
352,19.923763125594686,6.0
353,35.906887709992574,6.0
354,25.193948411282197,6.0
355,35.668610266363174,6.0
356,21.784340773965532,6.0
357,25.800019803876083,6.0
358,29.6960914569216,6.0
359,19.53689498768236,6.0
360,34.345736471423486,6.0
361,35.97453854843186,6.0
362,20.393148052797372,6.0
363,32.68255084733483,6.0
364,15.200864816552365,6.0
365,20.746363324128687,6.0
366,32.75862914612361,6.0
367,35.66005802775762,6.0
368,22.83302035302075,6.0
369,33.53113006394125,6.0
370,22.74211380260651,6.0
371,29.441920133036792,6.0
372,42.54734416384668,6.0
373,40.35304181640284,6.0
374,23.855205059970398,6.0
375,27.934359662807438,6.0
376,40.92998047181385,6.0
377,24.977452287096376,6.0
378,26.439786120603628,6.0
379,15.775257137993831,6.0
380,29.758265239041936,6.0
381,32.52599451915894,6.0
382,25.791306576108646,6.0
383,17.908161282316552,6.0
384,20.704426151578193,6.0
385,33.062076786657215,6.0
386,15.969427710651539,6.0
387,15.856624406869491,6.0
388,30.144521582986503,6.0
389,14.147192147345867,6.0
390,26.61188059606224,6.0
391,35.19907273876906,6.0
392,30.723443615213903,6.0
393,36.28281743789521,6.0
394,30.659288053677166,6.0
395,33.65606554410695,6.0
396,26.282912429645187,6.0
397,29.22266132983884,6.0
398,17.591585557428,6.0
399,23.68237984911702,6.0
