unit_id,WaterClarityScore,ResidualChlorine,do_LineFlushRate
96,14.497760374522134,63.53392835347176,25.0
97,21.323653783334194,78.05999317927582,25.0
98,19.59548809526633,80.0674955334856,25.0
99,11.312522802457226,65.56254473330378,25.0
100,15.986918881410187,66.84440205727694,25.0
101,21.5248791588269,96.6732772389225,25.0
102,18.11350403216421,70.3840955953273,25.0
103,15.47799037719529,62.570896909214845,25.0
104,16.12117025025602,63.45001689362726,25.0
105,15.77313025650531,79.9048389642024,25.0
106,19.919084688312736,75.40749963409684,25.0
107,21.36568863083005,95.73757564644313,25.0
108,20.514632493845966,79.6150857210466,25.0
109,16.924985342506943,76.3595229676595,25.0
110,20.52671169174768,68.10495711413489,25.0
111,10.457593389741623,73.24810763590703,25.0
112,13.36018999981687,55.65029629934708,25.0
113,20.00395562209657,85.88231569054538,25.0
114,22.347887664249775,81.64643669989889,25.0
115,15.991333651379904,76.13492227363332,25.0
116,19.643347469748726,87.61237211780538,25.0
117,17.63871474108007,61.390741885794796,25.0
118,23.274084027149048,99.49763282484324,25.0
119,16.872174224394886,61.85556272108467,25.0
120,14.27646969945145,58.24095616113862,25.0
121,21.58120895653836,65.45495731261359,25.0
122,19.35929592221502,73.31156411462604,25.0
123,16.962979521002232,56.16923318626745,25.0
124,16.74928139620732,80.88924155225718,25.0
125,14.507093471813564,75.78858090321341,25.0
126,23.047305113374364,79.26800476562073,25.0
127,23.694453261851095,84.60631905505834,25.0
128,10.453126533903728,77.57289095025902,25.0
129,22.861235963436272,69.16162490432643,25.0
130,18.326047556495297,79.53518760948236,25.0
131,24.521401856164495,90.91382366149782,25.0
132,17.758895536072842,71.10802836496634,25.0
133,22.14548766307622,70.04965742639871,25.0
134,14.339448115785466,69.07935679706321,25.0
135,22.88181294024327,69.02289839807374,25.0
136,15.997152241675877,81.28932170356538,25.0
137,19.082933352846702,82.15059132829597,25.0
138,22.008886645532225,87.82377502564633,25.0
139,21.142208227298234,88.41578325790404,25.0
140,21.732058490822695,83.82529001639743,25.0
141,19.152867854899277,71.83870163991322,25.0
142,16.1918519499532,77.58028364691963,25.0
143,17.394569750094984,71.71232907944312,25.0
144,21.367707535487508,71.29458145077719,25.0
145,18.167998571669155,82.2830078593208,25.0
146,22.505253333593235,91.1744203422199,25.0
147,17.623357823488963,58.93936597554468,25.0
148,20.591495717851974,70.85747465066802,25.0
149,21.900757871841623,96.52515419673091,25.0
150,18.79733001083699,76.46682036723742,25.0
151,19.918374787257864,89.62009004789698,25.0
152,19.198126294149752,96.89372207067613,25.0
153,14.454479564333438,66.57649717638613,25.0
154,20.55899056488026,70.06156824120826,25.0
155,16.361783239557194,70.4316046179979,25.0
156,11.378506943484098,49.61356158278266,25.0
157,17.817757926827245,81.31320894734097,25.0
158,16.551627127175706,67.28408599590605,25.0
159,21.391531411385124,79.67030814825875,25.0
160,25.639286568963065,73.64587658704481,25.0
161,15.378734435272104,72.76371459850026,25.0
162,17.690498191592084,78.33427655455607,25.0
163,21.37834712089906,74.89468994770836,25.0
164,16.616026393840713,83.42806346313196,25.0
165,16.44046539084703,64.83128456860945,25.0
166,13.925590687931054,63.50361766119175,25.0
167,17.78791293809177,65.12870227478317,25.0
168,18.322965041114276,70.20358846953735,25.0
169,15.631626405645758,63.06208071628486,25.0
170,23.380858588616636,85.83403389537129,25.0
171,19.80305299973423,64.58810864791927,25.0
172,21.35611560518787,59.923482886839885,25.0
173,16.86965716067217,75.7153426367753,25.0
174,21.07225949235778,72.71010981844334,25.0
175,18.479602574013786,69.49931064985662,25.0
176,19.36963877284143,77.48953748779456,25.0
177,15.732324712975121,53.3191863803625,25.0
178,15.89648997768025,95.49020992061536,25.0
179,22.589983819309865,101.90836016159062,25.0
180,12.906516810476532,62.2911818279705,25.0
181,19.292449687872743,87.64487121408898,25.0
182,16.5555925496281,76.87359587412942,25.0
183,16.026436876496188,84.52339858379918,25.0
184,20.468027219809343,87.9527131467567,25.0
185,15.949308880562636,68.41247052626312,25.0
186,21.73077671264235,77.51096164820689,25.0
187,15.300761491200369,70.30558252768947,25.0
188,19.90247495894401,56.02077348176405,25.0
189,18.854038938959455,80.73107787478538,25.0
190,14.583676742343862,75.3934595227021,25.0
191,24.689975273347283,74.85047789886075,25.0
192,15.913047592369486,36.35086789711715,25.0
193,17.226495658678665,84.03657156351113,25.0
194,25.72799009587527,97.05975784255367,25.0
195,11.46843948613335,79.0940819783422,25.0
196,21.521661727312516,91.70884880191646,25.0
197,13.29019627741014,68.23678373128074,25.0
198,14.309211232641662,70.9086210254838,25.0
199,16.003185358527023,73.39822220990924,25.0
200,19.330218690588904,85.46404370422285,25.0
201,16.958529814702004,70.19362234886651,25.0
202,18.022245284954757,76.83570408422993,25.0
203,15.145802118030268,57.200013123801554,25.0
204,24.315085065229958,61.66536116592539,25.0
205,24.091165950347055,86.83212719892572,25.0
206,20.704512891185235,75.55955583386522,25.0
207,12.371105677320156,70.7782968133431,25.0
208,17.389492759556205,69.34401607580241,25.0
209,13.102461279785256,70.73702705567992,25.0
210,15.871310355052856,72.431428418429,25.0
211,17.632725812408907,61.46072835771716,25.0
212,18.07819060100767,62.16630539245139,25.0
213,20.112233841911493,83.67211430520089,25.0
214,19.753281428032277,74.17560271709729,25.0
215,12.86934107708954,72.45042319665038,25.0
216,18.299876047029013,80.77305247199058,25.0
217,24.451985785100852,99.75790430072604,25.0
218,20.63515226935186,64.88306996178231,25.0
219,14.802235951518448,60.85289679265435,25.0
220,16.82319646199952,57.35547622146488,25.0
221,21.36179865288028,71.0378922735081,25.0
222,22.281366515870648,99.3103478787541,25.0
223,19.362799959722704,82.7608710198512,25.0
224,12.289323827188506,69.98665007576517,25.0
225,15.887896891137846,86.62924143726813,25.0
226,18.07273782498693,81.4753079706921,25.0
227,14.266730753477066,71.2865445870615,25.0
228,18.509631971696262,95.04470107366902,25.0
229,20.557159400682966,81.6974322793474,25.0
230,20.06347225032745,100.80373868658364,25.0
231,14.646622157631363,57.90693365089594,25.0
232,16.6322323927165,73.53297409015737,25.0
233,19.18338005329863,83.46731885164535,25.0
234,13.235983163185184,50.7526531419319,25.0
235,17.5311827287318,66.14919569468418,25.0
236,19.589457113214397,82.08180366196336,25.0
237,16.5723643723738,75.06415258212886,25.0
238,18.521450927732772,82.32720097222216,25.0
239,14.05810345344098,67.92953051431682,25.0
240,15.31629140578777,66.10307075550638,25.0
241,14.218288270424361,69.2763609184037,25.0
242,11.782601368393639,67.20799576873449,25.0
243,20.617411865945563,91.78920999689674,25.0
244,19.478115270680615,93.20574123492602,25.0
245,19.9340254224575,79.93476217681535,25.0
246,17.970503745025336,59.331839019610676,25.0
247,17.720141312255837,72.2021818978667,25.0
248,18.04332938891749,68.71810423921875,25.0
249,16.440612565196094,65.09709829037602,25.0
250,22.403543224636643,87.53690605404597,25.0
251,17.384400335679906,73.44124878779829,25.0
252,17.628339140446307,62.598679549462176,25.0
253,19.148156862548078,96.16142260889515,25.0
254,19.568920128697016,59.25286250910527,25.0
255,22.560489471405123,83.41459817993875,25.0
256,23.712371185434698,68.80267040922237,25.0
257,16.967822604311998,82.34441430584722,25.0
258,17.60401295379529,52.72826935332629,25.0
259,16.42397318321719,74.43533611425887,25.0
260,14.845881813196685,51.99237695074034,25.0
261,14.32586797956168,40.62984340405058,25.0
262,15.239441814154054,76.52556551961649,25.0
263,19.861894087229434,72.88405218925325,25.0
264,17.658782592573832,93.54815800905003,25.0
265,16.037022015217968,51.209779252592725,25.0
266,20.038735302004284,62.37747974930842,25.0
267,17.187993375706228,75.54746825312779,25.0
268,16.911928589882102,68.90561428560575,25.0
269,21.00828577557652,66.3828051199583,25.0
270,18.620294624153104,83.97574163509496,25.0
271,17.822200196371167,88.50249662538707,25.0
272,15.357701271313456,59.15927820485468,25.0
273,18.804500674158337,68.08252145876429,25.0
274,22.094559423645507,71.55258250550176,25.0
275,17.77259959691064,74.86994775457521,25.0
276,20.16246628030588,80.99558930159213,25.0
277,19.345497810676033,83.81241098276354,25.0
278,19.3891401107124,84.64943781151811,25.0
279,25.98837892494019,100.45095507645303,25.0
280,16.461895611656658,66.23503864483179,25.0
281,16.528831001590387,61.94123072996193,25.0
282,23.985134078993994,85.82454762831337,25.0
283,21.302182349472318,68.58052463007937,25.0
284,20.739115879107665,91.34151503895517,25.0
285,19.494972678164107,66.57042159945618,25.0
286,16.64518880401741,73.48715692219825,25.0
287,17.92880295477394,65.256407325974,25.0
288,13.687882652390684,55.911516012180975,25.0
289,23.55607087582048,85.54948769706046,25.0
290,19.61965194610881,78.75278929802995,25.0
291,23.738656645496075,102.20819956525226,25.0
292,14.4085069876827,71.8300488429146,25.0
293,18.308228061812684,67.00535028575088,25.0
294,11.240438521214802,77.21428585346933,25.0
295,22.5631261747314,80.80525119464993,25.0
296,18.927792077557296,66.77625555095791,25.0
297,15.216077761767995,64.268795183008,25.0
298,15.85102546923272,67.4004778376035,25.0
299,15.196551985309735,73.37058996978811,25.0
300,12.3765805780342,49.231740514984786,25.0
301,15.092161336294577,78.72591292228995,25.0
302,22.881437648493847,87.87528574865465,25.0
303,18.888628443087036,53.045398337264544,25.0
304,21.705739807920367,83.33584931074235,25.0
305,20.059039552287622,73.72128845411254,25.0
306,19.27137263536601,103.54385178617608,25.0
307,14.626095816834422,82.93146350043742,25.0
308,16.58450962183607,82.53569817625538,25.0
309,20.662719235814105,77.50369132688705,25.0
310,18.706627382182933,78.44252687986324,25.0
311,13.390627151386521,73.45587305643565,25.0
312,13.303800352690885,57.197736278896265,25.0
313,18.27649947944678,81.83914492311659,25.0
314,15.123468597127095,70.642941552345,25.0
315,17.62442234123141,69.6568561270127,25.0
316,20.050000183477852,68.33932232264908,25.0
317,12.890461883045715,50.601599478426984,25.0
318,19.860078309589376,75.39690584756012,25.0
319,18.255019487781254,88.83653801679907,25.0
320,14.903553317745194,77.3165365459426,25.0
321,15.867263699737789,78.50650127299353,25.0
322,15.860620582371194,72.57142396146668,25.0
323,20.635872782659685,86.14937319028942,25.0
324,15.29323896481177,62.34331426440064,25.0
325,12.424207451784925,79.38539186692253,25.0
326,20.008262950427724,92.65922083722376,25.0
327,22.754295292347386,83.21501769011766,25.0
328,14.363772337543203,69.66272051613305,25.0
329,16.952553073143523,83.49954774226971,25.0
330,11.88162452144075,52.4085874820975,25.0
331,10.387813800641482,55.24597056518516,25.0
332,16.84970905486045,70.97048565812291,25.0
333,21.125780972277642,92.67521290875013,25.0
334,15.368366311202834,67.0013880106983,25.0
335,10.599209372309852,47.520874289704395,25.0
336,15.249654929176508,70.19021508368212,25.0
337,14.873575167352461,77.65492999553236,25.0
338,12.20957134727751,64.50600870206871,25.0
339,14.813528114798634,58.15362116904386,25.0
340,19.981993524283983,80.33302363593702,25.0
341,17.386057025460097,86.95622118132924,25.0
342,14.9465155956224,81.00547304666486,25.0
343,16.855221625354808,87.24060345861109,25.0
344,20.3400451058083,75.9122466315904,25.0
345,19.585388330592497,64.65514459110604,25.0
346,19.7661140227514,78.13089810479117,25.0
347,17.351830487233393,77.6671681675833,25.0
348,18.425668578139746,65.49532946971608,25.0
349,17.217645117284846,77.20073683431978,25.0
350,13.248016022845901,56.70291245984056,25.0
351,21.522752319247857,85.71966065760904,25.0
352,22.838481138312375,74.0152832416218,25.0
353,14.259589363441794,81.98111206770223,25.0
354,17.30460547941514,82.63327763807071,25.0
355,19.450853610993974,83.71503059750027,25.0
356,20.102290245443182,96.20855019077327,25.0
357,15.283727790277036,78.18484944305864,25.0
358,17.777190400864942,74.72403933968725,25.0
359,18.019228253783865,87.96747156931069,25.0
360,20.32304428079344,77.49329253326079,25.0
361,19.985312858124082,72.77703501757536,25.0
362,16.521320059450883,67.50384296165424,25.0
363,15.865888209149611,63.404403311611574,25.0
364,18.779945716188895,74.57046187983302,25.0
365,14.224927498163245,74.72348457805285,25.0
366,18.75388219383446,83.63587972861986,25.0
367,22.737935034365428,76.6188051291945,25.0
368,22.868439210589735,78.00526929747488,25.0
369,20.21516583462156,71.69992065780433,25.0
370,15.35243231758513,64.13796855248096,25.0
371,20.857883270646738,63.96108726714495,25.0
372,16.743045091482774,71.08931483692633,25.0
373,13.886339182442414,78.87912372351998,25.0
374,21.11988373112097,84.45547989609548,25.0
375,20.421333992632697,81.93924195390204,25.0
376,18.731415809440865,80.77955717151912,25.0
377,20.94224716475736,94.08482863645101,25.0
378,19.342304909879772,91.67616505669241,25.0
379,20.3706167847313,77.38460971539193,25.0
380,19.17117357807841,67.24145591948044,25.0
381,19.874656783725893,78.41680338465153,25.0
382,16.7421009935375,83.24125509405846,25.0
383,17.40596877745692,87.71024930242675,25.0
384,15.827629942343034,72.4892407353592,25.0
385,13.922054080764948,65.22682555829775,25.0
386,18.982121586869315,70.42524083990769,25.0
387,17.264893705578945,80.25195464543013,25.0
388,22.506307170587363,104.30140629777298,25.0
389,19.26891365094984,61.676441279116595,25.0
390,17.351039037106514,75.04365478728198,25.0
391,22.65742373881734,96.45841778708767,25.0
392,14.145027877809628,85.82644878924464,25.0
393,20.90105712174545,89.32947351138267,25.0
394,16.421852453984634,64.347145469258,25.0
395,20.03004224938936,78.32043069242302,25.0
396,20.789115204157152,81.1616473075747,25.0
397,18.923677787604223,67.69572999146637,25.0
398,17.1021921240406,65.10159409903508,25.0
399,17.671965596643563,57.46258781528672,25.0
