unit_id,WaterClarityScore,ResidualChlorine,do_LineFlushRate,do_ContactTime,do_FilterHeadloss
38,-24.68166235034304,75.17626096575864,0.0,90.0,90.0
39,-28.06746765772727,68.60472839415169,0.0,90.0,90.0
40,55.317809594292015,68.98799952309952,0.0,90.0,90.0
41,-23.24544164103396,92.65764144488304,0.0,90.0,90.0
42,60.86781005109729,80.94398608872285,0.0,90.0,90.0
43,-25.267911947364162,85.26826192852293,0.0,90.0,90.0
44,64.04784133078209,77.59815136293929,0.0,90.0,90.0
45,-19.587701262805645,75.91487992263663,0.0,90.0,90.0
46,63.47972957200801,73.73466890504764,0.0,90.0,90.0
47,-26.22981824240267,69.744378882895,0.0,90.0,90.0
48,58.57867290522153,84.34307198265024,0.0,90.0,90.0
49,60.477039031706234,78.14323711876894,0.0,90.0,90.0
50,-22.06558694926063,63.493726900744605,0.0,90.0,90.0
51,-28.660057797618677,88.15290466007035,0.0,90.0,90.0
52,-15.101073705329947,105.17221109993861,0.0,90.0,90.0
53,-29.153660373881827,72.40154061264202,0.0,90.0,90.0
54,54.257961444424446,76.88562358192891,0.0,90.0,90.0
55,-23.84830484954748,69.39734514136575,0.0,90.0,90.0
56,-21.237047924840287,72.64266556965786,0.0,90.0,90.0
57,-22.35694483326057,77.0420543551857,0.0,90.0,90.0
58,-28.787798262052256,84.00153570114865,0.0,90.0,90.0
59,52.8258164184862,67.39602317159812,0.0,90.0,90.0
60,-25.600444462962113,78.95211321980759,0.0,90.0,90.0
61,-17.655620639125576,69.62442183421916,0.0,90.0,90.0
62,50.54377774780003,56.39402718980504,0.0,90.0,90.0
63,-19.15923258645928,86.37752066052101,0.0,90.0,90.0
64,-19.121205455890458,83.02009860421695,0.0,90.0,90.0
65,59.28152198628166,66.64871679418934,0.0,90.0,90.0
66,61.793105244478426,86.50703806560036,0.0,90.0,90.0
67,-26.933190028666722,51.64898335281646,0.0,90.0,90.0
68,56.91912213439351,89.44702968219336,0.0,90.0,90.0
69,-19.760508651307923,75.58264135367577,0.0,90.0,90.0
70,62.04628342972053,71.53929432606341,0.0,90.0,90.0
71,60.85101496824306,82.61895576651396,0.0,90.0,90.0
72,-27.484712725125345,50.37350547931876,0.0,90.0,90.0
73,-20.946746411248007,78.68480733121906,0.0,90.0,90.0
74,56.52592548513361,90.28288489301063,0.0,90.0,90.0
75,57.59328487018506,72.01534550800429,0.0,90.0,90.0
76,61.403805111192355,68.89964604799654,0.0,90.0,90.0
77,-21.06857004867135,79.4816207296236,0.0,90.0,90.0
78,55.498353376159585,74.24713868953435,0.0,90.0,90.0
79,58.417877116519065,87.72281125345103,0.0,90.0,90.0
80,-21.242346846307754,83.34090903309084,0.0,90.0,90.0
81,-22.192772324725585,84.10596201874144,0.0,90.0,90.0
82,60.33746976312438,76.89378538267634,0.0,90.0,90.0
83,60.60810582772379,68.02595749390943,0.0,90.0,90.0
84,-26.681536642582778,82.21284087624967,0.0,90.0,90.0
85,-27.37701435085712,87.0169921829051,0.0,90.0,90.0
86,61.334769605864395,79.79234756003987,0.0,90.0,90.0
87,-17.400111123003256,86.25727354934432,0.0,90.0,90.0
88,-23.706071933118388,79.35677075261867,0.0,90.0,90.0
89,-27.062598301946778,84.25750571085482,0.0,90.0,90.0
90,59.84580405801021,82.11122816950142,0.0,90.0,90.0
91,-30.107024638366862,63.820965198879854,0.0,90.0,90.0
92,-21.567953340359253,65.95863534197173,0.0,90.0,90.0
93,-25.786662396535334,65.25960501861081,0.0,90.0,90.0
94,60.38441113692216,89.39196127525534,0.0,90.0,90.0
95,53.63042317009168,50.57940536623853,0.0,90.0,90.0
96,-19.219999634697974,73.07707702237319,0.0,90.0,90.0
97,-21.775627045233165,93.82970569098981,0.0,90.0,90.0
98,61.57749616306523,79.45104497029214,0.0,90.0,90.0
99,-25.91285683555276,62.86484899505723,0.0,90.0,90.0
100,-24.936204015987514,79.07441175807305,0.0,90.0,90.0
101,58.578372899892344,71.09722958878226,0.0,90.0,90.0
102,-23.47715902695261,78.20975319742438,0.0,90.0,90.0
103,-22.777218929863707,86.01105451089536,0.0,90.0,90.0
104,61.60115048249468,87.0398563570324,0.0,90.0,90.0
105,68.38546557488372,84.97115105070188,0.0,90.0,90.0
106,-22.02352249287365,80.72033028254297,0.0,90.0,90.0
107,-17.559359298155968,92.60373913894577,0.0,90.0,90.0
108,59.12620221304288,70.82106825364012,0.0,90.0,90.0
109,-22.058888723127133,84.6180969399191,0.0,90.0,90.0
110,-20.93441059670531,72.71290794217961,0.0,90.0,90.0
111,65.2301556868093,74.96629681717862,0.0,90.0,90.0
112,59.23200346330059,74.83614093258264,0.0,90.0,90.0
113,-28.01114791736229,60.50394716362697,0.0,90.0,90.0
114,59.83491627091819,63.444688654069594,0.0,90.0,90.0
115,-22.18547655691569,78.84767096552036,0.0,90.0,90.0
116,-24.491667831932396,46.59482228965169,0.0,90.0,90.0
117,-24.481175281546196,72.0600305468995,0.0,90.0,90.0
118,59.47943938606551,71.21704567286378,0.0,90.0,90.0
119,-26.609011068170805,60.41796432238114,0.0,90.0,90.0
120,-24.552547243055866,91.67068357268361,0.0,90.0,90.0
121,56.402709681896305,55.501846736416255,0.0,90.0,90.0
122,-21.231415231078604,77.65787628483824,0.0,90.0,90.0
123,59.3458304607152,76.74455150618927,0.0,90.0,90.0
124,-26.530194443013507,70.52427525705622,0.0,90.0,90.0
125,-26.562304536123502,63.016684767442996,0.0,90.0,90.0
126,-22.925721799501506,78.98634812335101,0.0,90.0,90.0
127,57.2448716118497,79.26184471068596,0.0,90.0,90.0
128,55.53500377199582,75.50375843812913,0.0,90.0,90.0
129,63.689605248602184,76.73823114502531,0.0,90.0,90.0
130,-25.466931423383947,64.73988907726024,0.0,90.0,90.0
131,63.39069851651975,83.67134385011106,0.0,90.0,90.0
132,58.780800870065974,68.1293813372013,0.0,90.0,90.0
133,-23.870674984758434,88.86653561252847,0.0,90.0,90.0
134,-24.814307501624725,85.76660458022766,0.0,90.0,90.0
135,59.4031925543264,70.47625407845894,0.0,90.0,90.0
136,66.56802803158806,103.42666754419955,0.0,90.0,90.0
137,-22.78171404497907,66.57989246842004,0.0,90.0,90.0
138,-15.824843551675423,73.5084822085288,0.0,90.0,90.0
139,51.14514518314795,58.249373466653275,0.0,90.0,90.0
140,53.61493047369841,67.18824300924939,0.0,90.0,90.0
141,-23.472812560930922,82.08672988599511,0.0,90.0,90.0
142,-22.581995692829448,101.09596772750287,0.0,90.0,90.0
143,-26.380908768586576,66.11065777375357,0.0,90.0,90.0
144,-28.643874466460684,72.31012550230746,0.0,90.0,90.0
145,59.51413264734484,78.67881327459065,0.0,90.0,90.0
146,62.37757033186496,79.35963480057046,0.0,90.0,90.0
147,67.74749319565588,103.69708400959998,0.0,90.0,90.0
148,66.2661163541581,109.95331450235922,0.0,90.0,90.0
149,65.6693549416536,80.76556974401858,0.0,90.0,90.0
150,62.01833775905768,67.09403277344111,0.0,90.0,90.0
151,-24.293200567423675,74.92669322687209,0.0,90.0,90.0
152,-29.3461214018288,80.75017065084505,0.0,90.0,90.0
153,-23.613392113308166,71.79240876439428,0.0,90.0,90.0
154,-24.54988289523548,88.97688949612726,0.0,90.0,90.0
155,61.59182541694185,61.244293396748915,0.0,90.0,90.0
156,-20.5007020862953,76.86010021204557,0.0,90.0,90.0
157,-29.661798638437986,55.26637779343296,0.0,90.0,90.0
158,-27.002851997764157,55.45166125400684,0.0,90.0,90.0
159,-19.918985000309018,87.2704851557912,0.0,90.0,90.0
160,58.71831670074966,84.02063535339467,0.0,90.0,90.0
161,57.03492545505404,66.9725727844165,0.0,90.0,90.0
162,61.49232142589082,80.68351544485614,0.0,90.0,90.0
163,-23.013729813239046,94.28701542448759,0.0,90.0,90.0
164,-26.756988393329728,69.54253287299449,0.0,90.0,90.0
165,62.036368444534624,68.89888693256643,0.0,90.0,90.0
166,59.17993837825115,79.00527466983917,0.0,90.0,90.0
167,55.75976859716537,63.2356564285782,0.0,90.0,90.0
168,-22.0059369366627,72.65086898973773,0.0,90.0,90.0
169,-23.89338266882617,63.82119174215432,0.0,90.0,90.0
170,-29.14822823217458,67.73957484463159,0.0,90.0,90.0
171,-20.692816942437073,73.09084680768684,0.0,90.0,90.0
172,58.64722086730888,85.61080435504712,0.0,90.0,90.0
173,59.16987179652273,113.56004714066616,0.0,90.0,90.0
174,58.22146292177134,79.60728232961202,0.0,90.0,90.0
175,-24.872037732826783,78.31414181159715,0.0,90.0,90.0
176,-17.684519109515577,92.94340701014626,0.0,90.0,90.0
177,58.54924855247904,62.40912137570144,0.0,90.0,90.0
178,59.204237451618646,89.97928491548596,0.0,90.0,90.0
179,-25.678115068108752,53.93155564982154,0.0,90.0,90.0
180,64.07123496287718,70.42515439502012,0.0,90.0,90.0
181,59.31954263836094,63.55144339897075,0.0,90.0,90.0
182,-25.8852919822596,77.31792896677437,0.0,90.0,90.0
183,-24.650834749300543,81.50023874482626,0.0,90.0,90.0
184,-32.149748394843435,54.03543810470949,0.0,90.0,90.0
185,-20.942746022538916,70.4375594663986,0.0,90.0,90.0
186,65.037631887642,74.13519371357653,0.0,90.0,90.0
187,-25.38763274583653,73.31963818862839,0.0,90.0,90.0
188,-19.58264379013237,72.67574723633736,0.0,90.0,90.0
189,59.21142442731617,75.65372208827985,0.0,90.0,90.0
190,55.10055514758641,63.72452189138612,0.0,90.0,90.0
191,61.4003424528996,74.71642151767792,0.0,90.0,90.0
192,60.87998726393151,68.85372181686155,0.0,90.0,90.0
193,55.791744717369944,56.84357031826683,0.0,90.0,90.0
194,65.19594837636755,86.27218790250514,0.0,90.0,90.0
195,-22.6641610071091,94.69144984369046,0.0,90.0,90.0
196,-20.340870851109347,62.0963775571189,0.0,90.0,90.0
197,-27.137645692792848,77.98685680370745,0.0,90.0,90.0
198,-22.357525090635704,70.38583780290858,0.0,90.0,90.0
199,-26.852610455665943,57.87310929196829,0.0,90.0,90.0
200,-26.983540649889797,79.11087448593882,0.0,90.0,90.0
201,-23.41280615933316,72.92111702798181,0.0,90.0,90.0
202,-30.27751868818266,68.39922130795267,0.0,90.0,90.0
203,62.52069201453994,104.33437813152747,0.0,90.0,90.0
204,-25.314779325725517,70.81977973096392,0.0,90.0,90.0
205,62.48852551580236,105.68973658689617,0.0,90.0,90.0
206,62.324880849094825,82.06863753859488,0.0,90.0,90.0
207,54.84578444417787,94.72594934275999,0.0,90.0,90.0
208,61.83178583565785,71.62507318048925,0.0,90.0,90.0
209,-23.04740034161485,74.67286356050772,0.0,90.0,90.0
210,-21.559485740705025,63.84320921651829,0.0,90.0,90.0
211,58.490486395506935,73.14427175426141,0.0,90.0,90.0
212,-29.008567455633614,63.3928941858818,0.0,90.0,90.0
213,-29.654895608053366,72.19577398025251,0.0,90.0,90.0
214,-22.89416172826616,92.77000334606446,0.0,90.0,90.0
215,-23.44568023896544,87.98480928953353,0.0,90.0,90.0
216,-20.518609801476043,65.63219361485365,0.0,90.0,90.0
217,-24.514977646352097,71.32195575897823,0.0,90.0,90.0
218,58.994770005472134,77.82462111440525,0.0,90.0,90.0
219,57.19823214098073,55.78008908603933,0.0,90.0,90.0
220,56.212782310369874,83.39639279961614,0.0,90.0,90.0
221,56.3924780421931,67.71179168321221,0.0,90.0,90.0
222,-21.733244102406932,79.68347731021142,0.0,90.0,90.0
223,62.072548550603145,67.44956708049436,0.0,90.0,90.0
224,59.20024939383437,79.48602410506555,0.0,90.0,90.0
225,-25.21988242547686,92.5721743972662,0.0,90.0,90.0
226,58.52602560008765,85.00097156109759,0.0,90.0,90.0
227,-25.74108254368883,61.522347705503165,0.0,90.0,90.0
228,55.48356754744872,76.76634563460296,0.0,90.0,90.0
229,62.57702441580732,75.85168565414193,0.0,90.0,90.0
230,59.65102994536805,68.50444945973103,0.0,90.0,90.0
231,54.88221638673006,61.8173689263082,0.0,90.0,90.0
232,61.5040149275244,82.74445267554167,0.0,90.0,90.0
233,-26.195880589761014,67.41051755125537,0.0,90.0,90.0
234,58.14548564777608,85.65497752914692,0.0,90.0,90.0
235,-22.94937291151054,73.72430955346613,0.0,90.0,90.0
236,54.480503755463175,48.11864580451551,0.0,90.0,90.0
237,57.462937105760446,84.50279642705736,0.0,90.0,90.0
238,61.51140946971275,87.49108335978676,0.0,90.0,90.0
239,57.282612791345436,94.21023781781139,0.0,90.0,90.0
240,57.59293104741321,51.82153880635232,0.0,90.0,90.0
241,-25.627093488738787,87.78489924548686,0.0,90.0,90.0
242,59.41651976763099,90.23713630044892,0.0,90.0,90.0
243,-25.056309414983158,69.2595051704686,0.0,90.0,90.0
244,-22.344846164322522,89.85899014046905,0.0,90.0,90.0
245,-22.252134864041693,70.66697726811569,0.0,90.0,90.0
246,59.25908828687317,84.9790658564705,0.0,90.0,90.0
247,-18.54844069785386,96.57515858502929,0.0,90.0,90.0
248,52.86294450502189,63.08521692000802,0.0,90.0,90.0
249,-22.303078874902603,67.79904498420545,0.0,90.0,90.0
250,57.37327549197216,75.72423285680685,0.0,90.0,90.0
251,-24.23764692726574,91.4647003926,0.0,90.0,90.0
252,-24.184588659229604,87.36305912681208,0.0,90.0,90.0
253,61.46176283881637,74.48024340445187,0.0,90.0,90.0
254,-22.482007394000693,68.13912265733639,0.0,90.0,90.0
255,-21.35059539229364,84.88950378916785,0.0,90.0,90.0
256,-20.119214456111767,86.82092404095297,0.0,90.0,90.0
257,-19.465605868848023,73.7605193514207,0.0,90.0,90.0
258,59.76063868349212,54.093847423110965,0.0,90.0,90.0
259,-25.067819569203138,63.60695265877807,0.0,90.0,90.0
260,-23.45225997446544,77.54315665853501,0.0,90.0,90.0
261,-25.89646415918372,84.7341703485752,0.0,90.0,90.0
262,60.0218300516096,56.3257274303284,0.0,90.0,90.0
263,-23.52126904501855,70.80956569774858,0.0,90.0,90.0
264,-22.222154246632343,69.38004700866595,0.0,90.0,90.0
265,-19.06448982035475,99.823662736443,0.0,90.0,90.0
266,-22.438532441933255,78.52355344259732,0.0,90.0,90.0
267,56.784491399147115,49.79313227369154,0.0,90.0,90.0
268,-23.489456777643756,77.13587739284125,0.0,90.0,90.0
269,-18.5903626543597,79.22576812193098,0.0,90.0,90.0
270,53.64465658576927,53.218105266100224,0.0,90.0,90.0
271,-20.559964113932278,92.564727974563,0.0,90.0,90.0
272,51.983007279210184,67.07411585344549,0.0,90.0,90.0
273,-28.20601224031595,73.00866893335818,0.0,90.0,90.0
274,59.83917045104985,92.33712404909109,0.0,90.0,90.0
275,-14.292160376741176,90.82938246713624,0.0,90.0,90.0
276,55.83999620278524,63.15534823149923,0.0,90.0,90.0
277,60.14524246900861,70.79195257537769,0.0,90.0,90.0
278,-17.237280197164402,94.92482680445738,0.0,90.0,90.0
279,58.59133693947013,62.359036862937536,0.0,90.0,90.0
280,-17.871013151303423,98.48169380016657,0.0,90.0,90.0
281,60.910984711425996,72.16820676098035,0.0,90.0,90.0
282,-19.10903323645287,55.071844618643674,0.0,90.0,90.0
283,-26.77310252502774,79.70108692067006,0.0,90.0,90.0
284,-20.591089533999565,71.97705149573389,0.0,90.0,90.0
285,54.83894505381088,59.43232714934362,0.0,90.0,90.0
286,58.1400411162166,79.54865843293788,0.0,90.0,90.0
287,-29.073835871901082,76.21296764572715,0.0,90.0,90.0
288,-21.637643024564326,79.67861745319387,0.0,90.0,90.0
289,60.46200699206751,71.9612739020636,0.0,90.0,90.0
290,-27.531839959213485,79.04057873015795,0.0,90.0,90.0
291,-24.148915046569034,47.778769463703725,0.0,90.0,90.0
292,-18.34282820718371,77.1915494727782,0.0,90.0,90.0
293,-25.293199503830937,71.22197634392145,0.0,90.0,90.0
294,61.87275750096933,99.00629033941046,0.0,90.0,90.0
295,49.39077286836529,61.8848070245288,0.0,90.0,90.0
296,57.79548142377728,83.24194260440348,0.0,90.0,90.0
297,-26.60863325712248,91.24433575848839,0.0,90.0,90.0
298,-24.82887990272991,86.09607983510658,0.0,90.0,90.0
299,-26.877446021124072,78.10350046967284,0.0,90.0,90.0
300,-23.549627523946185,67.34538624127553,0.0,90.0,90.0
301,-28.852392470578923,67.06579611287648,0.0,90.0,90.0
302,-22.497276047473107,86.21780498374655,0.0,90.0,90.0
303,61.68228191890632,91.38725102107146,0.0,90.0,90.0
304,-23.313292292966054,79.82569945300891,0.0,90.0,90.0
305,-26.50450597960431,85.13688020366664,0.0,90.0,90.0
306,-22.907656523599137,88.6946095054956,0.0,90.0,90.0
307,-21.185649348973968,70.43932545773207,0.0,90.0,90.0
308,58.82539066835973,76.6412594826904,0.0,90.0,90.0
309,-21.537473625041883,90.45195700744685,0.0,90.0,90.0
310,-25.602533925574438,71.27768256371503,0.0,90.0,90.0
311,58.83047914705922,92.42644388216208,0.0,90.0,90.0
312,64.18744511744762,75.18741602319302,0.0,90.0,90.0
313,55.64867215082637,82.40420277430664,0.0,90.0,90.0
314,-21.63380708653253,75.99983327998802,0.0,90.0,90.0
315,-23.67938541106115,72.25460411853287,0.0,90.0,90.0
316,54.95669633254275,78.52896701668432,0.0,90.0,90.0
317,55.373856931244546,70.45225534770448,0.0,90.0,90.0
318,65.19497556440643,92.91749349582439,0.0,90.0,90.0
319,-27.358875032944304,71.74456342407478,0.0,90.0,90.0
320,64.62466104806344,79.07823777857253,0.0,90.0,90.0
321,-24.121746063447674,75.1256500765113,0.0,90.0,90.0
322,62.456129726640775,97.14505309259759,0.0,90.0,90.0
323,66.56542803686779,88.75789682037127,0.0,90.0,90.0
324,-27.18451088979719,81.85829525597312,0.0,90.0,90.0
325,-23.248771883666826,88.32980588290025,0.0,90.0,90.0
326,55.74121083633231,72.89462330754446,0.0,90.0,90.0
327,57.33476191554094,79.36700987506306,0.0,90.0,90.0
328,59.88970305764909,59.6986921921786,0.0,90.0,90.0
329,-25.154342753296987,75.30221697855171,0.0,90.0,90.0
330,-23.060599344796564,53.240032492727,0.0,90.0,90.0
331,-25.541153968219607,81.52846232376922,0.0,90.0,90.0
332,-24.165874373480726,70.93337600004627,0.0,90.0,90.0
333,62.86679105411535,67.23380421394424,0.0,90.0,90.0
334,-25.82662431277485,78.64830434635304,0.0,90.0,90.0
335,-23.7665268125429,62.87418017493136,0.0,90.0,90.0
336,64.89068750464821,65.47549826513124,0.0,90.0,90.0
337,-24.067067195888768,77.08482422295667,0.0,90.0,90.0
338,52.39125022205142,55.20783734022231,0.0,90.0,90.0
339,-19.512238676568266,81.68270462846897,0.0,90.0,90.0
340,-22.05572130123233,57.198372852574536,0.0,90.0,90.0
341,58.856955207712254,67.40149828869819,0.0,90.0,90.0
342,62.1182787238728,75.29635829114237,0.0,90.0,90.0
343,-22.266169101513142,74.72919004555091,0.0,90.0,90.0
344,53.7650935644631,56.08692208434802,0.0,90.0,90.0
345,60.08366163999781,88.42596032496034,0.0,90.0,90.0
346,-20.30536188217466,86.12642060060509,0.0,90.0,90.0
347,-23.235184276580835,50.70761035186793,0.0,90.0,90.0
348,-24.273918940546334,73.12101169876709,0.0,90.0,90.0
349,-24.939467828759078,74.44681122187146,0.0,90.0,90.0
350,-23.96723991232807,64.52505796822035,0.0,90.0,90.0
351,-29.149080289515837,60.49027908927965,0.0,90.0,90.0
352,54.10963559091266,57.902590710610525,0.0,90.0,90.0
353,59.808175805640715,87.709556841729,0.0,90.0,90.0
354,59.944869902483504,61.36973556963064,0.0,90.0,90.0
355,58.516936030214254,86.43107437330059,0.0,90.0,90.0
356,-25.692841184077434,60.35670888303121,0.0,90.0,90.0
357,-25.862880936922473,70.01486689933155,0.0,90.0,90.0
358,-22.67383300175703,78.98717944346932,0.0,90.0,90.0
359,-23.076487581087722,55.609975328459306,0.0,90.0,90.0
360,61.24197793977681,92.31467294563889,0.0,90.0,90.0
361,-17.28925398542203,80.2408977112757,0.0,90.0,90.0
362,54.979579301363245,63.26784814966932,0.0,90.0,90.0
363,62.757859425348045,71.30408060356389,0.0,90.0,90.0
364,-31.273965853490527,60.11334561002803,0.0,90.0,90.0
365,55.21980913221507,66.70873676215773,0.0,90.0,90.0
366,59.806051334245026,82.44225624930586,0.0,90.0,90.0
367,60.55457441872284,95.8412720959414,0.0,90.0,90.0
368,-26.75733822722939,73.11403321104912,0.0,90.0,90.0
369,-18.074365578961586,73.70951665648053,0.0,90.0,90.0
370,-25.718388781747084,68.18322289145121,0.0,90.0,90.0
371,-24.862153697748266,76.20909245927427,0.0,90.0,90.0
372,-17.290544181409643,95.64379573056563,0.0,90.0,90.0
373,-17.308383283775257,91.77855535411666,0.0,90.0,90.0
374,-27.033547883423736,68.45306944393882,0.0,90.0,90.0
375,-21.341174148077457,72.09971710717974,0.0,90.0,90.0
376,-15.694964376327587,82.44030802530501,0.0,90.0,90.0
377,-23.291492731986256,67.94324438318812,0.0,90.0,90.0
378,-25.272372470196306,72.9960654630687,0.0,90.0,90.0
379,-30.27334730227951,56.604735845158835,0.0,90.0,90.0
380,-23.019387431113042,74.92847005111791,0.0,90.0,90.0
381,62.08296598703176,86.69379078339496,0.0,90.0,90.0
382,60.50196562086639,67.7031816617647,0.0,90.0,90.0
383,54.56427093890247,66.2459110793852,0.0,90.0,90.0
384,-25.918768492338245,54.105365071953536,0.0,90.0,90.0
385,61.0422717893523,82.88481864057815,0.0,90.0,90.0
386,-27.83227364346699,59.49516072202243,0.0,90.0,90.0
387,51.01744035899744,64.83565405807316,0.0,90.0,90.0
388,-19.464929229755867,70.35615563940159,0.0,90.0,90.0
389,-33.796789759892434,61.254763609283934,0.0,90.0,90.0
390,58.95785336805787,72.77707379946699,0.0,90.0,90.0
391,62.30441560023053,87.23682041476596,0.0,90.0,90.0
392,-22.365546726835966,76.20353462796737,0.0,90.0,90.0
393,59.905955834136975,94.12187125187825,0.0,90.0,90.0
394,-25.654070389537313,84.85421364771015,0.0,90.0,90.0
395,64.41692931770658,72.23898778564272,0.0,90.0,90.0
396,-22.165199675176197,71.001781942901,0.0,90.0,90.0
397,-22.32905092988759,77.79052788472707,0.0,90.0,90.0
398,58.99513632681823,51.47446529180872,0.0,90.0,90.0
399,-23.08142629770277,65.3859348420521,0.0,90.0,90.0
