unit_id,WaterClarityScore,TurbidityNTU,do_FixMobilizedScale
72,7.087832671819127,17.381553862439148,100.0
73,-11.781336464137762,25.472732206070138,100.0
74,-6.818501346453751,37.509959537351726,100.0
75,-16.75634260945082,53.90889822865095,100.0
76,-6.398985636221577,52.3829934112836,100.0
77,-19.462031834032793,48.04947515730555,100.0
78,-3.8767879663918667,44.96089122716476,100.0
79,-14.681041608778715,52.753211326381084,100.0
80,-12.693887132135451,37.464790013387216,100.0
81,-14.009195440258848,56.286110711376786,100.0
82,-4.03202788624966,32.929545630092406,100.0
83,-5.158961218666013,33.53505245460143,100.0
84,-24.688577513672495,34.443530282538205,100.0
85,-14.341812757007673,66.18927080592948,100.0
86,-6.74296719396455,28.809062282851755,100.0
87,-12.184198084002793,48.46304553627102,100.0
88,-18.608941202013867,49.98123935134751,100.0
89,-19.102236418723773,64.41388168762148,100.0
90,-31.880877930414457,49.160732023692745,100.0
91,-15.716459569505366,61.66097851153196,100.0
92,0.49288651685729845,39.479715380894184,100.0
93,-12.105541498114572,29.18326073212811,100.0
94,-12.610042690497714,48.193231592938844,100.0
95,2.0845792379394608,29.403569930368903,100.0
96,-15.72509706216356,45.95713181266842,100.0
97,-10.127253765947234,47.285088724303165,100.0
98,-16.068013985803976,55.306989659580005,100.0
99,-32.19328010723117,60.69662440770087,100.0
100,-15.461588329287494,32.69301162530899,100.0
101,-4.367779875380916,54.18247317588896,100.0
102,0.9357930085955529,30.740724273468878,100.0
103,-1.6216956735712698,22.84088043194327,100.0
104,-2.4603440603785014,15.485788935574071,100.0
105,-12.24648527150684,45.85251439155162,100.0
106,-4.60654715867524,43.01964715281173,100.0
107,0.3244753743200568,50.686400306289265,100.0
108,-4.077439964054484,44.02227025549892,100.0
109,-20.079670038603485,65.55264755307881,100.0
110,-20.110410406036085,51.633656287869435,100.0
111,-13.55494033407282,43.20079387591732,100.0
112,-29.06912799348912,41.41598731506656,100.0
113,35.63823153421181,9.1342303927374,100.0
114,-6.85483527306975,46.66269768180636,100.0
115,-2.851791036803392,28.407287709033618,100.0
116,-0.7844047445073256,37.656715740645275,100.0
117,-10.382917122410557,18.034866577842685,100.0
118,-1.6528307272533973,55.45123732145425,100.0
119,-13.573324795758438,38.54627002248651,100.0
120,1.3970267323149062,20.874493374379032,100.0
121,-12.598980918156075,30.704675631131288,100.0
122,-3.365776831065217,66.67284411422246,100.0
123,-6.777543840992861,26.777222684888507,100.0
124,-9.607741464118545,49.91332417841181,100.0
125,-17.94828551569187,59.414471716597106,100.0
126,1.869676790195749,31.852372999966803,100.0
127,12.566848302354941,45.24234153306218,100.0
128,-6.467550053359885,57.773350868944135,100.0
129,-3.177585971909897,44.88887898606045,100.0
130,-7.311112504502795,42.62818553397478,100.0
131,11.94667889803107,46.80060105484112,100.0
132,1.7607119207961348,19.82867966669781,100.0
133,-6.5187207738490045,45.627620353704714,100.0
134,-14.055281029217468,47.12962811688666,100.0
135,-2.2316847426981017,26.1076909960724,100.0
136,-0.6056395013838696,35.73016958096249,100.0
137,-8.456308420921378,43.17547811177444,100.0
138,2.12244830120382,43.807013980488165,100.0
139,-10.88312324282988,58.1345764893628,100.0
140,2.615989343740109,42.76445746270369,100.0
141,-10.46796484711728,32.94382003556679,100.0
142,-14.761946771617323,63.262296510849524,100.0
143,-9.085772828575909,31.277611869091018,100.0
144,-20.0378856743968,52.47939059118223,100.0
145,-4.727915982112513,50.212160691123486,100.0
146,-11.039741340868066,63.81829881494303,100.0
147,-0.057433927008977426,25.431352591013564,100.0
148,-14.744600599735687,50.67083517202196,100.0
149,12.2383711497049,38.75023653875313,100.0
150,14.622787106030493,20.477188645334074,100.0
151,5.3354377537492494,42.49200230409815,100.0
152,-9.77521592108225,68.23730893981282,100.0
153,-17.01486660717033,53.77254680379856,100.0
154,4.429806682673739,23.45204072102134,100.0
155,-19.779190530845366,56.662416934057035,100.0
156,-36.99494800314438,40.885608972735,100.0
157,-12.528195713418311,65.19595979689775,100.0
158,-16.740795538367014,44.016682794235884,100.0
159,-1.8474627861176955,45.00709003717812,100.0
160,-0.6690066903260572,31.06527293487583,100.0
161,-6.480513759728164,38.60369344873978,100.0
162,-12.207872941978529,46.563695033552555,100.0
163,14.54510946011316,19.664394550848407,100.0
164,-0.04665806673504491,37.053763952415174,100.0
165,-7.50963981839821,32.395128783604726,100.0
166,-25.160331320671855,61.06523321656454,100.0
167,-11.715504434140783,37.06806096642275,100.0
168,6.879349714593428,27.37014960112903,100.0
169,-13.981081972270822,35.67366393174473,100.0
170,13.519079987879538,21.86544414296251,100.0
171,3.70851206737714,16.137706293323056,100.0
172,-5.539876857295274,41.92174987452461,100.0
173,-15.201609575233675,41.455728283681495,100.0
174,-13.237201045145584,43.914873756446944,100.0
175,-13.866766612299411,33.03366971602003,100.0
176,-16.033711521874817,54.81101039887492,100.0
177,-14.73351534550273,34.25977314940349,100.0
178,8.160764053021104,41.16983528054203,100.0
179,4.962340156577817,52.17026194429019,100.0
180,-18.2245768277962,37.35640323769037,100.0
181,-7.496975153391048,55.39712231654778,100.0
182,-13.433488712660074,41.35427801027944,100.0
183,-17.40148765948359,63.68039634943412,100.0
184,-8.14846564151634,64.21352309119314,100.0
185,4.3465621268575525,25.2151862987744,100.0
186,25.72651520410136,11.274851048926415,100.0
187,-21.343115761711218,50.0213076936392,100.0
188,-17.276062483623654,31.873494284880312,100.0
189,-21.336057529452845,64.63035796530626,100.0
190,2.443059913478851,33.55097748778183,100.0
191,-14.028390109985583,52.89521156728884,100.0
192,-28.714358304902063,32.41565319510583,100.0
193,-1.5648000291329058,51.57996770846705,100.0
194,9.92910660529755,42.49868855385588,100.0
195,-14.660221256950726,52.88317145019047,100.0
196,8.276226078329632,33.99112244962051,100.0
197,-24.02809922113115,47.85330857753689,100.0
198,-10.61594447045163,53.30929922249429,100.0
199,5.531488399666189,35.64682441452707,100.0
200,-17.800761640738163,65.25853461515209,100.0
201,-14.139493733239883,48.21381233451659,100.0
202,8.205828815744901,31.180892681380065,100.0
203,-24.868701955148193,52.9056082499518,100.0
204,-18.403676124129557,48.07379224381625,100.0
205,27.324433933221385,16.106928960766076,100.0
206,0.7302261730866304,32.96313335505341,100.0
207,-11.39812782755373,42.853061447313394,100.0
208,-16.975880015355557,52.13095699918916,100.0
209,-24.421319860770897,49.828578047758924,100.0
210,-17.126128065799925,52.98321673483277,100.0
211,-22.355602899720772,53.975472152284745,100.0
212,-5.263492609211382,5.513432478464139,100.0
213,-17.49197107144288,68.96100281664806,100.0
214,-17.98516692267777,64.21258078515322,100.0
215,-24.62183067106907,57.091524019101875,100.0
216,22.29107397874623,12.633326397511581,100.0
217,23.08177128641593,22.754099182233205,100.0
218,7.898148063610364,16.741321734979387,100.0
219,1.5558104688314174,17.75482508395659,100.0
220,-14.205128118315193,28.282307648560337,100.0
221,-6.992606952446762,44.378363225683465,100.0
222,21.622872797033228,36.05362951129394,100.0
223,0.11957918532672611,34.81329833786964,100.0
224,-13.45014404642069,48.7395905690245,100.0
225,-9.087677589759476,42.05777869160584,100.0
226,-1.017877581745419,46.587655818190726,100.0
227,-3.136111301984516,36.77687864381622,100.0
228,7.766553198446853,41.88924836572106,100.0
229,-15.432694555417118,47.7790128546243,100.0
230,-3.2401113636609375,64.67399820912794,100.0
231,-22.8880286982458,30.817928520463433,100.0
232,-18.22461939147014,52.129561250309614,100.0
233,-4.67653927574948,37.05542187232845,100.0
234,-38.79179981373787,64.59698500854138,100.0
235,2.92350649065229,30.672075581475347,100.0
236,-5.672982833773799,57.90200774253631,100.0
237,-24.625652555455762,62.90842517101137,100.0
238,-8.774330029476934,53.67473193403399,100.0
239,-6.62445110544339,29.449363922082625,100.0
240,-20.825571221271122,34.7695378275072,100.0
241,-25.495349800167563,55.994319783777215,100.0
242,-28.618440467386684,46.627792174152155,100.0
243,-10.69750365680187,54.74634610070341,100.0
244,23.754269921649847,25.584078419138816,100.0
245,-9.472252637881112,49.24402602558305,100.0
246,-18.02771558488364,34.21129970640205,100.0
247,-10.076628451232967,53.77653962703522,100.0
248,-15.24904360136799,54.62939460976877,100.0
249,22.282010653039876,14.091995193006408,100.0
250,-3.489286969237087,62.22826091805776,100.0
251,-12.314223737500436,63.49453884271878,100.0
252,-10.372952911883347,22.144358982466017,100.0
253,-8.485095047310638,52.189179437158515,100.0
254,0.8756141030178792,32.05529793440392,100.0
255,-6.732461924290199,44.292361822855426,100.0
256,-10.305124131121238,46.18008473043284,100.0
257,-19.465704332247324,57.567966636916864,100.0
258,-26.300220180593485,41.73854880859851,100.0
259,-18.80038637484682,65.22415475986554,100.0
260,-23.936867098064205,38.146431880275735,100.0
261,-11.851173263086444,13.251739551750177,100.0
262,-18.886993321880524,52.1416331558626,100.0
263,-19.166792355415247,59.428440030293935,100.0
264,12.373031846257657,33.62447825171855,100.0
265,-20.92293308513419,21.354585502421944,100.0
266,-9.00312975831114,21.987719797050662,100.0
267,-12.36840667181168,47.84368337814598,100.0
268,-1.8152043641147,30.430610625158856,100.0
269,-0.650004844167622,24.65432648548771,100.0
270,-19.468655410725226,66.13986538791754,100.0
271,1.5803194754406973,48.61815895501659,100.0
272,-4.588854272601573,37.8188278975798,100.0
273,-20.83965728924255,44.97323956141203,100.0
274,6.72144426323494,36.50859958694578,100.0
275,-5.679895352481776,48.62419822684923,100.0
276,0.6514886272861049,33.59696887209821,100.0
277,-5.500234255980189,55.864892616797746,100.0
278,-17.661198962461878,54.31488377779849,100.0
279,17.504448263066834,67.25754740074314,100.0
280,-11.846457404892494,50.91907590269031,100.0
281,-25.247690226600046,48.328769818740966,100.0
282,-10.107725300880126,48.831075179205,100.0
283,2.79112325645748,34.07041226830718,100.0
284,11.458251561170487,31.336677790066396,100.0
285,-9.275263307867485,46.786738810585554,100.0
286,-7.4660756871581295,24.585640516664583,100.0
287,26.8732651321302,-0.04613021305812737,100.0
288,-23.742190631138826,33.63487111050299,100.0
289,-9.238308906735572,43.54039795986676,100.0
290,7.580705263350676,31.520542776806185,100.0
291,0.2743223111957498,49.02199749351199,100.0
292,-20.143610703434433,53.64750070435964,100.0
293,-5.281714288587523,45.97484988346364,100.0
294,-14.727726176439091,52.62226061916138,100.0
295,-7.71011705456797,64.22664688091751,100.0
296,-18.73283228242231,52.485324665739995,100.0
297,-27.484807760615897,54.0203704513341,100.0
298,-1.1792876553227154,31.692105263010514,100.0
299,-10.112343548149678,43.99440174776579,100.0
300,-28.92638456817785,33.82937418793669,100.0
301,-16.10661410399485,48.67417979775558,100.0
302,-7.459005120856176,56.6745749722566,100.0
303,-2.1427181645211455,12.436329974093276,100.0
304,-2.527173679268413,51.13215462651536,100.0
305,-16.082721120989753,40.40637981757848,100.0
306,7.291315839121029,51.810635408280575,100.0
307,-16.506965173965217,64.68691864424454,100.0
308,-4.409795080515116,53.876598329422215,100.0
309,-8.209460957604184,44.03568789429853,100.0
310,-11.315175618877428,56.06415531023877,100.0
311,-24.214877835424673,58.1793768598855,100.0
312,-16.031384206087655,38.823107946733074,100.0
313,-7.7485810565301385,39.116730530218106,100.0
314,-18.3636478229456,49.24984683903165,100.0
315,16.968590014376986,13.912098082848926,100.0
316,-17.283216538212596,46.099498476308746,100.0
317,-32.612072568897986,63.16393683240521,100.0
318,-21.356618826855836,70.79877362730683,100.0
319,-5.78135989565261,59.91958177301779,100.0
320,-25.1108580208098,63.20997082118962,100.0
321,12.13546151457581,24.85932493191818,100.0
322,-27.161057396704216,62.58489291485862,100.0
323,-9.019658735241705,45.89563248978918,100.0
324,12.526384380017086,20.64746943700388,100.0
325,-11.712540315904599,44.882813029676484,100.0
326,14.05682918619672,42.4555660047518,100.0
327,-9.617213409866089,61.50011801014168,100.0
328,-16.374359338979588,38.3912287498168,100.0
329,9.22999235744467,47.183728170742356,100.0
330,-12.708620572061161,34.44185294836347,100.0
331,-23.774367646440037,37.01445356051713,100.0
332,-11.341841689135993,37.5895404799304,100.0
333,19.942084484104885,38.60975062998807,100.0
334,14.867225954856249,19.977848028431577,100.0
335,-2.1155242175574944,10.348426952139643,100.0
336,23.385995459918018,18.770147570803694,100.0
337,3.159862302697773,36.89073931869179,100.0
338,-24.058606379427008,64.162997319109,100.0
339,-30.53853355871869,45.16783699046968,100.0
340,26.787233064408728,2.3254150970560694,100.0
341,10.855444378225977,42.19070563067196,100.0
342,-13.902305002406772,31.892044279616332,100.0
343,-13.759984567446896,59.37356479826566,100.0
344,-3.841584706671555,44.68116479414434,100.0
345,-16.59117353973554,41.661172045309826,100.0
346,-11.700924900846468,42.699832101410124,100.0
347,25.852686615127787,22.232922526342364,100.0
348,-10.091492816025301,37.906656677481145,100.0
349,-8.0297322987484,52.28529446525116,100.0
350,5.5084702960858625,18.64998171415856,100.0
351,-8.054315562406622,60.74344774435501,100.0
352,10.985374656848744,33.88349157012574,100.0
353,13.124742772570734,32.078634813875034,100.0
354,20.319325166345187,28.72740125987982,100.0
355,-9.237234499519362,47.49511591738923,100.0
356,2.8061145288781186,45.89708638276604,100.0
357,-18.269502296802738,55.664681286957574,100.0
358,-15.630890523596781,49.99542590702157,100.0
359,7.946089282076265,41.260534389359215,100.0
360,-9.771060991204116,46.14588719108948,100.0
361,-14.138556911146008,45.07464199836484,100.0
362,28.024498108410512,-7.949372795414977,100.0
363,-15.96871326071414,36.60728895403781,100.0
364,-0.6932734424450644,12.936228757724024,100.0
365,-11.71971425557735,47.71891462196349,100.0
366,-4.976206202967066,52.17839662544499,100.0
367,-7.068999277138873,49.9482937132277,100.0
368,-8.21149663700739,43.37231840557743,100.0
369,-13.792136597553608,37.895511598395146,100.0
370,11.276989825849572,20.472791432341033,100.0
371,-8.48740467846375,29.409852050478698,100.0
372,-6.511401676546649,46.87013755323588,100.0
373,7.954321008083864,33.5579768579035,100.0
374,-11.948771083225074,67.37387921939808,100.0
375,-1.4799686109233017,36.594792733174984,100.0
376,-14.759010833806137,56.88365894046444,100.0
377,-5.669909506983528,42.770644898177636,100.0
378,-11.71212662763832,39.387136951977624,100.0
379,-8.100413852635818,57.04993922395373,100.0
380,26.863279300354755,10.290809394346807,100.0
381,22.517671528452205,23.150705865525747,100.0
382,-14.045653165393894,42.104742274590954,100.0
383,-6.582789275109581,41.614670239415226,100.0
384,-14.251191108587971,43.729511388527186,100.0
385,-22.580895317117875,37.09815717779351,100.0
386,-9.995037687402661,39.20602278057051,100.0
387,-10.867124410647204,56.849290903978854,100.0
388,1.6785405890060563,63.9153503497941,100.0
389,3.4386385387004843,16.81484784909264,100.0
390,-12.52010736343421,44.57696989659503,100.0
391,0.6888387774717382,55.21280078983287,100.0
392,6.592373681878474,42.07558569837828,100.0
393,-7.9348189850739255,49.48927804594536,100.0
394,-16.870744431260576,32.34730622222513,100.0
395,-4.805087793915902,42.90345779145939,100.0
396,-14.98578516083634,54.08866881754948,100.0
397,-17.163552345063824,56.294856163133296,100.0
398,-17.743817145850763,44.90160270608884,100.0
399,-18.772968287900138,34.711439168237106,100.0
