unit_id,WaterClarityScore,TurbidityNTU
274,-38.11070634805117,36.63981765637278
275,-37.589271713364376,44.96434751954458
276,-48.92626975401697,60.51532687191195
277,-50.97750268478054,53.93757298587565
278,-29.66685517394035,46.91129190702317
279,-33.86726646770404,54.126527203614174
280,-60.85355271251571,73.9191494508841
281,-29.71920983103291,31.517201858224546
282,-15.906855500338509,48.06328110492792
283,-27.156086989814437,42.24385649403581
284,-47.65353571270721,31.635739164234877
285,-35.45140892279084,19.603814242959654
286,-40.03981704546899,31.908197243803674
287,-29.294775565579393,32.24154049081924
288,-51.41379664153103,61.21796967802936
289,-47.360999721572036,53.192104163541835
290,-31.29459145733051,52.280174419586345
291,-40.844317274570976,43.30690948552504
292,-30.366707507261303,33.52129171164989
293,-32.176493528672225,37.91887258012951
294,-51.62127933279109,42.832442871267716
295,-37.61878704586979,51.2491447172128
296,-23.57452243919935,56.041298417979064
297,-29.875938795644352,25.758709223934147
298,-40.63671485339523,45.178360524779734
299,-49.53292715751229,60.907851571781514
300,-40.77595857622597,40.010020358562656
301,-13.893570095681774,30.327186462351833
302,-42.285418203159594,52.4759967828083
303,13.515713362727698,3.1539153785686453
304,-29.84532256076256,38.15729027829833
305,-39.650865382522824,52.28576787448082
306,-52.16369432821323,58.58492808991656
307,-41.39703235558817,37.637032138956236
308,-40.522335296233926,28.898404502608532
309,-14.058279445048772,40.26191846197398
310,-18.55955373376496,37.18180088140102
311,-47.09341282986707,54.77788217872511
312,-28.006922466649094,52.89610299673597
313,-55.555692826148785,66.20123693643282
314,-17.949183059362515,28.46983776739353
315,-52.404215667346236,51.27623877763436
316,-46.251944083206986,63.237363957991796
317,-44.03883941453662,9.012143422012475
318,-28.108471190233065,41.61296669786837
319,-62.37261857120505,57.37595814469715
320,-20.26609690055866,40.95358323596332
321,-25.87282707430262,45.31968312225182
322,-18.0476965189251,32.566749567054956
323,-43.35117484350331,38.36926116393362
324,-41.76718535063576,61.87765192654718
325,-4.141291971043472,32.36875774521735
326,-52.49233317580598,39.866148079977236
327,-40.50205380434141,51.49691778633134
328,-29.003117844229163,54.87443556398581
329,-15.508433327224186,40.4399876882346
330,-51.84796673337804,37.02805678129728
331,-39.30667857621582,54.45909530069883
332,-36.125965451009975,16.048416818022616
333,-66.26814780951197,60.38718329389722
334,-28.54348651442693,46.371245086596524
335,-26.031150880355522,36.185865386072095
336,7.4652202691822565,8.259527968446548
337,-29.46621756071374,46.845890447628705
338,-60.944814239112695,45.2967418559373
339,-62.29860497401761,31.42039967110261
340,-18.824183067445126,39.0953482609295
341,-39.92141012365229,50.82729483112241
342,-47.26435318807903,53.636170662253065
343,-1.4294177641982455,5.059121644421312
344,-50.41567830882992,57.993894912703034
345,-43.87188658009211,41.13159584769433
346,-49.072795663776944,14.17448652889411
347,-29.152773084235143,20.70809122174228
348,-54.13610704532877,50.45879726578255
349,-32.96937233713387,60.39107012533661
350,-42.42970810740506,52.70614176732581
351,-54.965468762360985,45.62113683430238
352,-38.23024269110468,40.44545524911617
353,-32.867611330989476,40.15614709859369
354,-45.76955501580844,60.23569222458425
355,-35.13141464134209,44.63763258921381
356,-46.975938546224256,48.644477638602616
357,-26.490715055058555,13.643929597148565
358,-26.423337818345427,43.81332641589406
359,-40.36452743978179,32.59866163100401
360,-46.2562516092457,42.24046027424875
361,-35.218858947078054,43.778332452343115
362,-50.60596420782092,41.79554260284459
363,-33.92541760815925,25.234275792318492
364,-12.27928384722352,30.582488575818886
365,-8.087125994296391,30.771156924528466
366,-35.63151230758814,11.958207212001124
367,-49.41178162109335,68.50977319707665
368,-56.761177261505146,44.39401247918582
369,7.104429792251858,17.815317822083358
370,-17.32966277597865,30.576610460456195
371,-54.700470913829356,60.108107559391534
372,-32.86211741565698,46.405050499222014
373,-50.93633669343908,51.87963426265914
374,-43.98293220682618,62.98404162344407
375,-33.5230830123748,73.48196710403926
376,-48.195296180754234,55.19562925849521
377,-23.642900862452716,45.072716386544116
378,-11.50176262415794,37.19136825577277
379,-29.858859542808435,41.74935304018816
380,-65.99278865340038,36.26496159218155
381,-34.465660996978215,37.30747582657433
382,-48.84516337759907,61.10753613252349
383,-19.755834922460505,49.5674397419184
384,-41.35755650336359,49.461636583812755
385,-49.50269479674733,43.44411363186875
386,-41.65166295208675,62.601104573522306
387,-34.39464150844656,48.20752810958028
388,-47.49468542128251,52.21250430264523
389,-38.020429124932534,36.046186193968296
390,-29.388100226584886,47.975403324270715
391,-71.63412605963575,69.43554638061597
392,-46.57894452243852,27.1981323452446
393,-29.791843511320398,40.88489202577185
394,-45.77635932917767,41.47845059270666
395,-35.19078788906193,48.60752145654874
396,-43.23143333406019,24.527883888602556
397,-21.725782850669646,25.205863477976724
398,-28.370946976899766,60.928995382755474
399,-22.203256254776868,44.65961443391903
