unit_id,HarvestBiomass,AmmoniaLevel,TankTurbidity,GillHistologyScore,StockingDensity
23,10.298208880885685,59.85926300138622,73.28354255622257,57.120281711920484,82.49656751117071
24,9.043670439516706,77.55037192036046,92.13153517344995,45.608097037970325,33.57566507598012
25,-3.7967401845908233,52.77171068760342,85.30837662286847,45.92116282861621,38.312919516078786
26,4.022293471184719,59.749798152012445,58.06213692261744,56.962721288324886,74.8527765676009
27,3.7959200383100398,45.45242091498633,67.18791527081922,48.81260405270098,55.80712685740545
28,4.779591567640255,39.94786166140942,89.69193188926651,56.250107363398584,57.84983788528017
29,20.417104979775544,54.19753281261468,75.47113305638977,31.782962255975484,53.483768446922156
30,9.267644395012901,46.73975613003178,75.37763478288066,54.04850409397676,75.03118908788669
31,8.377607372141295,50.770429054178706,58.072829685962496,54.766092575670235,74.77853912209527
32,11.005725792896854,58.84310582256389,89.83395907359824,53.98771842452958,76.07181290097562
33,17.83612129815897,29.871484372861072,57.43487873600821,56.30617396585814,104.90219656290319
34,17.123559067788413,70.29631913573888,62.48087667948616,50.60980922896663,73.34033578960732
35,23.768027863384663,30.072740131625235,84.39084947608686,26.598237222475074,49.29066411181887
36,6.473774455230375,57.31634839759423,69.27357071350825,48.59724786446721,69.49478515946082
37,14.024536028431749,67.61254022999137,68.53886068929049,57.789645756643765,95.18180392257482
38,-1.6471507597063826,52.6253299412164,91.27906822990506,48.81299588893381,36.1941956533022
39,5.059461704278612,66.35901048505964,85.13313374597475,57.98386957490037,65.79836401728697
40,-5.664737734241559,52.31708622216961,83.37942604292074,52.19044714401925,44.53004148639056
41,-14.846349188413186,40.031467388516,62.355419532284245,51.29587024918887,34.49850737822786
42,1.6049342996940958,56.632291429876766,58.805280710496454,42.94713464372155,42.281179358569666
43,5.378121318435896,45.66495814252471,75.2611177268962,45.26852717249207,56.68666146471242
44,17.773724422483852,47.487819419632174,72.11717172570097,54.72753160488364,80.25885607448902
45,-0.04327493694466744,73.81165937872635,64.37986451962779,52.3744896384275,48.556191113018414
46,15.712428043321317,48.09904083881034,69.64698197484127,55.55312882287475,87.28095010815579
47,-1.317406466942644,22.744595963080926,61.763191858587646,51.431531018745545,61.83781442958035
48,13.033961126113688,30.73373759613128,76.44674041923882,57.15297947703954,80.13981671233762
49,5.052651846886934,59.90527714220682,69.1178807137023,51.204318597532094,58.45281089555834
50,-3.6151842799349074,44.39999818503227,76.83208145276367,53.75771944873775,43.136203234558785
51,21.594306229755986,63.88613511813426,90.4245526124487,57.44578594296694,85.47568642608701
52,-1.764356061613097,41.65380882990256,72.5104868457977,52.17574350123822,45.50948591967857
53,-2.4743586175409202,42.56829677603036,53.66841174052073,47.18614604323502,59.646863445117994
54,18.44139475281726,84.29537406078768,93.4889538996312,57.65049019340511,91.96227816766246
55,-5.60111828177657,55.11339768844246,62.39693415768337,34.06510588189885,22.477795433873787
56,-8.335950628840928,33.946597876935876,72.41398734660488,50.562551537852755,41.56163757997115
57,16.030907540779673,65.51915197043321,84.59721743490526,53.07852582831281,79.83532949325011
58,1.8127297299256497,83.00784072177453,88.1667559865542,52.837972354932276,47.14418687547057
59,35.44251845475076,41.27561308531231,85.71274441951138,13.747760856799456,54.30875578753808
60,9.566886391654236,48.10373372180551,69.66322368529892,53.93858911334907,73.51882046125964
61,-4.192622183458022,72.97625220300276,58.96360221568091,36.88495111105126,15.927800542070763
62,19.524844716678462,52.367558722902004,59.18906558795378,57.73720463079085,116.94730374534888
63,9.877761771537799,62.54217083987114,82.30477682219284,52.60999745959424,64.97853023064677
64,-6.160157485724099,51.643687052633794,76.46872003803378,45.84692676893906,23.92572698531781
65,17.943020820527558,41.56588396178617,100.20933252402747,53.93092571671182,80.06778366919501
66,2.827449124358645,54.18813274931081,88.30341052584443,45.23371948354214,48.19729150162329
67,20.312569969307035,62.962703189858715,91.93747200628674,57.452124059501,92.19492454855178
68,11.777836848649176,60.94720919640527,60.827934421461315,56.93578885439951,95.44519346164134
69,-2.2934221959385512,40.7094200197484,80.59807150811356,52.05840945532102,51.11692206544619
70,6.9972352786161895,64.77579449815984,87.29365905639727,44.188655630003055,49.66474025725411
71,-2.7233466993259148,48.4056717512474,72.62875533106717,38.399322798701,26.972281085316045
72,11.057736296724684,20.99692937986638,70.28327948574089,55.43587848504937,77.80858363431105
73,-2.6897711645736284,33.457659921657324,90.53992092589648,51.14225551027673,41.825023017553406
74,11.229323454913441,47.872219086005664,86.40059446053594,50.452979030512886,63.97088788417521
75,-4.3482909418026665,67.07728455249546,72.55307178352831,51.03680443178151,55.564479342113174
76,8.176124233181257,54.32722147009216,89.71567388921066,52.884870598293745,67.81694149203662
77,5.3861264407927525,78.29597436987109,105.57665523222312,49.145467475700485,47.6905676878865
78,13.013325324135447,54.693121299417314,88.76016803607094,53.774265538448105,57.971389969978944
79,-4.4547324514299955,59.75616827584262,66.33636184457197,49.79022730985409,36.934112613137295
80,-3.109231777995582,62.135630841121205,45.47219050643151,55.53714011493988,61.423441281441505
81,8.766300470818646,42.74065222037133,69.31346678323139,43.70492450033679,58.59356894025234
82,4.407081508545357,49.75939438001965,82.91684468808417,52.53990783338052,60.81065031887022
83,-4.181282135717032,72.36099275167513,43.740341076130605,56.87656492126701,76.39813757441652
84,1.6930365075523928,66.039972486941,84.01533467752924,51.4839434468763,46.93832533556815
85,5.5950764520549265,68.61802120637705,85.06662566824191,55.50569928665484,68.66320030442259
86,10.796440498605572,52.133403970451376,72.6994648281367,55.50588098734367,90.08931393006081
87,-1.0269140774090353,59.33781991131167,72.43331497543512,51.81605206685478,60.79584979571739
88,8.578147873558432,45.57172836217534,84.20355192567412,55.47425496235389,72.82793339303913
89,18.273125375041484,53.06076814423807,86.13553233997034,58.149890906833086,97.95963384184901
90,1.3168766547392121,46.58048893346537,58.23265399229972,49.78586990118099,58.068858509136305
91,2.7187541363391405,59.99005780340073,55.873725420122405,57.00416880110475,74.167711076841
92,17.921033683460625,43.831558175452074,83.03756671726008,45.66966045881811,67.82434186406238
93,18.054455156576562,60.387151679730216,79.4400537095196,54.9576691900321,97.19745766770856
94,-8.42896053559145,48.78407143330147,58.956767838159564,46.04434690055258,30.29365253801616
95,-7.2500933222838135,53.63891155935096,57.48580386981733,53.1022254202273,53.130069776664364
96,14.880337365913135,74.72447178732067,91.66136106816056,47.164798561840115,55.240437015750494
97,-1.4061223421057858,70.4907189409717,63.63303621611817,52.393858776829866,52.02876384863486
98,-3.2776388075206584,53.03594059863606,63.09887846911457,56.46193662908828,67.98304881335325
99,3.4928862405374907,72.24976273237382,52.202358205299234,49.58774573426185,71.65727689704006
100,6.654788964959819,46.648054619036714,71.653311253844,43.971427947406475,49.074268405656355
101,6.257843529473565,70.44261353484323,95.71649640615631,44.364164278880644,41.50400735858828
102,3.3521437883953467,70.51189586040348,89.45730728328856,49.15383259003236,37.49258200756175
103,15.601699744841234,68.46923702635414,88.31434720047727,56.80970395542573,90.22726275038511
104,0.6540923638521452,58.0329208235649,71.14242746824102,54.90800455703083,68.66541063847129
105,14.15775223274953,57.5728367125047,75.50855342314398,56.120900067929114,69.35318584933029
106,6.98830491303439,33.505804805966676,79.88097334561182,57.76532833221648,77.3304792430776
107,6.869857399100053,65.1543361663665,66.38351430869294,52.54551148929196,69.37866669832174
108,-3.853747955946224,57.48096339741914,68.6560024228249,53.95902056057132,55.5562077674077
109,-1.4354119612417064,48.819537509602256,74.5748434044469,56.96467020813506,64.73431716230452
110,18.43969543255922,54.06362664760511,81.18905543891279,58.29316821888668,87.90797635388284
111,2.847406278614222,36.033958872757786,64.55494930502391,58.18977840633932,73.58403096778731
112,-1.892374133425082,47.71139606835602,65.01239902484238,55.85325759231914,63.26574948765053
113,-3.75517377351676,43.2673191137145,54.18868335158893,47.16621468215157,50.307533885333136
114,17.422785099639,37.10342622926733,81.25324192922137,48.48983968545949,62.18594597753832
115,-3.8203055610216197,33.01707255089675,70.20409387541856,47.31659468249946,39.87604460371212
116,16.407746213973596,58.304806169990584,72.95061721785936,36.880543724229405,45.180824440168834
117,17.534464479171973,48.400600004871634,84.50534141530522,26.12890454829196,31.775227368538975
118,20.97284896785776,69.32056390123103,79.8900454823627,46.718643602166175,79.03681565544143
119,-1.2995465067340888,39.67316157236194,83.96600160705998,54.346418124323186,56.98033138387855
120,23.412021336361764,35.108144054177195,75.39085043101075,46.66905215039272,96.6511178485128
121,-3.0441400621601966,61.00245568858464,62.05546607692206,49.65597710243926,50.07122160222745
122,-6.160828829651177,60.4244957273772,82.13840181236685,55.01067751609578,45.85065773939889
123,14.073712925027028,43.812702866202365,80.26038015838557,46.079190847809805,59.89744995626896
124,-0.42804259596730365,58.074219201482066,77.75016602984083,54.44148637595048,59.91693962441055
125,-3.8559575206867462,42.764284888707216,85.79002038382254,54.353104651857905,49.78866243194352
126,1.8118244331938471,29.683463427338886,72.90422882447741,54.05364200294905,59.82415979656073
127,13.931580251377119,51.38628927825184,90.23175620359845,42.66361522722968,58.91137042666108
128,10.922169808246847,29.709313131588214,76.33183575652806,52.02674606275891,67.6037122040498
129,4.038318564368783,46.56518271201256,51.13536030211574,56.46618859789037,69.97096682209333
130,14.942091224363443,61.348190463018874,64.68503526308109,42.336600403951856,60.09098420004216
131,26.43390440595149,48.789275638523485,76.62421724335958,24.318324556765372,52.219527445870085
132,7.0916981530911585,71.67426523251123,55.3584878774028,58.669312786187405,89.01983991161931
133,-2.755199430298773,56.1888605169222,38.98355720845238,47.74192865875424,53.935974111154316
134,-10.585169633347714,39.15868116403421,62.29467480554945,44.8759769223985,28.049634718921464
135,16.435161165745804,39.53029640691071,59.102000373560706,47.273486045807594,78.85238585157576
136,2.5759538814881857,50.69615403014141,73.53272132330255,52.73639613574767,68.05171452940485
137,-6.106455116255757,55.47597570959269,54.95922076929813,55.751289188655015,65.8714706768123
138,0.420601994153853,49.55050273155982,79.1312022995784,50.345091645678096,46.58339291902156
139,12.712014563496195,42.672492212394715,86.6376302518041,54.29754721118048,77.22125169197874
140,18.825752337664984,36.43714745545407,69.4518007876698,52.35310306193867,83.62736449945209
141,14.421559681482481,74.73507124059219,77.1663416871541,57.8354039475673,82.59900739231333
142,17.12727775197949,72.09971577568966,70.47266165661603,56.64951219919854,97.90660259546495
143,19.09370959300841,43.29931114855747,46.11702718036874,27.02604585234075,63.29662601036083
144,-4.524358370129763,21.969604528676676,80.47268822850211,54.24071606992957,54.375981993543924
145,12.580342470933076,34.86847424626051,56.083617677104044,33.78376620369659,46.15858784262132
146,-2.684682840699492,51.24270763057656,61.675715863594185,52.815056142600646,69.44301139489777
147,2.0711916409547135,62.77345592061567,75.96788526609097,46.25969764278096,42.4732793458654
148,7.848869268314101,24.441779138080864,77.34110545966071,36.948659775521406,39.0282972830782
149,23.85341909540928,41.57207792712833,91.91483712912539,56.90028265124628,94.00252873953349
150,2.816802855936717,39.62331569675134,72.45377269687522,46.31052763417025,53.35504263547362
151,22.26368657015009,57.09895154322043,84.10489114793319,59.14429767957592,107.31376230091145
152,0.351329466727063,45.1509533238537,71.32930600636948,56.849667793089125,73.1579837034601
153,10.489874560398764,63.94814540375642,86.2551849784348,55.234611069473736,67.89925655613354
154,-6.521465048580447,41.63108445835686,66.23681584487957,51.41878885769121,52.18089018064044
155,3.3118775393606734,41.52644561646977,59.30120050656242,47.769824895245186,52.57473690770584
156,4.858231143467536,62.26273606904851,100.82720988118729,54.01218047450134,49.53660156041924
157,4.283785424330269,59.00884683464701,63.214445777824004,49.136124703532026,59.812376230499595
158,-11.604113190023671,60.50554620301791,65.98547494602495,53.84217064070959,43.706597574058286
159,7.052933743306831,18.32662767110035,90.72275013649165,53.743137297294936,64.6618291130839
160,-7.502153825882812,54.92494569553774,69.78574814227657,51.11020797125709,28.06490141849621
161,-2.0632982788341536,56.463523342003214,79.66745427563303,43.16394219147831,38.801938568026955
162,5.8733531417388525,55.804900821692314,65.28448407875834,50.08319272474246,48.73935206459146
163,0.6987697150737437,44.04493519483288,94.79746426805589,52.662236983344506,54.12668723202681
164,-3.5387474206344773,52.993561674692174,86.5746478059443,46.555872598787204,34.481915960268445
165,-1.7344695855302397,46.74458584743508,71.60851694781637,54.36249879214527,48.29423386990928
166,-5.662635103614315,37.120928934980434,71.03530955443125,44.603551616318725,34.55301104279856
167,1.8167717897095015,63.11104656688089,70.40401079863297,53.26432101975512,54.83641674925895
168,-4.391108859647074,55.72680752421304,47.39534062263354,54.50208423889839,56.97902324243066
169,8.056718349403365,61.82013694717821,76.84919813535372,42.98551868157714,53.059510617379544
170,-12.384744842314232,53.58522710878009,61.35075513227544,50.78203864950154,42.87106610356629
171,9.72634937202722,75.01004527214985,70.38585136844993,31.181281911285435,41.610002488437004
172,12.290157197495374,60.82083622147548,93.72067638810483,50.07216553300268,55.13020480713027
173,0.08434912771301817,40.833725353125985,68.49764438215567,48.47115621873314,46.83821471881129
174,-11.564862739877288,52.27996947509135,47.11243449829684,55.15537247938962,54.7417128472068
175,10.081261056323061,60.987389918653804,77.52657522351167,54.6990648704531,73.85598560756348
176,4.55798910185084,52.621471376456086,81.25153263057533,56.83506884525608,68.20437227115347
177,6.174156711892266,61.79995444056332,78.51402677844031,54.419700733276436,71.77246120828661
178,11.30915730318866,38.52291507780769,82.28861610990698,57.52978126697135,85.30227496910877
179,11.922495529760779,56.372992575120385,78.07433717721209,35.72128036139287,49.57889003261629
180,0.450627620033738,53.6118496250273,53.23904083982729,52.96048232485844,56.04926082408073
181,4.611473739957659,42.001560102022935,69.27716437459982,49.55588615020729,60.82908572954931
182,6.606029851814622,50.28943088605438,96.34970646512355,54.87460577656502,60.45216476366706
183,4.746900245908886,50.994676412388216,103.26987157120524,46.836105997600264,52.66665663157804
184,8.529154193382912,48.118982564907576,80.76086700649849,35.857753629219424,48.193913354310496
185,16.69126065491128,58.6246341732223,80.78032168450014,47.365903621017104,69.77173613537653
186,-4.653245202976047,47.590423503043866,43.01364426169435,48.42541488872966,30.093051108583303
187,3.3721148062625654,45.256512180850244,81.60978790261962,50.52058266916986,59.34411204204967
188,-1.7166889359063147,56.87640158742094,78.75579972561658,52.633820568760534,50.19535858403263
189,14.229748853312422,64.23163705241528,61.71019847386338,31.85714419853716,55.05709284760629
190,3.3924177923688306,67.2450456751712,79.13320410282898,53.67287686813921,57.606641454789695
191,-0.7839823305794877,30.301379854272085,60.40140138344694,47.04421118851569,46.85612430637334
192,13.690434917808961,36.89178660345084,82.57734105768169,40.11571479582913,51.31191933490918
193,2.4656222349686745,59.78313052600957,95.82666071530326,51.22296575010411,37.993930141111555
194,3.2208073817967326,62.17730594933627,76.72411268748792,54.35086194099643,58.67486372050435
195,11.121529263926966,56.736665126447974,75.09628766203458,40.01449730171772,46.45361071235677
196,12.644145007177606,45.06731396591146,83.3663638835535,49.785703182664356,70.32618694451895
197,16.32336643653025,52.83789380805414,69.73806347269228,57.108508809540226,92.37763105189936
198,-11.571882180996125,51.18800145610452,68.71254062873223,49.532848444782914,31.128725221833573
199,8.54619356070786,67.51127801835068,86.95533051473512,54.50863629849423,79.52795179730326
200,18.33482455096227,49.29021360098127,90.00743304313126,51.711309532381314,74.86682334622452
201,-3.063245887416344,53.61652803150925,77.43095228280438,46.73749874899741,38.504589974256135
202,9.19288908047087,37.70271520911564,64.0480904479377,56.70134931090079,89.49639950734746
203,4.082720224785073,42.34918056185183,82.84820421913228,55.290129267124364,64.19930206322907
204,10.841230332958663,60.40162494430496,77.07065665429894,49.33824639953327,58.90549318056264
205,-3.9592459245777563,47.939845729346,70.34671623506537,53.19093652728085,49.072686853699224
206,46.591703485891934,22.884635637681704,84.13788902132951,13.915184560618485,80.41326131813118
207,26.217627066318872,37.52049775466854,64.35575352565498,56.90325516886703,118.79392597737964
208,12.85061858865091,64.00307050821631,77.01388103544303,47.66121902230151,68.06128250005753
209,10.237582638644616,49.908174631510356,72.8332680869896,41.76043111899319,62.125487892191
210,4.304018135944897,28.96568772105263,81.62781620445409,47.169611467462424,52.798134567378554
211,14.683448428289726,36.0658640744822,84.99053877810113,55.07357307598308,78.49910824785077
212,6.757140941819254,56.7355601013016,84.89552484022204,45.86949473352583,43.543131376322556
213,10.119111980179468,71.17088868907727,75.41549184300571,55.239404483192786,71.58945795935821
214,6.19510384408944,51.785749995883975,65.82182860641198,50.08988157904869,72.70259893332823
215,4.009064366641351,44.307245256631475,80.33103363625325,52.902980936055876,54.01902004185848
216,2.7566952704289895,55.909200168373275,58.96739644531928,51.821029599295755,64.84925390774332
217,7.393963299611225,61.11221505616953,65.17607702103335,55.84496174602694,69.04328041459601
218,-4.3740711832041015,30.85612204216909,56.046601078064185,55.304251388530936,56.72209349771085
219,-5.350457213392457,40.11915183899468,83.70234655601378,52.33867541554627,40.19463345488662
220,-4.4006737455091915,65.90393090809566,68.55524400676866,56.383107051367816,70.55596461544538
221,15.276359434800472,46.605293483445216,83.53653542269916,37.46593911891597,49.757860569209356
222,9.150311289702417,47.49436950643575,80.2994962958275,54.746146788341775,69.98663864101266
223,8.69705734403158,51.69306323763534,56.75499909006625,56.304935889382804,86.82250775479163
224,15.861280708773014,45.60446288027888,74.72892045811767,56.25863404248931,82.73620029761456
225,12.828061401776639,37.75028344965755,61.00373179733221,43.120646855112994,75.78957757826488
226,12.416358884854414,46.05303404280304,65.88981554304367,32.26458286662133,60.97184390844663
227,-6.09202338412015,53.57558463362704,58.80084922036379,53.14952090266086,49.79815499792241
228,-3.954146326527911,47.180981676839295,80.22453786959599,48.47125624855504,32.32449474586107
229,8.59570769849337,41.707453718992454,58.65365871039573,47.241327670277975,62.79539792167981
230,2.1455018151325844,40.33943179654084,50.279114109548,54.47526804107818,74.30804383611006
231,2.948474904902799,23.44133862008422,71.68268038187253,22.99863196097825,14.133246662775782
232,-0.15681283635088772,67.27663486554704,73.90963655989027,56.78480492700135,71.23925620637972
233,11.049912040817498,49.20001516370089,71.46136403980195,55.151370407211104,72.83969515070083
234,2.8913335575874406,44.28011032742338,87.57390181930094,55.3333289085599,51.51753594048379
235,-2.9112947415321195,62.691179910123516,67.38580613903726,51.681126372714274,48.69504331766493
236,-4.112785247012506,53.533009253679495,62.514628358955974,50.38757329614211,53.35994704390194
237,2.180289510605194,14.187825804595303,68.74185808970506,36.997605578192115,45.41337943816009
238,4.704860223255349,62.583034172351894,84.39382048655142,45.27138906819457,47.789866119963676
239,3.0136864513994386,47.98964928175161,95.0047775716598,55.56707915770763,64.74137102532488
240,0.8969279884593355,28.28847144594611,77.26413049277961,24.28930646442672,15.242808140399081
241,8.878723898232991,74.84595085879242,63.05383080155681,56.31090149735103,83.36820203638008
242,9.813166725748856,72.50066238794146,70.38032819274382,46.69020171172697,65.88734730275158
243,27.081375636799674,66.30522068735198,81.70666288905815,30.60748165928352,62.94436641359759
244,13.595225342262035,41.739577011888024,76.29635862375048,46.60561474587092,65.15015620946114
245,2.38520411581646,60.53377491217984,73.17779947121139,56.69176395496573,71.5034182336986
246,2.7895325207563424,45.61177523262372,54.765707480871626,55.571316940536654,69.42653079681648
247,7.413220484259014,61.01839049057088,90.2505116262863,45.241871868818215,50.666934767652315
248,15.244540146255929,61.059316397740766,71.36681633036186,33.25029361268855,51.90028932498211
249,2.3650494987901203,52.332507033020704,84.25357616712027,57.42621079584661,59.54514378940507
250,3.495790583688548,38.971780432640294,82.04787088715584,51.30893813803991,51.87839640606442
251,-7.590990222381446,57.26267096202357,60.95152592892797,41.16557417765958,30.691997573624278
252,16.73656919436198,43.03236634225458,88.85810306348478,39.121908588430415,47.969273451776736
253,-7.358159093692081,58.64401975897392,73.37893115582804,47.284773114694765,40.47153417130317
254,4.875822490093082,57.83922330835827,86.93617517529259,49.95735953648463,55.11019733796873
255,-0.44655540719336084,38.349529249829175,75.25844849539847,39.43159234759139,30.128805500372504
256,13.149839140076068,37.09542870519529,68.69780153954093,42.34034609384083,75.46313174803107
257,-3.988887620989376,56.60595326790767,70.51614749578798,53.29350030259488,54.06838106941915
258,6.564706217577861,57.601866597768456,84.72463088072121,54.73359906778371,69.30826370028369
259,12.57931678698152,63.111643396824164,85.8664267452911,48.48521403344272,69.49387394679724
260,-0.797341774565098,50.8049144039182,61.26212541805876,50.5207572018491,57.269839475300515
261,3.0537666489750426,34.55055026236154,56.213801053815814,42.563471834973775,55.818007455369184
262,10.144675704940138,57.585983256978466,66.90087139742788,48.686429564558026,77.1884844734258
263,-0.06476340692118221,57.155451468995196,63.95326147629097,56.30797976323053,70.45130563835306
264,16.12026048070588,48.34559360886528,63.65734804273503,43.247353668846756,62.79920649999147
265,-9.898959895587208,47.299012492799754,43.4447043033231,52.853547512559395,58.02519300421091
266,1.6545040114451286,37.04979679029909,58.44705895992357,53.19113639936731,51.220798966421086
267,9.327787668416196,34.4349019899051,85.91470393448598,38.613760918849046,17.740026082572683
268,13.57115042659836,32.50702899576183,92.96888162586652,25.449696575582447,31.736159436025954
269,-7.145420354074545,52.55233742415564,77.99334453446855,49.68868874751457,47.27191282342477
270,-5.204549768072629,38.433065849219375,57.81239151430721,49.02879093705828,50.17349092179622
271,10.634427893016083,48.6252515439894,62.1538069628722,48.986618466241005,68.34982744869555
272,15.91208545234874,60.90748130656805,74.83050765826343,55.28312661788966,90.12652268378359
273,13.940497399090063,45.09688010238655,62.15473777012771,57.28497482151322,89.09334287124362
274,1.2931744731425558,29.321001737814566,86.90479230789163,51.286519159459374,45.345368431420184
275,-4.624278640214358,37.21637286481305,64.18250316638907,52.3976685319286,54.15879905752434
276,8.745580328574519,48.150311274546674,63.7188228113995,57.97592850897833,87.81865837034046
277,21.61729995414918,49.26869803016555,77.81941692576254,56.36253299934242,101.12992185041594
278,27.784820157795654,54.912659562072896,65.72670847697547,44.9807881729541,100.09870438634753
279,8.287084728025928,63.312332631530666,70.26728480748945,56.51134609662902,75.7611469589195
280,18.269085683104983,56.523719861842295,71.98717977660847,56.252393041061,99.9014558276961
281,0.6432228208155459,47.98796292508509,71.79362029497318,48.96176003650593,58.59486903925531
282,0.20774124049038956,55.63916390574197,74.30608050321644,50.07817234036584,53.689798879132454
283,7.586971181493582,43.33511327367009,78.52582301170284,41.01943368689969,44.93841103884743
284,0.4268967052823305,44.48966300662893,71.85482519048857,52.40948952752867,63.39992628359181
285,1.6372244259304551,42.66492489006311,65.10969482993399,50.519777575396326,67.37558696732633
286,2.472811944816741,49.77306768914485,66.1505597993893,48.49778080112131,63.76665539526689
287,-5.913997454136544,31.899278822133436,91.20877551875024,47.468487020248645,25.663910591134872
288,-1.764146863687332,64.29377949010434,67.05664218019454,56.385889438556944,68.50681007409463
289,3.2436389896782982,57.424605833219466,83.21945334437666,55.96020114876923,70.32084586896529
290,16.82076393550772,50.222886228592046,80.64882510568611,51.83890359606421,70.93878411959756
291,17.98888240060225,35.34360529958906,94.0733679492081,49.62562523275769,78.49154636191216
292,19.848793638943583,50.79556725809189,75.15560605433856,47.610674280076104,72.382369419888
293,3.496211865061895,41.64604329134835,78.21738597719545,55.21595912623013,67.89158785782816
294,6.083094149037515,59.382419671007064,65.54815939926509,56.5812101615335,85.08568881815938
295,17.332236289072178,45.38632134546905,88.08769699581107,55.62486273390177,75.03366295910493
296,19.53696668162979,45.59949092036423,95.34984532563573,57.56529723544589,86.6597955666582
297,-7.5555150850989445,33.11974312251451,65.26142312209024,46.50984095844591,25.698670755419165
298,1.9259466286179387,45.66371143329515,67.60171836982654,53.32360390967761,71.68564745019164
299,15.42142544202635,63.58083705971637,67.66874906716897,57.1685179170698,93.4486004124516
300,4.248346822040227,42.509672026561056,65.00012884869948,48.20321904433802,65.11496720286256
301,14.456324564665177,71.69592076495691,87.70880577795303,41.266361649359446,61.22200180178123
302,18.837854146997334,43.90789180504725,102.88893788530089,56.22021646610817,85.96058904963354
303,43.311204059882925,63.70876644136357,68.19611863219517,10.441135137922412,65.51274248892503
304,5.652970782712087,72.31828349800998,93.00690412529855,54.912577932566464,56.30152165967981
305,21.00001395931245,39.153142857962735,82.81296351474323,57.13126978618932,97.30419863639055
306,-4.949463005764594,30.833875600924625,68.99429831662577,52.710575040922755,47.68497206395205
307,-0.30582725310962655,42.639941209668415,78.16281865230523,48.479162953341415,51.76105404758324
308,9.580642463800139,39.52988999833961,50.99340397272666,35.90764464935025,57.780855089055244
309,19.586725484838908,49.398720004797624,67.9606755936009,32.289917618135576,60.31081913916646
310,4.657997487951977,48.66833881712025,80.59233609881123,47.118382443221044,49.18992522498624
311,-1.407371861680225,49.58283701655434,73.90890004873641,55.29700268859184,55.5902512553143
312,3.929772188076365,65.84097819569521,76.52799329161618,49.635707804317974,44.5847208905782
313,15.085267670078341,49.11527164409965,81.82643461024968,56.08124849430984,87.61830305244365
314,24.4100713117848,70.94537594466192,60.727157674396096,39.202021160996566,88.18858308141209
315,-1.066694311037111,43.99695585047118,72.05531419467658,56.67079450307685,64.79804316536881
316,24.10994332657367,50.865468052465346,78.60565252814816,57.40083254382301,102.3146166116048
317,-4.281505103919125,50.12376851760081,49.59795872556677,42.7480282824266,36.50225062686953
318,22.928342064139372,40.80041505764593,87.45959350342417,53.15727701662259,82.85846398927629
319,-5.908012002991665,72.38897640979577,64.0426635958562,53.062829223383744,48.95634253749997
320,5.235706476681264,40.17093194354807,90.53034375885052,47.806889844862326,44.75055575839093
321,7.37893885333011,71.17458313881835,74.38661389281305,40.29217119602866,44.60775557834203
322,14.606662398509892,55.801119510491915,87.86961145288466,44.19102793410918,55.11862835055091
323,14.974225083975282,39.06730439617808,71.38205223519526,51.920197058576086,79.73367686584629
324,-6.447138644648097,36.70767958435712,68.33857277201615,54.341614253101255,44.84925716135017
325,21.258639004168135,64.91505069909377,95.79128039486396,47.21554479738576,63.245091847854795
326,13.50621982064888,55.17081989291165,68.9213043898445,57.079676236425165,88.90212526485114
