unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,Temperature,do_chelator_dosing
46,66.71598959450068,8.989268824172676,65.29407957176245,33.385697299025345,48.08245664427142,60.0
47,66.99004224668167,12.763997990200062,59.51792596718266,28.199913387788456,39.43912254945677,60.0
48,59.01571597622012,13.00648692291448,58.570987938029155,41.825574909190124,42.17450855530178,60.0
49,62.84090252182957,51.52293470340332,51.70228511339447,43.956490049396585,43.848098335928924,60.0
50,71.63819455876416,6.626707798828664,61.48338609733309,48.33229681203336,28.439680164053424,60.0
51,56.68387002890038,2.1526951785599704,41.35713587490684,34.11837773328242,34.17564741944237,60.0
52,76.9586009563884,21.014909257543547,62.513706903934825,32.21215432169639,42.968951894794856,60.0
53,63.64342467137123,-14.011761617207998,40.20193148728605,42.963568306076134,43.05380118815551,60.0
54,48.767131747155766,12.659852124538265,36.94250499872571,45.861458940682944,33.1037502259205,60.0
55,55.064865648972315,45.55352908940775,33.35728502909895,35.99459329459955,38.78188455681183,60.0
56,69.30862199033562,10.265206071559792,75.15399035874789,56.56992788893993,40.64410210756695,60.0
57,69.91222158351036,-9.901567216611884,73.67773573232029,37.28673594827614,33.441218477122895,60.0
58,63.92336219320171,-24.274471212295126,53.452107921780566,30.86396939738715,32.610366677431564,60.0
59,60.46250144358859,24.200233084062535,48.15206309846124,36.28312481509034,35.83463928011388,60.0
60,69.36000903470189,18.955493888593242,64.71543400399027,39.988607879231715,39.75298269286091,60.0
61,62.76692693450969,-5.334695102941211,47.453325189280264,40.70820633934357,42.14159652169398,60.0
62,62.94043954459029,-1.6201968761927787,56.85869755559358,41.73582721954798,37.51940474343418,60.0
63,57.1796386316524,-16.361047431540893,43.41115210364676,46.917214063708,37.30495574943404,60.0
64,68.56164946319008,-9.132873834503176,62.194513700912935,38.34261431610798,41.917353731805825,60.0
65,56.793181412161445,16.397141093557764,27.929533420242088,45.060875315158086,34.6201136814442,60.0
66,68.04807913190889,-14.094784497530203,55.8358266617405,29.105409807915418,42.66379957247043,60.0
67,61.87088631690914,-4.895440964807633,56.023258783916354,47.230888496110154,36.10998473837333,60.0
68,66.73666223846502,1.2681654841978034,57.526722913005734,49.22159628446908,31.345881354515583,60.0
69,65.99282437472463,4.2273185890227944,50.143811802367786,36.74641547509286,43.134140588946686,60.0
70,51.8106012766244,16.8690104143657,41.25147530974198,39.50832426365576,40.74754181104533,60.0
71,66.53794827292954,13.847494310105393,56.371187741212296,40.01944196863596,39.95078982110225,60.0
72,65.41094142781628,-0.5145684823875625,64.86368799446623,47.15366814838748,42.995341552289524,60.0
73,65.36700166788567,18.887154407688215,48.52155980529469,52.02084191632619,50.1280679203924,60.0
74,65.29511397544552,-15.240670388021963,59.990705586836846,30.579685279350738,36.352961474033116,60.0
75,67.73373669099676,11.968639044328675,58.14596520952575,54.01463959082498,30.68977341711568,60.0
76,69.57571822617393,-10.549575529023414,69.7059426250805,22.7227281221388,42.76616743419677,60.0
77,51.28893394230255,-20.24110854831463,58.40168229108191,47.63397945057269,42.57152269114693,60.0
78,65.79739841441527,10.560592807869181,66.13728966207202,38.90265147800069,33.295284028002754,60.0
79,69.30401949646165,-5.460955244121216,58.941107663691206,41.29369123266936,37.225879889850795,60.0
80,69.56176657789305,8.974570251903897,61.76315207118999,44.407528773732345,37.02613093419398,60.0
81,64.94849962358225,8.963894699477205,48.83507973309568,37.31779737120782,32.269669767647,60.0
82,63.236497753703745,17.228674040806244,58.61563195460647,48.17177970494307,29.258217918331614,60.0
83,63.047206265160725,36.55569490226487,56.88523820882024,38.766852030483065,44.471864217712785,60.0
84,64.38279194969148,10.77088856118567,69.60209834288658,33.03432535642405,40.047112915259085,60.0
85,63.325310122464806,-17.186369306682817,58.69231424014156,37.67733721949685,42.56179706024487,60.0
86,56.56687455389746,-4.085053048212579,34.25859137255823,41.38837668531496,36.40091195395507,60.0
87,63.38606351982553,10.132090197758991,55.91718173012364,38.75278466290999,34.21441707637288,60.0
88,73.12373802555258,20.281283415496908,66.07259998599997,54.42438766073981,39.71273676910086,60.0
89,64.58111866885694,19.51430188407335,48.86409177262145,44.441631808047525,36.686225542113206,60.0
90,71.2276682746868,10.45354602361844,61.368233429671875,42.29480158616657,39.98681260316798,60.0
91,60.328980515777396,1.2072927190996312,59.64296900089684,40.343332270879856,38.36325014160796,60.0
92,62.42025181696108,-11.008298696907874,54.99964196277376,43.803545581193916,35.177367640511754,60.0
93,62.73829028003163,20.21134253222767,53.75299597354459,37.30239004129172,41.19991858033218,60.0
94,51.76597534246429,15.063538296765408,36.31335489541006,38.13747550905781,35.45158542609296,60.0
95,58.85378485453754,6.181677637247555,41.83474763521992,26.994427950874183,26.960174786257834,60.0
96,61.537789560322544,21.175179353463527,56.65403291473757,38.50363545012407,31.284611489748322,60.0
97,62.91690612222746,33.06700888682131,51.48659123311525,28.282344984194065,37.57746588259602,60.0
98,71.5150082398929,19.90892460804676,69.54458539012056,43.039969049657294,36.67895033144226,60.0
99,74.88475294041353,-2.008387889256924,74.58380724249247,37.44168944024926,39.23539910727994,60.0
100,58.50502391615963,-11.894606080308126,40.572148282329785,32.65239984723296,32.69603291037959,60.0
101,57.85032016638091,0.7529551023726535,43.61059944318212,26.25087130522268,31.193926460947647,60.0
102,56.893133661791765,20.5534368107809,32.15551783358043,39.372612383792536,32.6391515422123,60.0
103,55.77438204862762,10.437324647183512,39.19306557615995,44.47175034155595,36.09044859688547,60.0
104,69.66596207878109,11.22901250824976,68.6117078985789,41.683311333066555,35.944338135068385,60.0
105,60.72232798286187,19.058450399770592,46.30572699500747,44.67155551042568,39.65658139748233,60.0
106,68.38435501058461,12.764448518109274,62.93329802861694,34.50904590441966,38.281454459387064,60.0
107,67.82891621554069,-13.061047270171118,64.55584063855657,29.0471850238742,45.16229764537453,60.0
108,60.728327004111925,30.547543266104814,41.91082069469907,29.746384108219733,34.853547064570286,60.0
109,78.23415990241323,34.80728805477577,89.8835107799441,44.63808418394432,36.66521372247868,60.0
110,58.75619098298466,40.82167861175232,53.16661077629149,33.85419925247592,25.692486837990337,60.0
111,72.77185637116554,10.636625419711788,59.30710529286817,41.52590055623498,24.345306141663027,60.0
112,61.82128057890411,-20.376278225616392,48.93444119534533,49.52533729464692,35.95637044048957,60.0
113,71.40248945682274,-1.0180276231955894,59.31810674834653,37.06690162752679,30.653164892415557,60.0
114,63.31030306294128,-10.24972564303795,62.994440150143994,30.88834011091576,37.656800436655104,60.0
115,83.6173041249599,30.700970085968564,79.69246089418749,51.520134356558145,36.328091462233395,60.0
116,77.33298461518861,19.01728630008873,87.46239815690035,38.298771954995054,39.535654102776135,60.0
117,67.02318023504961,29.30223500910423,62.14537826534517,40.7220228343479,32.56035409592639,60.0
118,67.15872372243024,-26.012386582455274,66.4114924591191,52.22905951282109,34.37122361970012,60.0
119,72.44966441061901,-8.051038266470492,63.699631618626256,34.38062767008858,35.63198173575294,60.0
120,65.58007966590209,-0.4649591124944621,50.87261981316714,25.145509161779785,32.29900651996677,60.0
121,62.16709340762978,26.20327030263894,52.15254267041446,38.0993767622833,49.34887030658941,60.0
122,61.13543008821816,11.079170638857367,55.208162971432515,36.898338294511724,29.2415961571874,60.0
123,64.49953754327613,27.474271243446836,56.697325760167935,29.500594654203855,42.52548697301771,60.0
124,50.148915820540864,5.952059971139448,52.150569584011166,39.66457047994526,30.115050938569745,60.0
125,69.18514462051306,6.858476115878114,67.37430440196083,38.92356789875835,34.891002012069606,60.0
126,64.06729358255988,5.588892941595541,66.28086806738067,32.00816937723456,37.170400013130774,60.0
127,66.4028244958068,14.998602392328895,68.45311793381754,44.36462837115178,40.812490462736356,60.0
128,69.26387735941131,7.784618019024421,69.4672137483342,41.102727018716934,39.7352866061372,60.0
129,62.60179506509049,-0.597783748138907,53.36780545728749,36.201805087716444,23.71305262869045,60.0
130,74.37122599016344,-8.75644139828589,77.49764339069482,31.12141295652411,51.71547943328154,60.0
131,52.293088002121905,3.3202923744751973,40.90513992800967,48.54438663427304,18.783246590005554,60.0
132,60.043168992734586,-3.2824428892070046,36.37572038064084,31.339045828880074,44.5988252651846,60.0
133,50.634714485425995,5.072908475106709,27.9220524091888,34.82587312889282,37.502350900719826,60.0
134,57.835823005337474,17.769222777434308,47.07571101703493,39.74115800541314,38.281580710907484,60.0
135,70.90111938617208,9.395298165986313,58.61381033617438,27.990949316847626,32.81492508329817,60.0
136,70.88788905659736,-15.193213529697235,70.2346717977642,32.07266538525935,51.4648025770593,60.0
137,72.173421489056,2.4416369524956965,75.17880631103102,28.195985093011704,36.85449444384985,60.0
138,61.242722208803414,-2.024700057068169,46.26963909925734,30.03093922214388,37.78825077361485,60.0
139,66.86855233960213,-6.051625887419183,55.42623531797662,39.90868355813819,42.36544075887805,60.0
140,57.244156808838746,22.437908484855555,51.33025137812409,34.77708441134636,46.65560713177056,60.0
141,68.05632995487514,16.98712382325508,64.12459183664414,33.70218488642182,30.687217655986487,60.0
142,57.834097712025226,8.408904999485875,45.034194239633436,37.956841334654875,41.60361624564811,60.0
143,66.25207482830805,14.200278902829812,61.45795591475028,41.18651129532838,31.58761877871882,60.0
144,71.37074592742523,-15.798374802945744,73.76813266590241,37.35330807636217,36.27326169800595,60.0
145,79.49333696009937,-1.0632414802546704,77.52013987804884,38.743209152376906,29.02019160408389,60.0
146,65.5666778075841,26.068936213076395,61.99755384177903,36.15924427176518,44.76999392569885,60.0
147,73.1407274457375,5.087810079428425,60.40730834030852,36.808597805489285,28.18860505786741,60.0
148,60.051517209605514,6.317024915268354,52.42026756458682,37.845635764858315,31.04305176145309,60.0
149,68.6317116814144,17.791023015090808,59.92450235281846,48.426796790373814,42.82628798460826,60.0
150,58.980729312436004,-4.21614409674842,46.1457516527982,40.09250107771109,37.825225220729486,60.0
151,58.9142126256487,5.897074377221445,52.08744890218578,47.33207179693367,37.41449168466475,60.0
152,56.05111551257701,35.4074870226254,47.86608817398203,37.88691092417274,40.966642025248525,60.0
153,71.40213682233555,-16.582640194618925,54.89421411062894,40.114695774663545,34.06769888332176,60.0
154,71.71936935296394,30.031078483357042,55.89930494945491,44.97776783187158,39.636131915381526,60.0
155,72.54194610840251,41.515940744762,55.725122468880755,41.75886165621006,29.23032918015399,60.0
156,47.8566676920294,35.04088426100523,41.98386331425124,46.07050667316529,37.109074677967186,60.0
157,61.642970167126435,-16.086148256587556,49.788790481891695,46.97236993302353,24.12847158239239,60.0
158,69.44362278572588,13.054612026676402,65.02752674593337,46.586292580605914,30.750483062691917,60.0
159,51.79811109390798,-7.450378671082293,36.579578586769244,41.54337096718053,32.80204351192251,60.0
160,68.14472631730865,-12.53714323785858,64.6597686012893,37.84012849736572,34.20677980478358,60.0
161,62.56906361553275,-1.337060642905941,50.604491768021106,47.68540999967174,28.548099927653464,60.0
162,66.3803367611333,9.031366734314167,59.2908783484669,39.58408659006158,35.94752902793811,60.0
163,61.630815300842215,8.549216794795381,56.70158938342267,57.81991289557969,27.807236992196167,60.0
164,62.395257533803374,54.49133795479854,38.922378172526244,41.49314537955504,25.625822716630594,60.0
165,71.84917589212534,6.500113518141313,67.51409079444348,40.1587420910779,31.393828028632925,60.0
166,59.80310702426483,-22.27317113053163,58.883009823994556,38.76849387628258,42.226329390435524,60.0
167,64.85210294298668,3.877056603794493,53.51907608047025,45.04382536040711,40.47785967840625,60.0
168,66.71556070270917,14.266251550496055,58.68455838488096,29.66839771503801,41.33058484034682,60.0
169,59.70871633014928,9.42528826021072,58.5640777230046,42.60093326857903,30.803289927968613,60.0
170,67.57797124905036,1.1308591189198705,59.8506303925527,55.31188276982371,39.904620992972625,60.0
171,64.85590802444008,1.399370895489354,67.2535651680264,43.550885650948544,32.04683184804088,60.0
172,60.49556871574022,-18.976421692486568,54.46906972910508,39.513079924930835,35.09127890339439,60.0
173,63.85121976031328,-18.101164418740524,52.886519475199485,38.84750841261635,49.49234601590066,60.0
174,79.15788941216194,12.563850625828222,81.5775736513658,35.14871721052179,42.24386507999659,60.0
175,49.038680157471624,38.37288563997096,34.4342419549875,42.531012500541266,42.66339662102579,60.0
176,64.03802891791219,14.030691404366827,59.80132553223315,34.50788071825694,32.85637543708971,60.0
177,64.67239255458325,8.049989203434679,59.58801054230918,48.60195578344817,40.556407100494525,60.0
178,73.16401399162011,12.364678883785942,68.50934078509665,28.879719873949746,49.66476244400649,60.0
179,63.75465559068851,10.81510693560773,68.64851217839416,44.83642475539007,44.002416708787415,60.0
180,52.52500717304944,-11.09538870088312,37.84745299461287,52.23900326926464,46.839022146876104,60.0
181,68.83631972958914,-15.339526558114532,64.88058722652364,32.54499625326301,33.369671591129,60.0
182,68.38100023067794,-2.9097857921200276,56.97450622935458,41.731385862084025,37.16092866533467,60.0
183,56.01901060643642,13.183651686978736,54.7092240180491,48.266901080819416,44.73624000536785,60.0
184,81.78491052917123,5.186199097768731,82.26042149064612,38.249093399680014,31.87189787490105,60.0
185,60.08244156924917,10.875159855895502,40.22234673135827,32.535209629045625,45.75960840206286,60.0
186,61.411028390063066,48.85923700341559,44.35759238357943,44.35414646233131,35.684473289395314,60.0
187,58.5769169543842,1.8977978274014236,52.84062057526277,38.761683479651445,37.88851094073838,60.0
188,58.32504266124678,-11.151923252552557,49.303277401889886,36.49743263961516,41.70387344095014,60.0
189,79.47219746547687,4.59196230360835,84.83560935008514,41.53995031150416,44.61285819321347,60.0
190,61.74383098811927,18.9163706190603,48.34576116231134,30.34878558546863,43.60507058404899,60.0
191,69.55397462184759,12.913558396578928,57.15103215235818,33.8742951714487,43.577553632119276,60.0
192,53.94081678437161,-9.182263055847455,43.790813452451715,44.4698899782164,40.563483879031764,60.0
193,70.50482110097913,20.82213140957075,58.70416601790395,33.39173320438392,30.084369180687354,60.0
194,69.64692244420554,-15.634582615736427,68.99574864342442,46.79206126655563,40.59180066129974,60.0
195,57.70215885608497,-10.939214125343748,47.973477388676244,31.399869210154733,31.65110332569486,60.0
196,59.07046954170871,5.691828592777,48.348231485959055,40.032353034032724,43.4159024331457,60.0
197,59.15024539314333,-4.708890911006243,64.80556022463361,46.56161840844364,36.773089241118164,60.0
198,68.74932889178463,-22.959216085308867,72.07467579717904,43.219805252441475,38.05941289856783,60.0
199,58.446926778218,1.4286372911523015,41.31953177123333,35.322765320817666,35.768972102553256,60.0
200,66.50574125936734,10.335947638597046,67.98855465747393,45.330695195845024,41.98332796324031,60.0
201,56.09392946885767,3.892366176975861,44.40979558135113,37.66146622465142,39.13536074820788,60.0
202,46.97005846832936,-5.367915556833339,33.51750697359192,53.50952949372598,33.55530869342414,60.0
203,57.22473398092907,-2.898047499059981,48.76621329885615,19.622300985547845,25.53822465331966,60.0
204,58.14112934934351,-7.733419928334661,41.08818728412477,45.25109295450731,48.385240221491046,60.0
205,77.71472542106656,13.824388989047113,72.6463549838599,38.541208016594474,23.680457871345045,60.0
206,59.81509102831103,-7.1300015086027155,61.37623961485652,40.21691793309926,45.42669173832577,60.0
207,56.68017430430142,-5.389097622717157,40.95351062090817,39.46430390934538,46.35632669524544,60.0
208,62.93314220901018,34.91050624408285,51.827564561501156,43.23788691910389,45.23294376394436,60.0
209,64.79539510104368,-5.034108227209697,64.78547909248904,37.87119094230716,29.625783678847327,60.0
210,65.77073322847819,16.28477941512048,56.66853904316902,42.26617965838845,38.23469444161598,60.0
211,62.93986101855404,-26.795402737153843,53.23088249745667,47.2264730355775,28.137526885235232,60.0
212,61.44618037182577,30.150518575871516,47.63340689224244,46.91797779059096,29.74187554152481,60.0
213,77.24570488966542,5.280636567664196,79.70009991209646,29.751832734023747,35.62663812436165,60.0
214,64.2648576738934,2.003815308126798,65.26639362232504,42.21144328011399,33.26918568642264,60.0
215,68.76360231442071,-3.471401916664303,60.65734750367455,43.148333739352715,43.4080804868252,60.0
216,46.955027218511084,12.178152027710302,40.528619981859634,36.15701602998649,35.280074243493004,60.0
217,70.76562804728994,7.550901512564822,67.45550858255366,34.683539610247315,40.341040562757286,60.0
218,66.2414200276927,24.421291301272667,63.629133433143075,37.16873298915531,42.82112881020151,60.0
219,69.06101176721045,17.655166497333337,62.009501168249336,34.96999443584308,50.37841071493719,60.0
220,72.44757493601865,6.876193314215028,69.05384880614717,42.6269655982072,45.95183137399483,60.0
221,71.98982911037812,-3.7731764572105018,60.86167032758377,55.55527293472592,40.949284149577046,60.0
222,54.093813020455045,-13.423821639775616,37.96497404509034,58.330497278460584,32.36659771582465,60.0
223,56.66307450752796,22.40015515986304,43.02077412568187,39.68408185749672,29.541617385094135,60.0
224,62.953588426841996,19.944229685303583,48.61354360808269,50.75762467088682,42.077661406223434,60.0
225,78.15659720358363,10.029287678694745,69.61221449891659,41.65295412308471,27.67246065319264,60.0
226,60.948724645465234,0.8279666159237413,53.35611123174937,31.502580482250163,31.22448893504658,60.0
227,69.02508836825376,-10.920795456729516,65.83137189899877,46.59582790936631,45.44943956917715,60.0
228,65.12763579077861,10.745687991495142,50.09841759560548,35.138062578386105,24.9199016857947,60.0
229,64.09451462694574,21.223300013386798,56.35908298766147,31.86244507717887,31.61820186137273,60.0
230,68.3103147911471,-12.45492716948047,61.52084977534403,41.58831968093148,27.469943893441613,60.0
231,53.399814914665036,2.8486903803070014,48.5313774240578,33.52994196733915,38.29332029530582,60.0
232,45.19047328488808,-13.348081395935019,29.175969482762913,42.832291950131406,42.67107111171861,60.0
233,58.431126539421314,-7.9386398261926345,48.73669393131949,44.29144525693407,35.779404570406804,60.0
234,68.79311297221149,5.0811280934130565,62.911425316939045,33.04572739826852,46.59478781195456,60.0
235,66.8981333133559,-19.935159484418218,55.42829833918798,22.82069799098556,37.66363681971394,60.0
236,61.473511047284404,-2.7255180152914145,40.634960394592,31.49305033069601,37.15564557424865,60.0
237,64.1696342742085,10.987304441694796,57.53405647980279,25.5390373007397,45.466372479048395,60.0
238,70.09934893040197,-19.165866217578838,67.16992561155051,50.851494321409355,46.24950529938581,60.0
239,64.5494830725118,7.98042143620869,59.411772924335935,34.54209672173534,38.913458824632364,60.0
240,55.073323248820465,-5.593052526618498,45.484704498551714,44.3653620929023,39.32860260818931,60.0
241,46.4442898158192,27.5721263570278,32.37800079043556,43.36615026742417,32.83524677690322,60.0
242,67.98202558070592,-5.995150586016946,69.06343043643955,41.500846676080414,39.59596248254302,60.0
243,58.63392142292931,38.1246281179177,49.14154369516775,45.17079355470113,37.52689897293065,60.0
244,62.38854502062676,17.68955144133785,56.62037334443943,36.37590196846159,42.81853251352443,60.0
245,47.77195620270147,16.669656463654157,40.335730784404355,42.230275013685116,23.987425542419068,60.0
246,58.05495182111034,-7.750432370345864,49.61371324118655,45.20407713596356,41.252957395446224,60.0
247,68.23996058638338,0.04467396041449856,60.685662963457276,34.007230435765294,34.597280879991864,60.0
248,58.00411414838315,-9.375581868078669,41.4843702478559,41.857964257841175,33.11141835117386,60.0
249,53.572117154863875,42.09323588193391,47.07656755964805,40.1024653327222,37.478441525268316,60.0
250,61.22565972562949,-20.564439131132033,49.34043693831669,40.35858469313782,36.85648068468596,60.0
251,69.73719912401975,18.222310771405212,61.57121969399955,36.3089991172937,35.86147430630609,60.0
252,50.08843132814166,13.562868761872611,40.17184624524039,41.440938920082424,33.639623912188085,60.0
253,59.92634426923847,2.724894772635511,48.259948127846584,51.451661636326776,39.930351062758774,60.0
254,60.136442059611554,0.7696778705941698,57.282287904694655,45.16690926874785,23.729184918624856,60.0
255,75.29397828463146,-7.2783313815834925,70.47606339912045,25.962317590225865,36.578460396615704,60.0
256,68.52186510505545,28.015330442817763,51.4551558679799,39.483264753133746,32.104716082591246,60.0
257,60.006721430667234,5.393849090031823,49.475046544538955,49.41829437381438,33.97349240702496,60.0
258,64.71434711168428,-6.6260591361942724,63.59476653693647,26.22911924420675,39.66603252582466,60.0
259,57.01749161017786,-4.059520805298927,44.16190182303847,43.9998772577636,32.518330811928756,60.0
260,69.32328669104042,4.452531567417429,63.187622621449094,29.806143399677453,36.386083862480895,60.0
261,65.90218462670697,9.929487752510283,57.68734338772197,26.75234455576366,42.490075355566645,60.0
262,68.59950979223287,-4.309035826550744,55.53087172364102,40.20077281069535,38.03052704226109,60.0
263,62.45923035775182,21.453708045387707,51.10512421508346,39.01916263382468,51.26738744552034,60.0
264,58.811097661788125,18.830001628832903,48.45251689886355,38.14054965104697,29.9176204844495,60.0
265,55.39860971920646,-12.010988347583126,44.746902399887986,42.94678920819712,40.764025042638444,60.0
266,47.53803362273306,-1.2482558514761255,25.3634317614476,50.59013396094263,30.652496012734055,60.0
267,57.80026775273768,6.973029229559811,48.83719220842444,46.42069698202958,47.20057785284997,60.0
268,62.71006658476442,-14.67467462987453,51.10873912773385,49.6164630471851,44.1739375646592,60.0
269,69.52105686629228,13.352577013458186,63.41183178854637,44.581249716022064,33.74078721486611,60.0
270,65.05986370675913,1.9659877728573072,57.211652772303545,39.81411014158189,36.723266731366905,60.0
271,67.27281666868484,8.044730726772752,48.84021477177209,48.4643270831056,26.75491486611884,60.0
272,51.65917508105646,-16.62163825875163,32.3112145179191,41.49330950519306,34.97802506778085,60.0
273,50.41469602368605,5.686770443816625,37.29330130863456,28.655076201890015,45.5638974292395,60.0
274,67.63807582252703,-13.270115479965419,57.194186614047744,48.067995256597825,25.92192167497413,60.0
275,65.52669480522908,-0.19474656610144336,61.01811218954365,37.275066764842904,32.17038930619492,60.0
276,60.06258957801927,13.955793731244107,56.577164878524776,43.808702377781884,24.635106013030224,60.0
277,68.72004177396384,-10.475623706999652,67.94164554032317,42.798228732420654,44.08992206544863,60.0
278,68.4521899074522,11.020573039826607,53.48090227636562,29.40192017845714,45.936351710186585,60.0
279,65.4062997285836,-25.21722391005311,58.627052090849155,45.16196020513978,44.05208041656788,60.0
280,61.6319736987052,16.04581503370349,46.32902412330101,43.56453958145722,35.43129392533265,60.0
281,66.25472469972259,14.301406942347835,67.35540669406109,50.890233298396744,33.401439402203884,60.0
282,57.90606462858501,-13.181497676066023,41.032857498442574,52.28423214331185,30.801167155452188,60.0
283,60.80478167664872,-20.83286953599618,53.58829285963756,35.27692682852467,31.69081210034964,60.0
284,60.38482743327191,-0.7452445990000349,52.05305614963185,34.6375493884345,36.56125171489296,60.0
285,55.750497030973115,20.807172714338755,39.36048903936406,41.02618203241534,34.53811488394546,60.0
286,79.5462652478349,-18.36282532606364,81.40185844801624,48.84734128542804,32.76601732057747,60.0
287,72.24436685240335,3.2428026257929257,66.05122899458277,35.46329518572525,37.04250853504992,60.0
288,60.520052264497814,33.79656437761281,45.79522974624691,31.735027860807524,41.25006042028301,60.0
289,62.05679417150313,25.95887762243757,42.3044078576922,27.252497369010683,41.792951890905655,60.0
290,59.571483332131535,10.632840344483297,46.685874549087906,46.32227506431029,40.402883057994536,60.0
291,50.23905783513348,-18.084579338487167,43.83458763747096,34.46645034816983,37.884405379315766,60.0
292,58.698507435028745,19.80905864340669,42.34572298039596,49.96925724902166,41.71968887501516,60.0
293,62.54102977242927,-18.343041982795924,51.05819752896687,30.415212452420633,34.02401837480275,60.0
294,56.28408209103541,30.480533974923027,52.81904569602135,49.371646775761135,25.3587138339628,60.0
295,64.77068984015806,32.92133461151846,69.50385757879381,54.685678869372985,37.05668100496798,60.0
296,58.72895573796614,8.328701294986177,49.23720517104293,46.07656264181482,38.611083922061006,60.0
297,60.87092419736217,-1.0500243638904054,55.42649741018754,51.86999813984675,39.97438584701036,60.0
