unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_do_controller
119,33.30609604337702,32.26480969425913,85.25588065590178,46.89046870414909,80.0
120,47.17751600248485,12.490470000676074,84.52843361897047,26.79923121605199,80.0
121,19.791546307083486,16.601448108118888,75.97924182480016,42.11374096333861,80.0
122,47.895347036032376,73.93638912257308,80.55611806025993,29.986328667028598,80.0
123,47.18387575350246,5.655246520374224,78.167175543206,29.21134627441335,80.0
124,13.723782426510057,57.72217666950838,75.69850501362598,39.2394736243072,80.0
125,17.885879632528457,63.95138486793792,83.28071639124185,42.18574888409612,80.0
126,18.84559125265912,36.45663229436238,81.17135545450788,40.495162940660755,80.0
127,28.48909055939793,69.7550957597734,75.37675095087809,35.64731090159208,80.0
128,29.270514793553964,74.60627924928414,70.47728597427333,30.57706463487079,80.0
129,39.07267158456147,40.34919533729589,84.2652724621379,35.57552315448445,80.0
130,14.115980590540325,46.192763741976165,74.02740379555675,38.30276386848555,80.0
131,20.81444356234372,66.1686801040625,82.26388389128083,28.78278495505547,80.0
132,22.877710827354917,18.849544042418138,86.74195538019077,31.793315023951916,80.0
133,31.024253452694264,45.19394915804944,81.87501495708634,38.744242989236795,80.0
134,26.507916545286363,48.179301190532236,78.21303741489326,42.12829686885177,80.0
135,25.014754473080224,18.1690338186173,79.62213676040706,37.16339170389584,80.0
136,15.422214922017488,48.02432633557597,81.87256187005808,39.94665108365681,80.0
137,10.44222957299015,47.92318456222368,78.20897278381426,45.76879591497463,80.0
138,15.174202320164149,58.07327726900213,85.28657778571,44.65977243473553,80.0
139,3.9039071764524866,63.7315220344711,82.39528244515274,42.69503027990004,80.0
140,18.66337191765743,52.90509821811406,81.9735072096029,32.984195478411785,80.0
141,16.05454556690519,25.573178641902363,75.60092624305912,43.615453812630754,80.0
142,20.478109370357394,67.54083207859371,81.68197357363049,34.485397991983085,80.0
143,16.784427052582515,28.393328442481366,85.48777480804107,42.186011696478815,80.0
144,9.08453686551777,46.390887391532104,77.00394682081706,52.821347885602385,80.0
145,17.172964769539185,61.9749197336788,78.85615381482977,37.56180421149856,80.0
146,2.0369709199948045,71.37067539747575,83.08717020503268,46.59218856761512,80.0
147,46.873571207535676,21.013039278832572,77.24863655498434,36.90891407493593,80.0
148,22.44699388779893,43.62799308240398,81.90650827744658,39.636257796368035,80.0
149,13.40242092504899,59.134866132249996,76.9807431797336,35.17316275394339,80.0
150,27.862294139812683,27.496507372001215,86.24011853612375,24.998842012971725,80.0
151,14.965098035739407,59.2529978531621,75.01821101388293,35.48300711039345,80.0
152,2.6457675214688416,83.1056053161745,79.91791071893165,43.93455295365089,80.0
153,33.128262019737996,52.90517674229378,75.94418315092958,45.772843064408,80.0
154,28.420776475497014,28.768488324897813,80.11315219717079,38.98976449480791,80.0
155,21.877147265194782,48.38853952900085,76.13273391517534,35.86033859943505,80.0
156,29.054282063818757,1.2209394839659922,81.7177447461864,48.43770701468054,80.0
157,17.625412939224173,76.0299019617676,80.11881357276951,39.465347553134045,80.0
158,22.301145748023917,40.34391265194584,74.58389101389555,46.56624449506455,80.0
159,19.91943611217092,58.65331178145287,74.65811020729157,49.35182254196761,80.0
160,22.202551457812056,31.473463476738754,78.83437350978743,47.45260427007453,80.0
161,23.680513376349086,40.78344504772997,80.29236240407351,34.917624467447965,80.0
162,11.921634392622956,47.15469837359216,81.02297950812127,39.272913562771755,80.0
163,29.418600131572976,34.37785625306603,78.25195943882613,34.12321665056056,80.0
164,13.429436993884785,53.66014165690625,81.58304289567923,46.31418915550615,80.0
165,27.574760206176133,21.53407234336402,78.2032727688138,28.313280203157767,80.0
166,35.601834164549615,49.68301532051518,79.87023093991517,42.4139605502967,80.0
167,30.375733862435563,23.461224812739033,71.77450901456861,33.9583501472075,80.0
168,35.62244034062953,33.05847754765656,71.42206137789904,28.237707594715538,80.0
169,28.946667763371906,21.889370575874807,79.90956171104335,32.464592163024854,80.0
170,18.18287760676956,33.28284487964865,79.97506256531415,35.72857374916412,80.0
171,31.34484519575457,16.75399517146485,82.67068869915279,39.1078230895191,80.0
172,53.496814167896424,29.759256050414393,81.95249162546371,34.99673953784755,80.0
173,9.359929743575357,39.02376803422757,77.32459267889807,46.700217276706745,80.0
174,16.297849779765443,39.77842530838235,76.33466486821803,47.48381045232466,80.0
175,14.63216421061438,25.05897531754965,83.67959706625527,42.89148674881376,80.0
176,11.76924893256326,56.11581057297941,79.82772108156296,46.58422721943497,80.0
177,50.66465481659567,8.071095785202328,77.05694849850074,31.054883460265263,80.0
178,9.574121166204055,62.77201931015753,81.34644774897396,28.862178170716806,80.0
179,8.69679375437811,70.26312610038735,74.39881293467046,42.08307419236476,80.0
180,24.69027912917748,33.93555880693907,72.50643590622512,57.05261024394452,80.0
181,7.946031643496244,62.892962514665214,76.15941903641522,33.86064283142997,80.0
182,10.456589837082182,43.18462599123049,89.96310717737252,51.59710951322392,80.0
183,6.176602493125039,72.92728891593123,85.41594880786225,45.50664141596459,80.0
184,12.636712114883915,78.08081040241551,78.33169690110572,40.53453574868082,80.0
185,34.43334133016096,29.718580714173207,80.66295227396628,29.564331236431617,80.0
186,28.105528499582174,40.12537444859663,78.34583574062636,40.450813931923335,80.0
187,14.233230626536276,40.88553005451391,76.03527153420379,39.75493758690155,80.0
188,36.501618658488,2.4762222608814426,83.18798514925577,37.291332287264595,80.0
189,-2.2541972303648232,66.71090209769307,84.99929051828018,51.141898174649306,80.0
190,25.73407779953588,45.951102127949085,82.60269716808999,30.909832516181133,80.0
191,13.558259470040287,50.531752254308884,82.3490765234484,53.03872206940659,80.0
192,65.83638510933194,-18.625830544968327,82.7412002959836,37.26689612517347,80.0
193,17.066854228593513,75.5387410917251,79.08951426739829,48.06944554535188,80.0
194,13.023842224357038,56.28283911246177,84.63542801687022,38.28055729687269,80.0
195,13.382694829528047,60.47072992874549,77.5300473081921,37.878074913202624,80.0
196,12.960119818932668,48.50326961729885,77.56022679356288,41.35999666458358,80.0
197,13.387612178693367,36.693685606461976,76.56967750171117,39.43029455639518,80.0
198,31.93925937516147,49.3242526272192,85.04339187597972,28.141633874304638,80.0
199,35.193042351140235,46.58781505250118,78.94332242611075,32.4661294099128,80.0
200,3.506152457222464,74.2545475085148,77.55564131550318,60.27623033758785,80.0
201,23.603159691698206,48.75230740532473,76.76776216075714,43.91529324035868,80.0
202,25.35213392467383,51.273739626841696,83.70269467520573,42.904248779479566,80.0
203,45.38962389255834,31.341253821624854,79.3527810654644,45.59647175156956,80.0
204,29.478373470725916,33.476414371909655,79.5933049600391,54.546211949012495,80.0
205,24.44353331461739,43.05695528508093,77.64933637814914,38.491924577369474,80.0
206,22.525247886252174,39.361206253323076,78.02248741471398,38.90268425470069,80.0
207,24.937534763745518,44.95076957578677,89.27198510739323,36.43178559186581,80.0
208,25.321119724296782,45.82398826869312,85.60248485195092,40.54118027070742,80.0
209,9.277349262503769,47.47992208483646,80.3181386417791,49.91745474194724,80.0
210,19.286206409608866,52.353929285913935,76.5431922003576,39.64047090740429,80.0
211,37.45789097686441,36.81263509705874,75.0275298072425,43.80565564772306,80.0
212,19.50375532067887,-17.04994355616067,82.5590882160743,30.096216378608993,80.0
213,5.729821723240319,75.22037649722722,78.10517475388262,47.51124740703943,80.0
214,20.58211027293282,68.68115886438903,81.49852999323107,51.33938055306015,80.0
215,11.74283673766347,55.621166209608305,76.4829288267158,46.21946808609369,80.0
216,27.2966764469276,31.31449981618252,73.51416795229652,27.058623765667015,80.0
217,14.61435964114827,43.02154873171817,79.82996204376511,38.34864455733655,80.0
218,36.70806287869536,10.535252105096255,72.87831432867911,26.583360820788545,80.0
219,39.4562351240029,14.673289329785945,78.84741648677199,31.414597271902487,80.0
220,33.41925535694742,14.26619966321925,83.92091286622772,45.488449591950335,80.0
221,26.80220627529259,48.469611454846216,78.3915788954898,46.00165412623644,80.0
222,16.13042799930171,62.84310132096566,72.91513913971602,27.302052372447577,80.0
223,14.285970406652309,41.274817844573064,78.53464056686035,35.670483333929695,80.0
224,25.924942199865406,54.84554044936031,79.87535217486656,39.231394116419345,80.0
225,1.2543632812212522,42.509653640291134,77.26117673585102,32.674217483495674,80.0
226,20.61799692139383,58.014333185232246,73.25171358573557,32.576920802375945,80.0
227,25.695585343010652,49.7070796537228,84.66931409018913,43.71019148024753,80.0
228,10.066172135703287,59.874577499299775,79.23985313135519,30.62698779461294,80.0
229,-1.2984541509794356,43.625236936844146,75.92480753582159,49.75698341261445,80.0
230,2.413925300033802,81.27058722006063,76.7636946654946,34.970195927374114,80.0
231,22.235702895057656,5.120358971417513,83.62466913646658,37.93142831701789,80.0
232,15.034800919505354,49.65266497138432,80.65699772589667,43.22742765785156,80.0
233,10.669633363543335,43.21862491745509,80.41300259089621,48.42151433835481,80.0
234,49.71525319766275,24.3144967793148,77.58980752698545,48.28080720118133,80.0
235,40.52955273857223,34.3910751006327,83.3584335817821,31.557336633146456,80.0
236,19.993068714664854,64.96063371983918,79.93612172634342,30.885321413217742,80.0
237,3.147422575944478,58.667473130438765,73.21444885918986,44.192165832046086,80.0
238,10.407286685004342,55.65637087352961,76.84268570067842,29.718400651108325,80.0
239,27.01856372620287,24.170372957488574,84.18581537458348,33.715061523192915,80.0
240,12.450942370843453,21.812094255881792,78.90114216783856,46.03425082767493,80.0
241,15.410253319971618,43.62564832813988,87.01656108370663,39.24213229709408,80.0
242,5.221463737304141,36.0502675110545,82.21825196822738,46.145435875550696,80.0
243,-0.5568802671910931,59.202134665594876,78.77474248703108,46.86781779327672,80.0
244,18.528448635491458,58.68595399514061,85.70695441974412,36.42179875097098,80.0
245,14.40029196823994,56.58560034665391,83.50404958862207,47.104791445762224,80.0
246,27.427218507643865,10.901455625205049,76.36626232921455,35.35132188328938,80.0
247,29.645161905168123,54.98385364201466,76.03443664116872,31.380601388314947,80.0
248,28.60944471170392,57.109950787747444,80.00471050908342,49.927816304091124,80.0
249,51.07745916290975,36.511355448993925,79.29715609548583,34.83179048698343,80.0
250,17.468132916412976,83.61709300991356,76.45989046170374,55.07680652985064,80.0
251,32.876559260475375,70.2732952335885,74.65707709233051,39.71461071313578,80.0
252,24.60224477828717,6.1040893807358785,85.11565940106743,34.6205946762773,80.0
253,0.9493322400677768,59.52373294444948,80.42814183382836,53.342359123904096,80.0
254,52.13879853698239,29.45057859547103,82.27047833726148,37.76659724614951,80.0
255,10.114438322246283,45.49876223722437,82.75038502300083,43.41774702965378,80.0
256,26.735166186466415,42.766481226074745,78.9731137639796,46.04159352517144,80.0
257,-2.0088291978525845,57.49813413737528,74.6169457100508,44.52438977466779,80.0
258,42.1505070652508,4.263648530504856,77.70591207856803,42.61723166867115,80.0
259,23.833751551314524,65.32330570477563,80.20830621872686,39.39908493989562,80.0
260,44.51672310365983,8.907218213397266,76.2939717549406,41.46871535338246,80.0
261,66.40033806598262,-23.12524651949631,78.39677492328586,36.9892172645567,80.0
262,8.87408105049794,50.48477442086118,77.32318513895476,40.71966552897941,80.0
263,15.586125886233289,56.860638132045835,80.91810010573865,43.046960891126,80.0
264,13.088988776187534,57.53101414644342,74.89602143007272,33.80362511785011,80.0
265,32.3159780489755,-8.13375505828148,84.11626981136659,42.5183569145071,80.0
266,23.06920069477013,0.7876317611275709,76.16175883017058,31.862096510731764,80.0
267,16.921819547979446,49.885374706303416,75.2542157578484,40.50230547619505,80.0
268,29.44191786266901,32.3018977598475,75.85412290612122,35.102916537581834,80.0
269,30.30521313145491,19.74809096752874,80.21153391013874,33.59226579438892,80.0
270,-1.4891614388097254,69.50107186822993,74.27728514187528,45.95078771640752,80.0
271,15.38710060258248,66.44149973973853,83.94502433193821,34.82351247591622,80.0
272,54.31932028982696,32.00258170355306,78.96594839750692,35.18411873652604,80.0
273,12.053195035336547,35.401534585315574,80.52455776896686,50.09956608510036,80.0
274,39.327053833001514,39.95742738963679,81.7538352032028,29.350318233828748,80.0
275,27.51982517690188,51.71177614711419,79.61501875226871,32.31124641068179,80.0
276,15.95620245793844,38.681945954372736,83.43376418215502,35.756172600414985,80.0
277,17.33609211798505,71.11890035487941,81.14268495677668,43.10526520578232,80.0
278,-11.42131829880059,51.94663144319446,76.49418600851057,48.09299205655632,80.0
279,24.612335204958264,109.92107570279119,77.1208648179087,39.18396223811582,80.0
280,39.280610761774625,48.883956163837226,80.19710278865799,40.45061436815867,80.0
281,23.674302666485797,31.75046668191371,80.99215911410359,47.01756968941263,80.0
282,-1.192425835524948,46.442153739896696,85.6781246573463,44.88409225922011,80.0
283,37.13107537979162,35.625242641259,73.42489905724536,32.464841649385626,80.0
284,9.797110935804197,41.287768641439705,81.26960364434406,27.273224946534178,80.0
285,36.87409118425701,44.39028516632096,85.4180890345175,41.393349375038525,80.0
286,12.932264067883816,19.46318187779175,81.400341734864,40.06064790112235,80.0
287,48.082976854140966,4.730194230945891,81.02392063118737,16.61182688808319,80.0
288,29.692526050866597,11.54989204208433,81.51420886061513,44.14573991661093,80.0
289,0.6616115554476001,39.14262082397984,84.3960603230463,46.46641520005119,80.0
290,24.569226911996616,45.127845895545875,73.17240751548209,33.832765468842645,80.0
291,2.694768817157218,55.97957690961956,77.27029570908726,46.571369981773515,80.0
292,17.324314102680248,47.923187447073374,83.6868650172395,36.35291185695874,80.0
293,41.60090690281588,45.89345465855793,75.84310950050623,36.794215096007704,80.0
294,15.525104883069492,62.243112980596536,87.44645830760018,40.72542105152561,80.0
295,23.128390120488145,75.64868724959537,82.61652906892421,40.13820896516322,80.0
296,25.738081100986182,40.9218293946259,75.70412496664675,38.23546935591287,80.0
297,17.18711531034807,38.541235439698355,77.2917435217971,41.487313346216666,80.0
298,34.89541166545355,34.39015046122697,77.91480605674863,37.283107051741894,80.0
299,20.841755195878015,46.64048219148087,76.61914265726946,33.909989977714524,80.0
300,40.368654452221996,0.3933771037505096,82.98237794873103,45.53750494701081,80.0
301,8.05760253667004,49.34748493022571,78.74378038806283,40.197846690482955,80.0
302,8.474946298037953,61.58964127685462,78.49664851946991,40.62004229282448,80.0
303,45.994195372534364,-6.746390032470522,87.01332769896126,31.674884449415565,80.0
304,18.71823200645967,64.29596335571179,85.84354548544582,44.52209345465343,80.0
305,5.975023525958141,30.793959744878894,75.53458153039384,43.11267783948621,80.0
306,8.431901146046943,77.73762115951244,76.89637221499528,42.7909866702727,80.0
307,11.187419213608035,76.71455400973616,81.08979856892975,43.871198139082615,80.0
308,19.93196412600932,65.91715887714464,87.7754247398322,32.667559758466545,80.0
309,16.140925890920393,42.29578074001332,83.8963076329492,37.19394022272597,80.0
310,18.15972224063065,65.82958580515233,79.51710793191204,46.87110503873569,80.0
311,10.900990886368888,61.384263608004794,77.77657973045675,54.82570683367864,80.0
312,45.21917496753086,20.46243584921636,87.36350645958467,33.62317791877267,80.0
313,9.313332727551746,41.706240111882664,71.2778915185809,41.35412306374779,80.0
314,17.607997351317366,42.63701130488612,86.46128313373636,36.19116277355793,80.0
315,38.740669761677445,26.44993106885013,81.77971890872811,25.62776563189769,80.0
316,19.784854425980846,32.20004128747847,81.48905840221319,38.71645227055477,80.0
317,59.537545047986114,28.787033785669497,82.86678438598237,39.85770641475609,80.0
318,16.41583104601226,75.49986164645821,86.47686806549066,56.94650868548686,80.0
319,12.038473984779714,73.27889118100035,76.9902713321812,33.712194919501485,80.0
320,2.1533642675703297,61.55762511837712,80.52859098408761,45.70926515049943,80.0
321,25.574306518700396,36.40337721742367,77.71762020962898,24.773893107733784,80.0
322,1.2138459528764363,56.17605816726708,85.67264410475128,46.42002211774035,80.0
323,2.701231534561317,45.20025149338811,82.3139893222589,37.03801390197573,80.0
324,51.36983303467457,20.0924481663271,82.44934912697339,21.83900941436291,80.0
325,10.981170320643697,55.60175806114214,86.05359932223232,45.86354385095045,80.0
326,16.612392451957255,77.4050632826335,75.767013637125,52.04943040711152,80.0
327,14.9275250656152,68.45509840916225,80.97019559605322,40.789676531158506,80.0
328,15.950281038410804,26.2416344995751,77.60882200232753,34.44045758586503,80.0
329,22.507641153652703,84.10053438303187,74.76663661596287,49.12451459059461,80.0
330,55.95976961133586,18.72321436070685,72.68734631932104,35.599126858133566,80.0
331,39.751118891674736,12.310003341880769,87.85171835226197,36.07952846022857,80.0
332,19.668876130758488,33.77162519842657,82.78804775219804,40.3297024589744,80.0
333,22.137219719188458,65.3270279878204,80.73115764379601,26.877106887592905,80.0
334,46.47828110190142,33.17527402093823,84.06976041693821,27.777813741622033,80.0
335,59.20934635039151,-4.942704615824395,83.58829619552435,33.541602356988676,80.0
336,57.10583482042864,36.86874462188143,87.75167708501519,23.627525236953968,80.0
337,25.367552397533196,51.04790620954852,75.10187742612332,32.044308337400224,80.0
338,37.83617746214124,51.854600521770585,78.13092459125033,33.73139026177351,80.0
339,16.632333931686166,20.608233719492528,78.78918967995625,45.71910093751456,80.0
340,27.11436133758276,16.88685718700607,74.93950559665566,25.285317918750575,80.0
341,21.840508823031946,70.5944377464578,84.07282188006852,36.59789153157398,80.0
342,-0.20842565009762204,25.345530749637884,81.12932577396693,41.115763546310866,80.0
343,3.1993654088789922,65.29745388694167,82.15711112086129,36.64278703219436,80.0
344,21.5877112698288,41.88879605255218,80.57552325325514,29.078670127945678,80.0
345,25.174616125121563,28.569444355751283,85.36008680659431,41.409965742494656,80.0
346,10.53900325732983,42.24029241485792,82.15420869623178,45.45936440753524,80.0
347,37.426771546999596,57.416753068970536,87.77685579724289,34.85134410700067,80.0
348,29.02048387993487,37.04736825552608,80.98555346743149,51.36669994537197,80.0
349,21.11539069385401,66.02136484178845,78.37977847980464,46.33712119605934,80.0
350,54.547068811513185,17.88599113243633,76.58238160738495,30.250624139706467,80.0
351,13.62728746306352,70.90671149605103,77.96558615434354,39.651566945827184,80.0
352,37.29124420965734,44.92947282321083,75.86386049406143,31.63780350946878,80.0
353,26.386094859420737,57.72774253404603,75.51321949849711,28.356235767204097,80.0
354,28.942696742718205,60.92913130327375,72.64178980179744,34.11227334355105,80.0
355,8.291967740772025,49.67623698203441,74.49085054722784,39.29217497580525,80.0
356,6.727795764297681,58.56614274153066,85.10744693204394,34.40481295731994,80.0
357,8.991949983404533,55.336351543657514,87.22118753752419,39.326591588216296,80.0
358,15.016314299443968,52.5777520729248,81.511635189662,51.9238185114751,80.0
359,17.14587145488596,58.756799877099624,78.31556836910599,28.01369887173989,80.0
360,14.054014621189058,45.462342445082555,81.52879237548805,36.45606833102799,80.0
361,14.974982426747246,39.53443748556927,76.89658011970512,40.43486614343298,80.0
362,25.0358211480523,25.694202990983758,78.08650371226985,54.9156903767707,80.0
363,24.32534077356955,13.587213986904707,81.90492176620873,28.50865851530403,80.0
