unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,FeedWaterFlowRate,do_feed_flow_controller
98,50.8038076578827,4.591797321910546,52.290298645599364,41.2405381359836,3.3472778528976983,2.0
99,57.37047455937668,33.190012473316074,39.221630903095566,38.824430643083886,3.500559112873309,2.0
100,68.75677764802614,9.827910496459616,57.346206051616534,37.27904367587227,1.4987065475479397,2.0
101,67.17910321525117,2.1513221110419174,63.515631230773295,34.280284078032466,2.321346505625038,2.0
102,68.46335902051142,5.369386029132888,68.6773135015187,28.674392925453052,1.5912605887585485,2.0
103,58.15252698251149,-4.532211500046566,50.66240093907229,38.313283301946115,2.4217085069407065,2.0
104,70.5134219454835,8.452989099965958,70.38723162534262,41.46160954297582,0.9393389504933882,2.0
105,71.65023308580172,1.2781341265688928,72.63855506905675,39.41944826893941,1.5541654785515802,2.0
106,62.459435881876814,3.60901464581736,56.40036808238652,30.264648259960705,2.050989597011911,2.0
107,56.98150934893854,10.91056385787303,49.42305833519073,40.61938210448335,1.4314933220683708,2.0
108,59.25632432629964,20.570347083431667,57.416488927072564,29.014605295064698,1.734340620866499,2.0
109,61.79885571242947,-1.950190440734767,50.694287369206734,40.76550305910947,1.0988815923303026,2.0
110,76.58124336621871,15.231636576820152,70.72010918032983,39.19440382458042,2.43488230088233,2.0
111,70.04831244470363,9.542918270688817,70.18953077714092,43.262457329665324,0.8178453089176578,2.0
112,58.49403857804317,-14.398178675886804,55.86417009764856,36.1655961296461,2.097176842353352,2.0
113,68.77566257149137,-18.106326774943476,68.8953276314542,38.14772616637469,3.212490534796977,2.0
114,68.72937218787857,30.342867108300666,64.76463890572552,44.267857410012766,1.4576624395812776,2.0
115,65.34651606218259,-21.375145349401777,58.1632909946424,37.594818339657245,2.6075845641985618,2.0
116,61.98247588557264,15.925683854555867,52.467444601473055,26.12338018429968,1.3059632677918647,2.0
117,54.659337870049384,20.052289368444185,36.28730081436622,28.38006165869194,2.178554150116871,2.0
118,75.8380609164546,-16.789921978542285,62.666174672339714,29.941639656159463,2.2149199610017987,2.0
119,58.69167595230899,27.082843690949936,51.69755294105312,31.781237958040556,2.93079300092047,2.0
120,72.9684426595085,22.87063586781164,68.70712933520694,29.726845764166658,1.8221307252345105,2.0
121,74.14803156695342,-20.961430069857563,67.68526662712641,43.55430660083055,1.272023211307216,2.0
122,63.33410326938496,-9.801612358433195,56.20227499698697,38.433955567707216,2.0908640317145593,2.0
123,58.51605785982739,-18.112744961698233,51.78383281440368,31.893279309583747,1.234940427178905,2.0
124,62.63120037369581,22.66687385794,40.179215318368506,32.2646814016539,1.4844881698918675,2.0
125,66.22868504016445,-12.372871024724532,47.30538452320606,47.13248814240016,1.89444001352413,2.0
126,64.73541516401669,-37.39384559475876,58.25504528696921,30.481555921949777,2.0447731198640406,2.0
127,72.94224717951728,17.65126036291573,68.38245098331166,31.105390963466423,2.202499395006511,2.0
128,62.24222720892675,-4.758162660110181,44.24089070852462,38.01671292940233,2.6652849084149155,2.0
129,57.73920346943941,3.386515678169085,47.25348973731521,38.201555158502536,1.1123029709973546,2.0
130,54.7049909100095,-14.171810564599578,38.355016627070555,39.91399187352097,2.4976560225835716,2.0
131,67.23296706314628,16.07831524402277,65.16619489326442,36.233332704612586,2.1838925941986367,2.0
132,51.58011403977302,25.511044526766803,42.85536432244892,31.79705763080995,0.5498458624659388,2.0
133,65.3911239804707,22.842228774445843,62.147513127201066,45.215891355657185,1.763784449398882,2.0
134,51.63385221590792,8.638689388974903,40.5827560364003,32.64872630223667,1.8028404610280626,2.0
135,57.10674997953424,2.4446204652293426,47.51127862998465,28.149374303602265,1.6416102316989618,2.0
136,56.21446426474398,26.703606945330975,40.70909706388769,24.278690458344236,1.498786749932456,2.0
137,49.72642599126378,42.22380583477107,46.384013825241674,27.705263520414743,1.1593181337354208,2.0
138,63.79453912153908,20.633287731984222,44.68901123749733,22.81699767039057,2.313799442812192,2.0
139,56.180162683032776,23.072919035696323,40.232691415166386,27.443647639670836,2.314910536587542,2.0
140,69.29619406520752,4.777388992325845,69.11423414911182,26.087748548735533,1.1116846767333732,2.0
141,54.30008577645082,20.67632070153754,54.44319267943357,38.22058858903975,2.3710149128560505,2.0
142,64.1574215778088,12.39890263722361,53.078427840037975,48.647172583983675,2.41267545418274,2.0
143,62.46997310377698,-28.98837143824714,61.83073786931931,36.63033684489254,0.8902493409909926,2.0
144,71.74251547722456,17.07621275817222,69.36507417897963,29.4388469457193,1.702840772635126,2.0
145,67.92848361548894,-10.988908491982741,58.082006576821065,43.05246996893547,3.0211567560855466,2.0
146,61.50702092952048,15.462644485033692,54.52130516207381,36.37308047933462,1.4248569663142008,2.0
147,77.05107446953149,12.081468420643507,81.40364809249314,42.225587140749184,0.8954176429920686,2.0
148,69.26422947988436,-2.9685150543054535,69.63091045128114,25.603705236063576,2.88010087907459,2.0
149,65.37826918270402,8.911660351586086,66.45749883622581,30.67787519246332,1.782735632497068,2.0
150,62.24850908342142,-4.215334892131657,56.87906887183256,39.65635935435392,2.5329884092946147,2.0
151,59.15080530953553,3.275829631206994,51.219485363292286,41.43409030468179,1.6381963063569278,2.0
152,63.00699040948052,-6.761093645246643,59.31455842461468,35.331662948594776,2.851107906225148,2.0
153,55.072290109271044,26.77470711092728,40.11386546734663,38.05071646572063,1.396431505312432,2.0
154,56.12138208875211,8.953729281308616,46.65290059893817,35.852332478456134,3.4513318770635224,2.0
155,76.6692002394013,-3.674195475571822,69.71493398998433,36.31848015643528,1.5606932516738394,2.0
156,65.73624501630205,3.8421454932821497,55.188084705296774,34.711843788464975,0.30598792657575125,2.0
157,62.92378657695723,9.369912124910632,45.433784280764606,42.765173550958316,3.0755434442275487,2.0
158,65.66474779079971,12.141159715530746,60.83791457283195,35.86861465641454,2.734755184354798,2.0
159,54.859596522429904,-12.035445069243707,43.33547727639711,36.21540774959649,0.8410963965825895,2.0
160,54.16705569804356,23.939559266728953,32.5551592180279,26.661577027414356,0.7626804440054615,2.0
161,63.08698341943942,10.796001226222995,57.859870109231885,40.451894622129984,1.8965442607617184,2.0
162,58.57891707128513,6.450844365274243,48.47510090786887,31.391071947711517,2.3122687005300744,2.0
163,71.58741518805718,54.04450729073985,76.13814963013648,40.97387253901809,3.9721312251092016,2.0
164,65.65276769121456,-4.040730740511852,65.0166507952439,27.02389259937959,1.9647278897014957,2.0
165,56.15238455419135,39.41724214331258,49.2800547776215,39.04202527688035,1.6947088584483905,2.0
166,68.50865288330377,-29.68943503178984,64.90962815801768,37.42462386816728,0.4191015793911954,2.0
167,57.50306456357044,8.167076096131394,49.97397859708398,38.36168066169792,1.9316690004706738,2.0
168,53.99132173566474,44.4571777728265,57.17055078849174,32.68915211858605,1.4734287527652574,2.0
169,68.17415062115295,1.3599980635289963,59.73019025127557,42.78812494448378,2.646999099394628,2.0
170,55.66249031753552,1.1035298626794727,49.67017962476197,36.32880077956761,0.5524786337501946,2.0
171,67.03371876709323,24.187535503473352,59.11762060848036,38.88756040933889,0.7773680537783467,2.0
172,57.69773811497576,4.594192403343943,38.98540312629926,44.55864732499418,3.0522796472985543,2.0
173,73.85190817063106,34.02818071511874,72.6215765973136,28.134595885372654,2.2160242237392827,2.0
174,67.41865677691315,-0.7291093183501847,57.96975781454573,33.89657056644514,2.581372487988849,2.0
175,62.98907652732382,15.442715130402439,61.49661670532523,36.33170713273429,2.139260240100403,2.0
176,65.49463858088048,11.518533612893156,53.46353385393823,31.668973988974837,0.7258523990272789,2.0
177,53.37012644705624,5.379047738771773,39.83343854748676,27.639501610989758,1.411245214133088,2.0
178,68.47795136027212,0.16535495760239982,65.3874711990245,30.890146213448844,1.1731125507354663,2.0
179,52.36007231001533,7.957142023299692,49.066685103633745,38.42226309517348,2.0728894096499904,2.0
180,71.18877661144042,13.270827061151042,59.652961941451736,33.521262646625104,2.520070847474455,2.0
181,68.68894870689158,-9.757925654784497,65.14741054450657,35.89553849683099,1.2186658924819014,2.0
182,74.37440989054275,11.632620500441881,62.87230508017623,37.815731724296356,2.0222142351401526,2.0
183,60.29268994787797,-22.021354195164836,52.551338667035864,35.47410961161166,1.65617886004582,2.0
184,57.77745945142328,-9.429497135938352,42.53374500335224,33.121920753796275,3.2579195541577297,2.0
185,69.18730012103148,32.13561506508126,60.6028732717116,31.134769389199263,2.0804951742766917,2.0
186,67.58183065487934,3.705136646699911,63.933964668840396,38.13241238984563,1.7936468407352884,2.0
187,79.61863925485015,-23.124558370324532,70.42020725248928,34.62767208793455,2.614946073173514,2.0
188,74.96886070601819,5.1209500664403595,76.7486257388934,32.48774997711784,1.0045385850337005,2.0
189,73.53437242188218,22.300513640845757,67.49284172589238,22.932573409693664,2.026770288637917,2.0
190,62.74549255415089,-2.286140200921107,46.62601028515135,36.13609075001423,0.5540075766195338,2.0
191,69.54460727866748,-23.612876032251133,62.907639116766205,37.43854117251741,2.3054987847332304,2.0
192,68.07860808498539,18.438084054524552,64.60590962348635,40.467354103196456,3.327207680034864,2.0
193,70.0449115359825,18.715954126066887,57.8189461141861,37.762916060260814,2.7178381022463385,2.0
194,68.78933353353773,17.497225781895928,52.61619827753556,41.50427400410253,0.5474469802454127,2.0
195,71.1634367006468,-19.483797095416534,66.51521781343935,35.74002309696479,2.760572669032724,2.0
196,69.98367967834557,-14.612400092002716,69.75088515513968,33.472253430817,3.525734707228594,2.0
197,62.926892863380985,-17.036596792089238,56.17389217384165,33.87429044549493,2.207795015907669,2.0
198,58.44861530788832,3.9063296703828905,47.015542083956944,33.16064573512665,1.202005656870611,2.0
199,66.47664804756121,23.39638992345734,57.589247208224975,37.170333979010515,1.1428444676794154,2.0
200,63.6693463633763,-0.17744832598091786,49.44808655879972,33.16196344603119,2.6271639866570817,2.0
201,60.51642037539752,3.8310551013318572,50.06158304852673,37.50271990441608,1.8633448028732595,2.0
202,59.7638598548961,-3.222322193639765,48.08135299811006,27.653898874223984,1.9510528478308793,2.0
203,57.88609320078544,2.726496163600408,45.769913265217134,25.992870879414678,3.00150219320679,2.0
204,67.46446819177565,7.127606795629781,59.31583786588855,37.045970601882246,3.0064374628227126,2.0
205,63.98860891183942,32.29675756038367,64.15580300914688,45.02701781459752,1.1946735863856786,2.0
206,65.63367416610313,13.542804696352537,58.00904275100104,40.991460325319245,1.8685971034936624,2.0
207,63.82981771945028,18.452050270411988,49.6024010344802,37.88729964767711,3.069014704266065,2.0
208,64.71457032292479,15.64229600884169,53.57751854577609,42.08384234371082,2.867926692805359,2.0
209,75.6589253304649,-3.338780421603899,70.7807025471181,38.19371682593996,2.377797627624792,2.0
210,58.645600626632834,-5.772423367394173,46.80761141568733,32.91094097159757,1.912622255140215,2.0
211,59.230451270778815,-19.26867901016387,48.33275406908648,30.298827274455743,1.2478191660422282,2.0
212,60.95769048914773,6.828913083339557,56.40203105486483,23.819521800543935,0.596596484431986,2.0
213,64.25998753531479,-7.743772760915083,58.198354457303836,35.9128313988615,0.3497056324942427,2.0
214,60.047267110340115,33.81457716822272,51.90598577293,28.31756266959528,2.3083871471561976,2.0
215,57.49840806708292,26.97425623997761,53.194321800608286,41.12480386971926,2.1063252070267806,2.0
216,69.83343932924261,11.49976545495349,62.15925207010289,31.037359978804748,2.957990342162404,2.0
217,47.720705364561205,8.549498829890567,30.75643849491656,21.61405439771672,1.6358365461419648,2.0
218,57.50537496548944,-0.8409430753197746,52.539275571513194,39.891721792778476,0.9234062538291385,2.0
219,58.7581382775949,-4.354740785889927,56.96940959392107,40.159789927802166,2.1556566738528424,2.0
220,69.44167498424356,13.344151614008052,82.31108697486808,39.45909071146511,1.7233610935332775,2.0
221,67.20887636083964,5.369594127830227,45.61312048877333,32.420971843852115,1.499529192581059,2.0
222,70.69139125133519,-0.6032437876143248,63.42063582612981,33.99562861266754,2.718225368425389,2.0
223,63.70718995095205,-7.001050370928051,45.95018834533671,42.777811400044506,1.5012510795924852,2.0
224,61.28422806905602,22.830300474737466,59.87776201454108,32.90610028817938,3.676153833668492,2.0
225,54.06540115889959,-5.314473134086236,50.78458887161178,36.367287370819156,2.7061614639569687,2.0
226,65.36497199065782,-4.596610377729244,63.53890073037832,38.05803980494543,1.6140623436809223,2.0
227,66.56621423367226,19.624411567554933,59.66394735938525,35.65249351824984,2.884311987639743,2.0
228,59.24852427623334,5.910361635196989,45.65041302141131,34.82304205175859,1.4073451890772524,2.0
229,60.25539828557782,14.881466445125785,48.517499236721854,39.00332020930857,1.5699327971325825,2.0
230,64.85085553144778,-6.037857999443855,57.69689121479538,37.69347733603625,1.9130927397658393,2.0
231,62.755385047115574,2.425442374935045,52.811849192123624,38.64550956472896,2.8645681960120135,2.0
232,79.79692518341284,50.3196355642663,74.65675588052648,33.144844989969855,2.186419201957713,2.0
233,61.95737085941214,42.627847385469664,58.341180491908084,26.301914151617886,1.8408854272834163,2.0
234,63.30146246694285,1.342727909483564,59.17401528864093,39.91875114818903,0.7731728261547897,2.0
235,51.502365394698685,2.5533797018450324,31.79521720943254,37.7144314567882,1.5267059634097557,2.0
236,64.48994577650487,-14.579636357417515,52.490530396291774,41.50432258357827,2.289820042160783,2.0
237,64.12034154059108,-5.339089032846235,60.55074167576547,40.489739646375384,2.0904970106043046,2.0
238,65.29958118792473,12.862133603006598,43.16508164157296,28.593661647113468,3.1980022440375055,2.0
239,72.90174166482072,5.1196107139054385,68.53044449015455,42.02261051265329,2.2326006715693,2.0
240,65.0150909672767,-11.8144880290413,60.36517830808124,30.487554849556584,2.7421113089186595,2.0
241,59.67600707902777,3.1797291659773856,43.5605315267295,42.518836883926575,2.36782203959196,2.0
242,53.891836498785324,-1.8432038181415056,36.49903423442698,43.1011776700385,2.3527395983270774,2.0
243,69.1072394541554,2.6060582164924613,66.93651692013555,36.30183244652224,1.9699324860017315,2.0
244,50.965445339075174,28.59386464581177,47.31900293261812,28.42253488060512,1.0837466361304267,2.0
245,66.97767045098398,-3.7334536740456485,59.00317953113706,40.39433915490109,1.3305137878810953,2.0
246,62.32151794864479,-19.437296557247397,51.64215146029924,17.57012961443997,1.3431661755450053,2.0
247,48.282691193394406,7.161317949557001,46.04636020849946,36.9670210039898,1.6057390278432295,2.0
248,56.552190224010076,15.154319912729244,40.105327719187905,41.37569508490305,3.7321343109688354,2.0
249,67.03163566609263,1.0675782303583095,51.05574366265995,39.40442882657703,1.9102807407909523,2.0
250,67.61631790628374,7.807781770128393,55.96430299866536,57.31210466302988,2.747713251325955,2.0
251,67.74036098124655,-10.341945227480567,62.63654040911388,43.10800584653632,3.0948130819287347,2.0
252,64.91253039941826,-12.217147327209725,61.74895121769,38.356368610126445,1.53410577011853,2.0
253,60.92364018561053,33.26838396056512,42.05758297621323,46.18591859318715,2.138961414328326,2.0
254,57.659258711246444,7.581104828526222,38.415817782904575,36.91622405884545,1.186678135622397,2.0
255,62.28878916145356,23.655909615318812,53.65870148075436,42.62576369808259,2.126510509465975,2.0
256,58.34679159380984,-14.527258605682814,49.86475998990047,33.05082545932959,1.5415892368867303,2.0
257,52.334049797418004,-8.40046463935446,32.468152365647654,39.9167191908657,2.1572008059887695,2.0
258,67.948549558264,15.293408856301347,68.25296854219017,25.589396463570182,2.0342258222553875,2.0
259,78.22664808435181,53.07887873148942,79.8048651217722,40.45974139481955,2.5633878243434216,2.0
260,66.55962021846852,10.582370122229019,64.7275322028462,32.24228323894911,3.8756025136853243,2.0
261,51.970053431068536,25.184799823832527,39.88317673786036,42.435863479626434,2.5267333092999458,2.0
262,67.93729289553563,31.57231591702613,67.52692225233986,22.674381179660784,2.001849996842909,2.0
263,69.39734666701919,-22.145829486669815,75.39063519033574,36.08841761201869,1.8183367795680836,2.0
264,60.922717494742145,29.33399818582188,49.52775063336885,35.380074598844196,2.384434748258398,2.0
265,56.60935344541755,20.351215608666273,57.80386349941647,28.618988710917183,3.681450884266328,2.0
266,67.69627071102367,18.2746642343774,59.597233561948975,38.58099556840328,2.043589912610161,2.0
267,59.40558970538731,13.99652483631306,48.713030210777305,29.22099821060707,3.4554077455972276,2.0
268,62.19188226865854,13.150657654106638,53.55633865207375,31.35965165636509,0.8217791437756123,2.0
269,57.76860140677199,1.3087312003256546,53.59861243828967,38.45213136953506,1.7707680489571325,2.0
270,65.51819165935764,-31.373367410404978,48.91595405036909,36.33294955356833,2.5191821981750624,2.0
271,61.11064131704282,8.414999822460238,49.80915596753774,39.55138655587697,3.7064671196396386,2.0
272,71.88064413512014,21.180052937633256,64.2208035500097,27.355039541294335,2.610077292992764,2.0
273,55.891092402909386,13.858379360938576,43.97588620796946,22.61132965642816,2.247616623164521,2.0
274,64.71221755548034,23.145659531509217,47.84464387108602,36.34405334801632,2.8340811289835606,2.0
275,62.82987504486136,1.518786405431233,45.06475301131283,34.57230306350376,0.9868931195689985,2.0
276,66.50911499646973,4.80635760552879,59.73037799405573,37.71036661673547,2.5998515450658646,2.0
277,68.0594110435361,-14.35556888884759,63.01478627404589,45.99927800599826,1.7328514525852405,2.0
278,78.88962378538348,-21.826433434290614,77.66977851562956,33.45884876694688,1.6376800686958015,2.0
279,62.97301952177663,19.921768508183135,58.9898985365982,44.12797039499359,2.2720085348214996,2.0
280,60.15836852969335,7.947123600960292,48.507544228930776,28.447915940212024,4.2379950968590965,2.0
281,64.88503747904295,7.688499552861339,65.81389662245442,31.607427857013136,2.372785535387169,2.0
282,54.73318419243098,13.817795682251289,47.49226314744148,34.415103689304416,2.882747028687974,2.0
283,56.64671195297559,14.241986030363217,33.95213773977405,27.54785366029221,3.000411568846253,2.0
284,62.89134245464229,11.237235964647132,52.542651386377415,44.11665657052816,2.5739241508714636,2.0
285,71.11305820991883,4.655941704017258,64.62173418872263,38.280592664372634,4.1984459549633435,2.0
286,54.86367603414916,14.038157999256596,33.80578218522865,39.22485618305768,3.049993820574123,2.0
287,63.902035471724105,19.401494125923225,68.27253945645903,31.5116050197122,1.5270772518621656,2.0
288,61.0177777982808,9.751401349991912,49.22520284674021,29.581754189353514,2.049675543422711,2.0
289,67.82298973483803,2.037048301800257,71.75086970036222,33.947779771318004,0.1555029670408039,2.0
290,52.71538039594266,12.502919510730932,39.471780185025445,48.163718411009135,2.3442698583416854,2.0
291,62.08323087557794,27.57868071973413,60.1017498871558,32.44333156482669,2.526102407180607,2.0
292,73.08679205448897,9.01350616454032,76.1159082618035,42.00795331135691,3.1288494576551567,2.0
293,67.63184198788977,33.96844844974399,57.77791696442807,38.09069013391885,1.9441860962738722,2.0
