unit_id,WaferYield,LeakageCurrent
183,-45.1178892541691,18.36639095791493
184,-29.510913116375676,19.770399565903954
185,-31.21912364086569,27.649203955168932
186,-35.854415492526954,41.56748828200828
187,-39.36512514073106,33.6290644833304
188,-32.67089791418804,36.457543973800284
189,-16.626756736421925,14.649648111344879
190,-48.50974977676631,54.616342042103824
191,-45.510093711750294,31.522872431492033
192,-28.12671386604452,33.197555243789985
193,-26.71893395726722,51.705489287934135
194,-47.40390326255889,60.001828922880584
195,-32.76476175100592,26.980382174168824
196,-35.65244810859856,28.454574457838145
197,-56.45707268675697,33.149265785526666
198,-42.2835742049813,32.633017139650036
199,-40.18592103874131,46.22063551994424
200,-31.092765336574942,42.540792109990214
201,-43.820868602086584,35.201485898362435
202,-57.957738891585976,64.33931636767163
203,-47.914041492955846,63.32179255863055
204,-35.82750701103157,22.86023178811096
205,-42.036177248264714,46.54663451096387
206,-7.187474296780005,-11.50126422875644
207,-60.695652884223456,56.85009748600859
208,-25.047420778133464,21.621808324231615
209,-17.04107327961395,40.81061292647916
210,-43.50422107612088,22.573263306972237
211,-44.24312097531564,40.85426234684244
212,-32.88014643714137,32.59310455303067
213,-40.28743428454722,51.26879243100647
214,-36.01762491120726,34.02505970394286
215,-42.65596173955933,40.5811351283015
216,-61.380148514446624,52.12260306209764
217,-60.423203291368424,63.30200434892174
218,-59.72078172310071,34.408597472685855
219,-38.19669500661118,34.533641449759656
220,-59.886042628206454,72.92777256164054
221,-8.492785896660788,17.42534182039087
222,-49.127992749244406,30.850713680092294
223,-43.885235711926974,37.072382429640186
224,-48.45330847961539,42.88655751795614
225,-30.535131612033922,25.337236435568336
226,-24.158477912795387,2.6627485792469265
227,-57.56134102767448,47.041410779047595
228,-46.38306420235291,52.939343992975665
229,-35.063972659013224,40.5879257089052
230,-53.51871115096761,45.98320902819079
231,-19.84254888431289,0.30329291950381077
232,-68.50904498778506,53.55459620910979
233,-35.674736636157355,42.54457437861451
234,-37.22779184463489,55.81231814690164
235,-48.88545193563994,51.7194655668651
236,-54.25860710888967,44.889667279275606
237,-23.91071471648042,29.368856571796506
238,-45.64092319766941,33.48542496000282
239,-46.36324716122294,65.53634570434424
240,-26.97975140458101,22.930754277550584
241,-52.820956353947366,62.35502181145044
242,-30.909444773418755,33.94164621426781
243,-26.538768799611542,14.877796331877025
244,-24.486867940475094,33.536484495480224
245,-54.008341104611155,42.803280116254776
246,-60.31839039275939,50.24852875693053
247,-24.187918214489027,37.53041208091133
248,-12.244604687955981,19.5885024807998
249,-45.775685625853185,51.8165652241931
250,-36.18007048852282,29.850000010100473
251,-26.859573916845996,49.15058100065572
252,-18.10089047282376,31.97850647287037
253,-23.927874863374093,40.71957673059281
254,-23.62419160708838,54.03614347908302
255,-32.34354206771286,8.908643438063308
256,-36.81450699044828,39.75173825301027
257,-52.89252909436723,50.164350267546155
258,-35.45776720424627,58.308928794810605
259,-53.36295779685108,42.376175895235804
260,-55.417235522442375,59.05792079314629
261,-38.61265705792273,39.03605735129968
262,-37.40063302848084,39.34923095818198
263,-51.41135348184117,72.40834242934146
264,-37.67410898010628,32.727809570123455
265,-59.26363238513682,36.83836885642258
266,-42.746129112003445,41.949476767358846
267,-21.341034631502588,46.081106374592636
268,-20.186629027377737,26.338698100013435
269,-48.5331358799396,53.290439582816845
270,-30.495846267804946,32.29552183307323
271,-35.493721217688865,42.978722693153884
272,-47.96321583885472,62.98539811050295
273,-63.93346711425063,40.22670154584214
274,-45.70347450633075,36.0788722634641
275,-42.60157122764681,44.844589552057485
276,-51.95861608630568,60.72741741740706
277,-55.31320601129655,53.99276526519157
278,-33.380968983169055,47.624416182605565
279,-38.24345615331269,54.21983270120665
280,-60.66250003290281,75.39640708827656
281,-35.81418985641617,30.986288477356595
282,-24.326423620840412,48.49902671374102
283,-32.00190450308624,42.964949551496225
284,-50.34291166867281,30.537871200501804
285,-38.1655758617446,17.89860733388428
286,-42.4666860332393,31.31382514387566
287,-36.86497216873865,31.585022988770156
288,-52.87255109322416,61.928756878745816
289,-53.27261151406329,53.153679285531375
290,-35.91526009870594,52.821645760062765
291,-47.363968256643744,43.34769960485694
292,-35.2489204595732,33.16603034769119
293,-40.1319635866869,37.01551406210259
294,-52.82885228751023,42.091732590706656
295,-44.2696478523807,51.188348204908756
296,-34.196908877249314,56.22294942231793
297,-33.28341017845241,24.79922700181647
298,-43.636078367121556,44.99812454554405
299,-51.23511078060078,61.359348841966266
300,-41.44266351740435,40.03264445646686
301,-23.840522385002437,30.240803517285407
302,-52.947714610205445,52.4963255549959
303,3.3677612460216233,2.638937854971939
304,-40.74418765534404,37.29339143266177
305,-47.726116334309744,52.081058507651534
306,-52.13043339458857,59.348383533744
307,-44.69647202710839,37.300288930312945
308,-38.77909675469471,28.993663149150237
309,-20.028149180103693,41.35155501267378
310,-28.149119714655043,37.078357429396185
311,-51.097122904234844,55.01898276957123
312,-33.70662100945735,53.624615599194726
313,-59.70883951981708,67.16025013981506
314,-22.84133440462738,28.43511239765152
315,-54.48860311876318,51.08061367879455
316,-49.47927600290207,63.704946272654645
317,-42.894688382590076,7.1852926411489335
318,-36.59325224058535,41.22569510933018
319,-60.79132036217137,58.06113184466469
320,-29.64881473470798,40.97416338223271
321,-30.39536787036539,46.26160789503042
322,-27.8514805818352,32.36172899960117
323,-44.92132197580084,37.869632395869104
324,-45.44582732832064,62.74677514631013
325,-16.82518094494559,31.94951571200741
326,-53.124144426729295,38.868481275307445
327,-46.073664615459904,51.36772273162229
328,-38.52953686619555,55.20731898927621
329,-22.59939085236786,40.97855582073937
330,-52.40362964079345,36.730790672732425
331,-46.52895527331785,54.56404408112199
332,-40.39661104686402,15.162320788856952
333,-62.4721028142174,61.42050223396948
334,-37.246171996305954,46.577154570830345
335,-34.79936841858079,36.7049748214827
336,-1.9117385587884916,7.6559240422390555
337,-36.82404351071066,47.39022244305714
338,-63.920743449752564,44.66010210236175
339,-59.363559118759724,30.007675289955426
340,-29.59545540958605,39.50682509257776
341,-46.19216432706795,51.037631464986205
342,-50.93097192479523,54.09943380802217
343,-9.766835134428039,4.322456689676027
344,-54.274753687499796,58.118653473670804
345,-44.445057397241165,40.56389943299959
346,-46.4680516102523,13.3157443119305
347,-33.51891793774958,19.97722387384736
348,-54.35892959034675,50.403486051387716
349,-38.60125867379961,60.7461006338203
350,-47.398609425627775,52.96074118806887
351,-54.213641921430124,45.52529983370153
352,-41.27616797638794,40.83428046320834
353,-39.252178933541884,39.61131185072121
354,-46.963246513065535,61.13418174626337
355,-39.87283108487878,44.60307023899207
356,-48.48566530097089,48.87429848238613
357,-29.902879584110288,13.239643013225002
358,-33.35633474376844,44.60301388982043
359,-46.50708804348484,31.619525303642256
360,-48.830921425249464,41.9011150404173
361,-40.37527180870361,43.633220685629006
362,-49.68802751919796,41.08846763065065
363,-38.27742704191739,24.346305257068952
364,-21.62951721409219,29.758906371163313
365,-18.3093224367296,30.81995255055989
366,-34.00246574957822,10.700812760145997
367,-52.87781575263275,70.05942104351246
368,-56.08765591458922,43.758575219814304
369,-5.124292414012152,17.760899808765892
370,-27.37834340486838,30.060992178186183
371,-54.14913087101288,60.81668640137116
372,-39.52415173903358,46.94986368833035
373,-52.2563483388057,51.998482692091486
374,-46.289507738447966,64.06623954099521
375,-41.19934430253288,74.96510670831427
376,-50.18572274978338,55.813103714443116
377,-28.372099758118004,45.86904931658368
378,-22.607003436782335,36.669894654622
379,-37.02896156510383,41.50486536908073
380,-63.94120675475246,34.76102312789769
381,-40.76448526667184,36.61176353964061
382,-52.51722159838079,61.77727261619924
383,-29.067061940483196,50.14808870810798
384,-41.13116888697885,49.738079389540644
385,-49.538277706923445,43.20931438144473
386,-42.47924895975076,63.1488291858912
387,-39.43783412472857,48.87893320817476
388,-48.60804099283427,52.60341262044469
389,-44.38074225967094,35.540361923128735
390,-32.351829533436025,48.620408528937006
391,-65.64710351587641,70.43139660824147
392,-49.14984661584663,26.83850559503314
393,-32.34588382084983,41.08622899206782
394,-47.859375521825505,40.86620177072413
395,-42.287650112216305,48.89036705176799
396,-44.10847027583024,23.271062517053963
397,-27.087944579258675,24.702466928769194
398,-32.72397458651535,62.26710882672154
399,-26.064132644163074,45.441936229294456
