unit_id,HarvestBiomass,PlasmaCortisol,do_FeedRate
233,36.44530806584027,-3.8328570392748613,0.0
234,13.462634434632738,22.443090907661414,0.0
235,25.7274235605156,10.907788165395813,0.0
236,32.267684102792465,31.419731504566975,0.0
237,27.51714120497098,20.076483427866826,0.0
238,32.53676360141187,20.663896961272336,0.0
239,24.48327064796588,-1.9039407852942176,0.0
240,26.473041780817777,-15.412341064865963,0.0
241,23.376451021843277,14.11045852652877,0.0
242,21.875701278869712,-1.9842685409688947,0.0
243,39.872453505147924,10.004440548504755,0.0
244,38.98562564089957,13.354573838372637,0.0
245,33.954457484454174,11.266025844502938,0.0
246,25.829112583016315,-11.688000099085013,0.0
247,26.687214093476605,26.834299913979937,0.0
248,25.998595588638796,22.169441495598193,0.0
249,23.783129488560757,14.41563997045672,0.0
250,36.96067033479693,34.54047477258625,0.0
251,25.349811660970936,40.113530559701644,0.0
252,28.130702683496786,-22.57093302718619,0.0
253,40.401341292181755,8.424983135031946,0.0
254,24.728223479091604,11.579433312795562,0.0
255,39.34020826080864,0.3904435412853413,0.0
256,33.57255866234311,6.1067025584386645,0.0
257,31.814287242208138,13.266207244966179,0.0
258,22.011262907395206,-6.3756753991215405,0.0
259,25.532063289772683,33.86263650507975,0.0
260,18.69001403618185,-4.200355166516722,0.0
261,15.191967909882386,-20.64333089848438,0.0
262,27.834413049807893,11.219847302221172,0.0
263,30.018219336317728,18.809518621601477,0.0
264,37.43324649176986,12.317642666571267,0.0
265,22.52999112867132,-30.297878154330423,0.0
266,30.652988677877246,-24.329594854225707,0.0
267,29.336949159140982,11.459232190337133,0.0
268,27.281749178688457,2.2186806291941243,0.0
269,31.787353736059064,-10.803991862470333,0.0
270,32.852359735352834,24.652413615483724,0.0
271,33.99250915357885,24.913040772477473,0.0
272,19.536443791843798,19.800773021442737,0.0
273,29.51285184658789,-4.260539042583385,0.0
274,31.987503227132265,16.339830156079344,0.0
275,28.34771003750728,22.78384699867875,0.0
276,36.142701086899606,-1.5299340133747634,0.0
277,33.20627777528677,27.372650243234904,0.0
278,36.13997868375616,5.085076585518798,0.0
279,43.05894363728933,61.74525234343069,0.0
280,23.067085131123683,25.02843172009475,0.0
281,23.855954746510374,2.389079585133133,0.0
282,41.92235306174953,-0.7364226095015649,0.0
283,30.742165410434097,9.155328280687721,0.0
284,40.57969276735876,3.5354618705544363,0.0
285,27.178307422312567,16.836708000786576,0.0
286,31.456361948324172,-19.490010376923244,0.0
287,27.646074941710634,-5.67295638007252,0.0
288,20.166738471859006,-12.615301616218222,0.0
289,42.17319632173153,-7.795836109757136,0.0
290,33.55075056388847,7.98048023641937,0.0
291,48.00084401387488,5.2441205376526385,0.0
292,24.41349900521398,16.32687596344368,0.0
293,25.46292378137457,23.184174588437827,0.0
294,22.63308298144868,24.325349452694013,0.0
295,34.20332947030684,35.57910794341895,0.0
296,27.16650233231781,12.819732090318738,0.0
297,22.768313532335792,9.342783529427678,0.0
298,24.902136112846236,8.088525949133642,0.0
299,26.272239346895862,12.770048174777724,0.0
300,16.126560425542802,-13.839909076397262,0.0
301,28.971948938876558,8.231071985073413,0.0
302,39.623273990543765,17.492038892227917,0.0
303,25.27634899318218,-22.355110104032047,0.0
304,36.16239215452465,20.347723100042955,0.0
305,33.944821980832074,-10.630763265557185,0.0
306,41.62097553012638,27.128857749361106,0.0
307,27.390656244875206,33.638201381003555,0.0
308,29.536918441777274,30.712084940512845,0.0
309,34.44917860005441,4.5270975212322835,0.0
310,30.71484924791523,23.27031777272816,0.0
311,23.73802235657311,18.580421487669515,0.0
312,17.969033227659,8.225366913753069,0.0
313,34.72397307270467,-2.551247454281482,0.0
314,25.224858623367226,11.060537558702967,0.0
315,28.47238869384413,0.9080755691981341,0.0
316,30.298371041582268,1.0841645821314128,0.0
317,12.213129187397074,30.14262334353124,0.0
318,29.28745178096551,33.80946069190463,0.0
319,33.71762888947867,32.36141518534322,0.0
320,26.70062356757399,20.96403407128032,0.0
321,29.536140834177374,9.4040215364812,0.0
322,25.92731261292291,18.34314483190163,0.0
323,38.553592491109576,0.7916288663606004,0.0
324,21.472944003256025,14.322282488411291,0.0
325,26.112834582652006,12.185898575997463,0.0
326,37.609562151793256,27.463035370183334,0.0
327,36.532064894134116,25.912521873522923,0.0
328,25.66261984278858,-3.0550341599287254,0.0
329,29.31047300529308,39.099500368833446,0.0
330,14.157816888855688,11.144025639882228,0.0
331,15.284435318506393,-1.1631873872035658,0.0
332,28.5051130792767,-1.350053895399947,0.0
333,38.73395374556746,28.037909210229373,0.0
334,23.6287956131269,13.570027563495026,0.0
335,13.1291321424762,-9.349915664304415,0.0
336,23.82297835859585,22.790220865595884,0.0
337,27.116781914940695,18.641656294098574,0.0
338,16.71596337032435,36.99176266848819,0.0
339,21.50996906982828,-6.215611218214022,0.0
340,37.217815890654535,-14.924732165444542,0.0
341,32.33208189081876,29.816589638512507,0.0
342,32.92316802811756,-19.070863109645597,0.0
343,32.7902621861144,22.215217223417703,0.0
344,32.366803651260554,14.025896940410927,0.0
345,28.651477972104676,-2.4289464300575627,0.0
346,34.56880677612013,-2.241771018364412,0.0
347,28.932568785359955,24.4483418154816,0.0
348,27.236061198233994,2.456866715728104,0.0
349,28.51348829294067,24.905756310470437,0.0
350,17.864179673400695,6.835494313875602,0.0
351,36.22299564462506,27.26355182346051,0.0
352,33.87232822970248,15.57988899454838,0.0
353,27.767886681318675,23.803959706595187,0.0
354,31.06982730151891,23.96610773393669,0.0
355,35.642716076482614,6.73825472948076,0.0
356,40.90111604158761,13.339336614692533,0.0
357,27.913112470065254,17.179049146222756,0.0
358,29.691706295078284,9.87548763295204,0.0
359,34.303432501700385,21.97133385450082,0.0
360,33.900589507854185,6.328487381802363,0.0
361,32.106523870018435,1.327104988487406,0.0
362,28.369151383228235,-16.874689159257272,0.0
363,24.5623258756411,-3.7181544186501494,0.0
364,35.65214158837643,-33.42576589269322,0.0
365,25.259322019446444,17.529265456009682,0.0
366,33.06323337895776,22.76616220231358,0.0
367,35.035485704098406,14.064842174936292,0.0
368,37.42690125404398,-0.4047526349767825,0.0
369,33.222156615399015,-10.381231419171183,0.0
370,22.69042968791501,10.796978574013094,0.0
371,30.821781994721594,-12.81834929551739,0.0
372,25.727432809668013,22.539577560770326,0.0
373,26.38601097532841,20.992224945447454,0.0
374,34.474651317057386,34.296076741354625,0.0
375,36.68835522685366,-0.6094393658017552,0.0
376,32.40131186684669,17.700079060746972,0.0
377,42.90986435808226,-5.1939300040239225,0.0
378,41.39306801313481,-16.222105032381045,0.0
379,31.39782338349712,28.089323923659386,0.0
380,27.995710693717534,9.243424747272924,0.0
381,32.699926050011626,16.414182849341174,0.0
382,34.129761066497146,-5.650286678115977,0.0
383,35.96073284092329,1.074414441632772,0.0
384,27.34162346963244,5.481921345263425,0.0
385,24.23931210487331,-11.311649817632585,0.0
386,30.160604321423268,0.6484115881562325,0.0
387,29.734636385094962,26.329906319477985,0.0
388,44.40403211271478,34.04073296013736,0.0
389,28.20553420627774,-12.324758753423232,0.0
390,29.95710234984625,5.573244993066723,0.0
391,42.5353258786886,22.245528170182105,0.0
392,28.728527029542075,28.77222419841179,0.0
393,39.54323503063527,6.268807214099979,0.0
394,26.708125409457963,-14.095699189070785,0.0
395,33.73432657452302,8.293396220274824,0.0
396,35.6278530009328,8.967299148756972,0.0
397,26.579311750823695,21.346708713445107,0.0
398,25.51173205063251,5.026423607037669,0.0
399,24.562558736809674,-10.253258203298525,0.0
