unit_id,ReadmissionRate,MedAdherence,FollowupDays,BloodPressure,Sodium,Creatinine,Hemoglobin,HbA1c,LengthOfStay
20,45.62235932594248,64.86176514389197,40.66659649750747,30.330269071528157,69.87928852604229,73.1948878686699,67.06037094245872,50.089076019698695,38.937460322938506
21,37.81956722915481,39.577839478778635,45.03796442488845,50.604509719075644,55.44662553666654,16.634815357319383,50.41155586618308,52.873133475620456,47.4596153073806
22,36.00240386237279,57.851266518236756,46.08339303320063,35.06021250199057,26.147985614855607,50.15643150867251,52.58750074165769,24.422719930070034,22.6645124482854
23,62.88472563883344,63.02539591378587,40.12493358079651,51.44711779923177,60.62236985308258,60.67295590100996,43.75699185141548,53.80121686813998,36.1471476519624
24,62.37257769218848,65.55588157526057,55.563035037705035,44.78399874322224,50.64675864607424,43.536518419049834,38.59770794848659,59.48807726653071,60.81724977304344
25,46.87565527476854,59.12714406766467,63.95271335330849,58.64916741523383,39.94530821901958,32.7340144158438,44.42076394703248,63.06761215569178,48.662467526004654
26,54.08798082258894,46.788224960123685,42.15356212194186,16.037662151088202,52.448074699087584,38.5140828045324,65.74861960005653,47.661851168541986,24.648981531908614
27,31.446055761859633,55.863020137886636,65.87443410010958,56.41649557247233,69.70434267444996,38.70653515813184,44.88613237386366,28.72979358016823,33.3951780136172
28,76.92387835702874,45.61793145567354,56.914630291028814,34.58029461601829,50.535346496934835,57.490698649566454,64.49144670898022,65.5586607151583,49.83941642388852
29,45.39098302288685,38.33456862590761,50.7750164168536,67.21672039091074,40.44731937037115,34.52501598048585,59.97009210686146,57.60191926742676,37.75765455231978
30,40.38492515231913,55.43065592999134,53.99942006441258,45.96179592206821,39.168230048690035,39.5493287260949,51.62971206758289,60.00563079387837,41.71585098847372
31,42.14577474565071,34.29202447830022,38.91918121818491,44.268367499831704,36.021550132522506,53.89641476699309,48.94766348586514,44.53415721550037,35.21635095559068
32,51.6271061629218,47.848215833483444,62.696323724033086,46.38175926074709,64.78193486866824,62.54854141929455,42.674830791366546,31.722685073032146,57.677629761858185
33,29.163331767579294,47.13245114706686,35.37509747439804,52.60242200299646,46.56919155241404,78.13269973942835,44.86248498122038,52.604667025444265,25.81149792860892
34,32.42352868877719,65.78717022155902,45.54845670187899,58.74619957834034,60.66365822997834,35.23852266480117,50.997970104837876,44.88454025170614,43.797631478234614
35,51.439205757217415,39.380878989240266,52.870696325305644,52.659028683837626,50.69564883202428,60.35413371146844,64.80049038063183,71.25350905771177,40.013150293379205
36,26.371836059314013,32.70324461814729,63.14163749568916,29.838408261542583,56.72253175086643,55.59103694438667,50.88816695424728,32.03549558837796,38.410248322677575
37,48.443552784319785,51.44543771850671,44.021346586586375,49.64586935645226,49.03711188493023,60.71580334523421,44.1960478868958,30.698841084319632,39.50708041947942
38,59.52086062055925,60.67126665144097,44.414766691157666,53.94264017769393,58.26018009917219,34.724871164834404,22.775448842743764,48.81942203482108,52.98583020489474
39,79.07965008556738,61.931490448748406,55.24922503764039,56.25093496008639,29.61006745815509,40.2859878846673,54.850676479565784,40.20555199778466,45.19452372619087
40,58.97061148062774,62.8898298647301,29.92158749013269,38.81255530759612,63.39487967520705,42.49667631321034,58.16005818870943,43.31395031791204,47.957728339838084
41,65.59323858331206,73.02660584298188,49.12430239202775,38.010161039033115,64.54717069817534,47.871080371150605,40.448651557021456,43.68717463137499,33.030013950143235
42,22.379864044912892,45.07696584942053,57.13521434326313,34.42472668409459,23.91802799222271,49.972333391807794,46.534428637315116,41.89941603296545,15.965362565706998
43,28.337478557713652,72.14718162106973,41.15934466847556,52.06284499097368,44.17234947220763,37.69490390496255,59.46865782895618,31.91871054681363,48.91364358036569
44,48.37140345089527,78.84339651321699,30.84997907793538,51.41701336648001,54.23284718386489,48.53732050937381,71.3793987814086,37.41114130865163,37.91952151253362
45,56.31223186174858,33.36816091825737,49.91655285101393,44.95505786449814,65.14527020258414,71.09653230133019,26.18002574524715,59.13541953268648,44.72120679575838
46,38.174720292876145,55.22607771289074,52.841622224534774,44.43325926925727,73.11143909492277,61.88819645143918,69.88654502063584,44.87170011357524,44.30145108514339
47,32.854148077674594,58.15804824222236,64.29098966211801,32.17181421588451,49.07339968711249,41.45843544640192,23.06288261038224,57.963778707139,29.292100108867835
48,66.29985646063429,51.80609286752118,47.16077901344554,57.937846344582965,39.12309527141891,34.11134637088115,60.57296190252724,45.37591102937275,46.82214576254956
49,33.265871872474385,65.06742249593252,75.38578110054941,63.52484503354168,39.06040031288629,65.42601493637261,78.14161995414766,56.109254026911245,32.61822958009969
50,81.63440254280847,43.397802367867335,37.05493898360976,67.25212056561305,40.99992270954097,65.0759816366094,45.888345555710714,29.085170192366185,39.95048736195459
51,71.70129694347565,47.99151034352249,49.659043234670015,47.26926495794482,39.137403476179095,43.22948887309979,68.43486041615905,37.09417941945493,60.84353680616177
52,58.619965682944105,47.121286129696045,57.62523140226397,62.727370476764435,50.66359221288293,47.73963315679009,30.02984101183506,47.35848594725183,37.30037894356754
53,14.362516855077557,68.89128995755013,36.48578154685641,69.0477780753618,52.266185361668974,33.056252714828666,55.97284801085026,54.270731889648474,26.861533920512326
54,65.57580457181957,55.894972218224865,61.46724867573223,30.797016458670257,26.020332411516666,58.19012247167005,42.58574703093305,42.18453291040934,59.141994736286684
55,40.051487752167205,50.92857124554084,60.716753212361944,29.428041765806086,47.129667256068224,44.987177599963644,53.03184451071713,50.783403287929325,28.378942161730244
56,58.37414662928294,47.70015866182765,59.7648205071635,58.78669395550849,48.6382447639775,60.40469426707544,47.01824953202988,49.396605536631405,24.89515590830838
57,43.312252330219025,45.727606777676286,68.43569735636291,39.15682312136615,55.7479017130891,63.24107936416185,47.996548844886185,56.96808446983254,39.91507207050685
58,76.70409988928999,48.690441462422946,31.435869374640212,47.969130363140394,45.041578697770845,59.70167071728982,29.272138691492213,33.3265556101298,63.142740212234614
59,58.55777699700421,59.29379934213377,68.1172023842126,55.89745975666892,44.20473289843262,41.30792982776925,46.980725945505135,59.63667437386039,41.29203313653296
60,41.694364750717284,62.654397070888976,30.07961830175754,33.774013114826836,50.68845248138805,66.78665670364647,41.18806218400851,57.479828776679916,30.921545125571743
61,76.67449253387102,49.24897414071055,50.130614304838545,52.271607604247926,48.420674895865304,38.67269697290995,36.43287515990202,49.60767376669053,27.763040471439332
62,36.52886800751165,62.14761081090727,58.69676340216439,31.32971508625953,60.40440178488026,53.47159104669597,58.486207403936255,80.28896151386323,31.180292831685154
63,44.661638309821264,58.34615814869736,38.1921006492683,79.0385908596098,52.78918142048769,66.65185739338179,44.32192868401163,57.90025043680791,48.270494284737886
64,78.22568698432025,52.65662394140991,51.55374470671286,22.347294535469587,46.22019133170236,59.17513033477787,36.97741303314123,50.64757105899244,44.879662736648555
65,53.758979813530814,45.18270482346805,73.74804351227074,42.22208129091143,32.58660136007949,38.75750423155705,49.34557056092096,55.40180445403542,56.76881763274315
66,37.66278821726764,53.37669558997525,45.4502085100594,47.08107070764996,70.94714613909507,47.66456542019198,41.23308187747058,44.242140474889,41.27848734775168
67,59.2918349546076,39.38871026116512,83.1497298647038,57.89602640713049,41.703617403284504,68.14387653911938,60.58084752068511,55.43013484864419,60.421315346354305
68,42.20451837329064,20.549146770497057,52.515822199656604,46.90661717291016,48.046204311820595,55.06924737968881,51.75387144883076,51.66895428602753,26.883331303887985
69,54.966679689705494,35.349535804260874,59.2724094248835,57.32058464352587,33.2333394550157,51.183336125515936,58.501779660418855,60.77009453378137,47.032575843557986
70,41.160638320362224,42.814327328058134,45.673129549763146,47.085727618533774,59.224041173815664,30.23464390889628,43.08499718817718,51.31177446485282,49.0223819439592
71,35.233409432298544,70.11743364237294,59.62233495777357,48.94591596670226,18.824995939916423,47.40346988352635,43.56314372252369,42.75153048762003,37.06120435118437
72,36.18940111943385,31.55268326886936,41.51067491189056,63.44167474406055,53.93893534108462,67.09349862374727,49.79591520180506,54.84783125340032,51.62414179347805
73,67.07885789563339,61.697730620206414,51.021746003885326,26.87020178712404,53.85503626972928,48.29772898218851,61.626014428066455,52.134498574872985,45.87512955413657
74,46.3172066109917,48.057982361038505,36.88201886176852,73.4664631832276,76.44963739047046,53.53132483145568,66.96057607812679,48.79503873168643,58.76444234195471
75,35.92377277046067,57.4072822362917,46.87326533017937,51.680530402497965,56.77501486030759,59.18360506825837,61.46490495863546,39.690093227006535,48.09499879206068
76,53.634988060755504,47.70821280453905,60.17104927478504,52.268444153099125,49.8201295975875,51.13941354532277,48.56413100660258,67.35085899088463,48.91920824456832
77,63.26406610088418,53.72834455057718,31.354217265446813,40.79811304716054,70.13223955888215,61.44712181520325,46.76256572071023,65.98019389972438,69.69038459583665
78,64.93911757208593,44.913033586128954,43.01362295874229,52.33503776183912,58.02874115781264,35.445757877054824,62.6489090967128,36.992189911358956,45.488246777728854
79,45.71414147051181,72.50979454519722,50.945578304799206,43.05603198208996,33.09600655837918,67.73027025417456,31.90037630334178,42.97311374444771,26.96533277175425
80,47.504131912077284,79.61614448639139,45.07791069044055,72.32744364354838,57.74589375662354,37.66661968535213,43.356263956419966,73.32407015173732,22.247644091014898
81,30.187243966619942,64.80117362980087,43.54932012847282,45.55278080304833,38.92237463697022,39.642517968842185,52.184119502358584,52.55616617784995,35.868688358221185
82,41.451224279907294,60.32470960525678,51.55118806462554,56.091235358211165,49.94901786938705,38.23918016720111,63.48090229311343,50.3918296584397,48.74632008609765
83,47.36384944600358,63.59379246299364,50.89446545401814,38.827407671114514,58.43831253714499,46.659610595305814,49.42574700170603,57.535616605838804,9.99873846364763
84,59.01929583259066,51.752760432179684,60.039332127322155,48.32199454923315,74.53287221108639,40.33323982214079,35.647016910003764,47.415222078168284,52.701647728968354
85,57.55738939183149,32.85284921477573,56.384668600757756,57.04679349368456,65.97427383694713,50.052675950117795,43.17282083615669,43.00340242510714,46.32781167986308
86,41.96311974014923,17.198707157837696,41.77644648947219,58.38586528693594,55.86165798518603,45.330693924570845,64.2988904995234,83.42173220352686,36.01435182743279
87,39.325693823684574,58.608665621713065,52.203646224335074,38.05899749077034,62.726317169467066,52.80247724280371,56.76627923729417,49.282651084015804,35.85788575777691
88,56.02108521643694,38.813124656332995,75.61208763146897,52.28708591521227,43.252042431135784,50.29530066769804,65.3864172580105,32.67919891987178,60.12013157502357
89,79.86058826436964,78.26707872693552,60.73250990614053,47.2548177732823,50.103464907256516,66.94261586569245,58.59937942590628,28.063076393459323,45.21221299215556
90,23.985010348143827,61.676572673921186,62.19364564251448,57.130062080278464,46.75964129392078,48.896026559184705,53.25263548706763,60.63874490266961,25.707765409221615
91,59.9301244957233,45.55586547428914,33.88799795017156,43.73160654516592,59.929344263297274,46.02227611038257,8.667417216904191,87.16759572672088,28.505337627074805
92,43.45025268513158,52.3073241316666,51.042182628203854,46.47171468114293,59.27402115434244,46.3972152868105,33.6865085354189,42.17621683835768,48.35841615340442
93,37.12832213485708,57.64950243201805,37.02684103483676,53.342103420416045,47.459192830418004,44.49543784849463,66.07141737317048,31.11214461288285,40.79292041087402
94,45.05201318737202,60.189767169381255,52.736449652778795,42.17281942075113,52.50168016643217,42.64395655663361,43.87727468956603,53.99668099309143,19.83101031297679
95,32.24800849972105,37.52679445475218,53.72526885595032,59.02330716701946,31.861782544059714,45.988766655646614,58.36316944448834,37.91936705613769,17.03560200163389
96,48.55592413330701,77.02237910057976,49.311387400641394,41.440638441989655,51.13115403956432,51.249715278278444,55.84139357239789,40.54777481860631,53.586341138208404
97,45.995601559278555,47.71417110410266,42.252666082133715,38.05786285874532,48.76754233433608,34.01897871124368,41.876331576312495,31.761404134071867,31.39873351380382
98,62.690626495888566,41.52506722491263,46.84197563458291,43.84930760892149,65.99533386392478,64.20590971237817,71.15629824314387,40.02556391763274,29.226930835036057
99,18.380389165530318,59.1693595711668,54.93473093742183,51.55930812655679,56.29700708840584,44.01195622787453,48.14806310697368,57.82478196697684,18.36953739164757
100,30.90824526626288,43.68590748197818,60.903678088019426,43.00428425151062,48.243333098088755,46.38976344911664,58.895895315936286,64.88148328077938,38.711004454106565
101,43.5624607365861,32.15363379271026,64.17288862319441,74.03201726529504,58.899691069703806,44.36344807459121,56.041648965640306,44.62398161618649,57.925675710943814
102,62.990544381973294,61.746650893628,41.67708266577952,71.39299606212036,41.406615822351185,56.867969146732264,44.74422968758088,48.41525934567493,53.49001537952721
103,65.57187164174105,66.73802551227809,52.209849412809106,44.1692179720046,59.62686346696926,33.91303940013061,55.425456944782745,45.29688905812861,57.71914815929546
104,60.40282179457331,30.062140639959026,35.40886925833627,48.80136813905631,71.7087367992126,48.14599957742373,56.976054109085695,37.497974320944486,36.872549053411234
105,72.22242176217046,56.82247872003072,47.781270155726894,29.380332351532516,56.052661220362474,48.96170807113569,63.40599682360697,42.433226637041834,36.21513268316475
106,63.52018957747127,59.803521884202965,57.15621609192063,55.901982292574274,52.00974358497082,53.126911274693896,46.72035838205634,35.596687960248765,43.889038438666574
107,36.14807008848476,65.36713954137593,49.686318747803085,60.87464358300196,59.782782582965055,41.99435444109347,41.75292900888609,55.62044555688283,33.27088216394077
108,44.59487689709485,54.10539769103195,38.0707115685167,42.1839195275024,41.99850401855153,31.544445980605914,42.487357558932636,30.12907057851892,31.045400000923998
109,77.45316165547658,44.80820422746942,43.114629616939474,58.83340121208545,52.62446849367576,50.6545306462583,56.18315668094558,41.04064117870453,43.83112440317681
110,63.41820649853736,56.609766374178506,53.98687731737614,63.3091866068169,53.72750156563915,51.221141963714906,56.424823569280214,51.71582779248506,42.17928016387017
111,88.03355892759322,32.4524435716478,43.55224260675233,43.79123836839738,59.45281291504177,58.03481423507376,81.47621085038877,70.08691059520716,31.488398990784646
112,52.07114292807179,51.857180351726576,38.873799763545016,47.122743079364206,36.75882421322253,63.07060457204551,38.48839838104482,55.309613662603084,28.3766164687452
113,27.214896776831537,42.37469061949116,62.417821879178064,39.543088240765954,34.11313998029501,48.69937445025788,73.62425784601474,41.40084264936757,24.080752576156435
114,50.27496636209017,62.09241429113435,8.169925195867178,47.24071408098943,52.59881688919684,49.63452456910803,35.128369655295515,52.9381711850351,54.40710399681311
115,43.97331976581764,46.92388100608132,46.274543532861536,28.21422614396556,48.48329161039572,45.995389608305864,57.62420138193295,60.58428949428719,34.757801474774475
116,41.80841050801503,49.808322323793796,58.29296306396686,43.56516701311501,58.67054073042849,50.05300307402452,39.42503741253459,56.699361275604055,25.0179924477619
117,46.21942395495057,60.35471298244738,54.184190818762325,56.77070259973122,52.57773146753062,32.224699125138045,48.41854526127512,55.67407942302719,50.31995748143858
118,41.14700315537232,57.9381193467295,73.9109184798713,33.38351051830883,49.534229590463966,28.14087500661174,52.51615475919581,26.49302162214491,47.90257991966724
119,57.87242297289752,31.173854443406125,52.14931967734565,24.849990263775876,46.569678695259704,27.460243251424668,53.19999619947479,61.15063655376099,43.8911483068007
120,38.85349507747184,46.91379375295302,48.14448841130796,44.28738374180388,43.88258338628114,49.84093322367792,82.26919988197838,50.75943961127964,37.24202516435225
121,41.63296884606498,58.86977822835891,37.79415274727618,68.1707678798127,73.18607259398026,37.24708487406582,44.312884776305964,51.061618527886225,33.27189001121428
122,75.76758220580861,66.88850514898883,52.306413476638255,39.956513766517865,33.96091685971914,46.26897623763826,65.28914015706052,53.25376871243788,51.07302226274858
123,38.491521325364324,48.552782719913345,56.10054436333598,40.98430758143477,32.73167916348943,47.816089522240766,59.333623630537204,46.976297843532386,33.99203473804518
124,57.334784953284796,35.52441501081176,51.582652025667734,59.40150423783766,74.12344916637005,31.44222100235767,55.78179857172847,43.331266857576075,39.876412861764344
125,76.40878167954155,51.825525137566316,42.437051822209156,48.36352309493385,51.25766960823549,67.29545312931563,56.80239577189658,47.318031265625756,54.88990641308192
126,57.61149124835741,40.718339959148736,43.32090210749412,32.93541398359737,47.24383940480887,36.74361201180153,71.41109599989235,23.050488071513346,39.86621244512375
127,42.79569705148367,65.6902627513684,53.32516708186594,41.88198812114688,80.0006858267557,48.0697750176053,54.97876130554218,62.42894052328927,57.4504638507504
128,40.33902222213117,52.80688278712061,56.19912232113072,71.95448540536373,29.84813796166854,37.53182917389457,57.2906936083526,49.92258496284889,44.92086245567447
129,50.84916465126283,19.509625268593798,41.47243920573492,43.54268244294905,47.412437856031346,53.37051521815807,39.87259098657174,63.829685612072964,18.389770573162874
130,37.09304222158807,53.439799119393875,76.32670113821051,45.397428692702825,49.272927453520516,62.080935043751026,56.186396655579436,55.55658245308784,32.25500938983469
131,50.40806962087067,54.849001722678395,36.99247634860176,42.69880745696539,42.93632849448509,49.29366474359216,64.68990709212719,50.52990733472961,43.080119850480514
132,70.0817088525636,29.043956540746233,59.31389488867227,67.22324767814104,54.64622491111453,68.4723113919886,52.597321379168925,51.58368449423916,21.718414062344436
133,23.745789001113838,40.51288839403236,38.649046486256715,71.2236779744788,45.89262822439831,62.1939426258607,68.82433201283712,44.97358583909461,9.324255184855218
134,42.484921120011464,57.356959932442145,56.72318792736384,64.65846342996498,41.146215397399615,65.3249278030563,72.62488744066181,39.864906614055386,26.670218091915615
135,33.41650830190957,54.39690426039046,45.52396750994647,68.21453190436422,53.59659740211904,51.851594410812154,46.95673481445896,73.16983497702785,34.88417147503491
136,35.148421846123604,37.429029770096705,37.99929617731758,61.358758037855054,58.1625955445424,50.70944064560864,41.01990049790395,41.57605777870666,33.68288365717119
137,50.48234575705597,45.93974791366318,53.26473938923082,41.727358238346554,72.55762699082607,59.125615042969784,35.760800204812135,63.49387366649288,25.713079948587712
138,62.546125393846154,46.52615252916241,53.99714843836841,57.92391218539875,61.281100254286606,63.22512905637729,41.696951876219096,41.0868753003961,46.074432656644625
139,52.738314218828464,41.52006597541425,43.77217898645753,45.59215923842592,70.7244737820725,48.41405377813603,30.773298841161434,52.21349783335244,42.38441619203137
140,33.627691010055955,37.064051722087335,71.90922805348426,60.60856519824294,57.2895876374925,31.941267968090038,29.991603992027976,30.108223438652537,26.7965994759078
141,86.75465225351466,66.03813752967194,56.298617104599565,54.03114000292321,58.08407604597973,46.188767787392855,48.96806208123789,52.10119276455983,51.38360207601323
142,43.57475225390696,74.97695142879112,56.7811533943416,71.16501074839029,33.43264226469643,60.15171383732035,52.36340343199431,57.981897655542674,22.13694380768389
143,36.444078072904745,70.0212860811942,18.061218199637054,49.34953271687786,54.30814248618208,46.43804554459858,53.02991522691081,55.969469160828446,22.243892831006555
144,63.36123885624196,71.29888763563216,37.30356857296255,30.499371712945454,46.277977163717914,52.68050268682808,56.67243522598294,45.44679795279946,35.313168206008314
145,32.876675764504334,64.30823096446709,69.79925592720603,45.93905395492938,26.2575212384328,36.188387578783164,49.23933895201947,23.16448300879525,22.796943711283557
146,29.59912889148372,52.275198908483624,69.15129894296142,36.814441670094176,68.86325715044323,39.267337194250864,62.61089132574098,42.95619488512231,29.864332428435397
147,48.69317714948995,65.47087014075285,42.71410495901588,43.30176972004334,45.858990034796136,47.224170387463445,70.43327317377316,59.47024273410385,39.59158956097562
148,31.76709197419891,26.3395390098807,37.08655091007634,38.27205802730605,64.40150297074098,25.686931717544645,44.95466154187636,54.98025753999275,36.82901981287882
149,63.936381953974205,56.686714996344406,36.289354744337125,65.7183516789853,63.75757080477842,57.795272621191565,40.19174483782579,33.999554740158175,62.197877220764326
150,35.42619946841922,59.906716047876195,32.90769518015624,52.890529875629696,63.58946204607894,67.84051467855629,44.40563878306333,53.64397403011667,36.06439568799449
151,56.32196724395146,32.53253180920064,48.97071696137884,55.6926445931599,38.13188649023209,74.52813710166822,60.9014587883104,66.20488503111035,53.03812949705934
152,57.382034661286916,36.65903215625578,56.17530817161662,36.950941066888426,58.22412324558471,53.61107904630024,55.91048515990087,48.64047927214,47.18223189702014
153,63.180618702784855,61.64625432629769,41.77201510684728,46.710132779607,49.17369842824766,33.880915514539026,28.923950312535847,41.36626670734729,54.312241440609334
154,41.176545628718884,33.39246626898353,36.51301425036321,57.89417606418248,50.24967906178404,59.31335925334784,43.85238741783463,42.982973431308615,41.79230127673745
155,27.929615738425134,35.64835541398077,61.83218278027673,71.08780181806272,50.77484759389269,55.01317604717989,23.79438989706783,56.96101011222286,21.9193403569872
156,81.00379530680503,48.88951619537259,62.77254239649798,42.059086694144845,43.922172590217656,64.50299648983885,45.85077285684305,24.258798992541653,54.47290707185725
157,28.11220342154826,64.03165995959446,51.00958982806505,57.26039087315296,72.44834269971753,53.70248296923876,55.723857231357016,72.1207880890619,35.01066187984545
158,69.214516758904,48.12466776284179,55.157944906032014,52.51384210413341,66.02709655771625,56.06325126018962,32.53647919443157,75.56197186442958,33.067153386616866
159,55.33030792491799,45.99183719577267,42.367352198035974,51.25171396351965,52.54832833577493,52.220063892307515,60.636817198380385,37.02274816317671,49.78180611787638
160,84.10750902582342,41.52720263380296,41.736867779920566,40.70934669795132,58.64724389015326,40.44147077410399,69.56411859346329,45.7265821520038,44.05824840729806
161,40.50298367878426,63.589350520584595,24.413468368877474,43.678631332660125,71.00169607772635,37.25989196188216,56.01029000786676,48.5080170751687,38.913323073400434
162,47.381251821861,39.399084607997025,27.76946363819593,75.10695396312565,34.40325052978768,50.788179474625444,51.83701485895297,24.470355336198296,29.733511458782832
163,59.70165978401173,44.1894768068734,57.110374310820994,78.56767771496334,41.038892008914985,49.89288836422811,41.44127010640966,24.655156296336884,45.63168233502635
164,62.321515255805444,48.94702569880569,38.19468667171196,57.86812587277178,42.52584035785757,30.984329808491797,45.476740612630365,34.47113632173821,44.479543627297254
165,75.54069399828636,50.11970013796635,42.30080697959135,40.88840090422589,64.25597081358447,42.953054520301215,56.06892432250687,56.609128986025055,34.76243282388199
166,41.75739020967247,54.00937645594532,46.84453427143084,64.05485442226082,67.1279524966111,49.136483294854024,58.695845108995286,45.291833202719125,31.335576250401353
167,59.06773586605062,65.92439808119303,41.69259547624038,46.86729628283582,61.543920739949066,61.27004033705179,40.25399658257073,43.455591172843704,36.12288137702822
168,45.542106538043925,32.35386931701292,54.87536773458761,35.82850058734284,26.393856181960764,45.86968610205954,28.75296609398613,66.09153335342502,15.595168911233618
169,35.05323065159802,44.19478968068136,53.285529808713044,47.915342830935636,59.67443582467523,33.732181076059454,16.85384741646825,73.82586495031589,39.67540465131949
170,39.51672111011754,40.208576703158904,64.60145847990425,53.45227720178098,48.82410555245824,52.63993070491811,49.07016609999371,49.960035769610904,24.970154044120754
171,33.53754171832788,36.049095838394,55.79551303073629,60.211710065490585,43.343263478356604,54.42101291152365,54.92851418645117,45.03726989832051,33.119859984707475
172,44.53050542809195,57.613243285075114,55.84232019860424,30.921928310946576,63.56389475520899,35.018929944360124,70.70060396406308,60.22501731724492,57.350110486197345
173,39.929154486862714,51.90617943902201,40.218887406775586,37.72417452035451,57.987298707250936,62.684851357874685,62.91694028909783,41.0874438738533,38.764823057850606
174,55.82578639998217,70.05790796376574,51.252245170341716,35.95452901819634,65.26827507396082,53.8517022601719,52.15293264690764,48.7728090446778,24.591891610259342
175,55.44502803494446,35.07761810806275,36.629567834013734,51.960731127940576,33.18686586153175,64.99015382050337,56.38629675272901,46.30460349175471,45.31382266602014
176,67.44968749159446,23.908359449562603,74.60374977509207,38.48832202578539,36.207120068605626,52.133458404221344,55.308122661137496,55.33721531623492,46.29632042311447
177,40.41995656693829,53.55868469647308,62.03560157408087,33.39302093214178,32.47153749725757,43.40247430080752,59.24216498542951,59.50993066429442,37.252460425754585
178,59.79802956431143,38.73530494793854,59.68500881512685,47.768301653623055,39.78128630050207,47.64234535672699,51.814298394977705,27.759232449820267,46.68282004030926
179,37.87449657917632,32.9504404896168,40.931752355914554,46.506161545214354,36.94448081317237,44.98437882984534,34.484503247842895,32.70713037880327,32.02359096957527
180,47.456300190193645,63.10543659481061,28.340225994420816,62.98051020383562,57.4376782625163,49.00599340466592,48.053481542950415,54.19413109825536,26.047353315382363
181,38.11484842089998,64.69666805637326,52.655899257931345,58.099254754570374,53.207987286955564,24.852546679044067,29.046274108639707,33.653668614635805,39.79206410831608
182,70.33139441928996,62.66730406788056,54.9781616483958,35.62102345127396,52.38506348953776,64.63781388138636,50.22156363225668,46.55721432870592,65.96855785482335
183,44.25917415130918,49.837119367173,48.541177673497366,40.28912630409663,50.85347442362238,58.04212513030212,29.307681701848765,66.97250491847281,53.87462987917026
184,34.6118952207073,36.63605503374134,55.477253536104655,47.974667075754375,56.00755688234129,42.766078753425525,51.48284588606323,49.1472637503754,41.23712921639008
185,42.04740247813456,47.78938757252797,30.72984461785121,61.4833377667964,44.665598125369385,54.93610935544177,20.6216424028074,49.22493252375654,48.26262720349008
186,51.460148946459405,59.27682823328754,47.30573670924207,79.09796112243211,60.05143143072027,45.40346128772974,46.402188364104624,50.50964510824962,20.89803700866946
