unit_id,CropYield,TissueNutrientAssay,IrrigationRate,do_SoilAcidifier,do_IrrigationRate
105,19.98924916767462,20.08727912090931,21.72042265113189,50.0,25.0
106,15.673606572173817,2.676181363444446,31.093804126574724,50.0,25.0
107,23.839684240310834,15.081028497029273,22.806964850985572,50.0,25.0
108,17.724765933525887,9.441985638223688,26.00641220855707,50.0,25.0
109,18.703681836961355,1.6483339701111603,25.783480482302327,50.0,25.0
110,20.959633151113444,0.7512402212687768,26.62872305886081,50.0,25.0
111,25.57958170595209,6.6172690173782165,32.45489120385319,50.0,25.0
112,21.637884629748605,10.21864236019776,26.572748043942248,50.0,25.0
113,22.56017843605764,14.246327228486455,22.306125065754763,50.0,25.0
114,19.77551761612885,3.71742501483506,23.270669176269685,50.0,25.0
115,20.19312728795301,2.0632107352579077,25.342811524743084,50.0,25.0
116,29.623117847262662,9.811504246704692,22.979959856719987,50.0,25.0
117,24.3859004477803,13.0908243266441,24.541277047434846,50.0,25.0
118,24.915642752660293,2.3534703221183957,29.654597637130266,50.0,25.0
119,12.51566977979445,5.017475299260879,29.134147737321488,50.0,25.0
120,17.323953824581416,13.844579750181559,29.078231602416686,50.0,25.0
121,22.367629232133538,8.173450257121756,26.083739137361352,50.0,25.0
122,22.286610958197613,16.36769927943045,24.605418260467978,50.0,25.0
123,16.132634622507787,26.926403432446484,25.063396432439507,50.0,25.0
124,15.105625209919069,1.723134017485525,24.603494375620024,50.0,25.0
125,27.883936518547205,9.830793402490654,22.78112594969116,50.0,25.0
126,23.770807116536268,12.911901896063082,25.854490807686613,50.0,25.0
127,19.275346097209766,12.661737335173834,24.50337858893636,50.0,25.0
128,18.98407417115535,24.920537984359967,24.423317120028585,50.0,25.0
129,32.38591126185739,24.6676344959751,28.699760871605978,50.0,25.0
130,34.82436595986136,22.519515239611632,26.283464621407443,50.0,25.0
131,21.565220676982666,3.666739617851925,23.590354851956214,50.0,25.0
132,21.596523844625604,23.137463423198483,26.587274771301026,50.0,25.0
133,20.497631140824762,8.017752457072097,22.48578098518029,50.0,25.0
134,23.771264322441713,6.325020686036355,18.668393777282574,50.0,25.0
135,23.564135550380353,32.22058776156054,21.054958752262408,50.0,25.0
136,22.384278531391903,9.922514538862387,28.550869658744535,50.0,25.0
137,21.53529980423938,5.054397611865626,24.088028076667086,50.0,25.0
138,26.39177348959486,15.57083171905894,22.714353996019828,50.0,25.0
139,19.949147504668126,9.02837877720652,20.78332396352617,50.0,25.0
140,16.600066919885336,14.965199912160468,22.519476957892046,50.0,25.0
141,25.946920412371725,8.567563047935248,19.79653512233497,50.0,25.0
142,15.141093293206032,23.94027278182064,22.77310369113483,50.0,25.0
143,16.517120065225043,4.71461910168275,27.859998735316246,50.0,25.0
144,23.257261840061147,-5.83007866581633,28.316546658137245,50.0,25.0
145,21.119383664433695,26.05840547420607,23.465125223766616,50.0,25.0
146,14.301088272129522,8.234428338994492,27.103218969123706,50.0,25.0
147,22.406478982329027,13.894149238488591,22.05903577946855,50.0,25.0
148,21.908352101832563,18.702808727420038,24.12376719701837,50.0,25.0
149,13.592670342189088,-0.5614007801376335,24.308778283767754,50.0,25.0
150,23.259856583717358,14.645808816436556,25.393709481904033,50.0,25.0
151,12.432983236995717,9.681519979527218,26.336915075900354,50.0,25.0
152,17.49171101883802,-1.065168653972023,31.610804124520136,50.0,25.0
153,18.234435554729746,13.868935994400886,23.366947720201555,50.0,25.0
154,21.166628591352335,10.058881196648894,25.58318907299344,50.0,25.0
155,11.347513722303377,7.983859252748394,24.837448821364347,50.0,25.0
156,19.828484881724783,7.886695804384379,26.499210527783905,50.0,25.0
157,22.614550273007907,-0.328643233898541,25.739373527062543,50.0,25.0
158,23.587103295962105,7.396939506563605,28.623342068552574,50.0,25.0
159,23.64665699443161,13.92806067511919,28.021599361829253,50.0,25.0
160,17.821402558281097,20.474760660332773,24.557899500432185,50.0,25.0
161,21.01909636898227,20.389520621874674,25.273390602637324,50.0,25.0
162,18.25608044521025,3.1347647118464224,29.971475821861635,50.0,25.0
163,19.32464297403577,11.412921235019551,23.69970238974282,50.0,25.0
164,20.115493140507603,16.36793637892635,23.53544776539273,50.0,25.0
165,24.663718937073227,19.470195091100017,29.273168116722754,50.0,25.0
166,23.833628508498514,6.8250995575650615,25.219685189562924,50.0,25.0
167,14.210920171332122,21.11410635206268,24.32521272520237,50.0,25.0
168,19.835005806330088,25.07751441551133,19.102841535107643,50.0,25.0
169,25.871746900853122,0.827618358017137,30.555119865471582,50.0,25.0
170,11.825329769608103,20.437770312731892,24.719263053781646,50.0,25.0
171,19.267936291937207,-4.272119471993188,22.783618360859,50.0,25.0
172,21.496834865309363,18.0867353820314,24.548035682595053,50.0,25.0
173,28.47155453705184,8.820523732952651,27.385552043883862,50.0,25.0
174,15.34968598628107,7.4760028035355015,27.520535717604087,50.0,25.0
175,25.21935815118345,3.2981111134097043,20.111166067747103,50.0,25.0
176,14.87790983507363,-9.959820667967527,22.929107897445107,50.0,25.0
177,21.254258077168746,12.412663097415079,24.69911121925395,50.0,25.0
178,24.589991604073067,-4.652151789531494,26.72366901746915,50.0,25.0
179,28.873210449541713,6.75047574432642,24.104538676107286,50.0,25.0
180,20.143743432129515,5.915836516479041,25.948897441356312,50.0,25.0
181,12.917430307886594,9.671622403883758,33.33029179314726,50.0,25.0
182,24.44150314514519,15.658342186427568,31.041726460072134,50.0,25.0
183,19.275887766590774,0.5355900537407514,24.76909415489197,50.0,25.0
184,18.891351435115237,11.468430945482684,28.640629351103584,50.0,25.0
185,18.830864029943516,8.863580726523258,26.979595470072596,50.0,25.0
186,25.770677838740998,-0.39266074124944517,24.147467360896258,50.0,25.0
187,14.722886856268245,8.173600422118245,24.529749325084072,50.0,25.0
188,21.81547028835062,-6.133932055691075,21.714683165350895,50.0,25.0
189,16.146490447303567,3.6558775954562375,30.617742556636788,50.0,25.0
190,17.93450734270568,28.01704689854506,21.634291498449564,50.0,25.0
191,17.904755442867216,17.239173887713104,28.25358180079413,50.0,25.0
192,25.85650606864733,18.80419952025491,21.107112236556837,50.0,25.0
193,21.0147799585487,13.785132918417752,26.17762519376941,50.0,25.0
194,19.258653266141437,13.08899793878862,28.52752393791907,50.0,25.0
195,16.057039020367306,-6.781486918474608,28.19736794189454,50.0,25.0
196,19.554024005158976,9.568698806388074,25.438063635538338,50.0,25.0
197,19.1513032211806,8.46212845195324,25.387350888527934,50.0,25.0
198,17.733032809362303,15.068911807985515,27.54403340015446,50.0,25.0
199,14.643971134628627,6.232252236006117,26.800820281126523,50.0,25.0
200,19.024213181212602,25.81661757114306,25.333361197649467,50.0,25.0
201,10.746166111197086,20.70909634525407,25.812662959296656,50.0,25.0
202,23.690017495849272,16.104406064774828,19.38647939370794,50.0,25.0
203,26.334588199407545,-2.458097150182086,22.001251311175054,50.0,25.0
204,18.672240417454795,-1.4093095238133113,21.838141092874256,50.0,25.0
205,20.254240971261083,23.423376131508853,25.072758157754546,50.0,25.0
206,24.433849574709086,20.51510981831555,21.653271300756842,50.0,25.0
207,15.501818030950158,0.9317380196615659,27.87808464540745,50.0,25.0
208,22.941753296633355,10.867765254797533,22.48336109010319,50.0,25.0
209,24.167680403448017,10.708925131333954,22.55045200487226,50.0,25.0
210,21.741204098413604,6.816834540896201,23.410657621027067,50.0,25.0
211,18.042561707358768,11.237939605852324,30.489326465041835,50.0,25.0
212,17.781951406691682,0.9178684929104595,21.17866728618605,50.0,25.0
213,25.458822950610614,16.041380492253065,22.11216441785279,50.0,25.0
214,29.64178497788886,9.973645280488345,28.224721850730422,50.0,25.0
215,14.636365061265447,-2.4662557723254963,26.96830840418515,50.0,25.0
216,20.02499150396133,16.38004380567571,23.382061966752495,50.0,25.0
217,20.79246439071111,24.059829451018125,28.425251236277237,50.0,25.0
218,17.41151804226794,12.131704909646702,26.38953744979307,50.0,25.0
219,22.879632964288756,12.177016596241922,21.95616805203183,50.0,25.0
220,20.38894510078527,13.175984034838525,23.974620234256477,50.0,25.0
221,27.98101476811135,-1.4735587078819528,26.028856485492735,50.0,25.0
222,16.532245945923798,6.016416857361527,28.19791795825611,50.0,25.0
223,27.524169884187895,22.352439987832646,22.200910602762534,50.0,25.0
224,25.999929010714013,0.45774220995328996,23.79758753477136,50.0,25.0
225,21.544936456240876,4.278021162840185,24.237037592772705,50.0,25.0
226,26.528515117382497,19.3718559198674,25.649894488499314,50.0,25.0
227,28.382818459233242,3.668961636801436,20.611085116096532,50.0,25.0
228,23.41421999431214,-0.35365545084461303,22.775153648874387,50.0,25.0
229,26.910431538321284,6.773338082778816,25.036039094863696,50.0,25.0
230,22.63560323219035,13.978648921464966,26.14640553551314,50.0,25.0
231,18.13921871758433,-0.12455177927982497,22.85835545013426,50.0,25.0
232,18.96929376439472,7.232247150717765,22.442113563182318,50.0,25.0
233,14.958379429377308,27.340672819309027,27.90931400357085,50.0,25.0
234,21.140020658786682,-1.3656283092805133,23.843325002552746,50.0,25.0
235,18.77289977759485,8.835270423011904,23.30749999370431,50.0,25.0
236,20.500720318586925,7.081614504892899,27.50159437452939,50.0,25.0
237,20.518399784762185,9.74404061893801,22.813470641102022,50.0,25.0
238,20.204894246931214,7.792686379907455,27.514697606738714,50.0,25.0
239,26.31905061863157,8.406169508936962,21.04504060963949,50.0,25.0
240,22.524675325629,10.001880702975013,26.337735391096995,50.0,25.0
241,14.107090170586794,8.419016416942137,25.6522006939293,50.0,25.0
242,20.38060445502316,3.550469050670543,26.01215247216795,50.0,25.0
243,19.21471966151154,5.519733908249082,23.231951089515327,50.0,25.0
244,20.170170099116255,-8.112500338707346,24.474527633939772,50.0,25.0
245,20.969320586973392,23.20326230977841,23.58421918998129,50.0,25.0
246,18.270688773116206,5.779863825843805,27.58689136527732,50.0,25.0
247,21.216134087468966,6.865759363796405,23.52174711884468,50.0,25.0
248,27.942490221427928,17.60726594122805,24.106692314418584,50.0,25.0
249,14.567325626411996,4.268226712361801,26.092643564936242,50.0,25.0
250,25.438416628765424,13.97195869039091,22.800218049587258,50.0,25.0
251,16.047520523226986,0.9382229085493279,24.80982560583897,50.0,25.0
252,24.187429252096017,12.938407540490754,26.45889064070433,50.0,25.0
253,22.993690865435887,15.364626200765013,27.62245934469154,50.0,25.0
254,15.189082159680703,6.567580396330209,26.066650036465035,50.0,25.0
255,23.791116784792827,-4.830665818097778,22.311064539178723,50.0,25.0
256,25.213346089058366,-5.526776031246818,24.481699577682978,50.0,25.0
257,20.75395666106259,-1.0875190134725834,26.113994720806556,50.0,25.0
258,17.89336541134394,2.2473505665616447,25.64734796136758,50.0,25.0
259,20.59133674370566,0.9163932059319002,25.565882742081573,50.0,25.0
260,14.466067217638662,7.815614313558767,24.38080804731556,50.0,25.0
261,17.108748783495667,13.87090996368296,28.387084115355204,50.0,25.0
262,22.181617976363903,3.008461385482134,24.024070769283284,50.0,25.0
263,16.28463943033973,18.80448625293635,26.01962369373644,50.0,25.0
264,22.069032762131318,7.754436013252654,23.130188751959547,50.0,25.0
265,19.83421729716933,23.60230809318319,26.340978648296407,50.0,25.0
266,21.729545624688047,14.299963938417257,23.496354546510027,50.0,25.0
267,18.037523146147088,20.278931033620083,22.06677175567535,50.0,25.0
268,15.592481252925745,1.7585326341764445,25.23036718442477,50.0,25.0
269,10.016687160643544,3.3711339294949454,24.41498606884844,50.0,25.0
270,25.481155585077488,3.4751508761656984,17.17934892651165,50.0,25.0
271,18.636757654620403,9.998529130978364,24.14523088723901,50.0,25.0
272,19.818190857081813,11.079591352046306,35.3270064801691,50.0,25.0
273,15.915097086875104,3.083454919598668,28.810682761308676,50.0,25.0
274,22.89623477781858,7.571831594188753,24.84963039866766,50.0,25.0
275,17.1125752433221,21.170186863616305,25.164087177136267,50.0,25.0
276,15.939863450193982,-9.164630469706038,26.98111490555143,50.0,25.0
277,22.321275545092814,-1.014844479489481,28.15194227288158,50.0,25.0
278,19.631310561773702,11.61876350920385,24.538745009510546,50.0,25.0
279,18.76927775940657,8.364955643560387,29.900985486391093,50.0,25.0
280,17.258029560173917,-4.161483991365255,27.115592506968245,50.0,25.0
281,23.684970508556713,3.7103746556505994,28.90977657693543,50.0,25.0
282,14.788057749033452,3.588817317501764,24.584003024331363,50.0,25.0
283,21.50953283060666,15.657416644401852,23.077205911763393,50.0,25.0
284,16.04858194311068,7.341225366046403,23.04926498250586,50.0,25.0
285,23.712668683102947,11.595532876864196,24.95885751567558,50.0,25.0
286,17.60382150924674,12.235549839623241,28.972731106576397,50.0,25.0
287,9.315259758879378,6.418158248195232,26.1415300288496,50.0,25.0
288,17.857343436824113,13.925508088964335,26.87506237099812,50.0,25.0
289,16.008738001392246,13.629596405078793,28.36386008193213,50.0,25.0
290,22.261890421293565,17.43254212205852,27.165547157578395,50.0,25.0
291,25.452142019920736,5.446030829100398,20.891319030679867,50.0,25.0
292,22.619930649579754,9.55220691553511,28.500177192359885,50.0,25.0
293,10.315985354734153,13.933546382918427,29.51138177531611,50.0,25.0
294,24.170963085857053,2.0054803472526395,22.131063027268336,50.0,25.0
295,17.962882458815706,15.568344878665272,26.892539762108424,50.0,25.0
296,14.775070916905246,5.168368284567679,26.144331374816787,50.0,25.0
297,21.359623759440627,18.946718358838872,26.735448955803662,50.0,25.0
298,16.774990661392717,19.34509613321929,22.61638671175024,50.0,25.0
299,18.14704198599907,7.504870072171415,24.034133131279695,50.0,25.0
300,30.895086474611574,26.053041294439332,25.578595087050726,50.0,25.0
301,20.109306215129976,13.720291107609453,24.96763553903795,50.0,25.0
302,15.094585847134125,23.61998275061095,29.728245984234377,50.0,25.0
303,17.40086027470418,3.6022723930500984,26.061519904743836,50.0,25.0
304,22.899122416837503,15.765446442300638,29.18832083377413,50.0,25.0
305,17.890824671638033,12.411409709440289,27.340746520662815,50.0,25.0
306,21.4872108167653,13.64473649128189,29.061763171751405,50.0,25.0
307,16.99519762594438,6.70321347164208,27.666155765296626,50.0,25.0
308,17.267527708779316,8.961481361440882,24.58415422568149,50.0,25.0
309,15.479294083781213,4.834449505210162,27.188970773538173,50.0,25.0
310,21.949327302982287,2.2132356324997753,29.457991216053173,50.0,25.0
311,19.17871909619354,10.459521259235926,22.235539903217642,50.0,25.0
312,18.865945428153104,2.3067724217658316,19.358918267018648,50.0,25.0
313,22.51519378673779,26.09985947456507,24.821069406189366,50.0,25.0
314,18.3874483632366,6.323208716925953,29.172221026246714,50.0,25.0
315,22.315415229018832,0.8689556316306852,21.183464846790876,50.0,25.0
316,21.46171033214304,10.936749687939013,22.91095284655041,50.0,25.0
317,22.195396123211765,12.440646698696451,24.696994025208564,50.0,25.0
318,25.866146774943964,16.475365604180578,24.98742252785661,50.0,25.0
319,17.96611422444194,4.778549027425618,20.715924481586423,50.0,25.0
320,24.10803834513759,-0.9055592653886819,26.530762868519542,50.0,25.0
321,19.694174909163426,1.5597964144627658,28.701714987462086,50.0,25.0
322,19.605159592888,11.487392846703893,23.97256069916121,50.0,25.0
323,25.41020343595096,15.444300898144988,22.204019694420808,50.0,25.0
324,18.814615390369866,-0.3059753083429353,23.79042572553108,50.0,25.0
325,22.69581241391779,0.566679970580628,15.12337700034489,50.0,25.0
326,14.799273613639304,-1.628950271777187,24.30184073787847,50.0,25.0
327,25.13997053897738,24.611811619252112,30.2832735682642,50.0,25.0
328,16.850542702905372,14.743538501177536,26.90359073723848,50.0,25.0
329,17.17179496806192,5.995004090405167,23.000893870474012,50.0,25.0
330,23.254131999379137,6.672216788589504,23.252352663177742,50.0,25.0
331,17.89804870688492,12.076933847294402,26.666625258783334,50.0,25.0
332,17.903771488014645,4.94812246113209,24.04598290523737,50.0,25.0
333,24.058148499909127,14.770347014660942,20.385279323290117,50.0,25.0
334,13.24190781341066,12.552794751438322,24.830176985068892,50.0,25.0
335,25.96548406229921,10.974586375717804,21.707753447626594,50.0,25.0
336,20.391728432089717,24.778141011822843,28.025847415929757,50.0,25.0
337,18.47553936346244,13.509539052892546,27.345349257303866,50.0,25.0
338,15.523759947535074,12.783559484205819,18.50115337518248,50.0,25.0
339,20.62271759587231,8.383914886165435,27.407475021540876,50.0,25.0
340,24.436479493118235,10.13625741413296,25.582529526112175,50.0,25.0
341,25.192139748026467,-2.56348613071121,27.453511819799232,50.0,25.0
342,16.4209004625798,13.455377923084217,27.89532908023036,50.0,25.0
343,21.60024926214215,10.332065983678119,20.70919762751911,50.0,25.0
344,13.988573762174903,15.869249659322918,26.244612089193346,50.0,25.0
345,16.438371869436832,18.29687107671552,25.817699994197007,50.0,25.0
346,16.34750702899274,21.442860114291754,23.926505321292673,50.0,25.0
347,21.992606189835257,1.3954208671918096,22.733631326613477,50.0,25.0
348,23.902362683326118,4.6419656978382875,25.396898137640893,50.0,25.0
349,28.783688358316425,5.823152733738076,25.27213113313339,50.0,25.0
350,15.502865086001345,19.0815921606294,28.410758632102876,50.0,25.0
351,18.441463184839733,18.58108788311978,21.65874354741168,50.0,25.0
352,21.246130849595957,23.413546539203555,24.518014221678897,50.0,25.0
353,19.92078502727926,15.101796112059667,24.998438035656033,50.0,25.0
354,20.137489818488294,7.194492950297186,26.58302235838665,50.0,25.0
355,20.366577264431324,10.988149572516722,25.259046352852394,50.0,25.0
356,17.23510472397831,15.275734791350605,19.455051911246244,50.0,25.0
357,16.71738265195767,23.9697910817989,23.162768165989224,50.0,25.0
358,26.333291651562877,6.136593782572626,26.22037095844902,50.0,25.0
359,22.018614698369795,13.941820714292632,22.346913858587058,50.0,25.0
360,21.358405828771055,18.76575200563707,25.693004579947797,50.0,25.0
361,22.893451099192923,7.058331778640058,24.596238624974422,50.0,25.0
362,25.96182310567042,18.3487993202003,25.8972528438623,50.0,25.0
363,22.72028033589144,5.521775093164898,30.366005338437787,50.0,25.0
364,30.573429087492144,5.382013145292673,24.92829461634654,50.0,25.0
365,24.501095983112457,6.799978626367121,18.488232965250617,50.0,25.0
366,17.500845630819313,1.5601646662608202,27.42318813104416,50.0,25.0
367,26.39707738500145,8.267061345943418,23.611598442056714,50.0,25.0
368,23.819255602080805,6.081536694796386,26.071755066295907,50.0,25.0
369,27.991204369127278,11.884633762743896,23.244159074280503,50.0,25.0
370,22.635493655889363,15.743632465319306,23.45084848575946,50.0,25.0
371,14.430024815568768,16.657003364869553,24.3371660017054,50.0,25.0
372,18.386733922425663,19.861522649559518,27.769685540782103,50.0,25.0
373,12.816431843943928,14.746561598280369,22.850903340208593,50.0,25.0
374,26.002207986001764,9.23245104896398,24.622998050905746,50.0,25.0
375,22.71798882887657,8.869240520458694,23.956629584707372,50.0,25.0
376,26.21262020111928,11.82283684660824,24.997618935870577,50.0,25.0
377,28.685078151410245,25.952851300290895,21.712907938346664,50.0,25.0
378,20.23657932013458,1.1633759322773614,22.483320893017847,50.0,25.0
379,19.454294109049503,20.933920184983332,26.295950730965526,50.0,25.0
380,27.619434517299425,9.054632849652664,21.276762756511186,50.0,25.0
381,18.66620187990249,16.10533085649798,24.925391457099558,50.0,25.0
382,21.109332167768983,17.63173241854309,22.01013777869579,50.0,25.0
383,18.958671003493173,16.650661190101616,29.014688453177627,50.0,25.0
384,23.153780275490327,-8.471137504396584,22.194895335897282,50.0,25.0
385,21.41483183716291,2.769055172592468,23.3655241898919,50.0,25.0
386,19.9394114555494,25.26860370280904,18.600903943244667,50.0,25.0
387,13.544300996015355,-3.9331327508053224,24.9377692964866,50.0,25.0
388,16.13410609641095,4.227400991671721,24.907168902530284,50.0,25.0
389,21.22205959729473,15.570965018066383,30.556186768374758,50.0,25.0
390,19.92556052359328,-13.188146554361428,20.305644893581867,50.0,25.0
391,19.06619570489122,22.99296660958507,24.421982082581312,50.0,25.0
392,21.952527525881525,13.393131443864,24.891585821549942,50.0,25.0
393,23.712750450441234,7.721088533778522,29.729643186587992,50.0,25.0
394,20.761283102536467,7.781159632015669,27.560657723424413,50.0,25.0
395,18.209568765492342,15.774097778792344,25.729698471314983,50.0,25.0
396,19.73204773888624,5.4536103665143205,19.38858601873557,50.0,25.0
397,21.546030766067723,10.113421200089006,20.433668187393586,50.0,25.0
398,27.38680037160133,19.828659180981848,25.030212028707354,50.0,25.0
399,23.80703806064734,4.1832970548220825,18.057362417676963,50.0,25.0
