unit_id,TissueNutrientAssay,IrrigationRate
233,10.758012519663207,54.36428290747513
234,42.15782283449582,54.23059750232783
235,11.709385759460487,30.01617245705966
236,24.351701839185864,25.26392973734175
237,26.139688341447428,41.84549003050588
238,20.14437077117683,20.448360639046236
239,3.5616296933551705,31.055057017104772
240,3.8669910113023267,49.6504565437611
241,14.787353836276766,45.89574698087309
242,18.954671435406095,52.31552901428387
243,26.57346793173199,50.042922448744335
244,12.149828238853818,38.20930705509766
245,21.384648458540475,56.58667151955774
246,1.613221620464678,27.681644703669676
247,22.692684683278312,25.77892941555706
248,26.636117142441204,56.555217762661215
249,12.497647066274046,29.357166185710106
250,36.848316607966375,62.13507470711506
251,28.603843095703006,37.96230358987023
252,-6.974469644945428,36.65644574556508
253,30.406336355777487,63.53550353158197
254,12.719248866485822,35.768449683672486
255,8.21533499580412,47.38566355771476
256,13.532732572250437,46.06163012102473
257,19.885188130422573,41.848335983217424
258,2.4403918206833577,41.08014325958204
259,25.12277991735678,41.252493152586865
260,4.889935509222644,39.26215272156092
261,-6.653483960976747,32.184321345217676
262,14.304899254397133,39.18110789853555
263,23.264996346091003,47.21295334452274
264,12.543059003191992,28.172068373383656
265,-10.089463332782161,46.55549847873779
266,-6.157747230792987,20.34770205586497
267,13.301613535967414,37.23530755375821
268,6.945841958282698,27.85774224083434
269,0.21249832263975144,30.893174316211248
270,34.35801677976852,45.98979355066165
271,19.071728416621834,35.399589256653094
272,16.42530769101202,32.839560761228284
273,22.001029787159585,56.741068742506876
274,14.46345377905466,22.78186275741247
275,18.811654094362012,26.27729060600884
276,6.017991946458375,33.52609313454533
277,22.188500877465614,46.990201812111394
278,33.79398072021314,50.62126906931786
279,41.08203559760647,36.043430407472655
280,19.67040322256962,40.8634813429332
281,18.97778156270909,54.03874136089799
282,18.7832099835542,51.61897302360701
283,11.787645091134308,20.118149248010084
284,7.763267519904765,17.751564089252508
285,14.8997418730731,46.7908205271593
286,-5.515522927288554,39.17005591914309
287,1.8253351715271826,2.169957972283603
288,0.9666354133640844,47.53204368208604
289,15.143786093887925,54.524076458049905
290,9.9209976406277,25.206115653973306
291,16.775199047844136,49.87244012364484
292,16.51564719212117,38.20061194100695
293,18.686470218607973,29.83367740255649
294,20.62090997830345,45.10678502478845
295,27.681804076540757,44.01023698420417
296,15.50312691326187,33.907579514136884
297,15.781105643540602,42.034336680106584
298,9.06572552702179,31.93612577683526
299,14.930876114055165,28.73836901816799
300,3.4443295851671305,51.319154775429695
301,12.081638178141194,40.397316592567535
302,15.86404180909937,39.727726473847525
303,-6.552804564991954,31.077470150086175
304,18.063422738111647,52.24109752673485
305,5.0680100763163125,42.43085342375435
306,21.551278723136978,41.393274541684114
307,27.949305908565037,47.72517977058195
308,23.12175213001064,33.787218305003876
309,8.302336960296657,38.81117157062211
310,25.218056718873036,53.296993646720864
311,36.9630533870753,63.314278341888496
312,10.734049700922524,35.79065279663134
313,7.010011632686439,35.112261428349065
314,14.747518720962363,37.39171371107307
315,6.701405419879085,17.539813204278023
316,6.752536866080566,40.94587962592401
317,25.466556659150143,40.72350690768862
318,50.69765871947124,70.99667167841221
319,24.982352065324324,28.04375523332495
320,31.3836874590292,51.76269704595817
321,10.428093173181797,12.314697686700514
322,34.00225143756083,54.475316911451365
323,9.739560730159194,39.077031116838995
324,12.541670539209546,11.444123053438876
325,15.254481862219128,55.789774621029494
326,23.250733789190487,55.25368153039262
327,22.1306136697112,43.664573416747594
328,4.292250536160578,27.57639087221021
329,29.25942450322697,51.371365190360585
330,13.154160443077936,28.202707021292465
331,4.809602970649695,43.668515846654316
332,4.818754847999008,41.278921347772425
333,21.442261177088614,17.225724262916966
334,12.843956501200557,21.132509626515706
335,-0.11075680340061211,31.958712301584026
336,16.848740457953692,17.270139858551385
337,15.967734466846185,21.83455129433122
338,29.377384954481254,27.21057044176152
339,17.75680316413111,49.89679714822054
340,-3.875189894372566,10.186780159142318
341,21.645629287516712,36.05835472103456
342,-3.187196211155685,44.94307828669261
343,20.752043593627583,37.69074712045731
344,14.808290674705122,20.07286699636024
345,5.389448829489581,47.433198390857335
346,13.117354632868524,52.65331123430909
347,17.83193601570006,36.95768391310814
348,12.086508303611144,61.234551182958356
349,23.187101405243528,50.321065882845986
350,9.385271462534643,19.74107194928702
351,23.3972524357045,38.98523006165957
352,14.100223215018339,22.17524474720779
353,19.186362851249704,17.607690797433964
354,17.89086182286821,24.14570904312471
355,10.60977195602417,34.95777419910923
356,13.536285875976759,34.24055232341139
357,17.679455980785576,42.40597506092564
358,23.82233728445973,61.989972527474784
359,18.931580093372848,17.752113262573225
360,12.811472791310575,35.205928040615305
361,9.449080085603757,38.40999416715779
362,-5.5187144386309175,64.3331484923085
363,4.313022962795979,22.392250649258056
364,-14.655959272286985,34.11160528040728
365,22.78560565997679,55.83430467614739
366,21.243613518592674,42.82845321851619
367,16.09265223839183,44.770620645210016
368,8.477029144914976,42.61952105306619
369,1.0135065839399626,33.65949184147149
370,10.717587011136947,40.19777534657859
371,-1.8415546965798146,38.89368560109144
372,19.509532162607993,21.45877829478561
373,17.766680148905902,25.41971342809342
374,29.991246870236587,33.01190031299125
375,4.9485671163256555,44.46946334056516
376,18.356391289867393,44.07466763460053
377,15.158132051680681,55.210869732676805
378,31.79014391156275,79.54436664450212
379,23.129316719420792,42.98352719523256
380,9.485602245650206,46.99176184740436
381,14.247695709348886,22.05856016786084
382,9.758766073344871,51.11034336788591
383,6.141035950942659,35.099046433988775
384,9.442898366990718,48.703371235189564
385,3.290152311968626,45.307164025408966
386,7.031967138617942,43.61242656398498
387,20.498145680117183,33.411131004882286
388,26.19066730295993,29.045963624646443
389,-2.008517162279558,29.904444759894485
390,9.4999268232143,40.33761969659772
391,19.255838600491913,37.942673263740254
392,21.035386968992658,35.62961581762252
393,11.480845337753253,50.665633286176515
394,0.17501204668120884,29.794410292758297
395,11.42832492119182,32.78674376241331
396,14.733211927623007,44.42352384842112
397,19.392464936206203,37.13198254177783
398,10.802670269427288,44.65876750069107
399,0.7832005994506908,30.13318324790803
