unit_id,TissueNutrientAssay,IrrigationRate,CropYield
82,11.51136967786886,53.30495236969925,6.2684100536416825
83,6.960688165547567,40.579057608885826,14.777715745499327
84,0.4237274053040636,27.620032247419804,27.742816617502395
85,-1.9368440984544968,35.8356333896234,13.364945571498266
86,22.872580154022618,42.0254740060404,9.009640534913636
87,8.582632129636472,35.393851586382816,19.25017591360393
88,28.374913514901056,66.02259761209842,1.7774555776402037
89,16.041700075080552,50.94483004642873,11.523449192713077
90,15.991324417966153,42.28654300577071,14.519524389065252
91,-3.460683539979618,41.89485530199427,18.00711553575145
92,3.9905268764288646,48.765298170748146,17.602796163348245
93,2.8269915561587844,36.351589458153654,9.837767419549145
94,13.259843595489661,37.569566546800125,15.346457846897858
95,15.737889820099463,17.522102939873722,14.376262499557852
96,7.107095534803603,39.446600805001125,24.443948457177463
97,16.260071634607538,20.703294304041247,16.252091633393675
98,22.73609291188818,42.44501614589301,17.17067560969655
99,12.747590840415576,35.90905068946635,18.655517327385066
100,9.944693907473653,27.016055007904793,9.00498076569335
101,0.8047910323575476,16.718903064950535,15.802296768898172
102,29.307594646534,39.85200867269065,7.866654785748885
103,13.504661099104649,47.72023745292376,5.630313539474904
104,7.316498681741681,42.758246879715934,21.42902558256041
105,27.251510370283455,46.204199542528535,9.24374274383297
106,4.512866478057886,27.860331107939636,18.580771276294577
107,4.622736178009979,20.38097521212597,19.374152276025775
108,19.599973098700744,25.345486346699495,19.06081577744892
109,8.295396770083341,49.17632712881584,25.709827300594963
110,-0.4516412255704676,26.366001936143665,14.998730743016058
111,23.750133634666405,42.89339318906903,18.56087380695077
112,31.19870315935981,56.907763280632714,-0.494581167612528
113,13.557743032320932,35.71243410995866,14.563011747538088
114,-3.3458121025202345,22.075524144249705,26.997828058239897
115,29.144743722644815,58.67411214118265,21.184693158583414
116,6.624867490162661,34.213047234094745,21.906923685968756
117,19.528074025410618,41.17009923946031,18.60224725348437
118,29.084739371610436,60.77288252115072,2.705517205144525
119,13.862026322223658,29.225892485681058,12.351995316104599
120,20.081910009278122,12.95271658213553,18.054525657628382
121,7.184070396165864,36.97831914411135,11.333814892016203
122,6.0352006739500155,35.87129586405028,19.244127957050555
123,9.359988962402472,22.51083470237337,18.5712392882851
124,-13.55782263469865,38.98620506431169,22.891129463734824
125,17.598306557198413,37.84702219098979,20.238810076405635
126,-1.561606100689568,26.39647299460492,17.87586281105578
127,4.590236805064886,49.89156549959888,24.74271225449244
128,4.490550141899319,41.89888745444801,21.087116527385632
129,17.05327170196861,33.91134681382957,24.612904421247233
130,13.396820511780323,26.102767615479916,25.255963382975295
131,36.23346236529053,55.74351051972582,-6.412137168025707
132,25.008516029677228,23.332802841206238,10.882065661067857
133,11.867431110337595,32.2325592697061,8.216332265160728
134,9.219992240321254,37.8743065939049,16.523134545213917
135,17.22322537509245,19.54738604975821,15.484972199838195
136,6.657787528110692,23.753504200613893,20.722710914481446
137,5.99388433500709,20.671755535260477,26.854100626952402
138,18.140727666871257,20.489583784280793,11.501467793977147
139,10.38131769917827,42.12785496105018,16.108934123339665
140,5.605462341081635,31.854750849390083,19.408028947651463
141,9.734036809361179,28.05322957718246,20.13811450055828
142,14.871207729238051,35.03527057876668,15.683726311056457
143,0.9298660206417395,40.547842422952705,9.680684083894478
144,5.983541283484463,36.91113824694496,20.456595372348527
145,15.111230151805033,37.272426446232316,19.62165361762617
146,8.206769113316527,33.170939875300085,19.554553315678262
147,23.937333834580507,33.69754482285837,16.79669164531164
148,3.161760480695401,35.71238200623626,13.6896135429876
149,30.749676038362374,55.691428645481636,7.621509168637952
150,6.581787628332842,42.52131775012404,5.11838230870009
151,26.10141072698275,54.48398319006282,9.510130519280686
152,8.691358924722445,38.95066780550982,20.412944590364017
153,22.896568793811554,39.90156422641549,11.86735963404692
154,34.50642866979922,50.284742105227515,17.608213461270196
155,27.615843624305484,45.19580315872572,14.75883028053504
156,12.28045956614136,50.66188753008877,7.398365792225233
157,33.677002369435186,50.3863132701953,2.9060764920506377
158,20.303895247079467,51.47364846629615,15.754289225816645
159,21.964795594807754,43.01137507809555,21.820854574376405
160,11.795495649460742,36.13191485305195,23.160709950239685
161,12.123848406743726,55.27107390141367,1.1826786440852874
162,7.6170219031261635,39.9775271071228,16.9321018852541
163,28.68507054093771,69.89140473816573,-11.561425704218522
164,34.773014881524624,41.12407280405137,11.892751758217534
165,13.491343687436565,37.37351530044731,18.708829749806124
166,-2.9905860861557905,40.94828465718868,19.260050683942616
167,13.158778385923462,52.362061864763746,13.319766043836893
168,7.267813238260095,22.086579009054894,14.281335012037529
169,6.748625686694047,47.17057788064999,20.29329153931498
170,20.721977287189933,65.80152795471047,0.22306333441586634
171,8.117814396881382,44.98112466085051,26.78069209397568
172,15.971083815955776,38.35755999313251,23.646363020839576
173,10.496635738682075,36.4905957785493,13.417756003133814
174,15.422902295709513,31.95330931274888,23.38490557540795
175,14.263173975499903,46.13430106691619,13.82315424943606
176,10.120611476723306,25.27179401316307,21.75606232958652
177,7.114535442029371,54.15883554085979,7.440175983754444
178,15.048140729048285,21.227396272774556,20.84309805167912
179,1.5048894816038647,47.11362050402991,20.74124868879598
180,44.773118946923425,61.17899624464403,-10.314313699073235
181,20.175221751922027,26.327407863025897,20.077909383962243
182,25.084414591778526,41.571876056893636,19.943362140559504
183,5.633761883128528,50.25675595272236,2.449770769401815
184,19.38699910719513,35.57410237179637,20.32975377343939
185,16.310463065502542,28.703636713953184,8.362860932161022
186,26.403341987064856,48.30724407517935,14.031476287868852
187,1.920603767980353,37.90184573926493,16.045208859345443
188,-5.341445468515795,35.239572454221204,15.341585485880378
189,18.63650702234941,43.218994508938735,27.71834452072667
190,11.89938777689759,24.87680381014656,20.427376919046143
191,18.541168785322423,29.040760920245052,19.48122499334497
192,6.768435110182676,51.141791280451855,17.78816225665811
193,9.937611849286231,25.471773871201393,12.903201372951381
194,8.065824172497452,49.22348180085485,12.834321358762667
195,5.958457062320044,23.24605683914283,18.48450328745599
196,7.616273328825998,41.37069236332424,13.13199027232692
197,-0.6155399224419256,53.55646720137368,17.241724852948906
198,10.095035389601158,45.36002516661029,26.309958899567228
199,15.571430177353761,28.747434307906,15.141477408586782
200,-0.27777314284249144,48.20539148211793,11.756750965677185
201,12.40074301380075,35.475427914634714,19.79099575140514
202,30.929110520310637,63.51078413494402,-17.805676013054484
203,2.1472619615200568,4.4179212131142735,23.29605765145016
204,21.406953341511247,47.277882805059974,4.434131061450149
205,16.598004985557207,37.01742164558702,15.22029557238185
206,-4.1123607405197955,37.83010372298725,22.300023029068157
207,19.10595760622972,40.33743601026367,14.385666021240068
208,6.312929847143767,43.994178382163646,6.2122504748688385
209,8.863335351167503,38.43736846705128,23.551066651217788
210,5.475260224740014,45.20686271220452,8.703772094491148
211,20.367990377391667,53.15903145370804,10.109533646375374
212,32.114826405661304,53.19823887855473,5.039283162638434
213,6.579429119831007,21.291594337714535,18.049662035066348
214,-2.132102496923551,42.07292191441477,17.752338195621647
215,7.242806387462557,43.42235245977927,10.309153371327108
216,-12.328625384846756,32.13690462994661,17.99053583630802
217,15.692634162130286,31.412827274208478,17.201976366839222
218,5.22634338403219,34.25667422209537,17.415476114069975
219,7.663004108441535,32.91302976553425,15.889174241376905
220,20.825631630642214,44.35323443877258,22.878486048816224
221,42.080808525630886,68.52275725124886,-1.0221759350212862
222,48.99320072334089,71.55265641200818,-23.841181047243733
223,10.791787215723533,43.5368219903469,8.480194303180589
224,37.78589312302493,59.465356884601626,-10.797931142598376
225,17.196456212273716,40.72230572887785,15.406718707406087
226,4.015197708604496,27.525019924885015,17.09049116550645
227,20.87155018386298,52.13392546330713,15.181523730032161
228,17.17307155775294,29.679216333157907,11.969631756550077
229,16.25940966499357,25.320095208141055,17.924037932771366
230,15.743244683825761,45.48391638452552,17.815494565168965
231,-3.8830438132498184,30.44707929356694,23.82780446710427
232,10.83652070719624,44.46741681860627,17.354283677854355
233,15.876560890923638,43.5626238933369,4.220789924485626
234,11.970497554781488,30.993711027108045,24.366269816851226
235,20.936636145007167,10.376617010522818,18.685270571749225
236,14.782054788855813,24.959556654878877,13.914525381111623
237,0.1241866750979348,17.69671036071347,20.51627434528376
238,13.532155100315073,57.31679819940949,10.505575078496168
239,2.691680518536966,30.59426550577212,15.359148426318965
240,11.5496483680678,47.102837968331734,13.426386010167866
241,2.218753614170897,47.42781476496506,15.369980676814077
242,6.769095015671367,40.31264644002444,20.873284219931215
243,20.40339715901844,50.12708136927339,10.733160128475097
244,-2.404303544862845,32.532206329109556,16.050119088749927
245,5.7652648586700455,44.08408418779642,19.4487477558464
246,7.209914152475797,49.37315553765531,16.62211454277864
247,4.665916864272168,28.642379763837504,13.670308077985377
248,17.717012114684966,41.914871255805,16.34678310972037
249,0.17809673432160977,38.95838348875057,9.872545035662167
250,22.168950317946372,40.394790912161426,22.557201599906143
251,16.390080468686413,34.27172216622331,13.536428425191584
252,0.11959668793201139,43.96584443461504,12.603067571854053
253,48.77711497600088,60.94167074887756,-0.4130562287640309
254,11.969087637067291,47.802422762554144,16.565312057956028
255,4.91682358783075,15.275684239629552,13.277523557704608
256,24.311242177683035,39.28477902039809,11.478498548502689
257,19.360835567654135,60.05783392757206,-1.373541618484417
258,-6.227216978113585,18.646970496561615,14.10760415521575
259,24.733578087362698,46.80198623480047,16.965628083483708
260,4.7219586210102635,22.13308864148814,14.736336596530773
261,18.47656652662068,17.043244104049283,22.70769196731868
262,18.23528066684171,40.938578819894204,10.511208929933378
263,13.821139493078501,39.66304269265271,22.129675204017882
264,12.189623229724969,37.850940808003266,19.860397104148635
265,4.8524831656149185,46.7717150810274,15.440183595931245
266,36.46480984505419,57.40904701363883,-19.85513935092675
267,23.785802806936893,51.83830737663099,7.770956697646877
268,34.720850253173424,55.93556804177076,-2.671899899681359
269,16.911645614993134,48.31276121191168,16.42773464965525
270,17.038883130257545,39.69589177557723,19.930829626445647
271,40.95769149968385,53.50431656763648,-0.1743763314675948
272,14.70891010532305,41.37353321435526,10.77119146862048
273,15.993063450850398,18.536155018280528,19.30701104581314
274,33.63041173624049,54.259887378982874,13.094977081612104
275,6.969155406404953,35.34469720966736,12.243551434642946
276,8.310596028718162,47.196452127620944,16.645196306464236
277,17.59931262044193,45.10639817131379,26.980931717530343
278,20.690037537760325,21.19283258258452,15.679746785776654
279,8.464050374024477,44.0500060881856,9.234778247781085
280,17.07204771945892,44.695856946398045,12.79394497924691
281,20.50855496474412,59.39152795063863,10.716262902541782
282,51.23013336807918,61.28119039365688,-19.735183179539238
283,15.418913852879374,34.305837994774755,24.699059844267573
284,6.330799220760768,29.531359624607983,15.336771109491009
285,11.942857765263684,39.81453500033641,15.07940952586171
286,17.70660405974466,54.36410175903114,23.207593772212896
287,19.86468163567576,33.07327538635022,20.182968105411668
288,17.43276316158796,23.590965365661027,20.00086264149878
289,14.34551078711492,14.537204041172425,13.134482723558044
290,27.38763838882246,52.295895584049866,13.414670904667869
291,5.370971232586259,30.71007886651991,8.874030714549024
292,30.686071626737533,58.4343430845265,-4.147084336442942
293,9.414219549711552,23.016553874649837,15.451199049787212
294,6.047605222709052,55.05491838393097,-2.115053987681547
295,27.59362258980744,67.4075199432768,9.516201079561732
296,28.2910252749849,46.61339928020138,-3.610565880831609
297,37.367124429407134,61.950731417026404,-3.1834170202889682
298,18.801399733690474,53.71331100652741,3.4205586882225822
299,54.23886890413909,59.98131228106565,-7.51191933601275
300,16.929612394738015,25.142520676618293,20.648581036468062
301,8.266782991036951,34.348472654235216,15.753262699120484
302,10.453997295345781,32.231086519401536,15.757325034701271
303,4.41718813002539,44.59909414536498,27.98103838950471
304,32.63887901671668,51.3962440143606,-8.503057356843037
305,-2.21528738848121,55.35105429512245,15.60112916105974
306,-3.7499505066636267,49.80592519106199,9.291475963169962
307,13.066689006487703,40.879682098505064,18.956942822470907
308,24.511168717175174,53.252432473182736,3.6913555822495407
309,23.386707408065746,59.77104606258754,-0.5271679873646749
310,11.779397981878262,45.46658141173679,13.831711186292818
311,15.431257835468326,35.99377287575873,22.18596398783972
312,9.719824860470505,28.900612900482084,24.986576676854995
313,6.7857402986061635,23.384045570059662,22.23827659343325
314,15.619439671106838,35.91979711004112,11.922462632916655
315,9.68963904516754,52.644920035089605,20.152397775281493
316,18.7158646398915,57.136322542264246,-0.30349637517040673
317,14.234472226238113,34.597076561305265,14.847996286212716
318,4.840827103710696,30.848544260846758,16.262114947471726
319,21.62276173004236,45.67060203229125,-11.457720751953403
320,13.40805567830033,32.58225840553155,11.257933206481287
321,26.44809951171539,38.77479482636576,22.323276469344016
322,18.183559622483962,43.283791710354386,12.28451726890418
323,9.956730107811175,49.254708051182014,9.14027829828183
324,18.579541027130514,50.79940785007897,11.727087182187176
325,5.153360211379845,36.967067300774374,19.79197261894753
326,5.0095707184042,23.883425321732922,11.40504543123609
327,2.706848813282294,47.9676498045266,10.782222561025396
328,28.15273001035233,27.261364679004807,18.00440716671254
329,5.449409338370559,27.382837481456853,19.23989370662536
330,14.961699024076362,56.29321452694543,18.372389783110673
331,19.22984319872124,14.663875632350535,23.298105582963352
332,16.607689908244495,36.074326394583,7.817190994267428
333,18.526619763985266,36.66538278799631,17.594262419379827
334,18.913323930775388,45.22021904848023,17.41421694332274
335,0.6024097237811876,19.767985162199352,27.145362668663168
336,7.133346499109234,34.89430114293059,18.508495010171323
337,25.884241646885435,47.86304574020118,16.525759122182112
338,41.81704591699514,64.15791106987427,-1.157417278949764
339,-2.3457558311041318,61.29169355731573,16.832265592971936
340,17.94621497614513,39.438486696025734,21.28518828016997
341,3.8738637849830475,43.25940777701747,10.384408879533392
342,16.81893866248155,48.98021641170869,18.165840585054138
343,18.178637026519315,69.63361413268049,14.591128561766475
344,34.651506274198745,42.79702252767808,14.924003191070433
345,51.84607327522977,53.67186038863754,-13.735342782805636
346,5.045732233236541,40.62456303068387,23.623541361000395
347,7.483485930409627,37.23926688679284,18.86467228912183
348,-0.5069544950213487,33.934897160596535,16.31438317129935
349,1.2744703919193423,42.677287175953616,12.335433437188279
350,5.033443562250346,45.14288650943136,16.26243850474868
351,4.258010333047923,34.27760416022403,21.63611172572021
352,22.071221912621763,54.34026822591588,11.487891941284946
353,43.07481910865239,55.99780513042693,-14.710246681472793
354,25.81254106502754,54.2110396652678,-3.02258044279727
355,10.568040594857344,40.1498537925443,13.202771980133717
356,18.489350566051648,29.894309059712015,23.013402545541393
357,21.53909946466102,39.33482925414097,20.811330060853816
358,2.2066987318129883,22.28258548657493,21.050827407394205
359,40.959110084556535,65.4097084761152,-14.819510870567123
360,10.858119889872109,27.723289712821117,15.197961812828721
361,2.2040357283382033,39.27017754106987,15.701436859190355
362,31.921769216871226,41.74329480885843,16.76347756344275
363,22.07320436320923,52.52498722915772,-7.074526023417196
364,8.933483319172277,47.33654427145035,18.60591853892241
365,13.4270571144755,45.432428678572094,11.693453061735264
366,2.9288697957130765,35.46293478071621,12.196321195523828
367,12.398634570404926,35.49452270964328,23.693382564104578
368,15.477003338240738,38.289619347512975,16.56814966975884
369,25.55162387290985,34.01494129526981,24.308605596648437
370,1.9427160641393346,27.460563568918303,16.489924979562453
371,14.895185134330214,29.146527640685708,16.22878979988803
372,26.791988732442444,63.213617822687596,6.5289072654457465
373,18.08557114871505,50.63237977824924,2.821820710334727
374,8.029816064946573,39.98370288659189,15.802345862475187
375,12.92649720209493,35.08139189457451,10.868296389191563
376,-1.9011493169945535,42.439256241107834,15.567576611062151
377,15.598557578894315,45.98882566775898,22.384326066836607
378,16.012112147972303,31.285375570851986,13.096862889847964
379,14.539117087391169,40.143981762445065,23.561968993733423
380,18.13775768331262,27.514762363201832,22.10848584920633
381,30.118845231920705,57.21664007488668,-5.076839203948375
382,4.620476905963258,30.827850702955832,15.16702569474988
383,5.199515506139541,39.743368187751315,14.517310273702432
384,13.466744974394473,51.7318115331266,15.195168466267036
385,43.6645328251073,58.15272840066269,-7.843696394175695
386,22.52280337033638,46.85969330088236,17.34199741442904
387,8.870031734173766,34.92730472940889,16.113379181882916
388,6.491669604628676,40.70962893544538,13.555774389733482
389,27.48550848936941,33.3817849744469,20.232691297409886
390,5.683552343285424,21.293649817239366,22.855780164490028
391,19.46839328734858,30.406405634680475,20.201978900202608
392,3.269837255591069,30.161036376580025,20.674784889275358
393,22.492042572744232,51.01863916216557,26.16027263031426
394,34.914991758188535,64.55035619672367,-14.677921510730274
395,8.518954861335391,21.482116284953936,20.454166745332554
396,26.1294764855808,56.45263407473535,-11.451017252219188
397,23.012684204503927,35.11520061225417,19.31129122498975
398,20.884921566411393,52.56256161037875,-0.1868621007025666
399,15.21987346644435,46.9815537500244,5.049524814528225
