unit_id,WaterClarityScore,ResidualChlorine
71,-37.81968268001447,66.9916194440452
72,-34.566230182070186,68.09111011724357
73,-34.470498063236064,57.93785378231182
74,-26.28876582099808,83.70896034413886
75,-34.14434431153067,94.39822625575155
76,-29.294626779116015,86.02251112820261
77,-33.98794840365398,72.93479586060144
78,-17.191850277716274,80.16564899589237
79,-17.457644402821145,76.76264020565934
80,-19.570509389513408,71.03690121917452
81,-30.02661297720828,81.83171202203388
82,-31.577027753537532,73.0098213825699
83,-35.96643777777849,65.60543556691347
84,-23.070732712341993,70.67006216663125
85,-29.134602662633757,86.52579080634767
86,-31.13208495095018,75.69624002560569
87,-24.102665328925685,72.29301400632308
88,-33.38635481046196,74.06114463130622
89,-30.76238576798912,77.60892561586239
90,-27.804865171332754,69.96936673204027
91,-25.00336450232373,94.84348649613537
92,-25.744590039773364,75.9057228765882
93,-32.59308267892335,67.05757637240121
94,-27.049337926940254,78.62430994769635
95,-26.21442739058503,80.54900798248626
96,-21.38314375003455,78.04675423809381
97,-27.444356263028297,86.71288329857336
98,-35.824557514359334,64.08317515574359
99,-16.56291945483415,85.8178314231698
100,-18.16469547323051,59.90195784301178
101,-32.514143853449426,89.91688645527935
102,-22.39508675151633,76.47213512858731
103,-31.158704618686023,44.01136945070576
104,-28.7908262936188,75.27587917984836
105,-24.52703244187171,65.76156933282856
106,-19.267216723984966,95.62928485980741
107,-31.962312993321536,70.7430829817867
108,-22.07183022639417,101.07987644477436
109,-29.360632696530466,79.92422640690756
110,-30.247240356268122,67.60012101107723
111,-28.4995781492106,68.54252228610952
112,-26.05459700954825,87.2410857845007
113,-37.08131553455137,67.92421674198431
114,-19.97215700830894,77.26486816934253
115,-23.00823330099999,77.77153561644997
116,-21.61865713904394,94.66817273594336
117,-25.319420156692075,67.3970421363126
118,-25.77896222875832,76.36361473203847
119,-28.7228368407769,60.476710783772944
120,-29.971285845259093,67.33332338307802
121,-34.70165890692277,62.700492025956294
122,-33.87215160400039,83.7333806970068
123,-31.099845476980352,73.51984192066043
124,-27.616541589170243,69.71579346997277
125,-19.71705607053648,91.02925812847116
126,-18.319364526480637,62.64567820565722
127,-30.156162111530374,87.81641244595374
128,-22.317308189232946,78.79841077180228
129,-27.087344186562188,73.47943564716338
130,-19.74983755846683,87.35757285804556
131,-32.355021415901334,64.10627999153778
132,-26.154290289163015,104.23819951268092
133,-23.47792284707187,65.03282139068196
134,-18.112605826961197,60.35950342178787
135,-21.449744363058326,66.96426535445117
136,-27.452172519637625,88.5790209070138
137,-18.675333891237656,84.86734179388831
138,-27.955646525058032,88.23004331462992
139,-32.99442151973625,53.035085686360475
140,-25.05366970127454,70.00522910457218
141,-25.67048829073127,88.96022729128131
142,-24.787024319700308,80.56424755531363
143,-23.686493870137397,80.72498019998551
144,-15.86400897071644,84.27508860269492
145,-20.38293284723258,92.7512031576893
146,-33.363036927330576,66.15277986256126
147,-21.33756681228141,97.93389141847915
148,-33.33835629531538,58.06006342314226
149,-29.879261788252766,62.655201076659125
150,-26.388675384182847,86.33667639076839
151,-24.309174290250706,88.63022861303256
152,-36.15096414051191,59.822636845188136
153,-13.036098391963945,71.41507747579261
154,-31.452479457799868,71.0333030899071
155,-27.113768978681286,81.00175618909915
156,-15.683201146140345,75.18614384774277
157,-26.995832491488954,77.45979343464631
158,-39.198596334470935,73.700700650651
159,-31.006365636785176,51.11998580507486
160,-17.55111066668351,65.85222369194767
161,-36.33722665164257,62.9118611767701
162,-3.8980701605490085,88.13270868867795
163,-29.660573926664217,88.54455111352057
164,-31.150081847425497,71.34832526048923
165,-25.80170576468472,57.30877632689721
166,-27.73460965191864,81.32287419280017
167,-25.542304869412575,79.01383214932021
168,-19.395279515294046,80.03755186974439
169,-31.623175173966196,63.3039418074516
170,-28.845232670011356,90.22274054703578
171,-27.589622287614493,89.33918663131963
172,-4.549402551084464,100.53349161840404
173,-29.38663297819063,76.82801069324715
174,-30.78618581938066,86.1304032886575
175,-30.917744264618257,54.64195842386474
176,-30.121845041681507,64.53302007931951
177,-33.44001084607859,73.07622137602029
178,-34.09538747270551,70.15683502214625
179,-39.06758096655981,57.323984519371976
180,-21.220046435461647,82.4418213727682
181,-28.122237817789895,83.64193095641679
182,-28.07891782765245,86.79718768416068
183,-24.115220360999945,65.11193010367653
184,-29.632653917759292,86.30662111103918
185,-21.92796265810016,89.08347614596397
186,-22.650875484999354,82.94469922048907
187,-25.419632380010157,70.9282641731914
188,-26.057336748307915,88.32100244736466
189,-29.28740922789742,87.21354895897669
190,-34.47969209001303,58.86789659052172
191,-1.3313882508785082,70.70733687965371
192,-12.954890839892489,91.24809009969401
193,-19.080247963519152,74.27960674884093
194,-23.272811015069003,71.3272123162001
195,-9.8821927291519,104.63505241202776
196,-23.15978669013147,67.37350293765137
197,-16.695205346969047,75.77070765104837
198,-18.005334690930827,56.58108128226389
199,-29.415528681555973,76.12620897596659
200,-31.83644777545518,68.04499324038939
201,-29.603590343898986,68.2799457207795
202,-20.97010849164841,79.74874340582154
203,-28.11935242882633,83.67228303822438
204,-29.239463071618108,56.930839868889336
205,-29.722009014475468,66.46368333580426
206,-29.343466895931908,67.50993037146125
207,-20.618472131612464,80.98404863949955
208,-30.502395251405375,64.82578199509467
209,-20.327900595983845,90.49880237340906
210,-33.986066315960635,73.5927306265275
211,-18.4069327621352,57.86582105121417
212,-32.89768605107016,65.52508553889176
213,-10.282531752887856,81.60524359199833
214,-28.16665535007086,78.76509410492348
215,-16.98346377059851,79.69898044492399
216,-27.114080702948,81.39880741339583
217,-28.80574130452387,72.3289047448631
218,-28.016483125773142,64.00395174283571
219,-30.887859464501275,78.70576890225678
220,-40.73648212913051,49.614242254146916
221,-28.535636023862665,53.987981550409046
222,-29.34374719598795,73.87872725022481
223,-17.4273022249147,68.38480680367319
224,-27.65513039043656,61.4054175322152
225,-29.89265834237868,73.27885293355338
226,-28.226540362678296,84.72034978510588
227,-24.12481873972572,88.95405437808982
228,-14.081543049011554,93.04084178417027
229,4.96555357489853,76.65140478053301
230,-24.357892043014694,68.34858229987118
231,-31.046012733599717,63.52568611261669
232,-28.633474081433867,64.653468896169
233,-29.854500237405162,65.18087167212238
234,-28.2749578688341,73.91286605818752
235,-29.928122655098534,73.9825166989228
236,-29.469571742936512,60.5408540009411
237,-12.905229683344182,62.57518696310111
238,-32.665136440968205,62.62984816631624
239,-19.92163883692512,84.20085592318716
240,-31.25204927511447,95.30092795521713
241,-20.65311997187164,103.17056117045497
242,-29.430694919402896,64.93044382656542
243,-20.311824294406474,95.27622589800133
244,-7.164865894069363,78.97901893477214
245,-26.95835097409537,69.91277886314836
246,-25.966047610656165,78.38924538975151
247,-30.186698760973382,77.137987469188
248,-19.718927048766975,65.16140443291553
249,-28.48743799418846,71.26357324163726
250,-23.195419187132675,55.24360990797646
251,-29.978570936671723,59.20290935832672
252,-22.569983055508125,86.86778366189793
253,-23.133921974556923,85.82925417618863
254,-23.572671632944143,79.65439543074403
255,-32.7548428714389,72.05983621016303
256,-21.031103010049296,82.1933882267142
257,-26.08190270708302,82.7391824287416
258,-35.87527742308301,69.71183392188046
259,-30.072168836531514,79.29328046038907
260,-30.783538940197634,82.44525530489656
261,-26.500415551152894,104.97961657459578
262,-30.734540005230695,65.72420482844309
263,-16.512491476368268,89.3540365163787
264,-28.252817079022343,69.73869768786533
265,-40.669814626217274,45.71323404946746
266,-17.588642295547885,80.01543197781515
267,-14.726773151982494,74.41553236617472
268,-21.13873413523513,76.69178454536967
269,-33.167890667189326,71.24776080543042
270,-13.073163838992773,88.65065786571182
271,-21.697267251074447,94.89502232223053
272,-27.88224041297462,77.54096165318656
273,-27.098455310100135,76.91644075212123
274,-29.964449300411886,59.4844424779678
275,-36.4290758066998,64.27131400436133
276,-29.91441057237225,91.73872893821648
277,-20.865323631564447,73.1759702792042
278,-25.45777895286523,59.74380592504259
279,-7.019014290982163,92.22765799858537
280,-10.44670504488843,112.32218574394854
281,-34.63559881958232,62.94940225800239
282,-33.66871101087075,63.40455718810118
283,-22.788948588317034,103.12987123237724
284,-27.652893633554342,52.44426551025396
285,-31.180353796131413,66.75898905690639
286,-33.35750664468962,54.66841898784228
287,-22.245021578265874,48.38456361382651
288,-12.753319516854736,94.63482737750323
289,-27.532995617598093,67.13533668568087
290,-21.575433391759027,83.41888839084271
291,-22.298277520389608,73.87960396747293
292,-17.49706429166266,90.38653032471683
293,-21.043744210967116,81.91899001487448
294,-29.09725053823535,78.41557376540706
295,-22.132674841870887,88.8820782453887
296,-25.778992840026444,74.65935421481485
297,-17.169246050786924,69.92049365803604
298,-24.18642933444339,74.60631551719851
299,-20.643154431829753,90.25583845686481
300,-20.398142168318596,69.22301217412361
301,-29.002711754669654,67.11129305673784
302,-33.992605800252186,86.78711157986228
303,-28.08985439280434,73.65996836324322
304,-32.71180303095858,78.58710396816957
305,-20.255697254553795,98.12364513176709
306,-32.653100464364165,63.697304851940004
307,-28.143281560154385,88.41702539742448
308,-25.180400467420696,92.89106032058181
309,-32.05755758545869,75.93498391578377
310,-29.259889096055964,57.569087015588536
311,-33.32262676050424,67.46116098781829
312,-24.164996373173423,69.96023779479128
313,-37.443032482510205,69.20509166141092
314,-31.877871224595083,48.292121036049735
315,-32.40291486719529,67.29937218285245
316,-24.34683942801758,64.46463288887115
317,-28.674880732092646,77.90779669310176
318,-12.356408423444563,86.16791014487126
319,-36.189787951410636,72.11132923977215
320,-25.191902839259512,82.60008709307174
321,-20.469996584079098,81.5887400972333
322,-21.709715694745718,73.37092631797104
323,-21.034303638041436,80.11207265811235
324,-37.34673732404915,66.46699444558269
325,-21.697734718825142,63.356709096302964
326,-24.515090095901606,59.66741186584879
327,-38.455596505812096,55.38986329448907
328,-19.438811292428802,90.57590942362678
329,-27.959342463934817,60.29049257770616
330,-31.015978618946278,68.65512463014727
331,-30.97593083303908,73.61919440817734
332,-22.227754367817575,71.33455391219825
333,-16.062755903778037,93.59342889683484
334,-29.65367435307547,70.68021778606987
335,-30.47677770822731,76.9622493883958
336,-28.24274410147974,73.07198859025583
337,-32.23896025514275,80.50911121183786
338,-25.814759248395905,83.39955041731069
339,-26.757607936640284,67.2907966888084
340,-26.82272790134767,67.35330528841625
341,-27.784331225870098,95.50818895203528
342,-26.813578559829296,74.30808114131924
343,-30.738511741747104,64.30836852724495
344,-28.472677250747157,76.21787780717291
345,-19.316871338719707,73.69353703003267
346,-13.984067409244673,80.40064368504993
347,-30.765168476018413,55.417767954384985
348,-31.405835634673878,63.46426007024531
349,-8.806051381338825,77.02434571071743
350,-26.676342780423496,71.94741664607736
351,-19.62738564696503,84.57799242935711
352,-32.88603918836646,70.56420325519227
353,-23.922470658313788,91.39482840670496
354,-20.526537615927744,75.28207091162172
355,-26.458016755693798,107.69691430367855
356,-26.607315122344882,82.41902115517473
357,-24.792555969618743,78.63587264000081
358,-35.798350550451765,60.18337316033377
359,-27.09897635736349,58.66452424838326
360,-31.51053433785535,69.41479767518814
361,-27.039862691454132,76.66141690497166
362,-23.62993687174309,76.28441342082945
363,-31.349373301621476,72.81485006910277
364,-9.87077467529226,72.13713432123326
365,-31.80171571393455,80.59210730736731
366,-13.27188500515729,71.23559675341589
367,-27.05542796004771,105.55019599896984
368,-29.07137503657175,70.05443181718421
369,-23.79086221257223,82.97153267132268
370,-15.817955783476965,74.06297897598823
371,-28.439207354628415,87.05022329944367
372,-28.13061831240536,73.61065853401291
373,-30.831692305501505,87.6584339142996
374,-22.7865639481585,75.72160586511286
375,-35.65476376708308,78.18597006722973
376,-34.575820759672375,81.47367380638485
377,-29.94580701060861,78.10321926342115
378,-25.097362078018115,67.45885032389639
379,-33.81691854710454,63.52438619368428
380,-26.50353202792918,72.62108931196911
381,-27.899364762512903,73.23265684033612
382,-21.660734206349495,80.09758310097165
383,-28.73681586380135,76.9102919837881
384,-26.015334578423133,60.35556547898351
385,-32.65360541216584,65.28547079076971
386,-32.18910658861779,58.47286734250644
387,-25.79703043969285,74.7488942741427
388,-29.486971841691688,78.36103314523369
389,-31.242277542692985,61.71108919829285
390,-25.999053812999872,103.67669341291774
391,-30.67116302958567,74.39234860067715
392,-34.68903045582119,68.35775315628857
393,-26.356849228146057,59.1099036076281
394,-25.339889508157626,77.21620363110125
395,-21.23510426638306,83.68340351855508
396,-24.359261152714456,51.48274675792383
397,-33.61961463703732,62.89904750567964
398,-19.067444371178745,103.53581379057447
399,-21.173242718343268,73.31193247610632
