unit_id,WaterClarityScore,ResidualChlorine,LineFlushRate,UVDose,WaterTemp,do_LineFlushRate
101,-28.76329499858201,83.99384354109195,44.8239771550997,42.93474943222794,7.065021905834142,50.0
102,-32.5512051173634,61.04747603590646,49.5590862178055,48.72223688615317,7.955178714926208,50.0
103,-34.005710174876185,68.8652770167419,47.0891699860214,58.264667005116536,8.533621232188324,50.0
104,-15.456341681095529,77.16740291250095,51.32390740633968,54.70466037830045,6.950683266958789,50.0
105,-26.077973643517332,81.14085186170331,50.00529038284883,58.08593800815987,8.708372455467224,50.0
106,-13.151257280417592,86.63771580827454,46.61548387455759,81.82820147396205,9.225559531120778,50.0
107,-17.452829772341627,75.65796287453819,49.328757017563305,48.81288739809301,6.7912733947501875,50.0
108,-24.0729984403835,92.07693540793767,48.08371885509342,58.05203608308874,7.8651887780618095,50.0
109,19.23873941454579,85.48448732444338,55.425781090764794,51.72567187200523,3.493461880830158,50.0
110,-31.868679803762014,81.40868556496557,49.499840116097396,49.2464859112136,8.042839737656632,50.0
111,-11.358262675465125,85.18091901330038,46.58225717310179,44.694473433506815,6.658313704416462,50.0
112,-26.241652855805704,69.69511933126672,48.874041350012206,54.99264836154136,8.011988603965275,50.0
113,-11.914472793552482,79.07764540069519,44.20026263262844,46.35697452367628,6.268872358755062,50.0
114,-13.074621419991642,101.41615729788141,48.45279279206625,47.3974202368804,6.996478211305429,50.0
115,26.525243377108698,90.2002686938589,48.67218680088281,58.438958973178934,4.503914772616027,50.0
116,5.683783274418511,62.42058031577986,56.46713307030398,25.512748391238375,3.1312883720206814,50.0
117,-24.626977812535944,74.9644248488736,54.38871189335407,80.18325401863456,9.56911295176655,50.0
118,-24.228614824074658,59.243189061325964,54.922179564996185,41.58238296593155,6.621943843406551,50.0
119,-16.330910277991048,61.16219402297036,47.30779343395144,40.895095782154655,6.142963052093766,50.0
120,-24.415865330204205,73.85180969579456,49.60097101457273,54.103958278368694,8.33843140938669,50.0
121,-33.16629298449024,63.644241812704884,48.98798409773969,40.21824687198583,6.953330672054121,50.0
122,-28.636298745086652,76.491995692029,51.40287611682736,53.87216469413735,7.5905512407759765,50.0
123,-28.291596578160945,72.84581564379367,51.23841854871809,69.52283222462972,8.820148115478526,50.0
124,-36.631973138028336,79.93810981030849,53.828986667679345,56.93703196923954,8.446329250988864,50.0
125,-22.487481107154455,67.83806314429661,55.30769993672645,37.3610153878756,6.177227280265472,50.0
126,-28.39477195012427,64.11163698217936,53.215664003833155,53.453993579539485,7.350137779824562,50.0
127,-17.194544307078804,85.9965783009517,52.857111482188344,52.188085540984105,6.634139551200746,50.0
128,-13.759184555660946,77.97099724868391,50.849335825474405,57.54991381230291,7.053268839109458,50.0
129,-20.538084743284845,91.11362743729829,51.481560266848376,39.56009435699657,6.925745562920884,50.0
130,-1.144093435829279,81.64002462532355,53.88911737865158,58.99763134575384,6.1812854553308085,50.0
131,-35.52319772844709,61.338985906960346,55.826974452923054,50.570686045584424,8.053667175808396,50.0
132,-30.45456817250415,60.484361608006154,47.848762165970626,56.374685118106164,8.874863350170251,50.0
133,-34.732139779306344,70.36305992404597,46.010983042505494,28.58939071961511,6.517934551697704,50.0
134,-29.291565780662538,81.91469738306931,49.50629672236162,44.205308923406314,7.694844193138293,50.0
135,-18.103511456130516,75.49264049944436,47.07579176258004,37.06604067061961,6.225219146228844,50.0
136,-11.74259578726782,72.00434201639256,50.79600773863734,44.77862892322905,6.5359589271598315,50.0
137,0.06392628023569036,93.3339753938313,51.847864547143445,53.94333755647807,5.908740366744696,50.0
138,-34.07000897658539,51.59523130226473,50.917390823905315,16.27641599460149,5.918101222963215,50.0
139,-19.845264945105175,77.90290013872956,45.66844847622664,63.69662506506881,7.858399878304766,50.0
140,-28.910265480433097,87.69102786840135,51.630666144254796,39.43183163299195,7.167167088103316,50.0
141,-22.0122740172185,74.51292462555399,51.76092759132518,42.771935945886646,6.966861320207041,50.0
142,-22.622409321014988,97.11616337150932,46.760978825875014,49.335728539211814,8.180318504027829,50.0
143,-27.044354264412203,59.18072772042323,47.71628225665976,32.61483975432192,6.012071218387581,50.0
144,-13.769391121100941,62.43485348567885,53.0805086209431,65.39987133029561,7.070200952805695,50.0
145,13.35263108920874,73.99277758428804,49.06447138767308,81.25911666503349,6.463284171384067,50.0
146,-16.727967400952615,95.23315813004206,49.09189761616929,67.03451056338629,8.36368465904709,50.0
147,-14.995928766528454,74.96731758759378,48.036564631058006,45.43858525880698,6.853311806778034,50.0
148,-28.81047610744394,77.24046967938186,47.83780103404355,39.49950232531853,6.767055649679431,50.0
149,-19.28627007410532,79.57620527563057,50.46615153013935,74.13481042392425,8.84397658590425,50.0
150,-34.97749794238469,58.9636228276104,46.28018406807836,62.76905794949138,8.190060058282121,50.0
151,-28.317143681124826,76.14333773692273,54.67562432147367,57.8304803527925,8.246949250489708,50.0
152,-29.45783966760649,89.37300167555537,52.35276099899622,49.497558995537105,7.359032856916608,50.0
153,-20.758798605425582,60.820947797161395,46.07817919549046,45.04889544121346,6.908289194427807,50.0
154,-18.575216900599195,79.08072795439118,50.7095559289109,54.46956159180414,7.803765458634772,50.0
155,-15.990862906228742,84.91687887545666,46.360762001468174,51.95964281076577,6.918571618629886,50.0
156,-36.749919820929584,80.7776071679598,55.08874010067262,33.45789176172548,6.947270591439043,50.0
157,-26.09947958880803,70.3933572054371,51.38978703045324,48.17694719943129,7.972690525464496,50.0
158,-16.79448108523291,79.79572051146597,51.35071752843859,27.160142338706905,5.369462391799523,50.0
159,-26.69713544203229,82.48876846150671,54.05907129901102,60.42971382935858,8.842896998522296,50.0
160,-16.333492635949547,80.51135688629874,51.274969167343016,17.870687033991917,4.469821741660895,50.0
161,-30.2349533370731,63.443056100700865,45.33562555324723,50.88443628578252,7.2418372504138,50.0
162,-21.656664013242793,77.34782624204007,48.14423958821954,46.977451494485756,6.795249037651842,50.0
163,-28.15377559437577,72.27758298683418,49.59532460849128,50.94130060326667,7.659639351094297,50.0
164,-25.84750131452925,81.11420162560631,49.36719876124424,27.656037256793464,6.796550853943135,50.0
165,-17.131899902101285,67.48041768902614,51.20483222179005,42.58128670603077,6.755259042792337,50.0
166,-31.332114747347024,64.38031443932113,52.175140421376966,69.19814172028556,8.429252662277888,50.0
167,-26.904250550485987,68.33918203690936,48.247945062255106,70.70565682673863,8.389489255031426,50.0
168,-24.077666043238484,72.1678455141194,47.88524845783876,48.42501361532772,7.1111956386418225,50.0
169,-26.94414124514979,83.01527422733825,53.429737048198234,59.32966363159847,7.6893285289071756,50.0
170,-17.816786996949283,74.38446418505302,45.9196776661118,45.88332930785048,6.715447525622274,50.0
171,-16.281128240205177,91.05685347456584,53.602078098673196,28.361922998656063,5.685524655116429,50.0
172,-27.40614417514752,70.53207013335094,55.72806521423522,57.86218146186243,8.586681504794349,50.0
173,-26.507109929895126,66.98254572019573,47.480734858013584,24.945075266883283,5.99117209039302,50.0
174,13.527484050427995,80.97150835152615,52.34483804063377,43.86600099854985,4.0311303679994435,50.0
175,-32.226455930350866,87.45764943566743,51.579597591502036,77.29720530199437,9.928954672914006,50.0
176,-24.43493916972551,80.84855013978081,52.61194785634764,47.4360744655103,8.181828071755485,50.0
177,-26.65028802127001,66.9705122367432,48.23676828672645,58.72457311213912,7.838432528695904,50.0
178,-13.87409341291559,74.30221870661492,51.38013714904402,61.730155402254184,7.606734707410104,50.0
179,-22.55259213995147,79.36237791001142,54.02676717060609,37.63863189379935,6.549376137892073,50.0
180,-24.165997799898953,89.13132734207679,48.83950910502921,38.70715750342919,7.267151240791039,50.0
181,-21.95982082029851,66.51599302517506,54.70552296171955,53.401010170123826,7.630150507738705,50.0
182,-17.010325800804715,83.05738407178573,49.804649778904846,58.238772431087945,8.507612179234945,50.0
183,-31.23085164213387,80.8568529832973,49.266767550696414,47.86484357046437,8.049910569874696,50.0
184,15.048622092506859,69.04086206497865,51.944550644893106,39.88001978172556,3.5639258607873003,50.0
185,-31.805214761949557,65.99921409821377,46.02164914332153,64.02459009131785,8.62991347361542,50.0
186,-19.85584422762414,103.58117684200548,46.493094677318865,43.57387960361197,7.151480376795738,50.0
187,-32.41952131817537,69.80529161276543,50.73775416080986,47.855148556335756,7.5366298223877015,50.0
188,-30.568473422516885,73.8825209316133,45.70098003450223,47.337842297499385,7.251618625634416,50.0
189,18.49163218876892,86.56595671990038,54.31683571542689,51.82435474566217,4.187723284849683,50.0
190,-24.820832114272605,88.03745455940408,48.57365948854459,52.257439732409246,7.873653530195758,50.0
191,-17.201959343901024,84.65617685513898,47.79920455386877,42.36193634029581,6.905997707346991,50.0
192,-30.27359678848933,79.33522210432375,50.0774421979336,82.68189439082181,9.492254956162634,50.0
193,-14.909859793424832,79.56596394987154,43.90110742669635,30.118893469184833,5.733051982414311,50.0
194,-13.001852780501602,66.9500306008054,49.36662316940562,52.705134109323346,6.807749583500966,50.0
195,-30.878755030514515,72.07615148397147,50.56342439660386,21.171846470950257,6.2110409341957515,50.0
196,-34.22527755192485,62.25018832451617,50.0552190885173,61.21115745962563,8.457590408951717,50.0
197,-28.218687684364617,76.06225360182732,54.32226307587921,61.84108061592121,7.947175380536555,50.0
198,-12.727469349592207,78.61546839620104,54.358246015606355,48.69259848100027,6.563994624870541,50.0
199,-30.59874396028561,69.25548032827507,49.12005656060815,54.09265822063374,8.892002566458418,50.0
200,-26.440194605368376,55.961852266217,51.45021477100961,78.83410880183934,8.921375059827279,50.0
201,-29.228783067333207,79.62559445284695,51.76543235575916,54.68809370276898,8.474830966741443,50.0
202,-36.14153978760945,72.3555942909795,49.51581770004224,57.73543038589667,8.635283481198874,50.0
203,-28.498040391140336,85.35542985556155,50.90224908208953,25.8292757199557,6.3025543302458935,50.0
204,-27.9043170392657,76.37347792199344,45.95071129730745,47.36586751414942,7.933049985179483,50.0
205,-2.717965304574461,64.54076431545055,49.11891766105658,38.97073180411498,4.615630063491471,50.0
206,-28.05475289378243,76.03889010377279,52.58636065242692,34.4013113744373,6.941545840678595,50.0
207,-31.26983171969536,66.5900326918607,51.47685531797287,40.362752742540316,7.111789702916235,50.0
208,-32.58210243308662,65.01928646149833,46.34142413959159,68.36001501432361,8.980988435723393,50.0
209,-26.53517588739593,68.13899972749398,55.885857168970944,67.77783053734854,8.378381229869548,50.0
210,-28.352580922222785,61.89029702646048,46.5402254821403,49.80243395838194,6.832886517281685,50.0
211,-23.245200279884642,74.26470201654585,48.65308321865591,49.22698175367047,7.389669802144352,50.0
212,-25.82196573964337,82.70989012036151,50.44143447681208,36.510544393345725,6.661244722170403,50.0
213,11.876982674965321,72.28742055417914,49.796681092413195,47.51188019405062,4.281795147485224,50.0
214,-22.949474485976427,73.07924665711167,50.4901371806116,40.22182709286566,6.79403544711419,50.0
215,-14.372943187990417,73.63731035525699,44.23888366891522,74.98854635489856,8.564928727400765,50.0
216,-39.238736353235616,77.65775007312047,50.39365872136479,13.706726058143188,5.752934478516983,50.0
217,-21.164996628285042,63.967790861523284,53.01739303225722,59.47715108011997,7.527996520096898,50.0
218,-24.875813133871105,72.51973444946742,51.26752102519069,58.19702110410286,7.642289638119112,50.0
219,-21.902013742425847,68.99352413356242,48.54009395256279,58.443523660718775,7.222343964393174,50.0
220,-11.369156398362867,81.58861660519706,52.62339716012697,38.58345709947231,6.061871140514538,50.0
221,-15.186325525412046,72.84202346260204,48.946711588675974,58.39929430376323,7.436244920780721,50.0
222,-29.118413872230885,74.30751617723914,47.76567886928859,50.12838070356095,7.889592066697267,50.0
223,-36.686988116210784,62.12443787075302,49.6267945604494,55.508445736712346,7.782867385551634,50.0
224,-30.912957816951174,63.754795944763856,49.40832360973837,61.4991976677463,8.365531586674399,50.0
225,9.157701546612238,79.62789089647974,44.749325733462456,71.93340914262261,6.808371020554016,50.0
226,-28.42891902345606,76.00413030587424,49.26170053015223,60.019886116093645,7.916326768674531,50.0
227,-21.215500524203666,65.99499327122936,53.600699541250705,55.31903441852392,7.589590446910346,50.0
228,-28.607397826858296,64.60693518236664,48.023599920412124,57.029726110422395,8.616863804898301,50.0
229,-28.004035301446134,72.16133798441567,53.20568022898686,54.685515959290896,8.2200685950833,50.0
230,-22.613176904005922,65.58484301933557,51.34174280986873,58.8603071092646,7.5271098511388015,50.0
231,-29.777573095590036,90.73738945020816,51.03701634079746,65.78975362933645,8.658596868812609,50.0
232,-30.80258178887599,83.29363362262144,50.722371385555725,53.64527731562853,8.494618886280103,50.0
233,-34.66057674935825,58.47006323308963,50.8649605806068,27.942175701086335,7.037829426491257,50.0
234,-12.079937263318941,95.03816869111716,49.17294113949821,43.053156859162485,6.174651732157099,50.0
235,-25.266355845093635,62.913614785709164,51.99986729910698,32.95037396965341,6.324743145613129,50.0
236,-25.1176840825973,81.14852106669271,43.756580282658696,62.689194963487374,8.714826977858959,50.0
237,-21.72071512274663,88.16856413277897,47.46881100947609,81.13895954138046,8.980577573671198,50.0
238,-10.523050060630231,70.63992158025371,48.01927565544693,52.320224676930145,6.6290246508550625,50.0
239,-27.640203869119105,67.29511236211134,49.42268859882565,56.29986091369142,7.584437653749576,50.0
240,-30.17684271408606,78.13760897291162,50.45838278553638,46.042696545703116,7.770581991477032,50.0
241,-30.91468670350126,98.89594873670896,46.724769584100926,79.86468207755344,9.752501082552422,50.0
242,-16.023917979474124,76.04886257577269,52.000859214870005,53.362496828741385,7.3646072280988735,50.0
243,-29.781275267830765,81.351787243848,52.42502623092582,51.861133484944574,7.905338163423956,50.0
244,-27.851988615235733,75.67245576959424,47.67636877645767,71.11403865814735,9.05938805772258,50.0
245,-32.058714619809294,89.32142182458647,53.454378870826346,44.20239815895243,7.485248281234519,50.0
246,-24.228245982225324,88.85053244433051,47.16440536655445,50.457397745364396,7.672688373676436,50.0
247,-21.47989112483627,66.07677708974884,46.73509502653134,36.07185236757905,5.87104684398853,50.0
248,-28.112034429678324,73.66110750687848,49.294181695834524,66.74308120642512,9.294945286986934,50.0
249,-39.89892913537445,67.9701251692571,51.45535210592545,36.87382289858683,7.06720947544037,50.0
250,-19.867701564766943,88.0074080025013,50.66374326611396,55.08068212259773,8.23495711739162,50.0
251,-28.571236105642893,51.11772619886451,51.70541876098491,60.96997702143697,7.933115620959343,50.0
252,-37.43458373343402,73.20386950315498,50.130682175273115,46.32873419713107,7.477952219044727,50.0
253,-20.78807653208719,88.35096741002181,53.046738770862454,17.727352246016892,5.606804636991827,50.0
254,-25.64142055484928,82.35957243508201,52.44205923915478,54.09338911346629,8.064561782966651,50.0
255,3.370485741807181,67.51643754884724,45.147003208646204,50.193087254452756,5.014284737297961,50.0
256,-23.230537043819304,74.63606923143169,46.8589519195007,66.6147724289902,8.823496831803432,50.0
257,-35.46228604177131,55.93157557222534,50.058742017906695,67.18208549835637,8.332826642578576,50.0
258,-25.862253221427643,61.55117349266109,48.652845339022406,49.41755756757491,6.516891600780053,50.0
259,-26.71060539805949,78.15941106060524,53.399522130507705,37.686724862734565,7.120397098092398,50.0
260,-18.166838996787327,69.74891598085293,47.1805135109809,50.02933206861058,6.578063349510435,50.0
261,-24.792910446113012,74.68413644203436,53.96548885881447,23.74614450651657,5.911409360791675,50.0
262,-26.6469427058565,55.856073134227124,48.1285002545372,69.13557196837372,8.620692823810039,50.0
263,-20.598888942206425,96.67770293080575,48.390490486314796,72.34301046903491,9.109183490440113,50.0
264,-26.42473722103757,87.89377185333028,50.564247672105765,65.90313946693279,8.742480630284916,50.0
265,-30.074108916333973,78.09697577805511,48.02492865014114,58.789298195412414,8.12531267188627,50.0
266,-34.204930935582205,73.19686824263472,45.874649588447866,40.37369089217201,7.474251633899741,50.0
267,-32.099558572453105,67.50903773327369,54.32602710602447,43.006564633094435,7.293596415094212,50.0
268,-26.68710176283898,67.68156439923798,50.27358326696516,55.442257033100425,8.245275480036659,50.0
269,-20.721549095081894,71.5563966874895,51.12381210393656,48.91344192307112,6.89457233884724,50.0
270,-21.779186620273364,81.41306653920569,51.13758900960269,56.901909976948154,7.779484048621998,50.0
271,-21.869129979541853,74.89213082833287,47.40226823370658,50.44387922895615,8.009836244571298,50.0
272,-32.61093934209994,68.76952294225856,48.15327758889455,40.371654827539494,7.653180400134778,50.0
273,-33.066946347670985,71.97194944704037,55.76684388892065,33.51314223842927,7.471503118803805,50.0
274,-17.86129142808938,79.28244701258328,51.22884774820788,59.098748196353945,8.24508616241419,50.0
275,-30.505113899940746,53.64948779264733,51.13728294013138,36.079020428885016,6.299842962609638,50.0
276,-30.35174465766379,73.7914404381996,53.19410137207413,48.1239107114054,7.319099987948426,50.0
277,-9.863251948794804,91.9203281627418,52.73821848619465,54.68784730099951,7.068587364890914,50.0
278,-20.42703213213883,79.93370667974122,47.19315641556616,45.36229011976187,7.320950593182756,50.0
279,-25.1748545287818,60.98118022318763,47.66267203540671,21.843021812624702,5.851306256471519,50.0
280,-24.08939946930249,86.232670580774,45.92568931534174,57.850541788822774,8.58702755264621,50.0
281,-18.994162080824676,81.90395292710859,53.41741754231629,48.75520023956844,6.820071084315063,50.0
282,-33.24350875713956,53.311098201895035,52.130393861392285,56.40624259804908,8.62144193949102,50.0
283,-21.900131161999205,86.90970077656856,52.73938166042928,53.29673619294767,7.623493871411628,50.0
284,-31.43869983731291,67.12221625909092,50.26858262682789,51.564038564328364,7.986915902348405,50.0
285,-30.691147218711865,79.727347517081,48.30676918599786,49.50058795560328,8.138954917638168,50.0
286,25.365922624209016,83.04258132194629,49.32418500378053,44.01305029004335,3.372261486132488,50.0
287,-17.733760972877768,69.71608972796781,52.32392257535864,67.8972613818764,8.11199868690614,50.0
288,-20.094544054943405,106.00245623342084,47.32429346363743,29.73133859796448,6.667676503779373,50.0
289,-27.782025598565852,79.17943624341713,45.08232075841157,36.7752202180785,7.798120973776831,50.0
290,-25.232853223967652,82.71536495445656,51.95717241106087,42.94589823415176,7.267388852902305,50.0
291,-43.886967773641274,41.24687183237985,55.54147816159298,51.79478492852066,8.358252631838605,50.0
292,-28.842860303924596,78.67590035278741,47.32818415962828,51.76767047220012,7.775094534027979,50.0
293,-27.445909003634902,69.30929019358015,48.080130358259666,58.016307512328105,8.405227180127083,50.0
294,-36.93631771466245,70.10951371352418,49.633856349275625,69.04992215631931,9.305435708163424,50.0
