unit_id,WaterClarityScore,LineFlushRate,do_LineFlushRate
54,-10.724089017934709,30.37151530503602,25.0
55,1.9800536578874157,23.02776473219464,25.0
56,8.442120346875978,24.75041609369508,25.0
57,-14.875118924805781,24.225574263004006,25.0
58,-8.282881610374451,29.112482250292075,25.0
59,-7.961695599023734,21.56380739165607,25.0
60,-4.276239402347797,24.47790403664801,25.0
61,3.912527512292579,24.63888659323856,25.0
62,-22.506559649331436,28.43048797871464,25.0
63,-3.2162833193456715,29.800162469272777,25.0
64,-8.553412855283955,29.815024453975056,25.0
65,14.36116519502408,23.88774808374596,25.0
66,-12.278389855599443,28.793724635411802,25.0
67,0.05965509057810725,21.598611841944212,25.0
68,-14.293302731152151,26.571573721945526,25.0
69,-15.860397128930313,29.242728656883443,25.0
70,0.3813815776330003,24.397503760763765,25.0
71,-2.787084890848238,20.392037439846185,25.0
72,-2.8811247969686975,20.853916320507437,25.0
73,-4.094106088926587,25.364558586628608,25.0
74,-10.242394532407037,25.523605679168337,25.0
75,0.277929104391498,22.467645796329457,25.0
76,-15.9930143846621,23.523033458106806,25.0
77,-15.663816285389707,28.52485057645175,25.0
78,-22.42946616184413,28.765797523610765,25.0
79,5.793006103799701,25.995874735985904,25.0
80,12.186405437462982,25.52223063027965,25.0
81,-10.605701280148775,25.459456195083636,25.0
82,-11.723223436545299,24.110048076574664,25.0
83,15.829525628750403,21.971369192120967,25.0
84,-16.31175678862301,28.52334816765294,25.0
85,-8.235122889282724,25.313751913724385,25.0
86,-13.15079317430679,28.964162075506998,25.0
87,-10.15252820209242,23.057737364676168,25.0
88,-3.830153555128198,23.52740240227413,25.0
89,-22.419070242444327,21.56510712178276,25.0
90,-5.247386576368796,26.631067400506357,25.0
91,-26.830913646848284,19.90165901025417,25.0
92,2.442331508637001,21.989384875477157,25.0
93,-25.879649350999507,26.315757315355413,25.0
94,-5.088557108615978,28.672249467184997,25.0
95,-7.911627184241819,24.430814443638926,25.0
96,-8.679567387119935,16.639372027675897,25.0
97,-9.184231536813357,28.961773590268578,25.0
98,-4.212931469338954,24.296403610858476,25.0
99,-21.226424546586237,23.098302789663038,25.0
100,-15.68583683436558,29.3567437984214,25.0
101,-17.77979150515843,22.397893861701487,25.0
102,-3.330415995739901,23.13848781401591,25.0
103,-10.615976867692323,25.436173116862594,25.0
104,-11.892629359522118,21.35230205136286,25.0
105,2.680694268601002,24.624994035490563,25.0
106,-3.7713696086835475,26.00426472091327,25.0
107,-17.22216547257205,26.900390385921618,25.0
108,-4.864160397017036,24.96191459172465,25.0
109,-9.392956542304217,27.707132467780966,25.0
110,-16.865074372845946,26.751783855067604,25.0
111,2.1604032712273353,28.30386145758366,25.0
112,-16.749731593454772,24.151014027113284,25.0
113,-20.393342482134937,20.69294907633561,25.0
114,-3.4442482829341863,20.387996081086996,25.0
115,-18.6381294432144,24.41058636894817,25.0
116,-22.412782558331493,22.376958940204332,25.0
117,-5.228930383610035,24.912223214021328,25.0
118,-15.976318646371553,23.270596577766348,25.0
119,8.95610248562874,20.894484454047287,25.0
120,-21.083603425651393,26.788623815693754,25.0
121,-17.904345212299003,19.420116835971438,25.0
122,-10.49500611871752,31.834290639459372,25.0
123,-18.900789521612506,22.923625056431888,25.0
124,-16.26247664993688,24.35469639810834,25.0
125,-19.822528023742002,25.511208656461562,25.0
126,17.954545904429484,25.16514241726362,25.0
127,-29.639711613428087,24.86821416745373,25.0
128,-19.14215033912359,28.003882440301947,25.0
129,-9.913408909927973,26.308736521585093,25.0
130,-15.08363270031662,27.14480318311525,25.0
131,10.90735152789276,26.83884210693815,25.0
132,-16.404953357260382,22.056296921764037,25.0
133,-14.888366188476276,25.782996480297452,25.0
134,-21.78003089087334,27.243303554191108,25.0
135,-7.272579156950919,21.308962379354504,25.0
136,-6.5360889764468375,26.89996795878899,25.0
137,-5.949873973100464,21.005041340749994,25.0
138,-2.843103087213331,24.415676353476297,25.0
139,-17.066695414515884,26.43263263919585,25.0
140,-16.30684398347866,23.655456696178067,25.0
141,-13.4462220750113,27.086073544167444,25.0
142,15.295961283691502,26.03808738463497,25.0
143,-9.026960540065495,23.151857332569843,25.0
144,-23.184062910964055,30.187869968046968,25.0
145,-7.690340769640402,29.353744085540725,25.0
146,-15.914790587620573,23.038356463505067,25.0
147,15.321510302474632,29.408891183495133,25.0
148,-3.3308342767297443,25.313809444041787,25.0
149,13.660300144112,24.361604900717705,25.0
150,-7.056918871753739,21.415371576174138,25.0
151,-7.081674952638069,22.550071577489973,25.0
152,-23.67255456586528,23.7798061347764,25.0
153,-10.62257113855389,25.098463415565917,25.0
154,0.1314086860389505,24.07774210831509,25.0
155,-2.7503992838298625,21.433706304448336,25.0
156,-10.931193014761595,26.13840828520172,25.0
157,-4.858079204462153,25.087988793371373,25.0
158,-11.498595070578329,24.99277782726985,25.0
159,-6.463973689127964,27.877422161016504,25.0
160,7.036867354324816,25.520712350261196,25.0
161,-19.615028006188847,24.122846556117814,25.0
162,-11.984092604684264,29.03624701931622,25.0
163,2.608010537878581,27.009944708910055,25.0
164,-24.25854430624797,26.72878173781684,25.0
165,-9.426572510364577,22.003768222610294,25.0
166,1.1145203545230278,25.94714282654787,25.0
167,-26.071018279266127,18.548557389593178,25.0
168,-3.18940861229053,25.10494552844173,25.0
169,2.2699935574655203,26.402003612090734,25.0
170,-16.003299096754688,30.99459268184771,25.0
171,-4.387416238859314,26.92529577663046,25.0
172,-4.686479488510139,27.918275966656807,25.0
173,-4.330360022070847,30.02248504451378,25.0
174,-22.205646791578346,26.244195160331973,25.0
175,-23.57230839348322,19.145863499460415,25.0
176,2.3515552368311745,25.668253528108476,25.0
177,-0.9729560004609459,25.277867222398037,25.0
178,-14.820722462462705,28.49775332567654,25.0
179,2.025016381440728,17.148707587360995,25.0
180,-4.957871856654121,28.556229235159133,25.0
181,-6.165591799375361,20.094015997711153,25.0
182,-22.819296318113995,27.10838259741397,25.0
183,10.129675254553389,22.28270582526124,25.0
184,-27.899960434498393,21.241929969028845,25.0
185,-22.10928538207256,27.53654681770683,25.0
186,1.616058936490397,25.112729111245564,25.0
187,-13.80149297997328,25.783434700689988,25.0
188,-14.768967617667574,17.178611971834407,25.0
189,2.370946839171981,23.7089702185181,25.0
190,-32.02535700190543,24.30811507639123,25.0
191,-11.33231618063677,29.799774141945726,25.0
192,4.319972236582449,23.86788182814542,25.0
193,-26.23920961465071,25.51310131929527,25.0
194,-6.413312028347181,30.531324945639852,25.0
195,-5.521895157050601,29.29293369526313,25.0
196,6.608133836720939,27.90894495847184,25.0
197,-13.138901089308153,25.86159674364047,25.0
198,-2.1783986150925605,24.976984794677612,25.0
199,-15.274486278006304,24.27276993924486,25.0
200,-10.443352521698051,24.53546232523474,25.0
201,-19.5572074069375,24.802039768056062,25.0
202,-13.930154365340078,21.416164532217383,25.0
203,11.645045867545186,20.456452835411273,25.0
204,-9.839123394915909,24.525102823041994,25.0
205,-1.2306264271633673,30.10717420347974,25.0
206,7.575730808233331,27.41532548137114,25.0
207,3.083037966839771,30.17528128983639,25.0
208,-13.690983539961785,27.41805560440746,25.0
209,-1.163734364009847,23.57418495878291,25.0
210,-14.101691374515088,22.295740548346323,25.0
211,-1.2331471446092315,25.153481819232738,25.0
212,-24.138564770835938,26.327442280519794,25.0
213,-22.730176020680908,26.138563484481168,25.0
214,7.241459050345096,26.309876357417505,25.0
215,-13.442928889492972,26.04672479098295,25.0
216,21.416707402177064,21.076808453120396,25.0
217,-1.3620109095735569,27.32159248367818,25.0
218,-6.664773652283467,24.667433583135097,25.0
219,-7.535389439901003,24.663974677221702,25.0
220,-3.249290821210587,24.947846370002694,25.0
221,-12.040705049580783,23.882357768846358,25.0
222,-3.2721721535510837,25.38735384125529,25.0
223,-1.0259739153929814,22.826387243931734,25.0
224,-8.150993006257496,25.955029086439556,25.0
225,-21.66573172389559,29.29203183743989,25.0
226,4.0591302414321015,24.31299641365294,25.0
227,11.11074571312589,22.44146151570976,25.0
228,-9.599294859115517,25.26606235000497,25.0
229,1.7332821049847391,21.895263836651413,25.0
230,-4.453488179328716,22.616657756057673,25.0
231,-15.839032025392514,24.371879182654865,25.0
232,-5.9894177757467295,20.47267157498747,25.0
233,9.030784217932318,29.579233347988378,25.0
234,-19.770390861653645,29.913676012198458,25.0
235,2.3182444725390483,22.73335300312592,25.0
236,-23.35478164893783,19.819606759852547,25.0
237,-8.145907497033779,28.47307689247626,25.0
238,-12.33631714824377,27.9736542055818,25.0
239,2.25538493273588,30.00861177124286,25.0
240,-16.242483183660557,19.346026391035988,25.0
241,-13.726490850075301,27.225710689027803,25.0
242,-6.710435299220494,31.521254946606277,25.0
243,-10.103008005584757,28.557608308569165,25.0
244,-1.7911412051351048,28.99302985566085,25.0
245,1.3361372857484284,29.450993717955313,25.0
246,3.9152069236653126,23.09954609850511,25.0
247,-5.461177526128749,30.69480101222208,25.0
248,-27.503876647903382,27.56104533641837,25.0
249,-20.6637197987305,24.29210427497113,25.0
250,-2.598607858646817,26.942773918727976,25.0
251,-16.203554866696578,22.60543209405107,25.0
252,0.015676440176595197,27.236927441316645,25.0
253,-5.559236071704007,26.200892635431835,25.0
254,-23.75238004730912,24.00644914593876,25.0
255,14.409140129127742,19.390112047301933,25.0
256,0.9041017575992516,28.97122025469988,25.0
257,1.6301781190423164,23.854010848100685,25.0
258,-17.83490676185873,19.260602556613133,25.0
259,-13.70155189956837,14.953736598526469,25.0
260,-0.3142386598332161,29.117165520213018,25.0
261,-9.023918019680988,26.580785367543335,25.0
262,-19.431266499605815,25.95052154390516,25.0
263,-21.423984134609615,30.307792425037537,25.0
264,-9.053586884103556,26.23878963726147,25.0
265,1.2972484675180251,28.120252004151155,25.0
266,4.808502896235065,23.22511486628111,25.0
267,-29.37235651533786,15.385217103598599,25.0
268,0.15364595121054203,23.83260091505624,25.0
269,-12.842624486585683,22.524162817953133,25.0
270,-19.860281430775355,24.40734526633909,25.0
271,5.553429648124529,27.205105252047762,25.0
272,-27.84996014146516,25.03812165195484,25.0
273,-26.905237597054835,23.853892675322086,25.0
274,-6.438737767425097,28.639385166828358,25.0
275,-1.1532424191901933,22.85080585023322,25.0
276,-11.46177959719586,21.992767969947348,25.0
277,-19.920868848479294,23.143551180691414,25.0
278,-3.916454935867657,23.46400520045021,25.0
279,-9.65261023481399,28.42931458121666,25.0
280,1.736653594472494,27.209196057967763,25.0
281,-16.818317727776247,26.90212899301614,25.0
282,-16.981898698308758,24.802463262516806,25.0
283,-19.68795410573356,25.34461804470601,25.0
284,-9.33608109214089,27.10094668064373,25.0
285,-25.34581052164493,20.051534177229506,25.0
286,-2.9131152235720306,27.4953804701914,25.0
287,-2.088834909454988,30.209024563647848,25.0
288,2.2732201866510486,21.62153284922817,25.0
289,5.338449509216781,19.59253386817733,25.0
290,-13.04456690841845,24.104615804308864,25.0
291,-10.250736957784731,22.507346768896657,25.0
292,-7.183693546236686,22.13096053184151,25.0
293,2.332532291794712,25.45336566553076,25.0
294,-4.562468797558556,28.43604611845473,25.0
295,-18.95354631485718,23.07852409914378,25.0
296,-20.700733595597995,25.4326568315947,25.0
297,-25.136300862948797,33.970444195159814,25.0
298,5.5016198620855405,26.910840718049396,25.0
299,-23.144775811042315,22.019265879765868,25.0
300,-8.076432327501657,23.837095036333846,25.0
301,-12.431148965301883,22.292055288143345,25.0
302,-15.300216642679393,24.521515547262073,25.0
303,1.2402150212816616,28.262864026927435,25.0
304,-15.851065672326628,27.71698453303023,25.0
305,-17.873424298453628,23.414929246616854,25.0
306,18.859316176547594,28.793219800435327,25.0
307,1.2332370620285646,19.312220980277303,25.0
308,-18.20535194422161,24.749175857014098,25.0
309,4.6318333304792,24.275164358458778,25.0
310,16.65405791278363,23.26791002019127,25.0
311,-14.684388216190225,27.46890303667556,25.0
312,-14.39707746459684,22.738404672134436,25.0
313,-12.301787660684601,27.42652414620036,25.0
314,-11.733427956203121,24.308237812819588,25.0
315,-12.97943631961167,24.7446618152225,25.0
316,-24.0326660491215,25.35412921124589,25.0
317,-8.422639158391394,29.966712287084874,25.0
318,-13.884020104792995,27.145629612145648,25.0
319,-29.29435509446207,27.10069975195518,25.0
320,-9.173005984430837,26.88534066769103,25.0
321,7.850790778976379,19.96123973530624,25.0
322,11.220703827068082,21.86757334710194,25.0
323,3.1626204293841838,25.196834340804124,25.0
324,-23.652605788838216,31.193400870059136,25.0
325,-6.5472611024832625,31.529176751878254,25.0
326,-17.35300305538277,21.940724904900698,25.0
327,-13.826337898929905,25.08612229573126,25.0
328,-9.075519606980198,21.779599505011433,25.0
329,-19.495168712199046,26.067822885942636,25.0
330,-20.573902304766115,20.796830890650917,25.0
331,-17.522089837546176,25.90026425009365,25.0
332,-16.512833051188085,21.919997650506318,25.0
333,-9.344467309930394,19.25486254246679,25.0
334,-16.779511168747934,24.3817991484837,25.0
335,-18.370746880843818,24.997110568618787,25.0
336,7.657159561142178,21.196631948210303,25.0
337,-13.75883395805859,26.05705865962359,25.0
338,-5.374215366698448,23.768513493660297,25.0
339,-5.653265269508608,26.578355077472033,25.0
340,-7.467020461605606,20.697475407268012,25.0
341,-16.79831473243896,25.04718405576791,25.0
342,-3.5749183472470203,21.201988312298162,25.0
343,-7.347876854208591,23.844826994233976,25.0
344,-14.701218029476172,19.946178224267797,25.0
345,-3.616053602983364,23.189134020762932,25.0
346,-12.117094038104046,26.452286639190614,25.0
347,-11.562522267703812,23.6281635135932,25.0
348,-15.480453964680075,32.0226101841337,25.0
349,-1.2033870322791986,25.73220539158696,25.0
350,-25.8649546626876,24.149835828067918,25.0
351,-16.39334982437782,25.521682897603103,25.0
352,-3.0973948099903628,19.627006337413917,25.0
353,7.2492249717799595,24.065226381590197,25.0
354,1.245030568121316,23.126693888384253,25.0
355,0.09149302368472156,20.81918275814534,25.0
356,-21.192550528518154,21.140685321629174,25.0
357,-17.874212319668793,21.456472743321,25.0
358,-17.558961651239308,26.328532183086608,25.0
359,-21.12133348039131,25.890787472695493,25.0
360,-14.011211774535603,30.411627687127194,25.0
361,0.1620402934375509,27.470081160553214,25.0
362,0.4071206385816497,24.5326595101554,25.0
363,-12.28375334937652,20.461654387069196,25.0
364,-13.675698701328002,24.476246357443394,25.0
365,-22.42935680622823,24.49356575235236,25.0
366,-19.249006610128433,22.3378564941597,25.0
367,-13.66641172929236,29.626681905379332,25.0
368,-23.301335849517848,26.612487361927084,25.0
369,-8.87226932879054,24.530872280471932,25.0
370,-18.447782550682195,25.746523930744036,25.0
371,-10.811066679222424,22.222638447110747,25.0
372,4.8343396127825065,27.744996169728648,25.0
373,17.807582754266683,29.613086587209665,25.0
374,-8.675728043035281,22.9439083209767,25.0
375,-22.362592320230014,24.956156693976155,25.0
376,-0.0028551896299440216,22.935557409365195,25.0
377,-20.3632645250683,25.025026374890412,25.0
378,-25.37443507400491,21.411567767368606,25.0
379,-14.198111054302837,22.46702620497348,25.0
380,-8.324870098942592,24.066504610397754,25.0
381,-15.877059580024424,30.44620180550942,25.0
382,-11.66561933109142,26.550932548769378,25.0
383,-5.715134163919904,30.050968227353746,25.0
384,-4.110612633138613,20.04317992972066,25.0
385,0.8688396539340358,27.137304755440493,25.0
386,-26.781484642384655,26.406884646032694,25.0
387,-5.248644416968053,26.61698550145401,25.0
388,-6.795381235265841,26.070321480847213,25.0
389,-18.850480297517464,22.4677339701793,25.0
390,-13.794295302609875,26.03076327606299,25.0
391,9.66271834962859,29.38158652470871,25.0
392,-3.9328639542485253,24.84643406615456,25.0
393,-5.549091690528572,27.319858839997952,25.0
394,-0.7722494227573953,26.135432474245835,25.0
395,18.73602368721954,25.034551013952445,25.0
396,-20.113538688603036,26.757206002004022,25.0
397,-6.887947171073524,28.48331489811664,25.0
398,-15.115630727096345,26.129086024647624,25.0
399,4.238698022317025,28.63129660849716,25.0
