unit_id,ProductTiter,ViableCellDensity,DissolvedOxygen,do_set_GlucoseFeedRate
87,-1.378250343277847,57.42200319719128,57.07004225501757,50.0
88,7.101865231858118,72.6011377539705,75.85144103351294,50.0
89,11.38643418760704,63.89797474370069,67.85938222479021,50.0
90,3.329769566122904,73.28133748595187,77.31170171337565,50.0
91,1.493554671584215,69.43134777292371,66.42158509402208,50.0
92,47.09757649058165,77.65043166772679,74.68182208520899,50.0
93,12.72438758278916,78.492733171387,76.57532616968649,50.0
94,8.85340127041409,72.25525072303662,74.1599505004965,50.0
95,2.4791244245211086,88.91752535779801,90.36879885616432,50.0
96,17.905779605628986,88.01442453660422,85.76050391738578,50.0
97,-6.770053288910038,81.60247393026307,74.89838016125692,50.0
98,11.678190094022522,84.81727117785535,81.17217582823736,50.0
99,14.44868629196127,87.84595264286224,84.62184676151314,50.0
100,13.643667919346516,88.06709510319534,84.67010461451262,50.0
101,5.891543997010142,54.96549544326663,51.07339788603916,50.0
102,6.102582372718808,58.39619212053662,57.25836806284734,50.0
103,26.20137977163521,70.65421288093943,74.2691494972431,50.0
104,21.790349224810868,74.36424077258069,71.30726945784582,50.0
105,19.99101450435881,67.1349326339436,68.71417704277626,50.0
106,16.851832837995566,71.46448154937218,77.59609327043017,50.0
107,14.995450133338009,71.1702191516859,70.65632827751912,50.0
108,1.992396125619658,63.16498432505758,60.65933627100067,50.0
109,0.15534933169599352,70.01959426990881,70.0732700978213,50.0
110,1.4625698205586801,82.50040628738792,75.15914383940842,50.0
111,15.479845579286403,83.12552425602578,83.74565325787685,50.0
112,-3.6448474710428638,58.77677695331776,64.3008697314389,50.0
113,2.5549854203110782,84.87608765910817,83.83657335672702,50.0
114,13.06282747751553,75.89194334814468,72.83809530584884,50.0
115,2.3049415570731187,80.52045416741035,77.09183376922128,50.0
116,7.625942236490766,80.10054000663473,75.9404467059957,50.0
117,12.635551268686593,87.5633437954599,80.87967438567833,50.0
118,-9.709180104118966,60.80860645037551,61.13688611195849,50.0
119,6.969388688928763,67.53495026681297,66.40470755962873,50.0
120,44.97426876981398,66.61413382383992,64.26805864803872,50.0
121,-0.7568217251334128,59.936964379071874,62.27210007342511,50.0
122,11.095950027038933,109.01023067931908,88.58066804280635,50.0
123,6.884062617826599,76.30424730246037,77.82343515642152,50.0
124,5.456866901288891,66.85421436830963,73.84151611771273,50.0
125,0.05039738089027557,105.44563279550384,105.48663835621569,50.0
126,0.4449787944719743,63.80307065509881,60.604553977270655,50.0
127,-2.912990654201911,76.83762684185956,72.94284481344513,50.0
128,2.77577070847149,65.05801516673353,72.12558419455164,50.0
129,-10.885940470896106,63.23652605347231,71.49722997611131,50.0
130,16.390706749398124,84.12892520139833,80.33761910061028,50.0
131,0.23901453949989548,82.1762231098393,82.95853807313236,50.0
132,8.885445998385073,76.82548653492174,73.47779834312134,50.0
133,13.022192224043893,89.34215608545087,80.65382953266574,50.0
134,3.0434205166097783,80.57893441023329,69.1273687077814,50.0
135,23.302483850873777,91.36360699131437,94.54328650696822,50.0
136,10.441488450266485,78.97155871918126,86.91846832568001,50.0
137,8.526009347934115,75.38704767312286,77.7019137618466,50.0
138,-2.702743705529336,69.690647671194,67.25829668468114,50.0
139,-1.4721640033677392,67.40300785378996,59.49765200721387,50.0
140,9.423560413317368,74.77088780608166,75.13017412517823,50.0
141,3.2046128795961253,78.76180194950163,82.66876956299615,50.0
142,17.72665005887012,56.90838800960191,61.26673138033938,50.0
143,10.738680149742343,76.65437451174115,72.39989431507516,50.0
144,13.837032797611636,67.82198789204858,73.39209385924057,50.0
145,-1.046930852100119,72.08834930991034,69.79094601130143,50.0
146,8.952724982213565,70.52645096933432,73.78312428084365,50.0
147,16.029733611093633,102.26866444021739,105.36544933694897,50.0
148,24.347069470316434,77.04190516740434,81.8208998314385,50.0
149,6.465082136459085,71.44712438375177,72.46709464474417,50.0
150,-2.479236167995798,75.95795849864382,80.4676002918282,50.0
151,2.8165594839047237,91.89824288362651,89.43753941508874,50.0
152,6.711353148156255,78.20964733940332,78.21165585936977,50.0
153,-3.396369785328403,78.29238354368103,85.92653480017,50.0
154,9.154466275664843,61.95478673412058,60.05241273655038,50.0
155,-2.6135143053336254,64.2514500756174,61.05767367838069,50.0
156,15.330992037830448,91.55335755206616,95.597853970193,50.0
157,7.7260307017146035,87.29892202934452,87.14966817063822,50.0
158,-12.517094190702654,68.7419925127139,66.31827401096905,50.0
159,-4.159349554180462,71.23609488893855,70.34474080689728,50.0
160,1.4888507099957233,71.62273930478742,78.58883817611841,50.0
161,13.168302461706233,86.89446583127038,80.02852883832486,50.0
162,4.218463434579512,84.0675123085357,71.63461807616768,50.0
163,4.970678871321312,72.11909154628205,69.77601910643348,50.0
164,2.8621896691274227,82.38511400867797,83.14114476302345,50.0
165,5.424955505898088,69.08731842206898,68.67710268066512,50.0
166,-4.835084035980186,57.45123219907178,60.21396562153781,50.0
167,9.02157056260282,74.97997019906504,78.95713162086126,50.0
168,-0.9773856790365132,58.61176188837716,60.82153667335238,50.0
169,3.23256468385429,86.69828545149402,86.52151184084099,50.0
170,12.474191400751362,94.86353711634312,92.91350921822094,50.0
171,20.514165062100517,81.95847056850609,86.66354321318187,50.0
172,18.51235151291923,88.45679726698748,88.2989149704002,50.0
173,5.46052085711849,76.01823669230718,78.92712952132952,50.0
174,15.67032511874589,72.5160823609689,65.70849805159438,50.0
175,12.773267593736403,53.444005209328,49.33221671724776,50.0
176,-3.936958620135661,82.07785554883408,77.32440373625208,50.0
177,17.107279904324447,91.95575384166753,87.29230487843083,50.0
178,-14.340414369209743,64.13221140206535,60.62105786961909,50.0
179,9.272778172060082,79.81711551492539,84.2294723572249,50.0
180,-7.910799641329937,55.277509833796884,56.97505289864193,50.0
181,-2.486531167029349,68.44602946202012,62.086225653762426,50.0
182,-3.092213767602818,64.97830095206014,67.19354204473956,50.0
183,8.420037096440446,77.67016564132571,78.84294251816344,50.0
184,7.436472878419327,69.09866442337285,54.46320319632515,50.0
185,7.53300105423563,56.52047284349394,57.16983180838633,50.0
186,9.353267426284752,67.83878886429446,72.44304532807766,50.0
187,19.01885425691527,87.91228988227381,87.55950988945288,50.0
188,3.021757964984197,63.344453541398366,69.82715836276842,50.0
189,1.1506990776049553,74.90564879496605,76.70441315133968,50.0
190,17.564644345336916,97.67325476548733,99.77361827732818,50.0
191,24.545112199499073,76.7945282658089,76.54858789833868,50.0
192,29.29909288802181,86.6619918900995,83.66938244317464,50.0
193,0.7096575030952748,63.68052227940181,67.38885046228593,50.0
194,-4.476899930973733,86.85325935068988,85.71771474047291,50.0
195,-10.039503402899694,65.02879365445722,63.33033399997338,50.0
196,15.423446907534037,87.06765059274824,81.6863574999349,50.0
197,8.417607416776148,71.7080773461893,76.8673460824441,50.0
198,-3.186846833641811,52.27520664400379,50.007424457337834,50.0
199,5.317166314879264,79.3901690099891,82.22891908658687,50.0
200,15.332501039178027,91.04014391429361,83.66282066054534,50.0
201,10.549765339337046,63.768007816337516,71.3627518773561,50.0
202,9.372074732115069,66.59955629876798,68.44763924872876,50.0
203,9.391682987043383,72.67240555194705,77.51641367002016,50.0
204,2.6847362370049845,48.85636569913785,58.50491559522274,50.0
205,16.03053349873042,79.0198671580227,82.22442456023487,50.0
206,16.345994776614035,72.36506550786008,78.79165368304912,50.0
207,0.9866665440220193,54.22570307301104,58.7429509914018,50.0
208,-9.304968497971167,65.39127218056112,65.43917149235786,50.0
209,1.0852858893434638,77.85858410353222,77.51271470862731,50.0
210,-3.2913477100202484,71.46442327542155,72.57011393537397,50.0
211,26.45880401034327,98.90851901648239,96.90810914420378,50.0
212,0.9532078538091804,74.08039417484578,82.93075849361567,50.0
213,-0.4998724303423576,58.82058436662956,65.61742705744429,50.0
214,6.02586746922747,67.1570979107125,68.59247994750139,50.0
215,7.9233611472742345,88.31123396682923,93.08143045866588,50.0
216,8.118509227002463,71.71556475876095,81.05414556284688,50.0
217,8.474332412948886,88.26014089244308,91.01918317204589,50.0
218,18.390069040662617,76.68176373327404,78.40314427131611,50.0
219,17.578069315013458,64.6292181135296,61.634285664925926,50.0
220,4.964870296769951,51.739329296108366,55.1134714555478,50.0
221,10.387450486640361,84.14054679903084,84.53848586915025,50.0
222,12.604382069386073,68.32320080550167,73.01704239956729,50.0
223,1.6739983849453866,93.48106441689046,90.9277866951489,50.0
224,2.5464912064460865,65.18737723643952,63.7906227500428,50.0
225,-4.481532336252386,59.635470173453996,54.235255986231685,50.0
226,-4.9966399897537945,83.6757329162371,72.95973899813835,50.0
227,-3.6035630394654965,53.58735214090164,55.35080142075296,50.0
228,7.677159269781312,100.23235294872919,96.83619323935358,50.0
229,-9.716761845964117,57.14340875444475,59.47571396343484,50.0
230,14.38914345500854,106.71560936375474,101.42115187921038,50.0
231,8.610694090356677,68.67099257928889,72.45172121191706,50.0
232,11.46346183733922,94.42866493337434,91.57278960881271,50.0
233,-2.4625033116796287,83.02490080514256,86.54172652367109,50.0
234,6.099017065021716,67.31899241639721,77.31218328192189,50.0
235,12.898486006169657,99.1263157616792,98.82709187315345,50.0
236,-11.557746031721658,69.62759749229282,69.80116206692934,50.0
237,7.4985257639625384,65.64698596306422,63.644628847537795,50.0
238,1.2709484531217328,64.56012747145652,70.72225374351882,50.0
239,8.267853402759537,98.41963976539954,94.27514791050767,50.0
240,4.9541989350826015,85.86793566110791,88.70605367779523,50.0
241,-3.068611763070945,62.62995275573416,56.86064942021389,50.0
242,3.811892299110151,68.57483685174759,78.41190357667428,50.0
243,-8.37794962817628,66.0148997248902,67.69846748786146,50.0
244,-2.9824584994371395,65.02364782821398,74.00944159675086,50.0
245,-9.164334043088354,63.58405498595419,65.8808034250918,50.0
246,3.2055485208342254,90.73988940214633,80.41323706774448,50.0
247,25.660219385956168,86.61344318974963,87.64238633864903,50.0
248,6.42173605404558,81.42204354361336,79.57189844193447,50.0
249,7.5100261083380175,84.34468571629073,78.02064382060668,50.0
250,-2.984137836358403,57.73826491848567,61.46739565046204,50.0
251,15.198877709873885,101.93850764569777,91.00867464452007,50.0
252,-4.382782091905464,67.10709796941572,68.54521924547898,50.0
253,15.305415050114306,95.53701476397462,87.50480818232009,50.0
254,40.093495594767965,97.04056190964954,86.90237137474202,50.0
255,8.830214268113604,75.51883690630305,78.06792072923174,50.0
256,-7.893953302962645,85.33747865707552,84.06686467894855,50.0
257,5.072726460378221,76.70994384829001,70.87560463699258,50.0
258,8.411434493897803,98.4613882415805,95.62328913748418,50.0
259,45.394069712597286,75.6388133498036,68.45510780519284,50.0
260,21.40082002935544,95.01795506484535,92.91497929410323,50.0
261,5.129739837773899,79.37800881659786,75.82437270643227,50.0
262,20.470989652268585,79.97670488315542,79.80280118810299,50.0
263,18.81747819495291,88.81235446233616,88.02464143043699,50.0
264,2.7801427541303747,91.10939603842341,76.55409936575514,50.0
265,4.92710838115709,68.22443400695445,66.67393249140784,50.0
266,-8.37663510138659,60.56203199453772,57.79456195843701,50.0
267,9.032149330832603,57.0469818154279,51.119530524756456,50.0
268,1.1276192373351466,71.91028180176848,74.473021995008,50.0
269,-7.278260443541244,99.9842951897251,98.5134763140032,50.0
270,12.404547207191516,64.99321780445221,70.34314264680589,50.0
271,24.561435358893743,63.008175428569224,62.79529796926325,50.0
272,7.394510939285962,82.45137823630364,72.84914589737484,50.0
273,21.158727402738403,85.89024298123738,76.24035086665216,50.0
274,19.674846766700792,64.66413825092623,68.9708339800693,50.0
275,15.484158663153485,77.09471703334115,73.09602902046763,50.0
276,34.19172084350675,81.07551494664176,80.54595625203088,50.0
277,9.67646362084863,79.93966458038301,78.6323853638367,50.0
278,-2.6665771138705,70.11816699359427,67.79115630427293,50.0
279,9.705551598653953,84.05969272025399,80.28493437906918,50.0
280,2.346011635310788,81.81099494904961,80.6437347719951,50.0
281,1.4745871814276446,82.34578969550041,81.69767210401646,50.0
282,-2.73654163106334,65.81146104486963,68.74873283616861,50.0
283,7.407073535936326,61.89249992704597,71.02008788712499,50.0
284,-9.15559654572458,63.91095344361612,61.4143357959834,50.0
285,-3.82795913795767,66.45749772857293,61.248257593796104,50.0
286,0.3412807795417119,79.63199418906808,73.77323789056202,50.0
287,3.086369394631212,73.53057394015076,72.59259940442854,50.0
288,-7.493717803624732,59.64324919168538,59.56355822845895,50.0
289,-7.280108850840548,68.23886086538279,62.322558499294566,50.0
290,9.6410534005296,88.9887277636243,86.73690230849769,50.0
291,2.751052470664259,82.79039001488006,81.16049377141611,50.0
292,0.19337277760786087,76.84566625747995,77.46428570467083,50.0
293,11.245139798929781,75.99857981514381,74.59650049945165,50.0
294,4.542150577305572,43.03327340035967,54.69170212420838,50.0
295,4.7610348465247885,62.80977281676923,69.94023500663954,50.0
296,19.890349367929137,65.31239512597247,69.55741606751464,50.0
297,18.194720913862927,101.72475811236643,95.68418558763979,50.0
298,6.370064707154253,74.4370762732204,81.36817148590224,50.0
299,7.469717673753347,71.8405617009149,74.10491568777837,50.0
300,37.84854901403023,82.52640464541263,87.18646976516358,50.0
301,-7.105583673025849,62.67789033459603,56.42880256386638,50.0
302,-3.8325573257896766,64.73146508341776,76.87034985031424,50.0
303,7.12547402974137,71.88018458087762,69.68116785045339,50.0
304,8.20597425119541,68.20813078517794,78.71207061324411,50.0
305,25.361286707651008,72.14605848632988,68.97972359370225,50.0
306,8.672711404469446,74.34498752375643,80.69814863527449,50.0
307,6.219897803620428,89.37238953963794,90.22494270232657,50.0
308,15.125067272883692,64.89565138882969,69.95590241416835,50.0
309,3.251119023474133,74.90973528712095,74.46353654161067,50.0
310,8.82675136374011,83.35288912206904,79.27338155360289,50.0
311,1.6008355429374541,61.206439360857296,65.65169623889632,50.0
312,5.807301573668498,103.31878093559222,99.28155878322369,50.0
313,5.558789450762007,56.782792423374765,55.225746831264054,50.0
314,1.8395974967979785,64.52742619182268,61.595985469070335,50.0
315,4.574389484362184,92.6897162781561,93.84574639779272,50.0
316,18.053708757694107,78.5848847306775,84.8534723048312,50.0
317,2.467631757817223,62.07653121751357,60.08269147275371,50.0
318,-5.227580673484406,65.40344853398418,65.86085946783066,50.0
319,-10.625355725995622,63.55982193448383,67.2994599053305,50.0
320,20.64967698588146,83.31805166299404,81.11050507725646,50.0
321,12.029014886349836,92.14586590889836,83.8701949355339,50.0
322,5.1810989661318505,73.25767685512982,77.59250032179371,50.0
323,20.080286314915437,77.82606462719619,77.66055354863973,50.0
324,-5.74572929901041,60.363820380733145,67.75274004104095,50.0
325,-3.2951442405476,55.017052867706425,59.78555329019971,50.0
326,-9.907136898748297,61.97526525844304,48.00858251104591,50.0
327,6.445850748021647,76.78848829023225,72.0015695483491,50.0
328,-6.770897723142083,70.24651747540221,72.56746474854734,50.0
329,5.344602380590647,71.1930657837395,62.219710265499764,50.0
330,20.359453458600385,69.17976147641863,70.53483628901232,50.0
331,-1.5953863723143487,52.81604545398587,54.72937797089217,50.0
332,3.2429887427447284,64.10943276817864,71.13200611318989,50.0
333,-6.55692239577785,60.30471250680179,65.41586941649471,50.0
334,11.966979952799138,80.10534602081367,80.61560447337762,50.0
335,-4.963607660601823,79.58309270661329,74.18463866220074,50.0
336,9.92136520958881,92.93753298368044,93.20348818021772,50.0
337,10.25181751713074,74.4930406253045,84.12433315067845,50.0
338,-2.641208984574035,71.25177580590476,68.16299442687657,50.0
339,-2.673235333387476,60.64371655631862,58.21049700461698,50.0
340,-3.44872840976652,83.74584945283127,86.19251977109073,50.0
341,7.634344680884254,80.68108160702556,69.43528037936784,50.0
342,8.425491267682906,78.24884138484965,77.62260927939528,50.0
343,-0.014531020957553764,83.22787467840487,90.4921476300454,50.0
344,-5.207444713848923,53.668411732033434,57.78045868435341,50.0
345,4.706405829146425,65.25312609285955,63.12624698243397,50.0
346,11.063408205024782,88.56026465986169,83.90321463597856,50.0
347,10.787815834259607,79.9474596894978,74.3394734970895,50.0
348,7.101512418481089,85.86698368715786,90.23583697184439,50.0
349,-1.4740662094459474,69.19493033130782,70.96438826690613,50.0
350,4.115743413103865,81.98734678907398,72.98622497778223,50.0
351,8.32116194685086,88.92014248796572,89.75090410163574,50.0
352,3.9902926286093825,90.8455465205584,87.37848506415368,50.0
353,7.851633498970037,82.03400574179231,88.39118659766397,50.0
354,12.404657352391727,80.1746325593182,72.92680140251694,50.0
355,10.307051032293742,88.06940151593831,90.46980722581043,50.0
356,17.575885495020227,84.43063377122643,76.52109707316365,50.0
357,4.12775420239492,68.73652610845784,60.4787304199257,50.0
358,-3.0183768486899263,86.63671879113977,90.7435380387283,50.0
359,-0.43179435557343115,73.29436239976182,74.67558948115412,50.0
360,14.380075451491134,72.2493863851837,77.43067470387378,50.0
361,36.23272645964498,74.36955113306954,83.19330750796301,50.0
362,3.8594172664998823,80.96363973454646,81.10064829169764,50.0
363,-6.726328707119658,64.46434248189993,62.86274123491112,50.0
364,5.358448483382854,72.5201223913659,72.14146035973681,50.0
365,-10.539686167891913,65.11531645189758,66.01457416155692,50.0
366,3.133359989147994,64.98576855483643,64.4254631418448,50.0
367,-7.220014184923208,75.97026404685676,67.7445628932479,50.0
368,12.657142962967214,58.61475535217752,55.57544014095005,50.0
369,9.26453673070399,82.38402986874429,84.82171053210509,50.0
370,11.601520248053088,73.61971949383837,79.09348099065284,50.0
371,4.757202020073894,68.07631619784564,64.77408989913215,50.0
372,-1.6677627946913107,78.06158289284053,77.49283474510855,50.0
373,4.172132393736368,70.44003231527194,74.88526715800022,50.0
374,0.8554516920095394,83.38559504809226,87.207554060656,50.0
375,-7.478090262521123,59.35153358866158,59.054572689086726,50.0
376,-10.355456700250157,68.72290434426857,68.1578866549143,50.0
377,0.2559199529376319,73.03071925068436,70.34176748139852,50.0
378,9.197320136194078,71.68994375244351,77.56331756125734,50.0
379,2.8404694570372317,57.012776237879336,66.46552935516537,50.0
380,3.469771780578988,88.48287196567382,84.32142877535921,50.0
381,19.072174502345838,82.72044544948702,76.11335642704374,50.0
382,-2.788626521103981,61.5894405768537,60.90844513360344,50.0
383,27.632118855067585,81.27165557182467,79.47742189556601,50.0
384,7.7712161003325875,105.20480933216542,103.63852351287565,50.0
385,-3.9962470247678348,40.960394635282796,43.615811760019575,50.0
386,14.21542143061323,84.54726485036126,81.04589531382335,50.0
387,-1.0712359341202902,80.71484800291736,82.04624460906945,50.0
388,2.997689254363111,63.98905898750578,66.57062816680994,50.0
389,21.809404490043704,74.92370678449873,72.51342122787611,50.0
390,14.870260438595494,87.92804742164458,96.97778372464293,50.0
391,-5.618885063489355,75.57504139083208,76.16181326320904,50.0
392,-5.38842844498862,65.60604182567849,65.86857549180156,50.0
393,-0.43816751290570444,76.64373493856363,66.93644976431716,50.0
394,7.417873698861505,90.69039196206894,97.20280955059167,50.0
395,-2.104992824401844,74.90977852495618,69.8082520496436,50.0
396,16.909357892244103,70.66027924015815,66.24001941882545,50.0
397,4.994464301539445,75.0557153952523,78.612478351864,50.0
398,8.389666041148493,85.02493512457652,85.89362191965908,50.0
399,6.505221452991291,74.22773461992118,71.10751186246314,50.0
