unit_id,ProductTiter,ViableCellDensity,DissolvedOxygen,do_set_Temperature
129,17.00408584145589,100.86776646129397,98.56874128087502,37.0
130,19.66412412121708,106.00466247382933,101.48778016126201,37.0
131,-1.9163946359201594,80.29540441061052,80.96974909791165,37.0
132,-0.8097593119042379,81.64059711015648,77.21990949680254,37.0
133,4.201531112642908,82.33024842954843,79.52901528501002,37.0
134,31.338068935091375,79.66974908884902,72.5173788465533,37.0
135,6.248917592227503,73.20281529843754,57.20568178634256,37.0
136,2.7276984101422457,87.09815357144363,91.44925705884637,37.0
137,12.317764761780067,68.62805041756906,69.31570580896661,37.0
138,13.9490123441838,90.3549292521002,84.34228348121738,37.0
139,19.327983167146623,68.59099507458102,63.0626380806302,37.0
140,0.8304494515017116,63.94487393199971,57.908204029795115,37.0
141,6.13183914786567,91.56152799802796,84.89949974476201,37.0
142,-8.519942189699735,63.59314804001963,53.731901620060526,37.0
143,-3.3172640630661623,60.602581234862264,66.43179022477904,37.0
144,30.09915241072332,68.42334491539921,79.76963812695656,37.0
145,8.121052958476598,85.94889211379422,76.04335004088917,37.0
146,-7.588693148110529,60.76326582464268,63.96464235168464,37.0
147,11.471614336733694,91.93990859555679,85.79653128958573,37.0
148,20.107907240915317,63.958239774327794,58.382640627950344,37.0
149,2.867115365036938,54.38173196206339,57.9797095197167,37.0
150,35.91290641653355,84.77520771241096,82.68817728590696,37.0
151,-6.666100357881177,60.85184213011346,62.434227342783316,37.0
152,-0.653733715264801,59.0048393698775,72.58697550551416,37.0
153,11.952726886987678,63.49286284190604,59.18189989856643,37.0
154,-2.5552187810492626,65.79868290890684,66.15222475854162,37.0
155,-5.69037111291137,76.82673130396726,77.16758285011842,37.0
156,22.389651207955605,72.02939716978395,74.63226196504758,37.0
157,-2.715172083063655,64.99307271841873,70.37025913567801,37.0
158,1.0208101762653392,87.75520166433137,93.41806603644837,37.0
159,13.41057346230627,75.89109528045923,77.66496669962295,37.0
160,4.852712051049477,73.73212047294506,67.8952920336612,37.0
161,10.373275927648589,84.3028152932287,79.50063506289156,37.0
162,3.325907765268391,41.25174286190708,50.678003911659026,37.0
163,-3.5317964470674275,61.216564697448774,58.433803189481,37.0
164,7.754697696098604,86.00298893761699,80.66920245909625,37.0
165,9.643896170050509,83.08799886008511,84.07439475400487,37.0
166,12.095457654904822,76.40793384167057,77.83612151716788,37.0
167,-1.1292935978532714,62.01809724985867,55.620203300055266,37.0
168,11.763287221384358,76.51794356879752,61.26638410561199,37.0
169,8.230213918597515,83.59087519515379,94.88031091232757,37.0
170,2.0662886722454132,75.5977645324396,70.02032642506649,37.0
171,11.705168739340921,70.1234104193032,73.34613384782664,37.0
172,20.35382677790482,86.42844636869727,81.62058706557598,37.0
173,0.5151779939071419,93.27236322667099,96.58884617541298,37.0
174,-0.19043294921267506,66.24831556656281,70.35157752107065,37.0
175,23.529871589175844,79.86909592789941,76.00618453246797,37.0
176,10.052757819140588,57.511792384903885,63.62820141267427,37.0
177,0.3961118702867532,94.38726600554084,92.45594964711339,37.0
178,18.707909451867387,81.45521345125033,90.14894590981568,37.0
179,10.442508541468232,96.9734603678956,96.89069782939393,37.0
180,1.9991872859472837,82.14576795667918,84.90511122666435,37.0
181,-11.661061962929898,51.93518241083713,62.79354775513926,37.0
182,11.005370789754544,73.31150529279043,78.36071471274747,37.0
183,36.48231272113507,65.61248031574831,69.24171574264068,37.0
184,0.9289206378881967,70.59423840586054,74.45278750757024,37.0
185,6.219813057051514,79.46883820927646,82.25586530299802,37.0
186,16.03051248864066,78.28669936225063,81.5478228234676,37.0
187,-2.899234303982966,59.33646747874517,59.15367467221279,37.0
188,12.06702656054214,81.47825626018889,84.26056775469091,37.0
189,5.956809894068431,69.20530402772371,79.21747026180896,37.0
190,-6.640841272983504,84.28698955260032,71.03461629021093,37.0
191,6.241028595450898,76.2980236467198,76.85558524353097,37.0
192,6.293840412732181,98.8804701018017,89.18426680976991,37.0
193,5.619879811972417,83.22266797391532,82.67640071990903,37.0
194,-6.492271000576489,80.2158278973052,83.07566677154539,37.0
195,4.509050767514762,54.880152613077684,66.53079656418066,37.0
196,14.699757357466957,70.50638903970028,70.85466395120406,37.0
197,-1.701945367413316,74.66508231127092,75.47772482060493,37.0
198,-3.0955774691988855,71.5157892325123,72.18583747935871,37.0
199,10.057361747586503,58.119006060127674,61.809834151787,37.0
200,-3.0941422488974735,78.81182694484728,71.4937330065392,37.0
201,-8.517720192854775,62.346768902239006,58.01173610644985,37.0
202,9.159444373867665,83.88560742965859,73.14296994067148,37.0
203,11.774382940249373,88.6524504626385,90.0182339260896,37.0
204,12.744379813667022,65.59990509521074,66.28079616554066,37.0
205,10.92171108874288,78.29076357687143,71.81461254321266,37.0
206,2.4065556527129273,80.4528281512278,70.68031572321188,37.0
207,12.239691851696737,74.3687871503771,82.00216638027801,37.0
208,5.858710721174678,77.34045243059916,73.21913736908553,37.0
209,21.747525790309393,82.2401312988158,78.3213548775283,37.0
210,11.712241229070209,92.1965712789456,91.20690982600189,37.0
211,5.268628234434032,68.96443673088254,75.29907840303031,37.0
212,6.847482161633401,78.26137432040304,77.02525624086852,37.0
213,13.961438877032274,90.88484231765689,83.89099585106855,37.0
214,29.344632561856578,91.9164750923384,95.76501982128099,37.0
215,-1.8390967792068436,62.75067974194251,70.78182736516948,37.0
216,8.70934796739239,73.14735380039762,67.62741280218194,37.0
217,16.616029938157446,97.85147000397492,95.49774516838943,37.0
218,3.655330338764712,60.448100656805636,60.87914806488523,37.0
219,19.372542959747935,78.05312017522184,72.55995833203366,37.0
220,2.023931049398018,73.47453709703258,70.22442819580506,37.0
221,6.281817063140174,86.9129675891527,93.24216986154386,37.0
222,4.524355673327909,64.10277756736568,69.78960219918325,37.0
223,20.316983047951478,89.33111487984941,79.478287290789,37.0
224,16.381931536217003,75.83575422945914,78.2088467445942,37.0
225,4.803253764530155,74.85411580285724,76.08993460307197,37.0
226,20.1839107580994,93.88077483680009,89.97561335538485,37.0
227,15.129855477865298,80.63325518780164,77.3383862490485,37.0
228,27.6809957100661,72.65281566029805,74.17843687459505,37.0
229,13.746144139676032,94.38844886067803,95.59241659241691,37.0
230,9.32465856395069,91.4817694302429,90.73314137213897,37.0
231,4.011555326765178,65.12759429534236,66.61295500478549,37.0
232,-5.236168163639414,79.15723529348165,76.60759357735039,37.0
233,1.6451467102707915,69.26408499554837,64.74770310101883,37.0
234,7.284392678488258,65.63901582615136,69.03507000186168,37.0
235,5.823875557112685,74.75648088922192,72.69273378205806,37.0
236,-3.7335961564876343,76.61144939899565,80.88803563840796,37.0
237,13.940872522206936,74.56428081562181,71.30485324151853,37.0
238,-0.4591118633446336,67.6657555031772,71.68586101147515,37.0
239,-0.7818949495571932,79.20600675738791,74.30293292841253,37.0
240,-3.212826886425766,77.491639989065,78.87004633971009,37.0
241,-5.0050279596485465,59.41014458386092,60.584953915165705,37.0
242,15.391157603136326,73.21205499469797,77.17796463270734,37.0
243,-2.302533202299253,75.00132135014492,74.32848757709972,37.0
244,7.488475515766279,72.83898871887676,80.10372647026837,37.0
245,8.052171782328399,77.87722290618495,69.48444117118679,37.0
246,0.8323372319202692,68.61713055282767,73.58166874442709,37.0
247,9.284458785167693,87.89336284642125,86.99393693805334,37.0
248,8.372348200348753,89.3256310884782,84.16939463431237,37.0
249,-8.56526777650589,73.24296319421306,76.93191956527093,37.0
250,4.31105832638219,89.69995242807957,84.52029288294531,37.0
251,2.1354322061942304,56.772665740871446,60.34092873046551,37.0
252,12.725983092451765,87.69295524073493,87.85163111679779,37.0
253,1.544937662597269,84.65886536126006,85.2813726566589,37.0
254,14.5755305223627,79.61293970165673,82.29299305097332,37.0
255,2.237448496128986,72.25230504778172,75.12451967958926,37.0
256,3.3884819275056586,82.47542371760666,88.58048164340902,37.0
257,-0.650780103980082,61.36082242288072,67.58395341093923,37.0
258,8.386272255288258,77.96720295692771,82.09024052916038,37.0
259,10.287713397064127,73.01688343496606,77.56881047063884,37.0
260,-13.817769419717973,63.58505550059393,63.374891092902324,37.0
261,-4.827400145827297,71.26687333561907,73.56073942889411,37.0
262,13.029246944672122,89.53711547253997,91.06416526185258,37.0
263,2.600503008830919,72.78117926498862,69.6653214078794,37.0
264,-1.2497579801970937,83.10045665246308,81.30210736362764,37.0
265,14.977131111390703,73.04883239871702,68.061143799823,37.0
266,10.16909281862162,74.7793264319746,70.38162402496505,37.0
267,15.426786912458383,78.99898885902384,69.86731536275963,37.0
268,24.599708067585112,61.043859012382505,64.82754141614528,37.0
269,-7.717339863348585,46.519586408752524,48.42335770427718,37.0
270,16.996919197272668,85.90670996076041,78.11385682591717,37.0
271,4.818659664545388,65.0419311409964,63.4523115314098,37.0
272,6.025747324011293,79.06537662773121,91.93229028687847,37.0
273,11.073287299696442,68.29339105446527,76.14368978275037,37.0
274,14.369502344845866,61.66061983860495,62.149393271461776,37.0
275,2.6896115049650113,84.84552841817087,79.55369119956609,37.0
276,-7.666711532202674,54.824444614171526,65.9416519592449,37.0
277,4.600971350814007,64.06525930584137,72.94271528673534,37.0
278,-4.91528743406519,69.62582961570497,67.88564409090223,37.0
279,0.3111190968232418,72.33486688512008,79.23433775872209,37.0
280,-0.6879656588522937,59.323416049655336,68.32896810280995,37.0
281,11.986649658251421,85.14038788293239,92.93818741866234,37.0
282,-6.740993237765366,64.89961795559492,66.90533941798452,37.0
283,4.844908186405995,82.5181252172707,77.00872653791335,37.0
284,-4.136348357374686,56.05104742397642,54.28753407715813,37.0
285,16.458924840824647,83.54009484411226,82.42366293338175,37.0
286,8.522298488100647,70.07154708282638,73.90755380855902,37.0
287,-1.117131542522534,47.13749197617773,49.97200476552758,37.0
288,6.861068335877618,81.53484173377716,81.80100697741662,37.0
289,23.13240423447107,67.20720746528323,69.55722805277298,37.0
290,-0.6988384388998354,72.02680781270077,71.03421028491357,37.0
291,-3.0060588609916863,74.91603161361556,71.16239602960601,37.0
292,2.079649650585058,81.43548841283862,85.88731225730197,37.0
293,12.407351488309715,62.19455499797091,66.03944047468559,37.0
294,10.869541281539112,74.2732055406405,73.78001535255886,37.0
295,5.687407436300151,72.65194001169006,72.18824182185527,37.0
296,-2.272904670829071,65.94351037782195,69.29070982995759,37.0
297,-0.8207213875652393,88.75045386644237,86.50569245139856,37.0
298,3.0351256889063327,69.29227182295713,61.435756178813655,37.0
299,38.343461242475065,66.39353618584981,65.8444803931173,37.0
300,20.55819979543386,94.48998003024269,87.36829196979534,37.0
301,5.658103194271767,71.10829500481859,68.96527280206351,37.0
302,10.035709875306628,73.3643033847995,73.05073908994335,37.0
303,10.216280614960032,62.32144771292784,66.28284051667764,37.0
304,3.7359289242687823,80.77888228656798,83.36991805747292,37.0
305,7.140959148889626,54.400800332839445,56.02086682966606,37.0
306,-1.2779176625914865,73.89337279792157,77.27966428933631,37.0
307,2.014171918130696,67.06441854535338,71.7454733829979,37.0
308,0.5197526108444787,60.95890107584421,60.50167834009083,37.0
309,-0.6639991506940142,61.94849607305813,66.88657026165149,37.0
310,15.161721724262577,69.52187073527546,78.65772805708825,37.0
311,1.398017203858262,75.90644944863118,71.60905372817777,37.0
312,2.3067583598092964,71.72887828110866,67.36325048581206,37.0
313,18.571895230004767,85.34869699680686,77.19084523322192,37.0
314,11.691766124500676,76.73586750058463,83.67117111287514,37.0
315,14.356119765654237,69.65200463797616,68.47316863062775,37.0
316,9.938083609972008,58.53297942019546,54.914457995164376,37.0
317,20.892753854068147,71.19479434771485,69.27109349736274,37.0
318,-1.405577344260918,88.32101073713173,84.89795745417776,37.0
319,5.660649140721223,61.92326492131861,58.214727372895695,37.0
320,-3.6965857707230256,57.10925497382145,63.81074247914968,37.0
321,8.393096884111676,69.88470687697972,78.37203887877239,37.0
322,-2.9019553077681155,73.91513409615652,71.45358278964953,37.0
323,-2.720287315312266,68.3941930385272,61.75791844147663,37.0
324,10.962468820922759,57.593838284877044,60.41289572131639,37.0
325,20.398469088695947,72.30008238677344,63.212789295959794,37.0
326,-0.179933297295352,58.63123380987324,62.69962389750626,37.0
327,0.5508140617236901,80.9224745504638,80.8321318749505,37.0
328,4.593620685450883,81.23696269743276,81.17617648436588,37.0
329,-5.050641020291477,62.830122547946914,61.593337729931854,37.0
330,16.47947529688324,82.3417190739435,81.13713384037408,37.0
331,-5.138227134779649,70.4085537687396,71.23559178585711,37.0
332,1.2043404251330267,57.260289513610054,57.943589312540524,37.0
333,22.519400408991952,68.3327780441113,59.548044220269205,37.0
334,-4.2113706463725205,59.21901533280292,57.375504897314585,37.0
335,11.064854620460656,82.65628643095235,77.37889583459783,37.0
336,23.28116294498958,71.17819706745456,68.04496207706079,37.0
337,7.9403814052086465,74.40062160058977,75.60338887300796,37.0
338,-4.835866562196726,77.64332874438301,67.29354781875483,37.0
339,4.929440525229381,70.0102135211737,73.56301505583411,37.0
340,11.030634013816623,76.82715603494732,77.1086927911022,37.0
341,13.455405814125733,79.43300538466765,88.08920011862756,37.0
342,-1.28941494181859,78.55515613081437,80.39895739011061,37.0
343,5.602460948823229,71.23769726342225,64.96563233725786,37.0
344,-0.746218794718315,68.98526974870313,67.50188248010515,37.0
345,2.069750997138098,70.72129950591568,67.56414125762139,37.0
346,10.604056234685121,78.513186396746,71.40101549475263,37.0
347,2.4872486241146556,71.66764733739278,72.20435666019085,37.0
348,8.15859177059923,94.39435279509635,96.98176839107163,37.0
349,17.005384990474795,84.52798371985874,86.44425963219169,37.0
350,18.14327786134047,67.82632417735161,67.69468054079724,37.0
351,0.4827706368258631,79.46190677778125,70.68765889492005,37.0
352,2.8948961212038107,82.66724222101224,75.41111368279813,37.0
353,6.456660906190161,72.24020189791203,69.46611977338542,37.0
354,-0.49240060494892746,71.5423160832823,74.55009262414373,37.0
355,-3.576111912952281,56.275648009231865,55.80639173378798,37.0
356,1.270269301975213,68.8710169586506,58.614040947146265,37.0
357,-8.732481309139105,81.06577848812049,71.70876231398891,37.0
358,4.645239155533272,80.88005477902759,83.92098301124508,37.0
359,7.2621606630686735,86.30593983381242,80.55608967660045,37.0
360,5.121516264098158,91.25219438242979,87.6903645075714,37.0
361,24.756098721289447,80.80207795796224,81.17839375972869,37.0
362,8.105520659150558,83.70800019344027,80.65917570861819,37.0
363,13.462952968835825,85.18146551981634,94.01607648393083,37.0
364,17.585622045783726,89.93139059870964,91.56124093661263,37.0
365,15.700747348391234,61.1812210675599,53.57803483426912,37.0
366,31.161445087422905,64.99440798277841,71.7240189024675,37.0
367,10.65932365292019,91.3957563239376,89.94302218854216,37.0
368,3.123276144178857,88.16236214338228,91.00828281698612,37.0
369,18.174140340596455,96.16257660369888,92.50892694200842,37.0
370,20.103111042180075,93.62987259353079,88.48468690224982,37.0
371,2.6843797807004277,58.4900592504109,54.116561316857165,37.0
372,3.350129937275784,77.41973395022862,76.15394945037127,37.0
373,6.409726650916539,69.57724379037286,64.24641010044648,37.0
374,20.312804256784844,71.01055592243472,70.40958530142197,37.0
375,7.5179508041896606,83.60496800976877,82.35837496683538,37.0
376,18.312240545700792,82.92437116194249,81.78912083421768,37.0
377,10.018642066524922,107.59199186965483,95.42547839080027,37.0
378,2.584440818454053,67.6940556462442,68.05758050755145,37.0
379,1.8531279373259726,89.89484132471594,86.1648065694475,37.0
380,28.328701045232222,90.64349898684462,85.66385363780864,37.0
381,4.082024007144168,74.81857871947227,71.53340794741844,37.0
382,31.05650020481255,78.08800522536751,70.13017517063338,37.0
383,11.28423898099152,80.63483091900642,82.46589577773446,37.0
384,2.0701655690625085,59.65354624162916,64.18684180076002,37.0
385,6.50202458198758,77.2338520712171,78.02006621946418,37.0
386,-1.3104134385708326,75.43832648517899,59.47716435121195,37.0
387,-6.941534481507488,53.59632033738673,59.576526392323736,37.0
388,-4.211966199943772,64.25522633550578,66.42044313345347,37.0
389,4.694554462841294,81.82073744034841,86.28836529705983,37.0
390,8.10401948440093,67.2264012806048,71.29443062659281,37.0
391,-2.749344301142963,90.25264564223308,83.0329636647488,37.0
392,14.418839108682565,65.89896706318166,63.775747117276254,37.0
393,15.094502147982606,86.58218051924172,93.51991656046451,37.0
394,-2.863527923826094,71.54781825886897,75.56549486501416,37.0
395,13.441249264822261,74.97587417548553,72.85994059067052,37.0
396,2.505949970222528,83.42659216648883,77.63375513997774,37.0
397,5.521549943184869,93.72396621415226,87.23760478471583,37.0
398,5.8296919804003,107.2391648070543,102.35879930318444,37.0
399,17.623777509145388,84.32596028401937,77.37875823470768,37.0
