unit_id,CropYield,TissueNutrientAssay,do_SoilAcidifier,do_FertigationRate
70,10.918124632433862,16.392780175739496,50.0,15.0
71,12.349885603566523,9.700375233736995,50.0,15.0
72,14.509054832098428,16.602849288898728,50.0,15.0
73,13.606805825112636,10.37154564523941,50.0,15.0
74,9.838770615629292,22.33995016842381,50.0,15.0
75,11.211328847401154,-6.610113140433361,50.0,15.0
76,21.785081099228467,12.06331543522613,50.0,15.0
77,7.418241446246827,-1.554306895598108,50.0,15.0
78,6.744721825347673,19.73885347253458,50.0,15.0
79,13.50892530931121,20.05585277191272,50.0,15.0
80,19.187079635921272,-3.160556378843035,50.0,15.0
81,9.820052474597626,4.153251507203457,50.0,15.0
82,14.566880273703802,1.5434673136052455,50.0,15.0
83,10.076684653973155,9.763460023338423,50.0,15.0
84,10.489318163690383,5.926514478975443,50.0,15.0
85,17.287959611213914,5.836688684717922,50.0,15.0
86,13.560037175515117,13.52569159415853,50.0,15.0
87,14.468832250490369,12.069569690598042,50.0,15.0
88,12.520226832827507,23.313875745570968,50.0,15.0
89,11.468923781448115,21.600692219992773,50.0,15.0
90,8.27089036778877,9.483533626096703,50.0,15.0
91,9.9648694285749,3.4166746340397554,50.0,15.0
92,8.839551927524194,10.368647949081675,50.0,15.0
93,10.906256908007995,11.527950726749737,50.0,15.0
94,15.323352914228014,4.473782928929369,50.0,15.0
95,8.518761195833779,-9.435093080147176,50.0,15.0
96,22.849844433639028,9.526646586646484,50.0,15.0
97,19.65570426231762,12.320438980751106,50.0,15.0
98,14.183359221641227,9.134692681738883,50.0,15.0
99,6.961862755513076,10.17233207166594,50.0,15.0
100,21.384518724042103,5.293894263986127,50.0,15.0
101,8.811693650988877,3.2726007202286738,50.0,15.0
102,13.223898009530316,0.8734286165100027,50.0,15.0
103,16.989837528940065,22.635719481767524,50.0,15.0
104,13.013662399641868,12.410786131061315,50.0,15.0
105,18.187728495615026,9.162895012321902,50.0,15.0
106,15.817806106018883,33.37999924040673,50.0,15.0
107,6.836297941217248,9.793184147168608,50.0,15.0
108,17.825800489782214,4.303488634410622,50.0,15.0
109,14.278244300177441,4.557705135032577,50.0,15.0
110,10.262270233647316,9.255127647030836,50.0,15.0
111,19.211643197256308,12.044977234801449,50.0,15.0
112,7.489090943405713,19.7249385035255,50.0,15.0
113,13.507111718050304,-10.463762594083825,50.0,15.0
114,11.23181128648742,13.33130561432057,50.0,15.0
115,10.064806289861796,0.8253394540315462,50.0,15.0
116,11.699200836504085,12.455802543295347,50.0,15.0
117,14.982644971899447,-1.2343518425771585,50.0,15.0
118,16.06696605074189,10.523339170767256,50.0,15.0
119,15.976436247883825,2.298051494810461,50.0,15.0
120,8.759555880551703,12.047681060494735,50.0,15.0
121,19.266272622293382,7.090235826695231,50.0,15.0
122,18.189116119093175,11.835310335399416,50.0,15.0
123,11.358821041498672,2.5172279193510443,50.0,15.0
124,13.13713484295852,17.61303751975153,50.0,15.0
125,17.235407073440626,10.04198091398941,50.0,15.0
126,9.933086348041904,10.076954140723853,50.0,15.0
127,14.082124555118845,12.600299747657095,50.0,15.0
128,13.771698628664733,8.085530015231544,50.0,15.0
129,13.705935378237902,4.677783774235487,50.0,15.0
130,16.746192702542807,3.172043313292691,50.0,15.0
131,17.57096042584316,1.8840217016763754,50.0,15.0
132,17.57847572161562,5.293964482086876,50.0,15.0
133,15.081470411904155,1.743166378677886,50.0,15.0
134,10.572283958146746,15.533093896376988,50.0,15.0
135,7.828952786400896,1.6378553520547658,50.0,15.0
136,9.851089899582359,-4.064221021267848,50.0,15.0
137,13.423843388600343,24.099209156525845,50.0,15.0
138,11.649638630077101,9.944612200083887,50.0,15.0
139,11.912523438632899,6.90482251826056,50.0,15.0
140,14.651132576400801,12.704447097809128,50.0,15.0
141,7.385288622048369,16.966464899186118,50.0,15.0
142,9.835816431010937,19.65868663109309,50.0,15.0
143,14.136501605202326,-1.5926625800204466,50.0,15.0
144,5.9939039757708965,-2.4467177621288627,50.0,15.0
145,12.69787643062502,21.777652044852175,50.0,15.0
146,14.599605056910478,6.688535367522126,50.0,15.0
147,15.965594529409213,32.696769690627875,50.0,15.0
148,12.824485429548496,4.949034604381784,50.0,15.0
149,13.109050622432267,-1.52004069336442,50.0,15.0
150,12.196071356968755,16.833812495263377,50.0,15.0
151,16.498598112730267,9.904300382253748,50.0,15.0
152,13.786544062664547,-12.707661598593177,50.0,15.0
153,9.834361705115239,6.346798133871201,50.0,15.0
154,14.439816891721495,4.280794314689592,50.0,15.0
155,11.672217316096361,10.5808714288734,50.0,15.0
156,8.9776418300164,10.424434998042495,50.0,15.0
157,5.935733210196745,15.043070178591577,50.0,15.0
158,25.592960676559294,0.897048823281656,50.0,15.0
159,18.852577970073536,8.94245563333577,50.0,15.0
160,14.027728000502524,14.192018327386386,50.0,15.0
161,14.168328011567997,20.50763364095954,50.0,15.0
162,7.944319702078157,7.982631689372863,50.0,15.0
163,23.776918601342917,2.954557101580275,50.0,15.0
164,14.288856803453593,12.223299683217874,50.0,15.0
165,17.606773988361525,20.856995239908546,50.0,15.0
166,15.708567339287987,7.63734736008284,50.0,15.0
167,15.107187657354604,7.575719801865699,50.0,15.0
168,10.745756256782336,1.9009641598855929,50.0,15.0
169,14.956681126811866,15.50222262498163,50.0,15.0
170,12.013155777023727,13.642554140627468,50.0,15.0
171,13.444607132437778,8.078997332631934,50.0,15.0
172,18.03758577544485,18.8243001497382,50.0,15.0
173,10.803222957743124,12.061927312812777,50.0,15.0
174,15.117198055176956,9.3703415743867,50.0,15.0
175,13.59517826097311,13.425657248615888,50.0,15.0
176,19.311773336750743,1.411300584710733,50.0,15.0
177,7.3756804586347755,-1.5296243777653746,50.0,15.0
178,14.653955775226095,4.075265077122724,50.0,15.0
179,20.908282764844504,21.06033572205814,50.0,15.0
180,8.636579436979531,16.52365268592519,50.0,15.0
181,6.251418719478631,14.124682801297133,50.0,15.0
182,18.20862709668708,1.128021407004601,50.0,15.0
183,11.679204692436775,20.074405676511276,50.0,15.0
184,12.80752211058596,3.1809290873384954,50.0,15.0
185,16.479346608463946,9.630542202593276,50.0,15.0
186,14.230373550211182,8.508854321216454,50.0,15.0
187,5.606998680659533,8.521366397667318,50.0,15.0
188,10.845609425877281,15.861061043941433,50.0,15.0
189,10.677042232740034,8.585207670393826,50.0,15.0
190,14.465248025231084,3.8465609387163884,50.0,15.0
191,16.83743101882016,14.963158464721875,50.0,15.0
192,12.395960433144253,-1.2542302035651733,50.0,15.0
193,11.051317440129532,17.478314793215212,50.0,15.0
194,13.375994362973168,16.918508195978415,50.0,15.0
195,15.800297552492788,13.04451150782246,50.0,15.0
196,8.381697492670058,18.064606140828168,50.0,15.0
197,9.721148942704684,8.016910014264353,50.0,15.0
198,25.12800591723577,-0.69908860398054,50.0,15.0
199,13.88394182801024,24.579733756005005,50.0,15.0
200,8.094172264939957,2.619999380771996,50.0,15.0
201,8.562683124473894,10.024025567619884,50.0,15.0
202,9.045287458881663,11.573317181768607,50.0,15.0
203,12.46073965800247,13.65116504025053,50.0,15.0
204,10.135142553083758,-3.224479274294419,50.0,15.0
205,16.63278652541221,0.47180085593492826,50.0,15.0
206,16.201883903016288,12.298398317136918,50.0,15.0
207,12.568076120838295,7.291366946086626,50.0,15.0
208,7.6771609979526785,3.925533818128218,50.0,15.0
209,6.56227279335422,11.497137576657577,50.0,15.0
210,10.33052286011126,6.86275746313741,50.0,15.0
211,17.433743965316843,7.4198090047235254,50.0,15.0
212,11.951395135500977,15.69032399269819,50.0,15.0
213,4.573180113369231,7.96061185977479,50.0,15.0
214,18.86488511791127,7.164239765708592,50.0,15.0
215,13.08954560681198,2.1052921542404253,50.0,15.0
216,18.403741347169706,4.474268155884747,50.0,15.0
217,8.23504651980746,11.907722767445518,50.0,15.0
218,6.724894812231254,10.358008798475108,50.0,15.0
219,17.938287552953835,21.2002153525629,50.0,15.0
220,6.8698744345806135,7.2023240872981384,50.0,15.0
221,11.69879191400635,10.047537675467598,50.0,15.0
222,8.9643860760807,-6.676091001896705,50.0,15.0
223,10.715334110896526,12.791265013457325,50.0,15.0
224,9.411381870863284,11.510001546870035,50.0,15.0
225,10.668873933382011,-3.0168041574627313,50.0,15.0
226,9.034296584702329,0.471402600052901,50.0,15.0
227,16.666196244136614,9.878086066650527,50.0,15.0
228,5.859346669841929,4.691569773441594,50.0,15.0
229,23.5541509201828,2.7457055161220874,50.0,15.0
230,16.398290139406473,15.657732291721091,50.0,15.0
231,17.577635395261904,2.77149754272544,50.0,15.0
232,11.565062536417235,2.2604758428149943,50.0,15.0
233,14.082602443062775,-1.6305535196193848,50.0,15.0
234,12.055286244007736,10.736503284489482,50.0,15.0
235,13.4221078826524,4.336295332639577,50.0,15.0
236,13.336753160885298,18.442695196551114,50.0,15.0
237,11.005845428555341,13.351030966464315,50.0,15.0
238,12.759529603462374,14.801468302267487,50.0,15.0
239,21.106554926129657,17.13851554649319,50.0,15.0
240,13.085530827305801,29.346046539058978,50.0,15.0
241,11.024486566857494,0.9483917157100556,50.0,15.0
242,4.650027038373925,21.383905739322312,50.0,15.0
243,13.63989860702379,11.421325081513242,50.0,15.0
244,14.966624437159364,18.934012989720976,50.0,15.0
245,17.942042669623653,2.233491339121789,50.0,15.0
246,14.974005211900144,12.516880354693106,50.0,15.0
247,10.603096703035037,-0.03240080573242565,50.0,15.0
248,8.204480895785439,-1.6545029465169439,50.0,15.0
249,16.43120648115295,-1.0006536505928594,50.0,15.0
250,12.182945950876345,22.765291832380612,50.0,15.0
251,17.740773027824034,7.29630837410375,50.0,15.0
252,12.915699600007898,22.054277866978797,50.0,15.0
253,9.155515775909036,12.680258892835996,50.0,15.0
254,24.493255954516183,6.7660413523999265,50.0,15.0
255,13.491279634357731,4.567713918026745,50.0,15.0
256,13.462540117427677,-0.9726573570848167,50.0,15.0
257,10.997943220842869,23.309346290777256,50.0,15.0
258,9.92025705764857,16.431254528009482,50.0,15.0
259,12.769489421344597,4.678482636377507,50.0,15.0
260,10.523696509390112,-6.642254218012251,50.0,15.0
261,7.931536698673765,23.503137295808372,50.0,15.0
262,12.83479098991923,11.529280388569845,50.0,15.0
263,9.635558592360736,5.077352567977168,50.0,15.0
264,14.036938306517392,14.47040237344619,50.0,15.0
265,12.122831755440604,8.10044001073229,50.0,15.0
266,8.19980645838149,15.666187183959526,50.0,15.0
267,3.524307338860111,20.03662171601469,50.0,15.0
268,3.1128932605775406,4.11844123281423,50.0,15.0
269,17.699658592748797,11.61770687219891,50.0,15.0
270,14.423613205136256,18.152335543634358,50.0,15.0
271,7.711982938090739,0.2498888036657636,50.0,15.0
272,3.9469844588854768,4.407751268807468,50.0,15.0
273,10.262746603728063,-7.590679885620517,50.0,15.0
274,17.151049609608133,1.9225233589676574,50.0,15.0
275,13.641948832007348,27.923201755567344,50.0,15.0
276,10.86701813649238,10.512735112435921,50.0,15.0
277,13.394978358736207,11.769799472247081,50.0,15.0
278,13.643369997309863,21.079729420947416,50.0,15.0
279,15.256503574650434,-3.7828870959132637,50.0,15.0
280,10.26416619571707,12.144000938348963,50.0,15.0
281,12.253001621955063,6.572007204115778,50.0,15.0
282,12.114682542781335,2.7840543684495787,50.0,15.0
283,15.903051286356678,16.94798340617566,50.0,15.0
284,14.980446194430574,9.983861962074814,50.0,15.0
285,7.768847584656482,-1.382803014644571,50.0,15.0
286,16.981301101674052,7.378580310397735,50.0,15.0
287,15.376612667399213,14.568785669935973,50.0,15.0
288,14.476890524572497,4.392073595064157,50.0,15.0
289,16.6086121336502,3.431544915415639,50.0,15.0
290,5.374949036935897,4.859138959874123,50.0,15.0
291,4.6648191914412145,3.254742407594321,50.0,15.0
292,12.009478595703786,12.56683231716123,50.0,15.0
293,12.047914249977074,15.520648537296843,50.0,15.0
294,16.10142910391689,8.044804845561107,50.0,15.0
295,14.382071277605569,4.841375947942617,50.0,15.0
296,7.437526944415384,-1.6062415684751077,50.0,15.0
297,9.419015040969025,8.841016461868207,50.0,15.0
298,11.025188639965528,1.5445835576271616,50.0,15.0
299,7.185819303199768,5.048408933859278,50.0,15.0
300,3.694357439499778,11.561658386048332,50.0,15.0
301,8.608209659337824,6.85861046842866,50.0,15.0
302,8.035761876773849,17.481948438498833,50.0,15.0
303,19.911163377460483,6.307819475990202,50.0,15.0
304,9.381208034512582,16.966466195039306,50.0,15.0
305,9.08897926778992,-7.906879895251899,50.0,15.0
306,7.032932485215531,2.1386402957844375,50.0,15.0
307,8.854061430133399,-1.5181284806458635,50.0,15.0
308,12.339627887574668,21.02495137076617,50.0,15.0
309,14.120121258045573,17.224462942297656,50.0,15.0
310,5.79385005653425,18.46725035952671,50.0,15.0
311,10.24334903833529,16.227645169175926,50.0,15.0
312,13.213978454089478,8.388665162585145,50.0,15.0
313,11.593164915729734,0.6830689238157674,50.0,15.0
314,12.049285581371374,8.045983557883938,50.0,15.0
315,10.636481301845635,3.229669505969343,50.0,15.0
316,6.99861102481442,-2.656014920970261,50.0,15.0
317,10.71790727212753,20.174623347006587,50.0,15.0
318,14.235888313568928,15.698107172289163,50.0,15.0
319,4.223849228759384,3.6455940837260243,50.0,15.0
320,8.999118400933405,1.0182445958501916,50.0,15.0
321,13.150286663331933,1.9390207756912607,50.0,15.0
322,11.286685599409582,-7.373452972064289,50.0,15.0
323,10.856800414815437,7.100988758875159,50.0,15.0
324,10.312981981782672,13.159207722157609,50.0,15.0
325,17.184237069247636,2.7242111647279037,50.0,15.0
326,16.24795956920527,7.7620895384493735,50.0,15.0
327,12.625419474951247,9.795216171301025,50.0,15.0
328,12.361444183852072,17.269176880573774,50.0,15.0
329,7.693896484685322,22.946106023411016,50.0,15.0
330,8.302108445228235,14.741430604586787,50.0,15.0
331,15.13485706189931,20.521957127247845,50.0,15.0
332,16.969066793647197,-0.8343064655305881,50.0,15.0
333,7.40142891232815,-9.887213107311489,50.0,15.0
334,11.410390335813684,13.139664585367758,50.0,15.0
335,15.891799291779002,11.604432110586444,50.0,15.0
336,11.596790456838328,14.706044989311657,50.0,15.0
337,14.358747203176986,21.653260459700768,50.0,15.0
338,16.78273066791899,7.23009975058747,50.0,15.0
339,19.580694855928947,-4.201963202744455,50.0,15.0
340,8.748046938500567,0.6532856349675278,50.0,15.0
341,13.252193106311404,-11.035848165199354,50.0,15.0
342,15.260388064248621,-1.3241669997811165,50.0,15.0
343,14.181125976869467,25.37040378705929,50.0,15.0
344,18.282797712542358,-3.371070551450643,50.0,15.0
345,17.06773067826245,2.58812140771154,50.0,15.0
346,10.761872719607636,-3.8378347368169266,50.0,15.0
347,14.412890164708589,15.412352915198742,50.0,15.0
348,11.520206717486472,15.434683742589485,50.0,15.0
349,-0.08788471684299903,13.55491703825458,50.0,15.0
350,11.896644207044991,9.118688851313397,50.0,15.0
351,10.816079918275248,0.842493972127965,50.0,15.0
352,18.250187625002013,-10.868696405840554,50.0,15.0
353,4.463458052850148,20.520656569609805,50.0,15.0
354,17.24948761816621,13.979663974295807,50.0,15.0
355,6.59391795737021,20.13492040222404,50.0,15.0
356,9.024097164869284,2.295237653959858,50.0,15.0
357,17.431594125571984,20.362971997954247,50.0,15.0
358,8.98393542792462,16.601679544929247,50.0,15.0
359,15.111582769484613,16.679482557784517,50.0,15.0
360,12.730496157043849,14.48209008874196,50.0,15.0
361,11.210294346240698,10.711631042999258,50.0,15.0
362,3.9254350481984845,5.758298949483822,50.0,15.0
363,18.637658343593877,6.120047445401629,50.0,15.0
364,22.86921004749958,15.444093867435221,50.0,15.0
365,14.803369222880399,-3.7368251401168546,50.0,15.0
366,20.867095684448927,11.60284525106123,50.0,15.0
367,7.78186503112123,8.393004211832185,50.0,15.0
368,7.412566286527591,14.237263696380316,50.0,15.0
369,8.877227381923362,7.859941430773604,50.0,15.0
370,12.392929574362444,2.1120142611788655,50.0,15.0
371,14.229001867934771,5.116887296948932,50.0,15.0
372,14.045157236649173,2.8645202071091935,50.0,15.0
373,16.463935634336455,5.84607142116916,50.0,15.0
374,13.452055540883844,11.03698536636622,50.0,15.0
375,16.337063207430997,14.129985846839968,50.0,15.0
376,8.072612803705033,13.320374208119059,50.0,15.0
377,13.115407004345226,2.2852117374241105,50.0,15.0
378,12.468405373969626,7.765208560768402,50.0,15.0
379,14.314196894162155,8.728788982667401,50.0,15.0
380,7.394673125099111,19.316717030042902,50.0,15.0
381,15.53610217567589,2.468861580163426,50.0,15.0
382,13.538612739978639,20.341117273052546,50.0,15.0
383,7.803443456279067,9.317618710779568,50.0,15.0
384,6.652584964089937,2.5166901045317216,50.0,15.0
385,7.329741220671665,12.404297643445144,50.0,15.0
386,15.615999206165117,7.924106927086454,50.0,15.0
387,9.568562170555893,5.255679901481032,50.0,15.0
388,3.9403041601360584,19.292753947347855,50.0,15.0
389,8.458183977726716,10.91395002308295,50.0,15.0
390,8.359261403309542,22.771894678811243,50.0,15.0
391,8.8658175312614,9.652994396338539,50.0,15.0
392,10.082446118173237,11.79834320568067,50.0,15.0
393,16.17625745620474,7.681862582729479,50.0,15.0
394,10.046668858328008,9.846561050200576,50.0,15.0
395,14.14549664764994,14.446788596919829,50.0,15.0
396,15.968769743413404,-0.15937056838004793,50.0,15.0
397,15.411319441697543,19.385514111326415,50.0,15.0
398,14.242362376801474,15.120759327191639,50.0,15.0
399,12.354837126095035,7.503976353252693,50.0,15.0
