unit_id,LeafGreenness,CanopyTemp
246,4.525303242234994,64.26447761458395
247,21.38530720045271,68.95053553445759
248,54.69058028230987,88.20432289677117
249,71.71053527193628,69.70773402237947
250,70.0735588769817,86.83167930238935
251,55.65415659829939,85.40688292989226
252,37.87397339724703,67.34127858735768
253,72.25325520405673,85.0828338361799
254,63.787833535863285,71.13807314649944
255,51.122246300133305,70.58248877707297
256,43.49208860705172,59.497648975085674
257,56.918138117016085,70.93879684810707
258,17.50287267906745,70.75018981947522
259,30.65869411007819,92.51449442759326
260,38.82451122681945,63.89333820625559
261,44.086488453662454,82.54191802478994
262,18.825589646114917,77.28641533495887
263,31.287073352956604,53.75522865539185
264,39.2324007231928,90.34772043331967
265,34.1761530701059,72.05356878299224
266,24.74181061121749,95.82423083006265
267,38.08190720078645,70.73390749642603
268,52.39483301020646,60.325724075625935
269,49.41261317069193,82.57078096588359
270,63.03336484791371,65.95841567525194
271,54.418978816962884,91.07354650036551
272,36.7192911655595,84.9401152601861
273,34.97221705313338,51.41053286274521
274,66.74926194138321,84.39176069046667
275,53.573704811335354,69.31550917886692
276,12.28064916320745,83.37944467660475
277,52.56996282605397,64.23459526957829
278,15.283800197960499,67.33183832717764
279,59.91993537432633,77.769308199154
280,42.975583296374445,80.93218987945602
281,17.671697955430687,80.88060459362913
282,51.649900758950814,71.53770865267792
283,56.663333119691366,71.49502669609032
284,58.980739147609164,58.753763175171436
285,58.21627524723918,78.71263595090768
286,53.67357788725661,71.86316362738809
287,24.101636979448834,79.25889086592674
288,54.75189022927619,64.71235040099043
289,21.92941392205821,82.55961222390064
290,53.823865955823095,82.65238725906006
291,32.51298584536618,77.2205910115491
292,44.86527735900455,69.88647158752215
293,47.66444359481376,85.01409367038308
294,54.48724428295821,69.44904336284392
295,48.45463962729435,74.36174074056504
296,25.92265917769831,76.60167070771111
297,43.80400256679,53.14678868559631
298,41.25671315168226,74.00365107844837
299,56.99736695284526,81.81813270930644
300,31.85783826055445,65.62087589780374
301,27.81629156820605,50.320563711622015
302,29.599072430714493,79.09218912917179
303,69.86082901809655,77.34332040499173
304,16.858200260457508,69.7199713925536
305,12.274388747959867,89.8133765976493
306,63.37018530316418,67.14687285861966
307,57.21137905148507,71.57476498987602
308,10.598525379970578,63.26076369139188
309,31.889584481573202,69.56427945429259
310,44.661814543376465,61.535670616922744
311,28.958992675208762,74.0861660840167
312,63.20768362918216,70.11851333541496
313,42.801757859161576,70.93713073202223
314,30.59906971529247,89.80717251677937
315,12.534798368663893,78.21552483782641
316,59.392409946601965,68.86284801004325
317,74.345184805512,79.91596395704622
318,57.92999622281512,61.4782605142758
319,35.88759729047892,75.14992659922964
320,59.81053991924345,75.88857154731102
321,35.557413052922584,78.15795399046742
322,59.843867226270575,72.55704959532832
323,15.699187586524602,63.63512546069491
324,58.40023892180666,57.43169810475576
325,33.21715386291971,96.67920147810607
326,40.40077668627753,72.1878940559381
327,33.2375826170321,67.29600758411968
328,34.475445462452406,63.616501309822
329,14.437466833568077,81.6461698271376
330,40.43093559278841,82.788900493318
331,67.47527796852839,77.3891364217588
332,68.00857900491107,59.82445223872486
333,22.687337636622,59.82379070821152
334,64.75724046562596,81.46650392725233
335,52.202601830033885,90.54299551475835
336,54.787768269257406,85.716717915532
337,33.66543627906441,68.57632462838244
338,35.99574505953484,82.57856258809426
339,38.656591537305324,68.44855772416781
340,50.027235500519865,73.20030444273631
341,33.157136407795285,70.82431477666923
342,46.06002070935915,74.36234531148575
343,57.69598482932435,57.50977905963006
344,25.911084294202727,82.6776752364964
345,26.871174907803372,50.050890102813334
346,67.50668560588086,65.00157723503433
347,23.807701164926907,91.51351847577688
348,5.0997632030186715,77.28134022817792
349,47.93373273967073,65.28710842513102
350,42.90427107415378,98.20274879780783
351,63.149142699782004,74.91158341112082
352,13.93508454787163,64.89476592306865
353,62.736950231912985,50.56373033315459
354,2.094837208574983,85.49782482970328
355,47.96311103058511,71.51153816412405
356,52.402335989820585,77.95894499329633
357,49.61367796786169,84.96830939747949
358,26.978692037266867,85.98967605729239
359,24.205388894489094,87.09286218299012
360,31.756137503978138,80.60554107952527
361,34.39937617064808,71.01452112525143
362,62.82147503537447,66.94965047013717
363,62.999787931899576,77.76886613206989
364,45.438276985807555,95.46649926340511
365,33.44032792375842,58.821227852498055
366,26.323458796392952,84.75285222287903
367,10.906471133381741,74.0028385011289
368,32.79869659477144,103.91948332283837
369,36.08332890754145,72.21503796399323
370,50.22069865417873,84.83529521643084
371,64.95813950269537,75.03277545345719
372,10.436804933792832,70.60674900689882
373,48.788430104478216,76.73293888090176
374,44.803564159077865,73.90003469385532
375,65.96854730826553,50.789180026339054
376,37.15403783297521,68.93653305321419
377,39.20676725735063,78.71354533790361
378,46.26511802190872,90.21518824086542
379,42.60410054438446,75.29433128460035
380,28.85573393243987,54.283712851822145
381,37.74633192366645,97.26622448602436
382,57.648777049028936,80.47990110207888
383,23.156345995312222,89.096835229959
384,55.33240267361118,46.83567084838134
385,36.44952236985953,95.9139065390511
386,28.478300718268983,86.21024539436912
387,52.30434766234086,64.84364599379944
388,48.585215357336466,85.99267356393833
389,22.557391866329198,73.41091462589817
390,40.41869388561182,79.86565995909112
391,51.704531212423674,72.98598623313254
392,66.75801620889372,84.62947996903328
393,50.3901120386334,76.40831692491881
394,75.88305498152748,79.55181364086049
395,64.31818182993936,85.32757010514594
396,57.89294186302601,86.09889116624097
397,54.084578006988096,89.99420184354199
398,48.611212631926364,75.14347222094115
399,43.30519651297214,84.09870609881845
