unit_id,ProductTiter,Osmolality,pH,Temperature,do_FeedWaterFlowRate
170,15.807282847178755,43.327202775809994,26.69980650235475,51.246307291753034,15.0
171,16.449374306036187,60.41599709781835,45.890484934413145,47.08504674325914,15.0
172,13.67779966814166,44.13842131764305,43.23245289020672,71.41037464299801,15.0
173,2.7284575387505345,59.296621296466284,77.75684476611166,70.5272946741061,15.0
174,13.068126296333714,51.223728119638565,37.15223033552018,52.29953123125963,15.0
175,9.935209797553405,50.74662035720983,52.021003508803766,64.71602976679227,15.0
176,-2.651323282328092,58.12717749263999,54.41815537511164,62.31557778785875,15.0
177,11.819062505273607,49.25716745047381,34.789219759179474,48.99360193089392,15.0
178,-14.966153315731763,66.59648774662209,37.18054712367867,49.9199995095931,15.0
179,8.665182898706203,39.53223775951852,43.65239396284869,53.14587570863276,15.0
180,-12.880119520691792,81.5525317712714,43.53773804530372,40.205535762279105,15.0
181,-4.768430465764332,74.13893479371967,66.7104329581906,41.693335226667166,15.0
182,-4.461002872568671,37.11935636108215,63.20871174972034,39.845334974488196,15.0
183,12.101523912968425,40.43183767297237,56.050497527444925,60.998652817855856,15.0
184,7.30440117717694,60.15318093562894,16.295000673683177,44.38264668175707,15.0
185,8.776839711493462,46.953898133794965,55.911749716860804,45.582958153386,15.0
186,7.571426328148573,45.804366461705115,62.34453654045144,49.482097978940814,15.0
187,3.5716548666431702,52.81169670683086,48.32465609412624,57.52448162476451,15.0
188,0.000366860442417849,67.39191250870982,49.250346996567565,48.269250306149246,15.0
189,4.274589073928988,59.492551160703776,76.9717881055359,47.09653375809047,15.0
190,10.372239545443119,51.37019223061128,48.96419234791046,56.07308289416348,15.0
191,18.317182009109295,40.90941244476255,61.24107616039627,61.22948399876301,15.0
192,21.783156041717852,39.78816019896176,60.49295170578042,16.060075613222345,15.0
193,3.2994139140117795,49.85581746815822,52.93604457411207,45.78558147303432,15.0
194,-0.0001416592569096764,42.23173363162646,54.2002123080358,47.38551728093866,15.0
195,-10.756111580583347,55.176793307202146,29.679580072844278,34.09682411704894,15.0
196,7.311091139093131,70.59074250147768,46.32508230235503,43.82854904160301,15.0
197,8.041628466497576,49.661259448374594,57.88449229868999,63.97146043092173,15.0
198,-8.113483048551457,29.009786479345635,55.911698358039786,47.012548836666554,15.0
199,6.720872188711445,81.04008320740941,42.62054669817089,27.988973737586733,15.0
200,16.883341085378245,65.59798798694338,47.233284004935335,47.37243620732292,15.0
201,7.205227575939343,39.91643458290844,52.85076624332049,55.56247286625987,15.0
202,-1.6573381216752354,64.74669081278671,55.595627491041206,39.69224308066091,15.0
203,9.516602255776254,41.90761551471295,45.420916066009276,63.506763620517425,15.0
204,4.5549835713030715,61.39474129246082,48.17536386097454,58.18327896363054,15.0
205,6.077522874071951,68.94841610950806,44.80115886315253,62.987185180409895,15.0
206,7.5443459113756735,68.21619564041198,65.72167855344017,45.95779680398836,15.0
207,-2.2139715826815882,50.60127134123003,77.91017079611072,83.6887548588817,15.0
208,-6.2780160724548955,55.25665193257065,55.667642646684676,28.67349054164678,15.0
209,-1.1692403175817654,46.63470882310352,56.22743112646545,37.228756140134635,15.0
210,-0.10925496064129547,51.492470339676174,43.99104465827272,44.74828255262459,15.0
211,16.1472819318112,49.34656630952971,34.755344102234574,21.909770782133354,15.0
212,5.706762194592239,56.64093820903411,56.05363284490936,51.272743090172455,15.0
213,-0.4334892301016171,38.78430990703686,49.69223484313679,41.08688579866634,15.0
214,-1.8359000419555769,37.10523431035235,50.28849063704718,55.28253327470443,15.0
215,1.3795690043309037,67.66546474692916,50.103343877554096,54.49861181308102,15.0
216,10.8197083705533,59.193250970875084,40.39802598530539,50.659011748004744,15.0
217,13.016242745837442,30.57514609235063,53.172319027337345,43.09976428846183,15.0
218,17.70251277291402,21.79376353979482,20.161997883378678,55.665808474045406,15.0
219,16.27237191152907,60.801093217656906,43.00542766445692,53.38713275166165,15.0
220,5.967924361652071,49.47141054430015,55.969901321094895,60.79872335557183,15.0
221,2.926469679860425,56.20876980046442,63.21028996372881,35.352943124903774,15.0
222,11.259232481160744,35.96127449657755,55.24865045614516,42.81661921378991,15.0
223,5.491372056352207,41.66737055878654,45.50438926941659,60.80407706905231,15.0
224,6.224201087242794,41.33247739985423,58.91151154627061,50.88431070347892,15.0
225,-10.254681501842306,48.53643691346866,47.815096688041685,56.2613284314054,15.0
226,-9.184140974375023,61.01207538006867,52.15923130957066,45.97711931608935,15.0
227,-1.4314500822112068,26.49425777295009,25.048547285606215,65.98134950000072,15.0
228,7.292374336681682,59.26739921380329,69.20332576425655,63.46215632358829,15.0
229,-5.93378693546453,63.505983588397655,66.3400513607709,48.79957694891372,15.0
230,17.32572010144687,29.36885639424464,42.81589919334782,24.94624480906566,15.0
231,7.118418216216085,46.04031515186379,71.50538024518508,57.36756147916937,15.0
232,11.66703968322183,54.520481062525185,49.45278954890305,46.98365107544152,15.0
233,1.226565153604982,47.86321773575452,30.59365305464135,35.39320967909164,15.0
234,7.674538285747879,14.2309292344853,43.03088147910744,47.91012653165869,15.0
235,15.065449877495238,55.02559039159249,58.765840128017096,42.33151228209035,15.0
236,-12.786735931131354,49.182041410582755,28.709689126578052,51.99077120760568,15.0
237,8.866271901263255,30.830422893109983,52.57286486506355,46.18778603512779,15.0
238,4.911182674439178,36.81983869595007,58.87577580876463,56.59847063565699,15.0
239,10.600370672068708,53.422950589509526,75.42164261158,59.84378124598205,15.0
240,3.6358098640045804,60.270721079918246,45.39894977687549,49.13578587833555,15.0
241,0.904431123425015,61.77317397132303,37.37521711354145,78.17373196202745,15.0
242,-6.607145656486068,73.8945582041164,78.05839786405532,41.08211614930135,15.0
243,-6.42538685464783,45.1265977272255,51.70417577633272,32.011986500919576,15.0
244,1.8367128902099172,37.55210373881308,60.206204728736985,51.08180589641621,15.0
245,-10.142625691116121,63.93385861161154,49.03287085750133,45.56871979927965,15.0
246,6.866278718137135,68.50774355553949,41.02210949543507,71.1411698578777,15.0
247,23.751974843617063,47.44615818438793,53.65105432073945,55.39486437298122,15.0
248,1.315084107060804,64.11168155481207,51.81681744461667,50.151087366532,15.0
249,9.318557043007239,42.97352373825699,47.998918669501094,48.62490994247325,15.0
250,1.327890952859335,20.545045974744742,54.7479722339671,76.36896775313194,15.0
251,2.328254536187739,51.24809089850255,56.09010735954081,38.70220056487697,15.0
252,-8.76464922171907,43.61342950020101,50.91266656948504,51.358461994035,15.0
253,12.595906001530675,64.19420800702288,38.69450800541548,70.23658180974017,15.0
254,25.420337814551388,57.929945671554655,35.63238572968763,51.96134374391806,15.0
255,9.446176212642479,32.9085779569437,38.0157607841825,59.21945569087913,15.0
256,-5.608423835107544,50.651196191465914,51.69183116760634,36.618692721446074,15.0
257,2.838998880031344,61.280076176456504,44.76017920063903,43.70509351388253,15.0
258,6.063800505066059,51.41794042252175,32.690341023013964,59.59615765369901,15.0
259,26.186592979483713,53.11931873785024,32.721579834635705,39.90415515230027,15.0
260,19.094738137301118,32.52915200129678,37.83403722066393,67.59963631550764,15.0
261,-2.460548298743916,73.37955564771134,54.549396963519456,46.40326917785585,15.0
262,22.858800238851316,62.31314242936245,60.20487685647706,60.708826858324045,15.0
263,13.614430035203718,60.017635152784344,68.75921126150341,37.02251751712745,15.0
264,6.433016984616967,58.756550182199604,40.531620738980216,62.908390806961265,15.0
265,3.215982989718084,59.86581550966064,35.274266114847485,68.41841225124624,15.0
266,-7.167662509108227,61.41679041107912,46.97021862071798,51.94845028866707,15.0
267,9.412374432816204,52.962503512668086,59.07551873494797,44.49927477303162,15.0
268,1.0538387711420782,32.196515240224315,40.36064426001707,65.45741186900831,15.0
269,-5.732151666120568,68.06815569804864,57.62970355509803,60.302282982628974,15.0
270,0.5467541589173903,43.11610950343888,63.958491264248195,57.64338994395565,15.0
271,21.269063114822096,52.76544646241791,41.855320291145816,54.21648700311759,15.0
272,6.041436815394095,77.07735875581162,48.86256712786604,33.90509057892048,15.0
273,20.828707496763382,44.942242630530615,53.72453727458652,44.226799623215776,15.0
274,17.645850470815542,44.185963776190086,43.615055835500634,50.130945144754044,15.0
275,13.8632691312407,59.50877511084491,41.66561765351276,68.52578906420648,15.0
276,9.058977737947314,42.68885413090973,46.17964583178313,63.493842561726005,15.0
277,2.227931615477507,60.70203493291525,42.14351027295769,32.005986502137404,15.0
278,-3.419909694434219,48.777831916438124,37.6815128682347,46.139387433262485,15.0
279,12.849470228622396,48.52815989393937,33.92159332166861,35.58840794622741,15.0
280,7.825391497971999,37.133219617482496,57.14172125335318,64.8433589081256,15.0
281,-0.4907209980701892,57.198980683456575,39.106947269863824,61.15997722636093,15.0
282,-9.910078331911185,37.88426262342083,46.79220587188544,52.072519812473296,15.0
283,2.8339261443577186,63.911342418558476,56.696363944360456,63.006522809253845,15.0
284,-8.952907406855699,65.61381658678684,48.015153178214064,57.85898239006757,15.0
285,-8.243232714932994,51.737524046024866,45.031357807027945,56.75154563782952,15.0
286,4.196277191675426,32.86787146553857,27.97601546437694,48.46418689173073,15.0
287,-5.876863979280824,37.70270880873321,57.38556464092442,73.72390486712261,15.0
288,-3.5155470995344458,44.02340291653011,56.82386155041215,40.43601104648694,15.0
289,-8.19574921577546,57.85344403148851,50.51933925913687,55.41758209185155,15.0
290,12.576899759084293,37.15924919816861,51.9854095022527,47.49045421950628,15.0
291,7.314515113998317,51.48333528340006,64.88090987564189,33.210520088272105,15.0
292,4.76989102908728,67.40952429088485,58.52754655511537,43.42165738876704,15.0
293,7.253111932248563,44.922831395516376,34.96227773217691,25.905021911264306,15.0
294,-3.6938134226031663,43.320334761579936,53.613445408500496,41.24172462945808,15.0
295,6.2486611528233205,54.28457666289732,43.23036121808213,55.90519388703418,15.0
296,15.896747689592178,57.30785747789499,47.386606817584294,21.406159839776866,15.0
297,12.044598305452627,39.60866921969975,52.43219406764416,47.27537227437707,15.0
298,9.545968335350155,43.04556411213393,60.309897544736025,49.36324288940001,15.0
299,9.979151560063833,43.63603106761755,46.41309221046527,49.616811050791426,15.0
300,23.710639109183187,33.036820646339216,56.57989581980607,44.70051884183589,15.0
301,-3.4128659547117275,59.30453775897328,48.0664927492853,38.47553702478054,15.0
302,-0.041614491616621674,38.43404401220512,36.687504515837865,27.770520187219407,15.0
303,6.23995081870906,60.67502381957707,39.73325095938329,66.60302540112102,15.0
304,-0.9720306534146221,41.94628480231615,58.065840771651295,56.00920621638744,15.0
305,18.588904428464982,47.99358989837398,68.40414093025852,53.945386250634506,15.0
306,12.741197800076193,44.48580043899755,38.945920216525984,70.52447487782374,15.0
307,0.6475204799834228,42.15644886382121,55.12022622838534,49.90336964803048,15.0
308,14.3019221933813,66.62226525212574,48.66243172407822,55.443911821328214,15.0
309,3.5272783226736175,62.926713035633,55.10900359791667,54.16142192755411,15.0
310,11.32444200599357,43.13629194420045,47.28877447885248,58.02357009560674,15.0
311,3.2966219170178688,58.58369410811176,59.650819023850566,34.550870441866806,15.0
312,2.7450925792535465,56.966892847520214,58.99483975519281,63.77386269084114,15.0
313,6.188436749601581,37.06166106121702,47.69214678681781,47.29300109628848,15.0
314,4.698813265179501,70.16402551328981,35.77079516777063,58.10363822551713,15.0
315,7.128276265700043,50.55868044716304,66.78325152678981,61.540191554148365,15.0
316,16.41050789326935,58.80232370728785,43.72376308173124,67.56689325512534,15.0
317,6.97478613057259,23.212241490853803,55.79278147829104,34.355601591685264,15.0
318,-7.1347657425330695,46.90134327883755,71.23166948874054,54.59075819816518,15.0
319,-6.6589892423942265,59.91723084858887,49.15224779967286,47.7449827635913,15.0
320,19.13434937376312,42.915886045773995,49.27225337281177,39.1669843795267,15.0
321,10.740326428479937,23.947050383868543,18.726054380699832,29.80978684156676,15.0
322,7.747535015566955,65.19252399842453,59.038709332474525,52.53855022909819,15.0
323,15.44486788536843,44.95633661395888,57.48970182387634,61.149610941856935,15.0
324,-6.167513199354048,45.58983925472507,37.65634728531821,44.67083411642156,15.0
325,-2.8766713446304206,34.054013411533376,48.89259588849336,59.16633464838599,15.0
326,-9.747379799283378,61.299910535973034,44.138817476286846,38.90842550165215,15.0
327,9.883066951627118,51.70526207344613,56.71930144004521,60.16729919220897,15.0
328,-7.103164669115836,47.3585055138325,56.96706367442529,35.57215576803664,15.0
329,4.350858030305542,59.06985924454009,19.74131752222897,21.88566425537547,15.0
330,18.53093229471313,63.96693657299201,43.66318280358181,64.55949946626875,15.0
331,1.6680496413890973,53.98362261641287,40.838182796749294,36.63520850858897,15.0
332,8.671160095285822,60.38409883582562,68.05771252647635,54.74594233501183,15.0
333,-3.1628150244489035,22.830777828055794,66.04045871157973,34.68485356559616,15.0
334,12.83033096101996,58.28427317720035,48.73468798616819,37.34262832606691,15.0
335,-8.35385448064973,53.44691558733967,35.165871768386616,63.29336837318896,15.0
336,13.462957728297045,54.23171773582584,48.86507305347215,59.89429334967758,15.0
337,10.793566755923235,37.72988507728685,62.75834691606864,51.01853113560902,15.0
338,-1.5270994673916773,49.312290078481865,54.914635487824825,42.481670246943644,15.0
339,-2.563518664083693,67.51391359793348,32.77024832171415,78.86695198057588,15.0
340,-4.160839828630875,78.72378881167279,63.927253639250914,60.88228048153569,15.0
341,11.47405100651745,81.76637743566938,43.4281789407238,68.7323278738007,15.0
342,3.2119574735800067,61.41501231211807,54.06266774236045,63.051083089451524,15.0
343,-1.4014299728814148,40.40147384568963,34.586744924038214,65.37691516796941,15.0
344,-4.990880431798261,52.603779422240926,52.22201849900606,61.90086683056085,15.0
345,5.866476110479182,39.261692360527974,66.24360820175065,33.42560473677423,15.0
346,3.1617740864059223,57.98740869008561,35.45746276014281,58.3408319012687,15.0
347,6.883019692220368,48.18427717212347,48.289638815117506,50.14934385329596,15.0
348,0.046404083749164826,35.60575693741893,62.122606407488135,48.88383600171736,15.0
349,-7.617049978375854,60.76868236161433,39.816790092628615,58.943363145363755,15.0
350,7.650510392534191,56.97632398036059,23.51199413898769,53.41253429914128,15.0
351,5.129100672180556,54.52287447770374,65.01059670994417,52.06119981985656,15.0
352,-3.1389637087399036,47.925692768819964,30.569692784698617,48.030318548164935,15.0
353,9.936395598231034,54.623558795878466,40.80298964190006,60.6920905986034,15.0
354,12.700863772864222,29.48337312719408,71.15526393109951,39.28815401387471,15.0
355,11.363817946849617,43.717574956839194,56.36006376329035,57.98175534442123,15.0
356,14.03393888280861,41.866211144194395,50.251219023106835,54.916047572227455,15.0
357,-4.498056146451299,53.18725262558416,39.707556674698914,50.94662582686343,15.0
358,1.6214480008583712,44.11738351251675,69.40214960917503,54.09550076944379,15.0
359,1.4797651730041164,44.83748200729966,38.63603925042639,34.858986168801586,15.0
360,9.86907882233202,63.29424081662064,70.80769909092963,54.785948234569716,15.0
