unit_id,ProductTiter,Osmolality,FeedWaterFlowRate,do_FeedWaterFlowRate
282,-20.525444229786153,50.8981112547569,42.355537122324776,40
283,-15.966145910370866,42.015866125329495,38.30999268695764,40
284,-22.912131997614022,49.396893233226834,31.30298684465524,40
285,-23.085650765503928,59.881049991701076,43.55189605317465,40
286,-18.008684412472448,71.93571373952827,41.12217738548503,40
287,-1.6857425994784117,52.80093464433718,45.20836695104356,40
288,-21.865657966115116,71.95314377568273,40.23898340292354,40
289,-21.529907316328295,49.223609686743636,37.759499948754176,40
290,-11.435847846364705,38.788034038161996,46.01903649804423,40
291,-5.821307826988657,64.14946084756122,38.0745152213781,40
292,-2.7413802008992594,48.01366745767781,40.99175677327569,40
293,-23.52678451331211,20.735847432050875,42.598622560382594,40
294,-16.21852055625739,38.93231355737695,45.55663784662214,40
295,-20.653889447810805,53.46602360166159,40.41861819751632,40
296,-20.294399972971537,54.608609279568924,45.466522984482204,40
297,-14.383630308419072,50.70912830197897,41.92685422328998,40
298,-26.760398765278516,45.89254334175723,41.25145666437941,40
299,-8.964364389075143,60.29945426848603,41.1451653827005,40
300,-9.014423105229644,66.04918706760168,36.72164003525127,40
301,-19.476273206307994,71.21935127253985,41.35585486768712,40
302,-18.822338762484975,63.24922570685938,38.9976782430962,40
303,-21.97095572206769,51.44113643049808,38.0824916440175,40
304,-15.791101067770608,44.07944549045954,40.48609653382369,40
305,-23.512042917987035,37.48850703038759,42.54145444790162,40
306,8.746451370145053,52.381205301598975,44.26143337448747,40
307,-20.032598223977175,52.761434919944826,42.021320772793786,40
308,-18.45867442143797,49.101339161089186,41.03367417923827,40
309,-17.22461597781372,50.48162185965533,40.14157802780222,40
310,-19.078942163674004,41.1405905908845,37.965093916465655,40
311,-30.37161653951224,43.36726807510955,38.57342602153999,40
312,-18.35005704631658,45.380988683629845,39.38537320588397,40
313,-11.651385962477816,35.049586211081,40.44762235629056,40
314,-13.102804223991667,51.50287959670447,36.331834434815676,40
315,-22.777610449539985,59.95707565111887,35.71973852244986,40
316,-22.838503423641946,70.02763605169594,42.56575248778151,40
317,-17.5407077666318,43.65328688743004,38.93849468978958,40
318,-15.632845283972879,57.81157911065101,41.1139705491196,40
319,-16.524975084143456,70.17466767015408,38.848270694005905,40
320,-13.99338478590123,58.79835166085291,32.66115181929628,40
321,0.7058472680696961,42.97911911177928,41.63749396663814,40
322,-21.115894701991866,59.62557318605269,45.524187736878474,40
323,-14.131727598549322,53.1557334752012,38.49625445172042,40
324,-9.674298927635943,48.4001564258761,41.12465927437569,40
325,2.406100277877207,42.30724392185718,42.22100191621314,40
326,-2.72739897507593,65.97853154539288,34.4298150581138,40
327,-14.97201077430787,56.08935696770344,43.94212849236377,40
328,-17.708268583444635,54.43517033203144,42.311945120883294,40
329,-29.320086871073965,53.96304303690826,46.941200766034235,40
330,-15.499743269220032,48.10121318685966,36.53038931661431,40
331,-9.303256406768684,47.0213260878796,36.009855472775044,40
332,-10.98389565747884,50.02015062767646,37.98977271204016,40
333,-11.669250121527753,42.370027258612595,38.32303237786717,40
334,-24.325001503372846,41.094441663717504,39.92909675719521,40
335,-14.313086066013451,64.10297883430769,39.07116925166685,40
336,-20.973374866327166,67.65539972753942,35.37683881013141,40
337,-22.34598708900583,46.16679387738014,36.23555761874402,40
338,-19.3812444086912,39.228790158563086,38.60841273912927,40
339,-25.349938798095735,56.71692675649699,36.75139350673319,40
340,-5.582689971214565,26.400477613137326,40.55783783857082,40
341,-17.841985408183504,41.280910323174616,39.285296237114096,40
342,-25.045772075312897,22.691175267274286,38.63330845674805,40
343,-12.700648124359653,49.822175908087274,41.628008864632235,40
344,-30.49108566368063,36.39326305658921,42.9207750187325,40
345,-21.358839552957775,59.15053102638652,41.95632411408167,40
346,-12.964276367054477,42.791237090753796,41.975462590800355,40
347,-2.1464813258034323,27.989063428396125,34.429592437803734,40
348,-3.721426332369239,46.99245499452663,40.080374342986055,40
349,-18.3067106768607,43.469714753272164,43.01554538299268,40
350,-23.534244202998792,78.09030760416385,43.74508165538091,40
351,-4.362907479461904,43.99304303091575,45.96471375950569,40
352,11.428631789671758,50.48690005137336,38.33501126472049,40
353,-5.8986217776679455,70.01023886378803,43.8791858290549,40
354,-19.349836938016246,43.45058331182206,34.03827720360327,40
355,-21.82437638486157,46.73020985012343,39.64780467163053,40
356,0.7071326429139957,42.365106105392464,38.02511622800518,40
357,-12.77776697449619,62.4447643845609,39.717012773782265,40
358,-17.622265017121535,62.35987498241489,39.05896285582399,40
359,-4.776124394585366,21.339552314163164,43.88012414235177,40
360,-24.03078110532141,47.862670746614725,36.124936734234424,40
361,-19.062017524382806,41.84209121744047,43.33626863923339,40
362,-22.13365759687977,51.30074630110601,41.17916281513596,40
363,-18.46381269326043,46.36912637882982,38.40230257815721,40
364,-12.582927248237672,49.63130977246231,39.64260674665933,40
365,-20.664494462514455,44.91594586795254,40.725983996847255,40
366,-25.830788439351977,53.95423752294212,37.04227615362969,40
367,-25.057399894697138,46.26844180875243,46.16174893194925,40
368,-12.021000678789934,44.45723878492353,39.268269869849725,40
369,-23.904081531225504,51.66240577620084,38.8379056362028,40
370,-12.281217992063336,43.4508551897309,38.69520876267325,40
371,-15.138922819773123,49.35857175675969,34.77909113506768,40
372,-18.588491513057726,57.84534014330254,38.45643207263214,40
373,-18.300236840023942,55.33335365347746,40.565468230681525,40
374,-20.377663368470248,57.00438217716776,35.17161937014562,40
375,-16.485095846882434,51.51315025458398,40.528964551143815,40
376,-11.160228711679572,27.78984117838706,38.48166482965496,40
377,-17.968339900365248,64.57033464749074,41.18164787591232,40
378,-28.026068874580307,43.925758509154086,38.73313537694623,40
379,-11.50850717033175,50.72250721815596,38.710233308881804,40
380,-18.072207499740394,54.356987921824114,37.37486190760851,40
381,13.241477363475676,37.49417639006584,39.38669285526124,40
382,-13.01467386809653,37.81907589200643,35.81877203548326,40
383,-5.891759551520897,52.51172572805781,33.48376028211389,40
384,-13.504457492458652,62.10705442648132,43.30569521116033,40
385,-20.953984201257228,37.444346595244674,34.401519025907945,40
386,-17.353921637844508,36.2282636346613,38.903349570892644,40
387,-4.6384362163906125,21.319077162202028,36.658338724915865,40
388,-17.433079564110542,42.424854060463026,38.600497531573836,40
389,-27.04148932563716,68.14578364869875,39.025917700948575,40
390,-23.820402723751698,53.94284628243537,39.530128714614044,40
391,-15.678049646272441,53.226476374824806,39.342740651707366,40
392,-21.789092756106925,69.20660557707669,41.16755584918559,40
393,-19.597743966565996,52.54834623006696,37.88675641985684,40
394,-5.221465184536809,68.02231722831037,41.84883951212882,40
395,-18.921932720968847,52.98521516684589,42.84658697440734,40
396,-28.492567437669795,44.21915926419719,37.45515377950511,40
397,-20.96203782874474,43.75053015019577,35.00310336241894,40
398,1.153415535093811,32.7773786884767,37.457632692306106,40
399,-24.28908363690565,32.45548139314879,42.76439330817425,40
