unit_id,ProductTiter,CO2Level,Temperature,pH
149,-17.026070893465377,61.20159187205454,37.87340114808624,51.268656722775404
150,-21.47849801944313,64.80323351947891,47.87056791884277,25.60594334491187
151,-16.543006706810235,52.55686872530303,22.155813415325518,46.010185261794774
152,-26.797937796156372,44.129885746412214,33.78034389309549,69.54548711956599
153,-27.816559028958476,76.78863024526079,51.83255304266269,40.17452721371764
154,-17.838745471946012,16.64321397112555,46.67702885210554,82.98944920324652
155,-11.94465202028696,44.01849776037843,13.280540487048459,28.823697513517807
156,-18.23092446139832,60.750463211788635,36.67636360348192,35.10687686062738
157,-22.399155919053833,56.69388777799731,32.85539408157571,28.313668131147114
158,-21.906881863008994,75.09656175318243,37.09329610614367,68.13921455481581
159,-11.153058733116346,54.579774753961445,55.943216653326225,40.51520478363612
160,-24.34676686318237,29.080358315529015,41.25809774561931,44.6416702982026
161,-13.70161891185873,50.509724919488804,69.19560244489936,49.65097490887398
162,-12.877748404646024,56.356661087044415,51.960633907437305,54.777919389573555
163,-32.17432225137149,32.19431704453552,49.625381295327486,31.13241210613108
164,-16.76347094781778,58.997005008498775,47.3932565956654,36.01008900187167
165,-32.20353219002627,44.254715731153716,57.44096566560075,34.82187102237866
166,-23.4769648432183,54.355338400628355,60.5038090734682,41.78950849142994
167,-8.605768028518682,42.480402202475204,42.71384587612037,29.226089327569895
168,-15.409839973915526,51.051513774435016,61.18803047132928,41.411683162045065
169,-17.30503049974526,59.73804106972641,59.88121279994483,41.817211727312724
170,-29.604626295348865,39.70490189450512,26.262969089591902,38.22155732282093
171,-20.086507769411973,51.58980275330558,64.95422346173487,57.76608997933324
172,-18.314243068522703,63.63295868615034,48.849325510487425,54.686827031922256
173,-21.736132945134894,58.523445513807026,47.006703621700986,44.035633123333135
174,-28.499979733658627,36.31072516169538,42.51555436390221,75.12828785191677
175,-21.97691389859888,56.120422369031104,32.4346285703856,22.396964295264233
176,-23.507659564911467,58.74301018889431,54.16772886861311,55.103035649342
177,-23.43924372592175,34.21924408467726,60.69401416017889,62.95697272794879
178,-24.619575410069714,52.676250176003,40.025798297879525,58.304878308832116
179,-22.841888211464124,75.48790553095373,34.57904342093634,50.215596226254085
180,-10.892222322625347,55.75082021081329,30.68231869099353,56.8930772537164
181,-32.836880318215606,32.65700411973906,36.92178315771071,52.85803663554531
182,-24.326144789359386,62.677297573793446,48.8453443175006,38.6303371812102
183,-24.92625816959759,49.24152447772247,79.29111476872599,58.50223881471588
184,-20.261832909205797,63.61315159525366,63.80980393340125,46.26450562988238
185,-25.41758695954728,30.971760012492656,33.734004329390146,50.528183981163885
186,-15.334237033727687,32.104155419456134,38.92748691159984,30.810020053794517
187,-20.084905429443527,42.72023555403585,36.38713297217848,45.78501379972555
188,-30.47788538663076,48.09577658682964,67.78062048360448,60.488929305203314
189,-22.420413903376495,54.05880335484725,36.84359239008101,52.22030217386501
190,-19.160080050774116,28.24718586282738,46.049584290414174,52.85682473578481
191,-9.708380078828746,43.15382955465939,49.93093051330327,12.914440719519712
192,-18.212219523007228,58.49256128542687,43.793752132538295,63.41560209142656
193,-25.767482804742464,61.62486745290246,55.06583630533244,39.21718625979278
194,-20.64209735187559,53.6885375191477,55.81758398012085,44.33928524611439
195,-15.722781956121512,63.974459507213325,61.47723391702123,35.30279899012906
196,-21.645888491514253,39.331409282276965,54.08981505506182,58.12872740373822
197,-26.71844741855389,48.99152028638569,63.072921703124095,41.42832024332695
198,-13.517918831819806,70.7983082383961,69.12505965239758,51.625424857411474
199,-29.36188970690931,60.397048223717746,48.86753982133686,55.042230306731405
200,-24.08073457003983,52.656864900488635,64.18095371940369,41.42825579337264
201,-12.748352119744247,53.139383363490374,49.38278477160797,51.901770599156514
202,-19.960163020244206,43.1489993522368,41.38267202781161,45.78972342491652
203,-24.60251817959991,61.821671329999056,37.17048526356678,60.64156812553581
204,-11.743494681428405,52.48891967951354,44.27660273156724,59.91282408999879
205,-27.651981936201242,41.21315381555251,38.58313717157138,57.24247380968716
206,-19.23323358147189,38.015037473558685,15.20724832756909,50.10173129852064
207,-20.39929272447968,55.288897298020245,58.38380141553581,44.19546873518235
208,-25.844871958391547,72.72902657498365,51.27732311126792,57.90054392394085
209,-27.840882672244874,71.72469072155282,47.832490631423866,54.47926432142941
210,-22.888253852054262,46.008100349413496,31.35875280575752,62.81057167619736
211,-27.164957553644726,79.55350676279832,56.013098885802215,55.654465631130954
212,-20.399229368989978,51.94510306890105,31.534739813862046,64.735642009978
213,-19.063276482105312,47.39407278190917,50.89789710409003,31.590395938124267
214,-28.738374940733344,55.48232317343426,52.8328346910493,44.206991829371816
215,-17.761051908236826,64.84303201317474,58.27349713201404,32.42995929837543
216,-21.285952179132366,53.81201333408413,32.89573670895021,48.040580013982776
217,-9.404016798666504,61.73285567851237,56.6037436180801,37.290045849089736
218,-28.926650863557096,66.9411290336101,51.527674274811254,58.953294050040974
219,-19.763478061421097,46.66420395434753,40.265633737926876,42.50589830771362
220,-17.83975439757494,42.74506674903658,42.40583302638337,60.37718437269224
221,-13.85003538273595,65.99370481293276,48.32308513205603,54.89533573341505
222,-26.11988145297086,47.24252243193868,36.24737720650747,45.47793351345371
223,-22.050536281577518,58.72544787569558,48.176458694989535,12.430560266135407
224,-17.77723829683181,34.400101613607326,67.91197455667306,44.88615308249654
225,-15.730595489340915,48.40255538574821,52.52788436928447,27.490107429854078
226,-21.60287786518087,35.633930545467585,45.254145014775816,67.84152426558353
227,-24.471736192330432,59.933412204556,56.56987145060981,45.85090039900628
228,-17.740476599394317,55.106742844467846,45.94878814763891,56.70927686307196
229,-17.0917712937752,79.02629623171588,20.65311999306293,60.886772019730444
230,-20.231671396410714,46.05983175987772,75.99914318102267,38.40917668984315
231,-29.209901250914562,63.545641119880884,37.35284751237856,51.334346504348595
232,-24.418650242059194,41.255320894247795,43.23344153330861,69.437074450158
233,-16.57283684681034,58.45130828478142,64.23717308322894,60.19747518516643
234,-13.426584243362743,43.805639608453134,53.968212878694295,24.153020098782154
235,-20.74362926785661,46.75632751846384,34.131408722047354,50.48508803312538
236,-27.680654320444077,65.9908686198244,54.01208337465917,48.462296709951616
237,-19.8584957975237,53.829454807187346,59.12005326586241,25.31409748125605
238,-24.877914078901124,56.16962040110419,44.931706434574764,44.41246675947139
239,-26.34487146531547,67.82130957169565,51.09041169058181,33.59751189409227
240,-8.404580309327496,63.53207520659545,38.38791397632429,53.98712875855466
241,-19.061694648065572,49.594271701533316,45.68742547093908,52.58360064267064
242,-12.72445513366396,47.04650249823185,38.08726016344569,65.72180424050666
243,-24.54122325421877,45.91103514749637,47.549042333382246,26.902787499145624
244,-4.706178763569527,54.75621840997109,52.45323885070949,42.73062607387565
245,-24.82065804197568,42.24249108223291,38.73971299754844,38.41815115807066
246,-17.553504891905153,42.61439248759913,69.12396063422814,44.46501131339859
247,-14.949965288184503,39.9544593672222,68.81263574946215,15.969420082864128
248,-21.943563354453165,53.42046451818167,40.31536061066077,59.36295818567768
249,-20.590174668816854,39.164435589395445,46.49470193107746,47.84579977384348
250,-9.40569640533946,38.43319303357036,31.378586024503974,35.68818025045482
251,-20.408519944360613,59.72850470283192,27.22577620098869,56.04745921057196
252,-26.78548486397012,59.049801723763615,62.67356380189398,65.78804305784206
253,-27.48581821544845,42.80188971996713,66.20204080368316,47.78384193616535
254,-9.523510956981806,52.5668901543505,51.598107569906915,53.2631389227067
255,-23.96137079878976,44.94481400976956,34.22157881051431,47.84597872875403
256,-23.1890085597534,62.479398361137,65.11436982663872,51.06618829362136
257,-23.74458680038192,53.90173934181237,51.806740245362064,59.6548762196303
258,-17.12095923238445,58.839382493741454,38.72016072985774,58.602706868018004
259,-18.064432774234877,51.02382435545406,50.51580275583735,64.47851467259709
260,-20.189909111883303,51.61501951446237,63.39459220235316,53.55990985391685
261,-14.817646988614307,54.73227132509216,63.65050776465661,55.739544101992465
262,-25.21730178256973,57.10633685911432,53.0919329791536,57.076849744833744
263,-21.100813477798624,51.63330299442841,55.569298097786586,41.03637016974238
264,-17.59012103302664,71.1657465359898,51.91578208273842,64.84874609687765
265,-23.096094065741138,38.233685394689424,65.32008102835016,42.61205372978333
266,-20.99738833634472,51.227907082055594,60.31715977483497,58.91263653488785
267,-13.500321772578237,78.09118564463891,49.11668691054896,48.45187192673289
268,-16.017906225177644,69.00561470808715,44.29053097043486,56.664152272845925
269,-28.333519369353265,32.47010366660504,67.91899755663063,49.08488388267796
270,-14.648968546900267,40.92962919820863,44.39734138880527,54.83817022142114
271,-22.159940071747286,71.12014483879281,49.25920479537117,49.164530257119246
272,-20.547638763414714,56.59225350167213,77.2044011310103,25.64908247542702
273,-21.481386328988826,27.78668829985281,28.624054427612613,47.99314555520696
274,-14.234570617415631,81.3708903817351,39.60439539103332,80.29044651691032
275,-24.36611096579862,84.23502517986168,33.43817979714475,47.620037195397394
276,-26.226250259358217,67.91438451236148,51.25267818188425,62.256089161537915
277,-17.396357330786277,65.84609594935856,35.684223935986694,26.252099723267754
278,-26.5521735935349,46.24550972221054,74.66585076297012,44.63392423594465
279,-15.14607421437298,57.245572458416845,39.86051890985459,48.82300521699199
280,-30.068831643841285,51.63434948001341,36.67845092643211,60.163132966797434
281,-32.078609121073704,54.17116194180337,63.139231736097756,71.96931449377445
282,-26.75800031063292,33.24725610364397,60.082793603374256,60.686004204339326
283,-26.952400616644233,58.23431158480526,69.15210971641629,43.673674808459204
284,-19.776599406968096,43.21885704427197,46.83683951451143,56.39025793521868
285,-29.616197847659937,25.118003249323593,69.42082376227854,69.54411279541068
286,-24.659609794613456,67.24581701483679,58.50403416536491,75.76712172584243
287,-27.2542098344155,50.72145305004444,44.83901123583897,56.0678780267462
288,-20.185659436332337,61.28714681705428,42.22099891420835,84.52964921579077
289,-23.124139578978113,38.68373200348008,33.33464517774948,42.515565301651435
290,-19.766171738553936,73.54607402422677,43.76815078932849,56.56370987254593
291,-19.282924979690243,73.34873876569645,49.10548589862626,29.40346223311508
292,-16.39459264312202,55.89277562097748,54.29575423585567,53.28809467467233
293,-12.86596132778066,56.15050261666987,54.977307538423034,54.82379986902383
294,-29.50214443574236,44.102648341017186,57.91454404786033,24.05886114389559
295,-16.045152025171667,47.68918678159558,46.686170163992266,42.12036691121561
296,-17.875441575439137,53.28681731209694,72.01269397100704,43.10736597707032
297,-16.215053416371653,35.764100477761374,42.409532170765075,60.05025539117303
298,-25.864782201919553,48.0417057048154,73.78185587899205,52.772016691846055
299,-21.01286818501739,45.35399094325856,33.74776306277513,39.913724224853446
300,-9.983768704563778,42.605053031062404,62.94508075469116,49.40911763571657
301,-20.5063968394987,67.49055784230838,74.42999935190345,59.44055646380369
302,-28.326367369520824,53.10671815767501,64.15870875562835,63.909198037482234
303,-25.630036775914697,53.92772371818974,53.63054254258941,27.376516323295974
304,-17.51535659219155,49.68135301513203,54.57133824036438,54.4537799058059
305,-20.017400164732116,44.259780628053335,42.59673310651847,23.373717315815743
306,-16.038375083180167,31.136536627120027,60.77822677637758,45.789219517827576
307,-24.96983712753104,54.47446540946957,36.01744407219027,48.89632348840712
308,-27.22069203943778,53.26912603100349,37.66630007514295,79.24468317802996
309,-25.29126132363214,68.22647959441083,31.426783588752343,29.49947443906005
310,-26.358786374109965,60.623714196606514,51.3923764016575,49.9205138533216
311,-23.75366377840658,56.5097682195907,42.3427001352637,45.94413632627227
312,-23.185607089554566,39.85227752571285,55.1901959354683,51.694620134152515
313,-25.898302413019607,23.278531334239567,50.35949619103225,39.26948692685211
314,-21.972183593234465,68.46270631712481,52.69952752432371,57.785309004118695
315,-24.052553306519943,36.34243064765554,35.47220472570166,69.7360107202504
316,-22.492643011556922,47.131866609969016,56.99247175092118,41.550950385395225
317,-21.636827241655944,25.267250711505163,25.258678203038748,29.443327327768653
318,-20.252862177279056,34.83782319825944,36.550980452607476,56.90612792289314
319,-27.952553324878053,59.38825579554181,41.627237274908964,60.60309677988481
320,-15.243668519947724,49.88120507660757,56.92910685887451,45.604965213601666
321,-19.399462991938222,59.234565080620214,50.61028375272601,59.7572008682491
322,-11.45354410177525,51.22472606085223,35.44441685317412,43.48713608804567
323,-20.964186192969464,70.31802152908499,69.17838566562023,56.56160649343137
324,-31.227845966553087,57.29596650888349,53.62787626778494,72.27832173832272
325,-10.856549664973208,46.93991009162981,56.616371083660006,68.45689713744561
326,-18.627005347389545,21.837742806721195,40.40303412314481,43.34714684253185
327,-22.34175712732196,45.75810601622242,59.33765837782856,50.859294296044354
328,-25.10886385340696,68.15702061511918,51.0546281873899,48.17370930227208
329,-7.3064599396996135,30.85165584018761,65.32512954816997,58.73404677206193
330,-33.2277703581527,28.277165427622503,44.87225909740132,41.438206340120296
331,-22.575219780868427,60.59215128134439,53.062833411320675,70.26631152938029
332,-18.009312645727768,46.10513837598666,53.52490819091937,68.2632389281502
333,-24.404687070295005,50.27246691245725,45.724998586964034,27.868391832397382
334,-28.937898179878918,70.7519444226428,48.118150433916895,36.66306323690265
335,-25.437131034819352,37.84275804090998,63.18809607174671,52.31679287825362
336,-23.224808940630105,41.912862170350685,49.25243815535866,37.28884112326327
337,-25.642330243514394,53.21082771369286,62.34498291810961,45.31155084731322
338,-25.687396465002916,38.592133360141595,53.897918604018955,90.66893122952095
339,-19.091491435475152,48.19406917794484,39.042894668449414,54.117512071109296
340,-29.449183025247404,59.52677310784708,73.00073201310947,56.446386296771855
341,-19.016480369508912,55.33407688692041,42.37521638457324,33.63752895091267
342,-17.55086905166186,43.126852577685156,38.946816247451295,43.46369538306618
343,-18.397910747413388,66.83551082194593,59.7576981301581,51.093573215081626
344,-24.857746135240617,48.791081942035795,49.68893184643752,66.79967707789119
345,-18.28027522761122,43.119375109183736,39.433108596830905,62.802222363787955
346,-29.04559595312422,36.71324969334626,36.52300630441024,66.05922223564477
347,-29.30326905180985,60.27702575479813,42.329012506983915,52.95306605252047
348,-17.034476759550966,36.83860592189141,43.97512560452229,59.37268512832577
349,-18.373712882807002,42.09453529262897,77.04534902583252,60.32987637950859
350,-14.251218788501598,43.883373351774736,56.93503411727221,42.61232697323666
351,-25.487244593156046,40.43859348996799,49.708740536309314,70.64709347231724
352,-28.428342314571047,28.753810722281244,67.493284242097,67.67612089960524
353,-25.864798139665663,51.14417032250067,48.09617061591881,42.043680555828566
354,-9.247584743695645,57.50525857879791,56.08031684838285,55.53413178086977
355,-23.347780257222237,43.272496324876776,34.60742742783169,42.0000517615206
356,-25.901355325840797,50.98375686800399,47.26490657675155,73.27512627904694
357,-30.352080714751725,64.05389092448304,34.712656951367535,51.954170958429266
358,-23.578516093249704,28.477016962210456,60.15915162429925,72.5393706501265
359,-26.098642977302823,58.15968720770498,60.07585454807018,64.16497278032205
360,-20.186444895596225,56.98284870735202,70.55106650471005,39.73930334049715
361,-23.574537579982064,50.836701857261,50.77930132558099,39.3674109919019
362,-24.24133428257315,51.829836977674354,56.191226411600276,62.778823756381314
363,-25.32925813977003,49.08306634293347,49.56904737396294,30.640215035388565
364,-20.83254481073732,43.27824880398672,54.78170404829879,56.44889681914281
365,-24.08390994984812,21.998759643686025,60.01613198669325,56.395552197339214
366,-18.663291797607666,30.916423066135444,53.56988994115187,63.923554802051534
367,-24.46532733316449,54.28619534463315,63.1656682913834,49.292591934627346
368,-29.205705734289634,54.87695719621976,52.82234218070964,78.17252352142762
369,-23.000569078289356,78.53476366207681,23.708546170684595,36.99830350816419
370,-24.85090774926188,39.77307439300679,62.7794038807809,57.71569046021117
371,-26.99517564170348,30.93727991808081,38.32621320982749,58.75688581568482
372,-27.982197345695525,50.232469657388194,52.015497248093894,75.11017918413273
373,-9.466611976734935,49.99142001493631,27.997037018361283,57.42830249042613
374,-26.500379155394963,59.47554900941205,41.69539186336449,65.95413496344122
375,-20.823398706526397,72.30676762198608,67.54055473377937,61.561236744316204
376,-17.389623267693654,53.266130195598514,69.52864662405226,39.680405754061134
377,-19.916270807134854,61.86382670539006,48.92116235333298,51.553325177109656
378,-22.62989531248801,70.94842218006711,54.1938622906251,50.72648523539411
379,-17.80342166324279,57.27910972799999,42.58601708251175,40.56033031807398
380,-25.176864510815392,36.42315483295247,53.56458780148523,57.39002949386277
381,-31.83910741356563,49.92854599504361,14.920883305485058,46.768661862759544
382,-1.6866928831705108,82.68048701266704,51.177690769281284,33.410558174082766
383,-23.462332874201387,51.60117632910132,48.235974480224506,40.221866574490726
384,-16.831645711484054,58.49104556290162,41.466238380838035,53.30741179555236
385,-25.936703663393573,61.243844064817736,62.72682264774676,37.26415011413754
386,-22.652601330254665,55.89490089347846,42.55198822587664,51.35832113697416
387,-22.399650728464024,62.38626137961305,60.81886016830769,37.6445596076376
388,-20.31468215235943,56.475432450107334,34.47449002649093,57.95691992822894
389,-31.323539090277723,28.95758344992572,51.563678144052545,62.49976458559972
390,-13.606999119916997,58.42692995071961,20.756255091373156,56.87629420363983
391,-20.892817836665685,47.17332110204945,37.85391816297365,52.29881188308088
392,-26.571606346875335,63.71302380457185,66.06650967546406,46.16667681517042
393,-15.405537508842801,52.24963505892157,48.294706329196174,57.31834747108652
394,-11.355236973077632,50.593750070682134,59.32773723201344,46.10474643553242
395,-8.516500532936833,44.82654677025882,24.858072635411855,40.69770476735566
396,-24.156744039887084,41.4145874452098,53.53840471844765,67.15658756309475
397,-23.860320566014515,43.74247791557917,34.66598521818169,64.8580803263515
