unit_id,FeedWaterFlowRate,Osmolality
60,46.438440020973594,51.461272167625026
61,30.763287842824106,38.0902558052658
62,60.82063887855095,31.905381283501395
63,31.320632432731866,34.793022361263084
64,55.05030182046604,53.971855579496165
65,63.88971025622055,42.44023415596855
66,66.3139124347806,44.86180897010399
67,56.437759855601975,66.29672369044398
68,21.46647028648362,63.31334836220768
69,34.78956843545505,54.1429860205087
70,35.06394530767839,50.56552998478293
71,46.39210925742101,33.176648836633255
72,38.78828785255622,53.586537882301016
73,43.205580661610924,72.78683307620923
74,35.590380878460294,55.56828460705095
75,52.907516719528296,61.54365474582261
76,53.35342606840089,26.346835854823563
77,30.901715963177526,50.51218704801995
78,27.387312601429993,49.405883223204775
79,43.167848654992945,39.66240274177769
80,48.59826894536517,45.588667735500856
81,30.863300860516947,43.01238001541342
82,35.88030590872111,62.01304072065411
83,45.84319497377375,40.314893055715615
84,64.74312655593151,31.49893673542693
85,62.02292553936765,59.9991910439409
86,48.687299478647034,57.8127229543102
87,32.51990245605881,58.36380770998891
88,48.993894387430515,60.73431942891997
89,67.4429444723155,68.70333546785619
90,49.38202839030838,49.597521470280654
91,36.38076877486667,71.22932958525912
92,39.85104977730366,48.99219295626682
93,37.92752646374461,42.56786372260063
94,55.29108890294753,45.839015208771436
95,51.787155363162135,51.4500983685814
96,54.45999694837295,58.14583524105001
97,29.62857181232134,44.7489226627332
98,41.69686457894709,38.84843495093662
99,33.28823837843673,44.93400390709398
100,39.25483022968528,50.76269180774086
101,42.961939793010636,58.11884649157605
102,42.41411006862412,38.975295829494954
103,40.99581854161608,55.85721916264751
104,38.23445671094913,59.79217442004069
105,38.556535697928226,78.77162577135508
106,45.228966251928114,42.03230975783565
107,54.254464493605425,26.105266303340386
108,54.14909951035496,74.2595409828654
109,68.68594033370091,71.13003297245929
110,46.803927005668605,65.31283880514275
111,59.040979079250974,33.56682201130503
112,50.57022786389998,54.891407178086865
113,43.28945186293736,50.99423249520429
114,33.703110348022314,43.55874286533077
115,45.850265768084164,65.83730609116198
116,33.75253838096895,66.74705050181362
117,43.43717206592818,33.86833295187331
118,60.22960994204069,69.77099550297626
119,51.7288289172887,64.86971556462214
120,42.92454117231517,66.40312416748365
121,48.24771673024911,48.73219557947816
122,40.93082227949143,52.38570358454422
123,52.91860557294228,40.09811684769875
124,56.63221241451698,32.4693254352496
125,46.28867915145075,29.407361008511906
126,44.98963132802085,45.43012283058206
127,50.62187388283984,48.54614622033199
128,42.96163782923362,56.723777198873535
129,29.42957933368594,51.55005212526469
130,50.986993733216565,52.437903390441726
131,39.42538345364756,56.151042059859336
132,45.46370339849648,57.748480483299815
133,42.17810789631174,58.24366501673659
134,49.242037176458666,57.311118560018414
135,40.768340552261016,37.56468455833848
136,42.85884793431186,63.65077274864165
137,54.07509796084236,26.957837563090983
138,35.33066553905593,38.573870226112845
139,54.984738856041716,52.8229080783641
140,65.66117034638596,44.71450069723306
141,30.102125760097508,62.874500369068045
142,41.49649182857405,41.03816385672709
143,49.4780229575803,55.58848037024212
144,49.71191713240651,34.23281819120785
145,49.797008598461005,27.32484267461888
146,51.14910685780066,71.21849503556999
147,44.79696240513638,31.735766801351296
148,49.05869984598793,51.30320026019047
149,54.08819134312276,42.44302925038951
150,44.51690021884526,56.776354528153824
151,46.60642859000232,56.7926684738925
152,62.35616857246558,49.81357835256393
153,52.945417604949675,56.99673145880415
154,47.81722671347037,44.79391350337948
155,41.61677531632953,73.47313604043353
156,37.89681616764008,55.48259975913591
157,63.72203266214812,38.38237747967599
158,39.61945373969683,42.49894233897934
159,57.8138534707378,44.71537235449162
160,37.030927907996194,70.48710402392061
161,53.00854700307831,54.028425742428304
162,55.6074023225643,45.10932007228447
163,47.42998356827872,49.98239104034178
164,34.01220740142106,60.494803455962696
165,57.06355908851687,57.683394283044834
166,42.133719733338374,38.527919396706395
167,47.83492367992387,42.63887886572378
168,39.5528843159543,46.96613109385726
169,36.77927683608592,57.35569360236527
170,40.864539812264034,57.87930588322317
171,37.15241044640108,60.994991820831736
172,34.96140845458614,84.9461766779502
173,40.97037299975935,64.39996505716175
174,53.05201117929465,45.22158033799317
175,25.92784944980282,55.130444200973834
176,63.58544218856163,40.31398841283703
177,45.01408478273507,63.166949019358825
178,52.27624947937741,76.95180507370448
179,45.97964269041162,59.22866766886683
180,43.994387269525525,39.43605440292848
181,54.604885330401274,70.2942981199878
182,32.60526972800323,54.172899702111096
183,54.631938812086474,51.06944890630965
184,50.2530898630358,31.311454174332727
185,61.61844431679806,55.55739275633041
186,50.32656807579715,58.027302563060964
187,46.20492997026533,35.75590465287448
188,50.76156650795414,28.17163800043919
189,42.90909387139503,61.117659250071505
190,48.87778996621809,43.545502810469216
191,64.67042735327523,48.34138151236413
192,36.011354873286564,61.47937475888431
193,70.15595141563416,63.559316956914444
194,30.974441791926502,66.12694881339152
195,61.4988738344213,32.8595461884936
196,42.42895382579863,22.34839074221189
197,46.449415902869916,66.91158867315387
198,51.66250373798289,66.69327701470125
199,35.716134781782706,52.77568566702139
200,61.12638984320621,35.292683246888984
201,31.441067001395627,43.206792901337906
202,36.12243717951876,41.684094991434925
203,32.40974143669294,37.18418297784051
204,57.998052240215344,54.009658754451756
205,54.07811500737167,43.61625848230003
206,31.376230745246303,68.69046521879594
207,50.47075427169037,73.34601619311427
208,54.71535855206277,90.80684574117153
209,62.62422321267551,40.531058139370906
210,28.53339001035635,59.48421852631031
211,51.97453514247268,54.19794115546161
212,26.972747544568804,26.42680590948013
213,43.54414097740791,49.427845810305605
214,57.02350271210517,34.057969024350726
215,58.803227821116806,41.85418739760129
216,56.582363730930446,30.19167977649856
217,32.462041939891066,52.04712089272876
218,42.86213680213297,27.736488252682758
219,47.58868481884514,43.332809026707146
220,48.292372487027585,71.25775607770937
221,42.56817588041504,51.737408024319215
222,38.953903071337656,33.86492627297033
223,50.87568809510752,37.75993023611321
224,48.46680816318353,40.612028836376815
225,32.60733280218682,46.14858597928776
226,62.553186782488694,51.04557603428466
227,52.003099331872804,58.83771391721029
228,49.00152903389328,59.99437302091226
229,54.51471247939528,29.051546075148345
230,46.75176558197914,48.95418484446158
231,37.38718137102143,59.13630669957096
232,51.83617653853513,33.004556010990505
233,39.77498525743714,57.45272991672391
234,33.669858575318884,50.61135503510909
235,46.125124827198,56.14502689363197
236,56.92658476868693,55.634664678830404
237,58.796095863583126,49.45223254184743
238,48.088602269090124,28.99738489210349
239,63.02715599118426,40.08783973546616
240,38.155237814681996,72.81682781558364
241,33.821960569703386,31.778069833136975
242,66.22856337061752,34.789191892118986
243,36.85247924306805,42.81031936182993
244,47.7327880174628,36.233088775658885
245,42.92603572166375,48.154317456704476
246,46.63588398956034,27.437200136182447
247,39.9471302628459,58.73594932090487
248,57.175904244691345,48.838080473234456
249,62.71559622672543,46.08658552420638
250,54.42766101279053,41.95607200066441
251,79.32974889026431,34.67538555930667
252,59.52950891897194,47.979733553802376
253,69.46700166259762,29.80094748015252
254,40.25555069791551,67.38352476846347
255,60.792752347075734,70.6622260546728
256,54.90551662248068,54.80956447760566
257,36.49512279574705,54.80615773444951
258,62.88468175746704,53.93283023628877
259,58.706736515828524,56.55734188013345
260,44.49257046620552,40.51958998662159
261,39.68561534421318,44.10662776990954
262,48.62755070140413,39.03919596312335
263,69.19649671225328,51.63546350524395
264,39.21063563931269,43.90842946231912
265,32.529870425744306,45.309794281178014
266,16.844136209581,49.02741948781591
267,37.843908915938755,37.120318929070216
268,42.75778189160582,51.23181640456641
269,52.586231569035064,37.88026791260194
270,58.61875133000638,34.07986459445066
271,76.56267944763265,37.168798756868306
272,49.74697470357992,50.36480220546042
273,37.94355293349937,46.18309319972416
274,58.558174702837995,43.46809495418439
275,52.05988997238571,48.2948329252155
276,56.50230620803291,47.1290440077574
277,49.20630959338531,59.97957128673944
278,60.88958519819444,54.66480142489086
279,54.41017812361525,50.420012600643105
280,38.76160486784926,50.00923060688036
281,53.92215292951134,52.93328664852052
282,40.87912136768744,55.28464017087157
283,51.66249998900243,44.754072229996524
284,45.708617831301694,82.29032845617579
285,44.80363915214822,61.77018780780605
286,34.548261430009035,60.239152205992134
287,37.77854089187942,38.95781286249248
288,36.1929913978474,49.58759324065307
289,33.59555397345708,55.585079599333184
290,51.92388295230357,36.32053390549597
291,41.039345777923174,44.92639757065726
292,41.50997288594024,50.99210103382055
293,33.17430130704647,42.91116932907126
294,43.20043647928067,61.70129814041727
295,61.89989035401484,39.821266126649775
296,55.60840705523046,45.868903932983024
297,48.048614393085444,58.6797041527759
298,43.559757284362995,42.76422562380894
299,51.873682539700276,73.49674369938734
300,23.60675075942627,36.26368937225298
301,33.6124784583324,26.082585127631326
302,41.43933399068453,53.70487810280479
303,30.869617017462183,37.44103121492181
304,47.01577947174553,66.8710200462114
305,32.63737089465579,57.02261835305806
306,73.64826273582399,59.0796926876481
307,54.00526119094289,67.37628049473045
308,47.26929430412658,49.63152611745843
309,36.485240507186965,37.62256391420328
310,63.83640488331761,41.49640061774351
311,44.903706642048,47.76865363705986
312,54.19798734635985,32.11117964224704
313,30.985246502684603,29.163519975051315
314,41.48943840417698,49.878842006239026
315,28.03324732656899,43.863574919158154
316,57.29654352878182,59.8432765923898
317,49.813309142741,61.23904271707976
318,39.95358523283655,63.213784281012536
319,55.51826501998649,62.121656669852314
320,46.62228261079213,48.293727288809784
321,44.9190779778117,43.880964785903835
322,41.283626115349264,39.80591951397947
323,33.038668721135565,40.01483210486174
324,53.84683247628921,56.92005059462921
325,57.52057737522396,69.70904255944153
326,55.388269858649245,35.16644550428063
327,55.67748552279083,55.95551625784215
328,31.607724894874995,43.40024334442087
329,52.87918700304149,37.32300839328357
330,56.86571231057652,72.27511281091206
331,52.577551586383485,63.851768439082804
332,48.242509294385705,63.04137267812166
333,50.04802215392987,32.923461746832444
334,44.4388048987164,51.81253624452605
335,31.962175640921206,42.35110653398533
336,43.05811074605184,61.36559586329622
337,49.66097008427937,30.195160230878727
338,41.36664776553398,48.805694594903194
339,25.4571802607174,62.06384969979177
340,52.561236463575874,42.642935575255045
341,52.29941580431757,45.40165301359748
342,44.05913792562726,51.27786365662178
343,38.03532812115552,71.46247892829916
344,31.18114312982712,55.4923631678777
345,48.019879252588545,76.87058600607361
346,40.70148773990873,72.89242587842983
347,42.163742567910866,61.13652574004157
348,47.305886450145394,48.738059325243384
349,36.35643956382556,41.09294553417089
350,40.583910233448414,42.450085794451276
351,75.56432260934922,80.9278942440876
352,61.42689514086232,50.37600095551142
353,55.529975246719104,39.27380153352205
354,27.971112664774918,46.810027352792446
355,47.232078078547126,48.239796082683746
356,36.79170600538068,53.17281415372438
357,62.01353394649223,31.590067055010223
358,40.15474287609034,46.598985281464984
359,33.19926166749306,17.96082965595895
360,17.34883708079671,49.84148871131397
361,50.258702176289255,46.0953965660552
362,45.92193548804957,56.021314329105714
363,37.36965603527007,49.24540413676569
364,47.220576845161006,58.67103672674679
365,50.34301578896124,45.14207795919471
366,51.72283726449688,54.8315393216558
367,45.01932618078769,45.65731920373578
368,39.898519728944535,33.81098771063706
369,30.579280113255706,51.564293460335186
370,29.003425902498403,46.63102964557154
371,32.58116380973725,47.9470892053041
372,46.81480076000025,52.01821730389583
373,32.9783645999514,49.840140190535095
374,49.00541609712787,52.45889910897896
375,52.24797593463318,47.10917560211925
376,60.39754137068431,35.86671502493027
377,39.31590324642232,53.060687510614095
378,32.10882756204798,56.66320269251297
379,54.836283199177934,67.1109673147809
380,62.46665472562412,25.892364328607446
381,44.75431867112506,36.16484055817244
382,50.725151692183374,32.77289980413448
383,34.166766282901065,45.58593145579741
384,44.96234657065686,71.62765702019179
385,58.21104497088716,33.38207389613291
386,52.00441150903469,59.418930069540906
387,52.37036886831741,36.3514812153336
388,53.06139638750473,34.326738042865315
389,26.620033839963995,58.30463709580141
390,45.37478660910003,56.962032753362024
391,28.574347295034332,44.01864463915907
392,40.83554464618074,65.4063523806891
393,65.39008353391367,63.5020355232583
394,53.324107853430235,45.96890131069291
395,55.951843492115366,23.451025914854984
396,40.458377964047926,35.905100017227426
397,52.237939734067545,56.32634717286281
398,48.63135142781907,54.960126235468024
399,44.549256277482584,36.99062426116297
