unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,NetworkTopologyHops
69,8.302465011724614,48.691279611925694,49.76632247433572,44.91001714607871,61.120660195264186
70,18.396615190528195,38.922635401546756,36.80533257587409,56.96262937643368,44.78051795686169
71,15.926222641178136,55.145907339909314,46.630499635413834,48.30978368892331,45.147237575280414
72,28.801848336151178,53.80489993318246,58.61926853499293,43.409358887043055,45.284995856590804
73,7.847872583896791,60.088680344323315,51.121651336940346,65.15264230635599,60.929401349466964
74,16.70814886630242,47.51687261276547,49.5846078848761,39.980663651477286,71.01110453881383
75,11.464311504556871,59.68748334005504,57.0063716647477,53.37900341020445,59.06835559413874
76,18.548237997001053,61.4834046558037,51.628279213444145,50.27519310246856,45.6312729110435
77,6.293518299972634,57.29047781789655,59.61851432484367,61.57581419862357,52.990571236363216
78,21.273916578491118,55.038317476087755,38.332926585068655,47.94574567007406,61.26139770224139
79,25.11048269125262,54.66945715588258,59.784242872297455,35.141057764170945,20.493726373597916
80,51.23176110175194,60.43069674416597,40.0726049519087,56.301008757082684,43.146093868269794
81,33.45151805951647,51.76952539017732,46.367936579290536,59.22082077254805,56.45483225758308
82,16.095453701158526,52.75220874911399,44.40140109000792,52.879881499137326,56.06710427807254
83,50.73882513694877,66.72880936045868,48.63266184394834,23.97634197984,47.77400069746858
84,11.756976418062958,61.23859589764941,42.99464998378026,35.08549463645973,34.36231977161771
85,15.873617186632055,70.25179286684164,51.24197866149948,55.154024191801646,45.85843739899065
86,26.432450093643247,51.563404543577775,44.480107813762174,44.639050677490005,67.48693751034018
87,22.970804142776498,57.21208984700286,52.601236317029276,41.809615748277146,60.61671988576261
88,13.71192527873842,59.035675494533585,50.662097817462424,52.74653081033085,59.00206426806723
89,20.49220267080388,71.29751102243534,64.0187627639485,71.68720428882446,61.23725317138613
90,48.29243580095206,48.59851934693967,46.85303684503481,53.06073050966043,49.62670704678328
91,29.402324771043485,71.28129807796654,45.30398876046615,40.940301926847816,8.35348892826091
92,24.13129941313305,38.937915876819964,46.287007075743176,58.16000924171749,37.1087354701203
93,34.934386911148735,47.88623065128263,47.596521104208804,57.28017594896811,66.74680434972241
94,38.49771641797114,66.18239820250636,41.33802532220976,51.328835709194095,44.29072091940046
95,43.83860885164256,56.14564118887227,48.73100743288735,44.86835622603053,57.66314898172552
96,19.21565290324117,46.55879715994908,48.99271544167011,39.91733085516388,55.10750173925897
97,30.827550278684157,53.371901533719985,36.687029784437335,46.39297808325795,39.995759748222184
98,28.733863473449418,74.84504804654776,56.377904282749675,35.23177834739475,76.5324443341379
99,53.84839324483012,48.211884039587076,44.58222703080987,51.591652635623404,54.00345095242894
100,24.16766488025264,46.224470125768114,51.19186276710734,61.92794433191312,54.27471885095007
101,12.528662567444252,55.973915589986944,49.70988274315256,50.76599478569235,59.4743310358668
102,11.13623540166146,62.476419670145354,49.73007459401429,47.57926113175506,39.50558845930881
103,14.131529414642,64.06393274576318,39.46614689874537,34.096108403180914,56.81305515043286
104,15.112064906308364,56.7006716304006,47.63877442418909,43.483868741421524,62.809614149432605
105,28.654130300705916,66.81167866981917,49.83220509303194,52.647773781079366,63.6389581541729
106,15.42258781479461,67.67620693207796,52.82620317345914,44.513333171719964,39.74553939737363
107,32.95228976805001,57.83749875089533,46.34452016515343,39.09718383765675,38.48803209691192
108,26.41458014294733,61.051075699068626,38.0189954238115,40.58266616722526,38.48952119335543
109,9.513182754609863,77.70143969475303,50.78169220913701,49.29560030427656,57.31265853333235
110,25.408722951695978,61.98326403677299,51.932619312077186,56.494134334943496,58.52268166766981
111,26.44402463176732,76.86325651538641,54.89929547420293,54.25606406593773,75.43934237622736
112,30.857903531075895,57.214302007266085,58.37722987541414,57.76437685325195,36.01125720071016
113,36.82529108818169,49.30538411360375,48.74138811850971,50.92480616346765,76.2670057154348
114,27.481225864150765,50.68115456305315,54.32651430013164,75.90029577794014,34.96428121470577
115,26.642834966370927,54.84292018367508,46.106138871719054,49.70357116320161,48.20311572023036
116,38.52314196916383,50.79415570476524,50.557912779201736,30.897802611310123,34.60891583353905
117,22.02178409639727,34.81399435663465,37.4009729827584,59.58351450565559,52.358078222805446
118,35.23551157617627,34.153177357320295,37.95097564991246,42.03768578720664,44.71003749514363
119,8.530165899942464,60.02092842835366,33.12642846170302,34.09955253932469,53.87583814855754
120,44.27493978407583,41.028101774451535,50.817112153637574,31.059253280290868,83.86995055471985
121,25.343866965592277,62.15495051913423,44.04946410157631,53.5186623027845,50.21949127752547
122,1.731215334511869,73.96790005187569,46.656897726041834,37.75801994707388,67.02331043116776
123,30.37534186638779,42.7680340254244,46.58503122221883,42.63325400786911,44.82211365432954
124,16.192319749816892,61.73652241553119,36.80931547384028,64.44544039082872,58.63674130445234
125,1.6019982050296173,71.94968387935226,64.22417060473286,34.969453373929476,60.128284529868964
126,18.60541734795523,56.24368567727328,37.951340184383945,46.15575534644829,74.76469131705713
127,17.773869715969358,46.25303415021019,47.73938864646832,51.96103623711141,54.38893275022868
128,26.176692993352205,40.857984152334126,43.26337815271296,35.8765227291472,56.67417945025187
129,44.084840183922765,60.23634811186787,50.793002368809866,61.67804690938108,40.33124774016247
130,45.241950807951554,46.47274984960552,58.36472854587088,58.89843805179483,54.438677530062584
131,29.730119297698145,37.38861773938146,49.916258963139946,46.606098922064525,64.60662735006447
132,39.389605058715475,84.37501871630175,61.35780839166872,40.0651264605897,51.1184746130011
133,66.45454765769072,48.617164448329625,54.09923415867863,56.40566144603776,71.76509844944786
134,28.506847035478973,61.244545488218364,60.89587885761938,48.789084959045226,67.8235818298351
135,53.45791324453617,39.765368870165794,53.14416703086244,37.19263500272254,48.26878331034213
136,33.565797350242526,48.50793800443721,54.65895579433925,39.28166876898992,39.98549739021134
137,54.16192625901062,69.30433706650129,59.67445915917151,38.15473568430774,42.43900417932426
138,14.37647272906472,66.00268431999415,57.49775292212847,37.32863516227467,48.27273912014484
139,25.68350403409103,52.71711594281596,50.446679834702486,61.80404645013667,35.599785864136784
140,48.57878355880529,42.077088059011984,36.443052716245504,53.44496786234952,29.410697672334447
141,14.093209785562095,77.85268515183412,45.00015617977026,62.55195666488716,53.04327119708059
142,50.28648060730584,53.21344180107014,62.32766342665831,52.154786150714415,55.8981743404356
143,66.80270526380355,43.03416716999617,45.74465500431758,46.7497816707405,60.46995420988982
144,9.997475620562762,60.97790603844248,54.180606672851724,63.833147002980496,52.29158807936949
145,52.6936488118154,38.875593441854996,40.114204627352116,58.63516712350307,44.936701589099606
146,41.69008190156053,49.691664975017545,41.401141448289735,56.35094564697093,65.98591563827374
147,19.043404237167454,63.7954326690542,49.14965171766482,48.73398605947027,72.21431705285781
148,26.60042852912603,44.21256443590132,34.85553226770762,39.23553038280397,41.655801309889675
149,20.03823319315541,57.77439968707104,49.292307471548284,43.89341460092996,37.25469021914286
150,29.87751158425216,50.26719070512294,61.11805768026695,37.95172827722018,45.93223203326387
151,31.812810588178078,63.161212365939974,64.3788488295562,54.691586158807,67.00153711725034
152,16.334939589489313,63.54694593596884,51.86789392071661,58.874645538043126,61.961350527968875
153,14.136372064836568,62.64458182670939,38.1526285382301,69.6667326843649,27.96851267553838
154,17.555264103580853,54.764273823526565,55.13942585886109,48.62542890351,44.3257310304089
155,52.36135049414595,55.13635843953004,54.10528369365999,34.83829098915827,24.699630523233285
156,5.587573240604606,68.66691594298548,59.25023158514903,47.32115452716143,48.28968892952649
157,38.07757952412331,52.349780505805086,52.922573582619776,39.98031358591092,52.98382789459327
158,7.287242436454225,76.58490812247217,50.75725340478996,41.64101253508353,31.2692678259531
159,8.503097083872703,53.62929981893501,48.95273767109612,61.94112612391211,61.11495417767289
160,7.216044489987229,72.13862373068353,41.67004283402284,29.339935842150403,60.386293682837135
161,19.0889254812749,52.468291636493575,43.18065741665379,47.81088336353874,58.806412350927395
162,29.287928704284,53.59375636414995,49.82717632884473,83.86361887145907,42.53296059611138
163,6.0290855681217,62.1719126000883,51.38625031053248,62.42635709774621,45.1607412712602
164,5.9539790454873565,58.136559390680524,33.719105174124245,42.27993296271653,54.79981136368909
165,15.525685997690443,63.01166264323697,43.683669411301366,29.426421351461308,56.62740550295546
166,27.684609923585178,57.7090388028297,52.66826573477906,59.3139400508467,65.38200593796181
167,24.791301810821555,65.15467130488923,57.47459133905433,58.4663545140895,38.711051921745174
168,51.08865868001747,63.569802934339435,44.85270290331463,39.290143319586655,32.86318710562877
169,25.68248794630108,45.51889208664738,44.52764153399534,23.222334136225925,20.968488820322982
170,30.507299567343715,63.132803807409005,49.90813776827968,40.95960781790223,44.153340946172534
171,29.04132376509517,42.62563815530862,53.13024350295946,67.48733124927146,59.337304198654856
172,16.698506042148157,49.46429528403865,42.5541174763489,49.23624891495028,63.75133674755912
173,23.749130453702968,51.58979300229592,58.55391312311295,59.17040046704564,64.91708695392309
174,42.00749503170109,74.77371094335845,54.31756137950829,55.556261885701915,55.2261993963139
175,18.48027244274197,47.41018533004334,58.171785344473136,24.35504017169141,61.53697449420119
176,15.650050323115796,63.16647129897214,51.21692438005236,57.14894317365205,52.996518965205865
177,25.938554625096927,56.68876680179537,44.36094616875598,48.55502029401516,61.55561240178397
178,20.654834486161917,68.0094769924099,49.543479765146714,64.96514862516477,51.58939011036998
179,26.96191984342577,42.78711732873704,46.418024935480524,22.484918554546656,36.790911584345714
180,50.90003531548105,56.058585889624766,49.05927116456924,63.66884610988873,50.6892512264317
181,26.22937733516701,48.06342265356461,35.61184757237793,51.09909529114298,37.6441262506939
182,9.198581100883448,66.4399694929534,62.1712546088295,56.04277166717096,50.88624676060686
183,9.114797908923958,41.856969987902744,54.27393418739097,58.116959322534534,34.35414805878867
184,22.2074910816032,37.60520998769723,45.88112494242956,55.25326463668266,49.35169503088007
185,23.795441190057307,39.11538566440576,50.671962971376665,59.895058508403125,21.991602089809803
186,58.92432463709057,62.50359118966187,41.7774317945305,37.02209604659281,40.363727897769344
187,17.202671310558426,46.058426553681336,54.68614078705716,45.65599769167213,51.860057376727326
188,15.666053231600966,54.090467095309414,52.43932206641881,68.04434232017904,52.453953990632634
189,44.726604225159186,32.523158020956025,56.48184438100402,37.41055401956764,43.67483551004914
190,13.022955916422534,60.90284511988433,58.49720521521538,64.85978745310545,47.7503287401711
191,36.51185549853741,51.68151859221415,48.98426373552132,47.74243391333507,54.79427173061673
192,22.18486999281405,44.28291726317702,50.4698037457091,63.29048692129147,37.03605708931149
193,8.788844603144355,69.14135788497552,57.0557007910336,39.83308083186472,41.666108513092944
194,14.496525139847401,64.33523013102135,48.631164386796875,62.46757459815834,29.690396285756755
195,27.777741929970677,41.348891308417684,53.887292769832385,63.66946012428727,56.476579472869
196,25.323928252381066,42.32900462127387,52.23612805860242,61.50280754789437,52.88825760720991
197,41.87843559888259,48.648357016561896,47.090513571754045,75.92025658385164,65.7733141967739
198,23.472276565362158,74.32737964925161,57.892350488853566,51.039630137181135,48.85078889313611
199,17.828800008763448,53.21911663495848,54.9658246660516,40.094168888333385,42.28508036822086
200,21.39333264883251,45.93884431070367,40.944090167225774,55.07055868338194,64.69355571041146
201,12.235763521424158,59.65053802401455,48.459979446920855,43.66014086270301,45.45443619462448
202,40.957118120463385,62.28703732380488,55.10106368519119,51.39045238451075,48.42862801427466
203,15.905345099814726,65.66784037443766,53.26712649612211,36.28873799596539,68.22801872847563
204,28.773373256809403,40.94627261117043,47.444813218329934,37.2364625158891,48.88476895799591
205,21.867863907081983,60.55168161462375,50.18554550337472,38.31319137444289,53.99103229148848
206,35.75714116607345,19.999349811980167,57.00688075278672,38.12241946958811,53.181897162975815
207,47.23799683520757,58.89602757616481,58.17808651982026,46.21952818349879,55.2366951693278
208,35.03173388757694,36.50397015184478,69.98150454002251,58.40850784330607,38.94896305732431
209,33.837596445865536,44.14215058788027,43.25503427050262,56.18378651199792,43.09246337362691
210,15.158114776913493,40.45548620314781,48.06915638092244,49.94680097779241,55.11788083732457
211,24.142334853915035,48.67209884551304,44.6139364495966,74.88049598025907,45.906137074214826
212,16.949330930857943,49.62971671811867,46.49601555337507,45.202043724906495,45.294836854382915
213,36.54937897347324,59.379430892925996,38.875639603884615,32.129557521638034,43.80357708356644
214,38.0794766444066,41.898717078718775,31.019487599442815,44.305727536940935,52.82550898739841
215,17.695997418959042,54.50949267910947,55.31966077634946,55.667545319008745,53.48790017068544
216,43.666283948121446,52.11004025258592,49.65014884794016,65.90578131120175,30.08127528513964
217,25.226986564904255,62.67767416650227,47.08267509953055,57.95913936090328,46.12876977109023
218,46.653368794837505,57.650687205542944,52.050365344047464,49.65580197878882,60.14835978089232
219,6.788331462802833,61.627107426924454,40.623513543122414,45.054654703439965,41.68031969718336
220,20.36888113214798,76.2864638581661,37.071267074322336,54.973624696054436,58.54146721517515
221,23.450104834194505,37.44381356918386,44.57591245948692,64.67179417852488,67.563164587786
222,17.11840605771303,46.84980175790286,46.88712886157153,64.56404442895075,42.18161465292639
223,44.996965574528616,58.244840262147974,50.76438388953861,44.879528198531084,58.38673621079107
224,27.83693555118556,57.086483431476026,39.259795357495726,32.18013260714274,45.13487607869263
225,55.67323397152876,35.93327532301606,58.617981189224516,29.70078147169705,26.456589939118814
226,35.16367794999661,29.765666579447473,56.01584526116788,47.4261026469507,44.79802892183696
227,28.612918091942703,60.39272191819553,55.02363972362175,43.210085012476576,52.896168046530796
228,8.147024746187459,73.1064500347957,57.30775471601775,44.78807787372376,61.21350974643588
229,40.799186982570966,45.83740714243397,45.09487335828293,47.23146477621448,44.191168021295134
230,59.16323600898581,54.62453829663299,48.69540521922394,52.89608448634671,51.9641730289235
231,11.83621878798128,49.03178974923992,49.4586619260514,57.816126536513686,66.90563866280002
232,25.075541178160414,72.16963921756948,39.26443252875764,42.54722407659034,63.424588564367276
233,30.532862733805487,51.37506303088866,55.3793876953608,47.044094993496294,62.75023624156807
234,8.153267130043083,68.43030030092416,57.0667068499712,59.70808533485656,13.031540891217798
235,17.94186337045782,62.963193974405876,54.38736753917725,63.02220021444576,50.02399224608742
236,29.452642801229803,54.44748981601646,61.3881151100214,30.214214312767368,50.318118837209816
237,23.36149772359255,43.38489756414927,52.00347856752123,55.62302753289043,60.89575112770582
238,17.00041588912972,48.576108770070896,51.06497796948199,28.66916958277096,39.11123103542839
239,3.4646816062423316,71.89574032551083,64.2304039996631,34.405648631236666,35.88851131214633
240,7.2282103810344935,54.19703236231129,39.106499627303336,41.82908216434831,45.96286898659581
241,39.93886379614399,62.71019475290818,51.95096576287868,86.16256874439087,52.58222632017094
242,33.03834332451315,42.120502305841065,50.79213619652307,36.4297259132271,53.85982777582625
243,39.08138602131887,32.416177879083584,58.05444515486708,42.23085331197513,48.63485986070389
244,28.743282704295517,42.59533306650062,47.58106144991857,36.624120221309674,47.14258580821408
245,20.154117437691152,65.47507860278444,28.155280465409973,71.749807192378,24.45081896068664
246,45.09398923789796,59.199289044769706,30.795542457545555,36.59054212104975,52.071055958492174
247,15.529178738769865,46.873869783613976,63.09186699434889,39.50670660077858,66.73374776292191
248,27.280508002627762,37.45139170718363,42.692856409350604,83.18877088039606,59.75332308406778
249,6.714683404490272,72.41328306073265,61.5648581728665,70.6309440552393,41.98237964438658
250,14.15020820282936,48.5415686135444,53.64018481906158,50.107396957092874,17.133044125672598
251,27.69515164827735,60.70070491391435,48.54126304403583,57.42276499985115,50.64577139146703
252,22.491798961477517,43.883549013894864,58.328404022879745,61.52829490807188,53.18137471800904
253,10.560738804796134,66.75786476734312,44.427096221518966,57.61816935248632,72.88441342484671
254,11.216440084662715,57.40727427169239,36.03424501549776,53.82534849694453,66.21041668882341
255,17.12536630902326,40.685932633363194,47.12328676394302,30.50119553700952,52.98831410239921
256,43.2483745174772,40.37543655262001,39.9850551737203,40.896326373959816,48.83368640086016
257,16.207767789761533,59.89403434236635,60.113984601518986,55.993494251093296,54.07549471503422
258,13.799824627736413,59.719284720970926,44.06099748305186,45.75913826348144,37.75606890335576
259,20.9086370175248,45.681371984520354,45.87552080602746,61.45504597956621,48.32701506791325
260,32.39996556144515,57.737386343338365,30.524675474146644,60.17937698484308,25.371066392817117
261,53.45887778334908,43.55815230798938,57.0049463629579,58.49296291703695,58.91023701561779
262,44.808883129859815,43.92437574122134,53.61134617711846,52.800246251441116,66.45767957668733
263,23.761630080343714,74.8698373414842,54.42000578024152,49.224988792091594,41.39659501872617
264,49.394747131615155,41.05680111224225,54.33476386075128,54.38474210756971,35.0362383750281
265,61.70382435858233,51.933413405715854,49.456359088208295,54.17698637758496,46.897909827621596
266,39.59593446753576,58.67711281741098,49.17358599881507,45.18001161696665,41.371199181443714
267,12.383025778506857,69.31356149439087,66.8449836921579,54.72469943225254,82.62104484053837
268,15.914659959980865,46.01514031560397,53.35645715264414,41.668873101448526,72.66712752988732
269,8.414425339815104,60.9762355145964,50.37801353410432,57.63293366660552,40.161740668517915
270,48.38551606723436,53.2607261362798,43.761742002116485,56.24173757178696,57.73080561574523
271,45.34154118332556,47.02196216801352,49.08263571877448,46.60164981482983,51.36705992075374
272,38.262192889331956,57.99198505973004,50.29064018138718,70.21297663698891,79.48841787721341
273,32.65007658954708,60.15645592376042,60.046058879543445,56.84026417067899,64.15666837288136
274,7.1020210159205766,56.787312746057566,55.521612473273926,39.411737723483164,47.13380373633916
275,14.787030284516055,59.12810735605074,59.4681100840942,39.8552318340523,53.66568975730926
276,19.292736666367,86.60564522294412,55.3355763192627,26.187564605416576,35.366187125087635
277,26.784471038702364,53.79829236293247,45.58608875922323,37.184003170717865,42.07686847580432
278,55.23408271177454,42.021266213578784,35.58857296566083,37.9241534000838,33.829890101381665
279,28.57630080867574,63.244401392171795,42.532714460147325,40.73660689937901,39.18833719499747
280,38.035592008075035,62.56429312368781,49.59695431049222,58.451511148792136,53.086439284809465
281,22.434502680541254,44.88309977602969,66.01469827322822,68.55462635948956,42.11542217715318
282,21.67108204437524,52.93133603784236,55.993953418228045,70.76722871958452,64.45526028362659
283,25.65274140738389,48.736328694156875,62.30436774501942,45.90155077227344,55.927893279446685
284,22.804490005678076,49.61414639170392,40.56922501080803,46.061629228802985,75.7179537375485
285,43.251539453787494,38.67843325503729,45.09467962447353,45.07192534440725,60.29257092698712
286,32.3666125972358,43.83354706569069,58.26546791610292,67.13350549206463,65.13391288301086
287,2.0398063517587404,66.64254240434823,50.77537735396208,46.932906719021254,58.65643650030298
288,23.40111338714413,66.85158250922647,56.718007502536075,50.88429494920205,92.42586974901104
289,7.296368811133074,66.72514277939685,54.05999781256941,29.239857882112215,48.562105653994365
290,36.88441667841716,49.689209547538724,56.05325722247064,26.048437270090016,43.879332192943124
291,21.02713758509328,46.50292894987201,45.45704020709026,45.755362434726344,48.82629546719921
292,35.196661288168734,40.1929698437146,53.171414737560454,41.30681465039726,47.21853321148454
293,13.984710751960304,55.98399737016262,66.65532794467603,35.69550281877961,50.80510929635692
294,33.271755088961015,58.11279236775093,42.949688547157194,59.192296187197805,51.13833045122124
295,20.391723078210838,57.45966937049885,40.93136037056706,54.43690731575554,57.63062053357123
296,17.773909047149974,61.871792377420306,32.84680085084288,70.05327823476127,57.036485653239254
297,16.94730775793252,62.953623829467965,54.204267622179536,43.0222409649696,37.283152873425536
298,35.874106837317974,50.55861875695334,49.9821565673554,62.00792702259907,54.58507056498511
299,36.732305194396446,63.37785383838013,55.39516619717253,49.755147909751074,49.911689000944484
300,45.48522733388817,46.308461231646646,44.387622642838,68.23846325736828,57.93259026735848
301,21.43686811039686,40.023060558960914,51.627733120861066,36.96889954135011,51.74045491362931
302,9.882141618183049,55.21344881272152,49.27021279893129,50.12736714906873,33.620789270179685
303,41.90657262745178,24.275517596539522,53.860446028031994,49.04470243921334,60.66771574444314
304,5.69265157628069,56.58641165472968,66.31568948536749,54.88914855368352,52.68145695035548
305,18.886483123254685,60.578726672496416,48.735346875450205,38.656114163216344,61.92233322149623
306,23.540617976007283,68.53010552204755,55.33302591056875,42.90557485542371,38.85538869259788
307,18.49267599347604,53.54411361728733,33.090880666787875,44.66290239501732,53.525214468220454
308,60.230543679785896,39.32669897359496,52.29647423092265,69.38813266022777,57.22887497362815
309,38.010020157097074,40.57633192510316,43.848814923054015,37.928584266741915,53.485467318058916
310,16.398855617904907,46.971714870416605,52.47808268640786,30.617285508490866,42.087949718924676
311,10.305408256849287,68.74752246497374,43.79370724003083,58.390604041954084,36.243030624291485
312,20.30060284015891,60.50152736964084,51.41428991972806,51.70634247551226,55.432307316470975
313,18.859315468069834,61.83973436804584,50.64280016899439,84.0491576854287,38.12958549493067
314,53.912631250210154,34.99670405220166,54.95426781889497,66.98857252959037,51.26426855750712
315,15.451353909646336,71.7311363752085,51.12474700922639,42.00110147937803,48.092635101953135
316,37.01290925860196,69.83028408836299,65.20655190780238,49.45762291834701,73.29047430881975
317,45.35764701710201,40.75361566493605,51.630457597981106,17.657242132261292,45.396636605992065
318,27.79226639522254,45.106787984423505,70.33742840300008,41.879319990800546,40.395659124959266
319,23.971329841337827,64.18956402445538,59.85281860022039,36.21576329672807,44.97374944112049
320,13.750045825117558,55.783192268569486,62.824310349406446,64.03749720099877,62.00480973234899
321,27.842982324780657,50.036746702272275,53.8469452637576,42.64486431736756,47.11860048839401
322,20.100301548663115,44.11421020467385,46.733508011409015,52.75457265413374,49.74019617476452
323,42.42795899184274,44.48429328777889,65.37838514295352,52.50239099200874,56.22398003805178
324,13.539578115306254,72.19824126536477,41.70174898209464,63.31406389934494,47.31249511164727
325,24.607181835761338,41.913494534607864,62.42532494776138,65.20079546619435,39.36128413826282
326,34.50511050438463,53.97237728132871,49.97101285465274,37.29704163145547,60.943134692484506
327,16.06942353513572,65.12627814241016,58.14834446730888,72.20810424051307,41.024790903226254
328,17.37823075818654,56.63373390267928,34.05805208675208,23.307398116218817,59.03918645125301
329,27.06373983321805,49.2508632872334,63.363376077260995,57.11118631173336,31.51197441256368
330,33.633498000465785,45.76850729180961,57.363762343983915,52.056514398648574,44.3286582298402
