unit_id,JobThroughput,InterfaceErrorCounter,FanSpeed
42,24.645840564420723,79.90681462513709,58.01645207453715
43,13.352716820531544,41.94439590001988,53.16792171445747
44,28.80934386157344,50.14343037686891,60.6807729293474
45,31.82916637179115,42.40269125620604,56.826884420693695
46,19.578871173984155,50.584942881106414,77.28957542787579
47,13.593034967205261,59.57870861262311,62.57666384774315
48,10.025093680665883,56.05693818077316,69.73645637247705
49,18.380880424761415,86.68460880939509,68.67303985388216
50,37.37686157523383,37.07741517006111,46.66515590362904
51,22.537461482101918,32.819811121276885,57.19936324200643
52,38.47106138782529,53.6923219553136,68.54382184024169
53,25.70307586340337,21.696340111054507,67.6361585922387
54,5.873266987301333,50.26442959729927,55.46285425926326
55,10.13451689110402,81.5890465759515,61.564395823492404
56,41.28711288083226,35.014086131764444,66.30440313006764
57,33.221135445543574,24.227100194782814,57.53227409281677
58,11.166765339333997,25.640671858409707,52.63918540054559
59,13.449598662323627,64.21900866802247,58.10007208078251
60,39.5861699779889,44.08609465536139,64.49650629647866
61,35.47928041375587,19.983187798566533,67.12494304981556
62,20.257259819138905,37.114389583779,60.44300712077777
63,39.179062212567466,1.7765208019451038,59.15684544846627
64,23.365335409126153,32.54736999283642,70.45704913658662
65,19.167365511371745,48.84700170823075,54.53016695904014
66,13.763574347054012,36.1932302687441,69.42491625376987
67,29.786517679079402,24.729559225269583,57.41065869965458
68,27.100840079819243,37.155359082566754,49.09924125391534
69,17.081579107017667,47.93137257349765,70.17782694172138
70,5.967479768412295,56.61174684708372,64.98217481780192
71,18.8478685832983,55.547547715728065,66.11312779194633
72,51.68110853564741,12.257839186015055,70.57274740502059
73,42.78849505984448,37.70246645234134,78.73668420957829
74,28.678581608622807,19.327577508911368,63.557244152819415
75,41.40204795756323,34.878435816351654,50.456836243560566
76,17.423434549330448,37.38434723105131,69.10383964231922
77,6.209000425225598,22.690398422928396,69.95508545834494
78,17.332335782850716,53.2803684823006,55.934639018760414
79,26.813609613797382,33.450178352419314,60.18102083282815
80,35.67588835054212,38.78256144264367,63.198255433033985
81,21.03858861830509,47.700716978863255,55.2238842147501
82,38.0680262741037,38.48296746928812,48.89170256160869
83,28.516822140296668,64.19364981225056,72.090546058754
84,13.266598442129155,55.77780369516431,65.24023733066836
85,33.74014318687127,11.329929546413009,68.12593473696589
86,16.658370880789178,32.393561679154864,56.70472451387462
87,21.32590732157699,47.12364374669453,54.696724433352486
88,51.468917218969416,38.14460063490206,63.82926857548964
89,23.40365653277705,54.82981929229294,58.418103866491826
90,39.82621848530947,37.9001159678776,63.320731310798955
91,22.026865983038917,35.706329008500745,62.6126148423728
92,17.64852984135542,30.562581439770465,55.36835256914435
93,55.58134562039165,25.08121106132536,67.31175327438652
94,6.230546727518881,54.668970062536886,57.79491994249942
95,13.99267918829512,45.97733120789757,44.35268045244674
96,11.083759157770796,64.65345555493374,52.43364249750802
97,29.735660362140592,59.81639069843661,61.16690993396419
98,41.93689389453681,44.80424206471528,61.17024086920296
99,31.29958295870744,37.5194714731839,64.4005661689876
100,13.616001498079886,29.736899446193444,49.88707659825
101,4.388094948682096,48.777526327836505,50.99423057984961
102,35.764611411304955,37.82698664192354,52.575699520923905
103,24.563088868514082,37.726326968943816,57.65605572724626
104,29.53595511285827,46.40225008124056,59.25110180796421
105,21.523599714335255,52.68536690935325,64.883543955872
106,18.903635370197755,56.13432998604205,60.78771385096057
107,16.899792249926282,34.07369697423562,72.96074514111012
108,7.88757591551448,75.10193009469609,57.63669901343999
109,36.575398346680586,69.07483167226292,62.73788408488356
110,14.594608922727195,76.63436301286124,43.47295262395251
111,27.321339394440912,50.66386693671032,38.06643005859039
112,27.643126133060267,12.677686804398785,58.168601173950925
113,23.81881515912617,42.00236784896056,47.46152639329968
114,9.270906486123753,39.53886346385664,61.044932760307866
115,48.58829118283586,59.59826107679293,59.69433629095245
116,54.67521394512647,37.805672756905295,66.41146846475628
117,29.63608795098721,60.22805195139729,55.84146272639407
118,44.15666618804774,-2.404855900665712,59.40629678507131
119,35.92990148469667,25.739030507254654,56.71331587469794
120,15.664092248048341,44.49169361416488,52.27807704108892
121,38.4227448860518,45.24830188024432,78.27370392613798
122,16.63263840614656,50.13005902912017,50.35072859790865
123,23.127099533495393,62.06937133409971,69.45064445186709
124,5.646707846851042,45.55180018860465,51.025487358135045
125,32.35387945127961,39.482108310334965,61.9051262823629
126,26.297702414601286,39.13966666520627,61.68970374593491
127,22.534112222688773,53.20212776424852,66.86745873051778
128,26.89868049687531,45.29744338290181,63.395854216557105
129,11.380999847150825,45.689097366483416,40.527302351969794
130,22.198487856793435,39.09544669734521,83.8200682761431
131,29.436894514391636,23.86512344260986,33.894342376744426
132,25.74166511497024,28.050123965393478,70.06714547515458
133,7.6036931563907935,43.38187202452919,58.52725086087534
134,13.639152773878097,55.9429580448655,62.397622989911845
135,22.036609385502334,52.454854961912986,51.78085479410581
136,23.338747121664767,29.148308207640888,80.80839747872815
137,17.616339887161352,51.32736637681803,59.32850839489523
138,43.837337498460855,14.146393511032958,62.48672589089606
139,20.822171575992922,36.10622120498403,65.43806878768699
140,7.1499864752511915,65.39216632697585,72.91192536018478
141,25.213259353763256,53.95244285408148,49.73537489187987
142,7.024811955409917,53.54733568398635,63.94686385020296
143,46.29412710705662,31.06344244800667,50.028982266033736
144,33.60152055473389,19.875482186978243,59.94679348962896
145,36.99852031261706,37.40855877754934,49.459249213966984
146,14.577011770587616,69.53556127383874,70.34052012611318
147,29.19663393454562,44.236282301492174,45.95828451525808
148,14.492994984234512,46.81074206190324,52.06396767437007
149,31.1931215053702,49.99572024601319,68.75746752803339
150,27.46310962025172,24.75384375320919,60.3796259629321
151,21.19214469964034,39.50117832437152,61.26460506860848
152,7.955446706782313,75.30618021850378,68.254268416511
153,38.15087558752734,15.156325190399162,54.88257616210484
154,36.60155927645692,58.888650528187625,62.07920865096527
155,30.39217053592228,75.51067474038462,47.76789120117582
156,12.701663044505048,63.461980898354305,61.90341903171374
157,25.280934246676956,18.48012503500189,41.24692812355914
158,30.889060353027944,46.70967448384999,51.360039788989134
159,5.548615331102253,35.083764478938015,55.125934544745746
160,19.833262039684087,32.297473847334636,60.39702453104911
161,35.049541158218894,23.825909615358228,44.74971953274544
162,22.82580743518849,47.46606377841665,58.01977065721139
163,45.0979213548983,23.069479326960177,45.71329666211225
164,27.34205405022012,80.86304530146528,41.68292791999643
165,39.99568264214932,34.728437145854244,51.568275923129626
166,18.970499391512494,16.779536951976603,68.05121724043305
167,31.25537333905992,33.93440970033621,64.253635610763
168,21.556040986168824,53.546288250869694,65.68035811929255
169,13.83673372139727,49.953051961649116,53.45775538923419
170,44.56951565454004,22.1641505997089,61.55265623463966
171,18.638123590246504,43.129727125661574,54.91445356572589
172,17.892646157821133,21.366006714536688,59.308128882017
173,22.53238360258052,20.99967858796182,78.64007481202277
174,31.385481018420247,54.39439497808365,68.086421925381
175,4.815024229720426,74.56385928017542,67.30758200198048
176,17.865450496141214,54.30182751178892,55.56890142861916
177,41.775520632419784,28.18116429047947,64.88713953057697
178,26.753547034588117,52.937995112984474,77.79470068956093
179,24.444898436551803,45.350949884776014,70.17881163069907
180,12.923184341923498,26.138518000902636,74.16865616630913
181,23.647140835897417,26.90108024561636,58.03622084925094
182,22.63488294796788,38.74613125993993,57.69129436260162
183,21.044014389101186,43.68178418935787,71.86325225650096
184,44.258578641701924,38.59379465233263,54.57375228185725
185,21.16685505385785,44.92743254310998,72.00053082903919
186,14.385265020945484,86.66780174246239,57.529177042845696
187,18.76506134258515,37.67223150319217,62.08603907581181
188,12.114643887469274,31.613795745230096,64.78207087505248
189,32.48916955705484,46.61021119309832,74.85754392330199
190,9.831623411613723,63.78776820825991,67.57072023365599
191,20.185055815247587,56.135354779561844,68.34278685918157
192,9.47766709421615,31.929409475218087,67.32589740063896
193,24.489857142608958,60.25915897000736,47.6631610238766
194,36.59829525102812,15.908165648052101,65.1747863864691
195,10.32098367434937,32.822895799472484,52.09093482977623
196,30.825216673478053,30.769141795913725,69.26694140398604
197,18.410216824116887,32.644352873659344,59.63060875806265
198,23.740716646021152,20.020559727386146,64.20009507129804
199,18.933271070527336,36.96656686862486,57.14923760893586
200,55.18136767922498,19.89630512363831,67.95754874514621
201,9.917336706652929,45.1753578364467,63.36244899331372
202,21.53846432319863,18.434248292044927,54.301098914035535
203,1.7039149515640668,47.2851942306215,42.78582740211255
204,18.34768357648475,29.079393717278208,76.67741478082833
205,48.63105301481636,38.84658258361798,41.07641550627092
206,16.66269394004596,32.56568280114275,72.0633544699609
207,18.32976615444956,29.795438724848374,75.57720056142338
208,44.477655367116206,48.40325981238594,71.91684199824344
209,24.634290415590044,31.7180511760991,51.04870071064423
210,41.97661233568276,36.36070599560648,61.896949351868095
211,22.349553154415418,12.635916897917308,46.10340078048212
212,22.610367850633004,62.36920354431121,49.707610638590566
213,30.39544887612247,46.960347493167376,56.11707698180108
214,24.953867218386396,37.366099964871054,51.19178643225379
215,28.173280995738043,33.597401002378895,66.87593280361992
216,2.7436410291444346,50.86256768410209,57.258982893961715
217,35.18592551553271,38.96590392069986,66.8922092710697
218,28.639838529823642,55.99500318538925,71.94256175478495
219,32.88729834837352,48.60103742645625,80.52809620404825
220,28.645908906854977,45.80545349584461,74.17632903055193
221,46.13222062157742,20.27574960976005,65.00508696289711
222,30.370173104133787,9.770013804255864,53.4396277315781
223,31.733145566937363,42.87535176396702,47.07270726730845
224,43.59690725229789,35.73928679745197,68.39828089449226
225,35.87095034140041,47.27610453336922,42.871716359341704
226,11.712329585717264,45.083817116107966,51.43389153490541
227,36.6015562780626,19.57285365055386,72.72419445157325
228,32.19926030608494,39.48795499286833,39.73629388317162
229,21.86680482509602,57.21333806924095,52.52956197862576
230,30.546675859736922,22.91100549141884,45.21587804718825
231,1.0457884268180369,49.759726378925,63.116652956419486
232,-0.7822109225623619,29.562312562517025,69.24362689769896
233,36.36683115696039,12.997980225877228,57.85479102116332
234,15.402473879414606,52.70946942612206,71.9596983525935
235,19.53982424579994,24.641753867114243,64.15450465267227
236,10.66949584296237,43.3025050122697,58.645618196459736
237,9.908548945288157,58.70495924693711,71.84368746655501
238,38.3982659472341,11.588842426269338,72.84451728476003
239,26.127312053516754,41.887200429034024,64.3319822927542
240,13.187216801842917,32.86856914991758,63.30502325359389
241,-1.5276607443329748,68.29938093111112,53.98815668816467
242,24.920926024557268,33.527191393287076,64.13109369251154
243,20.644127114791104,68.76624147389208,60.93298994452573
244,20.58045410078229,53.68071777995282,67.33247755425108
245,1.1478838189192828,57.19539842075756,43.52212314453902
246,12.493157262373423,34.30991816547842,64.77076935855149
247,29.24485773020179,35.24276322591134,57.12451382524938
248,16.928011497213333,28.686451341961988,54.79946583278583
249,28.668583643218568,60.6160229523801,63.140794833857285
250,11.864982059249336,26.113261554354388,60.087373439779604
251,67.5210566573694,18.89252220450607,59.78068030623837
252,10.956356345578229,47.59936614571507,55.53030354448372
253,20.61769525971287,38.242097463780674,64.26834360624876
254,17.88971233127157,38.96341083830237,41.17374817773881
255,28.01920370941643,35.99299020680036,56.073921568840944
256,30.331469897738334,59.77516527251984,49.77670845244037
257,47.34558164442041,16.6355824613386,55.543550009550806
258,22.45085088227959,32.110061128187645,61.95121554257054
259,15.116361893257727,34.2534251516897,55.42569869748518
260,24.650284400915695,44.263215584263435,59.15633924038969
261,17.70506331403379,52.32982432152584,70.0258879638725
262,46.117494789619904,16.618465898791726,61.27656588311878
263,12.473540382187121,64.49560554674703,79.92840515056535
264,10.324714826813,60.733069593985604,50.07363053541329
265,10.40665747448416,29.84392078987788,65.76027163909532
266,16.454300032336313,27.17144225319163,50.40001443371502
267,28.85575483153358,32.589549547748334,77.97956329697257
268,31.28729392025546,15.344311410196909,71.05703143327516
269,36.41834685193154,42.04687205836021,56.55556178361331
270,18.526177597992866,43.797168093926985,62.943634390043606
271,34.47727062128836,37.051135431424626,42.24903345824138
272,11.389568843960095,21.42128289903026,56.2140188332916
273,3.9019716210313455,47.01852906387453,74.35166228273677
274,27.935283592017456,24.059342318818487,42.23973708695684
275,46.32165169617781,17.40492520050331,53.70334719612613
276,22.890235099120616,46.227105599395415,44.05383986829022
277,20.408883552635796,34.325152877674086,73.37343437527447
278,18.243976131245518,55.140468139367435,71.83198349697544
279,37.79213794739219,2.393257057773635,71.6928892713017
280,18.21633308758889,53.761328796225214,55.25972010921189
281,30.578490715910252,45.33158129449707,56.28465042712776
282,41.99138358678761,2.8051546428818774,49.842410409598074
283,8.511582534357604,28.394436170284653,52.9131186327066
284,20.011282320209784,35.7663002358566,60.30161288814678
285,15.390155747789816,55.24830335306471,57.52998474653963
286,38.32474075677642,20.912379893654688,54.03181396096574
287,30.983223694093112,40.15198907866938,61.50595887160443
288,7.128637830574187,78.65948606871643,66.75914267753815
289,14.35371168486685,66.35385744712194,62.31161232744505
290,19.04644015075061,46.292548759806614,65.43562938146421
291,43.822051273306954,-10.10475735402601,61.71013326223666
292,26.372324861390723,47.24580799206915,66.53559184006771
293,14.445255774531203,26.77676859264801,53.624224831148105
294,35.75271063578757,46.29446195618738,40.592032789648876
295,27.51869040650324,63.718268326068866,61.80085450754439
296,47.60148486381751,17.914545781552846,62.17853512231291
297,39.62592608070649,18.514867564180516,66.9767492195475
298,18.33917208221743,33.877694323914724,59.93781854654681
299,8.890098262917654,51.9316373399349,41.18897378829753
300,14.822014821619131,51.913070017023614,37.31351739451052
301,48.69865308389525,30.866565029952344,69.13240020007588
302,14.143579518831077,49.226243860228905,62.56477444165283
303,16.683055041948634,52.55622803307523,55.08202797276627
304,28.74692528612678,6.267697820084969,62.560653536725475
305,16.11362099045294,28.258609812247443,45.35135636312217
306,18.534749510816958,47.28435259571113,61.8005453081253
307,10.314211396254867,40.95549760916486,75.93063620283868
308,17.045362950964794,66.34001328460323,64.8742187477034
309,26.13211516676409,50.66372855504183,61.62233938350562
310,27.014452096405158,41.102283830307314,71.82328025368827
311,28.709586984304888,42.6360222100934,58.12656877631011
312,9.953131738252882,71.61978422573051,56.04812893575584
313,4.8426397072183835,37.171784962848804,65.59335853901872
314,10.295711210417148,50.75283846643218,52.174526449324915
315,38.81324647060245,34.55791503758623,59.58844104038097
316,21.21565159188871,49.75190812487589,66.15099168734311
317,17.95027638230747,45.35344472262257,67.46580291764494
318,24.92976318151213,16.519420107842816,64.31695567615672
319,34.878870891692145,26.315725856424013,57.791211058037064
320,8.053581615886085,64.28831062009371,53.750806737209444
321,33.4222056872693,21.07542503446109,45.87439294262109
322,35.973801751440796,25.65263315214857,64.39913179837721
323,17.974947536439124,36.43866114709478,47.649207554621725
324,36.79728636362772,11.796075873819102,47.72909855370267
325,10.531700595443697,72.42526174307964,51.79234528554475
326,23.308839828330164,43.19431625120027,50.23075752222136
327,21.28929744305963,27.450391284152623,64.30342144376684
328,27.086973179207853,42.7032387788314,64.69046952470003
329,19.056041550417916,45.60413026525669,55.43579403207756
330,21.723605085368618,25.21520059244218,56.40391248891846
331,14.797911989779358,39.57535997431768,58.44053551318194
332,26.876748322575967,20.03260085684012,85.51808073108866
333,18.07908062292402,67.26319699238277,77.91602935848564
334,23.437810336664057,21.36277034611176,49.68639068763825
335,2.3125565948560745,55.33039469846967,47.80265110086992
336,8.85193060984901,63.87988944840717,58.543755245287976
337,38.66311350963969,58.05765763576306,54.042964294901005
338,47.593775674007325,48.775591655112535,42.1231514788426
339,37.01723543830384,31.20235176958719,60.60704144451922
340,25.108065134956846,39.04824216790751,30.94005082114491
341,17.44639611614615,47.009469382568355,41.26315923410202
342,20.171448247547236,28.714577867749824,51.10436838548244
343,50.15626651829693,38.190208235555865,49.496020231393345
344,40.8089420798258,42.070467684227744,53.49669211127279
345,31.867861728153347,30.796004447982746,53.86538289417882
346,9.220665203305424,12.302153963116126,53.53693858556378
347,32.9065444077754,46.13752757132417,60.09250982363215
348,12.701232062205783,39.11575307302739,70.36960396255105
349,70.4256057652402,-4.099218618363333,38.72535340178739
350,2.844688511751592,59.71857947414736,41.51916133703613
351,23.192212143444568,45.834356221690314,57.54294108162817
352,23.396601836270413,10.125953396480739,62.816346112900064
353,17.88295267791813,17.476739448599155,61.39529118840904
354,33.325526845258025,48.81955471079803,53.13885015311016
355,12.184357840392497,42.09782113381835,58.225285930334095
356,19.429333980776917,69.30189024444505,63.72574210049605
357,7.656893479429061,60.45203659957797,57.07991834179851
358,9.028207785162472,20.118628491407204,81.04388891086538
359,29.987376326781906,46.59841469985245,53.80759099383015
360,36.79399329176543,34.50076830454403,69.41015315043029
361,25.835262303416652,45.85765965919129,67.38713268650315
362,20.74973986087445,35.97617633696926,45.67815933641623
363,46.85735601196552,15.608148233732365,62.14519458136203
364,38.598173039777926,34.2848035237361,65.18911735479189
365,41.38571229054509,-7.710614798374088,61.78207269005339
366,54.80404935733263,-5.771586345842537,58.45799405631635
367,29.423512827554248,52.872903852020706,53.70617275761532
368,25.60229020729351,19.93930487027754,56.32121504337304
369,21.213026190892478,48.50284450134659,57.99278137578547
370,15.85968274435548,45.16866417126888,57.16403831053685
371,12.534663503380065,59.5998149472629,59.689425574331615
372,26.07994541946959,67.14426632572602,75.85451609155682
373,6.243866008801696,37.927534527436244,70.5098463647871
374,14.379199949779734,51.74382217721697,74.19667720396967
375,32.391572189451466,15.947011381859891,54.02219006028681
376,22.72230065110588,46.58947345772844,74.53074300969237
377,28.170219485841336,20.15012690527616,66.99100284832413
378,18.79819881620345,60.38763888114316,73.11643491166205
379,15.736853796292134,60.67623056436766,68.69163145403866
380,25.06395487246424,44.55985026576032,69.93220189501004
381,25.284724742596755,46.45472617371398,64.59749847660858
382,22.003161979087203,60.50164638273173,62.505939282527905
383,11.62779987914117,45.15919926462177,46.361027951808516
384,40.02231411113733,37.51198778230069,87.5566784954367
385,14.563075535306435,47.74506545116685,48.62747640749567
386,18.36191038778273,38.299835469149734,71.5975591374961
387,17.895169875005625,38.038559825468965,41.79545506125907
388,16.5444102926791,31.021813118999333,62.401079281805416
389,10.516828465438795,37.650203734163796,57.843205183515856
390,18.610026375218304,23.74065207499987,66.84168474726877
391,6.666408709401769,53.3844699637578,58.69090414812886
392,7.973805535946189,36.87843778324999,52.5683911431635
393,45.03084815901302,17.705012060837777,60.7527272146562
394,38.320649547691026,19.586991197572157,64.34379792694942
395,13.021629636767878,51.28655616798584,79.50075975563801
396,61.77847191126323,0.780231700717847,52.843576704592714
397,15.071885251862465,30.078072993250053,67.18942477105908
398,36.19742686838796,30.715841567614554,69.70692206392376
399,23.400295748808247,28.417450722907187,54.011013302932064
