unit_id,CropYield,LeafGreennessIndex,CanopyTemp,do_iron_fertigation
242,15.582388386777566,7.065930572893494,60.71592415814379,25.0
243,21.3562313502408,7.4665965194359964,57.23012545423452,25.0
244,16.20689337611909,7.557401334593361,40.6886891610191,25.0
245,20.056724973627055,7.51392492981383,47.79419690918908,25.0
246,22.836895723296813,6.7185838251395955,56.898449323719,25.0
247,20.723533186680438,8.003114712031627,47.616034302573496,25.0
248,19.80364103612529,7.882845672097351,41.998357031971466,25.0
249,15.894737332189951,7.589460393327996,26.326882348691207,25.0
250,21.531661547227607,8.315016982621842,35.96005872482928,25.0
251,19.62656552352898,8.458889844139115,39.58607252348306,25.0
252,20.083623816819713,6.357315159714778,56.45325893839392,25.0
253,17.712367760439633,7.439212324007166,49.908234301667996,25.0
254,21.58353471431613,7.498273115806171,40.26994315898513,25.0
255,23.105647508252435,7.137276785548412,55.109402857575525,25.0
256,25.765487643887987,7.33016326325203,46.53475687446902,25.0
257,20.45874301137944,7.567808206024737,60.781649862444006,25.0
258,23.612921770491305,6.9081885639952185,58.11461769590853,25.0
259,19.717615058739174,8.24922179409231,53.73635843207025,25.0
260,19.157978826970286,6.979874507744461,45.399608150649314,25.0
261,18.32355075549585,6.4221454851674435,39.71259563765153,25.0
262,17.869967330371665,7.493561644366807,53.8457808357256,25.0
263,23.482550610505342,7.7537207162823405,58.47840983814955,25.0
264,15.19197552455562,7.521128094092711,35.25053216395793,25.0
265,19.517541921488988,6.110548818309265,53.5226650613256,25.0
266,24.39010064761503,6.291674835740562,59.1592544825333,25.0
267,18.72014011801918,7.50109743999898,44.29673966965768,25.0
268,18.138499664147076,7.183203113965657,39.56623166760738,25.0
269,22.476478133427516,6.74834884700136,46.19335142726272,25.0
270,22.70649289388145,7.954405544814384,62.77188893009279,25.0
271,17.61559030248567,7.941904939761675,50.64957970811715,25.0
272,17.94379927359074,7.772282867767487,38.43608035860939,25.0
273,21.88363576458623,7.00026071433398,55.936374594328136,25.0
274,24.44091174420309,7.648102613704082,51.288785758054914,25.0
275,20.347499040470293,7.866365436986515,51.85535949188496,25.0
276,20.31071712607382,7.058069342891679,51.89688471780836,25.0
277,19.427939741102108,8.038992801761411,44.88414543016674,25.0
278,24.135323486728677,7.306334294047423,73.98512551409841,25.0
279,24.02342457327471,9.176703791583007,35.03937653764244,25.0
280,18.905814024116307,7.953917673122309,43.623175461449684,25.0
281,20.57977747930471,7.216426582384863,55.46429027074419,25.0
282,26.625659335025787,7.10251395534632,72.91641486038077,25.0
283,23.24330420859856,7.410468024498284,39.60155682985142,25.0
284,21.74545896763953,7.218290473215439,62.68506027113341,25.0
285,21.64421054470775,7.682877426855611,49.22132232401486,25.0
286,17.152469964402357,6.465160064304353,49.633991984161185,25.0
287,20.374185121415966,6.905318941193515,50.89260840653272,25.0
288,17.03893813189567,6.704648457540797,50.10246587112563,25.0
289,25.264985674963324,6.872901431581694,67.3959280653941,25.0
290,19.386963594812464,7.375012329089661,35.25560281288555,25.0
291,21.828685613487853,7.309315312369129,49.84657759136376,25.0
292,18.05470647990166,7.657992305906636,61.158469301169774,25.0
293,20.684430124254078,7.884634810117276,40.01003248980415,25.0
294,12.353209058600733,7.929116666326945,52.467517173810265,25.0
295,24.126802412587708,8.307634333156356,50.82374954452908,25.0
296,23.24916079295112,7.542578557329625,53.68350294045061,25.0
297,20.65774756229226,7.434429524281976,60.5806349043,25.0
298,17.18312430986394,7.381252060025279,39.60641762934282,25.0
299,16.999260065171637,7.5356322218443115,45.19784402291129,25.0
300,16.6356640427425,6.6677242227348055,51.552518565574076,25.0
301,16.773379788869917,7.3939783314047425,52.139321543546416,25.0
302,24.562221885682394,7.702528922450761,57.61641321877814,25.0
303,21.698788777022806,6.359220696576876,52.295037066808,25.0
304,21.584932634800264,7.806986001880001,49.55108113330428,25.0
305,23.0320503456118,6.7700338904737825,56.670900293156116,25.0
306,16.089021556231724,8.027649114778885,38.037552309958635,25.0
307,15.838011396012337,8.249213500298477,49.412704810411945,25.0
308,18.165318461829454,8.131965784744663,58.797199736043346,25.0
309,22.61779616881875,7.264572270206073,58.78123385805278,25.0
310,19.44122058504099,7.9140552048923425,43.4537437340115,25.0
311,15.100820638454657,7.782822525873396,44.353637479445204,25.0
312,17.201376440750245,7.3831401435262025,55.69693140656302,25.0
313,18.268075352664326,7.034456952135453,39.66920412865471,25.0
314,18.733861307682048,7.479627232522347,63.92934267194534,25.0
315,17.743577159886176,7.130313329413429,39.88986732549821,25.0
316,24.218942262797906,7.153713848208115,62.55678328267103,25.0
317,19.60481584420147,8.122265298001057,57.36308997012575,25.0
318,22.806928744308664,8.294334174058273,58.65936862224479,25.0
319,19.609739609207146,8.188775048708415,51.66110314121075,25.0
320,19.28562822148423,7.833076199982959,65.92719775727723,25.0
321,17.424047105571766,7.412911605900732,50.106158840569876,25.0
322,22.16200587176714,7.743717671885808,79.12772150997762,25.0
323,22.280592066805117,7.141319890340967,63.590168961993996,25.0
324,19.44544485406015,7.575313366127047,55.4522625200998,25.0
325,12.219689321204326,7.539886087796996,47.715853785752415,25.0
326,17.123271942549824,8.063441958792872,29.192278755377984,25.0
327,24.634099663122463,7.986066822724821,55.34460621296953,25.0
328,18.052052101370837,7.005934409902551,57.959402618080404,25.0
329,15.647507728344179,8.445462158595532,27.168503168105627,25.0
330,15.105955859477266,7.483403066153926,32.18131550488498,25.0
331,14.294746023650276,7.076518561470886,56.65626437627875,25.0
332,18.48495834294224,7.071764221601759,51.47149068520032,25.0
333,20.700945319695407,8.03607105319088,49.09536152095035,25.0
334,15.99513034123207,7.5538486358609775,40.04075111994719,25.0
335,13.0577320531241,6.795747694224291,39.023132053728254,25.0
336,14.795869270159677,7.858656369988341,37.89771116016874,25.0
337,15.503569299672803,7.727399812364994,39.01544260597792,25.0
338,17.58891560065337,8.342045088785541,55.047760696947606,25.0
339,21.000696618142143,6.924947988298575,64.8176421919129,25.0
340,18.849430033028955,6.600851326082565,38.32606720610061,25.0
341,16.278171792988225,8.106055651351044,42.91754301078369,25.0
342,15.469988726492838,6.486082838652201,55.75772343420729,25.0
343,19.062930886100553,7.855140354842778,62.853829821993116,25.0
344,24.55110181291809,7.569868423697644,65.57651299942941,25.0
345,22.74665352251425,7.040684001790144,57.99747188392671,25.0
346,20.451176783980994,7.05796969847624,51.382275066652255,25.0
347,15.827037199325822,7.925308014200647,37.40160409276888,25.0
348,19.50966685005532,7.2334046466687845,40.661833530871284,25.0
349,17.579537511122062,7.96492780443573,38.65472173016052,25.0
350,15.11886466050779,7.331350349173711,32.705956314028725,25.0
351,22.752225007407255,8.02828844068312,50.29626686380559,25.0
352,23.78008462655514,7.62505372769957,39.22976039008803,25.0
353,13.628367650247274,7.89696197110973,34.41622299817642,25.0
354,15.844330342817596,7.9080656041577715,27.031922771723064,25.0
355,20.65603953438361,7.3416285360463895,49.667419428194926,25.0
356,19.425455419285967,7.553944564070829,58.26068777046696,25.0
357,18.311438015809173,7.687943734482172,66.2208338641394,25.0
358,18.77435575244349,7.481862840933094,46.87922920465959,25.0
359,18.637736175379832,7.834742142438941,50.279563535185844,25.0
360,22.453169475513715,7.323002285975807,57.05784469563235,25.0
361,22.57112233492134,7.162843664556149,52.20591689644011,25.0
362,14.19758354899698,6.601567778217226,23.477835340264434,25.0
363,22.27222578016601,6.978328202368752,73.40961350782732,25.0
364,18.557350884680048,5.998198433683784,45.05097891652987,25.0
365,14.357430087555086,7.738931651558238,30.83127673670967,25.0
366,18.40553660329457,7.8871529349156795,35.84717143405599,25.0
367,23.76250762699965,7.596879015318278,42.50654847876681,25.0
368,24.298442760498748,7.106322430617875,54.28269662843081,25.0
369,24.142483896618934,6.765177058132258,64.77411429553858,25.0
370,15.628264110985114,7.476420431030598,34.22568147449375,25.0
371,22.975349919133276,6.688882203299956,47.91960750095797,25.0
372,20.02578375330077,7.855880807775714,51.3830306739221,25.0
373,13.77543473761771,7.8046695021001495,42.36833749717853,25.0
374,23.342255429127693,8.262098229461982,46.70270473192016,25.0
375,19.9762615505214,7.100150343052523,48.18017521662374,25.0
376,20.66793802813183,7.714782079739325,53.075119190578995,25.0
377,19.809841760343726,6.964921694578964,54.03858236564985,25.0
378,19.094631019160094,6.648960740555538,66.25257307073552,25.0
379,21.509501105256373,8.06069960842218,42.41138623819163,25.0
380,18.003416504491565,7.4395461405513,22.219974110239928,25.0
381,18.764632020388373,7.652119729236324,31.989794336816114,25.0
382,17.395900255646165,6.941447937570534,56.59723110895894,25.0
383,17.62544222904895,7.150332876553181,51.57774940360423,25.0
384,17.206255809303,7.307745597640928,50.817072436493774,25.0
385,16.674809631744633,6.751154451378632,48.471682632591175,25.0
386,20.157745122968944,7.1490909155767675,39.60913552318783,25.0
387,19.284083243093907,7.9917806028835585,50.06979617735622,25.0
388,22.436163155482518,8.24542325812753,56.31109298925473,25.0
389,20.649789614015656,6.696955483244909,41.75010483676861,25.0
390,18.914139423336614,7.305082979167261,49.01384037928901,25.0
391,21.789504919585145,7.859898911412605,47.75490046852401,25.0
392,13.475158656476637,8.06875127989372,48.25611101503447,25.0
393,21.32865050035888,7.333330234150961,62.65499186479174,25.0
394,21.590108810056428,6.634704573172247,72.93026352253791,25.0
395,20.808801297241803,7.391420969503123,41.96930262090387,25.0
396,24.509564682872487,7.419091218937108,71.04764473620753,25.0
397,22.69129571670895,7.82839261908126,51.92186832142619,25.0
398,20.204021707998336,7.285371563697179,57.337866732351394,25.0
399,22.261005802792003,6.769488653881674,51.74978618533041,25.0
